ticker,CVAS US Equity
2005-08-02,14.2857
2005-08-03,-4.1667
2005-08-04,17.3913
2005-08-05,0.0
2005-08-08,-14.8148
2005-08-09,-3.4783
2005-08-10,-0.9009
2005-08-12,0.0
2005-08-15,-4.5455
2005-08-16,0.0
2005-08-17,-2.8571
2005-08-18,-0.9804
2005-08-23,0.0
2005-08-25,4.9505
2005-08-29,-29.2453
2005-09-06,53.3333
2005-09-07,8.6957
2005-09-09,-4.0
2005-09-13,-0.8333
2005-09-16,-15.9664
2005-09-22,-5.0
2005-09-23,10.526299999999999
2005-09-26,-9.5238
2005-09-28,-15.7895
2005-09-30,0.0
2005-10-03,0.0
2005-10-04,-12.5
2005-10-07,27.1429
2005-10-10,0.0
2005-10-11,-10.1124
2005-10-12,6.25
2005-10-18,9.4118
2005-10-19,2.1505
2005-10-21,-7.3684
2005-10-24,-20.4545
2005-10-25,0.0
2005-10-26,7.1429
2005-10-28,0.0
2005-10-31,-10.6667
2005-11-01,-1.4925
2005-11-02,1.5152
2005-11-04,0.0
2005-11-10,-8.9552
2005-11-11,0.0
2005-11-15,-1.6393
2005-11-17,0.0
2005-11-18,0.0
2005-11-21,-5.0
2005-11-25,5.2632
2005-11-28,-15.0
2005-11-29,-9.8039
2005-11-30,-2.1739
2005-12-02,0.0
2005-12-05,0.0
2005-12-06,0.0
2005-12-07,0.0
2005-12-14,-2.2222
2005-12-16,-9.0909
2005-12-19,-12.5
2005-12-22,11.4286
2005-12-27,-12.8205
2005-12-28,0.0
2005-12-29,0.0
2005-12-30,0.0
2006-01-05,32.3529
2006-01-06,62.2222
2006-01-09,16.4384
2006-01-10,-8.2353
2006-01-11,-10.2564
2006-01-12,2.8571
2006-01-13,0.0
2006-01-17,4.1667
2006-01-19,2.6667
2006-01-20,-2.5974
2006-01-23,6.6667
2006-01-24,-8.75
2006-01-25,-23.2877
2006-01-26,16.0714
2006-01-27,7.6923
2006-01-30,0.0
2006-01-31,14.2857
2006-02-02,-17.5
2006-02-03,13.6364
2006-02-06,-6.6667
2006-02-07,14.2857
2006-02-09,-5.0
2006-02-13,5.2632
2006-02-14,-12.5
2006-02-15,4.2857
2006-02-16,2.7397
2006-02-21,0.0
2006-02-24,-26.6667
2006-02-27,36.3636
2006-03-01,4.0
2006-03-03,-3.8462
2006-03-24,-26.6667
2006-03-28,0.0
2006-03-31,41.8182
2006-04-05,-20.5128
2006-04-13,25.8065
2006-04-17,28.2051
2006-04-20,-18.0
2006-04-21,0.0
2006-04-24,0.0
2006-04-25,0.0
2006-04-27,0.0
2006-04-28,0.0
2006-05-01,-8.5366
2006-05-02,6.6667
2006-05-04,-12.5
2006-05-05,-14.2857
2006-05-08,16.6667
2006-05-10,-11.4286
2006-05-11,6.4516
2006-05-12,-9.0909
2006-05-15,8.3333
2006-05-16,21.5385
2006-05-17,-30.3797
2006-05-18,-1.8182
2006-05-19,-5.5556
2006-05-22,-11.7647
2006-05-23,13.3333
2006-05-24,-37.2549
2006-05-25,56.25
2006-05-26,10.0
2006-05-30,23.6364
2006-06-09,0.0
2006-06-13,-25.0
2006-06-14,27.451
2006-06-16,-3.0769
2006-07-14,-38.0952
2006-07-17,53.8462
2006-07-19,0.0
2006-07-20,-33.3333
2006-07-21,5.0
2006-07-24,-4.7619
2006-07-25,-12.5
2006-07-26,-5.7143
2006-07-27,-9.0909
2006-07-31,0.0
2006-08-01,-16.6667
2006-08-02,16.0
2006-08-03,-3.4483
2006-08-04,0.0
2006-08-07,35.7143
2006-08-08,-7.8947
2006-08-09,91.4286
2006-08-11,-20.8955
2006-08-14,22.6415
2006-08-15,15.3846
2006-08-16,-6.6667
2006-08-21,7.1429
2006-08-22,0.0
2006-08-28,0.0
2006-08-29,-4.0
2006-09-06,4.1667
2006-09-08,-46.6667
2006-09-13,12.5
2006-09-14,-22.2222
2006-09-15,0.0
2006-09-18,-14.2857
2006-09-20,-26.6667
2006-09-21,4.0909
2006-09-22,4.8035
2006-09-25,8.3333
2006-09-27,-23.0769
2006-09-28,0.0
2006-10-02,25.0
2006-10-05,104.0
2006-10-06,-49.0196
2006-10-10,96.1538
2006-10-11,0.0
2006-10-13,0.0
2006-10-17,-50.9804
2006-10-18,0.0
2006-10-23,4.0
2006-10-26,7.6923
2006-10-27,3.5714
2006-10-30,0.0
2006-10-31,3.4483
2006-11-01,16.6667
2006-11-02,14.2857
2006-11-03,-37.5
2006-11-07,0.0
2006-11-09,44.0
2006-11-10,-25.0
2006-11-13,11.1111
2006-11-14,33.3333
2006-11-16,-36.25
2006-11-17,13.7255
2006-11-20,24.1379
2006-11-21,0.0
2006-11-22,-27.7778
2006-11-24,46.1538
2006-11-27,0.0
2006-11-28,-26.3158
2006-11-29,-7.1429
2006-11-30,0.0
2006-12-01,46.1538
2006-12-04,-2.6316
2006-12-05,2.7027
2006-12-06,0.0
2006-12-07,0.0
2006-12-08,-2.6316
2006-12-11,2.7027
2006-12-12,0.0
2006-12-13,-2.6316
2006-12-14,8.1081
2006-12-15,0.0
2006-12-18,0.0
2006-12-19,-7.5
2006-12-20,0.0
2006-12-21,0.0
2006-12-22,5.4054
2006-12-26,0.0
2006-12-27,-2.5641
2006-12-28,26.3158
2006-12-29,-33.3333
2007-01-03,56.25
2007-01-04,-4.0
2007-01-05,0.0
2007-01-08,0.0
2007-01-09,-16.6667
2007-01-10,20.0
2007-01-11,0.0
2007-01-12,-4.1667
2007-01-16,-2.1739
2007-01-17,-2.2222
2007-01-18,-2.2727
2007-01-19,0.0
2007-01-22,-2.3256
2007-01-23,0.0
2007-01-24,0.0
2007-01-25,0.0
2007-01-26,0.0
2007-01-29,0.0
2007-01-30,0.0
2007-01-31,0.0
2007-02-01,19.0476
2007-02-02,0.0
2007-02-05,14.0
2007-02-06,-1.7544
2007-02-07,0.0
2007-02-08,16.0714
2007-02-09,-4.6154
2007-02-12,-3.2258
2007-02-13,8.3333
2007-02-14,0.0
2007-02-15,0.0
2007-02-16,-6.1538
2007-02-20,8.1967
2007-02-21,7.5758
2007-02-22,-1.4085
2007-02-23,-7.1429
2007-02-26,30.7692
2007-02-27,0.0
2007-02-28,4.7059
2007-03-01,1.1236
2007-03-02,0.0
2007-03-05,-2.2222
2007-03-06,-3.4091
2007-03-07,4.7059
2007-03-08,3.3708
2007-03-09,6.5217
2007-03-12,0.0
2007-03-13,0.0
2007-03-14,0.0
2007-03-15,-1.0204
2007-03-16,0.0
2007-03-19,0.0
2007-03-20,0.0
2007-03-21,13.4021
2007-03-22,-3.6364
2007-03-23,2.8302
2007-03-26,4.5872
2007-03-27,-3.5088
2007-03-28,0.0
2007-03-29,13.6364
2007-03-30,4.0
2007-04-02,-11.538499999999999
2007-04-03,-8.6957
2007-04-04,9.5238
2007-04-05,0.0
2007-04-09,-4.3478
2007-04-10,0.0
2007-04-11,0.0
2007-04-12,-8.1818
2007-04-13,0.0
2007-04-16,18.8119
2007-04-17,12.5
2007-04-18,-11.1111
2007-04-19,0.8333
2007-04-20,3.3058
2007-04-23,-3.2
2007-04-24,-0.8264
2007-04-25,0.0
2007-04-26,4.1667
2007-04-27,-1.6
2007-04-30,0.0
2007-05-01,1.626
2007-05-02,-2.4
2007-05-03,-6.5574
2007-05-04,22.807
2007-05-07,3.5714
2007-05-08,10.3448
2007-05-09,-9.375
2007-05-10,8.9655
2007-05-11,20.2532
2007-05-14,-7.8947
2007-05-15,5.7143
2007-05-16,0.0
2007-05-17,16.2162
2007-05-18,1.3953
2007-05-21,0.4587
2007-05-22,-1.8265
2007-05-23,-9.3023
2007-05-24,18.9744
2007-05-25,1.2931
2007-05-29,-2.5532
2007-05-30,4.3668
2007-05-31,-5.8577
2007-06-01,1.3333
2007-06-04,0.0
2007-06-05,3.0702
2007-06-06,2.1277
2007-06-07,-4.1667
2007-06-08,-0.8696
2007-06-11,-4.8246
2007-06-12,10.5991
2007-06-13,0.0
2007-06-14,-4.1667
2007-06-15,-2.6087
2007-06-18,-6.25
2007-06-19,-4.7619
2007-06-20,-2.5
2007-06-21,-4.1026
2007-06-22,6.4171
2007-06-25,-1.005
2007-06-26,-13.7056
2007-06-27,5.8824
2007-06-28,2.7778
2007-06-29,20.5405
2007-07-02,-5.8296
2007-07-03,0.0
2007-07-05,0.0
2007-07-06,2.3810000000000002
2007-07-09,6.9767
2007-07-10,6.5217
2007-07-11,-4.4898
2007-07-12,2.1368
2007-07-13,4.6025
2007-07-16,6.0
2007-07-17,-2.6414999999999997
2007-07-18,3.4884
2007-07-19,-2.9962999999999997
2007-07-20,0.0
2007-07-23,0.0
2007-07-24,-3.8609999999999998
2007-07-25,2.4096
2007-07-26,1.9607999999999999
2007-07-27,0.0
2007-07-30,-2.3077
2007-07-31,0.3937
2007-08-01,0.0
2007-08-02,5.8824
2007-08-03,0.0
2007-08-06,1.8519
2007-08-07,-1.8182
2007-08-08,-0.7407
2007-08-09,0.3731
2007-08-10,-0.3717
2007-08-13,0.0
2007-08-14,5.9701
2007-08-15,8.8028
2007-08-16,-8.0906
2007-08-17,4.2254
2007-08-20,-2.7027
2007-08-21,0.0
2007-08-22,-2.7778
2007-08-23,-0.7143
2007-08-24,0.3597
2007-08-27,-2.509
2007-08-28,2.2059
2007-08-29,1.4388
2007-08-30,-2.8369
2007-08-31,-0.365
2007-09-04,0.0
2007-09-05,2.1978
2007-09-06,-3.5842
2007-09-07,0.3717
2007-09-10,3.7037
2007-09-11,-1.7856999999999998
2007-09-12,-2.9091
2007-09-13,2.9962999999999997
2007-09-14,0.0
2007-09-17,-5.4545
2007-09-18,-3.8462
2007-09-19,2.0
2007-09-20,-1.9607999999999999
2007-09-21,4.0
2007-09-24,-8.0769
2007-09-25,0.4184
2007-09-26,2.9167
2007-09-27,-0.8097
2007-09-28,0.8163
2007-10-01,-1.6194
2007-10-02,-0.4115
2007-10-03,2.4793
2007-10-04,-1.2097
2007-10-05,0.4082
2007-10-08,-1.2195
2007-10-09,-0.4115
2007-10-10,0.4132
2007-10-11,-1.2346
2007-10-12,-0.4167
2007-10-15,-5.8577
2007-10-16,3.5556
2007-10-17,-0.4292
2007-10-18,-0.8621
2007-10-22,0.0
2007-10-23,0.0
2007-10-24,-0.4348
2007-10-25,6.9869
2007-10-26,11.8367
2007-10-29,0.0
2007-10-30,-1.4599
2007-10-31,0.0
2007-11-01,-3.7037
2007-11-02,9.6154
2007-11-05,-1.7544
2007-11-06,-3.5714
2007-11-07,0.0
2007-11-08,0.0
2007-11-09,0.0
2007-11-12,5.5556
2007-11-13,-1.7544
2007-11-14,-1.7856999999999998
2007-11-15,0.0
2007-11-16,1.8182
2007-11-19,0.0
2007-11-21,-3.5714
2007-11-23,0.0
2007-11-26,-1.8519
2007-11-27,-0.3774
2007-11-28,-1.5152
2007-11-29,-1.9231
2007-11-30,0.0
2007-12-03,0.0
2007-12-04,0.0
2007-12-05,-1.9607999999999999
2007-12-06,0.0
2007-12-07,-2.4
2007-12-10,4.5082
2007-12-11,-1.9607999999999999
2007-12-12,-2.0
2007-12-13,0.0
2007-12-14,-2.0408
2007-12-18,-0.4167
2007-12-19,-1.6736
2007-12-20,1.2766
2007-12-21,-0.8403
2007-12-24,0.8475
2007-12-27,0.4202
2007-12-28,8.7866
2007-12-31,9.2308
2008-01-02,-8.8028
2008-01-03,-3.8609999999999998
2008-01-04,0.0
2008-01-07,-0.8032
2008-01-08,0.0
2008-01-09,-0.4049
2008-01-10,1.626
2008-01-11,0.0
2008-01-14,-0.4
2008-01-15,-3.6145
2008-01-16,2.0833
2008-01-17,-16.3265
2008-01-18,-3.4146
2008-01-22,-8.5859
2008-01-23,-6.6298
2008-01-24,4.7337
2008-01-28,-1.6949
2008-01-29,9.1954
2008-01-30,4.2105
2008-01-31,5.5556
2008-02-01,6.6986
2008-02-04,0.8969
2008-02-05,-2.2222
2008-02-06,2.2727
2008-02-07,0.0
2008-02-08,3.1111
2008-02-11,-18.1034
2008-02-12,-10.526299999999999
2008-02-13,5.8824
2008-02-14,-14.4444
2008-02-15,3.8961
2008-02-19,8.75
2008-02-20,-14.3678
2008-02-21,-16.1074
2008-02-22,-12.0
2008-02-25,-9.0909
2008-02-26,105.0
2008-02-27,-17.0732
2008-02-28,2.9412000000000003
2008-02-29,16.5714
2008-03-03,-2.9412000000000003
2008-03-04,-11.6162
2008-03-05,0.0
2008-03-06,0.0
2008-03-07,-3.4286
2008-03-10,-2.3669000000000002
2008-03-11,-0.6061
2008-03-13,0.0
2008-03-14,-20.7317
2008-03-17,-15.3846
2008-03-18,13.6364
2008-03-20,0.0
2008-03-24,4.0
2008-03-25,17.6923
2008-03-26,17.647100000000002
2008-03-27,5.0
2008-03-28,0.0
2008-03-31,4.7619
2008-04-01,-4.0404
2008-04-02,5.2632
2008-04-03,0.0
2008-04-04,-0.5
2008-04-07,-2.5126
2008-04-08,-9.7938
2008-04-09,8.5714
2008-04-10,-1.0526
2008-04-11,1.0638
2008-04-14,0.0
2008-04-15,-13.1579
2008-04-16,9.0909
2008-04-18,0.0
2008-04-21,-16.6667
2008-04-22,-10.0
2008-04-23,22.2222
2008-04-24,0.0
2008-04-28,0.0
2008-04-29,-18.1818
2008-04-30,-14.8148
2008-05-01,3.4783
2008-05-02,12.605
2008-05-06,-21.6418
2008-05-07,-4.7619
2008-05-08,-5.0
2008-05-09,5.2632
2008-05-12,15.0
2008-05-13,-2.6087
2008-05-14,-1.7856999999999998
2008-05-15,-8.1818
2008-05-16,0.0
2008-05-19,0.9901
2008-05-20,0.0
2008-05-21,-1.9607999999999999
2008-05-23,0.0
2008-05-27,0.0
2008-05-29,2.0
2008-05-30,0.0
2008-06-02,0.0
2008-06-04,1.9607999999999999
2008-06-05,10.5769
2008-06-09,-4.3478
2008-06-10,0.0
2008-06-11,0.0
2008-06-16,8.1818
2008-06-17,-3.3613
2008-06-18,-6.087
2008-06-19,-0.9259
2008-06-23,0.0
2008-06-24,4.6729
2008-06-27,-1.7856999999999998
2008-06-30,0.0
2008-07-01,-1.8182
2008-07-03,-2.7778
2008-07-08,-4.7619
2008-07-09,-2.0
2008-07-10,-1.0204
2008-07-11,28.866
2008-07-14,-4.0
2008-07-15,0.0
2008-07-16,0.0
2008-07-17,0.0
2008-07-22,-16.6667
2008-07-23,0.0
2008-07-25,-2.0
2008-07-28,-6.1224
2008-07-29,2.1739
2008-07-31,59.5745
2008-08-06,-33.3333
2008-08-11,0.0
2008-08-12,40.0
2008-08-18,0.0
2008-08-19,-14.2857
2008-08-20,8.3333
2008-08-22,0.0
2008-08-25,-3.8462
2008-08-26,-4.0
2008-08-27,-4.1667
2008-08-28,-4.3478
2008-08-29,25.4545
2008-09-02,-16.6667
2008-09-03,-8.6957
2008-09-04,-9.5238
2008-09-05,15.7895
2008-09-08,-4.5455
2008-09-09,9.5238
2008-09-10,2.6087
2008-09-11,1.6949
2008-09-15,-7.5
2008-09-18,3.6036
2008-09-19,-17.3913
2008-09-22,0.0
2008-09-25,0.0
2008-09-30,-5.2632
2008-10-01,11.1111
2008-10-06,-25.0
2008-10-08,34.6667
2008-10-10,-15.8416
2008-10-14,3.5294
2008-10-24,-22.7273
2008-10-29,-10.0
2008-10-31,33.9869
2008-11-04,-31.7073
2008-11-06,6.25
2008-11-07,-14.2857
2008-11-10,-7.8431
2008-11-11,-4.2553
2008-11-14,4.4444
2008-11-17,0.0
2008-11-19,-4.2553
2008-11-20,-11.1111
2008-11-21,-12.5
2008-11-24,-14.2857
2008-11-28,46.6667
2008-12-11,0.0
2008-12-15,-59.0909
2008-12-16,66.6667
2008-12-17,16.6667
2008-12-22,-42.8571
2008-12-23,60.0
2008-12-29,-31.25
2008-12-30,45.4545
2008-12-31,-3.125
2009-01-02,0.0
2009-01-07,-3.2258
2009-01-12,0.0
2009-01-13,16.6667
2009-01-20,-34.2857
2009-01-23,21.7391
2009-01-30,-10.7143
2009-02-03,8.0
2009-02-04,-25.9259
2009-02-05,-5.0
2009-02-09,15.7895
2009-02-11,13.6364
2009-02-12,-8.0
2009-02-13,-28.2609
2009-02-17,3.0303
2009-02-18,-11.7647
2009-02-19,0.0
2009-02-25,-2.0
2009-02-26,29.2517
2009-03-10,-5.2632
2009-03-11,-2.7778
2009-03-23,-31.4286
2009-03-31,45.8333
2009-04-01,0.0
2009-04-08,0.0
2009-04-09,-14.2857
2009-04-16,6.0
2009-04-28,-11.9497
2009-04-30,14.2857
2009-05-07,-34.375
2009-05-08,33.3333
2009-05-11,13.5714
2009-05-14,75.4717
2009-05-18,-1.4337
2009-05-28,-3.6364
2009-05-29,1.8868
2009-06-01,-1.8519
2009-06-11,0.0
2009-06-18,-5.6604
2009-06-19,4.0
2009-06-22,1.9231
2009-07-07,-24.5283
2009-07-08,0.0
2009-07-13,-5.0
2009-07-23,5.2632
2009-07-29,25.0
2009-08-10,-20.0
2009-08-11,0.0
2009-08-14,-20.0
2009-09-02,6.25
2009-09-08,-5.8824
2009-09-09,12.5
2009-09-17,-55.5556
2009-09-18,212.5
2009-09-21,0.0
2009-09-23,0.0
2009-09-24,-20.0
2009-09-25,-50.0
2009-09-28,22.0
2009-10-14,47.541
2009-10-15,11.1111
2009-10-19,25.0
2009-10-20,-20.0
2009-10-23,0.0
2009-10-27,-25.0
2009-11-05,-53.3333
2009-11-11,57.1429
2009-11-12,18.1818
2009-11-16,-3.8462
2009-11-24,-28.0
2009-11-25,0.0
2009-11-27,-10.2083
2009-12-01,23.7432
2009-12-02,-27.0
2009-12-03,9.589
2009-12-04,-6.25
2009-12-07,0.0
2009-12-09,0.0
2009-12-11,0.0
2009-12-14,0.0
2009-12-15,1.5833
2009-12-21,-1.5587
2009-12-23,-6.6667
2009-12-24,0.0
2009-12-28,-12.5893
2009-12-29,0.0
2009-12-30,14.4025
2009-12-31,14.2857
2010-01-06,10.0
2010-01-07,5.4688
2010-01-11,-3.0303
2010-01-13,3.125
2010-01-14,7.7440999999999995
2010-01-19,-15.0
2010-01-20,0.0
2010-01-25,41.1765
2010-01-26,0.0
2010-02-10,-24.8438
2010-02-18,155.0243
2010-02-19,-52.1739
2010-02-24,109.0909
2010-02-26,21.7391
2010-03-02,-17.8571
2010-03-17,0.0
2010-03-18,-43.4783
2010-03-19,-15.3846
2010-03-25,-18.1818
2010-04-01,11.1111
2010-04-08,-10.0
2010-04-19,0.0
2010-04-20,-11.1111
2010-04-27,0.0
2010-04-30,12.5
2010-05-17,-22.2222
2010-06-08,0.0
2010-07-02,0.0
2010-07-26,0.0
2010-07-27,-14.2857
2010-07-28,16.6667
2010-08-11,-14.2857
2010-08-13,-16.6667
2010-08-16,0.0
2010-09-02,0.0
2010-09-23,0.0
2010-09-24,0.0
2010-09-27,0.0
2010-09-29,0.0
2010-10-14,-20.0
2010-10-15,0.0
2010-11-01,-50.0
2010-11-03,50.0
2010-11-04,0.0
2010-11-15,-50.0
2010-11-16,0.0
2010-11-17,106.6667
2010-11-22,12.9032
2010-11-29,-42.8571
2010-11-30,65.0
2010-12-01,6.0606
2010-12-16,-42.8571
2010-12-17,0.0
2010-12-22,0.0
2010-12-27,50.0
2010-12-31,0.0
2011-01-05,0.0
2011-01-07,0.0
2011-01-10,0.0
2011-01-21,0.0
2011-02-14,0.0
2011-03-01,10.0
2011-03-10,-9.0909
2011-03-15,33.3333
2011-03-17,-25.0
2011-03-21,0.0
2011-04-05,-50.0
2011-04-12,166.6667
2011-04-13,-25.0
2011-04-20,-50.0
2011-07-11,33.3333
2011-08-04,175.0
2011-08-25,9.0909
2011-09-12,16.6667
2011-09-13,7.1429
2011-09-15,-26.6667
2011-09-22,-18.1818
2011-10-18,-33.3333
2011-11-03,-50.0
2011-12-05,333.3333
2011-12-08,-15.3846
2011-12-15,-70.9091
2011-12-19,0.0
2011-12-23,25.0
2011-12-28,-45.0
2011-12-30,0.0
2012-01-03,27.2727
2012-01-04,0.0
2012-01-13,42.8571
2012-01-17,50.0
2012-02-02,33.3333
2012-02-23,-12.5
2012-02-28,-71.4286
2012-02-29,100.0
2012-03-27,0.0
2012-04-16,-50.0
2012-05-23,-43.125
2012-05-24,251.6484
2012-06-08,-71.5625
2012-06-21,427.4725
2012-07-17,-83.3333
2012-07-18,100.0
2012-07-19,0.0
2012-08-10,-50.0
2012-08-15,200.0
2012-08-23,0.0
2012-09-18,-40.0
2012-09-27,0.0
2012-10-04,0.0
2012-10-31,-44.4444
2012-12-19,-53.75
2013-01-03,0.0
2013-02-20,0.0
2013-02-21,0.0
2013-04-01,-48.6486
2013-04-02,4110.5263
2013-04-03,80.0
2013-04-09,-44.4444
2013-04-23,-95.75
2013-04-24,1594.1176
2013-04-25,11.1111
2013-05-02,-15.0
2013-05-15,0.0
2013-06-20,-83.8235
2013-07-24,6.8182
2013-08-05,-1.0638
2013-10-15,72.043
2013-10-18,-40.0
2013-11-01,0.0
2013-11-07,66.6667
2013-11-15,-40.0
2013-11-26,-3.125
2013-12-06,0.0
2013-12-18,37.6344
2014-01-23,-23.4375
2014-01-31,0.0
2014-02-04,63.2653
2014-02-05,0.0
2014-02-12,-38.75
2014-02-19,61.2245
2014-03-28,0.0
2014-05-30,-24.0506
2014-06-18,9.1667
2014-11-10,-58.7786
2014-11-11,-20.3704
2014-11-13,4.6512
2014-11-21,-4.4444
2014-11-26,0.0
2014-12-22,4.6512
2014-12-29,0.0
2015-02-09,17.7778
2015-02-18,-15.0943
2015-03-02,0.0
2015-03-03,0.0
2015-03-19,202.2222
2015-03-20,0.0
2015-03-24,-66.9118
2015-03-25,0.0
2015-04-16,2.2222
2015-06-12,17.3913
2015-06-23,96.2963
2015-07-01,-49.0566
2015-08-20,0.0
2015-09-03,0.0
2015-10-05,0.0
2015-10-16,0.0
2015-11-17,0.0
2015-11-19,0.0
2015-12-02,-22.2222
2016-01-14,2.3810000000000002
2016-01-21,0.0
2016-02-17,0.0
2016-05-10,-6.9767
2016-05-17,0.0
2016-06-02,122.5
2016-06-08,1.1236
2016-06-09,-28.8889
2016-07-21,200.0
2016-07-22,-15.1042
2016-07-25,4.908
2016-07-26,40.3509
2016-07-28,-60.8333
2016-07-29,19.1489
2016-08-01,0.0
2016-08-02,0.0
2016-08-04,0.0
2016-08-08,-14.2857
2016-11-11,0.0
2016-12-27,-10.4167
2016-12-30,-6.9767
2017-01-09,0.0
2017-01-11,0.0
2017-01-13,0.0
2017-03-30,0.0
2017-05-19,27.5
2017-06-07,-37.2549
2017-06-16,-25.0
2017-06-23,0.0
2017-07-03,0.0
2017-09-20,14.5667
2017-10-23,-9.8051
2017-12-05,41.9355
2017-12-06,-63.6364
2018-02-05,0.0
2018-03-13,-37.5
2018-03-16,0.0
2018-04-04,10.0
2018-04-24,345.4545
2018-05-07,-77.551
2018-09-07,9.0909
2018-09-13,0.0
2018-09-14,-16.6667
2018-09-28,0.0
2018-11-14,0.0
2018-11-20,0.0
2018-12-03,200.0
2018-12-31,-66.6667
2019-01-02,100.0
2019-01-15,-50.0
2019-02-15,100.0
2019-03-11,150.0
2019-03-12,-20.0
2019-03-13,-50.0
2019-03-27,50.0
2019-06-06,0.0
2019-07-12,33.3333
2019-07-18,62.5
2019-07-23,7.6923
2019-07-25,171.4286
2019-07-26,-52.6316
2019-07-29,0.0
2019-08-02,0.0
2019-08-09,0.0
2019-08-15,-11.1111
2019-09-09,-79.25
2019-09-17,2.4096
2019-09-18,0.0
2019-10-01,17.647100000000002
2019-10-03,-40.0
2019-10-23,0.0
2019-11-07,75.0
2019-12-09,0.0
2020-01-17,276.1905
2020-02-14,-81.0127
2020-04-17,0.0
2020-04-27,0.0
2020-04-29,0.0
2020-05-28,0.0
2020-06-04,13.3333
2020-06-10,329.4118
2020-06-16,0.0
2020-06-18,0.0
2020-07-02,-17.8082
2020-07-06,-50.0
2020-07-08,-16.6667
2020-07-09,100.0
2020-07-10,-50.0
2020-07-16,460.0
2020-07-17,685.7143
2020-07-20,-56.4545
2020-07-21,-37.3695
2020-07-22,33.3333
2020-07-23,-42.5
2020-07-24,30.4348
2020-07-27,0.0
2020-07-28,-16.3333
2020-07-29,-8.3665
2020-07-30,0.0
2020-07-31,26.087
