ticker,GZCC US Equity
2007-01-03,0.0
2007-01-04,-1.2346
2007-01-05,0.0
2007-01-08,1.875
2007-01-09,3.0675
2007-01-10,0.0
2007-01-12,-2.3810000000000002
2007-01-16,-6.0976
2007-01-19,0.0
2007-01-23,0.0
2007-01-24,-2.5974
2007-01-25,0.0
2007-01-26,0.0
2007-01-29,-1.3333
2007-01-30,0.0
2007-01-31,-5.4054
2007-02-02,-11.4286
2007-02-05,4.8387
2007-02-06,-7.6923
2007-02-07,-5.0
2007-02-08,-15.7895
2007-02-09,-2.0833
2007-02-12,-4.2553
2007-02-13,22.2222
2007-02-14,9.0909
2007-02-16,-16.6667
2007-02-21,4.0
2007-02-22,11.538499999999999
2007-02-23,0.0
2007-02-27,0.0
2007-03-02,-12.069
2007-03-07,3.9215999999999998
2007-03-12,-15.0943
2007-03-15,-2.2222
2007-03-19,2.2727
2007-03-21,-11.1111
2007-03-23,-12.5
2007-03-26,14.2857
2007-04-04,-22.5
2007-04-05,61.2903
2007-04-11,-20.0
2007-04-16,27.5
2007-04-27,0.0
2007-04-30,13.7255
2007-05-04,-13.7931
2007-05-09,-30.0
2007-05-10,57.1429
2007-05-17,-36.3636
2007-05-18,57.1429
2007-05-25,-27.2727
2007-05-29,37.5
2007-05-30,0.0
2007-06-11,-36.3636
2007-06-14,14.2857
2007-06-15,-12.5
2007-06-18,14.2857
2007-06-29,12.5
2007-07-11,-6.6667
2007-07-12,19.0476
2007-07-13,-30.0
2007-07-19,0.0
2007-07-20,22.8571
2007-08-06,-18.6047
2007-08-10,-20.0
2007-08-16,96.4286
2007-08-17,0.0
2007-08-20,0.0
2007-08-21,-14.5455
2007-08-22,8.5106
2007-08-24,21.5686
2007-08-27,-14.5161
2007-09-05,-9.434
2007-09-07,-10.4167
2007-09-10,0.0
2007-09-18,0.0
2007-09-19,2.3256
2007-09-20,-2.2727
2007-09-27,18.6047
2007-09-28,-15.6863
2007-10-03,27.907
2007-10-04,0.0
2007-10-05,9.0909
2007-10-09,-30.0
2007-10-10,-4.7619
2007-10-17,27.5
2007-10-18,7.8431
2007-10-19,-1.8182
2007-10-24,-25.9259
2007-10-26,-12.5
2007-10-30,2.8571
2007-11-13,38.8889
2007-11-14,-60.0
2007-12-07,0.0
2007-12-11,0.0
2007-12-12,0.0
2007-12-21,100.0
2007-12-28,-72.5
2007-12-31,9.0909
2008-01-22,0.0
2008-02-01,0.0
2008-02-04,66.6667
2008-02-12,-40.0
2008-02-26,0.0
2008-03-03,233.3333
2008-03-04,0.0
2008-03-10,0.0
2008-03-12,-37.5
2008-03-13,-20.0
2008-03-26,145.0
2008-04-01,-79.5918
2008-04-09,390.0
2008-04-15,-73.4694
2008-04-23,15.3846
2008-04-25,166.6667
2008-04-29,-67.5
2008-05-15,200.0
2008-05-16,2.5641
2008-05-27,0.0
2008-06-03,0.0
2008-06-09,-72.5
2008-06-12,263.6364
2008-06-18,0.0
2008-06-19,0.0
2008-06-20,0.0
2008-06-23,-25.0
2008-06-24,0.0
2008-06-27,0.0
2008-07-03,0.0
2008-08-08,-60.0
2008-08-20,133.3333
2008-09-22,-14.2857
2008-10-10,-58.3333
2008-10-15,0.0
2008-10-28,80.0
2008-11-13,-72.2222
2008-11-21,-40.0
2008-11-25,-33.3333
2008-11-26,0.0
2008-12-10,-50.0
2008-12-22,0.0
2008-12-30,0.0
2008-12-31,400.0
2009-01-15,0.0
2009-02-06,-60.0
2009-05-18,100.0
2009-05-19,100.0
2009-05-20,-37.5
2009-06-30,100.0
2009-07-16,-50.0
2009-08-05,0.0
2009-08-07,0.0
2009-08-12,0.0
2009-08-27,20.0
2009-08-28,0.0
2009-09-01,66.6667
2009-09-02,0.0
2009-09-28,-40.0
2009-10-23,150.0
2009-10-29,-33.3333
2009-11-02,0.0
2009-12-21,20.0
2009-12-22,-50.0
2009-12-31,100.0
2010-01-04,-50.0
2010-01-14,33.3333
2010-01-29,-50.0
2010-02-17,25.0
2010-03-08,20.0
2010-03-11,0.0
2010-03-12,-16.6667
2010-05-06,-20.0
2010-05-27,-50.0
2010-09-03,100.0
2010-09-27,-50.0
2010-10-13,-50.0
2010-10-14,48.75
2010-10-15,-32.7731
2010-10-18,50.0
2010-11-02,0.0
2010-11-05,-53.3333
2010-11-11,0.0
2010-11-16,0.0
2010-11-18,-14.2857
2010-11-23,0.0
2010-12-06,-16.6667
2010-12-07,0.0
2011-01-07,100.0
2011-03-03,-40.0
2011-03-23,66.6667
2011-03-25,-40.0
2011-03-28,0.0
2011-04-07,0.0
2011-04-13,0.0
2011-05-24,-16.6667
2011-06-20,-40.0
2011-06-24,-72.9167
2011-06-27,515.3846
2011-06-28,0.0
2011-07-01,0.0
2011-07-11,20.0
2011-07-21,-33.3333
2011-08-02,25.0
2011-08-30,0.0
2011-08-31,0.0
2011-09-02,60.0
2011-09-06,12.5
2011-09-13,0.0
2011-09-28,0.0
2011-10-21,-44.4444
2011-10-26,0.0
2011-10-31,0.0
2011-11-02,-20.0
2011-11-03,0.0
2011-11-04,0.0
2011-11-10,0.0
2011-11-23,0.0
2011-11-25,0.0
2011-11-29,0.0
2011-12-22,25.0
2012-02-15,-80.0
2012-02-27,100.0
2012-03-07,0.0
2012-03-28,0.0
2012-05-22,-50.0
2012-05-31,300.0
2012-06-26,-3.125
2012-06-27,29.0323
2012-07-18,-50.0
2012-07-30,220.0
2012-08-06,-37.5
2012-08-27,0.0
2012-09-18,0.0
2012-09-24,0.0
2012-10-23,60.0
2012-12-26,-82.8125
2013-02-14,0.0
2013-02-15,0.0
2013-02-22,409.0909
2013-07-17,-71.4286
2013-08-05,350.0
2013-08-06,66.6667
2013-08-07,-20.0
2013-08-08,-16.6667
2013-08-09,0.0
2013-08-21,-15.0
2013-08-28,0.0
2013-09-10,0.0
2013-10-02,-21.3235
2013-10-22,4.6729
2013-12-27,-35.7143
2013-12-31,0.0
2014-01-08,0.0
2014-02-03,122.2222
2014-02-04,-25.0
2014-03-04,0.0
2014-03-14,33.3333
2014-03-17,-20.0
2014-04-08,0.0
2014-04-28,-25.0
2014-05-09,33.3333
2014-05-20,-25.0
2014-05-22,33.3333
2014-05-30,-18.75
2014-06-12,0.0
2014-08-18,0.0
2014-08-22,0.0
2014-08-26,53.8462
2014-08-29,30.0
2014-09-02,-30.7692
2014-09-03,22.2222
2014-09-04,-36.3636
2014-09-10,-5.3571
2014-09-12,50.9434
2014-10-01,-33.75
2014-10-08,-50.0
2014-10-14,0.0
2014-10-20,5.6604
2014-11-26,0.0
2015-02-18,114.2857
2015-02-19,0.0
2015-02-23,0.0
2015-03-19,-10.8333
2015-03-26,12.1495
2015-04-17,-51.6667
2015-04-29,93.1034
2015-06-26,-24.1071
2015-06-29,-22.352899999999998
2015-09-30,-36.3636
2015-10-05,0.0
2015-10-12,0.0
2015-10-15,-16.6667
2015-10-22,-2.8571
2015-11-10,0.0
2016-05-06,64.7059
2016-08-09,-48.2143
2016-08-19,-17.2414
2016-09-09,0.0
2017-05-12,-20.8333
2017-06-02,73.6842
2017-06-16,118.1818
2017-06-27,-71.1111
2017-09-06,7.6923
2017-12-14,24.0
2018-01-30,-48.1567
2018-02-09,322.2222
2018-02-23,0.0
2018-03-07,-47.3684
2018-04-24,50.0
2018-04-27,45.0
2018-04-30,3.4483
2018-05-03,-33.3333
2018-05-17,383.3333
2018-05-21,-34.4828
2018-05-25,94.7368
2018-05-29,78.3784
2018-05-31,96.9697
2018-06-01,-15.3846
2018-06-04,-18.5455
2018-06-05,-5.9152000000000005
2018-06-06,6.7616
2018-06-07,-28.4444
2018-06-08,91.382
2018-06-11,-34.929
2018-06-12,22.1945
2018-06-13,-14.1837
2018-06-15,65.2794
2018-06-18,-20.8633
2018-06-19,-9.0909
2018-06-20,0.0
2018-06-21,-5.82
2018-06-25,24.4426
2018-06-26,-6.314
2018-06-27,-0.7286
2018-06-28,-8.2569
2018-06-29,35.98
2018-07-02,0.0147
2018-07-03,2.7941000000000003
2018-07-05,0.1431
2018-07-06,-25.7143
2018-07-09,-25.0
2018-07-10,46.4744
2018-07-11,-12.4726
2018-07-12,13.9
2018-07-18,-6.9359
2018-07-19,24.5283
2018-07-20,-13.6364
2018-07-23,5.2632
2018-07-24,-25.0
2018-07-25,11.1111
2018-07-26,0.0
2018-07-27,-22.6
2018-07-30,42.1189
2018-07-31,-18.1818
2018-08-01,-15.5556
2018-08-02,18.4211
2018-08-03,-11.1111
2018-08-07,-2.5
2018-08-09,-10.2564
2018-08-10,-14.2857
2018-08-13,124.4
2018-08-14,-33.1551
2018-08-15,44.2222
2018-08-16,-7.5501000000000005
2018-08-20,-0.4167
2018-08-21,-16.318
2018-08-23,-18.0
2018-08-24,0.0
2018-08-27,21.9512
2018-08-28,-9.0
2018-08-31,-8.9011
2018-09-04,-3.4981999999999998
2018-09-05,0.0
2018-09-06,0.0
2018-09-07,22.05
2018-09-10,-22.163
2018-09-12,5.2632
2018-09-17,-12.5
2018-09-19,0.0
2018-09-24,11.4286
2018-10-02,0.0
2018-10-03,-9.2308
2018-10-04,26.5537
2018-10-05,-10.7143
2018-10-15,19.5
2018-10-22,2.5105
2018-10-23,-2.0408
2018-11-02,4.1667
2018-11-06,0.0
2018-11-19,0.0
2018-11-27,-12.0
2018-11-29,13.6364
2018-12-04,-4.0
2018-12-06,-39.5833
2018-12-10,72.4138
2018-12-11,-40.0
2018-12-13,66.6667
2018-12-28,-37.2
2019-01-07,27.3885
2019-01-09,25.0
2019-02-01,-8.5
2019-02-08,20.2186
2019-02-11,-9.0909
2019-02-13,132.6
2019-02-14,54.7721
2019-02-15,11.1111
2019-02-19,-35.0
2019-02-27,-30.7692
2019-03-01,11.1111
2019-03-04,-23.9
2019-03-06,0.0
2019-03-22,123.3903
2019-03-25,-5.8824
2019-03-26,2.75
2019-03-28,-2.6764
2019-04-01,-6.25
2019-04-02,-6.6667
2019-04-15,0.0
2019-04-18,-39.2857
2019-04-22,-15.1765
2019-04-23,-28.5714
2019-04-30,-46.3107
2019-05-01,46.4738
2019-05-02,-1.2346
2019-05-06,-2.5
2019-05-07,0.0
2019-05-08,-10.2564
2019-05-09,0.0
2019-05-13,14.2857
2019-05-15,-2.5
2019-07-02,5.1282
2019-07-03,-1.2195
2019-07-05,0.0
2019-07-09,-75.3086
2019-07-16,100.0
2019-07-31,0.0
2019-09-18,-45.0
2019-09-23,363.6364
2019-09-27,-1.9607999999999999
2019-10-03,-60.0
2019-10-18,15.0
2019-10-28,-8.6957
2019-11-05,0.0
2019-12-04,0.0
2019-12-30,0.0
2020-01-06,9.5238
2020-02-06,-8.6957
2020-03-02,0.0
2020-03-17,114.2857
2020-03-24,-2.2222
2020-04-09,-1.1364
2020-04-16,-70.1149
2020-04-29,15.3846
2020-05-04,-13.3333
2020-05-05,0.0
2020-05-27,0.0
2020-05-28,0.0
2020-06-15,-61.5385
2020-06-19,0.0
