ticker,FHRT US Equity
2004-09-29,-21.6667
2004-10-07,23.4043
2004-10-14,-1.7241
2004-10-15,5.2632
2004-10-25,0.0
2004-10-26,0.0
2004-11-03,0.0
2004-11-04,16.6667
2004-11-17,-10.0
2004-11-30,-1.5873
2004-12-01,-3.2258
2004-12-10,0.3333
2004-12-13,-0.3322
2004-12-14,3.3333
2004-12-21,4.8387
2004-12-29,-7.6923
2005-01-03,31.6667
2005-01-12,-17.7215
2005-02-07,0.0
2005-02-10,0.0
2005-03-01,0.0
2005-03-02,0.0
2005-03-07,0.0
2005-03-08,4.6154
2005-03-14,0.0
2005-03-30,-41.1765
2005-04-04,50.0
2005-04-05,0.0
2005-04-06,0.0
2005-04-07,16.6667
2005-04-13,10.0
2005-04-22,2.5974
2005-06-01,-17.7215
2005-06-02,7.6923
2005-06-03,0.0
2005-06-08,0.0
2005-06-10,0.0
2005-06-30,0.0
2005-08-17,0.0
2005-08-19,0.0
2005-08-26,-7.1429
2005-09-12,0.0
2005-09-22,-23.0769
2005-09-29,26.0
2005-10-07,-1.5873
2005-10-11,9.6774
2005-10-12,-16.1765
2005-10-13,19.2982
2005-10-17,-11.7647
2005-11-04,0.0
2005-11-07,16.6667
2005-11-09,-28.5714
2005-11-11,20.0
2005-12-02,0.0
2005-12-12,0.0
2006-01-03,0.0
2006-01-04,0.0
2006-01-05,0.0
2006-01-09,0.0
2006-01-10,-4.1667
2006-01-11,0.0
2006-01-19,-6.4348
2006-01-30,-3.3457
2006-02-06,0.0
2006-02-07,-3.8462
2006-02-27,-26.0
2006-03-23,-5.4054
2006-03-27,2.8571
2006-04-07,-5.5556
2006-04-11,76.4706
2006-04-26,-43.3333
2006-05-08,17.647100000000002
2006-05-17,12.5
2006-05-24,-20.0
2006-05-25,-16.6667
2006-06-01,50.0
2006-07-10,-2.3256
2006-07-11,11.9048
2006-07-17,14.8936
2006-07-26,-22.2222
2006-07-31,-4.7619
2006-08-03,25.0
2006-08-16,-4.0
2006-08-17,-25.0
2006-08-18,5.5556
2006-08-22,2.6316
2006-09-07,2.5641
2006-09-13,0.0
2006-09-26,-5.0
2006-09-27,0.0
2006-10-06,-5.2632
2006-10-30,2.7778
2006-10-31,8.1081
2006-11-07,10.0
2006-11-09,13.6364
2006-11-13,-4.0
2006-11-14,-12.5
2006-11-16,-7.1429
2006-11-22,0.0
2006-11-29,0.0
2006-12-05,2.5641
2006-12-07,5.0
2006-12-12,0.0
2006-12-15,7.1429
2006-12-18,0.0
2006-12-22,0.0
2006-12-29,0.0
2007-01-16,0.0
2007-01-29,-4.4444
2007-01-31,0.0
2007-02-01,-2.3256
2007-02-06,2.3810000000000002
2007-02-12,6.9767
2007-02-13,-3.0435
2007-02-22,-3.5874
2007-02-23,0.0
2007-02-27,0.0
2007-03-08,2.3256
2007-03-12,0.0
2007-03-19,-4.5455
2007-03-22,2.3810000000000002
2007-03-26,0.0
2007-04-17,0.0
2007-04-19,-2.3256
2007-04-24,0.0
2007-04-27,2.3810000000000002
2007-05-01,6.9767
2007-05-02,8.6957
2007-06-04,-7.2
2007-07-02,1.7241
2007-07-27,5.9322
2007-07-31,0.0
2007-08-02,-5.6
2007-08-28,1.6949
2007-08-31,2.0833
2007-09-11,0.0
2007-09-13,-2.0408
2007-10-03,-2.0833
2007-10-05,0.0
2007-10-12,0.0
2007-10-25,0.0
2007-11-15,0.0
2007-11-20,0.0
2007-11-21,0.0
2007-11-30,-12.766
2007-12-11,0.0
2007-12-26,0.0
2007-12-31,21.9512
2008-01-23,-18.0
2008-02-08,1.4634
2008-03-10,-3.8462
2008-03-11,7.5
2008-03-12,16.2791
2008-04-18,-36.0
2008-04-21,40.625
2008-05-05,-24.4444
2008-05-27,32.3529
2008-06-27,-24.4444
2008-07-17,17.647100000000002
2008-08-19,-15.0
2008-08-21,5.8824
2008-09-05,-5.5556
2008-09-08,-14.7059
2008-09-09,10.3448
2008-09-10,0.0
2008-09-18,-12.5
2008-09-22,7.1429
2008-09-23,-16.6667
2008-09-25,28.0
2008-10-01,-21.25
2008-10-03,0.0
2008-10-08,23.0159
2008-11-17,-18.7097
2008-11-26,23.0159
2008-12-11,0.0
2008-12-17,-18.7097
2008-12-26,23.0159
2009-01-13,-19.3548
2009-01-14,4.0
2009-01-22,15.3846
2009-02-17,-46.6667
2009-02-18,-26.25
2009-02-24,61.0169
2009-03-17,-5.2632
2009-03-19,0.0
2009-03-23,16.6667
2009-03-24,4.7619
2009-03-25,-0.9091
2009-03-30,-7.3394
2009-04-01,3.9604
2009-04-03,66.6667
2009-04-06,-14.2857
2009-04-07,16.6667
2009-04-14,0.0
2009-04-29,-14.2857
2009-06-23,-29.3333
2009-07-02,-4.717
2009-07-13,0.0
2009-09-04,0.0
2009-12-18,0.9901
2009-12-21,0.9804
2009-12-22,0.0
2010-02-01,0.0
2010-02-19,0.9709
2010-03-29,44.2308
2010-04-01,26.6667
2010-05-05,26.3158
2010-05-06,25.0
2010-05-12,0.0
2010-06-04,-36.6667
2010-10-26,-15.7895
2010-11-23,0.0
2010-12-06,-12.5
2010-12-10,35.7143
2010-12-17,-23.6842
2010-12-22,37.931
2011-01-04,-20.0
2011-01-27,18.75
2011-01-28,0.0
2011-02-01,0.0
2011-02-09,0.0
2011-02-17,10.526299999999999
2011-03-23,-4.7619
2011-03-25,-5.0
2011-04-06,10.526299999999999
2011-05-16,-9.5238
2011-05-17,5.2632
2011-05-18,-5.0
2011-06-16,0.0
2011-06-20,0.0
2011-06-21,5.2632
2011-06-29,-5.0
2011-07-01,0.0
2011-07-05,0.0
2011-07-07,0.0
2011-07-11,0.0
2011-07-12,0.0
2011-07-29,-2.6316
2011-08-05,-5.4054
2011-08-29,-5.7143
2011-08-30,0.0
2011-09-06,-13.9394
2011-09-09,5.6338
2011-09-12,0.0
2011-09-14,-2.6667
2011-09-15,0.0
2011-09-16,-0.6849
2011-09-20,-4.8276
2011-09-23,1.4493
2011-09-27,0.0
2011-10-04,0.0
2011-10-11,-1.4285999999999999
2011-10-27,0.0
2011-11-18,0.0
2011-12-13,-23.913
2011-12-27,9.5238
2011-12-28,21.7391
2011-12-29,-17.1429
2011-12-30,20.6897
2012-01-04,0.0
2012-01-05,0.0
2012-01-17,-17.1429
2012-01-23,0.0
2012-01-25,16.3793
2012-01-30,-14.0741
2012-01-31,18.9655
2012-02-06,0.0
2012-02-13,-5.7971
2012-02-21,11.538499999999999
2012-03-09,-6.2069
2012-04-16,-0.7353
2012-05-16,0.0
2012-08-10,-18.5185
2012-08-13,-4.5455
2012-08-27,0.9524
2012-08-28,0.0
2012-08-31,41.5094
2012-09-11,-16.0
2012-09-17,26.9841
2012-09-19,12.5
2012-09-25,11.1111
2012-09-26,24.5
2012-09-28,-23.6948
2012-10-18,0.0
2012-10-22,18.4211
2012-11-02,0.0
2012-12-21,0.4444
2013-01-14,0.0
2013-01-18,19.9115
2013-01-22,-8.1181
2013-02-20,-7.6305
2013-03-22,-2.1739
2013-05-06,15.5556
2013-05-07,22.6923
2013-05-15,-5.9561
2013-06-25,0.0
2013-07-16,0.0
2013-07-31,0.0
2013-09-18,0.0
2013-10-14,-10.0
2013-11-26,0.0
2013-12-10,-3.7037
2013-12-11,-9.6154
2013-12-18,-10.6383
2013-12-27,9.5238
2013-12-30,0.0
2013-12-31,4.3478
2014-01-23,-4.1667
2014-02-20,0.0
2014-02-27,0.0
2014-03-06,0.0
2014-03-17,-4.3478
2014-03-18,-32.7273
2014-03-19,1.3514
2014-03-31,26.6667
2014-04-14,-15.7895
2014-04-15,6.25
2014-04-17,0.0
2014-04-21,0.0
2014-04-24,-14.7059
2014-04-25,20.6897
2014-05-01,2.8571
2014-05-15,-16.6667
2014-05-30,32.6667
2014-06-02,0.0
2014-06-09,-0.5025
2014-06-11,3.5354
2014-06-16,-7.3171
2014-06-18,15.7895
2014-06-26,0.0
2014-07-25,-29.5455
2014-07-31,21.9355
2014-08-01,-16.4021
2014-08-04,-4.4304
2014-08-05,25.8278
2014-08-11,5.2632
2014-08-21,-22.5
2014-08-25,29.0323
2014-09-02,5.0
2014-09-03,-23.8095
2014-09-30,25.0
2014-10-01,-20.0
2014-10-08,0.0
2014-10-30,0.0
2014-10-31,18.75
2014-12-16,-2.6316
2014-12-22,-15.1351
2014-12-31,17.8344
2015-01-02,-13.5135
2015-01-05,-6.25
2015-01-06,18.0
2015-01-07,-14.6893
2015-01-21,22.5166
2015-01-23,3.7838000000000003
2015-01-27,7.2917
2015-01-28,14.0777
2015-01-30,4.6809
2015-02-02,-4.4715
2015-02-20,0.0
2015-03-10,-10.6383
2015-03-11,10.0
2015-03-12,-0.8658
2015-03-18,2.6201
2015-03-19,-2.5532
2015-04-13,0.4367
2015-04-17,0.0
2015-04-24,-2.1739
2015-04-27,0.0
2015-05-06,-2.2222
2015-06-04,2.2727
2015-06-10,0.0
2015-06-18,0.0
2015-06-24,33.3333
2015-06-25,0.0
2015-06-29,0.0
2015-07-15,0.0
2015-07-17,1.6667
2015-08-06,6.5574
2015-08-24,-15.3846
2015-09-04,0.0
2015-09-09,5.4545
2015-09-10,0.0
2015-09-16,-5.1724
2015-10-19,0.0
2015-10-22,0.0
2015-11-04,0.0
2015-11-20,-18.1818
2015-11-27,11.1111
2015-12-08,0.0
2016-01-14,6.0
2016-01-27,-1.8868
2016-02-16,-5.7692
2016-02-24,6.1224
2016-02-25,-5.7692
2016-02-29,12.2449
2016-03-01,-16.3636
2016-03-02,0.0
2016-03-17,0.0
2016-04-04,2.1739
2016-04-06,27.6596
2016-04-07,-16.6667
2016-04-18,0.0
2016-05-02,0.0
2016-05-12,0.0
2016-05-16,-6.0
2016-05-26,14.0851
2016-05-31,-8.6162
2016-07-01,0.0
2016-08-26,-17.9592
2016-08-30,24.3781
2016-09-27,0.0
2016-10-19,-10.0
2016-11-21,8.8889
2016-11-23,32.6531
2016-12-07,-6.1538
2016-12-09,0.0
2016-12-13,-9.8361
2016-12-30,-16.3636
2017-01-09,26.087
2017-03-08,0.0
2017-03-23,0.0
2017-03-30,0.0
2017-04-06,0.0
2017-04-20,0.0
2017-05-24,3.4483
2017-06-28,-6.6667
2017-07-06,7.1429
2017-07-10,0.0
2017-07-11,-8.3333
2017-07-12,0.0
2017-07-13,9.0909
2017-07-26,0.0
2017-07-27,0.0
2017-07-28,0.0
2017-08-02,0.0
2017-08-03,0.0
2017-08-07,-8.3333
2017-08-08,-3.6364
2017-08-09,-1.1320999999999999
2017-08-14,0.7634
2017-08-23,0.3788
2017-08-30,0.0
2017-08-31,0.0
2017-09-08,-5.6604
2017-09-14,20.0
2017-09-15,0.3333
2017-10-03,-0.6645
2017-12-05,-13.0435
2017-12-18,-3.8462
2017-12-29,4.0
2018-01-02,9.2308
2018-01-03,-8.4507
2018-01-04,-5.7692
2018-01-12,0.0
2018-01-19,0.0
2018-01-22,2.0408
2018-01-30,0.0
2018-03-20,-2.0
2018-04-03,0.0
2018-04-04,-4.0816
2018-04-27,2.1277
2018-05-08,-4.5833
2018-05-14,0.0
2018-05-24,-1.7467000000000001
2018-05-30,2.2222
2018-06-15,-13.0435
2018-07-30,0.0
2018-07-31,0.0
2018-08-06,-7.5
2018-08-08,8.1081
2018-08-13,0.0
2018-08-31,12.5
2018-09-05,0.0
2018-09-18,0.0
2018-09-28,0.0
2018-10-01,6.6667
2018-10-03,4.1667
2018-10-17,-10.0
2018-11-21,0.0
2018-11-30,-4.4444
2018-12-14,4.6512
2018-12-18,0.0
2018-12-31,0.0
2019-04-26,0.4444
2019-05-17,0.0
2019-05-22,-1.3274
2019-05-23,0.6726
2019-07-12,0.2227
2019-08-14,-1.7778
2019-09-30,1.81
2019-10-03,0.0
2019-10-14,0.0
2019-10-15,11.1111
2019-11-27,-4.0
2019-12-04,-3.75
2019-12-27,4.329
2019-12-30,24.4813
2020-01-13,11.6667
2020-01-17,29.8507
2020-02-05,-17.2414
2020-02-10,18.0556
2020-02-18,17.4118
2020-02-20,-4.8096
2020-02-21,1.0526
2020-02-24,3.9583
2020-03-05,0.2004
2020-03-09,-7.0
2020-03-16,-1.0753
2020-03-18,-13.0435
2020-03-24,-2.5
2020-03-30,-2.5641
2020-04-02,7.8947
2020-04-13,9.7561
2020-04-17,-6.6667
2020-04-23,15.4762
2020-04-30,-6.1856
2020-05-06,-3.2967
2020-05-14,-2.2727
2020-06-05,4.6512
2020-07-17,-4.4444
