ticker,RKLC US Equity
2006-06-06,6.6667
2006-06-07,-6.25
2006-06-08,13.3333
2006-06-09,-17.647100000000002
2006-06-12,-13.5714
2006-06-13,23.1405
2006-06-14,-22.8188
2006-06-19,39.1304
2006-06-20,-12.5
2006-06-21,-14.2857
2006-06-22,-18.3333
2006-06-23,12.2449
2006-06-26,8.1818
2006-06-27,-32.7731
2006-06-28,0.0
2006-06-29,-6.25
2006-06-30,6.6667
2006-07-03,0.0
2006-07-05,0.0
2006-07-06,0.0
2006-07-07,25.0
2006-07-10,-32.0
2006-07-11,341.1765
2006-07-12,-3.2917
2006-07-13,-31.0642
2006-07-14,-10.0
2006-07-17,0.0
2006-07-18,-16.6667
2006-07-19,40.0
2006-07-20,-4.7619
2006-07-21,-5.0
2006-07-24,18.4211
2006-07-25,-11.1111
2006-07-26,37.5
2006-07-27,-8.0
2006-07-28,-9.0909
2006-07-31,-8.6957
2006-08-01,14.2857
2006-08-02,-4.1667
2006-08-03,-19.5652
2006-08-04,8.1081
2006-08-07,0.0
2006-08-08,5.0
2006-08-09,-9.5238
2006-08-10,0.0
2006-08-11,-15.7895
2006-08-14,25.0
2006-08-15,-5.0
2006-08-16,-21.0526
2006-08-17,26.0
2006-08-18,-4.7619
2006-08-21,-16.6667
2006-08-22,-13.3333
2006-08-23,0.0
2006-08-24,15.3846
2006-08-25,-13.3333
2006-08-28,0.0
2006-08-29,30.0
2006-08-30,-14.2012
2006-08-31,-36.5517
2006-09-01,19.5652
2006-09-05,-9.0909
2006-09-06,-5.0
2006-09-07,5.2632
2006-09-08,0.0
2006-09-11,-28.0
2006-09-12,1.3889
2006-09-13,0.0
2006-09-14,-4.1096
2006-09-15,-4.2857
2006-09-18,10.4478
2006-09-19,0.0
2006-09-20,-5.4054
2006-09-21,0.0
2006-09-22,7.1429
2006-09-25,85.3333
2006-09-26,-20.8633
2006-09-27,-4.5455
2006-09-28,-14.2857
2006-09-29,88.8889
2006-10-02,-23.5294
2006-10-03,-15.3846
2006-10-04,-10.0
2006-10-05,21.2121
2006-10-06,8.3333
2006-10-09,2.3077
2006-10-10,0.0
2006-10-11,-25.5639
2006-10-12,1.0101
2006-10-13,20.0
2006-10-16,8.3333
2006-10-17,-7.6923
2006-10-18,-14.1667
2006-10-19,1.9417
2006-10-20,14.2857
2006-10-23,-15.8333
2006-10-24,8.9109
2006-10-25,0.0
2006-10-26,-12.7273
2006-10-27,4.1667
2006-10-30,-5.0
2006-10-31,8.2895
2006-11-01,0.0
2006-11-02,-9.599
2006-11-03,29.0323
2006-11-06,-16.6667
2006-11-07,-20.0
2006-11-08,18.75
2006-11-09,-4.2105
2006-11-10,-2.1978
2006-11-13,-4.6348
2006-11-14,17.8203
2006-11-15,-16.0
2006-11-16,7.1429
2006-11-17,0.0
2006-11-20,-16.6667
2006-11-21,13.3333
2006-11-22,5.8824
2006-11-24,-11.1111
2006-11-27,12.5
2006-11-28,5.5556
2006-11-29,-15.7895
2006-11-30,0.0
2006-12-01,-3.125
2006-12-04,-10.9677
2006-12-05,1.4493
2006-12-06,7.1429
2006-12-08,9.3333
2006-12-11,-6.0976
2006-12-12,9.7403
2006-12-13,-5.3254
2006-12-14,-21.25
2006-12-15,11.1111
2006-12-18,-11.4286
2006-12-19,19.3548
2006-12-20,-5.4054
2006-12-21,0.0
2006-12-22,-1.4285999999999999
2006-12-26,-10.1449
2006-12-27,6.4516
2006-12-28,10.6061
2006-12-29,-4.1096
2007-01-03,-15.7143
2007-01-04,1.6949
2007-01-05,-8.3333
2007-01-08,10.9091
2007-01-09,4.918
2007-01-11,-4.6875
2007-01-12,0.0
2007-01-16,12.2951
2007-01-17,-5.1095
2007-01-18,-4.6154
2007-01-19,4.8387
2007-01-22,7.6923
2007-01-23,-2.8571
2007-01-24,13.2353
2007-01-25,-9.0909
2007-01-26,17.1429
2007-01-29,-2.439
2007-01-30,-3.75
2007-01-31,9.7403
2007-02-01,18.3432
2007-02-02,38.0
2007-02-05,30.4348
2007-02-06,8.3333
2007-02-07,2.5641
2007-02-08,-12.5
2007-02-09,17.1429
2007-02-12,-7.3171
2007-02-13,-5.2632
2007-02-14,6.1111
2007-02-15,-5.7592
2007-02-16,5.5556
2007-02-20,-5.2632
2007-02-21,0.0
2007-02-22,0.0
2007-02-23,-11.1111
2007-02-26,-12.5
2007-02-27,28.5714
2007-02-28,0.0
2007-03-01,-22.2222
2007-03-02,7.1429
2007-03-05,0.0
2007-03-06,6.6667
2007-03-07,0.0
2007-03-08,-3.125
2007-03-09,-12.9032
2007-03-12,3.7037
2007-03-13,0.0
2007-03-14,0.0
2007-03-15,0.0
2007-03-16,0.0
2007-03-19,10.0
2007-03-20,-15.5844
2007-03-21,15.3846
2007-03-22,-20.0
2007-03-23,16.6667
2007-03-26,-7.1429
2007-03-27,-15.3846
2007-03-28,18.1818
2007-03-29,-11.538499999999999
2007-03-30,-4.3478
2007-04-02,9.0909
2007-04-04,-12.5
2007-04-05,33.3333
2007-04-09,-7.1429
2007-04-10,-15.3846
2007-04-11,-9.0909
2007-04-12,0.0
2007-04-13,10.0
2007-04-16,-4.5455
2007-04-17,-4.7619
2007-04-18,0.0
2007-04-19,5.0
2007-04-20,14.2857
2007-04-23,-16.6667
2007-04-24,10.0
2007-04-25,13.6364
2007-04-26,-8.0
2007-04-27,4.3478
2007-04-30,-16.6667
2007-05-01,20.0
2007-05-02,8.3333
2007-05-03,-3.8462
2007-05-04,0.0
2007-05-07,0.0
2007-05-08,-8.0
2007-05-09,-14.7826
2007-05-10,-8.1633
2007-05-11,11.1111
2007-05-14,-15.0
2007-05-15,11.7647
2007-05-17,-5.2632
2007-05-18,11.1111
2007-05-21,0.0
2007-05-22,0.0
2007-05-23,0.0
2007-05-24,0.0
2007-05-25,5.0
2007-05-29,-19.0476
2007-05-30,23.5294
2007-05-31,-4.7619
2007-06-01,-10.0
2007-06-04,-11.1111
2007-06-05,0.0
2007-06-06,-0.1563
2007-06-07,-12.3631
2007-06-08,-11.4286
2007-06-11,20.9677
2007-06-12,-8.0
2007-06-13,23.1884
2007-06-14,0.0
2007-06-15,0.0
2007-06-18,11.7647
2007-06-19,10.526299999999999
2007-06-20,-4.7619
2007-06-21,-5.0
2007-06-22,-23.1579
2007-06-25,-10.9589
2007-06-26,7.6923
2007-06-27,-14.2857
2007-06-28,3.3333
2007-06-29,-4.8387
2007-07-02,1.6949
2007-07-03,-3.3333
2007-07-05,-7.1121
2007-07-06,0.0
2007-07-09,2.0882
2007-07-10,17.9545
2007-07-11,-15.2216
2007-07-12,0.0
2007-07-13,-12.7273
2007-07-16,-2.0833
2007-07-17,-4.2553
2007-07-18,11.1111
2007-07-19,0.0
2007-07-20,-18.0
2007-07-23,-4.878
2007-07-24,-15.3846
2007-07-25,9.0909
2007-07-26,8.3333
2007-07-27,2.5641
2007-07-30,-15.0
2007-07-31,-11.7647
2007-08-01,0.0
2007-08-02,16.6667
2007-08-03,2.8571
2007-08-06,-8.3333
2007-08-07,36.3636
2007-08-08,-11.1111
2007-08-09,0.0
2007-08-10,-2.5
2007-08-13,-12.8205
2007-08-14,-5.8824
2007-08-15,-3.125
2007-08-16,-3.2258
2007-08-17,6.6667
2007-08-20,12.5
2007-08-21,-11.1111
2007-08-22,-6.25
2007-08-23,13.3333
2007-08-24,17.647100000000002
2007-08-27,-15.0
2007-08-28,-14.7059
2007-08-29,-3.4483
2007-08-30,14.2857
2007-08-31,5.6641
2007-09-04,3.512
2007-09-05,-5.7143
2007-09-06,4.5455
2007-09-07,0.0
2007-09-11,-2.8986
2007-09-12,-2.9851
2007-09-13,0.0
2007-09-14,1.5385
2007-09-18,-9.0909
2007-09-19,3.3333
2007-09-20,12.9032
2007-09-21,0.0
2007-09-24,0.0
2007-09-25,0.0
2007-09-26,-14.2857
2007-09-27,3.3333
2007-09-28,45.1613
2007-10-01,4.4444
2007-10-02,4.2553
2007-10-03,-20.4082
2007-10-04,-2.5641
2007-10-05,-7.8947
2007-10-08,2.8571
2007-10-09,5.5556
2007-10-10,26.3158
2007-10-11,0.0
2007-10-12,6.25
2007-10-15,0.0
2007-10-16,0.0
2007-10-17,-11.7647
2007-10-18,0.0
2007-10-19,0.0
2007-10-22,13.3333
2007-10-24,7.8431
2007-10-25,-21.25
2007-10-26,-7.6479
2007-10-29,-19.6875
2007-10-30,0.0
2007-10-31,8.9494
2007-11-01,-14.8214
2007-11-02,0.6289
2007-11-05,-3.3333
2007-11-06,3.4483
2007-11-12,0.0
2007-11-14,-26.6667
2007-11-15,13.6364
2007-11-16,20.0
2007-11-20,-26.6667
2007-11-23,68.1818
2007-11-26,0.0
2007-11-29,-32.4324
2007-11-30,20.0
2007-12-04,0.0
2007-12-07,-32.9167
2007-12-10,0.0
2007-12-12,4.3478
2007-12-18,-4.1667
2007-12-19,0.0
2007-12-20,14.2857
2007-12-21,8.6957
2007-12-26,0.0
2007-12-27,0.0
2007-12-28,-6.0
2007-12-31,-2.1277
2008-01-03,13.0435
2008-01-04,-3.8462
2008-01-07,40.0
2008-01-08,0.0
2008-01-09,-14.2857
2008-01-10,33.3333
2008-01-11,-15.0
2008-01-14,-0.3676
2008-01-15,18.0812
2008-01-16,0.0
2008-01-17,0.0
2008-01-18,-2.5
2008-01-22,0.0
2008-01-23,-2.5641
2008-01-24,18.4211
2008-01-25,11.1111
2008-01-28,-4.0
2008-01-29,18.75
2008-01-30,-12.2807
2008-01-31,14.0
2008-02-01,5.2632
2008-02-04,-5.0
2008-02-05,5.2632
2008-02-06,7.8125
2008-02-07,0.4831
2008-02-08,4.6154
2008-02-11,-11.7647
2008-02-12,18.3333
2008-02-13,-1.4085
2008-02-14,0.0
2008-02-15,0.0
2008-02-19,14.2857
2008-02-20,-2.5
2008-02-21,0.0
2008-02-22,-16.6667
2008-02-25,7.6923
2008-02-26,0.0
2008-02-27,-2.8571
2008-02-28,-4.4118
2008-02-29,0.0
2008-03-03,-10.7692
2008-03-04,-31.0345
2008-03-05,-17.5
2008-03-06,21.2121
2008-03-07,25.0
2008-03-10,-10.0
2008-03-11,-33.3333
2008-03-12,-33.3333
2008-03-13,15.0
2008-03-14,21.7391
2008-03-17,-28.5714
2008-03-18,15.0
2008-03-19,-13.0435
2008-03-20,-0.625
2008-03-24,-34.5912
2008-03-25,-7.6923
2008-03-26,16.6667
2008-03-27,-14.2857
2008-03-28,4.1667
2008-03-31,12.0
2008-04-01,-4.4643
2008-04-02,-11.215
2008-04-03,-12.6316
2008-04-04,-29.5181
2008-04-07,16.2393
2008-04-08,5.8824
2008-04-09,-23.6111
2008-04-10,-3.6364
2008-04-11,0.0
2008-04-14,18.8679
2008-04-15,1.5873
2008-04-16,-12.5
2008-04-17,-9.8214
2008-04-18,-50.495
2008-04-21,-20.0
2008-04-22,20.0
2008-04-24,-27.0833
2008-04-25,128.5714
2008-04-28,20.0
2008-04-29,16.6667
2008-04-30,0.0
2008-05-01,-28.5714
2008-05-02,-40.0
2008-05-05,0.0
2008-05-07,139.5833
2008-05-08,-44.3478
2008-05-09,46.875
2008-05-13,-1.0638
2008-05-15,3.2258
2008-05-16,-56.25
2008-05-19,-11.9048
2008-05-20,116.2162
2008-05-21,0.0
2008-05-27,-60.0
2008-05-29,0.0
2008-06-02,-50.0
2008-06-06,400.0
2008-06-09,-73.75
2008-06-10,4.7619
2008-06-16,-4.5455
2008-06-18,90.4762
2008-06-19,20.0
2008-06-20,-70.8333
2008-06-23,0.0
2008-06-24,-7.1429
2008-06-25,-23.0769
2008-06-27,220.0
2008-06-30,-18.75
2008-07-01,11.538499999999999
2008-07-02,65.5172
2008-07-03,-33.3333
2008-07-07,0.0
2008-07-08,0.0
2008-07-09,-50.0
2008-07-10,50.0
2008-07-11,-8.3333
2008-07-14,-54.5455
2008-07-15,90.0
2008-07-16,0.0
2008-07-17,15.7895
2008-07-18,36.3636
2008-07-21,-40.0
2008-07-22,5.5556
2008-07-23,-26.3158
2008-07-24,0.0
2008-07-25,57.1429
2008-07-29,-36.3636
2008-07-30,14.2857
2008-07-31,-18.75
2008-08-01,7.6923
2008-08-04,14.2857
2008-08-05,0.0
2008-08-06,18.75
2008-08-07,-15.7895
2008-08-08,-18.75
2008-08-11,-23.0769
2008-08-12,0.0
2008-08-13,-40.0
2008-08-14,-50.0
2008-08-15,100.0
2008-08-18,33.3333
2008-08-19,-25.0
2008-08-20,0.0
2008-08-21,0.0
2008-08-22,-16.6667
2008-08-25,0.0
2008-08-26,0.0
2008-08-27,-40.0
2008-08-28,0.0
2008-08-29,66.6667
2008-09-02,-40.0
2008-09-03,66.6667
2008-09-04,-40.0
2008-09-05,0.0
2008-09-08,0.0
2008-09-09,0.0
2008-09-10,66.6667
2008-09-11,0.0
2008-09-15,0.0
2008-09-16,-40.0
2008-09-17,0.0
2008-09-18,-33.3333
2008-09-19,0.0
2008-09-25,50.0
2008-09-26,-33.3333
2008-09-30,0.0
2008-10-02,0.0
2008-10-03,0.0
2008-10-07,0.0
2008-10-08,0.0
2008-10-09,50.0
2008-10-10,-33.3333
2008-10-13,50.0
2008-10-14,0.0
2008-10-15,0.0
2008-10-17,-33.3333
2008-10-20,50.0
2008-10-21,0.0
2008-10-22,0.0
2008-10-23,0.0
2008-10-27,0.0
2008-11-06,0.0
2008-11-12,-33.3333
2008-11-13,0.0
2008-11-18,0.0
2008-11-20,0.0
2009-01-13,0.0
2009-01-15,0.0
2009-01-28,0.0
2009-01-29,50.0
2009-02-19,0.0
2009-02-20,0.0
2009-02-25,66.6667
2009-02-26,0.0
2009-03-02,-40.0
2009-03-03,-33.3333
2009-03-04,50.0
2009-03-05,0.0
2009-03-12,66.6667
2009-03-13,0.0
2009-03-16,-40.0
2009-03-17,266.6667
2009-03-18,-9.0909
2009-03-19,-70.0
2009-03-20,66.6667
2009-03-23,-40.0
2009-03-24,0.0
2009-03-25,-33.3333
2009-03-26,0.0
2009-03-27,0.0
2009-03-30,0.0
2009-04-01,0.0
2009-04-03,50.0
2009-04-07,0.0
2009-04-08,100.0
2009-04-09,-16.6667
2009-04-13,0.0
2009-04-14,-40.0
2009-04-15,-33.3333
2009-04-16,50.0
2009-04-17,0.0
2009-04-20,0.0
2009-04-21,-33.3333
2009-04-27,0.0
2009-04-29,50.0
2009-04-30,-33.3333
2009-05-01,0.0
2009-05-05,50.0
2009-05-06,-33.3333
2009-05-07,50.0
2009-05-11,-33.3333
2009-05-13,0.0
2009-05-14,150.0
2009-05-15,-40.0
2009-05-18,0.0
2009-05-19,0.0
2009-05-21,0.0
2009-05-27,0.0
2009-05-29,-33.3333
2009-06-05,0.0
2009-06-11,0.0
2009-06-12,50.0
2009-06-16,0.0
2009-06-17,-33.3333
2009-06-18,50.0
2009-06-19,-33.3333
2009-06-22,50.0
2009-06-23,0.0
2009-06-25,-33.3333
2009-06-26,0.0
2009-07-07,50.0
2009-07-10,-33.3333
2009-07-14,50.0
2009-07-15,-33.3333
2009-07-16,0.0
2009-07-22,50.0
2009-07-24,-33.3333
2009-07-27,0.0
2009-07-29,0.0
2009-07-30,50.0
2009-07-31,0.0
2009-08-03,-33.3333
2009-08-14,0.0
2009-08-25,0.0
2009-09-01,50.0
2009-09-02,100.0
2009-09-03,-16.6667
2009-09-04,0.0
2009-09-08,100.0
2009-09-09,0.0
2009-09-10,10.0
2009-09-11,90.9091
2009-09-14,-47.619
2009-09-15,-45.4545
2009-09-16,33.3333
2009-09-17,-25.0
2009-09-18,-16.6667
2009-09-21,20.0
2009-09-22,33.3333
2009-09-23,-25.0
2009-09-24,-16.6667
2009-09-25,0.0
2009-09-28,-40.0
2009-09-29,0.0
2009-09-30,0.0
2009-10-01,100.0
2009-10-02,33.3333
2009-10-05,-25.0
2009-10-06,0.0
2009-10-07,-16.6667
2009-10-08,0.0
2009-10-09,0.0
2009-10-12,-40.0
2009-10-13,100.0
2009-10-14,0.0
2009-10-15,0.0
2009-10-16,-16.6667
2009-10-19,0.0
2009-10-20,-40.0
2009-10-21,0.0
2009-10-22,66.6667
2009-10-23,0.0
2009-10-27,0.0
2009-10-28,-40.0
2009-10-30,0.0
2009-11-02,66.6667
2009-11-03,-40.0
2009-11-04,0.0
2009-11-05,-33.3333
2009-11-06,50.0
2009-11-09,0.0
2009-11-10,0.0
2009-11-11,0.0
2009-11-12,0.0
2009-11-13,0.0
2009-11-16,0.0
2009-11-17,0.0
2009-11-18,0.0
2009-11-20,0.0
2009-11-23,-33.3333
2009-11-24,150.0
2009-11-25,0.0
2009-12-01,-40.0
2009-12-03,0.0
2009-12-04,0.0
2009-12-07,-33.3333
2009-12-08,50.0
2009-12-09,-33.3333
2009-12-10,0.0
2009-12-11,0.0
2009-12-14,0.0
2009-12-15,0.0
2009-12-16,50.0
2009-12-17,0.0
2009-12-18,100.0
2009-12-21,-16.6667
2009-12-22,0.0
2009-12-23,-40.0
2009-12-24,0.0
2009-12-28,0.0
2009-12-30,0.0
2009-12-31,-33.3333
2010-01-04,0.0
2010-01-05,50.0
2010-01-06,0.0
2010-01-07,0.0
2010-01-11,0.0
2010-01-12,0.0
2010-01-13,0.0
2010-01-14,0.0
2010-01-20,-33.3333
2010-01-21,50.0
2010-01-27,0.0
2010-01-28,-33.3333
2010-02-01,0.0
2010-02-03,0.0
2010-02-05,50.0
2010-02-10,0.0
2010-02-11,0.0
2010-02-12,0.0
2010-02-16,-33.3333
2010-02-17,150.0
2010-02-18,-40.0
2010-02-19,0.0
2010-02-22,0.0
2010-02-23,0.0
2010-02-24,-33.3333
2010-02-25,0.0
2010-02-26,0.0
2010-03-04,0.0
2010-03-05,0.0
2010-03-08,50.0
2010-03-09,0.0
2010-03-10,-33.3333
2010-03-11,0.0
2010-03-12,50.0
2010-03-15,0.0
2010-03-16,-33.3333
2010-03-17,0.0
2010-03-18,0.0
2010-03-22,0.0
2010-03-23,0.0
2010-03-24,0.0
2010-03-25,0.0
2010-03-31,0.0
2010-04-06,0.0
2010-04-07,0.0
2010-04-08,0.0
2010-04-09,0.0
2010-04-12,50.0
2010-04-14,0.0
2010-04-19,0.0
2010-04-21,-33.3333
2010-04-22,50.0
2010-04-27,-33.3333
2010-04-29,50.0
2010-04-30,0.0
2010-05-03,-33.3333
2010-05-04,0.0
2010-05-07,0.0
2010-05-10,0.0
2010-05-11,0.0
2010-05-17,0.0
2010-05-18,0.0
2010-05-19,0.0
2010-05-20,0.0
2010-05-26,0.0
2010-06-02,0.0
2010-06-04,50.0
2010-06-09,-33.3333
2010-06-10,0.0
2010-06-16,50.0
2010-06-17,-33.3333
2010-06-18,0.0
2010-06-23,0.0
2010-06-24,0.0
2010-06-29,0.0
2010-06-30,0.0
2010-07-01,0.0
2010-07-06,50.0
2010-07-20,0.0
2010-07-22,-33.3333
2010-07-23,0.0
2010-07-27,0.0
2010-08-03,0.0
2010-08-06,0.0
2010-08-09,0.0
2010-08-10,0.0
2010-08-11,0.0
2010-08-13,0.0
2010-08-16,0.0
2010-08-17,0.0
2010-08-18,50.0
2010-08-20,0.0
2010-08-23,0.0
2010-08-24,-33.3333
2010-08-26,50.0
2010-08-27,0.0
2010-08-30,0.0
2010-08-31,0.0
2010-09-01,0.0
2010-09-02,-33.3333
2010-09-03,50.0
2010-09-07,0.0
2010-09-13,-33.3333
2010-09-14,50.0
2010-09-15,0.0
2010-09-22,-33.3333
2010-09-23,0.0
2010-09-24,0.0
2010-09-27,50.0
2010-09-28,0.0
2010-09-29,-33.3333
2010-10-01,50.0
2010-10-08,0.0
2010-10-18,-33.3333
2010-10-19,0.0
2010-10-21,0.0
2010-10-22,0.0
2010-10-25,0.0
2010-10-27,0.0
2010-10-29,50.0
2010-11-01,0.0
2010-11-03,0.0
2010-11-04,0.0
2010-11-09,0.0
2010-11-10,0.0
2010-11-11,0.0
2010-11-12,0.0
2010-11-16,0.0
2010-11-18,0.0
2010-11-19,0.0
2010-11-22,0.0
2010-11-24,0.0
2010-12-01,0.0
2010-12-09,0.0
2010-12-13,0.0
2010-12-15,0.0
2010-12-17,0.0
2010-12-21,0.0
2010-12-23,0.0
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,6.6667
2011-01-03,-6.25
2011-01-05,0.0
2011-01-18,0.0
2011-01-20,0.0
2011-01-25,0.0
2011-01-31,-33.3333
2011-02-01,50.0
2011-02-03,0.0
2011-02-07,0.0
2011-02-14,0.0
2011-02-15,0.0
2011-02-16,0.0
2011-02-17,0.0
2011-02-18,0.0
2011-02-23,0.0
2011-02-25,0.0
2011-02-28,0.0
2011-03-02,0.0
2011-03-09,0.0
2011-03-17,0.0
2011-03-25,0.0
2011-04-08,0.0
2011-04-26,0.0
2011-05-02,0.0
2011-05-23,0.0
2011-05-24,0.0
2011-05-31,0.0
2011-06-08,0.0
2011-06-22,-33.3333
2011-07-19,0.0
2011-08-04,0.0
2011-08-11,0.0
2011-11-11,0.0
2011-11-21,0.0
2012-01-03,0.0
2012-01-04,0.0
2012-03-22,-20.0
2012-03-28,25.0
2012-04-02,0.0
2012-04-12,0.0
2012-04-13,0.0
2012-07-13,0.0
2012-07-16,0.0
2012-07-20,-20.0
2012-07-23,25.0
2012-07-26,0.0
2012-08-09,0.0
2012-11-26,0.0
2012-12-17,0.0
2012-12-18,0.0
2012-12-24,0.0
2012-12-26,0.0
2013-02-08,0.0
2013-02-11,0.0
2013-02-12,0.0
2013-02-13,0.0
2013-02-14,0.0
2013-02-15,50.0
2013-02-19,-33.3333
2013-02-20,0.0
2013-02-21,0.0
2013-02-22,0.0
2013-03-07,0.0
2013-04-24,0.0
2013-10-22,-20.0
2013-10-24,25.0
2014-01-30,0.0
2014-02-19,0.0
2015-03-06,0.0
2015-04-17,700.0
2015-04-24,-87.5
2015-05-06,0.0
2017-04-27,700.0
2017-06-26,-99.9
2017-10-30,0.0
2018-01-10,0.0
2018-02-16,0.0
2018-02-21,0.0
2018-03-21,0.0
2018-11-15,0.0
2018-12-18,0.0
2018-12-31,0.0
2019-02-25,9900.0
2019-03-05,-99.0
2019-03-13,59900.0002
2019-03-14,-83.3333
2019-03-15,-99.0
2019-03-18,9900.0
2019-03-19,0.0
2019-03-20,-99.0
2019-03-21,9900.0
2019-03-22,0.0
2019-03-25,0.0
2019-03-26,0.0
2019-03-28,0.0
2019-04-23,-40.0
2019-05-15,-83.3333
2019-05-16,0.0
2019-08-13,4900.0001
2019-08-15,-80.0
2019-08-19,0.0
2019-09-05,0.0
2019-09-06,0.0
2019-09-17,-99.0
2019-10-09,9900.0
2019-10-11,0.0
2019-10-14,0.0
2019-10-15,0.0
2019-10-16,0.0
2019-10-18,0.0
2019-10-21,0.0
2019-10-22,100.0
2019-10-23,200.0
2019-10-24,16.6667
2019-10-25,0.0
2019-10-28,-28.5714
2019-10-29,-40.0
2019-10-30,-33.3333
2019-10-31,0.0
2019-11-01,0.0
2019-11-04,0.0
2019-11-05,0.0
2019-11-06,0.0
2019-11-07,0.0
2019-11-08,0.0
2019-11-11,-50.0
2019-11-12,0.0
2019-11-14,100.0
2019-11-18,0.0
2019-11-20,0.0
2019-11-21,0.0
2019-11-26,0.0
2019-11-29,0.0
2019-12-02,0.0
2019-12-03,0.0
2019-12-04,0.0
2019-12-05,0.0
2019-12-06,0.0
2019-12-09,0.0
2019-12-10,-50.0
2019-12-11,0.0
2019-12-12,100.0
2019-12-17,0.0
2019-12-18,0.0
2019-12-19,50.0
2019-12-20,0.0
2019-12-23,-33.3333
2019-12-27,50.0
2019-12-30,-33.3333
2019-12-31,50.0
2020-01-03,0.0
2020-01-09,-33.3333
2020-01-10,0.0
2020-01-13,0.0
2020-01-14,0.0
2020-01-15,0.0
2020-01-16,0.0
2020-01-22,0.0
2020-01-23,0.0
2020-01-24,-50.0
2020-01-27,0.0
2020-01-29,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-06,0.0
2020-02-18,0.0
2020-02-24,0.0
2020-02-26,0.0
2020-02-28,0.0
2020-03-02,0.0
2020-03-05,0.0
2020-03-06,0.0
2020-03-10,0.0
2020-03-11,0.0
2020-04-02,0.0
2020-04-09,-99.0
2020-04-17,9900.0
2020-05-05,0.0
2020-05-27,0.0
2020-05-29,0.0
2020-06-01,0.0
2020-06-22,0.0
2020-06-24,0.0
2020-06-25,0.0
2020-07-23,0.0
2020-07-27,0.0
2020-07-29,-90.0
