ticker,PAEGF US Equity
2004-08-12,-3.4091
2004-08-13,-1.1764999999999999
2004-08-16,-9.5238
2004-08-17,5.2632
2004-08-18,11.25
2004-08-19,1.1236
2004-08-20,0.0
2004-08-23,-5.5556
2004-08-24,0.0
2004-08-25,11.7647
2004-08-26,-3.1579
2004-08-27,1.087
2004-08-30,-17.2043
2004-08-31,12.987
2004-09-01,-8.046
2004-09-03,12.5
2004-09-07,0.0
2004-09-09,-8.8889
2004-09-10,9.7561
2004-09-13,-15.5556
2004-09-14,-2.6316
2004-09-15,-4.0541
2004-09-16,-1.4085
2004-09-17,0.0
2004-09-20,0.0
2004-09-21,0.0
2004-09-22,-2.8571
2004-09-23,-1.4706000000000001
2004-09-24,0.0
2004-09-27,-13.4328
2004-09-28,0.0
2004-09-29,-6.8966
2004-09-30,7.4074
2004-10-01,-6.8966
2004-10-04,-3.7037
2004-10-05,3.8462
2004-10-06,11.1111
2004-10-07,-1.6667
2004-10-08,-1.6949
2004-10-11,5.1724
2004-10-12,-1.6393
2004-10-13,3.3333
2004-10-14,0.0
2004-10-15,0.0
2004-10-18,0.0
2004-10-19,4.8387
2004-10-21,3.0769
2004-10-22,-4.4776
2004-10-25,-1.5625
2004-10-26,0.0
2004-10-27,0.0
2004-10-28,1.5873
2004-10-29,7.8125
2004-11-01,8.6957
2004-11-02,0.0
2004-11-03,-9.3333
2004-11-04,-5.8824
2004-11-05,-1.5625
2004-11-08,-1.5873
2004-11-09,0.0
2004-11-10,0.0
2004-11-11,11.2903
2004-11-12,2.8986
2004-11-15,4.2254
2004-11-16,6.7568
2004-11-17,-2.5316
2004-11-18,-2.5974
2004-11-19,4.0
2004-11-22,-2.5641
2004-11-23,0.0
2004-11-24,0.0
2004-11-26,-1.3158
2004-11-29,6.6667
2004-11-30,7.5
2004-12-01,2.3256
2004-12-02,-13.6364
2004-12-03,7.8947
2004-12-06,-7.3171
2004-12-07,0.0
2004-12-08,1.3158
2004-12-09,3.8961
2004-12-10,-1.25
2004-12-13,-6.3291
2004-12-14,0.0
2004-12-15,-1.3514
2004-12-16,9.589
2004-12-17,-2.5
2004-12-20,-2.5641
2004-12-21,-3.5526
2004-12-22,-3.1378
2004-12-23,1.4085
2004-12-27,-4.1667
2004-12-28,1.4493
2004-12-29,2.8571
2004-12-30,-4.1667
2004-12-31,0.0
2005-01-03,2.8986
2005-01-04,-4.2254
2005-01-05,1.4706000000000001
2005-01-06,-2.8986
2005-01-07,1.4925
2005-01-10,0.0
2005-01-11,-7.3529
2005-01-12,1.5873
2005-01-13,-6.25
2005-01-14,-3.3333
2005-01-18,-5.1724
2005-01-19,-10.9091
2005-01-20,14.2857
2005-01-21,-7.1429
2005-01-24,-3.8462
2005-01-25,-4.0
2005-01-26,-4.1667
2005-01-27,-6.5217
2005-01-28,2.3256
2005-01-31,-4.5455
2005-02-01,4.7619
2005-02-02,-6.8182
2005-02-03,0.0
2005-02-04,4.878
2005-02-07,4.6512
2005-02-08,4.4444
2005-02-09,0.0
2005-02-10,-6.383
2005-02-11,-6.8182
2005-02-14,0.0
2005-02-15,2.439
2005-02-16,0.0
2005-02-17,2.3810000000000002
2005-02-18,2.3256
2005-02-22,4.5455
2005-02-23,0.0
2005-02-24,17.3913
2005-02-25,3.7037
2005-02-28,-1.7856999999999998
2005-03-01,0.0
2005-03-02,-10.9091
2005-03-03,0.0
2005-03-04,-2.0408
2005-03-07,2.0833
2005-03-08,-6.1224
2005-03-09,-2.1739
2005-03-10,-4.4444
2005-03-11,2.3256
2005-03-14,2.2727
2005-03-15,2.2222
2005-03-16,6.5217
2005-03-17,-4.0816
2005-03-18,6.383
2005-03-21,-12.0
2005-03-22,6.8182
2005-03-24,4.2553
2005-03-28,2.0408
2005-03-29,4.0
2005-03-30,-5.7692
2005-03-31,2.0408
2005-04-01,-8.0
2005-04-04,2.1739
2005-04-05,2.1277
2005-04-06,10.4167
2005-04-07,1.8868
2005-04-08,-3.7037
2005-04-11,3.8462
2005-04-12,-11.1111
2005-04-13,10.4167
2005-04-14,-7.5472
2005-04-15,-2.0408
2005-04-18,-12.5
2005-04-19,9.5238
2005-04-20,0.0
2005-04-21,-4.3478
2005-04-22,2.2727
2005-04-25,8.8889
2005-04-26,-4.0816
2005-04-27,2.1277
2005-05-02,-6.25
2005-05-03,0.0
2005-05-04,-2.2222
2005-05-05,22.7273
2005-05-06,-1.8519
2005-05-09,-5.6604
2005-05-10,-10.0
2005-05-11,0.0
2005-05-12,2.2222
2005-05-13,-2.1739
2005-05-16,-2.2222
2005-05-17,-2.2727
2005-05-18,-6.9767
2005-05-19,10.0
2005-05-20,-6.8182
2005-05-23,0.0
2005-05-24,-2.439
2005-05-26,7.5
2005-05-27,-2.3256
2005-05-31,0.0
2005-06-01,0.0
2005-06-02,-2.3810000000000002
2005-06-03,0.0
2005-06-07,2.439
2005-06-08,-2.1429
2005-06-09,-0.2433
2005-06-10,0.0
2005-06-13,-2.439
2005-06-14,0.0
2005-06-16,0.0
2005-06-17,0.0
2005-06-20,0.0
2005-06-21,0.0
2005-06-22,7.5
2005-06-23,-2.3256
2005-06-24,-4.7619
2005-06-27,0.0
2005-06-28,0.0
2005-06-29,5.0
2005-06-30,0.0
2005-07-01,0.0
2005-07-05,-4.7619
2005-07-06,5.0
2005-07-07,-2.3810000000000002
2005-07-11,-2.439
2005-07-12,2.5
2005-07-13,2.439
2005-07-15,11.9048
2005-07-18,-8.5106
2005-07-19,-2.3256
2005-07-20,0.0
2005-07-21,0.0
2005-07-22,-4.7619
2005-07-25,0.0
2005-07-26,-2.5
2005-07-27,0.0
2005-07-28,0.0
2005-07-29,12.8205
2005-08-01,2.2727
2005-08-02,2.2222
2005-08-03,0.0
2005-08-04,2.1739
2005-08-05,0.0
2005-08-08,2.1277
2005-08-09,2.0833
2005-08-10,38.7755
2005-08-11,7.3529
2005-08-12,5.4795
2005-08-15,0.0
2005-08-16,-3.8961
2005-08-17,-10.8108
2005-08-18,-7.5758
2005-08-19,3.2787
2005-08-22,3.1746
2005-08-23,-4.6154
2005-08-24,-9.6774
2005-08-25,-1.7856999999999998
2005-08-26,5.4545
2005-08-29,-12.069
2005-08-30,-7.8431
2005-08-31,0.0
2005-09-01,-2.1277
2005-09-02,17.3913
2005-09-06,5.5556
2005-09-07,-5.2632
2005-09-08,1.8519
2005-09-09,-1.8182
2005-09-12,-3.7037
2005-09-13,-1.9231
2005-09-14,0.0
2005-09-15,7.8431
2005-09-16,-7.2727
2005-09-19,-1.9607999999999999
2005-09-20,10.0
2005-09-21,-3.6364
2005-09-23,0.0
2005-09-26,-5.6604
2005-09-27,-2.0
2005-09-28,4.0816
2005-09-29,3.9215999999999998
2005-10-03,-5.6604
2005-10-04,0.0
2005-10-05,-2.0
2005-10-06,0.0
2005-10-07,-4.0816
2005-10-10,-4.2553
2005-10-11,-6.6667
2005-10-12,7.1429
2005-10-13,-4.4444
2005-10-14,6.9767
2005-10-17,-4.3478
2005-10-18,6.8182
2005-10-19,-12.766
2005-10-20,7.3171
2005-10-21,-6.8182
2005-10-24,-4.878
2005-10-25,2.5641
2005-10-26,-5.0
2005-10-27,0.0
2005-10-28,-5.2632
2005-10-31,0.0
2005-11-01,-5.5556
2005-11-02,-2.9412000000000003
2005-11-03,13.9394
2005-11-04,17.0213
2005-11-07,9.0909
2005-11-08,-6.25
2005-11-09,2.2222
2005-11-10,-4.3478
2005-11-11,0.0
2005-11-14,-9.1193
2005-11-15,-4.9703
2005-11-16,-2.6316
2005-11-17,2.7027
2005-11-18,7.8947
2005-11-21,-12.1951
2005-11-22,8.3333
2005-11-23,-2.5641
2005-11-25,0.0
2005-11-28,-7.8947
2005-11-29,5.7143
2005-11-30,8.1081
2005-12-01,-2.5
2005-12-02,-2.5641
2005-12-05,-10.526299999999999
2005-12-06,0.0
2005-12-07,8.8235
2005-12-08,2.7027
2005-12-09,0.0
2005-12-12,-7.9276
2005-12-13,2.8939
2005-12-14,-2.7778
2005-12-15,-2.8571
2005-12-16,0.0
2005-12-19,0.0
2005-12-20,8.8235
2005-12-21,5.4054
2005-12-22,-7.6923
2005-12-23,-2.7778
2005-12-27,0.0
2005-12-28,-5.7143
2005-12-29,6.0606
2005-12-30,2.8571
2006-01-03,8.3333
2006-01-04,-2.5641
2006-01-05,-2.6316
2006-01-06,10.8108
2006-01-09,2.439
2006-01-10,-2.3810000000000002
2006-01-11,-2.439
2006-01-12,2.5313
2006-01-13,2.4078
2006-01-17,-4.7619
2006-01-18,-10.0
2006-01-19,8.3333
2006-01-20,-2.5641
2006-01-23,5.2632
2006-01-24,10.0
2006-01-25,2.2727
2006-01-26,15.5556
2006-01-27,13.461500000000001
2006-01-30,-5.0847
2006-01-31,3.5714
2006-02-01,15.5172
2006-02-02,-10.4478
2006-02-03,6.6458
2006-02-06,-15.6085
2006-02-07,7.4074
2006-02-08,0.0
2006-02-09,0.0
2006-02-10,3.4483
2006-02-13,-3.3333
2006-02-14,-6.8966
2006-02-15,-3.7037
2006-02-16,-1.9231
2006-02-17,5.8824
2006-02-21,1.8519
2006-02-22,-3.6364
2006-02-23,0.0
2006-02-24,3.7736
2006-02-27,0.0
2006-02-28,-1.8182
2006-03-01,3.7037
2006-03-02,-7.1429
2006-03-03,3.8462
2006-03-06,-3.7037
2006-03-07,-1.9231
2006-03-08,4.902
2006-03-09,-4.6729
2006-03-10,3.9215999999999998
2006-03-13,-11.3208
2006-03-14,4.2553
2006-03-15,2.0408
2006-03-16,-2.0
2006-03-17,6.1224
2006-03-20,7.6923
2006-03-21,-3.5714
2006-03-22,0.0
2006-03-23,3.7037
2006-03-24,1.7856999999999998
2006-03-27,-1.7544
2006-03-28,3.5714
2006-03-29,3.4483
2006-03-30,10.0
2006-03-31,-4.5455
2006-04-03,6.3492
2006-04-04,2.9851
2006-04-05,0.0
2006-04-06,14.4928
2006-04-07,8.8608
2006-04-10,2.3401
2006-04-11,-13.6344
2006-04-12,-0.0164
2006-04-13,1.3158
2006-04-17,1.2987
2006-04-18,0.0
2006-04-19,6.4103
2006-04-20,3.6145
2006-04-21,0.0
2006-04-24,1.1628
2006-04-25,-1.1494
2006-04-26,2.3256
2006-04-27,3.4091
2006-04-28,-1.0989
2006-05-01,3.3333
2006-05-02,2.1505
2006-05-03,12.6316
2006-05-04,11.215
2006-05-05,19.3277
2006-05-08,-4.9296
2006-05-09,5.1852
2006-05-10,-4.9296
2006-05-11,-4.4444
2006-05-12,-6.9767
2006-05-15,-0.8333
2006-05-16,2.521
2006-05-17,-1.6393
2006-05-18,2.5
2006-05-19,-11.3821
2006-05-22,-4.5872
2006-05-23,2.8846
2006-05-24,10.2804
2006-05-25,4.2373
2006-05-26,7.3171
2006-05-30,2.2727
2006-05-31,10.3704
2006-06-01,0.6711
2006-06-02,4.6667
2006-06-05,-10.828
2006-06-06,3.5714
2006-06-07,0.6897
2006-06-08,-6.1644
2006-06-09,0.7299
2006-06-12,6.5217
2006-06-13,-1.3605
2006-06-14,-2.7586
2006-06-15,0.0
2006-06-16,-3.5461
2006-06-19,-2.9412000000000003
2006-06-20,-13.6364
2006-06-21,3.5088
2006-06-22,5.0847
2006-06-23,0.0
2006-06-26,-1.6129
2006-06-27,1.6393
2006-06-28,-0.8065
2006-06-29,1.626
2006-06-30,8.8
2006-07-03,10.2941
2006-07-05,-6.0
2006-07-06,0.0
2006-07-07,1.4184
2006-07-10,-1.3986
2006-07-11,1.4184
2006-07-12,-2.0979
2006-07-13,-0.7143
2006-07-14,-0.7194
2006-07-17,0.0
2006-07-18,-2.1739
2006-07-19,1.4815
2006-07-20,-10.219
2006-07-21,-7.3171
2006-07-24,3.5088
2006-07-25,-0.8475
2006-07-26,0.8547
2006-07-27,-2.5423999999999998
2006-07-28,0.8696
2006-07-31,2.5862
2006-08-01,-6.7227
2006-08-02,-3.6036
2006-08-03,0.0
2006-08-04,1.8692
2006-08-07,1.8349
2006-08-08,0.0
2006-08-09,0.9009
2006-08-10,-2.6786
2006-08-11,-2.7523
2006-08-14,1.8868
2006-08-15,-2.7778
2006-08-16,-1.9048
2006-08-17,3.8834999999999997
2006-08-18,-3.7382999999999997
2006-08-21,0.0
2006-08-22,-1.9417
2006-08-23,-9.901
2006-08-24,6.5934
2006-08-25,-1.0309
2006-08-28,-3.125
2006-08-29,-1.0753
2006-08-30,0.0
2006-08-31,-3.2609
2006-09-01,3.3708
2006-09-05,-1.087
2006-09-06,-1.0989
2006-09-07,-1.1111
2006-09-08,1.1236
2006-09-11,0.0
2006-09-12,0.0
2006-09-13,3.3333
2006-09-14,1.0753
2006-09-15,-3.1915
2006-09-18,-3.2967
2006-09-19,0.0
2006-09-20,-1.1364
2006-09-21,2.2989
2006-09-22,0.0
2006-09-25,0.0
2006-09-26,1.1236
2006-09-27,0.0
2006-09-28,0.0
2006-09-29,-1.1111
2006-10-02,0.0
2006-10-03,-1.1236
2006-10-04,11.3636
2006-10-05,1.0204
2006-10-06,0.0
2006-10-09,6.0606
2006-10-10,0.9524
2006-10-11,8.4906
2006-10-12,-5.2174
2006-10-13,0.0
2006-10-16,-0.9174
2006-10-17,-3.7037
2006-10-18,0.0
2006-10-19,2.8846
2006-10-20,-0.9346
2006-10-23,-0.9434
2006-10-24,-0.4107
2006-10-25,0.4124
2006-10-26,-0.9524
2006-10-27,0.9615
2006-10-30,-4.7619
2006-10-31,0.0
2006-11-01,3.0
2006-11-02,-4.8544
2006-11-03,0.0
2006-11-06,7.1429
2006-11-07,-3.8095
2006-11-08,6.9183
2006-11-09,6.4938
2006-11-10,-0.8696
2006-11-13,0.8772
2006-11-14,-3.4783
2006-11-15,-5.4054
2006-11-16,0.0
2006-11-17,-4.7619
2006-11-20,-3.0
2006-11-21,6.1856
2006-11-22,-2.9126
2006-11-24,1.0
2006-11-27,-0.9901
2006-11-28,-1.0
2006-11-29,6.0606
2006-11-30,-1.9048
2006-12-01,-3.8834999999999997
2006-12-04,3.0303
2006-12-05,0.9804
2006-12-06,-2.9126
2006-12-07,-1.0
2006-12-08,-3.0303
2006-12-11,-2.0833
2006-12-12,0.0
2006-12-13,3.1915
2006-12-14,-3.0928
2006-12-15,21.2766
2006-12-18,-14.0351
2006-12-19,-3.0612
2006-12-20,0.0
2006-12-21,1.0526
2006-12-22,1.0417
2006-12-26,-4.1237
2006-12-27,0.0
2006-12-28,-1.0618
2006-12-29,4.3337
2007-01-03,1.0417
2007-01-04,-1.0309
2007-01-05,-1.0417
2007-01-08,2.1053
2007-01-09,-1.0309
2007-01-10,5.2083
2007-01-11,4.8886
2007-01-12,1.0029
2007-01-16,10.2804
2007-01-17,4.2373
2007-01-18,1.626
2007-01-19,-1.6
2007-01-22,5.6911000000000005
2007-01-23,-0.7692
2007-01-24,2.3256
2007-01-25,-5.303
2007-01-26,-0.8
2007-01-29,-4.0323
2007-01-30,-8.4034
2007-01-31,2.7523
2007-02-01,1.7856999999999998
2007-02-02,-0.8772
2007-02-05,-0.885
2007-02-06,-1.7856999999999998
2007-02-07,-1.8182
2007-02-08,1.8519
2007-02-09,3.6364
2007-02-12,0.8772
2007-02-13,2.6087
2007-02-14,-1.6949
2007-02-15,1.7241
2007-02-16,-0.8475
2007-02-20,4.2735
2007-02-21,0.0
2007-02-22,5.6556999999999995
2007-02-23,-4.6548
2007-02-26,-0.7323
2007-02-27,-4.918
2007-02-28,-3.4483
2007-03-01,5.3571
2007-03-02,1.6949
2007-03-05,-5.8333
2007-03-06,3.5398
2007-03-07,-2.5641
2007-03-08,5.2632
2007-03-09,2.5
2007-03-12,-1.626
2007-03-13,-1.6529
2007-03-14,1.6806999999999999
2007-03-15,0.0
2007-03-16,4.1219
2007-03-19,-1.5775000000000001
2007-03-20,0.8065
2007-03-21,1.6
2007-03-22,11.811
2007-03-23,7.7465
2007-03-26,0.0
2007-03-27,-7.8431
2007-03-28,-2.1277
2007-03-29,-1.4493
2007-03-30,-1.4706000000000001
2007-04-02,1.4832
2007-04-03,-2.9323
2007-04-04,1.5152
2007-04-05,14.9254
2007-04-09,-2.5974
2007-04-10,0.0
2007-04-11,-4.6667
2007-04-12,-1.3986
2007-04-13,17.7305
2007-04-16,9.6386
2007-04-17,-2.1978
2007-04-18,12.3596
2007-04-19,-5.0
2007-04-20,5.2632
2007-04-23,0.0
2007-04-24,11.0
2007-04-25,12.6126
2007-04-26,8.4
2007-04-27,-4.797
2007-04-30,10.4651
2007-05-01,-1.7544
2007-05-02,-1.7856999999999998
2007-05-03,4.0
2007-05-04,-3.8462
2007-05-07,0.0
2007-05-08,-5.0909
2007-05-09,-0.3831
2007-05-10,-10.3846
2007-05-11,6.0086
2007-05-14,-2.4291
2007-05-15,-4.1494
2007-05-16,1.2987
2007-05-17,8.969
2007-05-18,3.9267
2007-05-21,-2.6414999999999997
2007-05-22,0.7752
2007-05-23,1.1538
2007-05-24,3.4221
2007-05-25,0.0
2007-05-29,3.6765
2007-05-30,-2.4823
2007-05-31,-2.5455
2007-06-01,-1.4925
2007-06-04,-0.3788
2007-06-05,-0.7605
2007-06-06,-1.5326
2007-06-07,-1.1673
2007-06-08,-1.5748
2007-06-11,-5.2
2007-06-12,-2.9536
2007-06-13,-1.3043
2007-06-14,3.0837
2007-06-15,-2.9915000000000003
2007-06-18,-0.4405
2007-06-19,-1.7699
2007-06-20,-0.4505
2007-06-21,0.0
2007-06-22,-2.7149
2007-06-25,0.4651
2007-06-26,-6.0185
2007-06-27,2.9557
2007-06-28,2.8708
2007-06-29,-1.8605
2007-07-02,1.8957000000000002
2007-07-03,-2.3256
2007-07-05,7.619
2007-07-06,-0.885
2007-07-09,-2.6786
2007-07-10,-0.9174
2007-07-11,3.2407
2007-07-12,2.2422
2007-07-13,9.6217
2007-07-16,-5.1763
2007-07-17,-7.5949
2007-07-18,8.6758
2007-07-19,-6.7227
2007-07-20,-0.9009
2007-07-23,-0.4545
2007-07-24,-2.7397
2007-07-25,-2.3474
2007-07-26,-1.4423
2007-07-27,0.4878
2007-07-30,0.0
2007-07-31,0.9709
2007-08-01,0.0
2007-08-02,0.9615
2007-08-03,-2.3810000000000002
2007-08-06,0.0
2007-08-07,-0.9756
2007-08-08,0.4926
2007-08-09,0.0
2007-08-10,-1.9607999999999999
2007-08-13,1.0
2007-08-14,-0.9901
2007-08-15,-6.5
2007-08-16,-8.0214
2007-08-17,6.9767
2007-08-20,3.2609
2007-08-21,2.6316
2007-08-22,-1.5385
2007-08-23,0.5208
2007-08-24,-0.5181
2007-08-27,3.125
2007-08-28,-2.0202
2007-08-29,0.0
2007-08-30,1.5464
2007-08-31,1.0152
2007-09-04,-4.5226
2007-09-05,0.0
2007-09-06,0.0
2007-09-07,-0.5263
2007-09-10,2.1164
2007-09-11,1.5544
2007-09-12,3.5714
2007-09-13,6.4039
2007-09-14,4.1667
2007-09-17,-0.8889
2007-09-18,1.3453
2007-09-19,4.8673
2007-09-20,0.8439
2007-09-21,-3.3473
2007-09-24,-2.1645
2007-09-25,1.3274
2007-09-26,-1.7467000000000001
2007-09-27,5.3333
2007-09-28,6.3291
2007-10-01,-5.1587
2007-10-02,-0.8368
2007-10-03,-0.8492
2007-10-04,4.2609
2007-10-05,7.7551
2007-10-08,0.0
2007-10-09,-1.5152
2007-10-10,-1.9231
2007-10-11,-1.9607999999999999
2007-10-12,0.8
2007-10-15,2.7778
2007-10-16,0.0
2007-10-17,-3.4749
2007-10-18,0.0
2007-10-19,-4.805
2007-10-22,-1.2553
2007-10-23,3.4043
2007-10-24,0.823
2007-10-25,6.1224
2007-10-26,6.9231
2007-10-29,-5.3957
2007-10-30,0.7557
2007-10-31,4.1559
2007-11-01,-1.087
2007-11-02,1.8246
2007-11-05,-3.9504
2007-11-06,-14.2322
2007-11-07,-1.31
2007-11-08,-9.74
2007-11-09,2.9475
2007-11-12,-16.6667
2007-11-13,2.8571
2007-11-14,5.0
2007-11-15,2.6455
2007-11-16,4.1237
2007-11-19,-6.4356
2007-11-20,0.0
2007-11-21,-9.5238
2007-11-23,3.5088
2007-11-26,3.3898
2007-11-27,1.0929
2007-11-28,-0.5405
2007-11-29,-1.087
2007-11-30,-3.2967
2007-12-03,0.5682
2007-12-04,-1.6949
2007-12-05,0.0
2007-12-06,13.7931
2007-12-07,-6.5657
2007-12-10,-0.5405
2007-12-11,-0.5435
2007-12-12,-0.5464
2007-12-13,-9.3407
2007-12-14,-4.2424
2007-12-17,-5.6962
2007-12-18,-6.7114
2007-12-19,-4.3165
2007-12-20,25.5639
2007-12-21,-2.9939999999999998
2007-12-24,0.0
2007-12-26,-1.8519
2007-12-27,-3.7736
2007-12-28,5.8824
2007-12-31,4.9383
2008-01-02,-8.2353
2008-01-03,1.9231
2008-01-04,8.1761
2008-01-07,-11.0465
2008-01-08,-6.5359
2008-01-09,2.0979
2008-01-10,0.0
2008-01-11,-1.3699
2008-01-14,0.6944
2008-01-15,-5.5172
2008-01-16,-4.3796
2008-01-17,-8.3969
2008-01-18,-6.6667
2008-01-22,5.3571
2008-01-23,-8.4746
2008-01-24,6.4815
2008-01-25,0.0
2008-01-28,2.6087
2008-01-29,0.0
2008-01-30,-3.3898
2008-01-31,7.0175
2008-02-01,1.6393
2008-02-04,-2.4194
2008-02-05,-2.4793
2008-02-06,0.0
2008-02-07,0.0
2008-02-08,-12.7119
2008-02-11,2.9126
2008-02-12,-4.717
2008-02-13,0.0
2008-02-14,-2.0792
2008-02-15,8.1901
2008-02-19,0.0
2008-02-20,3.7382999999999997
2008-02-21,-0.9009
2008-02-22,-0.9091
2008-02-25,-6.422
2008-02-26,-2.9412000000000003
2008-02-27,1.0101
2008-02-28,-1.0
2008-02-29,4.0404
2008-03-03,-1.9417
2008-03-04,-5.9406
2008-03-05,-11.5789
2008-03-06,-16.6667
2008-03-07,2.8571
2008-03-10,-4.1667
2008-03-11,4.3478
2008-03-12,-8.3333
2008-03-13,4.5455
2008-03-14,10.1449
2008-03-17,5.2467
2008-03-18,31.2705
2008-03-19,2.8571
2008-03-20,0.0
2008-03-24,-5.5556
2008-03-25,1.9607999999999999
2008-03-26,-0.9615
2008-03-27,5.8252
2008-03-28,-4.5872
2008-03-31,-1.9231
2008-04-01,-2.9412000000000003
2008-04-02,1.0101
2008-04-03,-4.0
2008-04-04,-6.25
2008-04-07,-6.6667
2008-04-08,-1.8006
2008-04-09,3.0459
2008-04-10,0.0
2008-04-11,-7.0588
2008-04-14,5.0633
2008-04-15,2.4096
2008-04-16,2.3529
2008-04-17,-3.4483
2008-04-18,-3.5714
2008-04-21,-1.2346
2008-04-22,-10.0
2008-04-23,11.1111
2008-04-24,0.0
2008-04-25,5.0
2008-04-28,-2.3810000000000002
2008-04-29,-1.2195
2008-04-30,-1.2346
2008-05-01,3.75
2008-05-02,-3.6145
2008-05-05,2.5
2008-05-06,-2.439
2008-05-07,1.25
2008-05-08,-6.1728
2008-05-09,1.3158
2008-05-12,3.8961
2008-05-13,-1.25
2008-05-14,-2.5475
2008-05-15,-9.0761
2008-05-16,-5.7143
2008-05-19,1.5152
2008-05-20,5.9701
2008-05-21,-9.8592
2008-05-22,-4.6875
2008-05-23,4.918
2008-05-27,1.5625
2008-05-28,0.0
2008-05-29,1.5385
2008-05-30,-4.5455
2008-06-02,-3.1746
2008-06-03,-1.6393
2008-06-04,-3.3542
2008-06-05,-1.7029999999999998
2008-06-06,-0.0219
2008-06-09,-3.4876
2008-06-10,0.0
2008-06-11,-5.4545
2008-06-12,3.8462
2008-06-13,5.5324
2008-06-16,0.0219
2008-06-17,5.2632
2008-06-18,-3.3333
2008-06-19,3.4483
2008-06-20,0.0
2008-06-23,-6.6458
2008-06-24,-5.3783
2008-06-25,0.0
2008-06-26,-5.6604
2008-06-27,0.0
2008-06-30,-8.0
2008-07-01,19.5652
2008-07-02,-9.0909
2008-07-03,-4.0
2008-07-07,-18.75
2008-07-08,17.9487
2008-07-09,0.0
2008-07-10,-6.5217
2008-07-11,0.0
2008-07-14,-4.6512
2008-07-15,0.0
2008-07-16,-8.5366
2008-07-17,9.3333
2008-07-18,-7.3171
2008-07-21,2.6316
2008-07-22,7.6923
2008-07-23,-9.5238
2008-07-24,10.526299999999999
2008-07-25,-4.7619
2008-07-28,7.5
2008-07-29,0.0
2008-07-30,0.0
2008-07-31,-9.7674
2008-08-01,-7.2165
2008-08-04,5.0
2008-08-05,0.5291
2008-08-06,0.0
2008-08-07,0.7895
2008-08-08,-3.3943
2008-08-11,2.6689
2008-08-12,2.1389
2008-08-13,0.5155
2008-08-14,5.1282
2008-08-15,-4.878
2008-08-18,-7.6923
2008-08-19,-5.5556
2008-08-20,-11.7647
2008-08-21,-3.3333
2008-08-22,-6.8966
2008-08-25,0.0
2008-08-26,3.7037
2008-08-27,-3.5714
2008-08-28,-7.4074
2008-08-29,-0.05
2008-09-02,-3.952
2008-09-03,8.2813
2008-09-04,-11.4959
2008-09-05,8.6413
2008-09-08,-8.004
2008-09-09,8.7004
2008-09-10,-7.954
2008-09-11,-8.6957
2008-09-12,9.0476
2008-09-15,9.1157
2008-09-16,-12.006
2008-09-17,-9.0961
2008-09-18,0.0625
2008-09-19,14.9375
2008-09-22,0.0
2008-09-23,0.0544
2008-09-24,-21.7391
2008-09-25,16.1111
