ticker,PMMEF US Equity
2007-11-21,-9.6546
2007-11-27,-2.3284000000000002
2007-11-28,-3.6386
2007-11-29,-1.0417
2007-11-30,0.1711
2007-12-03,-0.5911
2007-12-05,-21.7098
2007-12-06,7.4768
2007-12-07,13.8191
2007-12-10,-2.511
2007-12-12,-6.595
2007-12-13,3.5152
2007-12-19,-2.8103
2007-12-21,17.8313
2007-12-24,6.953
2007-12-27,0.5736
2007-12-31,6.749
2008-01-03,3.5619
2008-01-07,-1.322
2008-01-09,-4.1499
2008-01-10,-1.7273
2008-01-15,-0.7747
2008-01-16,4.9761
2008-01-18,-6.7496
2008-01-22,-17.9762
2008-01-23,3.3382
2008-01-28,24.7191
2008-01-30,-4.6509
2008-02-01,1.7598
2008-02-07,-3.714
2008-02-08,-1.2536
2008-02-11,8.3984
2008-02-12,18.018
2008-02-13,-3.0534
2008-02-14,3.1988
2008-02-15,7.0291
2008-02-19,-1.3367
2008-02-20,-3.685
2008-02-21,1.5941
2008-02-22,2.6398
2008-02-25,-6.5917
2008-02-26,-10.0414
2008-02-27,20.7192
2008-02-28,-7.0922
2008-02-29,-6.1832
2008-03-03,-6.8043
2008-03-04,-19.677
2008-03-05,-3.1522
2008-03-06,0.8979
2008-03-07,-0.3337
2008-03-10,0.3348
2008-03-11,-11.4572
2008-03-12,-2.5126
2008-03-13,1.2887
2008-03-14,-0.7634
2008-03-17,1.4423
2008-03-18,-0.0316
2008-03-19,-1.3115999999999999
2008-03-20,-18.0144
2008-03-25,2.9688
2008-03-28,13.9605
2008-03-31,1.8641999999999999
2008-04-01,-0.6536
2008-04-02,-0.4276
2008-04-04,-8.8206
2008-04-07,-7.2464
2008-04-09,14.4141
2008-04-11,-5.6333
2008-04-17,-0.7236
2008-04-21,-6.1224
2008-04-23,-8.229800000000001
2008-04-25,3.3841
2008-04-28,0.3273
2008-04-29,-2.1207
2008-05-01,6.6667
2008-05-02,-12.5
2008-05-05,34.1071
2008-05-06,1.0652
2008-05-07,-8.1686
2008-05-08,-0.4304
2008-05-12,7.9251000000000005
2008-05-14,-5.2069
2008-05-15,5.6338
2008-05-16,5.4667
2008-05-20,-12.2314
2008-05-21,-10.9831
2008-05-27,2.7508
2008-05-28,0.0
2008-05-29,-7.5591
2008-05-30,8.1772
2008-06-02,-4.5669
2008-06-05,-16.0066
2008-06-06,0.1965
2008-06-09,13.1373
2008-06-11,-13.8648
2008-06-12,4.4266
2008-06-13,-19.3401
2008-06-16,27.0827
2008-06-19,5.2632
2008-06-27,0.0
2008-06-30,-17.6786
2008-07-03,21.2581
2008-07-07,11.6279
2008-07-08,-4.6474
2008-07-09,2.0168
2008-07-10,0.4942
2008-07-11,-1.6393
2008-07-14,-7.8333
2008-07-15,-1.4466999999999999
2008-07-16,-1.055
2008-07-17,5.7024
2008-07-21,-11.4035
2008-07-22,12.0792
2008-07-23,1.4134
2008-07-24,4.9869
2008-07-25,9.6868
2008-07-28,0.0
2008-07-29,-7.7156
2008-07-30,-2.2951
2008-07-31,3.3557
2008-08-01,0.487
2008-08-05,0.0
2008-08-11,3.2714
2008-08-12,-0.9777
2008-08-13,4.1074
2008-08-14,-0.4552
2008-08-19,-13.5099
2008-08-20,7.8652
2008-08-21,1.3072
2008-08-22,-2.4194
2008-08-25,0.1653
2008-08-26,-1.8152
2008-08-28,5.5462
2008-08-29,-8.539
2008-09-02,8.4657
2008-09-03,-11.8178
2008-09-04,1.0239
2008-09-05,0.5405
2008-09-08,2.1505
2008-09-09,-16.4912
2008-09-11,-11.5546
2008-09-12,-6.8884
2008-09-15,4.0816
2008-09-16,-4.4118
2008-09-17,2.0513
2008-09-18,-9.2965
2008-09-19,15.0277
2008-09-23,27.634
2008-09-24,-11.6981
2008-09-30,2.7778
2008-10-01,-7.0686
2008-10-02,-1.5659999999999998
2008-10-03,-16.1364
2008-10-07,5.6911000000000005
2008-10-08,-1.5385
2008-10-09,-2.0833
2008-10-10,-3.7234
2008-10-15,-11.6022
2008-10-16,-6.25
2008-10-17,-1.3333
2008-10-20,6.7568
2008-10-22,-13.3703
2008-10-23,-34.2466
2008-10-24,-17.7778
2008-11-05,50.0
2008-11-06,-3.6036
2008-11-07,-3.7382999999999997
2008-11-10,-13.5922
2008-11-17,-10.6742
2008-11-18,-1.8868
2008-11-19,-20.5128
2008-11-20,-4.0323
2008-12-02,-11.7647
2008-12-04,3.8095
2008-12-05,22.9358
2008-12-11,-35.0746
2008-12-12,17.9598
2008-12-19,-2.5579
2008-12-22,-24.0
2008-12-24,32.8947
2008-12-29,33.2921
2008-12-31,-24.9768
2009-01-07,30.6931
2009-01-14,96.9697
2009-01-15,-0.7692
2009-01-16,-25.436
2009-01-20,-11.1111
2009-01-21,16.9591
2009-01-22,-5.5
2009-01-23,-4.7619
2009-01-27,2.7778
2009-01-28,-2.7027
2009-02-03,-11.1111
2009-02-09,-4.375
2009-02-18,-10.4575
2009-02-24,48.9051
2009-02-26,-27.9412
2009-03-03,-33.1633
2009-03-11,37.4046
2009-03-12,0.0
2009-03-18,17.7778
2009-03-23,-5.6604
2009-04-03,-6.6667
2009-04-14,7.8571
2009-04-16,21.8543
2009-04-21,-28.8043
2009-04-27,33.5878
2009-04-29,-49.1429
2009-04-30,1.1236
2009-05-04,94.4444
2009-05-05,-10.857099999999999
2009-05-19,25.641
2009-05-20,4.0816
2009-05-21,-2.9412000000000003
2009-05-22,-2.5253
2009-05-26,18.6528
2009-05-28,18.3406
2009-05-29,-5.6734
2009-06-01,-2.8362
2009-06-02,4.6804
2009-06-03,-13.461500000000001
2009-06-04,13.7778
2009-06-05,29.6875
2009-06-08,34.0361
2009-06-09,3.3708
2009-06-10,-16.9565
2009-06-11,-5.7592
2009-06-12,-2.5
2009-06-15,-6.8376
2009-06-16,8.868500000000001
2009-06-17,4.7753
2009-06-18,14.7453
2009-06-19,-1.8692
2009-06-22,-4.2857
2009-06-23,0.2488
2009-06-24,-2.7295
2009-06-25,-4.3367
2009-06-26,0.2667
2009-06-29,-0.266
2009-06-30,-16.5333
2009-07-02,13.738
2009-07-06,9.2697
2009-07-07,-11.054
2009-07-08,-0.578
2009-07-09,3.1977
2009-07-10,-2.2535
2009-07-13,15.2738
2009-07-15,22.0
2009-07-16,11.6035
2009-07-17,2.2721999999999998
2009-07-20,8.5503
2009-07-21,7.8354
2009-07-22,4.5054
2009-07-23,-3.8708
2009-07-24,3.0534
2009-07-27,33.8704
2009-07-28,-3.2785
2009-07-29,-3.8902
2009-07-30,-2.5
2009-07-31,21.3675
2009-08-04,-9.4567
2009-08-05,-6.1111
2009-08-06,-33.9645
2009-08-07,2.733
2009-08-10,1.3519
2009-08-11,-1.3769
2009-08-12,-14.4415
2009-08-13,0.357
2009-08-14,2.439
2009-08-17,-4.5635
2009-08-18,29.5218
2009-08-19,-0.9631
2009-08-20,-3.0794
2009-08-21,13.0017
2009-08-24,8.6201
2009-08-25,-6.267
2009-08-26,0.7267
2009-08-27,-13.5281
2009-08-28,-1.2098
2009-08-31,-7.0946
2009-09-01,-1.0909
2009-09-02,-8.8235
2009-09-03,7.0565
2009-09-04,2.6365
2009-09-09,6.055
2009-09-10,-23.8754
2009-09-11,3.5511
2009-09-14,-12.2085
2009-09-15,-4.75
2009-09-16,0.9843
2009-09-17,-0.1949
2009-09-18,2.4089
2009-09-21,-12.0153
2009-09-22,20.6286
2009-09-23,-4.4025
2009-09-28,-17.1992
2009-09-29,2.9134
2009-09-30,10.1103
2009-10-01,-3.8397
2009-10-02,-5.5556
2009-10-05,0.0
2009-10-06,2.6471
2009-10-07,8.0229
2009-10-08,0.7958
2009-10-09,5.7895
2009-10-13,-0.4975
2009-10-15,1.5625
2009-10-19,13.2308
2009-10-20,-8.0435
2009-10-21,1.3298
2009-10-22,-3.6454
2009-10-23,3.3898
2009-10-26,1.171
2009-10-27,-6.8576
2009-10-28,-10.2206
2009-10-29,4.5675
2009-11-04,5.096
2009-11-05,-0.3149
2009-11-09,12.2552
2009-11-10,3.0951
2009-11-11,3.0568
2009-11-12,-0.768
2009-11-18,-1.7881
2009-11-19,0.0
2009-11-20,-4.0489
2009-11-23,-3.71
2009-11-24,8.0882
2009-11-25,0.1361
2009-11-27,-2.3913
2009-11-30,-1.392
2009-12-01,17.4478
2009-12-02,-3.8462
2009-12-03,2.4
2009-12-04,0.3906
2009-12-09,-11.0895
2009-12-10,-3.7199
2009-12-11,5.5114
2009-12-14,1.0232
2009-12-15,5.5437
2009-12-22,-4.0404
2009-12-23,3.1579
2009-12-24,4.0816
2009-12-29,30.9804
2009-12-30,-13.1737
2009-12-31,24.6121
2010-01-04,-2.5943
2010-01-05,-4.5455
2010-01-06,0.6882
2010-01-07,-5.1727
2010-01-08,4.1691
2010-01-11,28.371
2010-01-12,-0.2331
2010-01-13,10.1636
2010-01-14,25.2386
2010-01-15,-5.6732
2010-01-19,-10.2334
2010-01-20,-2.0
2010-01-21,-8.5714
2010-01-22,2.4554
2010-01-25,-4.5752
2010-01-26,-4.2951
2010-01-27,2.818
2010-01-28,5.9165
2010-01-29,-7.8176
2010-02-01,12.0452
2010-02-02,0.6363
2010-02-04,-15.568999999999999
2010-02-05,-0.1872
2010-02-08,14.9578
2010-02-09,-4.7451
2010-02-11,-1.0848
2010-02-16,-6.4214
2010-02-17,0.3701
2010-02-18,-2.4889
2010-02-19,-0.5514
2010-02-22,5.1965
2010-02-23,-8.7651
2010-02-24,-13.1892
2010-02-25,-3.86
2010-02-26,6.8038
2010-03-01,3.8148
2010-03-02,-0.3389
2010-03-03,5.2801
2010-03-04,-5.2023
2010-03-05,7.4605
2010-03-08,-3.3879
2010-03-09,-0.8637
2010-03-10,6.2206
2010-03-11,-5.643
2010-03-12,2.7816
2010-03-15,-8.7957
2010-03-16,4.6365
2010-03-17,-8.9685
2010-03-18,-3.271
2010-03-19,1.1272
2010-03-22,4.4984
2010-03-23,9.7143
2010-03-24,-11.2153
2010-03-25,1.2124
2010-03-26,-5.3709
2010-03-29,4.4712
2010-03-30,8.1884
2010-03-31,-6.2139
2010-04-01,6.4715
2010-04-05,1.3025
2010-04-06,-8.0
2010-04-07,-0.6211
2010-04-09,-0.9375
2010-04-12,-1.7744
2010-04-13,9.0325
2010-04-14,-8.6892
2010-04-15,3.0242
2010-04-16,-2.9354
2010-04-19,-1.2903
2010-04-20,0.9191
2010-04-21,-3.6025
2010-04-22,4.136
2010-04-23,-3.2258
2010-04-26,-0.1042
2010-04-27,-7.2367
2010-04-28,6.6547
2010-04-29,4.0051
2010-04-30,-0.5472
2010-05-03,-5.4412
2010-05-04,-0.7543
2010-05-06,-12.2041
2010-05-07,13.9748
2010-05-10,-3.4722
2010-05-11,2.1133
2010-05-12,-1.365
2010-05-13,-3.75
2010-05-14,7.6067
2010-05-19,-0.6897
2010-05-20,-8.7891
2010-05-21,-1.0231
2010-05-25,-9.8798
2010-05-26,4.9346
2010-05-27,6.1515
2010-05-28,-4.2146
2010-06-01,0.0
2010-06-02,6.0
2010-06-03,-5.8491
2010-06-04,16.1573
2010-06-07,10.4162
2010-06-08,16.5625
2010-06-09,-6.6521
2010-06-10,-5.8517
2010-06-11,-3.9085
2010-06-14,-5.5556
2010-06-15,12.605
2010-06-17,7.4627
2010-06-18,-0.7986
2010-07-06,-22.9961
2010-07-07,5.3864
2010-07-08,7.4833
2010-07-09,-0.321
2010-07-12,-3.3816
2010-07-13,6.6667
2010-07-14,-3.125
2010-07-15,0.6452
2010-07-16,-1.4423
2010-07-19,0.0
2010-07-20,7.5813
2010-07-21,0.0
2010-07-22,38.5981
2010-07-23,-4.1439
2010-07-26,-8.6462
2010-07-27,4.5766
2010-07-28,-4.6442
2010-07-29,11.1926
2010-07-30,5.7981
2010-08-03,1.6985000000000001
2010-08-04,2.714
2010-08-05,-1.9689999999999999
2010-08-06,-4.976
2010-08-09,0.8046
2010-08-10,3.7473
2010-08-11,-13.1699
2010-08-12,-3.4089
2010-08-13,3.5292
2010-08-16,0.1952
2010-08-17,-1.3189
2010-08-18,7.503
2010-08-19,-2.0062
2010-08-20,-2.4221
2010-08-23,1.6992
2010-08-24,-7.7147
2010-08-25,8.3123
2010-08-26,1.3953
2010-08-27,-0.2724
2010-08-30,-5.7927
2010-08-31,8.6359
2010-09-01,4.2416
2010-09-02,-3.6378
2010-09-03,11.0738
2010-09-07,6.5206
2010-09-08,-2.2453
2010-09-09,5.8994
2010-09-10,-0.274
2010-09-13,-1.0989
2010-09-14,-3.3333
2010-09-15,1.317
2010-09-16,0.4963
2010-09-17,1.0113
2010-09-20,0.3027
2010-09-21,-16.5622
2010-09-22,5.9396
2010-09-23,-4.4118
2010-09-24,3.7363
2010-09-27,-5.7468
2010-09-28,4.3411
2010-09-29,-0.9021
2010-09-30,2.1739
2010-10-01,-0.9309
2010-10-04,0.8322
2010-10-05,-4.1534
2010-10-06,-0.8889
2010-10-07,-5.8296
2010-10-08,9.5238
2010-10-12,4.0217
2010-10-13,-5.4336
2010-10-14,-7.8453
2010-10-15,9.2626
2010-10-18,4.5405
2010-10-19,-1.0497
2010-10-20,0.252
2010-10-21,-2.6455
2010-10-22,1.9565000000000001
2010-10-25,3.3316
2010-10-26,-0.6448
2010-10-27,1.7652999999999999
2010-10-28,-3.699
2010-10-29,7.2318
2010-11-01,-3.2609
2010-11-02,-3.9837
2010-11-03,6.7021
2010-11-04,-4.2498
2010-11-05,0.4816
2010-11-08,-2.8756
2010-11-09,3.4943
2010-11-10,-3.7887
2010-11-12,-2.4109
2010-11-15,-2.4979
2010-11-16,-7.3198
2010-11-17,3.5237
2010-11-18,-0.2347
2010-11-19,-1.6471
2010-11-22,1.0766
2010-11-23,1.3314
2010-11-24,-3.6934
2010-11-26,4.2898
2010-11-29,-2.7907
2010-11-30,8.612400000000001
2010-12-01,3.0837
2010-12-02,6.8376
2010-12-03,0.5
2010-12-06,2.0896
2010-12-07,-2.5707
2010-12-08,-6.9901
2010-12-09,1.5596
2010-12-13,-0.4501
2010-12-14,2.3404
2010-12-15,-0.1689
2010-12-16,-2.6422
2010-12-17,-1.7112
2010-12-20,9.7116
2010-12-21,-3.5333
2010-12-22,-0.5526
2010-12-23,-5.4795
2010-12-29,0.6289
2010-12-30,2.7989
2010-12-31,-2.6963
2011-01-04,0.1087
2011-01-05,3.555
2011-01-06,-3.9439
2011-01-10,-1.214
2011-01-11,0.7457
2011-01-12,-1.3158
2011-01-13,-0.0833
2011-01-14,2.3075
2011-01-18,-2.5
2011-01-19,14.9108
2011-01-20,-7.5431
2011-01-21,-6.7943
2011-01-24,4.0248
2011-01-25,-3.355
2011-01-26,0.6719
2011-01-27,2.0022
2011-01-28,-2.6172
2011-01-31,0.7839
2011-02-01,-0.2222
2011-02-02,-1.5590000000000002
2011-02-03,1.2726
2011-02-04,1.871
2011-02-07,5.2632
2011-02-08,-4.1667
2011-02-09,0.0
2011-02-10,6.8207
2011-02-11,-0.3053
2011-02-14,-5.6902
2011-02-15,2.7056
2011-02-16,3.6616999999999997
2011-02-17,6.2262
2011-02-18,0.2871
2011-02-22,-2.4213
2011-02-23,-0.6112
2011-02-24,-2.5949999999999998
2011-02-25,8.3838
2011-02-28,2.5163
2011-03-01,-0.0909
2011-03-02,0.091
2011-03-03,1.6023
2011-03-04,5.76
2011-03-07,5.4357
2011-03-08,-8.3651
2011-03-09,7.6182
2011-03-10,-9.4182
2011-03-11,0.2133
2011-03-14,-3.4622
2011-03-15,-7.3584
2011-03-16,4.0967
2011-03-17,2.3106999999999998
2011-03-18,1.9409
2011-03-21,-4.9158
2011-03-23,9.7087
2011-03-24,4.1593
2011-03-25,20.3059
2011-03-28,4.8905
2011-03-29,-8.0963
2011-03-30,4.7619
2011-03-31,6.1538
2011-04-01,-7.7734
2011-04-04,2.7143
2011-04-05,-2.3209
2011-04-06,1.7353
2011-04-08,0.2799
2011-04-11,-1.4655
2011-04-12,-6.3739
2011-04-13,-0.3026
2011-04-14,-0.0474
2011-04-15,-2.6853
2011-04-18,-7.9563
2011-04-19,3.3051
2011-04-20,9.1571
2011-04-21,-1.8037
2011-04-25,-1.3489
2011-04-26,-1.0279
2011-04-27,-4.3896
2011-04-28,6.0873
2011-04-29,-2.8594
2011-05-02,-0.4276
2011-05-03,-4.1246
2011-05-04,1.5208
2011-05-05,-4.2889
2011-05-06,5.7997
2011-05-09,-6.7788
2011-05-10,4.2609
2011-05-12,-2.2519
2011-05-13,-2.7624
2011-05-16,1.8208
2011-05-17,0.2262
2011-05-18,-6.8788
2011-05-19,-2.0314
2011-05-20,5.5608
2011-05-24,-7.5
2011-05-25,1.834
2011-05-26,7.4882
2011-05-27,4.0785
2011-05-31,5.5073
2011-06-01,-9.6868
2011-06-02,-6.5466
2011-06-03,4.1865
2011-06-06,-5.0228
2011-06-07,0.9615
2011-06-08,-1.7143000000000002
2011-06-09,-2.9797000000000002
2011-06-10,-2.8215
2011-06-13,2.1326
2011-06-14,3.044
2011-06-15,-2.3438
2011-06-16,0.6375
2011-06-20,1.0309
2011-06-21,1.3032
2011-06-22,-4.2718
2011-06-23,0.4057
2011-06-24,-9.798
2011-06-27,0.8959
2011-06-28,-0.6659
2011-06-29,2.8352
2011-06-30,4.3325
2011-07-05,-10.1276
2011-07-06,-0.8546
2011-07-07,-7.3192
2011-07-08,0.8827
2011-07-11,-4.5313
2011-07-12,4.5827
2011-07-13,0.5321
2011-07-14,-0.7472
2011-07-15,5.803
2011-07-18,1.2748
2011-07-19,-0.2342
2011-07-20,-0.939
2011-07-21,-4.0284
2011-07-22,-1.8519
2011-07-25,7.2956
2011-07-26,-6.2866
2011-07-27,4.0813
2011-07-28,-1.4874
2011-07-29,-1.8606
2011-08-02,-3.481
2011-08-03,3.043
2011-08-04,-5.25
2011-08-05,-2.3747
2011-08-08,3.9189
2011-08-09,-5.8518
2011-08-10,3.0732
2011-08-11,8.8442
2011-08-12,8.8335
2011-08-15,-0.9898
2011-08-16,4.7701
2011-08-17,1.2405
2011-08-18,-8.7653
2011-08-22,3.3796
2011-08-23,-0.414
2011-08-24,-3.5837
2011-08-25,1.8585
2011-08-26,-1.445
2011-08-29,3.3175
2011-08-30,4.3578
2011-08-31,1.0989
2011-09-01,-5.4348
2011-09-02,1.8391
2011-09-06,-0.7901
2011-09-07,4.8919
2011-09-08,-2.3861
2011-09-09,0.4722
2011-09-12,-7.3265
2011-09-13,-0.5072
2011-09-14,-4.1679
2011-09-15,-6.6646
2011-09-16,6.118
2011-09-19,-3.7435
2011-09-20,-2.0676
2011-09-21,-0.6702
2011-09-22,-12.7193
2011-09-23,0.5025
2011-09-26,-1.6923
2011-09-27,-2.9734
2011-09-28,-4.3548
2011-09-29,-6.8508
2011-09-30,-2.2403
2011-10-03,-11.1111
2011-10-04,-8.3854
2011-10-05,3.0131
2011-10-06,20.9713
2011-10-07,-3.2162
2011-10-10,0.0
2011-10-11,-4.9729
2011-10-13,18.6508
2011-10-14,-1.3378
2011-10-17,-5.0847
2011-10-18,3.5714
2011-10-20,-5.1724
2011-10-21,6.5455
2011-10-24,-4.6075
2011-10-25,-4.1145
2011-10-26,3.7313
2011-10-27,7.1942
2011-10-28,7.4455
2011-10-31,-6.6172
2011-11-03,-12.3746
2011-11-04,1.145
2011-11-07,-2.5708
2011-11-09,-3.1711
2011-11-10,2.4
2011-11-11,-1.6113
2011-11-14,-1.4144
2011-11-15,-10.4455
2011-11-17,-1.9674
2011-11-18,-1.6055000000000001
2011-11-21,-2.0979
2011-11-22,8.0952
2011-11-23,-11.3987
2011-11-25,-4.537
2011-11-28,-6.25
2011-11-29,-1.2847
2011-11-30,-1.7235
2011-12-01,3.078
2011-12-02,1.3889
2011-12-05,-4.3836
2011-12-06,8.0229
2011-12-07,-2.6525
2011-12-08,-0.2725
2011-12-09,-8.469899999999999
2011-12-12,-5.0746
2011-12-13,-10.0629
2011-12-14,-3.9773
2011-12-15,-5.3254
2011-12-16,7.6923
2011-12-19,-10.7143
2011-12-20,-10.65
2011-12-21,15.5008
2011-12-22,0.7752
2011-12-23,-0.3846
2011-12-27,15.8301
2011-12-28,-14.0
2011-12-29,-2.8585000000000003
2011-12-30,0.1496
2012-01-03,10.757
2012-01-04,-7.464
2012-01-05,-2.8183
2012-01-06,4.8
2012-01-09,10.3053
2012-01-10,4.1522
2012-01-11,-6.9767
2012-01-12,0.0
2012-01-13,13.5714
2012-01-17,-1.8868
2012-01-18,-3.8462
2012-01-19,4.0
2012-01-20,-5.2083
2012-01-23,0.7608
2012-01-24,1.6779
2012-01-25,-0.9901
2012-01-26,-4.6667
2012-01-27,3.1469
2012-01-30,9.8305
2012-01-31,-4.5139
2012-02-01,-7.8788
2012-02-02,12.2807
2012-02-03,0.0
2012-02-06,0.0
2012-02-07,2.4219
2012-02-08,-4.9962
2012-02-09,0.843
2012-02-10,0.6369
2012-02-14,-5.0633
2012-02-16,-5.3333
2012-02-17,0.3521
2012-02-21,7.7193000000000005
2012-02-22,-0.6515
2012-02-24,-2.9508
2012-02-27,-4.1807
2012-02-28,2.9528
2012-03-01,-1.0274
2012-03-02,5.1903
2012-03-05,-9.2928
2012-03-06,0.0907
2012-03-07,3.3967
2012-03-08,-8.191
2012-03-09,-0.7634
2012-03-12,10.3846
2012-03-13,4.0941
2012-03-14,-2.9289
2012-03-15,-11.0345
2012-03-16,0.0
2012-03-19,1.5504
2012-03-20,0.0
2012-03-21,-7.6336
2012-03-23,-2.8926
2012-03-28,17.7128
2012-04-02,5.5581
2012-04-03,0.6849
2012-04-04,-12.9252
2012-04-05,-2.3438
2012-04-09,-5.6
2012-04-10,-8.8983
2012-04-11,3.8952999999999998
2012-04-12,7.4426
2012-04-16,-8.3333
2012-04-17,-7.2727
2012-04-19,7.8431
2012-04-23,3.6364
2012-04-24,-7.8947
2012-04-25,-4.7619
2012-04-26,0.0
2012-04-27,-19.0
2012-04-30,16.0494
2012-05-01,-4.2553
2012-05-02,-7.2222
2012-05-03,0.5988
2012-05-04,-13.0952
2012-05-07,0.6849
2012-05-08,-4.7619
2012-05-09,14.2857
2012-05-10,0.0
2012-05-11,-5.7813
2012-05-14,6.136
2012-05-15,-12.5
2012-05-16,-19.2857
2012-05-17,9.7345
2012-05-18,0.0
2012-05-21,29.0323
2012-05-22,-30.0
2012-05-23,32.1429
2012-05-24,-8.6149
2012-05-29,-10.536
2012-05-30,7.438
2012-05-31,6.1538
2012-06-04,8.6957
2012-06-06,10.6667
2012-06-07,-15.6627
2012-06-08,-5.7143
2012-06-11,-8.3333
2012-06-12,20.6612
2012-06-13,-13.6986
2012-06-14,33.3333
2012-06-18,-16.0714
2012-06-20,-5.6738
2012-06-21,0.0
2012-06-22,-9.0226
2012-06-25,0.0
2012-06-26,-0.8264
2012-06-27,0.0
2012-06-28,-8.3333
2012-06-29,20.9091
2012-07-03,-2.2556
2012-07-05,-0.7692
2012-07-06,-4.6512
2012-07-10,-2.439
2012-07-11,0.0
2012-07-13,3.3333
2012-07-16,-8.0645
2012-07-17,0.0
2012-07-19,-7.8947
2012-07-20,-16.1905
2012-07-23,5.6818
2012-07-25,11.828
2012-07-30,19.2308
2012-08-02,-12.9032
2012-08-03,31.4815
2012-08-07,5.6338
2012-08-08,-2.25
2012-08-09,-14.0665
2012-08-10,-19.0476
2012-08-13,2.9412000000000003
2012-08-14,20.9524
2012-08-16,-9.4488
2012-08-17,10.4348
2012-08-21,0.0
2012-08-22,-16.5354
2012-08-24,-8.8443
2012-08-27,9.7025
2012-08-29,-0.9434
2012-08-30,-9.5238
2012-08-31,38.9474
2012-09-04,46.9697
2012-09-05,3.0928
2012-09-06,-3.0
2012-09-07,-12.8866
2012-09-10,-6.5089
2012-09-11,13.9241
2012-09-12,0.0
2012-09-13,-17.2222
2012-09-14,0.6711
2012-09-17,-0.6667
2012-09-19,-16.7785
2012-09-20,11.895199999999999
2012-09-25,-0.5405
2012-09-26,0.0
2012-09-27,7.2464
2012-09-28,21.6216
2012-10-01,-4.4444
2012-10-02,33.1395
2012-10-03,-12.6638
2012-10-04,23.0
2012-10-05,-2.439
2012-10-08,8.3333
2012-10-09,-9.2308
2012-10-10,-6.7797
2012-10-11,3.6364
2012-10-16,-21.0526
2012-10-18,10.0
2012-10-22,-3.0303
2012-10-23,0.0
2012-10-25,-10.4167
2012-10-26,-9.8837
2012-10-31,-3.2258
2012-11-02,2.6667
2012-11-05,3.8961
2012-11-06,-6.25
2012-11-08,6.6667
2012-11-09,2.5
2012-11-13,9.7561
2012-11-14,-14.4444
2012-11-15,10.3896
2012-11-16,0.0
2012-11-20,-2.3529
2012-11-21,-15.6627
2012-11-23,22.8571
2012-11-26,-9.3023
2012-11-27,-10.2564
2012-11-28,-21.4286
2012-11-29,28.1818
2012-12-03,-6.383
2012-12-04,7.5758
2012-12-05,-11.2676
2012-12-06,0.0
2012-12-07,-12.6984
2012-12-10,10.9091
2012-12-11,-1.6393
2012-12-12,-3.3333
2012-12-14,9.2672
2012-12-17,-8.4813
2012-12-19,-8.2974
2012-12-20,3.4078
2012-12-21,18.1818
2012-12-26,-7.6923
2012-12-27,8.3333
2012-12-31,12.3077
2013-01-04,-4.1096
2013-01-14,5.2679
2013-01-15,-5.0042
2013-01-16,-7.1429
2013-01-18,4.4231
