ticker,CGRA US Equity
2002-06-14,66.6667
2002-06-17,0.0
2002-06-28,-60.0
2002-07-12,0.0
2002-07-16,0.0
2002-07-26,0.0
2002-07-30,50.0
2002-08-07,-50.0
2002-08-15,13.3333
2002-08-19,-11.7647
2002-08-29,0.0
2002-09-12,0.0
2002-09-19,0.0
2002-09-24,100.0
2002-09-25,0.0
2002-09-27,-50.0
2002-10-10,33.3333
2002-10-11,0.0
2002-10-16,50.0
2002-10-28,-83.3333
2002-11-14,0.0
2002-11-15,0.0
2002-11-20,900.0
2002-11-26,-90.0
2002-12-11,300.0
2002-12-12,0.0
2002-12-16,-50.0
2002-12-17,0.0
2002-12-26,-40.0
2002-12-30,0.0
2003-01-09,0.0
2003-02-18,0.0
2003-02-20,0.0
2003-03-10,0.0
2003-03-20,0.0
2003-04-02,0.0
2003-04-03,233.3333
2003-04-04,100.0
2003-04-09,-85.0
2003-04-14,250.0
2003-04-15,-4.7619
2003-04-22,150.0
2003-04-28,40.0
2003-04-30,7.1429
2003-05-15,-33.3333
2003-05-19,-20.0
2003-05-27,0.0
2003-05-29,0.0
2003-05-30,-50.0
2003-06-18,100.0
2003-07-16,-50.0
2003-07-28,0.0
2003-07-31,0.0
2003-08-14,0.0
2003-10-06,0.0
2003-10-16,0.0
2003-11-21,0.0
2003-12-01,0.0
2003-12-03,0.0
2003-12-15,50.0
2003-12-17,-33.3333
2003-12-22,0.0
2003-12-30,0.0
2004-01-06,-25.0
2004-01-30,0.0
2004-02-24,33.3333
2004-03-04,-25.0
2004-03-22,33.3333
2004-03-23,-15.0
2004-04-13,-41.1765
2004-04-14,70.0
2004-05-03,-41.1765
2004-06-09,70.0
2004-07-19,0.0
2004-07-21,-29.4118
2004-08-11,0.0
2004-09-07,66.6667
2004-09-13,-30.0
2004-10-28,7.1429
2004-11-09,0.0
2004-11-15,0.0
2004-12-14,0.0
2004-12-17,33.3333
2004-12-22,25.0
2004-12-23,-32.0
2005-01-24,0.0
2005-02-24,0.0
2005-03-16,0.0
2005-03-30,0.0
2005-04-14,47.0588
2005-05-04,-20.0
2005-05-13,0.0
2005-06-13,0.0
2005-07-05,0.0
2005-08-03,0.0
2005-08-04,0.0
2005-08-10,0.0
2005-08-11,0.0
2005-08-17,0.0
2005-08-18,0.0
2005-09-19,-25.0
2005-10-14,0.0
2005-10-25,-26.6667
2005-11-21,0.0
2005-12-08,0.0
2005-12-22,0.0
2005-12-28,0.0
2006-01-31,0.0
2006-02-13,0.0
2006-02-14,18.1818
2006-02-23,438.4615
2006-02-24,-57.1429
2006-03-15,-33.3333
2006-03-17,0.0
2006-04-17,0.0
2006-04-27,0.0
2006-05-01,0.0
2006-07-05,0.0
2006-07-11,0.0
2006-07-17,0.0
2006-08-01,0.0
2006-08-02,0.0
2006-08-08,0.0
2006-08-17,25.0
2006-09-01,-20.0
2006-09-18,-45.0
2006-09-22,0.0
2006-10-19,127.2727
2006-10-20,60.0
2006-10-31,-37.5
2006-11-02,0.0
2006-11-03,0.0
2006-11-13,0.0
2006-11-15,-20.0
2006-12-08,0.0
2006-12-11,0.0
2006-12-18,0.0
2006-12-19,50.0
2007-01-19,-16.6667
2007-01-25,0.0
2007-02-08,100.0
2007-02-13,-40.0
2007-02-28,0.0
2007-03-09,66.6667
2007-03-23,0.0
2007-04-04,-20.0
2007-04-05,0.0
2007-04-27,25.0
2007-05-04,60.0
2007-05-07,0.0
2007-06-06,-25.0
2007-06-12,0.0
2007-06-19,0.0
2007-06-26,16.6667
2007-08-30,0.0
2007-09-11,-14.2857
2007-09-17,-16.6667
2007-10-30,-40.0
2007-11-08,233.3333
2007-11-14,0.0
2007-12-04,-10.0
2007-12-10,0.0
2007-12-11,66.6667
2007-12-17,0.0
2008-01-04,-33.3333
2008-01-25,0.0
2008-02-08,-10.0
2008-02-11,0.0
2008-02-25,-22.2222
2008-03-05,-14.2857
2008-03-07,150.0
2008-03-20,-60.0
2008-04-07,-16.6667
2008-04-11,-40.0
2008-04-17,0.0
2008-06-05,-50.0
2008-08-08,66.6667
2008-12-09,-20.0
2009-02-06,-80.0
2009-02-09,-96.875
2009-05-06,0.0
2009-05-22,50.0
2009-09-10,233.3333
2009-11-10,10.0
2009-11-13,0.0
2009-11-18,-27.2727
2010-02-16,37.5
2010-02-22,-27.2727
2010-03-22,-90.0
2010-12-01,0.0
2010-12-02,0.0
2010-12-08,0.0
2010-12-13,0.0
2011-06-09,400.0
2011-08-12,3700.0
2012-05-07,-97.3684
2012-09-04,400.0
2012-09-05,-80.0
2012-09-13,-53.625
2012-09-14,-13.7466
2012-09-18,-26.5625
2012-09-21,580.8511
2012-09-24,0.0
2012-09-27,0.0
2012-09-28,0.0
2012-10-03,0.0
2012-10-05,-20.0
2012-10-08,-25.0
2012-10-09,-14.375
2012-10-15,28.4672
2012-10-16,-18.3712
2012-10-19,-3.7123
2012-10-22,4.0964
2012-10-25,48.1481
2012-10-26,17.8906
2012-10-31,6.0305
2012-11-01,10.0
2012-11-02,6.9318
2012-11-05,22.1573
2012-11-06,17.6164
2012-11-07,0.5917
2012-11-08,0.0
2012-11-09,3.75
2012-11-12,-26.2934
2012-11-14,30.7692
2012-11-15,0.0
2012-11-16,3.75
2012-11-19,-3.6145
2012-11-20,-58.8235
2012-11-23,0.0
2012-11-26,100.0
2012-11-27,-71.4286
2012-11-28,47.0312
2012-11-29,70.0319
2012-12-03,-1.0
2012-12-13,-19.1919
2012-12-14,-25.0
2012-12-18,0.0
2012-12-26,-13.9583
2012-12-27,54.9637
2012-12-28,12.5
2012-12-31,0.9028
2013-01-02,4.7488
2013-01-03,26.1498
2013-01-04,-8.3333
2013-01-07,6.9318
2013-01-08,6.2699
2013-01-09,14.4
2013-01-10,-5.5944
2013-01-11,10.3704
2013-01-14,10.0671
2013-01-15,-8.5366
2013-01-16,0.0
2013-01-18,-13.3333
2013-01-22,-13.8462
2013-01-23,7.1429
2013-01-24,-16.6667
2013-01-25,48.0
2013-01-28,-55.1943
2013-01-29,5.5608
2013-01-30,27.1429
2013-01-31,-15.7303
2013-02-01,1.3333
2013-02-04,-1.3158
2013-02-05,-6.6667
2013-02-06,-25.7143
2013-02-07,34.375
2013-02-08,-6.9767
2013-02-11,7.6923
2013-02-12,28.5714
2013-02-13,-3.3333
2013-02-14,14.7989
2013-02-19,0.1252
2013-02-20,-1.0
2013-02-21,-29.2929
2013-02-22,40.8929
2013-02-25,-3.8657
2013-02-28,-5.2076
2013-03-01,1.1127
2013-03-05,10.0413
2013-03-06,47.5
2013-03-07,-15.2542
2013-03-08,4.8
2013-03-11,14.5038
2013-03-12,-20.0
2013-03-13,-16.6667
2013-03-14,0.0
2013-03-15,-10.0
2013-03-18,33.3333
2013-03-19,-43.3333
2013-03-20,2.9412000000000003
2013-03-21,0.0
2013-03-22,27.1429
2013-03-25,-26.9663
2013-03-26,-18.4615
2013-03-27,13.2075
2013-03-28,16.6667
2013-04-01,14.2857
2013-04-02,0.0
2013-04-03,0.0
2013-04-05,-0.1563
2013-04-08,-24.7261
2013-04-09,16.4241
2013-04-10,-10.0
2013-04-11,7.9365
2013-04-15,-11.7647
2013-04-16,0.0
2013-04-18,0.0
2013-04-22,-16.6667
2013-04-23,0.0
2013-04-24,20.0
2013-04-25,33.3333
2013-04-26,-43.75
2013-04-29,0.0
2013-04-30,44.4444
2013-05-03,-46.1538
2013-05-06,42.8571
2013-05-08,0.0
2013-05-10,0.0
2013-05-16,60.0
2013-05-20,-37.5
2013-05-21,0.0
2013-05-22,0.0
2013-05-23,0.0
2013-05-24,22.0
2013-05-28,6.5574
2013-05-29,-7.6923
2013-05-30,31.6667
2013-06-03,0.0
2013-06-04,-22.7848
2013-06-05,-3.2787
2013-06-06,33.8983
2013-06-11,-25.3165
2013-06-12,0.0
2013-06-13,1.6949
2013-06-14,30.0
2013-06-18,-23.0769
2013-06-19,28.3333
2013-06-20,2.5974
2013-06-21,1.2658
2013-06-24,-12.5
2013-06-25,14.2857
2013-06-26,-18.75
2013-06-27,23.0769
2013-06-28,1.25
2013-07-01,-2.4691
2013-07-02,-24.0506
2013-07-03,16.6667
2013-07-05,-14.2857
2013-07-08,0.0
2013-07-09,-16.4583
2013-07-10,18.7032
2013-07-11,-15.7563
2013-07-15,35.6608
2013-07-16,-11.7647
2013-07-17,8.3333
2013-07-18,6.1538
2013-07-19,-5.7971
2013-07-22,3.0769
2013-07-23,0.0
2013-07-24,1.4925
2013-07-25,-17.647100000000002
2013-07-26,-8.9286
2013-07-29,41.1765
2013-07-30,-9.7222
2013-07-31,-15.3846
2013-08-01,-1.8182
2013-08-02,3.4722
2013-08-05,7.1588
2013-08-06,-16.4927
2013-08-07,-6.0
2013-08-08,6.383
2013-08-09,-10.0
2013-08-12,-8.8889
2013-08-13,19.5122
2013-08-14,-18.3673
2013-08-15,23.75
2013-08-16,0.0
2013-08-19,-9.0909
2013-08-20,0.0
2013-08-21,0.0
2013-08-22,6.6667
2013-08-23,-27.0833
2013-08-26,20.0
2013-08-27,14.2857
2013-08-28,-16.6667
2013-08-29,20.0
2013-08-30,-6.25
2013-09-03,2.2222
2013-09-04,-2.1739
2013-09-05,-2.2222
2013-09-10,-6.8182
2013-09-11,7.3171
2013-09-12,-6.8182
2013-09-16,-2.439
2013-09-17,12.0312
2013-09-18,0.0
2013-09-19,-1.8131
2013-09-20,-9.0909
2013-09-23,0.0
2013-09-24,-10.0
2013-09-25,8.3333
2013-09-26,6.4103
2013-09-27,0.0
2013-09-30,10.8434
2013-10-01,-2.1739
2013-10-02,0.0
2013-10-04,0.0
2013-10-07,-11.1111
2013-10-08,0.0
2013-10-09,0.0
2013-10-10,12.5
2013-10-11,0.0
2013-10-14,-11.1111
2013-10-15,0.0
2013-10-16,-2.5
2013-10-17,2.0833
2013-10-21,11.7739
2013-10-22,1.1236
2013-10-23,0.0
2013-10-24,0.0
2013-10-25,2.2222
2013-10-28,-13.0435
2013-10-29,15.0
2013-10-30,6.5217
2013-10-31,-2.0408
2013-11-01,9.375
2013-11-04,2.8571
2013-11-05,3.7037
2013-11-06,7.1429
2013-11-07,0.0
2013-11-08,1.6667
2013-11-11,-4.918
2013-11-12,3.9871
2013-11-13,-0.5181
2013-11-14,8.3333
2013-11-15,0.0
2013-11-18,-10.7692
2013-11-19,0.0
2013-11-20,-13.7931
2013-11-21,0.0
2013-11-22,5.0
2013-11-25,-4.7619
2013-11-26,20.0
2013-11-27,-16.4583
2013-11-29,23.6908
2013-12-02,0.0
2013-12-03,-11.2903
2013-12-04,-2.7273
2013-12-05,0.0
2013-12-06,-7.4766
2013-12-09,21.2121
2013-12-10,-8.125
2013-12-11,-4.9433
2013-12-12,-1.0019
2013-12-13,-4.3373
2013-12-16,-9.3199
2013-12-17,11.1111
2013-12-18,-16.25
2013-12-19,7.4627
2013-12-20,-4.4444
2013-12-23,-11.6279
2013-12-24,15.7895
2013-12-26,-21.5909
2013-12-27,16.3043
2013-12-30,-3.1153
2013-12-31,-0.1608
2014-01-02,-20.1288
2014-01-03,9.6774
2014-01-07,-7.3529
2014-01-08,-7.9365
2014-01-09,-13.7931
2014-01-10,7.5
2014-01-13,-6.9767
2014-01-14,22.75
2014-01-15,-15.2749
2014-01-16,-14.663499999999999
2014-01-17,12.6761
2014-01-21,-0.75
2014-01-22,-8.5642
2014-01-23,-7.438
2014-01-24,-14.2857
2014-01-27,-11.1111
2014-01-28,-17.9688
2014-01-29,6.6667
2014-01-30,12.9464
2014-01-31,-8.3004
2014-02-03,-6.0345
2014-02-04,-0.9174
2014-02-05,-13.4259
2014-02-06,2.6738
2014-02-07,0.0
2014-02-10,-2.6042
2014-02-11,0.0
2014-02-12,-11.7647
2014-02-13,4.8485
2014-02-18,1.7341
2014-02-19,-4.5455
2014-02-20,-17.8571
2014-02-21,7.971
2014-02-24,16.7785
2014-02-25,7.4713
2014-02-26,-6.9519
2014-02-27,-6.3218
2014-02-28,24.5399
2014-03-03,-27.5862
2014-03-04,17.6871
2014-03-06,-7.5145
2014-03-07,0.0
2014-03-10,0.0
2014-03-11,0.0
2014-03-12,0.0
2014-03-13,48.75
2014-03-14,8.4034
2014-03-17,-15.5039
2014-03-18,32.1101
2014-03-19,36.1111
2014-03-20,2.0408
2014-03-21,11.5
2014-03-24,18.3857
2014-03-25,-14.7727
2014-03-26,17.3333
2014-03-27,0.0
2014-03-28,-0.3788
2014-03-31,-23.5741
2014-04-01,-6.4677
2014-04-02,38.2979
2014-04-03,-6.5385
2014-04-04,2.0576
2014-04-07,-7.4597
2014-04-08,-19.8257
2014-04-09,84.7826
2014-04-10,-40.7353
2014-04-11,-0.7444
2014-04-14,-8.5
2014-04-15,-22.1311
2014-04-16,9.473700000000001
2014-04-17,21.4744
2014-04-21,-13.9842
2014-04-22,-19.9387
2014-04-23,37.1648
2014-04-24,-2.2346
2014-04-25,-16.0
2014-04-28,6.1224
2014-04-29,-7.0513
2014-04-30,-8.9655
2014-05-01,-3.0303
2014-05-02,-17.9688
2014-05-05,6.6667
2014-05-06,0.0
2014-05-07,34.8214
2014-05-08,-6.2914
2014-05-09,5.6537
2014-05-12,1.0033
2014-05-13,0.6623
2014-05-14,-22.697400000000002
2014-05-15,-15.7447
2014-05-16,18.1818
2014-05-19,-11.1111
2014-05-20,5.2885
2014-05-21,21.4612
2014-05-22,-9.7744
2014-05-27,-10.8333
2014-05-28,16.822400000000002
2014-05-29,-16.0
2014-05-30,0.4762
2014-06-02,-8.0569
2014-06-03,14.433
2014-06-04,-0.4505
2014-06-05,4.9774
2014-06-06,37.931
2014-06-09,-9.375
2014-06-10,-11.0345
2014-06-11,-5.0388
2014-06-12,10.2041
2014-06-13,-17.037
2014-06-16,0.0
2014-06-17,-0.8929
2014-06-18,-0.4505
2014-06-19,1.3575
2014-06-20,-10.7143
2014-06-23,-1.5
2014-06-24,11.1675
2014-06-25,0.0
2014-06-26,-9.589
2014-06-30,45.4545
2014-07-01,5.5556
2014-07-02,4.2763
2014-07-03,-23.6593
2014-07-07,19.8347
2014-07-08,2.7586
2014-07-09,-14.094
2014-07-10,-0.7813
2014-07-11,-12.9921
2014-07-14,2.7149
2014-07-15,-1.3216
2014-07-16,0.0
2014-07-17,-5.8036
2014-07-18,19.9052
2014-07-21,-5.1383
2014-07-22,5.8333
2014-07-23,-11.811
2014-07-24,6.25
2014-07-25,0.0
2014-07-28,-20.5882
2014-07-29,21.6931
2014-07-30,-3.9130000000000003
2014-07-31,-4.9774
2014-08-01,-7.619
2014-08-04,-8.2474
2014-08-05,-10.1124
2014-08-06,8.75
2014-08-07,12.069
2014-08-08,-1.5385
2014-08-11,-4.1667
2014-08-12,8.6957
2014-08-13,-19.0
2014-08-14,15.4321
2014-08-15,1.0695000000000001
2014-08-18,-5.291
2014-08-19,-6.1453
2014-08-20,5.9524
2014-08-21,7.8652
2014-08-25,-1.0417
2014-08-26,13.6842
2014-08-27,13.8889
2014-08-28,-8.9431
2014-08-29,1.3393
2014-09-02,-14.0969
2014-09-03,-9.7436
2014-09-04,9.0909
2014-09-05,7.2917
2014-09-08,31.068
2014-09-09,-5.1852
2014-09-10,46.875
2014-09-11,-19.9468
2014-09-12,10.9635
2014-09-15,-31.4371
2014-09-16,1.31
2014-09-17,-10.3448
2014-09-18,-12.5
2014-09-19,13.1868
2014-09-22,-6.7961
2014-09-23,-15.1042
2014-09-24,11.0429
2014-09-25,1.6575
2014-09-26,-11.9565
2014-09-29,14.8148
2014-09-30,3.2258
2014-10-01,0.0
2014-10-02,-9.375
2014-10-03,-1.7241
2014-10-06,2.924
2014-10-07,-25.5682
2014-10-08,9.9237
2014-10-09,-33.3333
2014-10-10,-5.2083
2014-10-13,-6.5934
2014-10-14,-8.2353
2014-10-15,-7.6923
2014-10-16,-2.7778
2014-10-17,10.0
2014-10-20,0.0
2014-10-21,-6.4935
2014-10-22,-11.1111
2014-10-23,-4.6875
2014-10-24,-21.3115
2014-10-27,16.6667
2014-10-28,-3.5714
2014-10-29,-35.1852
2014-10-30,5.7143
2014-10-31,21.6216
2014-11-03,-6.6667
2014-11-04,-30.9524
2014-11-05,0.0
2014-11-06,3.4483
2014-11-07,6.6667
2014-11-10,-15.625
2014-11-11,0.0
2014-11-12,7.4074
2014-11-13,0.0
2014-11-14,3.4483
2014-11-17,0.0
2014-11-18,0.0
2014-11-19,-3.3333
2014-11-20,0.0
2014-11-21,0.0
2014-11-24,-10.3448
2014-11-25,11.538499999999999
2014-11-26,-6.8966
2014-12-01,7.4074
2014-12-02,-17.2414
2014-12-03,-12.5
2014-12-04,0.0
2014-12-05,14.2857
2014-12-08,-12.5
2014-12-09,0.0
2014-12-11,0.0
2014-12-12,0.0
2014-12-15,-9.5238
2014-12-16,0.0
2014-12-17,15.7895
2014-12-18,0.0
2014-12-19,-13.6364
2014-12-22,-5.2632
2014-12-23,0.0
2014-12-26,16.6667
2014-12-29,-23.8095
2014-12-30,18.75
2014-12-31,15.7895
2015-01-02,0.0
2015-01-05,9.0909
2015-01-06,12.5
2015-01-07,-11.1111
2015-01-09,0.0
2015-01-12,-33.3333
2015-01-13,18.75
2015-01-16,10.526299999999999
2015-01-20,4.7619
2015-01-22,9.0909
2015-01-23,0.0
2015-01-26,-25.0
2015-01-27,22.2222
2015-01-28,0.0
2015-01-29,0.0
2015-02-02,9.0909
2015-02-03,-8.3333
2015-02-04,-4.5455
2015-02-05,-23.8095
2015-02-06,31.25
2015-02-09,0.0
2015-02-10,-9.5238
2015-02-11,0.0
2015-02-12,0.0
2015-02-13,10.526299999999999
2015-02-17,0.0
2015-02-19,-9.5238
2015-02-23,36.8421
2015-02-24,-38.4615
2015-02-25,18.75
2015-02-26,0.0
2015-02-27,0.0
2015-03-02,-5.2632
2015-03-04,33.3333
2015-03-05,12.5
2015-03-06,-11.1111
2015-03-09,0.0
2015-03-10,12.5
2015-03-11,0.0
2015-03-12,-22.2222
2015-03-13,23.8095
2015-03-16,0.0
2015-03-20,-19.2308
2015-03-23,-9.5238
2015-03-24,-5.2632
2015-03-25,0.0
2015-03-26,0.0
2015-03-27,22.2222
2015-03-30,0.0
2015-03-31,9.0909
2015-04-01,100.0
2015-04-02,-20.8333
2015-04-06,18.4211
2015-04-07,-28.8889
2015-04-08,9.375
2015-04-09,-17.1429
2015-04-10,3.4483
2015-04-13,-3.3333
2015-04-14,-17.2414
2015-04-15,0.0
2015-04-16,-12.5
2015-04-17,4.7619
2015-04-20,22.7273
2015-04-21,7.4074
2015-04-22,-17.2414
2015-04-23,87.5
2015-04-24,-15.5556
2015-04-27,-7.8947
2015-04-28,37.1429
2015-04-29,100.0
2015-04-30,5.2083
2015-05-01,10.8911
2015-05-04,16.0714
2015-05-05,-15.3846
2015-05-06,-7.2727
2015-05-07,-29.4118
2015-05-08,30.5556
2015-05-11,-21.2766
2015-05-12,-10.8108
2015-05-13,6.0606
2015-05-14,52.8571
2015-05-15,14.9533
2015-05-18,-36.5854
2015-05-19,19.2308
2015-05-20,8.6022
2015-05-21,10.8911
2015-05-22,0.0
2015-05-26,-7.1429
2015-05-27,-15.3846
2015-05-28,5.6818
2015-05-29,-5.3763
2015-06-01,-11.3636
2015-06-02,2.5641
2015-06-03,6.25
2015-06-04,3.5294
2015-06-05,-10.2273
2015-06-08,1.2658
2015-06-09,2.5
2015-06-10,1.2195
2015-06-11,-7.2289
2015-06-12,1.2987
2015-06-15,0.0
2015-06-16,-3.8462
2015-06-17,-6.6667
2015-06-18,-34.2857
2015-06-19,45.6522
2015-06-22,-7.4627
2015-06-23,-9.6774
2015-06-24,-5.3571
2015-06-25,30.1887
2015-06-26,13.0435
2015-06-29,-10.2564
2015-06-30,-4.2857
2015-07-01,31.3433
2015-07-02,6.8182
2015-07-06,-9.5745
2015-07-07,-36.4706
2015-07-08,0.0
2015-07-09,-7.4074
2015-07-10,8.0
2015-07-13,-1.8519
2015-07-14,-7.5472
2015-07-15,26.5306
2015-07-16,11.2903
2015-07-17,-4.3478
2015-07-20,7.5758
2015-07-21,-1.4085
2015-07-22,-5.7143
2015-07-23,-6.0606
2015-07-24,-9.6774
2015-07-27,14.2857
2015-07-28,0.0
2015-07-29,-12.5
2015-07-30,-23.2143
2015-07-31,4.6512
2015-08-03,-11.1111
2015-08-04,12.5
2015-08-05,2.2222
2015-08-06,-13.0435
2015-08-07,15.0
2015-08-10,-13.0435
2015-08-11,2.5
2015-08-12,21.9512
2015-08-13,-16.0
2015-08-14,2.3810000000000002
2015-08-17,-6.9767
2015-08-18,-5.0
2015-08-19,-2.6316
2015-08-20,-5.4054
2015-08-21,-31.4286
2015-08-24,20.8333
2015-08-25,31.0345
2015-08-26,-7.8947
2015-08-27,0.0
2015-08-28,-8.5714
2015-08-31,-15.625
2015-09-01,14.8148
2015-09-02,-12.9032
2015-09-03,40.7407
2015-09-04,-28.947400000000002
2015-09-08,-11.1111
2015-09-09,-8.3333
2015-09-10,45.4545
2015-09-11,-25.0
2015-09-14,-12.5
2015-09-15,28.5714
2015-09-16,-3.7037
2015-09-17,-7.6923
2015-09-18,-12.5
2015-09-21,0.0
2015-09-22,-9.5238
2015-09-23,10.526299999999999
2015-09-24,-9.5238
2015-09-28,-15.7895
2015-09-29,18.75
2015-09-30,26.3158
2015-10-01,8.3333
2015-10-02,-15.3846
2015-10-05,0.0
2015-10-06,18.1818
2015-10-07,0.0
2015-10-08,-19.2308
2015-10-09,4.7619
2015-10-13,-4.5455
2015-10-14,-23.8095
2015-10-15,18.75
2015-10-16,-5.2632
2015-10-20,22.2222
2015-10-21,-18.1818
2015-10-22,5.5556
2015-10-23,-5.2632
2015-10-27,16.6667
2015-10-28,-9.5238
2015-10-29,5.2632
2015-10-30,-5.0
2015-11-02,0.0
2015-11-04,-5.2632
2015-11-05,22.2222
2015-11-06,-18.1818
2015-11-10,-11.1111
2015-11-12,0.0
2015-11-13,12.5
2015-11-17,-27.7778
2015-11-18,7.6923
2015-11-19,0.0
2015-11-20,0.0
2015-11-23,0.0
2015-11-24,-7.1429
2015-11-25,7.6923
2015-11-30,-7.1429
2015-12-01,0.0
2015-12-02,0.0
2015-12-03,30.7692
2015-12-04,11.7647
2015-12-07,-15.7895
2015-12-08,-12.5
2015-12-09,57.1429
2015-12-10,18.1818
2015-12-11,0.0
2015-12-14,-7.6923
2015-12-15,20.8333
2015-12-16,3.4483
2015-12-18,0.0
2015-12-21,-26.6667
2015-12-22,0.0
2015-12-23,36.3636
2015-12-24,0.0
2015-12-28,-3.3333
2015-12-29,-24.1379
2015-12-30,22.7273
2015-12-31,-11.1111
2016-01-05,-8.3333
2016-01-06,-13.6364
2016-01-12,-26.3158
2016-01-14,28.5714
2016-01-15,5.5556
2016-01-21,-5.2632
2016-01-22,0.0
2016-01-25,-11.1111
2016-01-26,37.5
2016-01-28,9.0909
2016-01-29,-20.8333
2016-02-02,-5.2632
2016-02-03,-22.2222
2016-02-05,71.4286
2016-02-08,0.0
2016-02-09,-25.0
2016-02-16,0.0
2016-02-17,0.0
2016-02-19,-11.1111
2016-02-25,0.0
2016-02-29,12.5
2016-03-01,-22.2222
2016-03-04,14.2857
2016-03-07,31.25
2016-03-08,0.0
2016-03-09,23.8095
2016-03-10,0.0
2016-03-11,0.0
2016-03-14,46.1538
2016-03-15,21.0526
2016-03-16,32.6087
2016-03-17,-3.2787
2016-03-18,-18.6441
2016-03-21,16.6667
2016-03-22,17.8571
2016-03-23,63.6364
2016-03-24,-11.1111
2016-03-28,91.6667
2016-03-29,-23.3696
2016-03-30,21.2766
2016-03-31,21.6374
2016-04-01,3.8462
2016-04-04,2.3148
2016-04-05,-13.1222
2016-04-06,8.3333
2016-04-07,-13.9423
2016-04-08,25.1397
2016-04-11,12.0536
2016-04-12,8.3665
2016-04-13,-1.1029
2016-04-14,-16.7286
2016-04-15,-15.1786
2016-04-18,17.8947
2016-04-19,7.1429
2016-04-20,-3.3333
2016-04-21,-1.7241
2016-04-22,-12.2807
2016-04-25,-12.0
2016-04-26,19.3182
2016-04-27,-23.8095
2016-04-28,25.0
2016-04-29,-2.5
2016-05-02,-10.7692
2016-05-03,9.1954
2016-05-04,-8.4211
2016-05-05,-6.3218
2016-05-06,4.2945
2016-05-09,7.0588
2016-05-10,2.1978
2016-05-11,2.1505
2016-05-12,8.4211
2016-05-13,-1.4563
2016-05-16,31.0345
2016-05-17,0.3759
2016-05-18,-1.8727
2016-05-19,-3.0534
2016-05-20,-8.6614
2016-05-23,-1.7241
2016-05-24,-13.1579
2016-05-25,-10.101
2016-05-26,3.3708
2016-05-27,-5.9783
2016-05-31,6.3584
2016-06-01,-4.3478
2016-06-02,-18.1818
2016-06-03,40.9722
2016-06-06,-21.1823
2016-06-07,-5.0
2016-06-08,31.5789
2016-06-09,-1.0
2016-06-10,-15.1515
2016-06-13,-4.7619
2016-06-14,16.875
2016-06-15,-3.2086
2016-06-16,0.0
2016-06-17,-2.7624
2016-06-20,-1.1364
2016-06-21,5.1724
2016-06-22,-2.7321999999999997
2016-06-23,3.3708
2016-06-24,-1.087
2016-06-27,18.6813
2016-06-28,-11.1111
2016-06-29,3.125
2016-06-30,2.5253
2016-07-01,6.4039
2016-07-05,-1.3889
2016-07-06,25.3521
2016-07-07,5.618
2016-07-08,1.0638
