ticker,MJLB US Equity
2004-08-23,22.5
2004-08-24,0.0
2004-08-25,17.3469
2004-08-26,-12.1739
2004-08-27,0.9901
2004-08-30,2.9412000000000003
2004-08-31,10.4762
2004-09-01,-1.7241
2004-09-02,0.8772
2004-09-03,8.2609
2004-09-07,-6.0241
2004-09-08,2.5641
2004-09-09,-6.6667
2004-09-17,-1.7856999999999998
2004-09-21,-4.5455
2004-09-23,-12.381
2004-09-28,7.6087
2004-09-30,-2.0202
2004-10-05,3.0928
2004-10-11,0.0
2004-10-12,-5.0
2004-10-14,0.0
2004-10-22,-2.6316
2004-10-26,1.6216
2004-11-04,-4.2553
2004-11-11,-10.0
2004-11-12,24.6914
2004-11-15,13.8614
2004-11-16,4.3478
2004-11-17,2.5
2004-11-18,-2.439
2004-11-19,2.5
2004-11-22,0.0
2004-11-23,-5.6911000000000005
2004-11-24,3.4483
2004-11-26,4.1667
2004-11-30,0.0
2004-12-03,0.0
2004-12-06,3.2
2004-12-07,4.6512
2004-12-08,0.0
2004-12-10,-3.7037
2004-12-13,0.0
2004-12-14,3.8462
2004-12-15,-0.3704
2004-12-21,-1.1152
2004-12-22,1.1278
2005-01-10,-3.3457
2005-01-18,7.6923
2005-01-19,6.7857
2005-01-20,0.0
2005-01-21,0.3344
2005-01-24,6.6667
2005-01-25,0.0
2005-01-26,6.25
2005-01-27,-6.4706
2005-01-28,9.7484
2005-01-31,3.1519
2005-02-01,2.5
2005-02-02,-2.439
2005-02-03,2.7778
2005-02-04,0.0
2005-02-07,-2.7027
2005-02-08,0.0
2005-02-09,0.0
2005-02-10,-10.0
2005-02-11,13.8889
2005-02-14,0.0
2005-02-15,0.0
2005-02-16,0.0
2005-02-17,0.271
2005-02-18,0.0
2005-02-22,-5.4054
2005-02-23,2.5714
2005-02-24,5.2925
2005-02-25,0.5291
2005-02-28,5.7895
2005-03-01,-4.9751
2005-03-02,4.4503
2005-03-03,-2.2556
2005-03-04,0.0
2005-03-07,1.0256
2005-03-08,1.2690000000000001
2005-03-09,5.2632
2005-03-10,0.0
2005-03-11,4.7619
2005-03-14,-0.2273
2005-03-15,0.2278
2005-03-16,-3.1818
2005-03-17,5.6338
2005-03-18,0.0
2005-03-21,-4.4444
2005-03-22,0.0
2005-03-23,6.9767
2005-03-24,3.4783
2005-03-28,-5.4622
2005-03-29,0.0
2005-03-30,-0.2222
2005-03-31,2.0045
2005-04-01,-0.8734
2005-04-04,3.5242
2005-04-05,-0.4255
2005-04-06,0.2137
2005-04-07,0.2132
2005-04-08,4.2553
2005-04-11,11.4286
2005-04-12,-2.9304
2005-04-13,3.5849
2005-04-14,0.0
2005-04-15,0.1821
2005-04-18,-5.4545
2005-04-19,0.0
2005-04-20,-3.8462
2005-04-22,2.0
2005-04-26,-1.9607999999999999
2005-04-27,-2.0
2005-04-28,0.0
2005-04-29,-8.1633
2005-05-02,-2.2222
2005-05-03,4.5455
2005-05-05,-4.3478
2005-05-06,2.2727
2005-05-09,-2.2222
2005-05-10,-2.2727
2005-05-11,2.3256
2005-05-12,-0.4545
2005-05-16,0.4566
2005-05-18,0.0
2005-05-20,0.0
2005-05-23,-0.4545
2005-05-24,-1.8265
2005-05-26,-0.4651
2005-05-31,-1.8692
2005-06-01,2.3810000000000002
2005-06-02,0.0
2005-06-07,0.0
2005-06-08,2.3256
2005-06-09,0.0
2005-06-10,0.0
2005-06-13,0.0
2005-06-14,-0.4545
2005-06-15,-1.8265
2005-06-16,0.0
2005-06-17,0.0
2005-06-20,0.9302
2005-06-21,0.4608
2005-06-22,-3.6696999999999997
2005-06-23,2.3810000000000002
2005-06-24,-0.9302
2005-06-27,-5.1643
2005-06-29,-0.9901
2005-06-30,-2.5
2005-07-05,-7.6923
2005-07-06,-8.3333
2005-07-07,-9.0909
2005-07-08,13.3333
2005-07-13,0.0
2005-07-14,0.0
2005-07-15,5.8824
2005-07-18,0.0
2005-07-19,-2.7778
2005-07-20,0.0
2005-07-22,2.8571
2005-07-25,-2.7778
2005-07-26,-0.5714
2005-07-28,0.5747
2005-07-29,0.0
2005-08-02,0.0
2005-08-03,0.0
2005-08-04,4.5714
2005-08-05,14.7541
2005-08-08,-2.8571
2005-08-09,-2.6961
2005-08-10,1.7631999999999999
2005-08-11,-0.9901
2005-08-12,-1.5
2005-08-16,-3.5533
2005-08-17,-7.8947
2005-08-18,8.5714
2005-08-19,-7.8947
2005-08-22,5.7143
2005-08-23,0.0
2005-08-24,-2.7027
2005-08-25,-3.8889
2005-08-29,4.0462
2005-08-30,-2.7778
2005-09-07,2.8571
2005-09-08,1.1111
2005-09-09,0.0
2005-09-12,0.0
2005-09-13,-3.8462
2005-09-14,1.7143000000000002
2005-09-15,1.1236
2005-09-16,1.1111
2005-09-19,-3.8462
2005-09-20,0.0
2005-09-21,0.0
2005-09-22,-2.8571
2005-09-26,8.8235
2005-09-27,0.0
2005-09-28,0.0
2005-09-29,0.0
2005-09-30,0.0
2005-10-03,-13.5135
2005-10-04,6.25
2005-10-05,0.0
2005-10-06,0.0
2005-10-13,-2.9412000000000003
2005-10-17,0.0
2005-10-19,0.0
2005-10-21,3.0303
2005-10-25,0.0
2005-10-26,-8.8235
2005-11-03,0.0
2005-11-09,3.2258
2005-11-14,0.0
2005-11-16,-3.75
2005-11-17,0.0
2005-11-21,-1.2987
2005-11-22,-4.6053
2005-11-23,-2.4138
2005-11-25,2.4735
2005-11-29,4.8276
2005-11-30,-9.8684
2005-12-01,2.1898
2005-12-02,-5.0
2005-12-07,1.5038
2005-12-08,-1.4815
2005-12-13,-2.2556
2005-12-14,0.0
2005-12-16,0.0
2005-12-19,-0.7692
2005-12-20,-3.1008
2005-12-21,4.0
2005-12-29,-15.3846
2005-12-30,0.0
2006-01-03,15.4545
2006-01-05,18.1102
2006-01-06,0.0
2006-01-09,16.6667
2006-01-12,-14.2857
2006-01-13,3.3333
2006-01-17,-3.2258
2006-01-18,-0.6667
2006-01-19,5.3690999999999995
2006-01-24,-1.9108
2006-01-25,3.8961
2006-01-26,6.25
2006-01-27,-2.9412000000000003
2006-01-30,0.0
2006-02-01,-12.1212
2006-02-02,-3.4483
2006-02-03,2.8571
2006-02-06,0.0
2006-02-07,-5.5556
2006-02-08,3.6765
2006-02-09,0.0
2006-02-13,-4.2553
2006-02-14,-3.7037
2006-02-21,3.8462
2006-02-23,-5.1852
2006-02-24,0.0
2006-02-27,0.0
2006-02-28,0.0
2006-03-01,0.0
2006-03-02,0.0
2006-03-03,0.0
2006-03-07,0.0
2006-03-10,-14.0625
2006-03-15,-13.6364
2006-03-17,0.0
2006-03-21,0.0
2006-03-23,0.0
2006-03-27,0.0
2006-03-28,0.0
2006-03-30,0.0
2006-04-04,0.0
2006-04-05,4.2105
2006-04-06,0.0
2006-04-07,0.0
2006-04-10,0.0
2006-04-11,3.0303
2006-04-17,0.0
2006-04-18,0.0
2006-04-21,0.0
2006-04-24,12.7451
2006-04-26,21.7391
2006-04-27,3.5714
2006-04-28,0.0
2006-05-01,-3.4483
2006-05-03,-3.5714
2006-05-05,-3.7037
2006-05-08,0.7692
2006-05-09,4.5802
2006-05-10,2.1898
2006-05-11,-0.7143
2006-05-12,2.1583
2006-05-16,-1.4085
2006-05-17,-0.7143
2006-05-19,0.0
2006-05-22,-2.8777
2006-05-23,0.0
2006-05-26,-3.7037
2006-05-30,7.6923
2006-06-01,0.7143
2006-06-02,-0.7092
2006-06-05,3.5714
2006-06-06,-1.3793
2006-06-07,4.8951
2006-06-08,0.0
2006-06-09,-0.6667
2006-06-12,-2.6846
2006-06-13,0.0
2006-06-15,0.0
2006-06-19,-2.7586
2006-06-21,-0.7092
2006-06-22,-0.7143
2006-06-26,-2.1583
2006-06-28,-4.4118
2006-06-29,3.0769
2006-07-06,-2.9851
2006-07-07,3.8462
2006-07-10,-7.4074
2006-07-11,7.2
2006-07-14,-0.7463
2006-07-17,1.5038
2006-07-18,-3.7037
2006-07-19,2.3077
2006-07-20,-0.7519
2006-07-21,-2.2727
2006-07-24,0.7752
2006-07-25,-3.8462
2006-08-01,-4.0
2006-08-02,0.0
2006-08-08,4.1667
2006-08-10,-4.0
2006-08-11,-27.5
2006-08-16,26.4368
2006-08-18,-18.1818
2006-08-23,16.6667
2006-08-24,-19.0476
2006-08-25,18.8235
2006-08-30,0.9901
2006-09-05,-10.7843
2006-09-06,-1.0989
2006-09-07,13.3333
2006-09-12,0.0
2006-09-13,0.9804
2006-09-14,6.7961
2006-09-15,10.9091
2006-09-18,-4.918
2006-09-19,3.4483
2006-09-21,0.0
2006-09-22,5.0
2006-09-25,-4.7619
2006-09-26,0.0
2006-09-27,-2.5
2006-09-28,-0.8547
2006-09-29,0.0
2006-10-02,0.0
2006-10-03,-2.5862
2006-10-05,0.0
2006-10-10,0.0
2006-10-11,0.0
2006-10-17,-2.6549
2006-10-18,5.4545
2006-10-19,-2.5862
2006-10-20,0.0
2006-10-25,0.0
2006-10-26,1.7699
2006-10-27,1.7391
2006-10-30,-2.5641
2006-10-31,0.0
2006-11-01,0.0
2006-11-02,0.0
2006-11-03,-0.8772
2006-11-07,-6.1947
2006-11-08,-0.9434
2006-11-09,0.0
2006-11-15,-3.8095
2006-11-16,-18.8119
2006-11-21,28.0488
2006-11-22,0.0
2006-11-28,4.7619
2006-11-29,6.3636
2006-11-30,2.5641
2006-12-01,0.0
2006-12-04,16.6667
2006-12-05,7.8571
2006-12-06,5.9603
2006-12-07,-3.125
2006-12-08,-9.6774
2006-12-11,7.1429
2006-12-12,-6.6667
2006-12-13,7.1429
2006-12-14,3.3333
2006-12-15,6.4516
2006-12-18,0.0
2006-12-21,3.0303
2006-12-28,2.9412000000000003
2006-12-29,0.0
2007-01-03,-5.7143
2007-01-04,3.0303
2007-01-05,-2.9412000000000003
2007-01-08,-3.0303
2007-01-09,3.125
2007-01-10,0.0
2007-01-16,-12.1212
2007-01-17,-13.7931
2007-01-19,20.0
2007-01-22,6.6667
2007-01-23,-3.125
2007-01-24,0.0
2007-01-25,0.0
2007-01-26,3.2258
2007-01-29,3.125
2007-01-30,0.6061
2007-01-31,2.4096
2007-02-01,0.0
2007-02-02,-2.9412000000000003
2007-02-05,-6.0606
2007-02-06,6.4516
2007-02-08,0.0
2007-02-09,3.0303
2007-02-12,0.0
2007-02-13,0.5882
2007-02-14,2.3392
2007-02-15,-30.8571
2007-02-21,7.438
2007-02-26,0.0
2007-02-27,0.0
2007-02-28,7.6923
2007-03-01,0.0
2007-03-07,0.0
2007-03-09,6.4286
2007-03-14,-2.6846
2007-03-15,-3.4483
2007-03-16,3.5714
2007-03-19,0.0
2007-03-21,-3.4483
2007-03-22,0.0
2007-03-23,17.8571
2007-03-27,3.0303
2007-03-28,0.0
2007-03-29,-2.9412000000000003
2007-04-03,-3.0303
2007-04-09,0.0
2007-04-10,-6.25
2007-04-11,3.3333
2007-04-12,-3.2258
2007-04-13,-16.6667
2007-04-16,20.0
2007-04-17,10.0
2007-04-19,-9.0909
2007-04-20,2.6667
2007-04-26,-0.6494
2007-05-01,-8.4967
2007-05-04,-3.5714
2007-05-08,11.1111
2007-05-11,2.0
2007-05-14,1.3072
2007-05-16,-9.6774
2007-05-17,7.1429
2007-05-23,-3.3333
2007-05-24,-3.4483
2007-05-25,0.0
2007-05-29,0.0
2007-05-30,2.8571
2007-05-31,0.6944
2007-06-01,0.0
2007-06-04,0.0
2007-06-05,-6.8966
2007-06-06,5.1852
2007-06-08,-1.4085
2007-06-11,3.5714
2007-06-12,3.4483
2007-06-13,-6.6667
2007-06-14,5.7143
2007-06-15,-2.7027
2007-06-19,0.6944
2007-06-20,0.0
2007-06-21,0.0
2007-06-25,-0.6897
2007-06-26,0.6944
2007-06-27,0.0
2007-06-28,-7.5862
2007-06-29,-2.9851
2007-07-02,0.0
2007-07-03,0.0
2007-07-05,-2.3077
2007-07-06,4.7244
2007-07-09,-3.7594
2007-07-10,-10.1563
2007-07-13,13.0435
2007-07-16,0.0
2007-07-18,3.8462
2007-07-20,0.0
2007-07-26,-18.5185
2007-07-27,0.0
2007-07-30,-4.5455
2007-07-31,0.0
2007-08-02,4.7619
2007-08-06,0.0
2007-08-07,0.0
2007-08-09,-8.1818
2007-08-10,0.0
2007-08-13,0.0
2007-08-15,0.0
2007-08-17,-5.9406
2007-08-20,6.3158
2007-08-21,-5.9406
2007-08-24,5.2632
2007-08-27,-10.0
2007-08-28,0.0
2007-08-29,-5.5556
2007-09-04,-12.9412
2007-09-05,-5.4054
2007-09-07,5.7143
2007-09-10,0.0
2007-09-11,1.3514
2007-09-12,9.3333
2007-09-13,-2.439
2007-09-18,0.0
2007-09-19,-2.5
2007-09-21,-2.5641
2007-09-26,0.0
2007-09-27,11.8421
2007-10-08,-11.7647
2007-10-17,0.0
2007-10-22,-13.3333
2007-10-23,7.6923
2007-10-24,-14.2857
2007-10-26,15.0
2007-10-30,0.0
2007-11-02,-1.4493
2007-11-06,-10.2941
2007-11-07,65.5738
2007-11-08,-13.8614
2007-11-09,-2.2989
2007-11-12,17.647100000000002
2007-11-13,-10.0
2007-11-14,12.2222
2007-11-15,-25.7426
2007-11-16,34.6667
2007-11-21,0.0
2007-11-28,0.0
2007-11-29,0.0
2007-11-30,-10.8911
2007-12-05,12.2222
2007-12-06,0.0
2007-12-11,-15.8416
2007-12-14,18.8235
2007-12-26,-7.9208
2007-12-27,8.6022
2007-12-28,-9.901
2007-12-31,10.989
2008-01-02,-7.9208
2008-01-04,-8.6022
2008-01-08,-29.4118
2008-01-09,51.6667
2008-01-10,-6.5934
2008-01-11,-5.8824
2008-01-16,6.25
2008-01-17,0.0
2008-01-22,0.0
2008-01-23,-5.8824
2008-02-08,-30.0
2008-02-11,-5.3571
2008-02-12,-1.8868
2008-02-27,-1.9231
2008-03-04,0.0
2008-03-11,-3.9215999999999998
2008-03-12,-8.1633
2008-03-13,-22.2222
2008-03-17,0.0
2008-03-26,-17.1429
2008-03-27,0.0
2008-03-28,-13.7931
2008-04-01,0.0
2008-04-02,0.0
2008-04-08,-8.0
2008-04-11,0.0
2008-04-17,0.0
2008-04-21,-13.0435
2008-04-22,-10.0
2008-04-25,-27.7778
2008-04-28,-15.3846
2008-04-29,0.0
2008-05-08,45.4545
2008-05-12,0.0
2008-05-13,56.25
2008-05-14,0.0
2008-05-15,0.0
2008-05-19,0.0
2008-05-21,0.0
2008-05-29,-20.0
2008-06-03,-25.0
2008-06-06,73.3333
2008-06-10,0.0
2008-06-12,-57.6923
2008-06-13,36.3636
2008-06-16,-60.0
2008-06-18,33.3333
2008-06-19,37.5
2008-06-23,-22.7273
2008-06-26,0.0
2008-07-10,64.7059
2008-07-11,71.4286
2008-07-18,0.0
2008-07-21,-37.5
2008-07-23,-53.3333
2008-07-25,0.0
2008-07-28,85.7143
2008-07-29,0.0
2008-07-31,-23.0769
2008-08-01,50.0
2008-08-21,-33.3333
2008-09-03,-40.0
2008-09-18,0.0
2008-09-25,0.0
2008-10-01,0.0
2008-10-03,0.0
2008-10-13,-16.6667
2008-10-22,50.0
2008-10-28,-46.6667
2008-10-31,0.0
2008-11-03,-12.5
2008-11-12,71.4286
2008-11-13,-41.6667
2008-11-14,14.2857
2008-11-17,0.0
2008-11-18,-12.5
2008-11-19,-14.2857
2008-11-21,0.0
2008-11-25,33.3333
2008-12-02,0.0
2008-12-04,-25.0
2008-12-16,0.0
2008-12-19,0.0
2008-12-22,0.0
2008-12-23,0.0
2008-12-26,-66.6667
2008-12-29,0.0
2008-12-30,0.0
2008-12-31,0.0
2009-01-06,200.0
2009-01-12,-33.3333
2009-01-13,0.0
2009-01-20,50.0
2009-01-26,0.0
2009-02-10,-70.0
2009-02-11,0.0
2009-02-19,-33.3333
2009-03-04,50.0
2009-03-06,122.2222
2009-03-09,0.0
2009-03-11,-20.0
2009-04-02,181.25
2009-04-06,0.0
2009-04-14,0.0
2009-04-17,-55.5556
2009-04-23,0.0
2009-04-27,-25.0
2009-05-21,100.0
2009-05-22,0.0
2009-06-01,-33.3333
2009-06-02,100.0
2009-06-03,-50.0
2009-06-15,0.0
2009-06-19,0.0
2009-07-06,0.0
2009-07-13,87.5
2009-07-16,34.6667
2009-07-21,0.0
2009-07-22,0.0
2009-07-28,-15.8416
2009-07-29,18.8235
2009-08-03,-0.9901
2009-08-04,10.0
2009-08-05,-4.5455
2009-08-12,-3.8095
2009-08-14,78.2178
2009-08-18,2.2222
2009-08-20,-34.7826
2009-08-25,87.5
2009-08-27,-17.7778
2009-09-08,-18.9189
2009-09-09,-32.0
2009-09-15,-0.9804
2009-09-17,23.7624
2009-09-21,0.0
2009-09-25,0.8
2009-09-28,-0.7937
2009-09-29,-19.2
2009-10-08,48.5149
2009-10-30,0.0
2009-11-20,-23.3333
2009-12-08,-30.4348
2009-12-17,0.0
2010-01-05,0.0
2010-01-07,0.0
2010-01-08,-25.0
2010-01-21,0.0
2010-01-22,15.0
2010-01-27,-26.087
2010-02-01,0.0
2010-02-24,-70.5882
2010-02-25,-33.3333
2010-02-26,-20.0
2010-03-02,0.0
2010-03-04,0.0
2010-03-16,-62.5
2010-03-19,-66.6667
2010-03-31,-50.0
2010-05-04,40.0
2010-05-17,-83.0357
2010-08-03,-5.2632
2010-08-27,0.0
2010-08-30,5.5556
2010-09-16,0.0
2010-09-17,0.0
2010-09-24,0.0
2010-11-15,0.0
2010-11-16,0.0
2010-11-23,0.0
2010-12-15,742.1053
2010-12-16,1900.0
2010-12-17,5.0
2010-12-21,-47.619
2010-12-29,45.4545
2010-12-30,-62.5
2010-12-31,8.3333
2011-01-05,-69.2308
2011-01-06,-50.0
2011-01-11,150.0
2011-01-12,0.0
2011-01-13,0.0
2011-01-14,0.0
2011-03-24,-60.0
2011-06-09,0.0
2011-06-10,-85.0
2011-06-21,41.6667
2011-07-01,0.0
2011-07-05,0.0
2011-08-05,-20.5882
2011-08-10,7.4074
2011-11-09,10.3448
2011-12-08,25.0
2011-12-27,5.0
2011-12-29,26.1905
2011-12-30,0.0
2012-02-15,0.0
2012-02-16,0.0
2012-07-30,9.434
2012-10-12,0.0
2012-11-14,0.0
2012-12-18,0.0
2012-12-26,0.0
2013-01-31,1003.4483
2013-02-04,-90.9375
2013-05-07,0.0
2013-05-30,0.0
2013-07-15,37.931
2013-08-22,60.0
2013-08-23,375.0
2013-08-26,-71.0526
2013-09-25,217.0455
2013-10-02,-2.509
2013-10-23,-70.5882
2013-11-08,-60.0
2013-11-12,4.6875
2013-11-19,210.4478
2013-11-20,-23.0769
2013-11-22,-1.25
2013-11-25,-45.5696
2013-11-27,432.5581
2013-11-29,11.3537
2013-12-02,-18.4314
2013-12-03,-23.0769
2013-12-04,10.0
2013-12-05,-15.0568
2013-12-06,-3.6789
2013-12-09,4.8611
2013-12-10,0.0
2013-12-11,0.0
2013-12-12,-9.9338
2013-12-13,0.0
2013-12-16,-23.5294
2013-12-17,23.0769
2013-12-18,17.9687
2013-12-19,0.0
2013-12-20,-4.6358
2013-12-23,-16.6667
2013-12-24,13.3333
2013-12-26,5.8824
2013-12-27,4.8611
2013-12-30,-46.3576
2013-12-31,20.3704
2014-01-02,39.4872
2014-01-03,26.4706
2014-01-06,2.3256
2014-01-07,-9.0909
2014-01-08,-25.0
2014-01-09,-12.0833
2014-01-10,35.545
2014-01-13,-0.3497
2014-01-15,12.2807
2014-01-16,-44.0625
2014-01-17,69.8324
2014-01-21,0.0
2014-01-24,-5.2632
2014-01-28,-32.2917
2014-02-03,-8.2051
2014-02-04,15.0838
2014-02-05,0.0
2014-02-06,-5.3398
2014-02-07,1.5385
2014-02-11,-33.8384
2014-02-18,5.3435
2014-02-19,-22.4638
2014-02-20,-20.5607
2014-02-21,67.0588
2014-02-24,125.3521
2014-02-25,-5.0
2014-02-26,-20.3947
2014-02-27,-14.876
2014-02-28,8.7379
2014-03-03,42.8571
2014-03-04,-29.375
2014-03-05,40.2655
2014-03-06,0.9464
2014-03-07,0.0
2014-03-10,-5.0
2014-03-11,0.0
2014-03-12,5.2632
2014-03-13,25.0
2014-03-14,160.0
2014-03-17,30.7692
2014-03-18,-11.7647
2014-03-19,-9.3333
2014-03-20,5.6066
2014-03-21,0.0
2014-03-24,87.7285
2014-03-25,-7.2786
2014-03-26,-12.0
2014-03-27,9.0909
2014-03-28,-16.6667
2014-03-31,-10.125
2014-04-01,11.2656
2014-04-02,-0.125
2014-04-03,0.0
2014-04-04,10.1377
2014-04-07,-9.0909
2014-04-08,8.0
2014-04-09,4.6296
2014-04-10,15.0442
2014-04-11,-15.3846
2014-04-14,18.0114
2014-04-15,-31.0544
2014-04-16,11.7318
2014-04-17,28.6875
2014-04-21,43.7591
2014-04-22,8.1081
2014-04-23,0.0625
2014-04-24,-3.0606
2014-04-25,-7.732
2014-04-28,-18.9944
2014-04-29,3.4483
2014-04-30,0.0
2014-05-01,10.0
2014-05-02,5.4545
2014-05-05,37.8592
2014-05-06,-24.9609
2014-05-07,5.5556
2014-05-08,15.7895
2014-05-09,-22.7273
2014-05-12,29.4118
2014-05-13,4.5455
2014-05-14,-6.5761
2014-05-15,-2.7923
2014-05-16,-2.8127
2014-05-19,-5.0185
2014-05-20,-1.4586999999999999
2014-05-21,-0.0658
2014-05-22,0.0658
2014-05-23,-0.0658
2014-05-27,10.5991
2014-05-30,4.7619
2014-06-02,4.5455
2014-06-03,-10.8696
2014-06-05,0.0
2014-06-06,-1.2805
2014-06-09,-18.4682
2014-06-10,0.0
2014-06-11,108.1818
2014-06-12,-12.6638
2014-06-13,-10.0
2014-06-16,0.0
2014-06-19,-3.7037
2014-06-23,-23.0769
2014-06-24,-0.0625
2014-06-26,-4.9406
2014-06-27,2.1053
2014-06-30,-0.5155
2014-07-01,-0.2591
2014-07-02,-1.8182
2014-07-07,20.3704
2014-07-08,-12.0879
2014-07-09,0.0
2014-07-10,0.0
2014-07-14,0.0
2014-07-15,-10.0
2014-07-16,0.0
2014-07-18,0.0
2014-07-21,0.0
2014-07-22,-5.5556
2014-07-23,0.0
2014-07-25,-2.9412000000000003
2014-07-28,39.3939
2014-07-29,-17.8261
2014-08-01,-4.7619
2014-08-04,-11.875
2014-08-05,7.171
2014-08-06,-32.3529
2014-08-07,4.1848
2014-08-08,8.5029
2014-08-12,0.0
2014-08-13,-7.6923
2014-08-14,0.0
2014-08-18,-8.4375
2014-08-19,-8.9875
2014-08-20,0.0
2014-08-21,0.0
2014-08-22,-5.0
2014-08-25,-26.3158
2014-08-26,-28.5714
2014-08-27,0.0
2014-08-28,10.0
2014-08-29,-9.0909
2014-09-02,0.0
2014-09-04,0.0
2014-09-05,0.0
2014-09-09,0.0
2014-09-11,0.0
2014-09-12,10.0
2014-09-15,81.8182
2014-09-17,-20.0
2014-09-18,-1.25
2014-09-24,-5.0633
2014-09-26,20.0
2014-09-30,-33.3333
2014-10-02,0.0
2014-10-03,42.7083
2014-10-06,-46.2774
2014-10-07,63.0435
2014-10-10,-6.6667
2014-10-14,-1.4285999999999999
2014-10-15,1.4493
2014-10-21,0.0
2014-10-30,-14.2857
2014-11-03,-5.0
2014-11-06,-12.2807
2014-11-07,-40.0
2014-11-10,0.0
2014-11-11,0.0
2014-11-12,33.3333
2014-11-13,0.0
2014-11-17,0.0
2014-11-18,-31.25
2014-11-19,45.4545
2014-11-21,-25.0
2014-11-24,33.3333
2014-11-25,-32.8125
2014-12-01,104.186
2014-12-02,-0.1139
2014-12-03,-63.512
2014-12-04,5.0
2014-12-05,137.2024
2014-12-09,-1.0038
2014-12-11,-4.0558
2014-12-15,4.8877
2014-12-16,-6.0453
2014-12-17,-16.622
2014-12-18,15.7556
2014-12-19,-2.9167
2014-12-22,-23.319
2014-12-26,-0.5597
2014-12-29,11.6323
2014-12-30,27.2269
2014-12-31,-47.9524
2015-01-02,1.0152
2015-01-05,19.8492
2015-01-06,0.2096
2015-01-12,-29.7071
2015-01-14,18.4524
2015-01-15,15.3266
2015-01-16,-32.0261
2015-01-20,22.4359
2015-01-23,2.0942
2015-01-26,0.0
2015-01-28,-17.9487
2015-01-30,12.5
2015-02-03,-20.0
2015-02-06,-2.7778
2015-02-09,-15.0
2015-02-10,0.0
2015-02-13,-6.7227
2015-02-17,22.5225
2015-02-18,-0.7353
2015-02-19,-52.5926
2015-02-20,-14.0625
2015-02-26,1.8182
2015-02-27,0.0
2015-03-02,-4.4643
2015-03-03,-0.9346
2015-03-04,43.3962
2015-03-06,-48.6842
2015-03-11,-17.9487
2015-03-12,21.875
2015-03-13,-17.9487
2015-03-18,21.875
2015-03-19,20.5128
2015-03-24,2.1277
2015-04-06,6.25
2015-04-07,22.549
2015-04-08,20.0
2015-04-16,-4.0
2015-04-17,-33.3333
2015-04-23,12.5
2015-04-24,3.7037
2015-04-28,0.0
2015-05-05,-1.7856999999999998
2015-05-06,14.5455
2015-05-07,0.0
2015-05-08,-0.7937
2015-05-14,0.0
2015-05-15,-4.0
2015-05-19,0.0
2015-05-22,-20.0
2015-06-03,0.0
2015-06-12,0.0
2015-06-22,0.0
2015-06-23,-25.0
2015-07-01,-37.5
2015-07-02,6.6667
2015-07-06,0.0
2015-07-07,66.6667
2015-07-08,-30.0
2015-07-09,0.0
2015-07-13,23.2143
2015-07-15,11.5942
2015-07-22,-33.7662
