ticker,SCGX US Equity
2007-04-30,-2.1277
2007-05-01,-2.1739
2007-05-02,8.8889
2007-05-03,4.0816
2007-05-04,2.9412000000000003
2007-05-07,-14.2857
2007-05-08,2.2222
2007-05-09,-3.2609
2007-05-10,-7.8652
2007-05-11,-1.2195
2007-05-14,2.4691
2007-05-15,-2.4096
2007-05-16,2.4691
2007-05-17,-1.2048
2007-05-18,-1.2195
2007-05-21,-1.2346
2007-05-22,-13.75
2007-05-23,-8.6957
2007-05-24,-9.5238
2007-05-25,5.2632
2007-05-29,15.0
2007-05-30,-1.4493
2007-05-31,-5.8824
2007-06-01,-3.125
2007-06-04,3.2258
2007-06-05,6.25
2007-06-06,-1.4706000000000001
2007-06-07,-1.4925
2007-06-08,0.0
2007-06-11,4.5455
2007-06-12,-5.7971
2007-06-13,7.6923
2007-06-14,-1.4285999999999999
2007-06-15,-2.8986
2007-06-18,-5.9701
2007-06-19,-1.5873
2007-06-20,1.6129
2007-06-21,1.5873
2007-06-22,3.125
2007-06-25,1.5152
2007-06-26,-17.9104
2007-06-27,9.0909
2007-06-28,3.3333
2007-06-29,0.0
2007-07-02,-3.2258
2007-07-03,0.0
2007-07-05,1.6667
2007-07-06,0.0
2007-07-09,1.6393
2007-07-10,-3.2258
2007-07-11,5.0
2007-07-12,-9.5238
2007-07-13,5.2632
2007-07-16,-8.3333
2007-07-17,0.0
2007-07-18,9.0909
2007-07-19,-8.3333
2007-07-20,0.0
2007-07-23,-1.8182
2007-07-24,0.0
2007-07-25,1.8519
2007-07-26,-1.8182
2007-07-27,0.0
2007-07-30,-1.8519
2007-07-31,-3.7736
2007-08-01,-3.9215999999999998
2007-08-02,-8.1633
2007-08-03,2.2222
2007-08-06,-2.1739
2007-08-07,13.3333
2007-08-08,-1.9607999999999999
2007-08-09,-18.0
2007-08-10,4.878
2007-08-13,-4.6512
2007-08-14,21.9512
2007-08-16,-18.0
2007-08-17,-7.3171
2007-08-20,0.0
2007-08-21,-2.6316
2007-08-22,-16.2162
2007-08-23,3.2258
2007-08-24,0.0
2007-08-27,-15.625
2007-08-28,0.0
2007-08-29,-3.7037
2007-08-30,-3.8462
2007-08-31,24.0
2007-09-04,-12.9032
2007-09-05,62.963
2007-09-06,-20.4545
2007-09-10,14.2857
2007-09-11,-10.0
2007-09-12,25.0
2007-09-13,4.4444
2007-09-14,-10.6383
2007-09-17,-9.5238
2007-09-18,13.1579
2007-09-19,-11.6279
2007-09-20,2.6316
2007-09-24,2.5641
2007-09-25,10.0
2007-09-26,-11.3636
2007-09-27,-10.2564
2007-09-28,2.8571
2007-10-01,25.0
2007-10-02,-15.5556
2007-10-03,-5.2632
2007-10-04,16.6667
2007-10-05,-9.5238
2007-10-08,7.8947
2007-10-09,-2.439
2007-10-10,-7.5
2007-10-11,-10.8108
2007-10-12,0.0
2007-10-15,-15.1515
2007-10-16,0.0
2007-10-17,32.1429
2007-10-18,45.9459
2007-10-19,11.1111
2007-10-22,8.3333
2007-10-23,3.0769
2007-10-24,7.4627
2007-10-25,11.1111
2007-10-26,6.25
2007-10-29,-9.4118
2007-10-30,-9.0909
2007-10-31,2.8571
2007-11-01,-2.7778
2007-11-02,-2.8571
2007-11-05,5.8824
2007-11-06,11.1111
2007-11-07,12.5
2007-11-08,-3.3333
2007-11-09,5.7471
2007-11-12,1.087
2007-11-13,2.1505
2007-11-14,-5.2632
2007-11-15,1.1111
2007-11-16,3.2967
2007-11-19,-3.1915
2007-11-20,-6.5934
2007-11-21,2.3529
2007-11-23,2.8736
2007-11-26,-10.6145
2007-11-27,6.25
2007-11-28,1.1764999999999999
2007-11-29,1.1628
2007-11-30,-4.5977
2007-12-03,7.2289
2007-12-04,5.618
2007-12-05,-4.2553
2007-12-06,8.8889
2007-12-07,-4.0816
2007-12-10,4.2553
2007-12-11,-8.1633
2007-12-12,-4.4444
2007-12-13,6.9767
2007-12-14,-3.2609
2007-12-17,1.1236
2007-12-18,0.0
2007-12-19,0.0
2007-12-20,5.5556
2007-12-21,-4.2105
2007-12-24,-2.7473
2007-12-26,-5.0847
2007-12-27,3.5714
2007-12-28,0.0
2007-12-31,-10.3448
2008-01-02,-6.4103
2008-01-03,2.7397
2008-01-04,0.0
2008-01-07,0.0
2008-01-08,6.6667
2008-01-09,21.25
2008-01-10,-9.2784
2008-01-11,12.5
2008-01-14,3.0303
2008-01-15,-1.9607999999999999
2008-01-16,-7.0
2008-01-17,-8.0645
2008-01-18,-1.7544
2008-01-22,-10.7143
2008-01-23,-2.6667
2008-01-24,-6.8493
2008-01-25,1.4706000000000001
2008-01-28,-5.7971
2008-01-29,7.6923
2008-01-30,0.0
2008-01-31,-1.4285999999999999
2008-02-01,0.0
2008-02-04,3.6231999999999998
2008-02-05,4.1783
2008-02-06,-3.3395
2008-02-07,-2.7778
2008-02-08,0.7143
2008-02-11,-10.6383
2008-02-12,-7.9365
2008-02-13,8.6207
2008-02-14,-9.5238
2008-02-15,-3.5088
2008-02-19,-9.0909
2008-02-20,-7.8
2008-02-21,-6.7245
2008-02-22,12.7907
2008-02-25,-9.2784
2008-02-26,-4.5455
2008-02-27,9.5238
2008-02-28,28.2609
2008-02-29,0.0
2008-03-03,-1.6949
2008-03-04,0.0
2008-03-05,-10.3448
2008-03-06,-9.6154
2008-03-07,-10.4255
2008-03-10,-4.9881
2008-03-11,-17.5
2008-03-12,15.1515
2008-03-13,10.526299999999999
2008-03-14,-7.1429
2008-03-17,5.1282
2008-03-18,-7.3171
2008-03-19,-55.0
2008-03-20,16.9591
2008-03-24,-9.5
2008-03-25,27.0718
2008-03-26,0.0
2008-03-27,-13.0435
2008-03-28,30.0
2008-03-31,-7.6923
2008-04-01,-14.1667
2008-04-02,2.9126
2008-04-03,-5.6604
2008-04-04,0.0
2008-04-07,-5.0
2008-04-08,-5.2632
2008-04-09,0.0
2008-04-10,0.0
2008-04-11,-2.7778
2008-04-14,11.4286
2008-04-15,-12.8205
2008-04-16,23.5294
2008-04-17,11.9048
2008-04-18,-2.1277
2008-04-21,-21.7391
2008-04-22,-5.5556
2008-04-23,0.0
2008-04-24,17.647100000000002
2008-04-25,-5.0
2008-04-28,2.6316
2008-04-29,7.6923
2008-04-30,-14.2857
2008-05-01,0.0
2008-05-02,11.1111
2008-05-05,0.0
2008-05-06,-5.0
2008-05-07,-2.6316
2008-05-08,0.0
2008-05-09,-2.7027
2008-05-13,0.0
2008-05-14,-8.3333
2008-05-15,-3.0303
2008-05-16,6.25
2008-05-19,-11.7647
2008-05-20,-1.3333
2008-05-21,11.4865
2008-05-22,-18.1818
2008-05-23,-11.1111
2008-05-27,-26.6667
2008-05-28,-9.0909
2008-05-29,-10.0
2008-05-30,-16.6667
2008-06-02,0.0
2008-06-03,33.3333
2008-06-04,-6.25
2008-06-05,0.0
2008-06-06,9.3333
2008-06-09,9.7561
2008-06-10,-11.1111
2008-06-11,0.0
2008-06-12,-12.5
2008-06-13,-14.2857
2008-06-16,-21.6667
2008-06-17,-10.6383
2008-06-18,-4.7619
2008-06-19,-25.0
2008-06-20,0.0
2008-06-23,0.0
2008-06-24,40.0
2008-06-25,-11.9048
2008-06-26,-18.9189
2008-06-27,0.0
2008-06-30,63.3333
2008-07-01,2.0408
2008-07-02,0.0
2008-07-03,0.0
2008-07-07,0.0
2008-07-08,0.0
2008-07-09,-16.0
2008-07-10,-16.6667
2008-07-11,0.0
2008-07-14,-14.2857
2008-07-15,16.6667
2008-07-16,-17.1429
2008-07-17,3.4483
2008-07-18,33.3333
2008-07-21,-25.0
2008-07-22,-10.0
2008-07-23,11.1111
2008-07-24,-13.3333
2008-07-25,0.0
2008-07-28,26.9231
2008-07-29,-30.303
2008-07-30,-21.7391
2008-07-31,-16.6667
2008-08-01,0.0
2008-08-04,-6.6667
2008-08-05,-7.1429
2008-08-06,15.3846
2008-08-07,0.0
2008-08-08,166.6667
2008-08-11,-25.0
2008-08-12,0.0
2008-08-13,0.0
2008-08-14,-6.6667
2008-08-15,7.1429
2008-08-18,0.0
2008-08-19,10.0
2008-08-20,-6.0606
2008-08-21,-35.4839
2008-09-02,25.0
2008-09-04,12.0
2008-09-08,-28.5714
2008-09-11,50.0
2008-09-12,-60.0
2008-09-15,0.0
2008-09-19,8.3333
2008-09-22,92.3077
2008-09-23,20.0
2008-09-24,0.0
2008-09-25,-33.3333
2008-09-29,-25.0
2008-09-30,0.0
2008-10-01,33.3333
2008-10-02,0.0
2008-10-03,0.0
2008-10-06,0.0
2008-10-07,0.0
2008-10-08,0.0
2008-10-09,-25.0
2008-10-10,0.0
2008-10-13,33.3333
2008-10-14,-5.0
2008-10-16,-47.3684
2008-10-17,0.0
2008-10-20,50.0
2008-10-21,0.0
2008-10-22,-13.3333
2008-10-24,-69.2308
2008-10-28,25.0
2008-10-30,40.0
2008-10-31,14.2857
2008-11-03,25.0
2008-11-05,100.0
2008-11-06,-35.0
2008-11-07,0.0
2008-11-12,53.8462
2008-11-13,-35.0
2008-11-14,-23.0769
2008-11-17,0.0
2008-11-18,-20.0
2008-11-19,-62.5
2008-11-20,0.0
2008-11-24,66.6667
2008-11-25,200.0
2008-11-26,-46.6667
2008-11-28,0.0
2008-12-02,-37.5
2008-12-04,0.0
2008-12-08,0.0
2008-12-09,-20.0
2008-12-10,0.0
2008-12-11,0.0
2008-12-12,25.0
2008-12-15,180.0
2008-12-16,-42.8571
2008-12-17,-50.0
2008-12-18,0.0
2008-12-19,275.0
2008-12-22,0.0
2008-12-23,-6.6667
2008-12-26,-50.0
2008-12-29,-14.2857
2008-12-30,16.6667
2008-12-31,14.2857
2009-01-02,50.0
2009-01-05,-16.6667
2009-01-06,0.0
2009-01-07,0.0
2009-01-09,0.0
2009-01-13,-35.0
2009-01-14,-7.6923
2009-01-15,-16.6667
2009-01-16,0.0
2009-01-20,0.0
2009-01-23,-20.0
2009-01-28,0.0
2009-02-12,0.0
2009-02-13,0.0
2009-02-17,150.0
2009-02-18,-20.0
2009-02-19,-50.0
2009-02-20,100.0
2009-02-23,-50.0
2009-02-24,100.0
2009-03-02,-50.0
2009-03-05,0.0
2009-03-13,0.0
2009-03-19,0.0
2009-03-24,-50.0
2009-04-07,6.25
2009-04-08,0.0
2009-04-09,0.0
2009-04-14,158.8235
2009-04-15,-60.2273
2009-04-16,151.4286
2009-04-20,-60.2273
2009-04-24,-8.5714
2009-04-29,0.0
2009-04-30,150.0
2009-05-04,-80.0
2009-05-12,100.0
2009-05-15,-50.0
2009-05-28,100.0
2009-06-01,-40.625
2009-06-03,10.526299999999999
2009-06-04,0.0
2009-06-09,52.381
2009-06-10,0.0
2009-06-12,6.25
2009-06-15,-52.9412
2009-06-16,12.5
2009-06-22,22.2222
2009-06-25,0.0
2009-07-02,0.0
2009-07-06,109.0909
2009-07-13,195.6522
2009-07-14,-76.4706
2009-07-20,0.0
2009-07-28,25.0
2009-07-29,5.0
2009-07-30,-4.7619
2009-07-31,-40.0
2009-08-06,45.8333
2009-08-07,-48.5714
2009-08-17,0.0
2009-08-18,-55.5556
2009-08-21,300.0
2009-08-24,0.0
2009-08-25,-68.75
2009-08-26,30.0
2009-09-02,7.6923
2009-09-09,285.7143
2009-09-25,-66.6667
2009-09-28,0.0
2009-10-05,200.0
2009-10-07,-64.8148
2009-10-09,0.0
2009-10-12,0.0
2009-10-15,0.0
2009-10-21,0.0
2009-10-22,0.0
2009-10-26,0.0
2009-11-05,26.3158
2009-11-06,0.0
2009-11-09,-33.3333
2009-11-11,0.0
2009-11-13,-37.5
2009-11-16,0.0
2009-11-24,200.0
2009-12-01,-66.6667
2009-12-02,0.0
2009-12-03,0.0
2009-12-07,0.0
2009-12-08,0.0
2009-12-09,60.0
2009-12-10,0.0
2009-12-14,0.0
2009-12-15,-37.5
2009-12-16,0.0
2009-12-17,0.0
2009-12-21,-20.0
2009-12-22,0.0
2009-12-23,75.0
2009-12-28,-28.5714
2009-12-29,-20.0
2009-12-31,0.0
2010-01-04,0.0
2010-01-14,100.0
2010-01-19,-50.0
2010-01-20,0.0
2010-01-28,0.0
2010-02-04,25.0
2010-02-08,0.0
2010-02-11,60.0
2010-03-02,-12.5
2010-03-03,0.0
2010-03-05,185.7143
2010-03-10,20.0
2010-03-12,-33.3333
2010-03-15,-84.375
2010-03-16,60.0
2010-03-17,0.0
2010-03-18,100.0
2010-03-22,-50.0
2010-03-25,0.0
2010-04-07,0.0
2010-04-08,0.0
2010-04-12,-25.0
2010-04-14,33.3333
2010-04-21,0.0
2010-04-22,0.0
2010-04-27,400.0
2010-05-04,0.0
2010-05-07,0.0
2010-05-10,0.0
2010-05-13,0.0
2010-05-14,-72.5
2010-06-04,0.0
2010-06-07,-27.2727
2010-06-09,0.0
2010-06-15,0.0
2010-06-16,400.0
2010-06-17,-72.5
2010-06-21,-27.2727
2010-06-28,300.0
2010-06-30,-6.25
2010-07-08,-20.0
2010-07-09,0.0
2010-07-12,25.0
2010-07-16,-46.6667
2010-07-19,81.25
2010-07-22,3.4483
2010-07-27,-46.6667
2010-07-28,12.5
2010-08-02,77.7778
2010-08-04,-43.75
2010-08-06,94.4444
2010-08-11,5.7143
2010-08-17,0.0
2010-08-20,-64.8649
2010-08-24,38.4615
2010-08-27,0.0
2010-09-08,-44.4444
2010-09-14,60.0
2010-09-16,0.0
2010-09-22,31.25
2010-10-05,-52.381
2010-10-13,0.0
2010-10-25,0.0
2010-11-01,0.0
2010-11-03,0.0
2010-11-09,0.0
2010-11-10,0.0
2010-11-12,0.0
2010-11-19,0.0
2010-11-24,0.0
2010-12-02,0.0
2010-12-03,0.0
2010-12-08,0.0
2010-12-09,780.0
2010-12-10,-43.1818
2010-12-13,-62.0
2010-12-14,152.6316
2010-12-16,-60.4167
2010-12-17,10.526299999999999
2010-12-20,119.0476
2010-12-22,-78.2609
2010-12-23,90.0
2010-12-27,142.1053
2010-12-28,-13.0435
2010-12-29,-72.5
2010-12-30,18.1818
2010-12-31,269.2308
2011-01-04,0.0
2011-01-10,-33.3333
2011-01-11,43.75
2011-01-12,0.0
2011-01-18,0.0
2011-01-20,8.6957
2011-01-26,-62.0
2011-02-02,78.9474
2011-02-04,26.4706
2011-02-08,-51.1628
2011-02-15,-23.8095
2011-02-28,18.75
2011-03-03,0.0
2011-03-04,110.5263
2011-03-08,0.0
2011-03-09,40.0
2011-03-10,-28.5714
2011-03-15,0.0
2011-03-16,0.0
2011-03-22,0.0
2011-03-24,0.0
2011-03-25,40.0
2011-04-01,-28.5714
2011-04-05,0.0
2011-04-25,7.5
2011-05-17,-6.9767
2011-05-25,0.0
2011-06-15,0.0
2011-06-17,0.0
2011-06-21,0.0
2011-06-22,0.0
2011-06-29,0.0
2011-06-30,-45.0
2011-07-08,0.0
2011-08-09,-77.2727
2011-08-10,20.0
2011-08-22,33.3333
2011-08-26,-25.0
2011-09-07,66.6667
2011-09-19,-50.0
2011-09-22,20.0
2011-10-04,66.6667
2011-10-13,0.0
2011-10-17,0.0
2011-11-28,0.0
2011-12-07,0.0
2011-12-15,0.0
2011-12-20,240.0
2011-12-21,-70.5882
2011-12-22,0.0
2011-12-23,0.0
2011-12-28,0.0
2011-12-29,0.0
2012-01-12,0.0
2012-01-23,0.0
2012-01-25,0.0
2012-02-13,0.0
2012-02-15,10.0
2012-02-21,0.0
2012-03-02,0.0
2012-03-08,0.0
2012-03-15,-9.0909
2012-03-16,0.0
2012-03-26,0.0
2012-03-29,0.0
2012-03-30,0.0
2012-04-23,0.0
2012-04-30,0.0
2012-05-01,0.0
2012-05-02,0.0
2012-05-24,0.0
2012-05-29,0.0
2012-06-12,0.0
2012-07-02,0.0
2012-07-11,0.0
2012-07-26,0.0
2012-07-30,0.0
2012-08-01,-20.0
2012-08-06,-25.0
2012-08-21,-16.6667
2012-08-27,0.0
2012-09-06,0.0
2012-09-10,220.0
2012-09-13,-12.5
2012-09-19,-42.8571
2012-10-09,-37.5
2012-10-18,20.0
2012-10-19,0.0
2012-11-07,0.0
2012-11-21,0.0
2012-11-28,0.0
2012-12-04,166.6667
2012-12-10,0.0
2012-12-11,0.0
2012-12-13,0.0
2012-12-14,0.0
2012-12-17,0.0
2012-12-18,0.0
2012-12-20,0.0
2012-12-24,-81.25
2012-12-27,0.0
2012-12-28,0.0
2013-01-04,0.0
2013-01-07,0.0
2013-01-08,0.0
2013-01-24,0.0
2013-02-11,0.0
2013-02-14,366.6667
2013-02-22,-78.5714
2013-03-01,366.6667
2013-03-07,107.1429
2013-03-11,3.4483
2013-03-13,0.0
2013-03-27,-63.3333
2013-03-28,0.0
2013-04-03,0.0
2013-04-09,0.0
2013-04-11,0.0
2013-04-16,0.0
2013-04-23,0.0
2013-04-25,0.0
2013-04-26,0.0
2013-05-03,0.0
2013-05-06,0.0
2013-05-07,0.0
2013-05-08,0.0
2013-05-09,0.0
2013-05-13,0.0
2013-05-29,0.0
2013-06-06,0.0
2013-06-12,0.0
2013-06-18,0.0
2013-06-26,0.0
2013-07-10,90.9091
2013-07-11,0.0
2013-07-12,0.0
2013-07-19,0.0
2013-07-24,0.0
2013-07-26,0.0
2013-08-06,0.0
2013-08-14,0.0
2013-08-19,-23.8095
2013-08-21,50.0
2013-08-27,-33.3333
2013-08-29,-31.25
2013-08-30,45.4545
2013-09-17,0.0
2013-09-20,81.25
2013-09-23,0.0
2013-09-24,-44.8276
2013-09-26,0.0
2013-10-24,0.0
2013-10-30,0.0
2013-11-05,0.0
2013-11-08,0.0
2013-11-26,0.0
2013-11-29,0.0
2013-12-18,0.0
2013-12-23,0.0
2013-12-30,0.0
2014-01-21,0.0
2014-02-05,0.0
2014-02-21,0.0
2014-02-25,0.0
2014-02-26,-62.5
2014-03-03,0.0
2014-03-20,300.0
2014-03-21,0.0
2014-04-11,0.0
2014-04-16,241.6667
2014-04-17,-21.9512
2014-04-21,125.0
2014-04-23,-6.9444
2014-04-24,-28.3582
2014-04-25,0.0
2014-04-28,105.2083
2014-04-29,34.0102
2014-04-30,-9.0909
2014-05-01,-33.3333
2014-05-02,40.0
2014-05-05,-3.5714
2014-05-06,0.0
2014-05-07,-11.1111
2014-05-09,-34.8958
2014-05-13,2.4
2014-05-14,43.75
2014-05-15,-4.3478
2014-05-16,-27.2727
2014-05-19,25.0
2014-05-20,10.0
2014-05-22,-9.0909
2014-05-23,50.0
2014-05-28,6.6667
2014-05-30,0.0
2014-06-02,-37.5
2014-06-03,-5.0
2014-06-09,15.7895
2014-06-10,72.7273
2014-06-11,-41.4474
2014-06-12,61.7978
2014-06-17,0.0
2014-06-18,38.8889
2014-06-19,-20.0
2014-06-20,-87.5
2014-07-02,-36.0
2014-07-07,-68.75
2014-07-08,0.0
2014-07-15,4.0
2014-09-09,-69.2308
2014-09-23,75.0
2014-10-01,-14.2857
2014-10-06,0.0
2014-10-08,0.0
2014-10-30,0.0
2014-11-05,0.0
2014-11-24,0.0
2014-12-11,0.0
2014-12-12,0.0
2014-12-15,0.0
2014-12-29,0.0
2014-12-31,0.0
2015-02-18,0.0
2015-02-24,233.3333
2015-02-25,0.0
2015-03-11,-70.0
2015-03-16,16.6667
2015-04-15,-14.2857
2015-05-05,900.0
2015-05-07,0.0
2015-05-19,-38.3333
2015-05-26,62.1622
2015-06-01,-81.6667
2015-06-02,445.4545
2015-06-03,-1.6667
2015-06-08,1.6949
2015-06-09,-0.3333
2015-06-10,0.0
2015-06-11,0.0
2015-06-15,0.0
2015-06-16,0.0
2015-06-17,0.0
2015-06-18,0.0
2015-06-22,0.0
2015-06-23,25.4181
2015-06-24,-32.0
2015-06-25,17.647100000000002
2015-06-29,3.3333
2015-07-06,62.9032
2015-07-16,-10.8911
2015-07-27,16.5556
2015-08-17,-2.2879
2015-08-19,0.0
2015-08-24,-17.0732
2015-08-25,0.0
2015-09-01,-5.8824
2015-09-03,0.0
2015-09-15,8.75
2015-09-17,-2.2989
2015-09-25,-5.8824
2015-12-11,-62.5
2016-01-06,33.3333
2016-03-11,-25.0
2016-05-13,-16.6667
2016-07-28,58.0
2016-08-18,-48.1013
2016-09-27,48.7805
2016-12-21,14.7541
2016-12-30,0.0
2017-05-31,-41.4286
2017-06-29,78.0488
2017-12-28,8.2192
2018-08-02,-48.1013
2019-10-25,-26.8293
2020-03-06,-16.6667
2020-04-02,60.0
2020-05-07,0.0
