ticker,HSCC US Equity
2002-03-25,328.5714
2002-03-26,0.0
2002-06-21,33.3333
2002-06-27,-62.5
2002-07-19,-33.3333
2002-08-15,-20.0
2002-08-22,-25.0
2002-10-18,1150.0
2002-11-06,-99.3333
2002-11-11,14900.0
2002-11-12,33.3333
2002-11-13,0.0
2002-11-18,0.0
2002-11-25,-74.5
2003-01-06,194.1176
2003-01-28,-16.6667
2003-02-24,-59.2
2003-04-21,-50.9804
2003-04-25,100.0
2003-05-06,-90.0
2003-06-09,2100.0
2003-07-02,-90.9091
2003-07-24,850.0
2003-07-25,0.0
2003-07-31,0.0
2003-08-01,0.0
2003-09-17,-89.4737
2003-09-23,850.0
2003-10-08,-87.3684
2003-10-21,325.0
2003-10-22,0.0
2003-10-29,-20.9804
2003-10-30,26.5509
2003-11-14,-41.1765
2004-01-08,-50.0
2004-01-14,0.0
2004-01-16,-33.3333
2004-02-06,-40.0
2004-02-19,483.3333
2004-02-26,-80.0
2004-03-01,114.2857
2004-03-02,0.0
2004-03-04,-33.3333
2004-03-05,0.0
2004-03-08,0.0
2004-03-09,20.0
2004-03-12,0.0
2004-03-16,0.0
2004-03-30,0.0
2004-04-14,-45.8333
2004-04-19,-23.0769
2004-04-20,-20.0
2004-05-11,-25.0
2004-06-03,0.0
2004-06-08,0.0
2004-06-14,66.6667
2004-06-30,20.0
2004-08-06,16.6667
2004-08-26,0.0
2004-08-30,-28.5714
2004-09-15,0.0
2004-09-17,0.0
2004-12-02,-20.0
2004-12-16,-25.0
2005-01-06,33.3333
2005-01-31,0.0
2005-02-11,-25.0
2005-07-13,0.0
2005-07-20,66.6667
2005-08-05,-40.0
2005-09-29,0.0
2005-10-14,166.6667
2005-10-27,-31.25
2005-11-15,100.0
2005-11-16,11.3636
2005-11-17,2.0408
2005-11-18,-4.0
2005-11-21,-25.0
2005-11-22,-16.6667
2005-11-23,-6.6667
2005-11-25,7.1429
2005-11-28,-26.6667
2005-11-29,-9.0909
2005-11-30,20.0
2005-12-01,-8.3333
2005-12-02,0.0
2005-12-05,27.2727
2005-12-06,-17.8571
2005-12-07,4.3478
2005-12-08,-8.3333
2005-12-09,0.0
2005-12-12,0.0
2005-12-13,-13.6364
2005-12-14,5.2632
2005-12-15,15.0
2005-12-16,-13.0435
2005-12-19,-10.0
2005-12-20,-11.1111
2005-12-21,-6.25
2005-12-22,-13.3333
2005-12-23,7.6923
2005-12-27,-14.2857
2005-12-28,25.0
2005-12-29,6.6667
2005-12-30,-25.0
2006-01-03,0.0
2006-01-04,0.0
2006-01-05,16.6667
2006-01-06,-14.2857
2006-01-09,8.3333
2006-01-10,-23.0769
2006-01-11,10.0
2006-01-12,0.0
2006-01-13,-9.0909
2006-01-17,20.0
2006-01-18,0.0
2006-01-19,-8.3333
2006-01-20,0.0
2006-01-23,-5.4545
2006-01-24,-3.8462
2006-01-25,0.0
2006-01-26,-10.0
2006-01-27,-11.1111
2006-01-30,25.0
2006-01-31,-10.0
2006-02-01,-8.8889
2006-02-02,-2.439
2006-02-03,-12.5
2006-02-06,0.0
2006-02-07,0.0
2006-02-08,-14.2857
2006-02-09,3.3333
2006-02-10,29.0323
2006-02-13,-22.5
2006-02-14,-35.4839
2006-02-15,10.0
2006-02-16,9.0909
2006-02-17,0.0
2006-02-21,-8.3333
2006-02-22,-4.5455
2006-02-23,-47.619
2006-02-24,18.1818
2006-02-27,7.6923
2006-02-28,0.0
2006-03-01,7.1429
2006-03-02,0.0
2006-03-03,0.0
2006-03-06,-33.3333
2006-03-08,40.0
2006-03-09,0.0
2006-03-10,35.7143
2006-03-13,-21.0526
2006-03-14,-20.0
2006-03-15,16.6667
2006-03-16,-14.2857
2006-03-17,25.0
2006-03-20,0.0
2006-03-21,-20.0
2006-03-22,0.0
2006-03-23,0.0
2006-03-24,0.0
2006-03-27,-16.6667
2006-03-28,-40.0
2006-03-29,16.6667
2006-03-30,7.1429
2006-03-31,0.0
2006-04-03,0.0
2006-04-04,6.6667
2006-04-05,6.25
2006-04-06,11.7647
2006-04-07,-5.2632
2006-04-10,0.0
2006-04-11,0.0
2006-04-12,-11.1111
2006-04-13,6.25
2006-04-17,-5.8824
2006-04-18,37.5
2006-04-19,36.3636
2006-04-20,33.3333
2006-04-21,25.0
2006-04-24,20.0
2006-04-25,0.0
2006-04-26,16.6667
2006-04-27,-5.7143
2006-04-28,3.0303
2006-05-01,-41.1765
2006-05-02,0.0
2006-05-03,-50.0
2006-05-04,60.0
2006-05-05,18.75
2006-05-08,-5.2632
2006-05-09,5.5556
2006-05-10,0.9868
2006-05-11,4.2345
2006-05-12,20.0
2006-05-15,-20.8333
2006-05-16,5.2632
2006-05-17,-20.0
2006-05-18,18.75
2006-05-19,0.0
2006-05-22,-15.7895
2006-05-23,-6.25
2006-05-24,0.0
2006-05-25,20.0
2006-05-30,0.0
2006-05-31,0.0
2006-06-01,0.0
2006-06-02,-11.1111
2006-06-05,-6.25
2006-06-06,0.0
2006-06-07,-6.6667
2006-06-08,-28.5714
2006-06-09,40.0
2006-06-12,7.1429
2006-06-13,-33.3333
2006-06-14,50.0
2006-06-19,0.0
2006-06-21,-53.3333
2006-06-22,28.5714
2006-06-26,11.1111
2006-06-27,-10.0
2006-06-28,11.1111
2006-06-29,-10.0
2006-07-03,0.0
2006-07-05,66.6667
2006-07-06,-13.3333
2006-07-07,-30.7692
2006-07-11,33.3333
2006-07-12,-16.6667
2006-07-13,0.0
2006-07-18,0.0
2006-07-19,-10.0
2006-07-20,0.0
2006-07-21,0.0
2006-07-24,-11.1111
2006-07-25,-12.5
2006-08-01,0.0
2006-08-02,0.0
2006-08-08,42.8571
2006-08-09,0.0
2006-08-10,40.0
2006-08-11,-28.5714
2006-08-14,0.0
2006-08-15,40.0
2006-08-16,35.7143
2006-08-17,3.2895
2006-08-18,1.9108
2006-08-21,0.0
2006-08-22,-15.0
2006-08-23,17.647100000000002
2006-08-24,0.0
2006-08-25,0.0
2006-08-28,-5.0
2006-08-29,-5.2632
2006-08-30,0.0
2006-08-31,-16.6667
2006-09-01,20.0
2006-09-05,0.0
2006-09-06,0.0
2006-09-07,0.0
2006-09-08,-16.6667
2006-09-13,0.0
2006-09-14,0.0
2006-09-15,0.0
2006-09-18,0.0
2006-09-19,-20.0
2006-09-20,-16.6667
2006-09-21,-10.0
2006-09-22,11.1111
2006-09-25,0.0
2006-09-26,-10.0
2006-09-27,0.0
2006-09-28,0.0
2006-09-29,-11.1111
2006-10-02,-6.25
2006-10-03,0.0
2006-10-04,6.6667
2006-10-05,0.0
2006-10-06,0.0
2006-10-09,0.0
2006-10-10,0.0
2006-10-11,0.0
2006-10-12,6.25
2006-10-13,-17.647100000000002
2006-10-16,-14.2857
2006-10-17,0.0
2006-10-18,0.0
2006-10-20,0.0
2006-10-23,16.6667
2006-10-24,0.0
2006-10-25,0.0
2006-10-26,0.0
2006-10-27,-7.1429
2006-10-30,0.0
2006-10-31,-7.6923
2006-11-01,0.0
2006-11-02,8.3333
2006-11-06,0.0
2006-11-10,7.6923
2006-11-13,0.0
2006-11-14,-28.5714
2006-11-15,0.0
2006-11-16,-2.5
2006-11-17,-7.6923
2006-11-20,-22.2222
2006-11-21,-5.3571
2006-11-22,35.8491
2006-11-24,-11.1111
2006-11-27,12.5
2006-11-28,-33.3333
2006-11-29,-16.6667
2006-11-30,20.0
2006-12-01,-16.6667
2006-12-04,40.0
2006-12-05,0.0
2006-12-06,-14.2857
2006-12-07,-33.3333
2006-12-08,50.0
2006-12-11,0.0
2006-12-12,16.6667
2006-12-13,14.2857
2006-12-14,0.0
2006-12-15,50.0
2006-12-18,50.0
2006-12-19,11.1111
2006-12-20,0.0
2006-12-21,-30.0
2006-12-22,42.8571
2006-12-26,-10.0
2006-12-27,0.0
2006-12-28,-22.2222
2006-12-29,0.0
2007-01-03,0.0
2007-01-04,14.2857
2007-01-05,-25.0
2007-01-08,16.6667
2007-01-09,0.0
2007-01-10,-14.2857
2007-01-11,33.3333
2007-01-12,0.0
2007-01-16,12.5
2007-01-17,0.0
2007-01-18,11.1111
2007-01-19,0.0
2007-01-22,30.0
2007-01-23,-23.0769
2007-01-24,20.0
2007-01-25,-20.8333
2007-01-26,-21.0526
2007-01-29,60.0
2007-01-30,-16.6667
2007-01-31,0.0
2007-02-01,20.0
2007-02-02,41.6667
2007-02-05,-11.7647
2007-02-06,0.0
2007-02-07,-6.6667
2007-02-08,0.0
2007-02-09,7.1429
2007-02-12,6.6667
2007-02-13,0.0
2007-02-14,0.0
2007-02-15,-6.25
2007-02-16,6.6667
2007-02-20,0.0
2007-02-21,-12.5
2007-02-22,7.1429
2007-02-23,0.0
2007-02-26,-6.6667
2007-02-27,14.2857
2007-02-28,-6.25
2007-03-02,-13.3333
2007-03-06,0.0
2007-03-07,-30.7692
2007-03-08,33.3333
2007-03-09,-25.0
2007-03-12,11.1111
2007-03-13,0.0
2007-03-14,0.0
2007-03-15,0.0
2007-03-20,0.0
2007-03-21,-20.0
2007-03-22,12.5
2007-03-23,-11.1111
2007-03-26,12.5
2007-03-27,-11.1111
2007-03-28,25.0
2007-03-29,0.0
2007-03-30,-10.0
2007-04-03,-11.1111
2007-04-04,25.0
2007-04-09,0.0
2007-04-16,0.0
2007-04-17,0.0
2007-04-18,-10.0
2007-04-19,11.1111
2007-04-20,-30.0
2007-04-23,0.0
2007-04-24,0.0
2007-04-25,28.5714
2007-04-26,0.0
2007-04-27,-22.2222
2007-04-30,7.1429
2007-05-01,20.0
2007-05-02,11.1111
2007-05-03,0.0
2007-05-04,0.0
2007-05-07,0.0
2007-05-08,30.0
2007-05-09,-23.0769
2007-05-10,0.0
2007-05-11,-20.0
2007-05-14,0.0
2007-05-15,-6.25
2007-05-16,6.6667
2007-05-17,-12.5
2007-05-18,0.0
2007-05-21,28.5714
2007-05-22,11.1111
2007-05-23,0.0
2007-05-24,20.0
2007-05-25,-33.3333
2007-05-30,50.0
2007-05-31,0.0
2007-06-01,-45.8333
2007-06-04,53.8462
2007-06-05,20.0
2007-06-07,0.0
2007-06-11,-16.6667
2007-06-12,-30.0
2007-06-13,57.1429
2007-06-14,-9.0909
2007-06-15,10.0
2007-06-18,0.0
2007-06-20,-27.2727
2007-06-22,0.0
2007-06-26,0.0
2007-06-27,37.5
2007-07-05,0.0
2007-07-06,0.0
2007-07-09,0.0
2007-07-12,-18.1818
2007-07-13,11.1111
2007-07-23,0.0
2007-07-24,-10.0
2007-07-25,0.0
2007-07-26,0.0
2007-07-30,0.0
2007-07-31,-22.2222
2007-08-02,-28.5714
2007-08-03,-20.0
2007-08-06,100.0
2007-08-08,0.0
2007-08-10,12.5
2007-08-13,0.0
2007-08-14,0.0
2007-08-16,0.0
2007-08-17,-11.1111
2007-08-20,0.0
2007-08-21,0.0
2007-08-23,0.0
2007-09-05,12.5
2007-09-10,0.0
2007-09-11,0.0
2007-09-13,-27.7778
2007-09-14,0.0
2007-09-25,0.0
2007-09-26,38.4615
2007-09-27,0.0
2007-09-28,0.0
2007-10-05,0.0
2007-10-11,-22.2222
2007-10-12,28.5714
2007-10-15,-22.2222
2007-10-17,42.8571
2007-10-22,-20.0
2007-10-24,25.0
2007-10-26,-30.0
2007-10-29,0.0
2007-10-31,0.0
2007-11-08,0.0
2007-11-09,0.0
2007-11-12,0.0
2007-11-14,-28.5714
2007-11-15,60.0
2007-11-16,12.5
2007-11-19,-44.4444
2007-11-23,20.0
2007-11-26,0.0
2007-11-28,-16.6667
2007-11-29,0.0
2007-11-30,-20.0
2007-12-03,0.0
2007-12-07,25.0
2007-12-10,-10.0
2007-12-11,11.1111
2007-12-14,0.0
2007-12-17,0.0
2007-12-18,20.0
2007-12-19,0.0
2007-12-21,0.0
2007-12-24,0.0
2007-12-26,-16.6667
2007-12-27,0.0
2007-12-28,0.0
2008-01-03,20.0
2008-01-07,0.0
2008-01-10,-16.6667
2008-01-11,60.0
2008-01-14,-25.0
2008-01-15,0.0
2008-01-16,0.0
2008-01-17,0.0
2008-01-18,0.0
2008-01-25,-16.6667
2008-01-28,0.0
2008-01-29,0.0
2008-02-01,0.0
2008-02-05,0.0
2008-02-07,0.0
2008-02-14,-20.0
2008-02-26,12.5
2008-02-28,-33.3333
2008-02-29,33.3333
2008-03-03,0.0
2008-03-04,-25.0
2008-03-05,0.0
2008-03-07,66.6667
2008-03-10,-50.0
2008-03-18,20.0
2008-03-20,66.6667
2008-03-25,-40.0
2008-03-26,0.0
2008-04-02,0.0
2008-04-11,16.6667
2008-04-15,-14.2857
2008-04-17,16.6667
2008-04-29,-8.9286
2008-04-30,9.8039
2008-05-02,-42.8571
2008-05-06,0.0
2008-05-13,0.0
2008-05-14,0.0
2008-05-15,-50.0
2008-05-20,0.0
2008-05-22,0.0
2008-05-23,-18.75
2008-05-27,23.0769
2008-05-28,0.0
2008-06-03,18.75
2008-06-04,68.4211
2008-06-10,0.0
2008-06-16,50.0
2008-06-24,-33.3333
2008-06-27,-59.375
2008-07-07,23.0769
2008-07-17,150.0
2008-07-21,0.0
2008-07-23,0.0
2008-07-29,-67.5
2008-09-02,146.1538
2008-09-04,25.0
2008-09-05,20.0
2008-09-08,-16.6667
2008-09-09,20.0
2008-09-18,0.0
2008-09-19,0.0
2008-09-22,0.0
2008-09-25,0.0
2008-10-07,-33.3333
2008-10-13,0.0
2008-10-15,0.0
2008-10-16,-50.0
2008-10-27,100.0
2008-10-29,0.0
2008-10-30,0.0
2008-11-07,-50.0
2008-11-12,0.0
2008-11-13,0.0
2008-11-17,0.0
2008-11-19,0.0
2008-11-24,0.0
2008-12-03,100.0
2008-12-09,-50.0
2008-12-10,0.0
2008-12-29,0.0
2008-12-30,0.0
2008-12-31,0.0
2009-01-05,0.0
2009-01-07,100.0
2009-01-08,0.0
2009-01-09,-50.0
2009-01-29,-81.25
2009-01-30,0.0
2009-02-19,333.3333
2009-02-23,146.1538
2009-02-24,-50.0
2009-02-25,50.0
2009-02-26,-45.8333
2009-03-06,23.0769
2009-03-09,-18.75
2009-03-10,-23.0769
2009-03-18,30.0
2009-03-24,-38.4615
2009-03-26,0.0
2009-03-27,62.5
2009-04-02,-38.4615
2009-04-03,100.0
2009-04-07,-50.0
2009-04-29,62.5
2009-04-30,207.6923
2009-05-01,-65.0
2009-05-04,185.7143
2009-05-07,0.0
2009-05-21,0.0
2009-05-26,0.0
2009-06-22,-60.0
2009-06-23,50.0
2009-06-24,-58.3333
2009-07-01,0.0
2009-07-02,140.0
2009-07-08,20.8333
2009-07-09,0.0
2009-07-13,3.4483
2009-07-21,-53.3333
2009-07-22,0.0
2009-07-27,-7.1429
2009-08-05,0.0
2009-08-06,7.6923
2009-08-07,-7.1429
2009-08-10,192.3077
2009-08-11,-63.1579
2009-08-12,71.4286
2009-08-13,0.0
2009-08-14,0.0
2009-08-21,0.0
2009-08-26,0.0
2009-08-27,0.0
2009-08-28,33.3333
2009-08-31,50.0
2009-09-01,-50.0
2009-09-02,0.0
2009-09-03,100.0
2009-09-04,-22.9167
2009-09-08,94.5946
2009-09-09,-33.3333
2009-09-10,83.3333
2009-09-11,0.0
2009-09-14,0.0
2009-09-15,27.2727
2009-09-16,26.7857
2009-09-17,204.2254
2009-09-18,-51.8519
2009-09-21,-7.6923
2009-09-22,0.0
2009-09-23,-8.3333
2009-09-24,-18.1818
2009-09-25,0.0
2009-09-28,-11.1111
2009-09-29,0.0
2009-09-30,0.0
2009-10-01,0.0
2009-10-02,10.1562
2009-10-05,34.7518
2009-10-06,-11.5789
2009-10-07,-4.7619
2009-10-08,25.0
2009-10-09,-4.0
2009-10-12,16.6667
2009-10-13,7.1429
2009-10-14,6.6667
2009-10-15,6.25
2009-10-16,14.7059
2009-10-19,-7.6923
2009-10-20,-38.8889
2009-10-21,18.1818
2009-10-22,19.2308
2009-10-23,3.2258
2009-10-26,3.125
2009-10-27,0.0
2009-10-28,-15.1515
2009-10-29,0.0
2009-10-30,0.0
2009-11-02,-14.2857
2009-11-03,8.3333
2009-11-04,0.0
2009-11-05,0.0
2009-11-06,-3.8462
2009-11-09,0.0
2009-11-10,-1.5
2009-11-11,4.0609
2009-11-12,-0.9756
2009-11-13,-13.3005
2009-11-16,-9.0909
2009-11-17,-8.75
2009-11-18,0.0
2009-11-19,8.2192
2009-11-20,19.6203
2009-11-23,-15.3439
2009-11-24,0.0
2009-11-25,0.0
2009-11-27,0.0
2009-11-30,-15.0
2009-12-01,-5.8824
2009-12-02,18.75
2009-12-03,0.0
2009-12-04,-5.2632
2009-12-07,-5.5556
2009-12-08,-5.8824
2009-12-09,0.0
2009-12-10,0.0
2009-12-11,-3.9063
2009-12-14,0.0
2009-12-15,-15.4472
2009-12-16,-7.6923
2009-12-17,-16.6667
2009-12-18,0.0
2009-12-21,40.0
2009-12-23,-28.5714
2009-12-24,0.0
2009-12-28,40.0
2009-12-29,0.0
2009-12-30,0.0
2009-12-31,14.2857
2010-01-04,-12.5
2010-01-05,-28.5714
2010-01-06,0.0
2010-01-07,0.0
2010-01-08,40.0
2010-01-11,0.0
2010-01-13,0.0
2010-01-14,-28.5714
2010-01-15,0.0
2010-01-21,0.0
2010-01-22,0.0
2010-01-25,0.0
2010-01-26,10.0
2010-01-27,-9.0909
2010-01-28,0.0
2010-02-01,0.0
2010-02-02,20.0
2010-02-03,0.0
2010-02-04,-8.3333
2010-02-05,-9.0909
2010-02-08,0.0
2010-02-09,0.0
2010-02-10,0.0
2010-02-11,2.5
2010-02-12,14.6341
2010-02-17,2.1277
2010-02-18,-16.6667
2010-02-19,10.0
2010-02-22,-9.0909
2010-02-24,0.0
2010-02-25,10.0
2010-02-26,-9.0909
2010-03-01,0.0
2010-03-02,-37.5
2010-03-03,60.0
2010-03-04,-37.5
2010-03-09,24.0
2010-03-10,0.0
2010-03-11,16.129
2010-03-12,-13.8889
2010-03-15,3.2258
2010-03-17,0.0
2010-03-18,9.375
2010-03-23,2.8571
2010-03-24,44.4444
2010-03-25,15.3846
2010-03-26,0.0
2010-03-30,-1.6667
2010-04-05,22.0339
2010-04-06,-11.1111
2010-04-07,37.5
2010-04-08,27.2727
2010-04-09,-14.2857
2010-04-12,-16.6667
2010-04-13,30.0
2010-04-14,11.538499999999999
2010-04-15,3.4483
2010-04-16,-1.25
2010-04-19,-2.1097
2010-04-20,-6.8966
2010-04-21,11.1111
2010-04-22,-10.0
2010-04-23,-3.7037
2010-04-26,15.3846
2010-04-27,23.3333
2010-04-28,56.7568
2010-04-29,-24.1379
2010-04-30,-9.0909
2010-05-03,35.0
2010-05-04,0.0
2010-05-05,11.1111
2010-05-06,0.0
2010-05-07,26.6667
2010-05-10,19.7368
2010-05-11,20.6044
2010-05-12,-12.5285
2010-05-13,2.7344
2010-05-14,-10.7731
2010-05-17,9.0909
2010-05-18,-10.4167
2010-05-19,4.6512
2010-05-20,-2.2222
2010-05-21,2.2727
2010-05-24,11.1111
2010-05-25,-4.0
2010-05-26,-16.6667
2010-05-27,0.0
2010-05-28,0.0
2010-06-01,0.0
2010-06-02,7.5
2010-06-03,-5.814
2010-06-04,3.7037
2010-06-07,-4.7619
2010-06-08,-5.0
2010-06-09,5.2632
2010-06-10,0.0
2010-06-11,-12.1875
2010-06-14,5.3381
2010-06-15,1.3514
2010-06-16,-1.3333
2010-06-17,-5.4054
2010-06-18,8.5714
2010-06-21,-2.3026
2010-06-22,-0.3367
2010-06-23,0.0
2010-06-24,2.7027
2010-06-25,19.7368
2010-06-28,1.0989
2010-06-29,-4.3478
2010-06-30,6.8182
2010-07-01,-10.6383
2010-07-02,4.7619
2010-07-06,6.8182
2010-07-07,-8.5106
2010-07-08,0.0
2010-07-09,6.9767
2010-07-12,-2.1739
2010-07-13,-13.3333
2010-07-14,0.0
2010-07-15,15.3846
2010-07-16,-6.6667
2010-07-19,-4.7619
2010-07-20,-5.0
2010-07-21,-13.1579
2010-07-22,0.0
2010-07-23,-6.0606
2010-07-26,7.4597
2010-07-27,11.0694
2010-07-28,-5.4054
2010-07-29,0.0
2010-07-30,-2.8571
2010-08-02,0.0
2010-08-03,0.0
2010-08-04,-2.9412000000000003
2010-08-05,6.0606
2010-08-06,-8.5714
2010-08-09,0.0
2010-08-10,-3.125
2010-08-11,-3.2258
2010-08-12,0.0
2010-08-13,0.0
2010-08-16,6.6667
2010-08-17,-9.375
2010-08-18,3.4483
2010-08-19,0.0
2010-08-20,0.0
2010-08-23,-0.4167
2010-08-24,-2.9289
2010-08-25,10.3448
2010-08-26,0.0
2010-08-27,25.0
2010-08-30,7.5
2010-08-31,-6.9767
2010-09-01,0.0
2010-09-02,-17.5
2010-09-03,28.7879
2010-09-07,3.5294
2010-09-08,-31.8182
2010-09-09,33.3333
2010-09-10,10.0
2010-09-13,-11.3636
2010-09-14,-12.8205
2010-09-15,0.0
2010-09-16,8.8235
2010-09-17,-8.1081
2010-09-20,-4.0441
2010-09-21,4.2146
2010-09-22,-8.8235
2010-09-23,0.0
2010-09-24,0.0
2010-09-27,-3.2258
2010-09-28,16.6667
2010-09-29,14.2857
2010-09-30,-5.0
2010-10-01,5.2632
2010-10-04,0.0
2010-10-05,-12.5
2010-10-06,-14.2857
2010-10-07,13.3333
2010-10-08,-11.7647
2010-10-11,10.0
2010-10-12,-3.0303
2010-10-13,15.625
2010-10-14,-5.4054
2010-10-15,-8.5714
2010-10-18,0.0
2010-10-19,-6.25
2010-10-20,0.0
2010-10-21,0.0
2010-10-22,0.0
2010-10-25,-16.25
2010-10-26,11.4428
2010-10-27,-10.7143
2010-10-28,4.0
2010-10-29,15.3846
2010-11-01,-13.3333
2010-11-02,7.6923
2010-11-03,-7.1429
2010-11-04,3.3654
2010-11-08,-18.1395
2010-11-09,0.0
2010-11-10,-9.0909
2010-11-11,0.0
2010-11-12,0.0
2010-11-15,5.0
2010-11-16,4.7619
2010-11-17,0.0
2010-11-18,-9.0909
2010-11-19,0.0
2010-11-22,-20.0
2010-11-23,25.0
2010-11-24,25.0
2010-11-26,-16.0
2010-11-29,-4.7619
2010-11-30,29.375
2010-12-01,0.4831
2010-12-02,-23.0769
2010-12-03,10.0
2010-12-06,18.1818
2010-12-07,0.0
2010-12-08,-3.8462
2010-12-09,0.0
2010-12-10,-20.0
2010-12-13,0.0
2010-12-14,25.0
2010-12-15,0.0
2010-12-16,-0.5
2010-12-17,0.5025
2010-12-20,0.0
2010-12-21,-20.0
2010-12-22,0.0
2010-12-23,0.0
2010-12-27,35.0
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,-33.3333
2010-12-31,44.4444
2011-01-03,-19.2308
2011-01-04,9.5238
2011-01-05,17.3913
2011-01-06,0.0
2011-01-07,-25.9259
2011-01-10,5.625
2011-01-11,13.6095
2011-01-12,0.0
2011-01-13,-8.3333
2011-01-14,-4.5455
2011-01-18,4.7619
2011-01-19,-4.5455
2011-01-20,-4.7619
2011-01-21,5.0
2011-01-24,-4.7619
2011-01-25,9.0625
2011-01-26,-17.4785
2011-01-27,22.2222
2011-01-28,0.0
2011-01-31,0.0
2011-02-01,0.0
2011-02-02,0.0
2011-02-03,-8.5227
2011-02-04,4.3478
2011-02-07,0.0
2011-02-08,14.2857
2011-02-09,0.0
2011-02-10,0.0
2011-02-11,0.0
2011-02-14,0.0
2011-02-15,25.0
2011-02-16,-16.6667
2011-02-17,0.0
2011-02-18,8.0
2011-02-22,3.7037
2011-02-23,0.0
2011-02-24,-21.4286
2011-02-25,27.2727
2011-02-28,3.5714
2011-03-01,0.0
2011-03-02,0.0
2011-03-03,0.0
2011-03-04,0.0
2011-03-07,0.0
2011-03-08,0.0
2011-03-09,3.4483
2011-03-10,0.0
2011-03-11,16.6667
2011-03-14,14.2857
2011-03-15,-25.0
2011-03-16,30.0
2011-03-17,-10.2564
2011-03-18,-2.8571
2011-03-21,14.7059
2011-03-22,0.0
2011-03-23,2.2436
2011-03-24,0.0
2011-03-25,-4.7022
2011-03-28,4.9342
2011-03-29,0.3135
2011-03-30,-2.5
2011-03-31,-23.0769
2011-04-01,16.6667
2011-04-04,0.0
2011-04-05,0.0
2011-04-06,8.5714
2011-04-07,-15.7895
2011-04-08,9.375
2011-04-11,2.8571
2011-04-12,0.0
2011-04-13,2.7778
2011-04-14,-5.4054
2011-04-15,-8.5714
2011-04-18,12.5
2011-04-19,-27.7778
2011-04-20,-15.3846
2011-04-21,0.0
2011-04-25,13.6364
2011-04-26,-12.0
2011-04-27,36.3636
2011-04-28,16.6667
2011-04-29,-37.1429
2011-05-02,22.7273
2011-05-03,0.0
2011-05-04,0.0
2011-05-05,-18.5185
2011-05-06,13.6364
2011-05-09,-12.0
2011-05-10,4.5455
2011-05-11,-4.3478
2011-05-12,0.0
2011-05-13,13.6364
2011-05-16,-24.0
2011-05-17,0.0
2011-05-18,5.2632
2011-05-19,-10.0
2011-05-20,0.0
2011-05-23,22.2222
2011-05-24,-31.8182
2011-05-25,32.0833
2011-05-26,-4.1009
2011-05-27,-36.8421
2011-05-31,25.0
2011-06-01,0.0
2011-06-02,0.0
2011-06-03,-6.6667
2011-06-06,0.0
2011-06-07,32.1429
2011-06-08,0.0
2011-06-09,0.0
2011-06-10,-18.9189
2011-06-13,3.3333
2011-06-14,-8.871
2011-06-15,-0.885
2011-06-17,32.1429
