ticker,DRSV US Equity
2007-03-29,0.0
2007-03-30,-1.3158
2007-04-02,-4.0
2007-04-03,1.1111
2007-04-04,1.6484
2007-04-05,0.0
2007-04-09,5.4054
2007-04-10,-1.2821
2007-04-11,9.0909
2007-04-12,0.7143
2007-04-13,4.0189
2007-04-16,-1.1364
2007-04-17,0.9195
2007-04-18,9.3394
2007-04-19,2.0833
2007-04-20,2.0408
2007-04-23,0.0
2007-04-24,1.0
2007-04-25,-5.9406
2007-04-26,-3.1579
2007-04-27,3.2609
2007-04-30,-1.0526
2007-05-01,-8.5106
2007-05-02,-5.814
2007-05-03,-1.2346
2007-05-04,-0.25
2007-05-07,-1.5789
2007-05-08,-2.4701
2007-05-09,-5.483
2007-05-10,6.0773
2007-05-11,-1.3021
2007-05-14,2.6385
2007-05-15,0.0
2007-05-16,-4.7461
2007-05-17,-0.1451
2007-05-18,-4.0541
2007-05-21,-2.8169
2007-05-22,-9.8551
2007-05-23,-3.537
2007-05-24,-2.0
2007-05-25,-0.6803
2007-05-29,-5.4795
2007-05-30,-6.8841
2007-05-31,-3.5019
2007-06-01,5.6452
2007-06-04,3.0534
2007-06-05,0.0
2007-06-06,9.2593
2007-06-07,1.6949
2007-06-08,1.6667
2007-06-11,22.9508
2007-06-12,-6.4
2007-06-13,3.9886
2007-06-14,-1.3699
2007-06-15,-1.3889
2007-06-18,-2.8169
2007-06-19,-0.2899
2007-06-20,3.194
2007-06-21,-2.2500999999999998
2007-06-22,-4.3228
2007-06-25,-0.9036
2007-06-26,-1.2158
2007-06-27,0.1846
2007-06-28,-0.1843
2007-06-29,6.7692
2007-07-02,-4.0346
2007-07-03,-9.6096
2007-07-05,0.0
2007-07-06,2.99
2007-07-09,5.4839
2007-07-10,-2.1407
2007-07-11,-1.5625
2007-07-12,1.5833
2007-07-13,0.0039
2007-07-16,-1.5625
2007-07-17,7.619
2007-07-18,2.3599
2007-07-19,3.4294000000000002
2007-07-20,-1.0867
2007-07-23,1.6901000000000002
2007-07-24,-3.0471
2007-07-25,-2.8571
2007-07-26,-1.4706000000000001
2007-07-27,-4.4813
2007-07-30,0.9414
2007-07-31,0.0
2007-08-01,-1.548
2007-08-02,-0.9434
2007-08-03,-3.8095
2007-08-06,-2.3102
2007-08-07,-0.3378
2007-08-08,-8.4746
2007-08-09,-7.4074
2007-08-10,0.0
2007-08-13,10.0
2007-08-14,-6.9091000000000005
2007-08-15,-2.3438
2007-08-16,-6.0
2007-08-17,-8.516
2007-08-20,0.0058
2007-08-21,-2.3256
2007-08-22,-16.1905
2007-08-23,39.2045
2007-08-24,-16.3316
2007-08-27,9.7567
2007-08-28,-4.4391
2007-08-29,-9.3023
2007-08-30,11.2821
2007-08-31,8.2949
2007-09-04,-13.617
2007-09-05,1.9704000000000002
2007-09-06,11.1111
2007-09-07,8.6957
2007-09-10,10.0
2007-09-11,2.1818
2007-09-12,3.2028
2007-09-13,-1.7241
2007-09-14,8.4167
2007-09-17,1.9459
2007-09-18,-0.3175
2007-09-19,5.0916
2007-09-20,-3.0266
2007-09-21,-1.5625
2007-09-24,-20.634900000000002
2007-09-25,-4.0
2007-09-26,10.4167
2007-09-27,-1.8868
2007-09-28,5.7692
2007-10-01,-9.818200000000001
2007-10-02,-3.2308
2007-10-03,-14.5789
2007-10-04,2.439
2007-10-05,0.0
2007-10-08,19.0417
2007-10-09,-12.8006
2007-10-10,0.8773
2007-10-11,0.955
2007-10-12,2.2466
2007-10-15,-4.4
2007-10-16,-4.1475
2007-10-17,4.8077
2007-10-18,-12.3853
2007-10-19,4.712
2007-10-22,-2.5
2007-10-23,2.0513
2007-10-24,-2.0101
2007-10-25,0.5128
2007-10-26,-5.6122
2007-10-29,8.1081
2007-10-30,-6.0
2007-10-31,-4.2553
2007-11-01,2.7708
2007-11-02,-3.7773
2007-11-05,-1.6854
2007-11-06,-8.5714
2007-11-07,5.625
2007-11-08,-14.2012
2007-11-09,15.8534
2007-11-12,4.1744
2007-11-13,-2.8571
2007-11-14,-11.7647
2007-11-15,-0.0083
2007-11-16,-2.9919000000000002
2007-11-19,3.0928
2007-11-20,-0.6667
2007-11-21,-16.1074
2007-11-23,8.0
2007-11-26,-7.4074
2007-11-27,1.6
2007-11-28,0.0
2007-11-29,-21.2598
2007-11-30,20.0
2007-12-03,-12.5
2007-12-04,-2.8571
2007-12-05,12.7451
2007-12-06,-14.7826
2007-12-07,7.1429
2007-12-10,0.0
2007-12-11,-0.9524
2007-12-12,-3.8462
2007-12-13,-1.0
2007-12-14,1.0101
2007-12-17,-2.0
2007-12-18,4.0816
2007-12-19,-6.8627
2007-12-20,5.2632
2007-12-21,-5.0
2007-12-24,-5.2632
2007-12-26,1.1111
2007-12-27,6.5797
2007-12-28,-13.3909
2007-12-31,23.8095
2008-01-02,-6.7308
2008-01-03,3.0799
2008-01-04,-1.9877
2008-01-07,-11.2245
2008-01-08,3.4483
2008-01-09,-5.5556
2008-01-10,0.0
2008-01-11,5.8676
2008-01-14,5.5702
2008-01-15,-0.9276
2008-01-16,0.9363
2008-01-17,-12.6316
2008-01-18,2.4096
2008-01-22,-9.4118
2008-01-23,6.4935
2008-01-24,-2.439
2008-01-25,2.5
2008-01-28,0.0
2008-01-29,52.0732
2008-01-30,-11.7983
2008-01-31,0.0114
2008-02-01,0.0
2008-02-04,22.7273
2008-02-05,-1.4815
2008-02-06,3.0075
2008-02-07,-8.7591
2008-02-08,-1.6
2008-02-11,-5.6911000000000005
2008-02-12,-12.931000000000001
2008-02-13,-0.9901
2008-02-14,1.0125
2008-02-15,13.8473
2008-02-19,8.6957
2008-02-20,-8.0
2008-02-21,-8.6957
2008-02-22,3.5536
2008-02-25,5.7654
2008-02-26,3.4783
2008-02-27,0.0
2008-02-28,0.0
2008-02-29,-3.3613
2008-03-03,20.8587
2008-03-04,3.6064
2008-03-05,-9.7222
2008-03-06,2.2308
2008-03-07,6.8378
2008-03-10,-1.3998
2008-03-11,10.7143
2008-03-12,-3.2258
2008-03-13,6.0
2008-03-14,22.6415
2008-03-17,7.6923
2008-03-18,8.0952
2008-03-19,-0.8811
2008-03-20,-12.4444
2008-03-24,-6.0914
2008-03-25,2.7027
2008-03-26,0.0
2008-03-27,3.2105
2008-03-28,14.737400000000001
2008-03-31,5.7778
2008-04-01,-5.4622
2008-04-02,-5.7778
2008-04-03,3.7736
2008-04-04,-2.2727
2008-04-07,8.8372
2008-04-08,2.5641
2008-04-09,1.6667
2008-04-10,0.1076
2008-04-11,-3.792
2008-04-14,-2.1277
2008-04-15,-4.3478
2008-04-16,1.3636
2008-04-17,3.1390000000000002
2008-04-18,6.087
2008-04-21,-5.7377
2008-04-22,-1.7391
2008-04-23,-6.6372
2008-04-24,0.9479
2008-04-25,-3.0223
2008-04-28,-0.0605
2008-04-29,7.5386
2008-04-30,14.8649
2008-05-01,-3.9215999999999998
2008-05-02,-2.0408
2008-05-05,-0.8385
2008-05-06,-9.2389
2008-05-07,6.4757
2008-05-08,-8.6853
2008-05-09,7.1305
2008-05-12,-7.9893
2008-05-13,1.4431
2008-05-14,-2.3810000000000002
2008-05-15,-2.9268
2008-05-16,0.5025
2008-05-19,2.5
2008-05-20,-2.439
2008-05-21,-13.0063
2008-05-22,3.4485
2008-05-23,-5.549
2008-05-27,0.0
2008-05-28,0.0
2008-05-29,0.0
2008-05-30,8.8235
2008-06-02,1.0811
2008-06-03,-1.6042999999999998
2008-06-04,-4.8913
2008-06-05,-2.8571
2008-06-06,-5.8824
2008-06-09,-3.125
2008-06-10,-9.6774
2008-06-11,0.0
2008-06-12,10.7143
2008-06-13,3.2258
2008-06-16,1.875
2008-06-17,16.5644
2008-06-18,-2.6316
2008-06-19,-2.7095000000000002
2008-06-20,-11.1049
2008-06-23,-17.5
2008-06-24,-17.4242
2008-06-25,-8.2569
2008-06-26,-14.15
2008-06-27,0.0
2008-06-30,63.0751
2008-07-01,0.0
2008-07-02,-13.2857
2008-07-03,2.9654
2008-07-07,-16.0
2008-07-08,2.8571
2008-07-09,-9.2593
2008-07-10,-8.1633
2008-07-11,0.0
2008-07-15,11.1111
2008-07-16,5.0
2008-07-17,4.7619
2008-07-18,4.5455
2008-07-21,-4.3478
2008-07-22,0.0
2008-07-23,-6.0
2008-07-24,0.5803
2008-07-25,-3.8462
2008-07-29,-2.0
2008-07-30,-13.2653
2008-07-31,7.0588
2008-08-01,4.3956
2008-08-04,3.1579
2008-08-05,-3.0612
2008-08-06,0.0
2008-08-11,-1.0526
2008-08-12,-4.2553
2008-08-13,3.3333
2008-08-14,-8.6022
2008-08-15,0.0
2008-08-18,5.8824
2008-08-19,5.5556
2008-08-20,0.0
2008-08-21,-2.1053
2008-08-22,-6.4516
2008-08-25,3.4483
2008-08-26,-8.8889
2008-08-27,-7.3171
2008-08-29,11.3158
2008-09-02,-16.0757
2008-09-03,5.6338
2008-09-04,6.6667
2008-09-05,-7.5
2008-09-08,-5.4054
2008-09-10,0.0
2008-09-11,-21.4286
2008-09-12,0.0
2008-09-15,9.0909
2008-09-16,16.6667
2008-09-17,-14.2857
2008-09-19,8.3333
2008-09-22,-23.0769
2008-09-24,-56.0
2008-09-25,0.0
2008-09-26,117.6705
2008-09-29,-58.2354
2008-09-30,100.0
2008-10-01,-12.5
2008-10-02,-62.8571
2008-10-03,46.1538
2008-10-06,0.0
2008-10-07,-2.6316
2008-10-08,8.1081
2008-10-09,0.0
2008-10-10,-25.0
2008-10-13,13.3333
2008-10-15,-11.7647
2008-10-16,0.0
2008-10-17,0.0
2008-10-20,0.0
2008-10-21,-26.6667
2008-10-22,27.2727
2008-10-23,-14.2857
2008-10-24,0.0
2008-10-27,0.0
2008-10-30,0.0
2008-11-03,0.0
2008-11-04,-16.6667
2008-11-06,40.0
2008-11-07,-14.2857
2008-11-10,0.0
2008-11-11,0.0
2008-11-13,16.6667
2008-11-20,-28.5714
2008-11-24,30.0
2008-11-28,-46.1538
2008-12-01,57.1429
2008-12-02,-54.5455
2008-12-03,-40.0
2008-12-04,0.0
2008-12-08,66.6667
2008-12-09,-20.0
2008-12-11,-25.0
2008-12-12,0.0
2008-12-15,-33.3333
2008-12-16,0.0
2008-12-17,5.0
2008-12-18,-52.381
2008-12-19,50.0
2008-12-22,-33.3333
2008-12-23,50.0
2008-12-26,6.6667
2008-12-29,0.0
2008-12-30,-31.25
2008-12-31,0.0
2009-01-02,81.8182
2009-01-06,150.0
2009-01-07,-40.0
2009-01-23,-66.6667
2009-01-26,100.0
2009-02-05,0.0
2009-02-06,50.0
2009-02-10,0.0
2009-02-11,33.3333
2009-02-12,25.0
2009-02-17,0.0
2009-02-18,-20.0
2009-02-19,-50.0
2009-03-02,-50.0
2009-03-03,0.0
2009-03-04,100.0
2009-03-06,0.0
2009-03-16,-50.0
2009-03-31,0.0
2009-04-01,100.0
2009-04-02,-50.0
2009-04-07,0.0
2009-04-15,0.0
2009-04-21,0.0
2009-05-11,5.0
2009-05-13,280.9524
2009-05-18,-50.0
2009-06-01,100.0
2009-06-02,50.0
2009-06-04,33.3333
2009-06-05,-12.5
2009-06-08,400.0
2009-06-10,-77.1429
2009-06-12,0.0
2009-06-15,0.0
2009-06-16,0.0
2009-06-17,0.0
2009-06-19,0.0
2009-06-22,0.0
2009-06-23,0.0
2009-06-25,12.5
2009-06-29,0.0
2009-07-01,0.0
2009-07-02,0.0
2009-07-06,-8.8889
2009-07-08,3.6585
2009-07-10,0.0
2009-07-16,5.8824
2009-07-17,33.3333
2009-07-22,8.3333
2009-07-23,46.1538
2009-07-24,26.3158
2009-07-27,-4.1667
2009-07-28,-17.3913
2009-07-29,0.0
2009-07-30,0.0
2009-07-31,0.0
2009-08-03,0.0
2009-08-04,0.0
2009-08-05,0.0
2009-08-07,0.0
2009-08-10,31.5789
2009-08-11,0.0
2009-08-12,-4.0
2009-08-13,4.1667
2009-08-14,0.0
2009-08-18,20.0
2009-08-21,-16.6667
2009-08-25,-20.0
2009-08-26,25.0
2009-08-27,0.0
2009-09-03,104.0
2009-09-08,-11.7647
2009-09-09,0.0
2009-09-16,-55.5556
2009-09-17,-25.0
2009-09-18,0.0
2009-09-21,0.0
2009-09-22,0.0
2009-09-23,0.0
2009-09-25,66.6667
2009-09-28,0.0
2009-09-29,-20.0
2009-09-30,0.0
2009-10-02,0.0
2009-10-05,0.0
2009-10-06,0.0
2009-10-08,10.0
2009-10-09,-9.0909
2009-10-12,-25.0
2009-10-15,33.3333
2009-10-16,-25.0
2009-10-19,33.3333
2009-10-20,-5.0
2009-10-22,-21.0526
2009-10-23,33.3333
2009-10-26,-2.5
2009-10-30,2.5641
2009-11-10,-50.0
2009-11-11,0.0
2009-11-13,40.0
2009-11-17,-14.2857
2009-11-18,16.6667
2009-11-19,-50.0
2009-11-20,171.4286
2009-11-23,-47.3684
2009-11-24,0.0
2009-11-25,0.0
2009-11-27,10.0
2009-11-30,-9.0909
2009-12-01,0.0
2009-12-03,100.0
2009-12-04,-30.0
2009-12-07,0.0
2009-12-09,35.7143
2009-12-10,5.2632
2009-12-11,-35.0
2009-12-14,38.4615
2009-12-15,-5.5556
2009-12-16,-17.647100000000002
2009-12-17,0.0
2009-12-18,0.0
2009-12-21,-7.1429
2009-12-23,-23.0769
2009-12-28,0.0
2009-12-29,40.0
2009-12-30,35.7143
2009-12-31,47.3684
2010-01-05,-53.5714
2010-01-06,38.4615
2010-01-07,38.8889
2010-01-08,0.0
2010-01-12,-12.0
2010-01-13,26.3636
2010-01-15,0.0
2010-01-19,-2.8777
2010-01-20,2.963
2010-01-25,-24.4604
2010-01-26,42.8571
2010-01-27,-16.6667
2010-01-28,-16.0
2010-01-29,47.619
2010-02-02,-25.8065
2010-02-03,34.7826
2010-02-04,0.0
2010-02-05,-35.4839
2010-02-08,55.0
2010-02-09,-35.4839
2010-02-10,12.5
2010-02-11,0.0
2010-02-17,11.1111
2010-02-22,11.6
2010-02-23,11.1111
2010-02-24,-29.0323
2010-02-25,-27.2727
2010-02-26,6.25
2010-03-01,-17.647100000000002
2010-03-04,28.5714
2010-03-05,-22.2222
2010-03-08,-14.2857
2010-03-09,0.8333
2010-03-10,-17.3554
2010-03-11,0.0
2010-03-12,20.0
2010-03-16,25.0
2010-03-17,13.3333
2010-03-18,17.647100000000002
2010-03-19,25.0
2010-03-22,4.0
2010-03-25,-23.0769
2010-03-30,5.0
2010-03-31,41.9048
2010-04-01,-26.1745
2010-04-05,0.0
2010-04-06,-22.7273
2010-04-07,0.0
2010-04-08,11.7647
2010-04-12,-5.2632
2010-04-13,-16.6667
2010-04-14,20.0
2010-04-16,11.1111
2010-04-19,-5.0
2010-04-20,-5.5263
2010-04-21,-16.4345
2010-04-22,6.6667
2010-04-23,0.0
2010-04-26,0.0
2010-04-27,-43.75
2010-04-28,31.1111
2010-04-29,11.0169
2010-04-30,0.7634
2010-05-03,0.0
2010-05-05,0.0
2010-05-06,-24.2424
2010-05-07,0.0
2010-05-10,0.0
2010-05-11,-20.0
2010-05-12,0.0
2010-05-13,12.5
2010-05-14,0.0
2010-05-17,-5.5556
2010-05-18,-5.8824
2010-05-20,0.0
2010-05-21,87.5
2010-05-24,-20.0
2010-05-25,25.0
2010-05-26,20.0
2010-05-27,-5.5556
2010-05-28,-17.647100000000002
2010-06-01,7.1429
2010-06-02,-26.6667
2010-06-03,-9.0909
2010-06-04,40.0
2010-06-07,-28.5714
2010-06-08,-10.0
2010-06-09,0.0
2010-06-10,0.0
2010-06-11,48.8889
2010-06-14,-40.2985
2010-06-16,25.0
2010-06-17,-10.0
2010-06-18,-5.5556
2010-06-21,-5.8824
2010-06-22,-25.0
2010-06-23,16.6667
2010-06-24,7.1429
2010-06-25,0.0
2010-06-29,-6.6667
2010-06-30,14.2857
2010-07-06,-20.0
2010-07-07,-1.5625
2010-07-08,0.0
2010-07-13,-4.7619
2010-07-14,0.0
2010-07-15,-0.2083
2010-07-16,-16.4927
2010-07-19,-20.0
2010-07-20,0.0
2010-07-21,50.0
2010-07-22,0.0
2010-07-23,33.3333
2010-07-26,-25.0
2010-07-27,16.6667
2010-07-28,-14.2857
2010-07-29,0.0
2010-07-30,0.0
2010-08-02,0.0
2010-08-03,0.0
2010-08-04,0.0
2010-08-05,0.0
2010-08-06,0.0
2010-08-09,-0.2083
2010-08-10,0.2088
2010-08-11,0.0
2010-08-12,0.0
2010-08-13,0.0
2010-08-16,41.6667
2010-08-17,0.0
2010-08-18,0.0
2010-08-19,0.0
2010-08-20,-5.8824
2010-08-23,16.25
2010-08-24,-8.6022
2010-08-26,-11.7647
2010-08-30,0.0
2010-08-31,13.3333
2010-09-03,8.2353
2010-09-07,-2.1739
2010-09-08,0.0
2010-09-09,-5.5556
2010-09-10,5.8824
2010-09-14,0.0
2010-09-15,3.3333
2010-09-16,7.5269
2010-09-17,-10.0
2010-09-20,-27.7778
2010-09-21,23.0769
2010-09-23,0.0
2010-09-24,25.0
2010-09-27,-5.0
2010-09-28,0.0
2010-09-29,-10.526299999999999
2010-09-30,0.0
2010-10-01,0.0
2010-10-04,12.9412
2010-10-05,-17.7083
2010-10-07,1.2658
2010-10-08,0.0
2010-10-11,0.0
2010-10-12,12.5
2010-10-13,0.0
2010-10-14,0.0
2010-10-15,-11.1111
2010-10-18,12.5
2010-10-19,-33.3333
2010-10-22,58.3333
2010-10-25,0.0
2010-10-26,0.0
2010-10-27,0.0
2010-10-28,5.2632
2010-10-29,10.0
2010-11-01,-18.1818
2010-11-02,0.0
2010-11-03,11.1111
2010-11-04,-10.0
2010-11-08,-5.5556
2010-11-09,-11.7647
2010-11-10,0.0
2010-11-11,-19.3333
2010-11-12,32.2314
2010-11-15,0.0
2010-11-16,-5.625
2010-11-17,9.9338
2010-11-18,2.4096
2010-11-19,0.0
2010-11-22,5.8824
2010-11-23,-11.1111
2010-11-24,-13.75
2010-11-26,-5.7971
2010-11-29,-7.6923
2010-11-30,16.6667
2010-12-01,-19.2857
2010-12-02,-18.5841
2010-12-03,52.1739
2010-12-06,0.0
2010-12-07,-14.2857
2010-12-08,33.3333
2010-12-09,0.0
2010-12-10,-12.5
2010-12-13,-14.2857
2010-12-14,49.7917
2010-12-15,-33.2406
2010-12-16,-16.6667
2010-12-17,20.0
2010-12-20,49.6875
2010-12-21,-22.0598
2010-12-22,7.1429
2010-12-23,-6.6667
2010-12-27,-14.2857
2010-12-28,33.3333
2010-12-29,-12.6563
2010-12-30,-16.9946
2010-12-31,1.7241
2011-01-03,-1.6949
2011-01-04,20.6897
2011-01-05,-1.4285999999999999
2011-01-06,-13.0435
2011-01-07,-8.125
2011-01-10,8.8435
2011-01-11,-5.0
2011-01-12,5.2632
2011-01-13,-8.125
2011-01-14,7.0295
2011-01-18,16.9492
2011-01-19,-23.1884
2011-01-20,-5.6604
2011-01-24,58.0
2011-01-25,-12.0253
2011-01-26,0.7194
2011-01-27,14.2857
2011-01-28,-31.25
2011-01-31,9.0909
2011-02-02,33.125
2011-02-03,0.0
2011-02-07,-31.1424
2011-02-08,27.2727
2011-02-10,-21.4286
2011-02-11,27.2727
2011-02-14,0.0
2011-02-15,12.6786
2011-02-17,0.0
2011-02-18,-29.0016
2011-02-22,40.8482
2011-02-23,-23.9303
2011-02-24,16.6667
2011-02-25,0.0
2011-02-28,11.4286
2011-03-01,-17.9487
2011-03-02,-6.25
2011-03-03,-8.3333
2011-03-04,45.4545
2011-03-07,-12.5
2011-03-10,-1.4285999999999999
2011-03-14,0.0
2011-03-15,0.0
2011-03-17,0.0
2011-03-24,15.942
2011-03-28,-31.25
2011-03-29,9.0909
2011-03-30,-8.3333
2011-03-31,0.0
2011-04-01,0.0
2011-04-04,-27.2727
2011-04-05,37.5
2011-04-08,0.0
2011-04-11,0.0
2011-04-12,-9.0909
2011-04-13,-20.0
2011-04-14,37.5
2011-04-15,0.0
2011-04-18,-9.0909
2011-04-19,-60.0
2011-04-20,125.0
2011-04-21,22.2222
2011-04-25,0.0
2011-04-27,0.0
2011-04-28,0.0
2011-04-29,0.0
2011-05-02,45.4545
2011-05-03,-1.25
2011-05-05,-24.0506
2011-05-06,50.0
2011-05-10,-33.3333
2011-05-12,16.6667
2011-05-13,-14.2857
2011-05-16,0.0
2011-05-18,8.3333
2011-05-19,0.0
2011-05-20,0.0
2011-05-26,-15.3846
2011-05-27,9.0909
2011-06-02,-8.3333
2011-06-06,25.4545
2011-06-08,-5.7971
2011-06-09,15.3846
2011-06-10,-6.6667
2011-06-13,0.0
2011-06-15,7.1429
2011-06-16,0.0
2011-06-20,5.3333
2011-06-21,-24.0506
2011-06-22,8.3333
2011-06-23,30.7692
2011-06-27,0.0
2011-06-29,-17.647100000000002
2011-06-30,0.0
2011-07-01,0.0
2011-07-05,0.0
2011-07-06,0.0
2011-07-07,21.4286
2011-07-08,-5.8824
2011-07-11,6.25
2011-07-12,5.8824
2011-07-13,0.0
2011-07-15,0.0
2011-07-18,0.0
2011-07-19,5.5556
2011-07-20,5.2632
2011-07-21,50.0
2011-07-22,6.6667
2011-07-25,-6.25
2011-07-26,0.0
2011-07-27,86.6667
2011-07-28,-17.8571
2011-07-29,-4.3478
2011-08-02,0.0
2011-08-03,-3.6364
2011-08-04,-10.3774
2011-08-05,-5.2632
2011-08-08,0.0
2011-08-09,11.1111
2011-08-10,0.0
2011-08-11,0.0
2011-08-12,-40.0
2011-08-15,16.6667
2011-08-16,5.0
2011-08-17,36.0544
2011-08-18,0.0
2011-08-22,-20.0
2011-08-24,-6.25
2011-08-25,33.3333
2011-08-26,-25.0
2011-08-29,33.3333
2011-08-30,-25.0
2011-08-31,13.3333
2011-09-01,-11.7647
2011-09-02,0.0
2011-09-06,0.0
2011-09-07,0.0
2011-09-08,-20.0
2011-09-09,25.0
2011-09-14,-20.0
2011-09-15,8.3333
2011-09-16,15.3846
2011-09-20,-26.6667
2011-09-21,36.3636
2011-09-22,0.0
2011-09-27,-20.0
2011-09-28,25.0
2011-09-29,-13.3333
2011-10-03,-7.6923
2011-10-04,-8.3333
2011-10-05,0.0
2011-10-06,9.0909
2011-10-10,-16.6667
2011-10-11,0.0
2011-10-12,-30.0
2011-10-13,28.5714
2011-10-14,-16.6667
2011-10-17,20.0
2011-10-18,0.0
2011-10-19,-22.2222
2011-10-24,28.5714
2011-10-25,33.3333
2011-10-26,-25.0
2011-10-27,-22.2222
2011-10-28,71.4286
2011-10-31,-16.6667
2011-11-04,9.0
2011-11-07,-17.4312
2011-11-08,5.5556
2011-11-09,-15.7895
2011-11-10,0.0
2011-11-11,12.5
2011-11-15,0.0
2011-11-17,11.1111
2011-11-18,4.0
2011-11-23,-12.5
2011-11-28,14.2857
2011-11-30,-3.8462
2011-12-02,-9.0
2011-12-06,0.0
2011-12-07,20.8791
2011-12-08,-6.3636
2011-12-12,15.534
2011-12-13,0.0
2011-12-14,-15.9664
2011-12-15,19.0
2011-12-16,-15.9664
2011-12-19,0.0
2011-12-20,20.0
2011-12-21,0.0
2011-12-22,-12.5
2011-12-23,0.0
2011-12-27,0.0
2011-12-29,-13.3333
2011-12-30,15.3846
2012-01-03,4.7619
2012-01-04,-9.0909
2012-01-05,-24.875
2012-01-06,-5.4908
2012-01-10,0.0
2012-01-11,12.6761
2012-01-12,-11.25
2012-01-13,12.6761
2012-01-17,18.75
2012-01-18,5.2632
2012-01-19,-5.0
2012-01-20,0.0
2012-01-23,-5.2632
2012-01-24,11.1111
2012-01-25,0.0
2012-01-27,0.0
2012-01-30,-25.0
2012-01-31,6.6667
2012-02-02,25.0
2012-02-03,0.0
2012-02-06,20.0
2012-02-08,-16.6667
2012-02-09,0.0
2012-02-14,0.0
2012-02-15,-29.0
2012-02-16,26.7606
2012-02-17,5.5556
2012-02-21,-5.2632
2012-02-22,0.0
2012-02-23,-11.1111
2012-02-24,12.5
2012-02-28,0.0
2012-02-29,0.0
2012-03-01,5.5556
2012-03-02,-5.2632
2012-03-05,0.0
2012-03-06,0.0
2012-03-07,-11.1111
2012-03-08,12.5
2012-03-09,-11.1111
2012-03-12,12.5
2012-03-13,1.1111
2012-03-14,-7.6923
2012-03-16,25.0
2012-03-19,-14.2857
2012-03-20,-11.1111
2012-03-21,0.0
2012-03-22,0.0
2012-03-26,-6.25
2012-03-27,6.6667
2012-03-28,12.5
2012-03-29,-11.1111
2012-03-30,25.0
2012-04-02,-24.0
2012-04-03,0.0
2012-04-04,27.6316
2012-04-09,-27.8351
2012-04-10,-14.2857
2012-04-11,0.0
2012-04-12,0.0
2012-04-13,16.6667
2012-04-16,-28.5714
2012-04-17,20.0
2012-04-18,-16.1458
2012-04-19,78.882
2012-04-23,-38.8889
2012-04-24,63.6364
2012-04-25,5.5556
2012-04-26,-31.5789
2012-04-27,-16.9231
2012-04-30,-12.963
2012-05-01,6.383
2012-05-02,0.0
2012-05-03,16.0
2012-05-04,3.4483
2012-05-07,-16.6667
2012-05-08,0.0
2012-05-09,-2.0
2012-05-10,2.0408
2012-05-11,20.0
2012-05-14,-25.0
2012-05-15,11.1111
2012-05-16,0.0
2012-05-17,36.0
2012-05-18,39.7059
2012-05-21,-15.7895
2012-05-22,12.5
2012-05-23,-11.1111
2012-05-25,12.5
2012-05-29,0.0
2012-06-01,0.0
2012-06-04,-11.1111
2012-06-05,0.0
