ticker,UITA US Equity
2007-05-30,-20.9726
2007-05-31,15.3846
2007-06-01,0.0
2007-06-04,3.3333
2007-06-05,-9.6774
2007-06-06,0.0
2007-06-07,0.0
2007-06-08,-0.3571
2007-06-11,7.5269
2007-06-12,0.0
2007-06-13,0.0
2007-06-14,-10.0
2007-06-15,10.7407
2007-06-18,-6.3545
2007-06-19,-3.5714
2007-06-20,7.4074
2007-06-21,-13.7931
2007-06-22,-4.0
2007-06-25,4.1667
2007-06-26,4.0
2007-06-27,0.0
2007-06-28,4.2308
2007-06-29,-7.7491
2007-07-02,4.0
2007-07-03,-7.3077
2007-07-05,4.1494
2007-07-06,-0.3984
2007-07-09,-3.6
2007-07-10,3.7344
2007-07-11,0.0
2007-07-12,-2.0
2007-07-13,-2.0408
2007-07-16,0.0
2007-07-17,0.0
2007-07-18,0.0
2007-07-19,0.0
2007-07-23,0.0
2007-07-24,0.4167
2007-07-25,24.4813
2007-07-26,-3.3333
2007-07-27,0.0
2007-07-30,-12.069
2007-07-31,-13.7255
2007-08-01,0.0
2007-08-02,9.0909
2007-08-03,-4.1667
2007-08-06,6.5217
2007-08-07,2.0408
2007-08-08,-16.0
2007-08-09,-4.7619
2007-08-10,5.0
2007-08-13,-4.7619
2007-08-14,0.0
2007-08-15,-5.0
2007-08-16,-10.526299999999999
2007-08-17,11.1765
2007-08-20,-20.634900000000002
2007-08-21,26.6667
2007-08-22,-5.2632
2007-08-23,-13.8889
2007-08-24,-2.5806
2007-08-27,19.2053
2007-08-28,-11.1111
2007-08-29,0.0
2007-08-30,0.0
2007-08-31,12.5
2007-09-04,-11.1111
2007-09-05,-12.5
2007-09-06,-7.1429
2007-09-07,7.6923
2007-09-10,-15.0
2007-09-11,68.0672
2007-09-12,-7.5
2007-09-13,8.1081
2007-09-14,-7.5
2007-09-17,-10.8108
2007-09-18,-9.0909
2007-09-19,20.0
2007-09-20,2.7778
2007-09-21,13.5135
2007-09-24,-4.7619
2007-09-25,0.0
2007-09-26,0.0
2007-09-27,0.0
2007-09-28,-0.5
2007-10-01,0.0
2007-10-02,-9.5477
2007-10-03,0.0
2007-10-04,1.3889
2007-10-05,-1.3699
2007-10-08,10.0
2007-10-09,-6.5657
2007-10-10,-8.1081
2007-10-11,8.2353
2007-10-12,5.9783
2007-10-15,-5.1282
2007-10-16,2.7027
2007-10-17,-10.0
2007-10-18,11.1111
2007-10-19,-2.6316
2007-10-22,5.4054
2007-10-23,2.5641
2007-10-24,0.0
2007-10-25,-9.0
2007-10-26,1.6484
2007-10-29,0.0
2007-10-30,-8.1081
2007-10-31,5.8824
2007-11-02,-5.5556
2007-11-05,5.8824
2007-11-06,0.0
2007-11-07,-4.4444
2007-11-08,4.6512
2007-11-09,0.0
2007-11-12,0.0
2007-11-13,0.0
2007-11-14,-4.4444
2007-11-15,1.7442
2007-11-16,2.8571
2007-11-19,-5.5556
2007-11-20,-2.9412000000000003
2007-11-21,0.0
2007-11-23,2.4242
2007-11-26,-8.284
2007-11-27,6.4516
2007-11-28,-8.4848
2007-11-29,0.0
2007-11-30,0.0
2007-12-03,-15.2318
2007-12-04,-17.9688
2007-12-05,23.8095
2007-12-06,7.6923
2007-12-07,-28.5714
2007-12-10,35.0
2007-12-11,-0.7407
2007-12-12,-14.1791
2007-12-13,17.3913
2007-12-14,-7.4074
2007-12-17,-24.0
2007-12-18,-26.3158
2007-12-19,0.0
2007-12-20,-14.2857
2007-12-21,18.3333
2007-12-24,0.0
2007-12-26,1.4085
2007-12-27,0.0
2007-12-28,37.5
2007-12-31,-29.2929
2008-01-02,-7.1429
2008-01-03,0.0
2008-01-04,0.0
2008-01-07,0.0
2008-01-09,3.0769
2008-01-10,-2.9851
2008-01-11,0.0
2008-01-14,-15.3846
2008-01-15,-9.0909
2008-01-17,60.0
2008-01-18,0.0
2008-01-22,18.75
2008-01-23,5.2632
2008-01-24,-20.0
2008-01-25,6.25
2008-01-28,-23.5294
2008-01-29,7.6923
2008-01-30,14.2857
2008-02-01,-25.0
2008-02-04,50.0
2008-02-05,0.0
2008-02-06,-16.6667
2008-02-08,0.0
2008-02-13,-13.3333
2008-02-14,0.0
2008-02-15,-7.6923
2008-02-19,0.0
2008-02-20,8.3333
2008-02-21,0.0
2008-02-22,-7.6923
2008-02-25,0.0
2008-02-26,0.0
2008-02-27,0.0
2008-02-28,0.0
2008-02-29,33.3333
2008-03-03,-25.0
2008-03-04,16.6667
2008-03-05,14.2857
2008-03-06,0.0
2008-03-11,-12.5
2008-03-12,14.2857
2008-03-13,-18.75
2008-03-17,0.0
2008-03-18,-7.6923
2008-03-19,8.3333
2008-03-20,-7.6923
2008-03-24,-8.3333
2008-03-25,0.0
2008-03-26,-9.0909
2008-03-27,0.0
2008-03-28,0.0
2008-03-31,0.0
2008-04-01,0.0
2008-04-02,-10.0
2008-04-03,0.0
2008-04-04,-11.1111
2008-04-07,-12.5
2008-04-08,14.2857
2008-04-09,25.0
2008-04-10,-10.0
2008-04-14,11.1111
2008-04-15,-20.0
2008-04-16,0.0
2008-04-18,-12.5
2008-04-22,0.0
2008-04-23,28.5714
2008-04-24,-5.5556
2008-04-25,0.0
2008-04-28,-5.8824
2008-04-30,100.0
2008-05-01,87.5
2008-05-02,-46.6667
2008-05-05,62.5
2008-05-06,-38.4615
2008-05-07,0.0
2008-05-09,0.0
2008-05-12,0.0
2008-05-14,0.0
2008-05-15,-37.5
2008-05-16,0.0
2008-05-19,-15.0
2008-05-20,17.647100000000002
2008-05-21,0.0
2008-05-23,60.0
2008-05-27,-12.5
2008-05-28,-14.2857
2008-05-29,16.6667
2008-06-03,-7.1429
2008-06-05,-21.5385
2008-06-06,7.8431
2008-06-09,-7.2727
2008-06-11,-1.9607999999999999
2008-06-12,2.0
2008-06-13,19.6078
2008-06-16,0.0
2008-06-17,-1.6393
2008-06-18,-16.6667
2008-06-20,40.0
2008-06-23,-28.5714
2008-06-24,0.0
2008-06-25,0.0
2008-06-26,-20.0
2008-06-27,0.0
2008-06-30,25.0
2008-07-01,0.0
2008-07-02,-10.0
2008-07-03,55.5556
2008-07-07,-14.2857
2008-07-08,16.6667
2008-07-09,0.0
2008-07-10,-14.2857
2008-07-11,16.6667
2008-07-14,-14.2857
2008-07-15,8.3333
2008-07-17,-7.6923
2008-07-18,-8.3333
2008-07-21,0.0
2008-07-22,-9.0909
2008-07-23,0.0
2008-07-24,0.0
2008-07-25,-2.0
2008-07-28,2.0408
2008-07-29,-2.0
2008-07-30,0.0
2008-07-31,0.0
2008-08-01,-8.1633
2008-08-04,0.0
2008-08-05,11.1111
2008-08-06,-10.0
2008-08-07,6.6667
2008-08-08,-6.25
2008-08-11,6.6667
2008-08-12,0.0
2008-08-13,-6.25
2008-08-14,0.0
2008-08-15,11.1111
2008-08-20,-10.0
2008-08-21,0.0
2008-08-22,0.0
2008-08-25,0.0
2008-08-26,0.0
2008-08-27,0.0
2008-08-28,-6.6667
2008-08-29,0.0
2008-09-02,-4.7619
2008-09-03,0.0
2008-09-04,0.0
2008-09-05,0.0
2008-09-08,-12.5
2008-09-10,0.0
2008-09-11,14.2857
2008-09-12,0.0
2008-09-15,0.0
2008-09-16,0.0
2008-09-17,-12.5
2008-09-19,0.0
2008-09-22,14.2857
2008-09-23,0.0
2008-09-29,-12.5
2008-09-30,-42.8571
2008-10-01,75.0
2008-10-02,0.0
2008-10-03,-42.8571
2008-10-06,75.0
2008-10-14,0.0
2008-10-15,0.0
2008-10-16,0.0
2008-10-17,-57.1429
2008-10-21,133.3333
2008-10-23,-28.5714
2008-10-24,40.0
2008-10-27,0.0
2008-10-28,-68.5714
2008-10-29,163.6364
2008-10-30,0.0
2008-11-05,-13.7931
2008-11-06,16.0
2008-11-12,37.931
2008-11-13,50.0
2008-11-14,0.0
2008-11-18,0.0
2008-11-19,-16.6667
2008-11-20,0.0
2008-11-21,0.0
2008-11-25,0.0
2008-11-28,-20.0
2008-12-01,0.0
2008-12-03,-17.5
2008-12-05,21.2121
2008-12-09,25.0
2008-12-10,0.0
2008-12-12,0.0
2008-12-15,0.0
2008-12-16,0.0
2008-12-18,-10.0
2008-12-19,0.0
2008-12-23,11.1111
2008-12-24,-20.0
2008-12-26,0.0
2008-12-29,0.0
2008-12-30,0.0
2008-12-31,-12.5
2009-01-05,28.5714
2009-01-06,-22.2222
2009-01-07,14.2857
2009-01-09,-12.5
2009-01-14,0.0
2009-01-15,14.2857
2009-01-16,-12.5
2009-01-21,-14.2857
2009-01-22,16.6667
2009-01-23,0.0
2009-01-26,14.2857
2009-01-27,-25.0
2009-01-28,33.3333
2009-02-02,-25.0
2009-02-03,0.0
2009-02-04,16.6667
2009-02-06,14.2857
2009-02-09,0.0
2009-02-10,10.0
2009-02-11,0.0
2009-02-12,-9.0909
2009-02-13,0.0
2009-02-17,22.5
2009-02-18,0.0
2009-02-19,-18.3673
2009-02-20,0.0
2009-02-26,0.0
2009-02-27,0.0
2009-03-02,-20.0
2009-03-04,9.375
2009-03-05,0.0
2009-03-06,0.0
2009-03-09,-20.0
2009-03-10,7.1429
2009-03-11,-33.3333
2009-03-12,25.0
2009-03-13,0.0
2009-03-17,0.0
2009-03-19,60.0
2009-03-20,-37.5
2009-03-23,-20.0
2009-03-24,0.0
2009-03-25,0.0
2009-03-26,-20.0
2009-03-27,25.0
2009-03-31,20.0
2009-04-02,0.0
2009-04-06,0.0
2009-04-07,0.0
2009-04-09,25.0
2009-04-16,-33.3333
2009-04-17,15.0
2009-04-21,-17.3913
2009-04-22,-21.0526
2009-04-23,-53.3333
2009-04-24,42.8571
2009-04-27,50.0
2009-04-28,-6.6667
2009-04-29,-28.5714
2009-04-30,0.0
2009-05-01,50.0
2009-05-04,0.0
2009-05-05,-26.6667
2009-05-07,0.0
2009-05-11,63.6364
2009-05-19,5.5556
2009-05-20,268.4211
2009-05-21,-21.4286
2009-05-22,-9.0909
2009-05-26,-80.0
2009-05-27,300.0
2009-06-01,-37.5
2009-06-02,92.0
2009-06-03,-58.3333
2009-06-05,100.0
2009-06-09,0.0
2009-06-16,-50.0
2009-06-17,100.0
2009-06-19,-12.5
2009-06-24,-48.5714
2009-06-29,177.7778
2009-07-01,-64.0
2009-07-06,66.6667
2009-07-09,0.0
2009-07-13,0.0
2009-07-14,-33.3333
2009-07-15,0.0
2009-07-16,0.0
2009-07-21,-5.0
2009-07-22,5.2632
2009-07-28,-10.0
2009-07-29,5.5556
2009-07-30,5.2632
2009-07-31,0.0
2009-08-03,0.0
2009-08-06,0.0
2009-08-07,-10.0
2009-08-10,0.0
2009-08-12,0.0
2009-08-14,0.0
2009-08-19,-5.5556
2009-08-25,0.0
2009-08-27,0.0
2009-08-28,0.0
2009-08-31,5.8824
2009-09-03,0.0
2009-09-04,0.0
2009-09-22,-5.5556
2009-09-24,-11.7647
2009-09-28,0.0
2009-09-29,0.0
2009-10-06,0.0
2009-10-07,20.0
2009-10-08,-5.5556
2009-10-13,0.0
2009-10-14,11.7647
2009-10-15,110.5263
2009-10-16,-25.0
2009-10-19,0.0
2009-10-20,-3.3333
2009-10-21,-31.0345
2009-10-27,50.0
2009-10-28,0.0
2009-10-29,-3.3333
2009-10-30,0.0
2009-11-02,0.0
2009-11-03,0.0
2009-11-04,0.0
2009-11-05,0.0
2009-11-06,-13.7931
2009-11-09,0.0
2009-11-10,-20.0
2009-11-11,0.0
2009-11-13,-15.0
2009-11-16,17.647100000000002
2009-11-19,47.5
2009-11-20,-15.2542
2009-11-23,-20.0
2009-11-24,-15.0
2009-11-25,17.647100000000002
2009-11-30,-15.0
2009-12-02,5.8824
2009-12-03,0.0
2009-12-04,61.1111
2009-12-07,-6.8966
2009-12-08,11.1111
2009-12-09,-26.6667
2009-12-10,4.5455
2009-12-11,13.0435
2009-12-15,-23.0769
2009-12-17,-2.5
2009-12-18,2.5641
2009-12-21,0.0
2009-12-22,0.0
2009-12-23,25.0
2009-12-24,0.0
2009-12-28,-20.0
2009-12-29,0.0
2009-12-30,0.0
2009-12-31,-5.0
2010-01-04,-21.0526
2010-01-05,19.1667
2010-01-06,-0.3497
2010-01-07,9.473700000000001
2010-01-08,1.9231
2010-01-11,0.6289
2010-01-12,-25.0
2010-01-13,20.0
2010-01-14,-15.9722
2010-01-15,4.9587
2010-01-19,19.685
2010-01-21,0.0
2010-01-22,21.0526
2010-01-26,0.0
2010-01-27,-0.5435
2010-01-28,-16.9399
2010-01-29,5.2632
2010-02-01,11.875
2010-02-02,0.0
2010-02-03,-10.6145
2010-02-04,0.0
2010-02-05,-0.625
2010-02-08,13.2075
2010-02-09,6.1111
2010-02-10,-6.2827
2010-02-11,-10.6145
2010-02-12,0.0
2010-02-16,-15.0
2010-02-17,0.0
2010-02-18,17.647100000000002
2010-02-19,-10.0
2010-02-22,-5.5556
2010-02-23,0.0
2010-02-24,0.0
2010-02-26,2.9412000000000003
2010-03-01,-8.5714
2010-03-03,0.0
2010-03-04,0.0
2010-03-05,-0.7813
2010-03-09,-8.6614
2010-03-12,-19.8276
2010-03-15,-13.9785
2010-03-16,-50.0
2010-03-17,100.0
2010-03-18,0.0
2010-03-19,0.0
2010-03-22,0.0
2010-03-23,0.0
2010-03-24,0.0
2010-03-25,0.0
2010-03-26,-20.0
2010-03-29,12.5
2010-03-30,0.0
2010-03-31,-11.1111
2010-04-01,12.5
2010-04-05,0.0
2010-04-07,0.0
2010-04-08,22.2222
2010-04-09,-9.0909
2010-04-12,-20.0
2010-04-13,0.0
2010-04-14,0.0
2010-04-15,12.5
2010-04-16,-22.2222
2010-04-19,-14.2857
2010-04-20,8.3333
2010-04-21,-7.6923
2010-04-22,25.0
2010-04-23,-1.6667
2010-04-28,-18.6441
2010-04-29,6.25
2010-04-30,1.9607999999999999
2010-05-03,-17.3077
2010-05-04,-6.9767
2010-05-05,0.0
2010-05-06,-20.0
2010-05-07,-25.0
2010-05-10,83.3333
2010-05-11,6.8182
2010-05-12,10.6383
2010-05-13,0.0
2010-05-19,-7.6923
2010-05-21,-41.6667
2010-05-24,42.8571
2010-05-25,-20.0
2010-05-27,9.375
2010-06-01,-8.5714
2010-06-02,0.0
2010-06-03,9.375
2010-06-07,2.8571
2010-06-08,-2.7778
2010-06-09,-8.5714
2010-06-17,4.6875
2010-06-18,7.4627
2010-06-28,-33.3333
2010-07-08,33.3333
2010-07-12,0.0
2010-07-13,-25.0
2010-07-14,0.0
2010-07-19,-6.25
2010-08-02,6.6667
2010-08-04,6.25
2010-08-05,21.5686
2010-08-10,-22.5806
2010-08-12,-33.3333
2010-08-17,125.0
2010-08-19,100.0
2010-08-20,0.0
2010-08-24,-77.7778
2010-08-26,50.0
2010-08-27,66.6667
2010-08-30,-20.0
2010-08-31,0.0
2010-09-03,-25.0
2010-09-07,33.3333
2010-09-08,0.0
2010-09-10,0.0
2010-09-13,0.0
2010-09-15,-21.875
2010-09-17,28.0
2010-09-20,-21.875
2010-09-23,-4.0
2010-09-24,-16.6667
2010-09-28,27.5
2010-09-30,-21.5686
2010-10-04,20.0
2010-10-05,-16.6667
2010-10-06,20.0
2010-10-07,0.0
2010-10-08,0.0
2010-10-15,0.0
2010-11-09,-33.3333
2010-11-10,150.0
2010-11-11,-42.5
2010-11-18,4.3478
2010-11-19,50.0
2010-11-23,0.0
2010-11-26,0.0
2010-12-01,-30.5556
2010-12-03,0.0
2010-12-06,0.0
2010-12-08,24.0
2010-12-13,-9.6774
2010-12-15,-37.5
2010-12-16,-2.8571
2010-12-20,0.0
2010-12-22,88.2353
2010-12-23,25.0
2010-12-27,0.0
2010-12-30,0.0
2010-12-31,30.0
2011-01-03,207.6923
2011-01-05,-10.0
2011-01-11,-50.0
2011-01-12,11.1111
2011-01-13,-25.0
2011-01-18,140.0
2011-01-19,-44.4444
2011-01-20,-20.0
2011-01-24,-10.1563
2011-01-25,16.5217
2011-01-26,-4.4776
2011-02-02,0.0
2011-02-03,0.0
2011-02-04,-12.5
2011-02-08,35.7143
2011-02-09,5.2632
2011-02-10,-5.0
2011-02-11,-5.2632
2011-02-15,0.0
2011-02-16,0.0
2011-02-18,0.0
2011-02-22,0.0
2011-02-23,0.0
2011-02-24,-16.6667
2011-02-25,60.0
2011-02-28,0.0
2011-03-01,-16.6667
2011-03-02,-3.75
2011-03-03,-1.2987
2011-03-04,0.0
2011-03-07,5.2632
2011-03-08,0.0
2011-03-09,-3.125
2011-03-10,3.2258
2011-03-11,0.0
2011-03-14,10.0
2011-03-16,172.7273
2011-03-17,0.0
2011-03-18,0.0
2011-03-21,-3.3333
2011-03-22,-3.4483
2011-03-23,0.0
2011-03-24,0.0
2011-03-25,-10.7143
2011-03-28,-20.0
2011-03-29,50.0
2011-03-30,-36.6667
2011-03-31,-5.2632
2011-04-01,0.0
2011-04-04,11.1111
2011-04-05,-15.0
2011-04-06,17.647100000000002
2011-04-08,0.0
2011-04-11,0.0
2011-04-14,25.0
2011-04-15,20.0
2011-04-18,0.0
2011-04-19,0.0
2011-04-20,0.0
2011-04-21,0.0
2011-04-25,13.3333
2011-04-26,0.0
2011-04-27,-11.7647
2011-04-28,0.0
2011-04-29,-16.6667
2011-05-02,10.0
2011-05-03,-1.8182
2011-05-04,-18.5185
2011-05-05,0.0
2011-05-06,13.6364
2011-05-09,0.0
2011-05-10,8.0
2011-05-12,-7.4074
2011-05-13,-12.0
2011-05-17,0.0
2011-05-18,0.0
2011-05-19,-9.0909
2011-05-20,2.5
2011-05-23,2.439
2011-05-24,4.7619
2011-05-25,-68.1818
2011-05-26,214.2857
2011-05-27,0.0
2011-05-31,2.2727
2011-06-01,-33.3333
2011-06-02,26.6667
2011-06-03,21.0526
2011-06-06,4.3478
2011-06-07,12.5
2011-06-08,11.1111
2011-06-09,-3.3333
2011-06-14,-1.7241
2011-06-15,-8.7719
2011-06-16,5.7692
2011-06-20,-12.7273
2011-06-21,14.5833
2011-06-22,1.8182
2011-06-23,6.6964
2011-06-24,-19.6653
2011-06-27,16.6667
2011-06-28,-21.4286
2011-06-29,0.0
2011-06-30,13.6364
2011-07-05,-12.0
2011-07-06,0.0
2011-07-07,4.5455
2011-07-08,8.6957
2011-07-11,-8.0
2011-07-12,-8.6957
2011-07-13,9.5238
2011-07-14,-13.0435
2011-07-18,0.0
2011-07-21,-20.0
2011-07-25,12.5
2011-07-27,11.1111
2011-07-28,-10.0
2011-07-29,-5.5556
2011-08-02,-2.2059
2011-08-03,-3.7594
2011-08-09,-6.25
2011-08-10,-26.6667
2011-08-15,9.0909
2011-08-16,0.0
2011-08-17,0.0
2011-08-18,-16.6667
2011-08-22,10.0
2011-08-23,9.0909
2011-08-24,-33.3333
2011-08-25,25.0
2011-08-26,15.0
2011-08-29,-9.7826
2011-08-30,1.2048
2011-08-31,4.7619
2011-09-01,0.0
2011-09-19,-9.0909
2011-09-22,0.0
2011-09-23,-20.0
2011-09-26,0.0
2011-09-27,25.0
2011-10-05,0.0
2011-10-07,0.0
2011-10-13,10.0
2011-10-14,72.7273
2011-10-18,-21.0526
2011-10-20,23.3333
2011-10-24,0.0
2011-10-25,0.0
2011-10-26,0.0
2011-10-27,-29.7297
2011-10-28,0.0
2011-10-31,15.3846
2011-11-01,-20.0
2011-11-04,0.0
2011-11-08,-36.4583
2011-11-09,31.1475
2011-11-16,0.0
2011-11-17,-1.875
2011-11-21,27.3885
2011-11-28,52.0
2011-11-30,-31.5789
2011-12-06,-7.6923
2011-12-09,-25.0
2011-12-12,33.3333
2011-12-14,-19.7917
2011-12-16,0.0
2011-12-19,3.8961
2011-12-20,0.0
2011-12-22,-15.0
2011-12-23,5.8824
2011-12-27,-5.5556
2011-12-28,5.8824
2011-12-29,-16.6667
2011-12-30,0.0
2012-01-03,6.6667
2012-01-04,0.0
2012-01-06,0.0
2012-01-10,-6.25
2012-01-11,0.0
2012-01-13,0.0
2012-01-20,4.1667
2012-01-24,0.0
2012-01-25,-20.8
2012-01-30,5.0505
2012-02-03,-7.6923
2012-02-06,0.0
2012-02-07,8.3333
2012-02-08,38.4615
2012-02-09,-2.0833
2012-02-13,-3.5461
2012-02-14,0.0
2012-02-17,0.0
2012-02-21,3.6765
2012-02-22,7.8014
2012-02-24,0.0
2012-03-05,-10.526299999999999
2012-03-06,-29.4118
2012-03-07,41.6667
2012-03-08,0.0
2012-03-13,0.0
2012-03-14,-5.8824
2012-03-15,0.0
2012-03-16,0.0
2012-03-23,0.0
2012-03-27,2.3438
2012-03-28,3.8167999999999997
2012-03-30,16.1765
2012-04-02,0.0
2012-04-03,-79.7468
2012-04-05,500.0
2012-04-09,-16.6667
2012-04-10,0.0
2012-04-11,0.0
2012-04-12,-10.0
2012-04-17,11.1111
2012-04-23,0.0
2012-04-25,0.0
2012-04-26,20.0
2012-04-27,0.0
2012-05-01,0.0
2012-05-02,-16.6667
2012-05-03,-5.0
2012-05-09,0.0
2012-05-14,0.0
2012-05-17,-5.2632
2012-05-18,33.3333
2012-05-22,-25.0
2012-05-23,11.1111
2012-05-29,-10.0
2012-05-30,-11.1111
2012-05-31,50.0
2012-06-01,-16.6667
2012-06-04,-20.0
2012-06-05,25.0
2012-06-06,0.0
2012-06-11,0.0
2012-06-15,0.0
2012-06-28,-20.0
2012-07-02,-37.5
2012-07-06,-37.5
2012-07-10,284.0
2012-07-11,-33.3333
2012-07-18,-37.5
2012-07-19,40.0
2012-07-30,0.0
2012-07-31,0.0
2012-08-01,-2.6786
2012-08-06,-19.2661
2012-08-08,0.0
2012-08-10,0.0
2012-08-14,63.6364
2012-08-15,0.0
2012-08-20,-26.3889
2012-08-21,50.9434
2012-09-06,-33.75
2012-09-12,0.0
2012-09-13,81.1321
2012-09-18,-25.0
2012-10-04,33.3333
2012-10-09,-37.5
2012-10-10,20.0
2012-10-15,0.0
2012-10-17,-44.4444
2012-11-02,140.0
2012-11-07,-58.3333
2012-11-09,140.0
2012-11-13,-58.3333
2012-11-14,140.0
2012-11-16,-4.1667
2012-11-19,3.2609
2012-11-20,-24.2105
2012-11-21,0.0
2012-11-23,-44.4444
2012-11-26,100.0
2012-11-27,20.0
2012-11-28,25.0
2012-11-29,33.3333
2012-11-30,0.0
2012-12-03,0.0
2012-12-04,0.0
2012-12-05,5.0
2012-12-06,-4.7619
2012-12-07,25.0
2012-12-11,0.0
2012-12-12,-20.0
2012-12-13,0.0
2012-12-14,0.0
2012-12-21,-35.0
2012-12-24,76.9231
2012-12-27,2.1739
2013-01-02,-57.4468
2013-01-03,130.0
2013-01-07,-35.3261
2013-01-08,0.0
2013-01-09,0.0
2013-01-10,6.3025
2013-01-11,1.1858
2013-01-14,25.0
2013-01-15,0.0
2013-01-16,-25.0
2013-01-17,20.0
2013-01-18,0.0
2013-01-22,33.3333
2013-01-23,0.0
2013-01-25,0.0
2013-01-28,0.0
2013-01-30,1.3021
2013-02-01,-13.6247
2013-02-04,-28.5714
2013-02-05,13.3333
2013-02-06,17.647100000000002
2013-02-07,21.5625
2013-02-08,-9.5116
2013-02-11,-9.0909
2013-02-12,0.0
2013-02-14,-12.5
2013-02-15,37.1429
2013-02-19,0.0
2013-02-20,0.0
2013-02-22,0.0
2013-02-26,-25.0
2013-02-27,0.0
2013-02-28,35.0694
2013-03-01,-50.6427
2013-03-04,50.0
2013-03-05,35.0694
2013-03-06,0.0
2013-03-08,17.2237
2013-03-11,-26.3158
2013-03-13,-4.7619
2013-03-15,-20.0
2013-03-18,12.5
2013-03-19,-11.1111
2013-03-20,3.125
2013-03-22,-18.1818
2013-03-25,11.1111
2013-03-26,-10.0
2013-03-27,11.1111
2013-03-28,0.0
2013-04-01,0.0
2013-04-02,-12.5
2013-04-03,14.2857
2013-04-05,0.0
2013-04-08,0.0
2013-04-09,0.0
2013-04-10,-12.5
2013-04-11,37.1429
2013-04-12,-5.5556
2013-04-17,-20.5882
2013-04-19,11.1111
2013-04-22,6.6667
2013-04-23,0.0
2013-04-24,-15.625
2013-04-25,122.2222
2013-04-26,-16.6667
2013-04-29,-0.5
2013-05-01,-0.2513
2013-05-03,-0.5038
2013-05-06,-23.038
2013-05-07,-5.2632
2013-05-09,-8.3333
2013-05-10,15.1515
2013-05-13,-21.0526
2013-05-14,64.1667
2013-05-15,-1.0152
2013-05-16,18.9744
2013-05-17,3.4483
2013-05-20,0.0
2013-05-21,-55.0
2013-05-22,111.1111
2013-05-23,-12.2807
2013-05-24,0.0
2013-05-29,12.0
2013-06-03,0.0
2013-06-05,0.0
2013-06-10,-3.5714
2013-06-12,-29.6296
2013-06-13,-31.5789
2013-06-14,46.1538
2013-06-18,0.0
2013-06-20,0.0
2013-06-26,0.0
2013-07-01,-31.5789
2013-07-02,46.1538
2013-07-11,-31.5789
2013-07-12,26.9231
2013-07-15,-61.7424
2013-07-16,134.6535
2013-07-18,-15.6118
2013-07-19,18.5
2013-07-22,-12.2363
2013-07-23,12.5
2013-07-24,-56.4103
2013-07-25,0.0
2013-07-26,88.2353
2013-07-30,0.0
2013-07-31,0.0
2013-08-01,0.0
2013-08-02,0.0
2013-08-08,0.0
2013-08-19,-33.3333
2013-08-20,0.0
2013-08-21,225.0
2013-08-23,5.7692
2013-08-28,-45.4545
2013-08-29,83.3333
2013-08-30,1.1364
2013-09-03,2.4718999999999998
2013-09-06,-26.3158
