ticker,ERUC US Equity
2005-03-04,-6.0
2005-03-07,-2.1277
2005-03-08,-10.8696
2005-03-09,2.439
2005-03-10,2.3810000000000002
2005-03-11,-6.9767
2005-03-14,7.5
2005-03-15,11.6279
2005-03-16,-2.0833
2005-03-17,-8.5106
2005-03-18,0.0
2005-03-21,2.3256
2005-03-22,-9.0909
2005-03-23,-2.5
2005-03-24,0.0
2005-03-28,-10.2564
2005-03-29,-2.8571
2005-03-30,5.8824
2005-03-31,-5.5556
2005-04-01,-5.8824
2005-04-04,-9.375
2005-04-05,0.0
2005-04-06,-3.4483
2005-04-07,-14.2857
2005-04-08,33.3333
2005-04-11,6.25
2005-04-12,-19.1176
2005-04-13,-1.8182
2005-04-14,-7.4074
2005-04-15,-4.0
2005-04-18,0.0
2005-04-19,4.1667
2005-04-20,4.0
2005-04-21,-3.8462
2005-04-22,24.0
2005-04-25,0.0
2005-04-26,-19.3548
2005-04-27,4.0
2005-04-28,-3.8462
2005-04-29,0.0
2005-05-02,-2.0
2005-05-03,6.1224
2005-05-04,-3.8462
2005-05-05,-6.0
2005-05-06,14.8936
2005-05-09,22.2222
2005-05-10,-9.0909
2005-05-11,0.0
2005-05-12,-3.3333
2005-05-13,-3.4483
2005-05-16,-3.5714
2005-05-17,0.0
2005-05-18,-9.2593
2005-05-19,-14.2857
2005-05-20,21.4286
2005-05-23,-3.9215999999999998
2005-05-24,-8.1633
2005-05-25,6.6667
2005-05-26,-6.25
2005-05-27,0.0
2005-05-31,-2.2222
2005-06-01,-4.5455
2005-06-02,0.0
2005-06-03,-4.7619
2005-06-06,0.0
2005-06-07,-10.0
2005-06-08,0.0
2005-06-09,8.3333
2005-06-10,-5.1282
2005-06-13,2.7027
2005-06-14,-5.2632
2005-06-15,-2.7778
2005-06-16,1.4285999999999999
2005-06-17,1.4085
2005-06-20,0.0
2005-06-21,-8.3333
2005-06-22,0.0
2005-06-23,6.0606
2005-06-24,-2.8571
2005-06-27,-5.8824
2005-06-28,0.0
2005-06-29,-3.125
2005-06-30,-1.6129
2005-07-01,4.918
2005-07-05,0.0
2005-07-06,9.375
2005-07-07,-14.2857
2005-07-08,0.0
2005-07-11,0.0
2005-07-12,0.0
2005-07-13,-3.3333
2005-07-14,-6.8966
2005-07-15,-7.4074
2005-07-18,12.0
2005-07-19,-14.2857
2005-07-20,4.1667
2005-07-21,52.0
2005-07-22,31.5789
2005-07-25,24.0
2005-07-26,0.0
2005-07-27,-19.3548
2005-07-28,2.0
2005-07-29,-9.8039
2005-08-01,22.8261
2005-08-02,-7.9646
2005-08-03,0.0
2005-08-04,-7.6923
2005-08-05,2.0833
2005-08-08,-10.2041
2005-08-09,9.0909
2005-08-10,-8.3333
2005-08-11,0.0
2005-08-12,-9.0909
2005-08-15,0.0
2005-08-16,-5.0
2005-08-17,-2.6316
2005-08-18,-8.1081
2005-08-19,2.9412000000000003
2005-08-22,2.8571
2005-08-23,0.5556
2005-08-24,-0.5525
2005-08-25,0.0
2005-08-26,-5.5556
2005-08-29,0.0
2005-08-30,0.0
2005-08-31,17.647100000000002
2005-09-01,0.0
2005-09-02,0.0
2005-09-06,-5.0
2005-09-07,4.7368
2005-09-08,-9.5477
2005-09-09,0.0
2005-09-12,0.0
2005-09-13,0.0
2005-09-14,0.0
2005-09-15,-5.5556
2005-09-16,5.8824
2005-09-19,-8.3333
2005-09-20,2.4242
2005-09-21,0.0
2005-09-22,-2.3669000000000002
2005-09-23,-6.0606
2005-09-26,-9.6774
2005-09-27,-2.8571
2005-09-28,-3.6765
2005-09-29,-1.9083999999999999
2005-09-30,5.0584
2005-10-03,0.0
2005-10-04,-3.7037
2005-10-05,-3.8462
2005-10-06,0.0
2005-10-07,12.0
2005-10-10,0.0
2005-10-11,-14.2857
2005-10-12,0.0
2005-10-13,-12.5
2005-10-14,0.0
2005-10-17,9.5238
2005-10-18,13.0435
2005-10-19,0.0
2005-10-20,0.0
2005-10-21,11.538499999999999
2005-10-24,-16.5517
2005-10-25,-4.9587
2005-10-26,0.0
2005-10-27,0.0
2005-10-28,-8.6957
2005-10-31,4.7619
2005-11-01,0.0
2005-11-02,4.5455
2005-11-03,12.1739
2005-11-04,8.5271
2005-11-07,0.7143
2005-11-08,17.0213
2005-11-09,-6.0606
2005-11-10,0.0
2005-11-11,6.4516
2005-11-14,-9.0909
2005-11-15,-10.0
2005-11-16,-7.4074
2005-11-17,-8.0
2005-11-18,4.3478
2005-11-21,20.0
2005-11-22,-9.7222
2005-11-23,-3.8462
2005-11-25,0.0
2005-11-28,0.0
2005-11-29,-8.0
2005-11-30,8.6957
2005-12-01,-4.0
2005-12-02,0.0
2005-12-05,0.0
2005-12-06,12.5
2005-12-07,-11.1111
2005-12-08,4.1667
2005-12-09,7.2
2005-12-12,-6.7164
2005-12-13,4.0
2005-12-14,-7.3077
2005-12-15,16.1826
2005-12-16,-3.5714
2005-12-19,-3.7037
2005-12-20,-3.8462
2005-12-21,-4.0
2005-12-22,0.0
2005-12-23,16.6667
2005-12-27,-12.5
2005-12-28,-2.0408
2005-12-29,8.3333
2005-12-30,-10.7692
2006-01-03,3.4483
2006-01-04,8.3333
2006-01-05,-6.1538
2006-01-06,0.0
2006-01-09,-1.6393
2006-01-10,-4.1667
2006-01-11,4.3478
2006-01-12,3.3333
2006-01-13,-3.2258
2006-01-17,1.6667
2006-01-18,2.459
2006-01-19,-6.4
2006-01-20,15.3846
2006-01-23,-3.7037
2006-01-24,-7.6923
2006-01-25,-4.1667
2006-01-26,0.0
2006-01-27,0.0
2006-01-30,4.3478
2006-01-31,0.0
2006-02-01,0.0
2006-02-02,-8.3333
2006-02-03,0.0
2006-02-06,0.0
2006-02-07,0.0
2006-02-08,4.5455
2006-02-09,0.0
2006-02-10,4.3478
2006-02-13,-7.5
2006-02-14,3.6036
2006-02-15,4.3478
2006-02-16,-4.1667
2006-02-17,4.3478
2006-02-21,8.3333
2006-02-22,-3.8462
2006-02-23,4.0
2006-02-24,-6.9231
2006-02-27,10.7438
2006-02-28,11.9403
2006-03-01,52.6667
2006-03-02,-19.6507
2006-03-03,3.2609
2006-03-06,4.2105
2006-03-07,1.0101
2006-03-08,-7.5
2006-03-09,8.1081
2006-03-10,-5.0
2006-03-13,0.0
2006-03-14,-2.1053
2006-03-15,-3.2258
2006-03-16,13.8889
2006-03-17,-2.439
2006-03-20,-5.0
2006-03-21,-4.7368
2006-03-22,10.4972
2006-03-23,-7.5
2006-03-24,0.0
2006-03-27,0.0
2006-03-28,5.4054
2006-03-29,12.8205
2006-03-30,-6.8182
2006-03-31,-2.439
2006-04-03,0.0
2006-04-04,0.0
2006-04-05,2.0
2006-04-06,-6.8627
2006-04-07,5.2632
2006-04-10,1.5
2006-04-11,-1.4778
2006-04-12,2.5
2006-04-13,-0.7317
2006-04-17,0.7371
2006-04-18,0.0
2006-04-19,9.7561
2006-04-20,-6.6667
2006-04-21,-2.3810000000000002
2006-04-24,-4.878
2006-04-25,4.6154
2006-04-26,-4.4118
2006-04-27,0.0
2006-04-28,0.0
2006-05-01,-1.0256
2006-05-02,-1.0363
2006-05-03,4.712
2006-05-04,-4.0
2006-05-05,1.0417
2006-05-08,-1.5464
2006-05-09,4.1885
2006-05-10,-3.5176
2006-05-11,-1.0417
2006-05-12,-2.6316
2006-05-15,0.0
2006-05-16,-2.7027
2006-05-17,0.5556
2006-05-18,0.0
2006-05-19,-3.3149
2006-05-22,5.7143
2006-05-23,2.7027
2006-05-24,-2.6316
2006-05-25,-1.0811
2006-05-26,0.0
2006-05-30,1.0929
2006-05-31,-5.4054
2006-06-01,-1.1429
2006-06-02,-0.289
2006-06-05,4.3478
2006-06-06,-2.7778
2006-06-07,0.0
2006-06-08,-2.2857
2006-06-09,5.2632
2006-06-12,0.0
2006-06-13,2.2222
2006-06-14,-13.0435
2006-06-15,0.0
2006-06-16,0.0
2006-06-19,-8.75
2006-06-20,2.7397
2006-06-21,13.3333
2006-06-22,23.5294
2006-06-23,9.5238
2006-06-26,-19.5652
2006-06-27,-0.5405
2006-06-28,-2.1739
2006-06-29,-3.8889
2006-06-30,4.0462
2006-07-03,1.1111
2006-07-05,-3.8462
2006-07-06,0.0
2006-07-07,2.8571
2006-07-10,-11.1111
2006-07-11,-6.25
2006-07-12,16.6667
2006-07-13,-2.8571
2006-07-14,-2.9412000000000003
2006-07-17,-3.0303
2006-07-18,0.0
2006-07-19,6.25
2006-07-20,-2.9412000000000003
2006-07-21,-9.0909
2006-07-24,3.3333
2006-07-25,3.2258
2006-07-26,-6.25
2006-07-27,3.3333
2006-07-28,3.2258
2006-07-31,-6.25
2006-08-01,6.6667
2006-08-02,0.625
2006-08-03,-0.6211
2006-08-04,3.125
2006-08-07,-9.0909
2006-08-08,0.0
2006-08-09,0.0
2006-08-10,0.0
2006-08-11,6.6667
2006-08-14,-3.125
2006-08-15,3.2258
2006-08-16,-6.25
2006-08-17,3.3333
2006-08-18,0.0
2006-08-21,-3.2258
2006-08-22,13.3333
2006-08-23,-5.8824
2006-08-24,0.0
2006-08-25,0.0
2006-08-28,-6.25
2006-08-29,3.3333
2006-08-30,0.0
2006-08-31,-3.2258
2006-09-01,3.3333
2006-09-05,-3.2258
2006-09-06,0.0
2006-09-07,-2.6667
2006-09-08,2.7397
2006-09-11,-6.6667
2006-09-12,3.5714
2006-09-13,-3.4483
2006-09-14,-3.5714
2006-09-15,-5.9259
2006-09-18,-1.5748
2006-09-19,-8.0
2006-09-20,8.6957
2006-09-21,0.0
2006-09-22,16.0
2006-09-25,-1.7241
2006-09-26,-8.7719
2006-09-27,3.8462
2006-09-28,-7.4074
2006-09-29,8.0
2006-10-02,-3.7037
2006-10-03,-7.6923
2006-10-04,12.5
2006-10-05,-3.7037
2006-10-06,-3.8462
2006-10-09,-4.0
2006-10-10,7.5
2006-10-11,-3.1008
2006-10-12,4.0
2006-10-13,3.8462
2006-10-16,-3.7037
2006-10-17,-3.8462
2006-10-18,0.0
2006-10-19,0.0
2006-10-20,0.0
2006-10-23,-4.0
2006-10-24,0.0
2006-10-25,4.1667
2006-10-26,-4.0
2006-10-27,0.0
2006-10-30,4.1667
2006-10-31,0.0
2006-11-01,-4.0
2006-11-02,-4.1667
2006-11-03,4.3478
2006-11-06,-8.3333
2006-11-07,13.6364
2006-11-08,-4.0
2006-11-09,4.1667
2006-11-10,-8.0
2006-11-13,0.0
2006-11-14,-0.8696
2006-11-15,-3.5088
2006-11-16,-4.5455
2006-11-17,-4.7619
2006-11-20,0.0
2006-11-21,0.0
2006-11-22,0.0
2006-11-24,-5.0
2006-11-27,0.0
2006-11-28,15.7895
2006-11-29,0.0
2006-11-30,-8.1818
2006-12-01,-0.9901
2006-12-04,-5.0
2006-12-05,0.0
2006-12-06,-7.3684
2006-12-07,13.6364
2006-12-08,0.0
2006-12-11,-1.0
2006-12-12,-4.0404
2006-12-13,-5.2632
2006-12-14,0.0
2006-12-15,0.0
2006-12-18,-10.0
2006-12-19,11.1111
2006-12-20,-10.0
2006-12-21,2.4691
2006-12-22,-3.6145
2006-12-26,0.0
2006-12-27,0.0
2006-12-28,1.25
2006-12-29,-3.7037
2007-01-03,0.0
2007-01-04,0.0
2007-01-05,-1.2821
2007-01-08,-5.1948
2007-01-09,-1.3699
2007-01-10,4.1667
2007-01-11,-4.0
2007-01-12,25.0
2007-01-16,27.7778
2007-01-17,0.0
2007-01-18,-13.0435
2007-01-19,-5.0
2007-01-22,-9.473700000000001
2007-01-23,0.0
2007-01-24,-1.1628
2007-01-25,-3.5294
2007-01-26,0.0
2007-01-29,-9.7561
2007-01-30,5.4054
2007-01-31,-2.5641
2007-02-01,0.0
2007-02-02,3.9474
2007-02-05,-1.2658
2007-02-06,-1.2821
2007-02-07,-2.5974
2007-02-08,-1.3333
2007-02-09,1.3514
2007-02-12,1.3333
2007-02-13,-7.8947
2007-02-14,-4.2857
2007-02-15,1.4925
2007-02-16,-8.8235
2007-02-20,-5.6452
2007-02-21,-9.4017
2007-02-22,0.0
2007-02-23,13.2075
2007-02-26,-3.3333
2007-02-27,-13.7931
2007-02-28,4.0
2007-03-01,5.7692
2007-03-02,-12.7273
2007-03-05,4.1667
2007-03-06,-2.0
2007-03-07,2.0408
2007-03-08,-6.0
2007-03-09,0.0
2007-03-12,6.383
2007-03-13,4.0
2007-03-14,0.0
2007-03-15,-4.8077
2007-03-16,-1.0101
2007-03-19,-10.2041
2007-03-20,-6.8182
2007-03-21,-12.1951
2007-03-22,2.7778
2007-03-23,2.7027
2007-03-26,0.0
2007-03-27,-1.3158
2007-03-28,-4.0
2007-03-29,0.0
2007-03-30,-2.7778
2007-04-02,2.8571
2007-04-03,19.4444
2007-04-04,-11.6279
2007-04-05,7.8947
2007-04-09,0.0
2007-04-10,-2.439
2007-04-11,7.5
2007-04-12,-2.3256
2007-04-13,2.3810000000000002
2007-04-16,-4.6512
2007-04-17,-14.6341
2007-04-18,8.5714
2007-04-19,0.0
2007-04-20,0.0
2007-04-23,-17.004
2007-04-24,9.7561
2007-04-25,0.0
2007-04-26,20.0
2007-04-27,11.1111
2007-04-30,-5.0
2007-05-01,5.2632
2007-05-02,-1.6667
2007-05-03,-6.7797
2007-05-04,-14.5455
2007-05-07,-14.8936
2007-05-08,-2.5
2007-05-09,-7.6923
2007-05-10,33.3333
2007-05-11,-6.25
2007-05-14,-11.1111
2007-05-15,0.0
2007-05-16,6.25
2007-05-17,-8.2353
2007-05-18,0.0
2007-05-21,-7.6923
2007-05-22,0.0
2007-05-23,16.6667
2007-05-24,0.0
2007-05-25,-19.0476
2007-05-29,8.8235
2007-05-30,-8.1081
2007-05-31,5.8824
2007-06-01,-4.1667
2007-06-04,1.4493
2007-06-05,-2.8571
2007-06-06,-5.8824
2007-06-07,3.125
2007-06-08,-6.0606
2007-06-11,-9.6774
2007-06-12,3.5714
2007-06-13,-10.3448
2007-06-14,19.2308
2007-06-15,-3.2258
2007-06-18,-6.6667
2007-06-19,0.0
2007-06-20,-5.3571
2007-06-21,-1.8868
2007-06-22,9.6154
2007-06-25,3.5088
2007-06-26,-5.0847
2007-06-27,-3.5714
2007-06-28,-11.1111
2007-06-29,0.0
2007-07-02,0.0
2007-07-03,-4.1667
2007-07-05,0.0
2007-07-06,-0.4348
2007-07-09,-17.0306
2007-07-10,0.0
2007-07-11,10.526299999999999
2007-07-12,-4.7619
2007-07-13,0.0
2007-07-16,-5.0
2007-07-17,-5.2632
2007-07-18,5.5556
2007-07-19,0.0
2007-07-20,-5.2632
2007-07-23,-19.4444
2007-07-24,3.4483
2007-07-25,-6.6667
2007-07-26,7.1429
2007-07-27,-6.6667
2007-07-30,-7.1429
2007-07-31,-7.6923
2007-08-01,0.0
2007-08-02,-4.1667
2007-08-03,-4.3478
2007-08-06,-13.6364
2007-08-07,7.8947
2007-08-08,-7.3171
2007-08-09,-10.526299999999999
2007-08-10,17.647100000000002
2007-08-13,-15.0
2007-08-14,-5.8824
2007-08-15,6.25
2007-08-16,-5.8824
2007-08-17,12.5
2007-08-20,22.2222
2007-08-21,-18.1818
2007-08-22,-3.3333
2007-08-23,-8.046
2007-08-24,6.25
2007-08-27,-14.1176
2007-08-28,16.4384
2007-08-29,-5.8824
2007-08-30,0.0
2007-08-31,0.0
2007-09-04,-5.625
2007-09-05,-5.9603
2007-09-06,-15.493
2007-09-07,-4.1667
2007-09-10,-4.3478
2007-09-11,-9.0909
2007-09-12,-8.0
2007-09-13,34.7826
2007-09-14,53.2258
2007-09-17,-15.7895
2007-09-18,-16.25
2007-09-19,18.6567
2007-09-20,-14.4654
2007-09-21,2.9412000000000003
2007-09-24,7.1429
2007-09-25,-6.6667
2007-09-26,0.0
2007-09-27,-1.4285999999999999
2007-09-28,-2.8986
2007-10-01,28.3582
2007-10-02,-4.6512
2007-10-03,-2.439
2007-10-04,25.0
2007-10-05,-10.0
2007-10-08,5.5556
2007-10-09,-3.1579
2007-10-10,-7.6087
2007-10-11,17.647100000000002
2007-10-12,-5.0
2007-10-15,0.0
2007-10-16,5.2632
2007-10-17,0.0
2007-10-18,-8.0
2007-10-19,1.087
2007-10-22,0.0
2007-10-23,1.0753
2007-10-24,-8.5106
2007-10-25,-3.4884
2007-10-26,-3.6145
2007-10-29,-6.25
2007-10-30,-6.6667
2007-10-31,0.0
2007-11-01,0.0
2007-11-02,0.0
2007-11-05,-14.2857
2007-11-06,16.6667
2007-11-07,-7.1429
2007-11-08,-7.6923
2007-11-09,0.0
2007-11-12,-16.6667
2007-11-13,2.0
2007-11-14,0.0
2007-11-15,-1.9607999999999999
2007-11-16,0.0
2007-11-19,-2.0
2007-11-20,0.0
2007-11-21,-2.0408
2007-11-23,-4.1667
2007-11-26,0.0
2007-11-27,-4.3478
2007-11-28,2.2727
2007-11-29,-6.3889
2007-11-30,-0.2967
2007-12-03,-7.1429
2007-12-04,-12.8205
2007-12-05,0.0
2007-12-06,0.0
2007-12-07,-7.3529
2007-12-10,-4.7619
2007-12-11,10.0
2007-12-12,0.0
2007-12-13,-9.0909
2007-12-14,0.0
2007-12-17,-3.3333
2007-12-18,3.4483
2007-12-19,-3.3333
2007-12-20,0.0
2007-12-21,3.4483
2007-12-24,-6.6667
2007-12-26,3.5714
2007-12-27,-6.4655000000000005
2007-12-28,8.7558
2007-12-31,-15.2542
2008-01-02,0.0
2008-01-03,4.0
2008-01-04,0.0
2008-01-07,-11.538499999999999
2008-01-08,13.0435
2008-01-09,-19.2308
2008-01-10,0.0
2008-01-11,0.0
2008-01-14,-4.7619
2008-01-15,-5.0
2008-01-16,2.6316
2008-01-17,-7.6923
2008-01-18,0.0
2008-01-22,-22.2222
2008-01-23,0.0
2008-01-24,-21.4286
2008-01-25,4.5455
2008-01-28,-30.4348
2008-01-29,-14.0625
2008-01-30,-7.2727
2008-01-31,-21.5686
2008-02-01,23.75
2008-02-04,-3.0303
2008-02-05,-19.7917
2008-02-06,-6.4935
2008-02-07,-26.3889
2008-02-08,-24.5283
2008-02-11,-20.0
2008-02-12,15.625
2008-02-13,-35.1351
2008-02-14,0.0
2008-02-15,0.0
2008-02-19,0.0
2008-02-20,-12.5
2008-02-21,0.0
2008-02-22,0.0
2008-02-25,14.2857
2008-02-26,-8.3333
2008-02-27,154.5455
2008-02-28,-23.2143
2008-02-29,-20.9302
2008-03-03,-20.5882
2008-03-04,-11.1111
2008-03-05,12.5
2008-03-06,0.0
2008-03-07,-3.7037
2008-03-10,0.0
2008-03-11,-7.6923
2008-03-12,12.5
2008-03-13,-11.1111
2008-03-14,0.0
2008-03-17,-12.5
2008-03-18,0.0
2008-03-19,-14.2857
2008-03-20,0.0
2008-03-24,-27.7778
2008-03-25,0.0
2008-03-26,0.0
2008-03-27,0.0
2008-03-28,0.0
2008-03-31,0.0
2008-04-01,7.6923
2008-04-02,0.0
2008-04-03,-7.1429
2008-04-04,7.6923
2008-04-07,-7.1429
2008-04-08,0.0
2008-04-09,-15.3846
2008-04-10,0.0
2008-04-11,-9.0909
2008-04-14,10.0
2008-04-15,0.0
2008-04-16,0.0
2008-04-17,0.0
2008-04-18,-9.0909
2008-04-21,0.0
2008-04-22,-20.0
2008-04-23,0.0
2008-04-24,0.0
2008-04-25,25.0
2008-04-28,-20.0
2008-04-29,0.0
2008-04-30,0.0
2008-05-01,0.0
2008-05-02,25.0
2008-05-05,-20.0
2008-05-06,0.0
2008-05-07,0.0
2008-05-08,25.0
2008-05-09,-20.0
2008-05-12,0.0
2008-05-13,0.0
2008-05-14,0.0
2008-05-15,0.0
2008-05-16,0.0
2008-05-19,0.0
2008-05-20,0.0
2008-05-21,25.0
2008-05-22,-20.0
2008-05-23,0.0
2008-05-27,-25.0
2008-05-28,66.6667
2008-05-29,90.0
2008-05-30,15.7895
2008-06-02,-4.5455
2008-06-03,-33.3333
2008-06-04,14.2857
2008-06-05,0.0
2008-06-06,0.0
2008-06-09,-12.5
2008-06-10,-21.4286
2008-06-11,0.0
2008-06-12,0.0
2008-06-13,72.7273
2008-06-16,-31.5789
2008-06-17,7.6923
2008-06-18,-7.1429
2008-06-19,0.0
2008-06-20,-15.3846
2008-06-23,0.0
2008-06-24,0.0
2008-06-25,0.0
2008-06-26,0.0
2008-06-27,0.0
2008-06-30,-9.0909
2008-07-01,0.0
2008-07-02,10.0
2008-07-03,0.0
2008-07-07,-27.2727
2008-07-08,0.0
2008-07-09,0.0
2008-07-10,0.0
2008-07-11,0.0
2008-07-14,0.0
2008-07-15,0.0
2008-07-16,0.0
2008-07-17,0.0
2008-07-18,-25.0
2008-07-21,0.0
2008-07-22,33.3333
2008-07-23,25.0
2008-07-24,-20.0
2008-07-25,-25.0
2008-07-28,33.3333
2008-07-29,0.0
2008-07-30,-25.0
2008-07-31,33.3333
2008-08-01,-25.0
2008-08-04,-16.6667
2008-08-05,20.0
2008-08-06,0.0
2008-08-07,-16.6667
2008-08-08,0.0
2008-08-11,0.0
2008-08-12,0.0
2008-08-13,0.0
2008-08-14,0.0
2008-08-15,0.0
2008-08-18,0.0
2008-08-19,0.0
2008-08-20,20.0
2008-08-21,0.0
2008-08-22,-16.6667
2008-08-25,0.0
2008-08-26,0.0
2008-08-27,0.0
2008-08-28,0.0
2008-08-29,0.0
2008-09-02,0.0
2008-09-03,0.0
2008-09-04,-40.0
2008-09-05,66.6667
2008-09-08,0.0
2008-09-09,0.0
2008-09-10,0.0
2008-09-11,0.0
2008-09-12,-40.0
2008-09-15,0.0
2008-09-16,0.0
2008-09-17,0.0
2008-09-18,-33.3333
2008-09-19,50.0
2008-09-22,0.0
2008-09-23,0.0
2008-09-24,0.0
2008-09-25,0.0
2008-09-26,0.0
2008-09-29,0.0
2008-09-30,0.0
2008-10-01,0.0
2008-10-02,0.0
2008-10-03,-33.3333
2008-10-06,0.0
2008-10-07,50.0
2008-10-08,-33.3333
2008-10-09,50.0
2008-10-10,-33.3333
2008-10-13,0.0
2008-10-14,0.0
2008-10-15,50.0
2008-10-16,-33.3333
2008-10-17,50.0
2008-10-20,0.0
2008-10-21,0.0
2008-10-22,-33.3333
2008-10-23,50.0
2008-10-24,0.0
2008-10-27,0.0
2008-10-28,0.0
2008-10-29,-33.3333
2008-10-30,50.0
2008-10-31,0.0
2008-11-03,0.0
2008-11-04,0.0
2008-11-05,0.0
2008-11-06,0.0
2008-11-07,0.0
2008-11-10,-33.3333
2008-11-11,0.0
2008-11-12,0.0
2008-11-13,0.0
2008-11-14,0.0
2008-11-17,-20.0
2008-11-19,0.0
2008-11-20,25.0
2008-11-21,-20.0
2008-11-24,25.0
2008-11-25,0.0
2008-11-26,0.0
2008-11-28,-20.0
2008-12-02,25.0
2008-12-03,0.0
2008-12-05,0.0
2008-12-08,60.0
2008-12-09,-37.5
2008-12-10,0.0
2008-12-15,0.0
2008-12-16,-20.0
2008-12-17,25.0
2008-12-18,0.0
2008-12-19,0.0
2008-12-24,0.0
2008-12-29,0.0
2008-12-30,0.0
2008-12-31,0.0
2009-01-02,0.0
2009-01-05,0.0
2009-01-06,0.0
2009-01-07,0.0
2009-01-08,-20.0
2009-01-12,0.0
2009-01-15,25.0
2009-01-16,0.0
2009-01-26,0.0
2009-01-27,0.0
2009-01-29,0.0
2009-01-30,0.0
2009-02-02,0.0
2009-02-05,-20.0
2009-02-10,25.0
2009-02-17,0.0
2009-03-10,-20.0
2009-03-19,25.0
2009-03-30,0.0
2009-04-03,0.0
2009-04-06,0.0
2009-04-16,0.0
2009-04-22,0.0
2009-04-23,-20.0
2009-04-24,0.0
2009-05-05,0.0
2009-05-07,25.0
2009-05-14,0.0
2009-05-15,0.0
2009-05-18,0.0
2009-05-19,0.0
2009-05-26,0.0
2009-05-28,0.0
2009-06-04,0.0
2009-06-16,0.0
2009-07-14,0.0
2009-07-22,0.0
2009-08-05,0.0
2009-08-06,0.0
2009-08-11,0.0
2009-09-01,0.0
2009-09-02,0.0
2009-09-03,0.0
2009-09-04,0.0
2009-09-08,0.0
2009-09-17,0.0
2009-09-21,0.0
2009-09-24,-20.0
2009-09-29,25.0
2009-09-30,0.0
2009-10-05,0.0
2009-10-06,0.0
2009-10-08,0.0
2009-10-09,0.0
2009-10-16,0.0
2009-10-19,0.0
2009-10-22,0.0
2009-11-04,0.0
2009-11-05,0.0
2009-11-19,0.0
2009-12-04,-20.0
2009-12-07,25.0
2009-12-08,-20.0
2009-12-17,25.0
2009-12-21,0.0
2009-12-23,0.0
2009-12-24,0.0
2010-01-04,0.0
2010-01-05,0.0
2010-01-06,0.0
2010-01-13,0.0
2010-01-20,-20.0
2010-01-21,25.0
2010-01-22,0.0
2010-02-16,0.0
2010-02-26,0.0
2010-03-18,0.0
2010-03-25,0.0
2010-03-31,0.0
2010-04-14,0.0
2010-04-15,0.0
2010-04-16,0.0
2010-04-19,0.0
2010-04-22,0.0
2010-04-23,0.0
2010-04-26,0.0
2010-04-27,0.0
2010-04-28,0.0
2010-04-29,0.0
2010-04-30,0.0
2010-05-04,0.0
2010-05-06,0.0
2010-05-07,0.0
2010-05-10,0.0
2010-05-11,0.0
2010-05-12,0.0
2010-05-13,0.0
2010-05-17,0.0
2010-05-18,0.0
2010-05-19,0.0
2010-05-20,0.0
2010-05-21,0.0
2010-05-24,0.0
2010-05-27,0.0
2010-06-07,0.0
