ticker,STCC US Equity
2013-12-26,-4.3478
2013-12-27,-9.0909
2013-12-30,8.875
2013-12-31,0.0
2014-01-02,-16.4179
2014-01-03,-1.0989
2014-01-06,0.0
2014-01-07,11.1111
2014-01-08,-1.0
2014-01-09,1.0101
2014-01-10,20.875
2014-01-13,40.6412
2014-01-14,-11.7647
2014-01-15,-16.6667
2014-01-16,16.0
2014-01-17,-17.1552
2014-01-21,4.0583
2014-01-22,-4.0
2014-01-23,-4.1667
2014-01-24,0.0
2014-01-27,4.3478
2014-01-28,0.0
2014-01-29,-8.3333
2014-01-30,0.0
2014-01-31,-8.0682
2014-02-03,0.0
2014-02-04,8.776299999999999
2014-02-05,8.0682
2014-02-06,-3.2597
2014-02-07,-4.3478
2014-02-10,-9.0909
2014-02-11,0.0
2014-02-12,0.0
2014-02-13,-0.125
2014-02-14,-8.8861
2014-02-18,0.0
2014-02-19,9.8901
2014-02-20,19.6875
2014-02-21,-4.2298
2014-02-24,-12.759
2014-02-25,0.0
2014-02-26,20.0
2014-02-27,-16.6667
2014-02-28,0.0
2014-03-03,-9.0
2014-03-04,0.0
2014-03-06,0.0
2014-03-07,-1.0989
2014-03-10,22.2222
2014-03-11,0.0
2014-03-12,-18.2955
2014-03-13,-5.4242
2014-03-14,-5.8824
2014-03-17,0.0
2014-03-18,-6.25
2014-03-19,-6.6667
2014-03-20,0.0
2014-03-21,0.0
2014-03-24,28.5714
2014-03-25,0.0
2014-03-26,-15.0
2014-03-27,-1.9607999999999999
2014-03-31,0.0
2014-04-01,0.0
2014-04-02,0.1667
2014-04-08,-0.1664
2014-04-09,0.0
2014-04-14,6.6667
2014-04-15,0.0
2014-04-16,12.5
2014-04-17,22.2222
2014-04-21,-9.0909
2014-04-22,10.0
2014-04-23,4.5455
2014-04-24,-21.7391
2014-04-25,-6.6667
2014-04-28,1.1905000000000001
2014-04-29,-5.8824
2014-04-30,-6.25
2014-05-01,-7.3333
2014-05-02,26.6187
2014-05-05,-9.6591
2014-05-06,27.044
2014-05-07,-27.7228
2014-05-08,-10.9589
2014-05-09,-0.2885
2014-05-12,-7.4253
2014-05-13,3.3333
2014-05-14,20.9677
2014-05-15,-16.4167
2014-05-16,27.6171
2014-05-19,-24.7656
2014-05-20,20.4569
2014-05-21,-3.4483
2014-05-22,-4.0179
2014-05-23,0.0
2014-05-27,4.186
2014-05-28,0.0
2014-05-29,-5.7143
2014-05-30,-1.5152
2014-06-02,0.0
2014-06-03,0.0
2014-06-04,4.4231
2014-06-05,2.9466
2014-06-06,0.0
2014-06-09,-2.6834
2014-06-10,2.9412000000000003
2014-06-11,0.0
2014-06-12,1.4285999999999999
2014-06-13,1.4085
2014-06-16,4.1667
2014-06-17,-1.3333
2014-06-18,0.0
2014-06-19,-1.3514
2014-06-20,-0.1712
2014-06-24,-3.259
2014-06-25,3.3688000000000002
2014-06-26,-2.5728999999999997
2014-06-27,0.0
2014-06-30,0.0
2014-07-01,0.0
2014-07-02,0.0
2014-07-07,2.6408
2014-07-08,-3.259
2014-07-09,0.7092
2014-07-10,5.4577
2014-07-11,0.0
2014-07-14,-6.3439
2014-07-16,-0.1783
2014-07-17,0.0
2014-07-18,0.0
2014-07-21,-7.1429
2014-07-22,0.0
2014-07-23,0.0
2014-07-24,-4.6154
2014-07-28,-3.2258
2014-07-30,15.0
2014-07-31,-13.0435
2014-08-04,0.0
2014-08-11,0.0
2014-08-12,0.0
2014-08-15,0.0
2014-08-18,0.0
2014-08-19,0.0
2014-08-20,-15.0
2014-08-21,17.647100000000002
2014-08-25,0.0
2014-08-27,-8.3333
2014-08-28,0.0
2014-08-29,0.2273
2014-09-02,26.7574
2014-09-04,-35.5993
2014-09-08,33.3333
2014-09-09,0.0
2014-09-10,-25.0
2014-09-11,11.1111
2014-09-15,0.0
2014-09-17,0.0
2014-09-19,0.0
2014-09-22,0.0
2014-09-25,-2.0
2014-10-01,-8.1633
2014-10-02,55.2778
2014-10-06,-39.8927
2014-10-07,0.0
2014-10-08,0.0
2014-10-09,-2.3810000000000002
2014-10-13,0.0
2014-10-15,21.9512
2014-10-17,-18.0
2014-10-20,46.3415
2014-10-21,8.3333
2014-10-22,-7.6923
2014-10-23,0.0
2014-10-24,-5.3125
2014-10-27,5.6106
2014-10-28,-6.1458
2014-10-29,6.5483
2014-10-30,0.0
2014-10-31,0.0
2014-11-03,0.0
2014-11-04,0.0
2014-11-05,0.0
2014-11-06,1.6667
2014-11-10,6.5574
2014-11-12,0.0
2014-11-13,0.0
2014-11-17,-0.2885
2014-11-18,6.4609
2014-11-19,5.7971
2014-11-20,-4.1096
2014-11-21,-7.1429
2014-11-24,-1.5385
2014-12-01,-6.25
2014-12-02,-23.9583
2014-12-03,0.0
2014-12-05,23.8356
2014-12-08,6.1947
2014-12-10,-8.3333
2014-12-11,5.4545
2014-12-12,-20.3664
2014-12-15,29.9053
2014-12-16,5.2083
2014-12-17,-23.9604
2014-12-19,27.7344
2014-12-22,-9.9898
2014-12-23,0.2265
2014-12-24,0.0
2014-12-26,-7.4576
2014-12-30,-7.9365
2014-12-31,31.565
2015-01-02,-11.2903
2015-01-05,-14.7727
2015-01-06,32.2667
2015-01-07,-21.9758
2015-01-09,-2.584
2015-01-13,37.931
2015-01-14,0.0
2015-01-15,0.0
2015-01-16,-22.7885
2015-01-20,-0.1245
2015-01-21,0.1247
2015-01-22,0.2491
2015-01-26,-4.5963
2015-01-28,-5.8594
2015-01-29,-0.1383
2015-01-30,1.108
2015-02-02,0.137
2015-02-03,0.0
2015-02-09,-0.8208
2015-02-11,29.7931
2015-02-13,-22.9543
2015-02-17,-0.4138
2015-02-19,0.1385
2015-02-20,6.2241
2015-02-24,-5.9896
2015-02-26,9.9723
2015-03-03,-14.3577
2015-03-04,0.0
2015-03-05,0.0
2015-03-17,-17.5
2015-03-20,0.1783
2015-03-23,0.0
2015-03-24,-7.8292
2015-04-02,11.1969
2015-04-06,8.3333
2015-04-07,-7.6923
2015-04-10,-2.7778
2015-04-20,-14.2857
2015-04-22,-12.2917
2015-04-23,33.0166
2015-04-28,14.2857
2015-04-30,0.0
2015-05-01,0.0
2015-05-08,0.0
2015-05-12,12.5
2015-05-13,4.4444
2015-05-20,-14.8936
2015-05-21,0.0
2015-06-02,0.0
2015-06-03,0.0
2015-06-04,0.0
2015-06-08,0.0
2015-06-09,0.0
2015-06-11,0.0
2015-06-12,0.0
2015-06-15,0.0
2015-06-19,0.0
2015-06-23,0.0
2015-06-25,0.0
2015-07-15,-20.0
2015-07-17,40.625
2015-07-20,-11.1111
2015-07-30,0.0
2015-08-05,0.0
2015-08-06,17.5
2015-08-18,-25.5319
2015-08-24,0.0
2015-08-25,0.0
2015-08-27,0.0
2015-09-14,0.0
2015-09-18,0.0
2015-09-24,0.0
2015-10-02,-5.7143
2015-10-05,0.0
2015-10-08,0.0
2015-10-12,-3.0303
2015-10-16,-18.75
2015-10-19,-3.8462
2015-10-20,0.0
2015-10-23,0.0
2015-10-26,0.0
2015-11-02,0.0
2015-11-03,-3.25
2015-11-12,-9.0439
2015-11-17,-9.0909
2015-11-18,0.0
2015-12-03,45.0
2015-12-10,0.0
2015-12-15,-13.7931
2015-12-18,-52.0
2015-12-23,62.5
2015-12-30,-37.8205
2015-12-31,0.0
2016-01-08,65.9794
2016-01-11,19.2547
2016-01-12,45.8333
2016-01-28,14.2857
2016-02-08,-37.0313
2016-02-12,-0.2481
2016-02-17,19.403
2016-02-26,-16.6667
2016-02-29,-16.0
2016-03-07,24.4048
2016-03-08,14.8325
2016-03-16,-6.6667
2016-03-18,78.5714
2016-03-21,0.0
2016-04-13,-20.0
2016-04-19,0.0
2016-04-22,-12.5
2016-04-25,0.0
2016-05-04,0.0
2016-05-05,0.0
2016-05-09,0.0
2016-05-20,-14.2857
2016-05-26,0.0
2016-05-27,-16.6667
2016-06-01,0.0
2016-06-02,0.5
2016-06-15,9.4527
2016-07-05,1.8182
2016-07-11,9.5982
2016-07-12,-10.387
2016-07-18,-9.0909
2016-07-19,0.0
2016-07-21,-6.5
2016-07-27,-10.9626
2016-08-02,0.0
2016-08-10,20.1201
2016-08-17,12.0
2016-08-23,-17.8571
2016-08-26,0.0
2016-09-07,-13.0435
2016-09-20,0.0
2016-10-07,25.0
2016-10-10,19.5
2016-10-11,16.1088
2016-11-02,-42.3423
2016-11-11,0.0
2016-11-15,0.0
2016-12-02,-25.0
2016-12-05,0.0
2016-12-08,0.0
2016-12-12,0.0
2016-12-21,-25.4167
2017-01-13,63.6872
2017-01-25,89.4198
2017-01-27,0.3604
2017-01-31,0.0
2017-02-01,0.0
2017-02-02,0.0
2017-02-03,115.4399
2017-02-06,-6.6667
2017-02-07,0.0
2017-02-09,-28.5714
2017-02-15,40.0
2017-03-09,-40.8929
2017-03-14,-13.4441
2017-03-22,15.5323
2017-03-27,0.0
2017-03-31,-13.4441
2017-04-04,0.0
2017-04-05,0.0
2017-04-18,95.4625
2017-04-19,14.2857
2017-04-20,-12.5
2017-04-21,0.0
2017-04-26,-28.5714
2017-04-27,3.0
2017-05-05,-2.9126
2017-05-12,-27.0
2017-05-15,36.9863
2017-05-22,-30.0
2017-06-01,3.2143
2017-06-02,10.7266
2017-06-05,22.5
2017-06-06,-26.3265
2017-06-09,35.1801
2017-06-12,-20.4918
2017-06-27,-9.7938
2017-07-07,0.0
2017-07-14,0.0
2017-07-17,-39.7143
2017-07-24,89.5735
2017-07-27,-44.0
2017-07-28,78.5714
2017-08-01,0.0
2017-08-03,12.5
2017-08-07,0.0
2017-08-08,0.0
2017-08-11,22.2222
2017-08-14,0.0
2017-08-25,63.6364
2017-08-28,-11.1111
2017-08-31,-25.0
2017-09-07,-16.6667
2017-09-08,0.0
2017-09-22,0.0
2017-10-04,9.2
2017-10-13,-17.5824
2017-10-16,11.1111
2017-10-17,-1.0
2017-10-18,0.0
2017-10-19,1.0101
2017-10-24,-19.0
2017-10-25,23.4568
2017-11-08,-20.0
2017-11-14,0.0
2017-11-15,-11.25
2017-11-20,0.0
2017-11-21,0.0
2017-11-29,-15.493
2017-11-30,0.0
2017-12-04,18.3333
2017-12-05,40.8451
2017-12-06,-19.24
2017-12-07,11.4413
2017-12-11,11.1111
2017-12-15,-19.8
2017-12-18,-5.2369
2017-12-20,5.2632
2017-12-21,25.0
2017-12-27,179.4
2017-12-28,-24.1231
2017-12-29,-42.3585
2018-01-02,27.2504
2018-01-03,-9.9678
2018-01-04,21.4286
2018-01-05,70.5882
2018-01-08,-6.8966
2018-01-09,2.963
2018-01-10,-20.8633
2018-01-12,0.0
2018-01-16,-26.3636
2018-01-17,12.963
2018-01-19,56.2842
2018-01-22,-44.0559
2018-01-23,12.5
2018-01-26,48.8889
2018-01-30,-47.7612
2018-02-02,-12.857099999999999
2018-02-05,16.3934
2018-02-06,40.8451
2018-02-07,45.0
2018-02-08,-21.0
2018-02-09,-19.6857
2018-02-12,70.6522
2018-02-13,-4.4586
2018-02-14,-40.0
2018-02-15,0.1111
2018-02-16,-0.111
2018-02-20,-15.5556
2018-02-21,5.2632
2018-02-22,31.25
2018-02-26,-9.5238
2018-02-27,15.7895
2018-02-28,-18.1818
2018-03-01,0.0
2018-03-02,-11.1111
2018-03-07,-12.5
2018-03-08,-28.5714
2018-03-09,40.0
2018-03-13,0.0
2018-03-14,-7.1429
2018-03-15,7.6923
2018-03-20,-42.8571
2018-03-21,27.5
2018-03-23,-1.9607999999999999
2018-03-29,147.8
2018-04-03,-3.1477
2018-04-04,-55.8333
2018-04-05,88.6792
2018-04-06,-5.0
2018-04-10,25.1579
2018-04-12,-15.8957
2018-04-18,-1.0
2018-04-19,6.0606
2018-04-20,-4.7619
2018-04-24,9.5
2018-04-25,0.0
2018-05-01,-26.0274
2018-05-07,35.1852
2018-05-17,-36.0731
2018-05-31,25.7143
2018-06-01,11.3636
2018-06-04,0.0
2018-06-06,-18.3673
2018-06-07,22.5
2018-06-11,0.0
2018-06-12,-23.9796
2018-06-15,3.3557
2018-06-21,25.974
2018-06-25,38.1443
2018-06-26,-16.4179
2018-06-28,-1.7856999999999998
2018-06-29,36.3636
2018-07-02,-39.3333
2018-07-10,10.989
2018-07-11,38.6139
2018-07-12,17.1429
2018-07-13,-10.061
2018-07-16,-15.2542
2018-07-17,60.0
2018-07-20,-44.0
2018-07-24,42.8571
2018-07-25,0.0
2018-07-27,0.0
2018-07-30,0.0
2018-07-31,-3.125
2018-08-02,-1.2903
2018-08-03,-0.4902
2018-08-07,-34.3186
2018-08-08,50.0
2018-08-10,-70.6667
2018-08-13,25.0
2018-08-14,52.7273
2018-08-17,7.1429
2018-08-20,15.5556
2018-08-21,-18.2692
2018-08-22,2.6471
2018-08-23,-0.1146
2018-08-24,-2.467
2018-08-28,-9.7059
2018-08-29,34.202
2018-08-31,-34.2961
2018-09-05,15.6262
2018-09-10,-15.016
2018-09-18,-9.7744
2018-09-24,35.0
2018-09-25,-9.8765
2018-09-27,-2.7397
2018-10-03,38.7324
2018-10-04,1.5228000000000002
2018-10-05,-30.0
2018-10-09,0.0
2018-10-10,0.0
2018-10-15,40.7143
2018-10-17,-28.934
2018-10-19,57.1429
2018-10-24,-27.2727
2018-10-29,0.0
2018-10-31,0.0
2018-11-23,-25.0
2018-11-26,0.0
2018-11-28,66.6667
2018-11-29,-20.0
2018-12-03,62.5
2018-12-12,-38.8462
2018-12-14,-34.5912
2018-12-20,53.8462
2019-01-04,-10.625
2019-01-07,-2.0979
2019-01-11,42.8571
2019-01-14,50.0
2019-01-15,0.0
2019-01-16,-62.8667
2019-01-17,169.2998
2019-01-18,-33.3333
2019-01-25,30.1
2019-01-30,-24.0968
2019-01-31,0.0
2019-02-01,0.0
2019-02-07,-21.519
2019-02-11,26.4516
2019-02-13,-36.7347
2019-02-15,29.0323
2019-02-27,-22.5
2019-03-04,43.5484
2019-03-15,-30.3371
2019-03-21,41.371
2019-03-25,-29.2641
2019-04-01,35.871
2019-04-03,4.4634
2019-04-05,22.7273
2019-04-22,-7.4074
2019-04-26,-3.2
2019-05-01,-38.0165
2019-05-02,-6.6667
2019-05-03,78.5714
2019-05-06,-21.5
2019-05-07,-22.293
2019-05-10,0.0
2019-05-13,31.1475
2019-05-14,0.0
2019-05-16,-9.375
2019-05-17,10.3448
2019-05-21,0.5
2019-05-30,-25.3731
2019-05-31,57.2
2019-06-05,15.564
2019-06-06,-4.5872
2019-06-10,-31.7308
2019-06-11,47.8873
2019-06-13,-32.381
2019-06-14,-1.4085
2019-06-20,48.5714
2019-06-24,-2.6154
2019-06-25,2.6856
2019-06-27,-32.6923
2019-06-28,17.8571
2019-07-01,29.697
2019-07-03,-11.215
2019-07-05,13.2632
2019-07-08,1.3011
2019-07-09,-26.6055
2019-07-10,22.5
2019-07-11,2.0408
2019-07-12,-3.6
2019-07-15,-2.9461
2019-07-18,17.5716
2019-07-19,-1.4545
2019-07-23,-16.9742
2019-07-26,-11.1111
2019-07-29,-25.8125
2019-07-31,41.5333
2019-08-05,5.9524
2019-08-06,-1.1236
2019-08-09,-35.625
2019-08-13,55.3398
2019-08-14,-28.4091
2019-08-19,-12.6984
2019-08-20,18.1818
2019-08-23,23.0769
2019-08-26,0.0
2019-09-13,-18.5938
2019-09-16,-4.0307
2019-09-17,26.4
2019-09-23,-5.4228
2019-09-26,0.3801
2019-09-30,-26.6667
2019-10-01,14.5455
2019-10-02,0.5079
2019-10-04,-32.091
2019-10-08,51.1628
2019-10-09,-1.5385
2019-10-10,7.4375
2019-10-11,0.8144
2019-10-14,-2.1206
2019-10-22,4.6426
2019-10-25,-29.5775
2019-10-29,38.0
2019-11-20,21.7391
2019-11-21,-46.4286
2019-11-22,66.6667
2019-11-25,-1.3333
2019-12-03,1.3514
2019-12-05,-33.3333
2019-12-06,47.0
2019-12-11,-29.932
2019-12-13,35.534
2019-12-31,-14.0401
2020-01-02,11.0
2020-01-08,-0.9009
2020-01-14,0.0
2020-02-05,60.6061
2020-02-06,8.4906
2020-02-07,-8.6957
2020-02-11,-10.4762
2020-02-12,-20.2128
2020-02-21,-6.6667
2020-02-24,7.1429
2020-03-09,0.0
2020-03-11,-20.0
2020-03-12,20.0
2020-03-16,-15.2917
2020-03-18,14.7729
2020-03-25,-48.5714
2020-03-26,31.9444
2020-03-30,5.2632
2020-03-31,14.0
2020-04-01,0.8772
2020-04-03,21.7391
2020-04-07,-1.5714000000000001
2020-04-08,16.1103
2020-04-09,12.5
2020-04-13,11.1111
2020-04-28,-52.0
2020-04-29,36.2917
2020-04-30,7.0009
2020-05-01,-9.25
2020-05-05,2.9831
2020-05-06,-28.0037
2020-05-07,48.62
2020-05-12,-27.0
2020-05-13,22.6419
2020-05-18,11.5366
2020-05-20,-25.608
2020-05-22,34.4231
2020-06-01,-1.2876
2020-06-02,-12.3913
2020-06-03,13.9785
2020-06-04,-14.5138
2020-06-05,7.2581
2020-06-08,10.645
2020-06-16,-15.5937
2020-06-17,-21.6949
2020-06-19,22.132
2020-06-23,5.9814
2020-06-25,-16.388
2020-07-06,0.0
2020-07-07,0.0
2020-07-13,0.0
2020-07-28,0.0
2020-07-29,0.0
