ticker,BHPA US Equity
2008-12-03,66.6667
2008-12-10,-40.0
2008-12-11,0.0
2008-12-12,0.0
2008-12-16,60.0
2008-12-17,-37.5
2008-12-18,0.0
2008-12-19,0.0
2008-12-23,0.0
2008-12-24,-33.3333
2008-12-26,200.0
2008-12-29,-66.6667
2008-12-30,-20.0
2008-12-31,150.0
2009-01-05,-30.0
2009-01-07,7.1429
2009-01-08,20.0
2009-01-09,-22.2222
2009-01-12,-28.5714
2009-01-13,-21.5
2009-01-14,-10.828
2009-01-16,0.0
2009-01-20,14.2857
2009-01-21,-12.5
2009-01-22,0.0
2009-01-23,0.0
2009-01-26,-14.2857
2009-01-30,16.6667
2009-02-02,14.2857
2009-02-04,0.0
2009-02-06,-25.0
2009-02-11,0.0
2009-02-13,66.6667
2009-02-17,-20.0
2009-02-18,-37.5
2009-02-19,0.0
2009-02-23,-40.0
2009-03-17,-16.6667
2009-03-18,-32.0
2009-03-20,-41.1765
2009-03-23,50.0
2009-03-24,-33.3333
2009-03-25,50.0
2009-03-26,0.0
2009-03-27,-66.6667
2009-03-30,-40.0
2009-03-31,66.6667
2009-04-06,100.0
2009-04-08,100.0
2009-04-13,150.0
2009-04-21,-50.0
2009-04-23,80.0
2009-04-24,-44.4444
2009-05-04,80.0
2009-05-08,-11.1111
2009-05-11,-37.5
2009-05-13,0.0
2009-05-14,0.0
2009-05-18,0.0
2009-05-19,0.0
2009-05-22,0.0
2009-05-27,0.0
2009-05-29,0.0
2009-06-01,0.0
2009-06-03,0.0
2009-06-04,-20.0
2009-06-11,0.0
2009-06-15,0.0
2009-06-18,0.0
2009-06-19,0.0
2009-06-22,100.0
2009-06-25,-50.0
2009-06-26,0.0
2009-07-02,0.0
2009-07-17,50.0
2009-07-27,0.0
2009-07-31,0.0
2009-08-03,0.0
2009-08-05,0.0
2009-08-10,0.0
2009-08-12,-33.3333
2009-08-21,0.0
2009-09-02,0.0
2009-09-11,25.0
2009-09-15,0.0
2009-09-22,0.0
2009-09-23,0.0
2009-09-29,92.0
2009-09-30,-58.3333
2009-10-14,0.0
2009-10-16,0.0
2009-10-26,0.0
2009-10-30,0.0
2009-11-11,0.0
2009-11-13,-50.0
2009-11-16,0.0
2009-11-17,0.0
2009-11-25,40.0
2009-11-27,-92.8571
2009-12-03,50.0
2009-12-07,100.0
2009-12-08,0.0
2009-12-09,0.0
2009-12-10,-50.0
2009-12-14,0.0
2009-12-16,0.0
2009-12-17,0.0
2009-12-18,-33.3333
2009-12-21,0.0
2009-12-22,100.0
2009-12-28,0.0
2009-12-30,0.0
2010-01-07,6.25
2010-01-15,135.2941
2010-01-28,0.0
2010-01-29,0.0
2010-02-12,-56.25
2010-03-05,0.0
2010-03-10,0.0
2010-03-17,0.0
2010-03-19,0.0
2010-03-22,0.0
2010-03-23,0.0
2010-04-01,0.0
2010-04-05,0.0
2010-04-08,0.0
2010-04-09,-8.5714
2010-04-12,100.0
2010-04-13,150.0
2010-04-16,0.0
2010-04-21,-78.75
2010-05-03,0.0
2010-05-05,0.0
2010-05-06,0.0
2010-05-18,0.0
2010-05-27,0.0
2010-06-17,2.9412000000000003
2010-07-27,0.0
2010-07-28,0.0
2010-08-11,0.0
2010-08-19,0.0
2010-08-20,0.0
2010-08-30,0.0
2010-09-27,-82.8571
2010-10-05,66.6667
2010-10-29,10.0
2010-11-04,0.0
2010-11-05,1354.5455
2010-11-08,0.0
2010-11-09,150.0
2010-11-11,20.0
2010-11-16,-88.3333
2010-12-01,0.0
2010-12-06,0.0
2010-12-08,0.0
2010-12-13,0.0
2010-12-14,0.0
2010-12-22,28.5714
2010-12-23,0.0
2010-12-28,0.0
2010-12-31,-22.2222
2011-01-18,0.0
2011-02-08,0.0
2011-02-14,0.0
2011-02-25,0.0
2011-03-02,0.0
2011-03-10,0.0
2011-03-15,0.0
2011-03-25,0.0
2011-04-25,0.0
2011-04-26,0.0
2011-04-28,3.5714
2011-05-26,1.7241
2011-06-29,0.0
2011-07-06,-32.2034
2011-07-07,-15.0
2011-07-25,370.5882
2011-08-04,-58.75
2011-08-15,0.0
2011-08-16,0.0
2011-09-30,21.2121
2011-10-26,0.0
2011-10-31,0.0
2011-12-05,0.0
2011-12-20,0.0
2011-12-21,-46.25
2011-12-22,-20.9302
2011-12-27,0.0
2012-01-10,0.0
2012-02-03,0.0
2012-02-07,0.0
2012-02-09,0.0
2012-02-28,-38.2353
2012-03-05,0.0
2012-03-14,0.0
2012-03-20,0.0
2012-03-23,0.0
2012-04-26,195.2381
2012-04-27,-22.5806
2012-05-01,-33.3333
2012-05-23,0.0
2012-07-11,0.0
2012-07-27,0.0
2012-07-31,-50.0
2012-08-06,0.0
2012-08-08,0.0
2012-11-14,-31.25
2012-11-26,-54.5455
2012-11-27,0.0
2012-12-05,0.0
2012-12-18,0.0
2012-12-26,0.0
2012-12-28,0.0
2013-02-20,0.0
2013-02-28,0.0
2013-03-15,0.0
2013-04-15,60.0
2013-04-18,-37.5
2013-05-20,0.0
2013-07-24,0.0
2013-09-23,0.0
2013-09-24,0.0
2013-09-26,0.0
2013-10-22,0.0
2013-11-06,0.0
2013-11-21,0.0
2013-12-02,0.0
2013-12-10,0.0
2013-12-27,0.0
2014-01-10,0.0
2014-01-15,0.0
2014-06-04,60.0
2014-06-05,-37.5
2014-07-17,60.0
2014-07-21,0.0
2014-07-28,25.0
2014-07-30,10.0
2014-08-01,1936.3636
2014-08-04,-42.8571
2014-08-05,1.5625
2014-08-06,-13.8462
2014-08-07,0.0
2014-09-29,-85.7143
2014-09-30,0.0
2014-10-08,0.0
2014-10-13,31.25
2014-10-17,233.3333
2014-10-23,-8.5714
2014-10-24,-62.5
2014-10-30,8.3333
2014-11-06,446.1538
2014-11-18,-66.1972
2014-11-19,0.0
2014-11-21,0.0
2014-12-03,-33.3333
2014-12-18,0.0
2014-12-29,-50.0
2014-12-30,0.0
2015-01-06,-12.5
2015-01-08,-7.1429
2015-01-09,0.0
2015-01-12,-23.0769
2015-01-13,30.0
2015-01-14,-23.0769
2015-01-15,30.0
2015-01-16,-23.0769
2015-01-20,0.0
2015-01-21,0.0
2015-01-28,110.0
2015-02-26,4.7619
2015-03-25,-27.2727
2015-03-31,-62.5
2015-04-02,33.3333
2015-04-15,0.0
2015-04-17,0.0
2015-04-20,-25.0
2015-05-11,166.6667
2015-05-21,-62.5
2015-05-26,0.0
2015-05-27,216.6667
2015-06-15,-47.3684
2015-07-02,0.0
2015-07-13,0.0
2015-07-14,0.0
2015-07-16,0.0
2015-07-20,-70.0
2015-07-21,0.0
2015-07-29,0.0
2015-07-31,0.0
2015-08-10,0.0
2015-09-14,0.0
2015-10-01,66.6667
2015-10-06,-40.0
2015-10-20,333.3333
2015-11-10,0.0
2015-12-04,-23.0769
2015-12-07,-70.0
2015-12-22,0.0
2016-02-16,0.0
2016-02-17,0.0
2016-03-07,66.6667
2016-03-14,-40.0
2016-03-29,0.0
2016-04-08,433.3333
2016-05-03,-50.0
2016-06-13,-62.5
2016-06-14,0.0
2016-06-21,33.3333
2016-07-14,175.0
2016-09-29,-27.2727
2016-10-10,-25.0
2016-12-09,33.3333
2016-12-19,-62.5
2017-01-06,0.0
2017-01-12,0.0
2017-02-08,233.3333
2017-02-10,-20.0
2017-02-17,0.0
2017-03-15,0.0
2017-04-03,0.0
2017-04-06,75.0
2017-06-09,25.7143
2017-06-16,-63.6364
2017-06-27,0.0
2017-06-28,25.0
2017-06-29,60.0
2017-07-12,-12.5
2017-10-09,57.1429
2017-10-10,-9.0909
2017-10-19,-10.0
2017-10-26,0.0
2017-10-30,0.0
2017-11-08,0.0
2017-11-17,55.5556
2017-11-28,-32.1429
2017-12-05,-5.2632
2017-12-14,12.7778
2017-12-19,57.6355
2017-12-21,-18.75
2017-12-27,0.0
2018-01-18,0.0
2018-01-26,0.0
2018-04-05,0.0
2018-05-01,0.0
2018-08-08,0.0
2018-08-16,23.0769
2018-08-22,-6.25
2018-08-23,0.0
2018-08-31,46.6667
2018-09-13,-27.0455
2018-09-14,130.5296
2018-09-17,-32.4324
2018-09-18,0.0
2018-09-19,2.8
2018-09-20,-2.7237
2018-10-03,0.0
2018-10-10,4.0
2018-10-11,69.2308
2018-10-12,0.0
2018-10-16,-31.8182
2018-10-17,0.0
2018-10-19,50.0
2018-10-22,-20.0
2018-10-23,38.8889
2018-10-24,26.0
2018-10-26,-36.5079
2018-10-29,0.0
2018-10-30,2.5
2018-10-31,4.3902
2018-11-01,35.514
2018-11-06,-31.0345
2018-11-08,20.0
2018-11-09,45.8333
2018-11-12,-21.4286
2018-11-13,54.5455
2018-11-14,-7.0588
2018-11-15,-45.5696
2018-11-16,4.6512
2018-11-19,100.0
2018-11-20,22.2222
2018-11-21,-4.3636
2018-11-23,-4.943
2018-11-26,-35.0
2018-11-27,53.8462
2018-11-28,-31.0
2018-11-29,-13.0435
2018-11-30,3.3333
2018-12-03,39.1935
2018-12-04,-28.1576
2018-12-06,9.6774
2018-12-10,2.9412000000000003
2018-12-11,-17.1429
2018-12-13,-14.6552
2018-12-14,-11.1111
2018-12-17,-6.8182
2018-12-18,41.4634
2018-12-26,-13.7931
2018-12-28,2.0
2019-01-07,50.9804
2019-01-08,-24.6753
2019-01-09,46.5517
2019-01-14,0.0
2019-01-16,-23.5294
2019-01-17,21.5385
2019-01-29,-5.0633
2019-02-04,-32.0
2019-02-05,0.0
2019-02-06,-1.9607999999999999
2019-02-11,0.0
2019-02-12,100.0
2019-02-13,0.0
2019-02-14,25.0
2019-02-15,52.4
2019-02-19,20.7349
2019-02-20,-34.7826
2019-02-21,-34.0
2019-02-22,1.0101
2019-02-25,36.0
2019-02-26,-37.5
2019-02-27,17.647100000000002
2019-02-28,-25.0
2019-03-01,6.6667
2019-03-04,28.75
2019-03-05,4.3689
2019-03-06,-6.9767
2019-03-08,0.0
2019-03-11,-15.0
2019-03-12,65.4118
2019-03-13,-35.9886
2019-03-14,11.5556
2019-03-15,39.4422
2019-03-18,-37.1429
2019-03-20,10.7955
2019-03-22,-12.8205
2019-03-26,17.647100000000002
2019-03-28,-10.0
2019-03-29,0.0
2019-04-01,55.5556
2019-04-02,-19.2857
2019-04-03,15.0442
2019-04-05,-23.0769
2019-04-08,0.0
2019-04-09,-4.0
2019-04-10,45.8333
2019-04-11,-7.1429
2019-04-15,23.0769
2019-04-16,11.875
2019-04-17,50.838
2019-04-18,0.0
2019-04-22,25.9259
2019-04-23,38.5294
2019-04-24,-15.0743
2019-04-25,2.25
2019-04-26,-26.6504
2019-04-29,-7.3333
2019-04-30,18.705
2019-05-01,2.8182
2019-05-02,-20.4244
2019-05-03,11.1111
2019-05-06,76.3333
2019-05-07,70.1323
2019-05-08,10.0
2019-05-09,-19.1919
2019-05-10,11.25
2019-05-13,50.5618
2019-05-14,0.7463
2019-05-15,6.5926
2019-05-16,28.5615
2019-05-17,26.973
2019-05-20,6.4283
2019-05-21,-28.4
2019-05-22,0.5028
2019-05-23,-3.0017
2019-05-24,6.0172
2019-05-28,-8.1622
2019-05-29,-27.6045
2019-05-30,-54.4715
2019-05-31,30.3571
2019-06-03,6.8493
2019-06-04,-23.7821
2019-06-05,-12.6997
2019-06-06,54.1426
2019-06-07,50.0
2019-06-10,-35.6667
2019-06-11,3.6269
2019-06-12,7.5
2019-06-13,79.0698
2019-06-14,1.2987
2019-06-17,0.0
2019-06-18,14.8718
2019-06-19,-1.7856999999999998
2019-06-20,12.0455
2019-06-21,6.4909
2019-06-24,42.8571
2019-06-25,-5.3333
2019-06-26,-1.4085
2019-06-27,-14.2857
2019-06-28,15.0
2019-07-01,-0.1449
2019-07-02,0.1451
2019-07-03,0.0
2019-07-05,-17.3913
2019-07-08,32.9825
2019-07-09,10.8179
2019-07-10,1.1905000000000001
2019-07-11,-39.4118
2019-07-12,-0.1942
2019-07-15,17.8988
2019-07-16,0.165
2019-07-17,0.4942
2019-07-18,-18.0328
2019-07-19,-10.0
2019-07-22,-26.0
2019-07-23,32.1321
2019-07-24,-20.4545
2019-07-26,25.7143
2019-07-29,-29.5455
2019-07-30,4.5161
2019-07-31,8.0247
2019-08-01,7.1429
2019-08-02,6.6667
2019-08-05,-32.5
2019-08-06,11.1111
2019-08-07,11.6667
2019-08-08,-6.8657
2019-08-09,-1.2821
2019-08-12,3.8961
2019-08-13,-46.875
2019-08-14,82.3529
2019-08-15,-3.871
2019-08-16,9.0604
2019-08-19,-15.3846
2019-08-20,-9.0909
2019-08-21,-18.0
2019-08-22,7.3171
2019-08-23,36.3636
2019-08-26,-13.3333
2019-08-27,-15.3846
2019-08-28,18.1818
2019-08-29,-17.3077
2019-08-30,15.3488
2019-09-03,-3.2258
2019-09-04,-3.3333
2019-09-05,14.2241
2019-09-06,13.2075
2019-09-09,-0.6667
2019-09-10,-1.0067
2019-09-11,-10.8475
2019-09-12,-4.943
2019-09-13,8.0
2019-09-17,-3.7037
2019-09-18,25.3846
2019-09-19,-0.3067
2019-09-20,-3.0769
2019-09-23,-11.4286
2019-09-24,7.5269
2019-09-25,-15.3333
2019-09-26,-3.5433
2019-09-27,-18.3673
2019-09-30,25.5
2019-10-02,-29.0837
2019-10-03,16.8539
2019-10-04,-3.3654
2019-10-07,0.4975
2019-10-08,23.7624
2019-10-09,-0.8
2019-10-11,17.3387
2019-10-14,-14.0893
2019-10-16,-6.0
2019-10-17,0.0
2019-10-21,-13.1915
2019-10-23,-0.9804
2019-10-24,0.0
2019-10-25,-0.9901
2019-10-28,12.5
2019-10-29,-19.5556
2019-10-30,4.4199
2019-10-31,5.8201
2019-11-01,0.6
2019-11-04,-5.5666
2019-11-05,0.0
2019-11-06,-7.8947
2019-11-11,-14.2857
2019-11-12,15.3333
2019-11-13,8.6705
2019-11-14,6.383
2019-11-15,0.0
2019-11-19,-1.0
2019-11-20,-2.5253
2019-11-21,-6.7358
2019-11-22,19.4444
2019-11-25,-11.6279
2019-11-26,0.0
2019-11-29,-5.2632
2019-12-02,-16.6667
2019-12-03,3.3333
2019-12-04,-1.2903
2019-12-05,1.3072
2019-12-06,-9.0323
2019-12-09,6.383
2019-12-10,0.0
2019-12-11,2.0
2019-12-12,0.0
2019-12-16,-0.6536
2019-12-18,-19.0789
2019-12-19,5.6911000000000005
2019-12-20,6.5846
2019-12-23,-9.7864
2019-12-24,-32.0
2019-12-26,27.0588
2019-12-30,-7.4074
2019-12-31,-2.0
2020-01-02,-41.1429
2020-01-03,69.9029
2020-01-07,2.0408
2020-01-08,0.0
2020-01-10,0.0
2020-01-14,0.0
2020-01-15,-2.0
2020-01-17,2.0408
2020-01-21,3.0
2020-01-23,0.0
2020-01-29,-44.6117
2020-01-30,-12.3401
2020-01-31,0.0
2020-02-05,29.974
2020-02-10,7.6923
2020-02-11,41.3571
2020-02-12,0.0303
2020-02-13,-2.0004
2020-02-14,3.0825
2020-02-24,0.0
2020-02-25,-44.8145
2020-02-26,81.207
2020-02-27,0.0
2020-03-02,-55.3155
2020-03-03,0.0
2020-03-05,119.3375
2020-03-09,-38.7755
2020-03-10,0.0
2020-03-11,0.0
2020-03-12,-26.6667
2020-03-13,13.6364
2020-03-17,-6.0
2020-03-18,-6.383
2020-03-19,11.3636
2020-03-20,-18.3673
2020-03-23,0.0
2020-03-26,-1.25
2020-03-31,1.2658
2020-04-01,0.0
2020-04-02,25.0
2020-04-07,-20.0
2020-04-08,0.0
2020-04-09,25.0
2020-04-13,-2.0
2020-04-14,-6.1224
2020-04-16,8.6957
2020-04-17,-18.0
2020-04-21,-26.8049
2020-04-22,-0.0333
2020-04-23,33.3333
2020-04-24,0.0
2020-04-28,0.0
2020-04-29,25.0
2020-04-30,2.0
2020-05-01,52.4902
2020-05-04,-39.5654
2020-05-06,87.234
2020-05-07,7.9545
2020-05-08,3.1579
2020-05-11,12.2449
2020-05-12,13.6364
2020-05-13,-12.0
2020-05-14,68.1818
2020-05-15,1.0811
2020-05-18,-1.0695000000000001
2020-05-19,-13.5135
2020-05-20,10.625
2020-05-21,-2.8249
2020-05-22,5.2326
2020-05-26,-1.105
2020-05-28,11.1732
2020-05-29,-10.5528
2020-06-01,1.1236
2020-06-02,0.0
2020-06-03,-2.7778
2020-06-04,2.2857
2020-06-05,-10.6145
2020-06-08,-6.25
2020-06-11,-50.0
2020-06-12,92.0
2020-06-16,-9.7222
2020-06-17,0.0
2020-06-18,5.3846
2020-06-22,-0.7299
2020-06-23,2.9412000000000003
2020-06-25,0.0
2020-06-26,-46.4286
2020-06-29,0.0
2020-06-30,-0.0133
2020-07-02,0.0133
2020-07-06,0.0
2020-07-08,2.6667
2020-07-09,1.2987
2020-07-10,0.0
2020-07-13,21.7949
2020-07-15,0.0
2020-07-16,-26.3158
2020-07-20,7.1429
2020-07-21,6.6667
2020-07-23,0.0
2020-07-27,0.0
2020-07-29,12.5
2020-07-30,0.0
