ticker,OBDP US Equity
2005-01-04,-2.5
2005-01-05,-5.1282
2005-01-06,2.7027
2005-01-07,-3.9474
2005-01-10,-1.3699
2005-01-11,-8.3333
2005-01-12,1.5152
2005-01-13,1.4925
2005-01-14,4.4118
2005-01-18,7.7465
2005-01-19,1.9607999999999999
2005-01-20,-3.8462
2005-01-21,29.3333
2005-01-24,18.5567
2005-01-25,20.8696
2005-01-26,-6.4748
2005-01-27,1.5385
2005-01-28,-16.6667
2005-01-31,-22.7273
2005-02-01,-28.2353
2005-02-02,3.2787
2005-02-03,-1.5873
2005-02-04,2.4194
2005-02-07,1.5748
2005-02-08,-3.876
2005-02-09,4.8387
2005-02-10,0.0
2005-02-11,-1.5385
2005-02-14,-4.6875
2005-02-15,2.459
2005-02-16,-8.8
2005-02-17,-3.5088
2005-02-18,10.9091
2005-02-22,-11.4754
2005-02-23,0.0
2005-02-24,-16.6667
2005-02-25,0.0
2005-02-28,-6.6667
2005-03-01,-7.1429
2005-03-02,-23.0769
2005-03-03,10.0
2005-03-04,6.0606
2005-03-07,14.2857
2005-03-08,2.5
2005-03-09,17.0732
2005-03-10,27.0833
2005-03-11,9.8361
2005-03-14,-25.3731
2005-03-15,8.0
2005-03-16,-5.5556
2005-03-17,-1.9607999999999999
2005-03-18,2.0
2005-03-21,-3.9215999999999998
2005-03-22,-18.3673
2005-03-23,20.0
2005-03-24,-10.4167
2005-03-28,-11.6279
2005-03-29,-2.6316
2005-03-30,18.9189
2005-03-31,-9.0909
2005-04-01,0.0
2005-04-04,0.0
2005-04-05,0.0
2005-04-06,-5.0
2005-04-07,1.3158
2005-04-08,-1.2987
2005-04-11,-2.6316
2005-04-12,-5.4054
2005-04-13,2.8571
2005-04-14,-2.7778
2005-04-15,5.7143
2005-04-18,2.7027
2005-04-19,5.2632
2005-04-20,0.0
2005-04-21,2.5
2005-04-22,-2.439
2005-04-25,2.5
2005-04-26,0.0
2005-04-27,0.0
2005-04-28,0.0
2005-04-29,9.7561
2005-05-02,-2.2222
2005-05-03,2.2727
2005-05-04,-8.8889
2005-05-05,12.1951
2005-05-06,-4.3478
2005-05-09,11.3636
2005-05-10,2.0408
2005-05-11,30.0
2005-05-12,-1.5385
2005-05-13,-4.6875
2005-05-16,4.918
2005-05-17,-10.9375
2005-05-18,5.2632
2005-05-19,0.0
2005-05-20,10.0
2005-05-23,21.2121
2005-05-24,23.125
2005-05-25,27.4112
2005-05-26,-12.3506
2005-05-27,10.0
2005-05-31,-6.6116
2005-06-01,0.885
2005-06-02,-3.5088
2005-06-03,-0.9091
2005-06-06,2.7523
2005-06-07,-4.4643
2005-06-08,0.0
2005-06-09,4.6729
2005-06-10,-8.0357
2005-06-13,-7.767
2005-06-14,-15.7895
2005-06-15,-7.5
2005-06-16,8.1081
2005-06-17,16.25
2005-06-20,-3.2258
2005-06-21,-8.3333
2005-06-22,4.2424
2005-06-23,-5.814
2005-06-24,-8.642
2005-06-27,-18.9189
2005-06-28,-1.6667
2005-06-29,-6.7797
2005-06-30,0.0
2005-07-01,0.0
2005-07-05,-7.2727
2005-07-06,-1.9607999999999999
2005-07-07,-4.0
2005-07-08,-4.1667
2005-07-11,-13.0435
2005-07-12,-5.0
2005-07-13,5.2632
2005-07-14,5.0
2005-07-15,7.1429
2005-07-18,0.2222
2005-07-19,-4.6563
2005-07-20,-4.6512
2005-07-21,-2.439
2005-07-22,0.0
2005-07-25,-2.5
2005-07-26,-5.1282
2005-07-27,0.0
2005-07-28,2.7027
2005-07-29,2.6316
2005-08-01,-7.6923
2005-08-02,-16.6667
2005-08-03,-16.6667
2005-08-04,8.0
2005-08-05,3.7037
2005-08-08,-14.2857
2005-08-09,2.0833
2005-08-10,14.2857
2005-08-11,-18.9286
2005-08-12,-9.6916
2005-08-15,12.1951
2005-08-16,4.3478
2005-08-17,-12.5
2005-08-18,0.0
2005-08-19,-2.3810000000000002
2005-08-22,-26.8293
2005-08-23,0.0
2005-08-24,6.6667
2005-08-25,106.25
2005-08-26,15.1515
2005-08-29,-7.8947
2005-08-30,-2.8571
2005-08-31,0.0
2005-09-01,-8.8235
2005-09-02,0.0
2005-09-06,3.2258
2005-09-07,-6.25
2005-09-08,13.3333
2005-09-09,-2.9412000000000003
2005-09-12,3.0303
2005-09-13,2.9412000000000003
2005-09-14,-8.5714
2005-09-15,-3.125
2005-09-16,6.4516
2005-09-19,-3.0303
2005-09-20,-6.25
2005-09-21,-6.6667
2005-09-22,-7.1429
2005-09-23,-5.7692
2005-09-26,-2.0408
2005-09-27,-16.6667
2005-09-28,5.0
2005-09-29,19.0476
2005-09-30,-12.0
2005-10-03,4.5455
2005-10-04,-8.6957
2005-10-05,4.7619
2005-10-06,-4.5455
2005-10-07,4.7619
2005-10-10,0.0
2005-10-11,4.5455
2005-10-12,-13.0435
2005-10-13,-12.5
2005-10-14,2.8571
2005-10-17,2.7778
2005-10-18,-8.1081
2005-10-19,5.8824
2005-10-20,11.1111
2005-10-21,-15.0
2005-10-24,5.8824
2005-10-25,5.5556
2005-10-26,-10.526299999999999
2005-10-27,-5.8824
2005-10-28,-6.25
2005-10-31,6.6667
2005-11-01,6.25
2005-11-02,5.8824
2005-11-03,0.0
2005-11-04,0.0
2005-11-07,-11.1111
2005-11-08,-3.125
2005-11-09,-3.2258
2005-11-10,-6.6667
2005-11-11,28.4821
2005-11-14,-11.0493
2005-11-15,6.25
2005-11-16,-5.8824
2005-11-17,6.25
2005-11-18,0.0
2005-11-21,0.0
2005-11-22,-8.8235
2005-11-23,9.6774
2005-11-25,-17.647100000000002
2005-11-28,7.1429
2005-11-29,-3.3333
2005-11-30,3.4483
2005-12-01,0.0
2005-12-02,-0.6667
2005-12-05,-12.7517
2005-12-06,-6.9231
2005-12-07,6.6116
2005-12-08,-14.7287
2005-12-09,0.0
2005-12-12,-13.6364
2005-12-13,-15.7895
2005-12-14,25.0
2005-12-15,-20.0
2005-12-16,12.5
2005-12-19,-11.1111
2005-12-20,0.0
2005-12-21,-12.5
2005-12-22,0.0
2005-12-23,4.2857
2005-12-27,-4.1096
2005-12-28,7.1429
2005-12-29,-6.6667
2005-12-30,-7.1429
2006-01-03,23.0769
2006-01-04,6.25
2006-01-05,5.8824
2006-01-06,0.0
2006-01-09,0.0
2006-01-10,-5.5556
2006-01-11,5.8824
2006-01-12,0.0
2006-01-13,22.2222
2006-01-17,45.4545
2006-01-18,-6.25
2006-01-19,-10.0
2006-01-20,-11.1111
2006-01-23,8.3333
2006-01-24,0.0
2006-01-25,-22.3077
2006-01-26,-10.8911
2006-01-27,16.6667
2006-01-30,-4.7619
2006-01-31,0.0
2006-02-01,0.0
2006-02-02,-9.0
2006-02-03,-1.0989
2006-02-06,-10.0
2006-02-07,-7.4074
2006-02-08,0.0
2006-02-09,0.0
2006-02-10,1.3333
2006-02-13,5.2632
2006-02-14,12.5
2006-02-15,-11.1111
2006-02-16,0.0
2006-02-17,-6.25
2006-02-21,0.0
2006-02-22,0.0
2006-02-23,0.0
2006-02-24,6.6667
2006-02-27,-10.0
2006-02-28,4.1667
2006-03-01,6.6667
2006-03-02,-6.25
2006-03-03,19.75
2006-03-06,-10.9255
2006-03-07,-6.25
2006-03-08,-5.3333
2006-03-09,5.6338
2006-03-10,-6.0
2006-03-13,-0.7092
2006-03-14,0.0
2006-03-15,0.0
2006-03-16,10.0
2006-03-17,0.0
2006-03-20,0.0
2006-03-21,-9.0909
2006-03-22,0.0
2006-03-23,0.0
2006-03-24,7.1429
2006-03-27,0.0
2006-03-28,0.0
2006-03-29,-15.3333
2006-03-30,7.0866
2006-03-31,-4.4118
2006-04-03,7.6923
2006-04-04,0.0
2006-04-05,0.0
2006-04-06,0.0
2006-04-07,0.0
2006-04-10,-14.2857
2006-04-11,-13.3333
2006-04-12,1.9231
2006-04-13,-5.6604
2006-04-17,30.0
2006-04-18,0.0
2006-04-19,-7.6923
2006-04-20,-16.6667
2006-04-21,20.0
2006-04-24,-16.6667
2006-04-25,32.0
2006-04-26,-4.5455
2006-04-27,-20.634900000000002
2006-04-28,20.0
2006-05-01,-16.6667
2006-05-02,0.0
2006-05-03,20.0
2006-05-04,-1.6667
2006-05-05,-15.2542
2006-05-08,0.0
2006-05-09,-10.0
2006-05-10,0.0
2006-05-11,11.1111
2006-05-12,-20.0
2006-05-15,37.5
2006-05-16,-18.1818
2006-05-17,0.0
2006-05-18,33.3333
2006-05-19,8.3333
2006-05-22,6.1538
2006-05-23,-41.4855
2006-05-24,60.9907
2006-05-25,0.0
2006-05-26,0.0
2006-05-30,-23.0769
2006-05-31,30.0
2006-06-01,-23.0769
2006-06-02,-20.0
2006-06-05,-2.9688
2006-06-06,3.0596
2006-06-07,0.0
2006-06-08,-22.5
2006-06-09,29.0323
2006-06-12,-25.0
2006-06-13,0.0
2006-06-14,0.0
2006-06-15,16.6667
2006-06-16,-14.2857
2006-06-19,6.6667
2006-06-20,-6.25
2006-06-21,33.3333
2006-06-22,-25.0
2006-06-23,0.0
2006-06-26,-33.3333
2006-06-27,75.0
2006-06-28,-14.2857
2006-06-29,0.0
2006-06-30,-16.6667
2006-07-03,-20.0
2006-07-05,50.0
2006-07-06,0.0
2006-07-07,-16.6667
2006-07-10,-20.0
2006-07-11,50.0
2006-07-12,-33.3333
2006-07-13,0.0
2006-07-14,-10.0
2006-07-17,0.0
2006-07-18,4.5139
2006-07-19,-20.2658
2006-07-20,0.0
2006-07-21,0.0
2006-07-24,-16.6667
2006-07-25,0.0
2006-07-26,-20.0
2006-07-27,70.0
2006-07-28,-35.2941
2006-07-31,-9.0909
2006-08-01,50.0
2006-08-02,0.0
2006-08-03,-13.3333
2006-08-04,-2.8846
2006-08-07,0.495
2006-08-08,57.6355
2006-08-09,-25.0
2006-08-10,-26.6667
2006-08-11,9.0909
2006-08-14,-16.6667
2006-08-15,10.0
2006-08-16,0.0
2006-08-17,-9.0909
2006-08-18,-10.0
2006-08-21,0.0
2006-08-22,0.0
2006-08-23,-33.3333
2006-08-24,66.6667
2006-08-25,100.0
2006-08-28,-25.0
2006-08-29,20.0
2006-08-30,-27.7778
2006-08-31,-23.0769
2006-09-01,-20.0
2006-09-05,25.0
2006-09-06,0.0
2006-09-07,100.0
2006-09-08,-50.0
2006-09-11,-10.0
2006-09-12,-22.2222
2006-09-13,-28.5714
2006-09-14,20.0
2006-09-15,0.0
2006-09-18,0.0
2006-09-19,8.3333
2006-09-20,7.6923
2006-09-21,-28.5714
2006-09-22,20.0
2006-09-25,-16.6667
2006-09-26,-20.0
2006-09-27,25.0
2006-09-28,-20.0
2006-09-29,25.0
2006-10-03,60.0
2006-10-04,0.0
2006-10-05,-25.0
2006-10-06,-25.0
2006-10-09,77.7778
2006-10-10,-37.5
2006-10-11,20.0
2006-10-12,0.0
2006-10-13,-91.6667
2006-10-16,1100.0
2006-10-19,-16.6667
2006-10-20,0.0
2006-10-23,0.0
2006-10-24,-20.0
2006-10-25,0.0
2006-10-26,-3.125
2006-10-27,29.0323
2006-10-30,-30.0
2006-11-01,71.4286
2006-11-02,0.0
2006-11-03,-50.0
2006-11-07,0.0
2006-11-08,0.0
2006-11-09,0.0
2006-11-10,0.0
2006-11-13,66.6667
2006-11-14,-40.0
2006-11-15,0.0
2006-11-16,100.0
2006-11-17,-50.0
2006-11-20,0.0
2006-11-21,4.1667
2006-11-22,-4.0
2006-11-24,0.0
2006-11-27,0.0
2006-11-28,0.0
2006-11-29,66.6667
2006-11-30,0.0
2006-12-01,40.0
2006-12-04,0.0
2006-12-05,-57.1429
2006-12-06,66.6667
2006-12-07,37.5
2006-12-08,-41.8182
2006-12-11,75.0
2006-12-12,-14.2857
2006-12-13,0.0
2006-12-14,-16.6667
2006-12-15,20.0
2006-12-18,0.0
2006-12-19,-16.6667
2006-12-20,-40.0
2006-12-21,33.3333
2006-12-22,-25.0
2006-12-26,0.0
2006-12-27,0.0
2006-12-28,100.0
2006-12-29,0.0
2007-01-03,0.0
2007-01-05,0.0
2007-01-08,-8.3333
2007-01-09,0.0
2007-01-10,0.0
2007-01-12,-45.4545
2007-01-16,83.3333
2007-01-17,0.0
2007-01-24,-27.2727
2007-01-25,0.0
2007-01-26,0.0
2007-01-29,0.0
2007-01-30,0.0
2007-01-31,0.0
2007-02-01,-25.0
2007-02-02,0.0
2007-02-05,33.3333
2007-02-08,0.0
2007-02-09,-50.0
2007-02-12,0.0
2007-02-13,50.0
2007-02-15,0.0
2007-02-16,0.0
2007-02-20,0.0
2007-02-21,33.3333
2007-02-23,0.0
2007-02-26,-12.5
2007-02-27,14.2857
2007-02-28,0.0
2007-03-01,-50.0
2007-03-06,0.0
2007-03-07,100.0
2007-03-13,-50.0
2007-03-14,100.0
2007-03-15,0.0
2007-03-16,-50.0
2007-03-19,0.0
2007-03-20,0.0
2007-03-21,0.0
2007-03-22,0.0
2007-03-23,0.0
2007-03-26,0.0
2007-03-27,50.0
2007-03-28,-95.8333
2007-03-29,1500.0
2007-04-02,50.0
2007-04-03,-33.3333
2007-04-09,-90.625
2007-04-10,1500.0
2007-04-11,-83.3333
2007-04-12,500.0
2007-04-13,-4.1667
2007-04-16,-76.087
2007-04-17,190.9091
2007-04-18,50.0
2007-04-19,-66.6667
2007-04-20,0.0
2007-04-23,0.0
2007-04-24,187.5
2007-04-25,-65.2174
2007-04-26,200.0
2007-04-27,33.3333
2007-04-30,0.0
2007-05-01,0.0
2007-05-02,0.0
2007-05-04,0.0
2007-05-07,0.0
2007-05-08,37.5
2007-05-09,0.0
2007-05-10,263.6364
2007-05-11,-75.0
2007-05-14,0.0
2007-05-15,0.0
2007-05-16,290.0
2007-05-17,-23.0769
2007-05-18,-20.0
2007-05-21,58.3333
2007-05-23,0.0
2007-05-24,-26.3158
2007-05-25,-60.7143
2007-05-29,118.1818
2007-05-30,25.0
2007-05-31,-6.6667
2007-06-01,-28.5714
2007-06-04,20.0
2007-06-05,-58.3333
2007-06-06,200.0
2007-06-07,0.0
2007-06-12,-66.6667
2007-06-13,-20.0
2007-06-14,-50.0
2007-06-18,550.0
2007-06-19,-61.5385
2007-06-20,-60.0
2007-06-21,34.375
2007-06-22,197.6744
2007-06-25,62.5
2007-06-26,-84.6154
2007-06-28,34.375
2007-06-29,-13.9535
2007-07-02,29.7297
2007-07-03,0.0
2007-07-05,0.0
2007-07-06,66.6667
2007-07-09,-40.0
2007-07-10,0.0
2007-07-11,-33.3333
2007-07-13,40.625
2007-07-16,-28.8889
2007-07-17,40.625
2007-07-18,42.2222
2007-07-19,-82.8125
2007-07-20,0.0
2007-07-24,0.0
2007-07-25,45.4545
2007-07-26,-31.25
2007-07-27,0.0
2007-07-30,45.4545
2007-07-31,0.0
2007-08-02,0.0
2007-08-06,0.0
2007-08-07,-31.25
2007-08-08,0.0
2007-08-09,100.0
2007-08-10,-27.2727
2007-08-13,-31.25
2007-08-15,45.4545
2007-08-16,-31.25
2007-08-17,0.0
2007-08-20,0.0
2007-08-21,0.0
2007-08-22,0.0
2007-08-23,0.0
2007-08-27,0.0
2007-08-29,0.0
2007-08-30,0.0
2007-08-31,0.0
2007-09-04,0.0
2007-09-05,190.9091
2007-09-06,-50.0
2007-09-07,-31.25
2007-09-11,0.0
2007-09-12,0.0
2007-09-13,0.0
2007-09-14,-27.2727
2007-09-17,25.0
2007-09-18,0.0
2007-09-19,220.0
2007-09-20,-65.625
2007-09-26,18.1818
2007-09-27,-38.4615
2007-09-28,0.0
2007-10-01,0.0
2007-10-03,0.0
2007-10-04,100.0
2007-10-08,81.25
2007-10-10,-89.6552
2007-10-11,0.0
2007-10-12,0.0
2007-10-15,66.6667
2007-10-16,0.0
2007-10-17,0.0
2007-10-18,160.0
2007-10-19,-53.8462
2007-10-22,166.6667
2007-10-23,-62.5
2007-10-24,0.0
2007-10-25,0.0
2007-10-26,0.0
2007-10-29,0.0
2007-10-31,0.0
2007-11-01,33.3333
2007-11-02,300.0
2007-11-05,-56.25
2007-11-07,-57.1429
2007-11-09,0.0
2007-11-12,0.0
2007-11-13,33.3333
2007-11-14,-25.0
2007-11-15,0.0
2007-11-16,0.0
2007-11-26,0.0
2007-11-27,0.0
2007-11-29,-50.0
2007-11-30,0.0
2007-12-03,0.0
2007-12-04,66.6667
2007-12-05,0.0
2007-12-06,0.0
2007-12-07,-40.0
2007-12-10,0.0
2007-12-11,0.0
2007-12-12,66.6667
2007-12-13,-40.0
2007-12-14,0.0
2007-12-17,0.0
2007-12-18,0.0
2007-12-19,66.6667
2007-12-20,0.0
2007-12-21,-40.0
2007-12-24,0.0
2007-12-26,0.0
2007-12-27,0.0
2007-12-28,0.0
2007-12-31,66.6667
2008-01-02,-40.0
2008-01-03,66.6667
2008-01-04,-40.0
2008-01-07,66.6667
2008-01-10,60.0
2008-01-11,-37.5
2008-01-14,-40.0
2008-01-15,66.6667
2008-01-16,0.0
2008-01-17,0.0
2008-01-18,-40.0
2008-01-22,0.0
2008-01-23,0.0
2008-01-24,66.6667
2008-01-25,-40.0
2008-01-28,66.6667
2008-01-29,0.0
2008-02-04,-40.0
2008-02-08,0.0
2008-02-11,0.0
2008-02-12,0.0
2008-02-13,0.0
2008-02-15,0.0
2008-02-19,0.0
2008-02-20,0.0
2008-02-22,-33.3333
2008-02-26,0.0
2008-02-28,0.0
2008-03-03,0.0
2008-03-04,0.0
2008-03-06,150.0
2008-03-07,-60.0
2008-03-10,0.0
2008-03-11,0.0
2008-03-12,0.0
2008-03-13,0.0
2008-03-14,700.0
2008-03-19,-81.25
2008-03-25,0.0
2008-03-26,0.0
2008-03-27,0.0
2008-03-28,0.0
2008-03-31,0.0
2008-04-02,0.0
2008-04-04,0.0
2008-04-07,0.0
2008-04-08,0.0
2008-04-09,0.0
2008-04-11,0.0
2008-04-15,0.0
2008-04-18,0.0
2008-04-23,66.6667
2008-04-24,-40.0
2008-04-28,0.0
2008-04-29,0.0
2008-04-30,0.0
2008-05-02,0.0
2008-05-06,0.0
2008-05-07,0.0
2008-05-09,0.0
2008-05-12,0.0
2008-05-13,0.0
2008-05-14,0.0
2008-05-15,0.0
2008-05-16,0.0
2008-05-19,0.0
2008-05-21,233.3333
2008-05-22,0.0
2008-05-29,-70.0
2008-05-30,0.0
2008-06-02,0.0
2008-06-04,100.0
2008-06-05,33.3333
2008-06-09,-25.0
2008-06-10,66.6667
2008-06-16,-70.0
2008-06-18,0.0
2008-06-19,0.0
2008-06-20,0.0
2008-06-24,0.0
2008-06-25,0.0
2008-06-26,-33.3333
2008-07-01,0.0
2008-07-08,200.0
2008-07-10,-66.6667
2008-07-11,0.0
2008-07-14,0.0
2008-07-16,0.0
2008-07-18,0.0
2008-07-22,0.0
2008-07-24,0.0
2008-07-25,7900.0
2008-07-28,-98.125
2008-07-31,0.0
2008-08-01,0.0
2008-08-07,-33.3333
2008-09-15,0.0
2008-09-19,0.0
2008-09-24,0.0
2008-09-30,0.0
2008-10-01,0.0
2008-10-08,0.0
2008-10-09,0.0
2008-10-13,0.0
2008-10-21,7900.0
2008-10-28,-98.75
2008-10-29,0.0
2008-10-31,0.0
2008-11-03,0.0
2008-11-04,0.0
2008-11-06,0.0
2008-11-12,0.0
2008-11-14,0.0
2008-11-17,0.0
2008-11-18,0.0
2008-11-19,0.0
2008-11-20,0.0
2008-11-24,0.0
2008-11-26,0.0
2008-12-01,0.0
2008-12-04,0.0
2008-12-09,0.0
2008-12-11,0.0
2008-12-17,0.0
2009-01-27,3900.0
2009-03-09,-97.5
2009-03-20,0.0
2009-04-15,0.0
2009-04-28,0.0
2009-05-28,7100.0
2009-05-29,-11.1111
2009-06-04,-98.4375
2009-06-10,7100.0
2009-06-30,-98.6111
2009-07-16,0.0
2009-07-23,0.0
2009-07-27,0.0
2009-08-04,0.0
2009-08-26,0.0
2009-09-23,0.0
2009-10-02,0.0
2009-10-19,0.0
2009-11-25,0.0
2009-11-30,0.0
2009-12-09,0.0
2009-12-22,0.0
2009-12-23,0.0
2009-12-24,0.0
2009-12-29,0.0
2010-01-04,0.0
2010-01-12,0.0
2010-01-25,0.0
2010-01-27,50.0
2010-02-01,-33.3333
2010-02-09,0.0
2010-03-08,0.0
2010-04-01,0.0
2010-04-21,0.0
2010-05-26,0.0
2010-06-29,0.0
2010-07-08,0.0
2010-07-12,0.0
2012-02-24,0.0
2012-04-11,0.0
2012-05-24,0.0
2012-05-31,0.0
2012-06-25,7900.0
2012-06-29,-90.0
2012-07-11,0.0
2012-07-13,0.0
2012-07-24,-87.5
2012-08-02,0.0
2012-09-13,0.0
2012-09-28,0.0
2012-10-01,0.0
2012-10-08,0.0
2012-10-12,0.0
2012-10-24,0.0
2012-11-05,0.0
2012-12-13,0.0
2012-12-14,0.0
2012-12-21,0.0
2012-12-24,0.0
2012-12-27,0.0
2012-12-28,0.0
2013-01-07,0.0
2013-01-08,0.0
2013-02-20,0.0
2013-09-13,0.0
2013-10-17,0.0
2013-10-25,0.0
2014-02-28,0.0
2014-09-08,0.0
2015-02-17,700.0
2015-02-19,-87.5
2015-03-05,0.0
2015-03-23,700.0
2015-08-24,0.0
2015-09-03,-87.5
2015-11-11,0.0
2016-01-06,700.0
2016-03-07,0.0
2016-05-09,0.0
2016-08-19,0.0
2016-08-29,-92.3
2016-10-20,62.3377
2016-12-08,700.0
2016-12-12,-87.5
2017-03-02,700.0
2017-03-22,-87.5
2017-03-30,0.0
2017-06-06,-92.0
2017-06-08,900.0
2017-06-12,0.0
2017-06-21,900.0
2017-09-07,-99.9
2017-10-27,900.0
2017-10-31,0.0
2017-11-01,0.0
2017-11-15,-90.0
2017-11-17,900.0
2017-11-30,0.0
2017-12-05,0.0
2017-12-12,-90.0
2017-12-20,9900.0
2017-12-21,-90.0
2017-12-22,900.0
2017-12-26,-99.0
2017-12-27,900.0
2017-12-28,-90.0
2018-01-02,0.0
2018-01-29,9900.0
2018-01-30,0.0
2018-02-07,0.0
2018-02-08,-99.0
2018-02-26,0.0
2018-03-02,0.0
2018-05-08,0.0
2018-06-07,0.0
2018-07-17,9900.0
2018-09-07,-99.0
2018-10-03,900.0
2018-10-15,0.0
2018-12-07,-90.0
2018-12-19,0.0
2018-12-20,0.0
2018-12-21,900.0
2018-12-27,-90.0
2018-12-31,0.0
2019-01-04,0.0
2019-01-14,900.0
2019-01-23,900.0
2019-03-07,-99.0
2019-03-12,0.0
2019-03-13,9900.0
2019-03-14,0.0
2019-03-18,0.0
2019-03-20,0.0
2019-03-28,-99.0
2019-04-04,900.0
2019-04-05,-90.0
2019-04-09,0.0
2019-04-11,9900.0
2019-04-15,900.0
2019-05-14,-99.9
2019-05-15,900.0
2019-05-16,0.0
2019-05-17,0.0
2019-05-21,-90.0
2019-06-12,900.0
2019-09-05,-90.0
2019-09-09,0.0
2019-09-17,0.0
2019-09-23,0.0
2019-10-01,9900.0
2019-11-01,-99.0
2019-11-13,0.0
2019-11-22,0.0
2019-11-27,0.0
2019-12-18,900.0
2019-12-23,900.0
2020-01-07,-99.0
2020-01-09,9900.0
2020-01-10,-90.0
2020-01-14,-90.0
2020-01-22,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-10,9900.0
2020-02-14,-99.0
2020-02-21,9900.0
2020-02-27,-99.0
2020-03-04,0.0
2020-03-05,9900.0
2020-04-14,0.0
2020-04-15,0.0
2020-04-16,0.0
2020-04-17,0.0
2020-04-23,-99.0
2020-05-07,0.0
2020-05-12,0.0
2020-05-13,1299900.0033
2020-05-14,-7.6923
2020-05-15,41.6667
2020-05-18,-32.3529
2020-05-19,-33.4783
2020-05-20,-15.0327
2020-05-21,-15.3846
2020-05-22,9.0909
2020-05-26,-29.1667
2020-05-27,-24.7059
2020-05-28,21.875
2020-05-29,2.5641
2020-06-01,-32.5
2020-06-02,44.4444
2020-06-03,-10.2564
2020-06-04,-28.5714
2020-06-05,40.0
2020-06-08,11.4286
2020-06-09,-42.3077
2020-06-10,-15.5556
2020-06-11,89.4737
2020-06-12,0.0
2020-06-16,-58.3333
2020-06-17,160.0
2020-06-18,-43.5897
2020-06-19,68.1818
2020-06-22,-8.1081
2020-06-23,-11.7647
2020-06-24,-23.3333
2020-06-25,30.4348
2020-06-29,0.0
2020-06-30,-23.3333
2020-07-01,30.4348
2020-07-02,0.0
2020-07-06,-10.0
2020-07-07,18.5185
2020-07-08,-18.75
2020-07-09,15.3846
2020-07-10,6.6667
2020-07-13,-43.75
2020-07-14,77.7778
2020-07-15,-21.875
2020-07-16,-28.0
2020-07-17,11.1111
2020-07-20,0.0
2020-07-21,-5.0
2020-07-22,57.8947
2020-07-24,-33.3333
2020-07-27,45.0
2020-07-28,-31.0345
2020-07-29,0.0
2020-07-30,40.0
