ticker,TVER US Equity
2006-05-25,-23.6842
2006-05-26,17.2414
2006-05-30,2.9412000000000003
2006-05-31,2.8571
2006-06-01,-16.6667
2006-06-02,13.3333
2006-06-05,26.4706
2006-06-06,0.0
2006-06-08,-6.9767
2006-06-09,-15.0
2006-06-12,-2.9412000000000003
2006-06-14,6.0606
2006-06-16,-11.4286
2006-06-19,-6.4516
2006-06-20,13.7931
2006-06-21,0.0
2006-06-22,0.0
2006-06-23,-15.1515
2006-06-26,14.2857
2006-06-27,-7.8125
2006-06-28,-11.8644
2006-06-29,-7.6923
2006-06-30,0.0
2006-07-03,-10.4167
2006-07-05,-6.9767
2006-07-06,10.0
2006-07-07,0.0
2006-07-10,-9.0909
2006-07-11,-5.0
2006-07-12,-2.6316
2006-07-13,-16.2162
2006-07-14,3.2258
2006-07-17,0.0
2006-07-18,0.0
2006-07-19,0.0
2006-07-20,-6.25
2006-07-21,0.0
2006-07-24,0.0
2006-07-25,0.0
2006-07-26,-6.6667
2006-07-28,3.5714
2006-08-01,-10.3448
2006-08-03,-3.8462
2006-08-04,-28.0
2006-08-07,-11.1111
2006-08-08,50.0
2006-08-09,-16.6667
2006-08-10,30.0
2006-08-11,0.0
2006-08-14,0.0
2006-08-17,-7.6923
2006-08-22,-16.6667
2006-08-23,0.0
2006-08-24,70.0
2006-08-25,-41.1765
2006-08-29,30.0
2006-08-30,7.6923
2006-08-31,64.2857
2006-09-01,13.0435
2006-09-05,-11.538499999999999
2006-09-06,0.0
2006-09-07,-4.3478
2006-09-08,-6.8182
2006-09-11,-17.0732
2006-09-12,-11.7647
2006-09-13,26.6667
2006-09-14,0.0
2006-09-15,-10.526299999999999
2006-09-20,0.0
2006-09-22,-17.647100000000002
2006-09-26,7.1429
2006-09-29,13.3333
2006-10-02,-5.8824
2006-10-04,6.25
2006-10-05,0.0
2006-10-06,-17.647100000000002
2006-10-09,0.0
2006-10-13,-14.2857
2006-10-16,41.6667
2006-10-18,-11.7647
2006-10-20,-33.3333
2006-10-26,50.0
2006-10-30,-20.0
2006-11-03,0.0
2006-11-06,0.0
2006-11-07,0.0
2006-11-08,-8.3333
2006-11-10,9.0909
2006-11-13,0.8333
2006-11-14,23.9669
2006-11-15,-33.3333
2006-11-20,-20.0
2006-11-21,12.5
2006-11-22,-11.1111
2006-11-28,0.0
2006-11-30,0.0
2006-12-01,0.0
2006-12-04,25.0
2006-12-05,-20.0
2006-12-06,25.0
2006-12-08,5.0
2006-12-11,-5.7143
2006-12-12,1.0101
2006-12-13,0.0
2006-12-14,50.0
2006-12-18,-6.6667
2006-12-19,0.0
2006-12-27,7.1429
2007-01-04,-20.0
2007-01-08,8.3333
2007-01-09,15.3846
2007-01-10,0.0
2007-01-11,0.0
2007-01-12,0.0
2007-01-16,0.0
2007-01-17,-26.6667
2007-01-22,0.0
2007-01-24,0.0
2007-01-25,36.3636
2007-01-30,-26.6667
2007-02-08,0.0
2007-02-09,0.0
2007-02-13,0.0
2007-02-22,-9.0909
2007-03-01,70.0
2007-03-02,-5.8824
2007-03-06,6.25
2007-03-07,17.647100000000002
2007-03-08,-10.0
2007-03-09,-2.7778
2007-03-12,-2.8571
2007-03-13,-11.7647
2007-03-14,6.6667
2007-03-15,0.0
2007-03-16,12.5
2007-03-20,5.5556
2007-03-21,-5.2632
2007-03-22,-11.1111
2007-03-23,-6.25
2007-03-27,0.0
2007-03-28,20.0
2007-03-29,0.0
2007-03-30,-5.5556
2007-04-02,11.7647
2007-04-03,-7.8947
2007-04-04,2.8571
2007-04-05,-2.7778
2007-04-09,-8.5714
2007-04-10,-6.25
2007-04-11,0.0
2007-04-12,6.6667
2007-04-13,-3.125
2007-04-16,-3.2258
2007-04-17,0.0
2007-04-18,0.0
2007-04-20,10.0
2007-04-23,3.0303
2007-04-24,0.0
2007-04-25,-5.8824
2007-04-26,12.5
2007-05-01,-5.5556
2007-05-02,0.0
2007-05-03,5.8824
2007-05-04,-2.7778
2007-05-07,-5.7143
2007-05-08,12.1212
2007-05-09,-5.4054
2007-05-10,-2.8571
2007-05-11,23.5294
2007-05-14,18.0952
2007-05-15,-5.2419
2007-05-16,0.0
2007-05-17,-4.2553
2007-05-18,4.4444
2007-05-21,22.9787
2007-05-22,3.4602
2007-05-23,-6.3545
2007-05-24,-7.1429
2007-05-25,-5.7692
2007-05-29,-18.3673
2007-05-30,-2.5
2007-05-31,-7.6923
2007-06-01,-2.7778
2007-06-04,-2.8571
2007-06-05,14.7059
2007-06-06,17.9487
2007-06-07,0.0
2007-06-08,-13.0435
2007-06-11,0.0
2007-06-12,-10.5
2007-06-13,-10.6145
2007-06-14,21.875
2007-06-15,-2.5641
2007-06-18,-10.526299999999999
2007-06-19,2.9412000000000003
2007-06-20,11.4286
2007-06-21,-7.6923
2007-06-25,0.0
2007-06-26,0.0
2007-06-27,-2.2222
2007-06-28,-0.5682
2007-06-29,2.8571
2007-07-02,8.3333
2007-07-03,-12.8205
2007-07-05,11.7647
2007-07-06,-20.5263
2007-07-09,12.5828
2007-07-10,0.0
2007-07-11,0.0
2007-07-12,-5.8824
2007-07-13,0.0
2007-07-16,-3.125
2007-07-17,3.2258
2007-07-18,0.0
2007-07-20,0.0
2007-07-23,3.125
2007-07-24,-1.2121
2007-07-25,-1.8405
2007-07-26,-12.5
2007-07-27,14.2857
2007-07-30,-13.75
2007-07-31,15.942
2007-08-01,-6.25
2007-08-02,-3.3333
2007-08-03,0.0
2007-08-06,2.069
2007-08-07,-8.7838
2007-08-08,-11.1111
2007-08-09,0.0
2007-08-10,-7.9167
2007-08-13,17.647100000000002
2007-08-15,-23.0769
2007-08-16,50.0
2007-08-21,-29.3333
2007-08-22,32.0755
2007-08-23,0.0
2007-08-27,-28.5714
2007-08-28,0.0
2007-09-04,0.0
2007-09-05,0.0
2007-09-10,-25.0
2007-09-11,60.0
2007-09-12,-16.6667
2007-09-13,0.0
2007-09-14,25.0
2007-09-17,-16.0
2007-09-18,-9.5238
2007-09-21,-5.2632
2007-09-24,-11.1111
2007-09-25,0.0
2007-09-26,1.25
2007-09-27,-13.5802
2007-09-28,0.0
2007-10-02,0.0
2007-10-04,0.0
2007-10-05,-21.4286
2007-10-08,-9.0909
2007-10-09,20.0
2007-10-10,-8.3333
2007-10-11,12.7273
2007-10-12,20.9677
2007-10-15,33.3333
2007-10-18,0.0
2007-10-19,-32.0
2007-10-23,2.9412000000000003
2007-10-24,4.2857
2007-10-25,10.9589
2007-10-30,-13.5802
2007-10-31,57.1429
2007-11-01,-20.9091
2007-11-02,0.0
2007-11-05,0.0
2007-11-08,-8.046
2007-11-09,0.0
2007-11-12,18.75
2007-11-13,0.0
2007-11-21,0.0
2007-11-23,-23.1579
2007-11-26,0.0
2007-11-27,-4.1096
2007-11-29,-28.5714
2007-11-30,4.0
2007-12-03,-28.8462
2007-12-04,89.1892
2007-12-05,0.0
2007-12-06,0.0
2007-12-07,35.7143
2007-12-10,0.0
2007-12-11,0.0
2007-12-12,-10.526299999999999
2007-12-20,-11.7647
2007-12-21,-6.6667
2007-12-27,0.0
2007-12-31,-7.1429
2008-01-02,23.0769
2008-01-03,-15.0
2008-01-07,17.647100000000002
2008-01-09,-18.75
2008-01-10,46.1538
2008-01-11,-21.0526
2008-01-14,-20.0
2008-01-23,0.0
2008-01-24,0.0
2008-01-25,-8.3333
2008-01-28,-9.0909
2008-01-29,-18.0
2008-01-30,-2.439
2008-01-31,0.0
2008-02-04,5.0
2008-02-08,-28.5714
2008-02-11,0.0
2008-02-12,0.0
2008-02-14,-6.6667
2008-02-20,7.1429
2008-02-22,6.6667
2008-02-25,81.25
2008-02-26,3.4483
2008-02-27,0.0
2008-02-29,16.6667
2008-03-10,-14.2857
2008-03-14,50.0
2008-03-18,-42.2222
2008-03-19,15.3846
2008-03-20,-16.6667
2008-03-25,12.0
2008-03-26,0.0
2008-04-01,-16.0714
2008-04-02,0.0
2008-04-07,23.4043
2008-04-15,-13.7931
2008-04-25,14.0
2008-04-29,-26.3158
2008-04-30,14.2857
2008-05-01,-37.5
2008-05-02,30.0
2008-05-05,0.0
2008-05-06,-17.9487
2008-05-07,6.25
2008-05-08,0.0
2008-05-09,2.9412000000000003
2008-05-12,-2.8571
2008-05-13,29.4118
2008-05-15,0.0
2008-05-16,-2.2727
2008-05-19,16.2791
2008-05-20,0.0
2008-05-21,20.0
2008-05-23,0.0
2008-05-27,-16.6667
2008-05-28,10.0
2008-05-30,-9.0909
2008-06-09,0.0
2008-06-12,20.0
2008-06-13,-16.6667
2008-06-16,22.0
2008-06-17,-26.2295
2008-06-18,-11.1111
2008-06-19,25.0
2008-06-20,-2.0
2008-06-24,0.0
2008-06-30,-18.3673
2008-07-09,50.0
2008-07-16,-66.6667
2008-07-17,200.0
2008-07-18,65.0
2008-07-21,-49.4949
2008-07-25,40.0
2008-07-28,-28.5714
2008-07-29,0.0
2008-07-30,20.0
2008-08-01,0.0
2008-08-04,-16.6667
2008-08-05,0.0
2008-08-07,0.0
2008-08-08,-6.0
2008-08-11,-36.1702
2008-08-15,66.6667
2008-08-19,40.0
2008-08-20,-22.8571
2008-08-21,0.0
2008-08-25,-24.0741
2008-08-26,39.0244
2008-08-28,22.807
2008-09-05,-21.4286
2008-09-22,25.4545
2008-09-24,-40.5797
2008-09-29,68.2927
2008-10-01,-53.6232
2008-10-06,3.125
2008-10-07,6.0606
2008-10-08,-14.2857
2008-10-09,0.0
2008-10-14,0.0
2008-10-15,0.0
2008-10-16,0.0
2008-10-17,33.3333
2008-10-23,0.0
2008-10-24,12.5
2008-10-29,-22.2222
2008-11-04,-14.2857
2008-11-06,0.0
2008-11-10,0.0
2008-11-12,-16.6667
2008-11-14,0.0
2008-11-26,0.0
2008-12-19,-20.0
2008-12-22,0.0
2008-12-23,0.0
2008-12-29,25.0
2009-01-29,-20.0
2009-02-02,50.0
2009-02-04,66.6667
2009-02-09,-20.0
2009-02-12,25.0
2009-02-17,-30.0
2009-02-23,0.0
2009-03-03,0.0
2009-03-04,-28.5714
2009-03-10,-16.0
2009-03-12,-19.0476
2009-03-13,-11.7647
2009-03-16,0.0
2009-03-27,66.6667
2009-03-30,60.0
2009-03-31,-12.5
2009-04-03,0.0
2009-04-08,-14.2857
2009-04-09,0.0
2009-04-23,0.0
2009-04-24,233.3333
2009-04-27,-60.0
2009-04-28,0.0
2009-05-04,25.0
2009-05-05,-20.0
2009-05-19,87.5
2009-06-02,-6.6667
2009-06-04,0.0
2009-06-05,-14.2857
2009-06-09,-8.3333
2009-06-10,-27.2727
2009-06-12,45.0
2009-06-15,-13.7931
2009-06-18,-2.0
2009-06-22,-18.3673
2009-06-25,75.0
2009-07-17,-55.7143
2009-07-22,-35.4839
2009-08-10,0.0
2009-08-25,0.0
2009-08-26,-25.0
2009-08-27,60.0
2009-08-28,-37.5
2009-08-31,0.0
2009-09-03,26.6667
2009-09-04,-21.0526
2009-09-09,-33.3333
2009-09-15,0.0
2009-09-18,30.0
2009-09-23,-23.0769
2009-09-24,50.0
2009-09-25,7.5
2009-09-29,-6.9767
2009-09-30,-33.3333
2009-10-09,500.0
2009-10-12,-60.0
2009-10-13,0.0
2009-10-14,-75.0
2009-10-15,53.3333
2009-10-16,-23.913
2009-10-19,71.4286
2009-10-20,-3.3333
2009-10-21,-25.8621
2009-11-10,155.814
2009-12-01,-64.5455
2009-12-02,0.0
2009-12-17,-35.8974
2009-12-22,20.0
2009-12-29,-16.6667
2009-12-31,0.0
2010-01-14,4.0
2010-01-19,53.8462
2010-01-22,0.0
2010-02-19,-32.5
2010-03-23,0.0
2010-04-05,0.0
2010-04-15,0.0
2010-04-22,11.1111
2010-05-05,10.0
2010-05-06,0.0
2010-05-13,0.0
2010-05-14,0.0
2010-05-17,0.0
2010-05-18,0.0
2010-05-25,0.0
2010-06-01,0.0
2010-06-03,-33.3333
2010-06-04,0.0
2010-06-10,-4.5455
2010-07-23,9.5238
2010-07-26,117.3913
2010-08-17,-70.0
2010-08-18,100.0
2010-10-06,-50.0
2010-10-21,0.0
2010-10-28,0.0
2010-11-02,33.3333
2010-11-03,-35.0
2010-12-23,8.6538
2010-12-28,0.4425
2010-12-31,0.0
2011-01-20,0.0
2011-02-11,0.8811
2011-02-14,0.0
2011-02-15,0.0
2011-02-23,808.2969
2011-03-14,-42.3077
2011-03-15,-46.6667
2011-03-25,50.0
2011-03-31,-33.3333
2011-04-06,50.0
2011-04-12,-33.3333
2011-04-27,5.0
2011-04-28,109.5238
2011-04-29,-20.4545
2011-05-02,21.4286
2011-05-03,5.8824
2011-05-05,0.0
2011-05-17,0.0
2011-06-28,-53.3333
2011-07-01,-4.7619
2011-07-14,0.0
2011-07-29,0.0
2011-08-16,212.5
2011-09-15,-68.8
2011-09-20,94.8718
2011-09-26,-60.5263
2011-09-29,100.0
2011-11-30,-61.6667
2011-12-01,69.5652
2012-02-22,-40.5449
2012-03-05,-13.7466
2012-05-02,-50.0
2012-05-30,250.0
2012-06-05,0.0
2012-06-15,14.2857
2012-06-18,0.0
2012-06-28,0.0
2012-07-03,0.0
2012-07-11,6.25
2012-07-16,5.1471
2012-09-07,34.2657
2012-10-24,-15.8333
2012-12-31,-10.8911
2013-01-02,0.0
2013-01-11,0.0
2013-01-22,0.0
2013-01-28,-22.2222
2013-02-27,42.8571
2013-03-06,20.0
2013-04-12,0.0
2013-04-19,16.6667
2013-04-25,0.0
2013-05-02,0.0
2013-05-06,-70.0
2013-05-08,-42.2619
2013-05-10,0.0
2013-05-15,221.6495
2013-05-21,-61.5385
2013-05-23,66.6667
2013-05-29,51.25
2013-06-12,5.7851
2013-06-13,150.0
2013-06-28,-50.0
2013-07-05,2.0
2013-07-18,-21.5686
2013-07-24,0.0
2013-08-14,2.5
2013-08-28,2.439
2013-09-04,19.0476
2013-09-19,100.0
2013-09-26,-58.0
2013-09-27,138.0952
2013-09-30,-10.0
2013-11-04,-53.3333
2013-11-06,138.0952
2013-11-12,-30.0
2013-11-27,-42.8571
2013-12-06,-25.0
2013-12-20,0.0
2013-12-23,0.0
2014-01-13,-28.3333
2014-04-11,179.0698
2014-04-22,-58.3333
2014-04-23,140.0
2014-05-09,0.0
2014-06-26,-58.3333
2014-07-08,60.0
2014-07-10,75.0
2014-07-11,-14.2857
2014-07-15,33.3333
2014-07-16,0.0
2014-07-18,-25.0
2014-07-22,-8.3333
2014-07-23,-28.1818
2014-07-31,26.5823
2014-08-01,2.0
2014-08-05,0.0
2014-08-15,-79.1667
2014-09-03,3.5294
2014-09-04,9.0909
2014-09-29,-8.3333
2014-10-03,-9.0909
2014-10-23,10.0
2014-10-24,-9.0909
2014-11-05,-25.0
2014-11-06,-6.6667
2014-11-11,0.0
2014-11-17,0.0
2014-11-18,0.0
2014-11-24,0.0
2014-11-25,-14.2857
2014-12-12,0.0
2015-03-17,16.6667
2015-04-06,21.4286
2015-04-23,-27.9412
2015-04-28,0.0
2015-05-01,0.0
2015-06-25,8.1633
2015-09-02,0.9434
2015-09-14,-27.1028
2015-09-15,-7.6923
2015-09-17,-44.4444
2015-09-18,-20.0
2015-09-21,0.0
2015-09-22,0.0
2015-09-23,-18.75
2015-09-29,-38.4615
2015-09-30,12.5
2015-10-02,122.2222
2015-12-10,-47.5
2015-12-15,52.381
2015-12-29,0.0
2016-01-07,25.0
2016-02-26,-20.0
2016-03-04,-31.25
2016-03-07,109.0909
2016-03-08,-26.087
2016-03-16,-20.5882
2016-04-27,18.5185
2016-04-28,18.75
2016-05-05,-31.5789
2016-05-09,-38.4615
2016-05-16,112.5
2016-05-23,-47.0588
2016-06-27,5.5556
2016-08-25,231.5789
2016-08-26,-6.3492
2016-08-29,-45.7627
2016-08-30,-25.0
2016-09-06,-8.3333
2016-09-08,-50.0
2016-09-23,18.1818
2016-11-14,0.0
2016-11-21,146.1538
2017-01-13,-43.75
2017-01-20,50.0
2017-01-27,-29.6296
2017-03-01,278.9474
2017-03-02,-25.0
2017-03-03,-50.0
2017-03-09,11.1111
2017-03-27,40.0
2017-04-07,-23.8095
2017-05-08,25.0
2017-05-09,17.5
2017-05-15,-14.8936
2017-06-01,75.0
2017-06-09,-26.8571
2017-06-15,0.0
2017-06-27,-6.25
2017-06-28,-30.0
2017-12-14,133.3333
2017-12-15,0.0
2017-12-18,0.0
2017-12-29,-32.6531
2018-02-16,-21.2121
2018-02-26,130.7692
2018-02-27,-41.6667
2018-03-07,-5.7143
2018-03-14,21.2121
2018-04-26,-25.0
2018-04-30,0.0
2018-05-10,6.6667
2018-08-21,-21.875
2018-10-10,0.0
2018-10-23,-60.0
2018-10-31,10.0
2018-11-06,0.0
2019-01-14,9.0909
2019-02-04,66.6667
2019-02-21,-40.0
2019-02-27,316.6667
2019-03-04,-50.0
2019-03-20,100.0
2019-04-08,-64.0
2019-05-06,5.5556
2019-05-09,0.0
2019-05-10,184.2105
2019-05-13,0.0
2019-05-14,-59.2593
2019-05-15,45.4545
2019-06-06,68.75
2019-06-21,-59.2593
2019-09-17,4.5455
2019-10-04,0.0
2019-11-01,134.7826
2019-11-07,-40.7407
2019-11-15,6.25
2019-12-30,2.9412000000000003
2020-01-08,37.1429
2020-02-03,-62.5
2020-02-14,172.2222
2020-04-22,206.1224
2020-05-13,-83.3333
2020-05-15,0.0
2020-06-10,220.0
2020-06-22,0.0
2020-06-29,0.0
2020-07-10,0.0
2020-07-20,75.0
2020-07-27,0.0
