ticker,PCYS US Equity
2008-12-30,-16.6667
2008-12-31,0.0
2009-01-06,0.0
2009-01-07,100.0
2009-01-08,-50.0
2009-01-09,60.0
2009-01-12,25.0
2009-01-13,-20.0
2009-01-15,25.0
2009-01-16,-20.0
2009-01-22,-25.0
2009-01-28,33.3333
2009-01-29,-25.0
2009-01-30,0.0
2009-02-02,33.3333
2009-02-03,-25.0
2009-02-06,33.3333
2009-02-19,-25.0
2009-02-20,-33.3333
2009-02-23,0.0
2009-02-24,100.0
2009-03-02,-50.0
2009-03-03,0.0
2009-03-04,0.0
2009-03-06,11.875
2009-03-13,34.0782
2009-03-18,33.3333
2009-03-19,0.0
2009-03-23,-25.0
2009-03-24,0.0
2009-03-30,33.3333
2009-03-31,0.0
2009-04-02,0.0
2009-04-06,-25.0
2009-04-07,0.0
2009-04-08,53.3333
2009-04-14,-34.7826
2009-04-24,0.0
2009-04-28,0.0
2009-04-30,46.6667
2009-05-05,-20.4545
2009-05-07,0.0
2009-05-08,0.0
2009-05-12,0.0
2009-05-13,0.0
2009-05-18,0.0
2009-05-19,0.0
2009-05-20,0.0
2009-05-28,0.0
2009-06-01,25.7143
2009-06-03,-20.4545
2009-06-08,0.0
2009-06-09,0.0
2009-06-12,-42.8571
2009-06-17,75.0
2009-06-18,0.0
2009-06-19,-42.8571
2009-06-22,0.0
2009-06-29,0.0
2009-07-02,75.0
2009-07-10,8.5714
2009-07-13,-31.5789
2009-07-15,-23.0769
2009-07-16,0.0
2009-07-17,30.0
2009-07-21,15.3846
2009-07-23,0.0
2009-07-27,0.0
2009-08-05,-33.3333
2009-08-06,50.0
2009-08-07,0.0
2009-08-10,0.0
2009-08-13,0.0
2009-08-17,-33.3333
2009-08-18,50.0
2009-08-19,0.0
2009-08-27,0.0
2009-08-31,0.0
2009-09-03,-33.3333
2009-09-08,100.0
2009-09-10,0.0
2009-09-15,-50.0
2009-09-18,100.0
2009-09-22,-50.0
2009-09-23,100.0
2009-09-24,-25.0
2009-09-28,-33.3333
2009-09-29,0.0
2009-09-30,100.0
2009-10-01,-50.0
2009-10-02,0.0
2009-10-05,-30.0
2009-10-06,42.8571
2009-10-07,100.0
2009-10-08,0.0
2009-10-16,0.0
2009-10-20,0.0
2009-10-21,0.0
2009-10-22,0.0
2009-10-26,0.0
2009-11-09,0.0
2009-11-11,0.0
2009-11-13,0.0
2009-11-18,75.0
2009-11-19,-28.5714
2009-11-20,0.0
2009-11-23,-20.0
2009-11-30,75.0
2009-12-01,-14.2857
2009-12-02,16.6667
2009-12-04,-28.5714
2009-12-10,20.0
2009-12-16,-16.6667
2009-12-17,0.0
2009-12-18,0.0
2009-12-21,0.0
2009-12-23,0.0
2009-12-24,-40.0
2009-12-28,0.0
2009-12-30,0.0
2009-12-31,0.0
2010-01-08,0.0
2010-01-11,100.0
2010-01-19,0.0
2010-01-20,0.0
2010-01-21,0.0
2010-01-22,0.0
2010-01-28,0.0
2010-01-29,-31.25
2010-02-03,0.0
2010-02-05,0.303
2010-02-08,45.0151
2010-02-17,0.0
2010-02-19,-31.0417
2010-02-23,0.0
2010-02-26,20.8459
2010-03-02,0.0
2010-03-04,0.0
2010-03-05,0.0
2010-03-08,0.0
2010-04-01,0.0
2010-04-05,0.0
2010-04-19,-20.0
2010-04-20,-50.0
2010-04-23,100.0
2010-04-29,0.0
2010-05-04,-25.0
2010-05-05,0.0
2010-05-10,0.0
2010-05-11,0.0
2010-05-12,33.3333
2010-05-13,-22.5
2010-05-14,0.0
2010-05-17,9.6774
2010-05-19,0.0
2010-05-20,0.0
2010-05-21,-8.8235
2010-05-24,-35.4839
2010-05-25,0.0
2010-05-28,0.0
2010-06-02,0.0
2010-06-08,55.0
2010-06-10,0.0
2010-06-11,0.0
2010-06-15,0.0
2010-06-21,0.0
2010-06-22,0.0
2010-06-23,0.0
2010-07-06,0.0
2010-07-12,-35.4839
2010-07-13,0.0
2010-07-19,0.0
2010-07-28,0.0
2010-08-04,0.0
2010-08-05,0.0
2010-08-10,200.0
2010-08-11,0.0
2010-08-12,-16.6667
2010-08-16,-8.0
2010-08-18,0.0
2010-08-26,-34.7826
2010-09-01,0.0
2010-09-13,0.0
2010-09-21,0.0
2010-09-23,33.3333
2010-09-27,0.0
2010-09-28,0.0
2010-10-04,0.0
2010-10-07,25.0
2010-10-20,-20.0
2010-10-25,0.0
2010-10-26,0.0
2010-11-05,0.0
2010-11-08,0.0
2010-11-10,25.0
2010-11-11,-20.0
2010-11-12,0.0
2010-11-16,0.0
2010-11-17,0.0
2010-11-18,5.0
2010-11-24,-4.7619
2010-11-29,0.0
2010-11-30,0.0
2010-12-01,0.0
2010-12-02,0.0
2010-12-06,0.0
2010-12-13,0.0
2010-12-15,0.0
2010-12-16,-25.0
2010-12-20,-30.0
2010-12-21,0.0
2010-12-27,0.0
2010-12-28,0.0
2010-12-29,-47.619
2010-12-30,72.7273
2011-01-03,5.2632
2011-01-05,0.0
2011-01-11,0.0
2011-01-14,0.0
2011-01-21,35.0
2011-01-24,-29.6296
2011-01-25,0.0
2011-01-27,0.0
2011-01-28,3.2895
2011-02-01,-18.4713
2011-02-07,-37.5
2011-02-08,57.5
2011-02-09,0.0
2011-02-10,0.0
2011-02-11,0.0
2011-02-14,0.0
2011-02-15,0.0
2011-02-16,0.0
2011-02-18,0.0
2011-02-23,0.0
2011-02-28,0.0
2011-03-03,0.0
2011-03-04,1.5873
2011-03-11,-37.5
2011-03-14,0.0
2011-03-15,0.0
2011-03-18,57.5
2011-03-21,0.0
2011-03-28,0.0
2011-03-29,-34.9206
2011-03-30,17.0732
2011-03-31,31.25
2011-04-01,-23.8095
2011-04-07,0.0
2011-04-08,31.25
2011-04-11,-23.8095
2011-04-12,31.25
2011-04-13,0.0
2011-04-15,0.0
2011-04-18,-11.1111
2011-04-19,12.5
2011-04-21,0.0
2011-04-25,26.9841
2011-04-26,50.0
2011-04-29,-26.6667
2011-05-03,27.2727
2011-05-06,-21.4286
2011-05-09,-9.0909
2011-05-10,0.0
2011-05-12,0.0
2011-05-16,0.0
2011-05-18,0.0
2011-05-20,0.0
2011-05-23,-50.0
2011-05-26,0.0
2011-05-31,0.0
2011-06-02,2.5
2011-06-06,-2.439
2011-06-08,0.0
2011-06-13,0.0
2011-06-16,0.0
2011-06-21,0.0
2011-06-23,0.0
2011-06-27,0.0
2011-07-11,0.0
2011-07-12,0.0
2011-07-18,0.0
2011-07-29,0.0
2011-08-01,0.0
2011-08-02,0.0
2011-08-05,0.0
2011-08-08,0.0
2011-08-09,0.0
2011-08-22,0.0
2011-08-24,0.0
2011-09-09,0.0
2011-09-15,0.0
2011-09-19,0.0
2011-09-23,0.0
2011-10-10,0.0
2011-10-12,-20.0
2011-10-27,25.0
2011-11-01,0.0
2011-11-03,-80.0
2011-11-04,0.0
2011-11-07,0.0
2011-11-08,0.0
2011-11-16,18.75
2011-11-22,0.0
2011-11-29,10.526299999999999
2011-12-02,52.381
2011-12-07,0.0
2011-12-09,0.0
2011-12-14,0.0
2011-12-19,0.0
2011-12-20,-9.375
2011-12-21,-24.1379
2011-12-22,0.0
2011-12-28,0.0
2011-12-29,0.0
2012-01-09,0.0
2012-01-11,-27.2727
2012-01-18,37.5
2012-01-24,1354.5455
2012-01-27,0.0
2012-01-30,-90.9375
2012-02-03,-17.2414
2012-02-07,0.0
2012-02-08,0.0
2012-02-09,0.0
2012-02-15,-20.8333
2012-02-16,10.526299999999999
2012-02-17,0.0
2012-02-24,-9.5238
2012-03-06,0.0
2012-03-07,-15.7895
2012-03-09,0.0
2012-03-13,0.0
2012-03-22,0.0
2012-04-10,12.5
2012-04-11,33.3333
2012-04-17,12.5
2012-04-18,0.0
2012-04-20,0.0
2012-04-25,0.0
2012-05-01,0.0
2012-05-04,-11.1111
2012-05-07,-33.3333
2012-05-08,0.0
2012-05-15,50.0
2012-05-22,-33.3333
2012-06-12,0.0
2012-07-13,0.0
2012-07-17,0.0
2012-07-18,0.0
2012-07-27,400.0
2012-08-02,-72.5
2012-08-07,0.0
2012-08-15,0.0
2012-08-16,0.0
2012-08-21,0.0
2012-08-24,0.0
2012-08-27,-13.6364
2012-10-02,-15.7895
2012-10-08,0.0
2012-10-10,0.0
2012-10-11,-37.5
2012-10-15,-20.0
2012-10-18,25.0
2012-10-24,0.0
2012-10-25,-20.0
2012-10-26,0.0
2012-10-31,-25.0
2012-11-05,0.0
2012-11-07,0.0
2012-11-08,0.0
2012-11-09,-16.6667
2012-11-13,20.0
2012-11-15,-16.6667
2012-11-16,0.0
2012-11-20,280.0
2012-11-21,-47.3684
2012-11-27,10.0
2012-12-03,-27.2727
2012-12-04,0.0
2012-12-05,0.0
2012-12-06,0.0
2012-12-11,0.0
2012-12-13,0.0
2012-12-18,0.0
2012-12-19,0.0
2012-12-20,0.0
2012-12-21,0.0
2012-12-28,-25.0
2012-12-31,0.0
2013-01-14,0.0
2013-01-24,0.0
2013-01-31,0.0
2013-02-04,0.0
2013-02-05,0.0
2013-02-06,33.3333
2013-02-11,0.0
2013-02-26,0.0
2013-03-08,0.0
2013-03-12,0.0
2013-03-20,-25.0
2013-03-21,0.0
2013-04-01,33.3333
2013-04-02,0.0
2013-04-03,75.0
2013-04-11,-28.5714
2013-04-12,0.0
2013-04-15,0.0
2013-04-23,0.0
2013-04-24,0.0
2013-04-29,0.0
2013-05-01,0.0
2013-05-21,0.0
2013-06-10,0.0
2013-06-11,0.0
2013-06-12,-40.0
2013-06-13,166.6667
2013-06-14,-18.75
2013-06-17,0.0
2013-06-26,0.0
2013-07-01,0.0
2013-07-05,0.0
2013-07-09,0.0
2013-07-10,0.0
2013-07-18,-38.4615
2013-07-24,0.0
2013-07-31,0.0
2013-08-05,0.0
2013-08-06,0.0
2013-08-08,0.0
2013-08-09,0.0
2013-08-12,0.0
2013-08-15,0.0
2013-08-21,0.0
2013-08-23,0.0
2013-08-28,0.0
2013-08-30,0.0
2013-09-03,0.0
2013-09-06,0.0
2013-09-09,-25.0
2013-09-11,0.0
2013-09-12,0.0
2013-09-23,0.0
2013-09-25,0.0
2013-09-27,0.0
2013-10-08,0.0
2013-10-22,0.0
2013-10-24,0.0
2013-11-04,0.0
2013-11-06,0.0
2013-11-11,0.0
2013-11-14,0.0
2013-11-15,0.0
2013-11-26,0.0
2013-11-27,0.0
2013-12-06,0.0
2013-12-16,0.0
2013-12-18,0.0
2013-12-30,-16.6667
2013-12-31,0.0
2014-01-07,0.0
2014-01-30,0.0
2014-02-04,0.0
2014-02-05,0.0
2014-02-06,0.0
2014-02-07,0.0
2014-02-14,0.0
2014-02-20,0.0
2014-02-21,0.0
2014-02-24,0.0
2014-03-06,0.0
2014-03-17,0.0
2014-03-25,0.0
2014-04-01,0.0
2014-04-11,0.0
2014-04-21,0.0
2014-04-28,0.0
2014-05-02,0.0
2014-05-16,220.0
2014-05-21,-18.75
2014-05-22,23.0769
2014-05-23,0.0
2014-05-29,-18.75
2014-06-04,23.0769
2014-06-05,31.25
2014-06-06,0.0
2014-06-12,-38.0952
2014-06-13,0.0
2014-06-16,0.0
2014-06-18,-15.3846
2014-06-23,0.0
2014-06-25,0.0
2014-07-07,0.0
2014-07-11,0.0
2014-07-17,0.0
2014-07-22,0.0
2014-08-07,-9.0909
2014-08-15,-20.0
2014-08-28,0.0
2014-09-03,0.0
2014-09-10,0.0
2014-09-18,0.0
2014-09-25,-25.0
2014-09-29,0.0
2014-10-08,0.0
2014-10-28,0.0
2014-11-05,0.0
2014-11-07,0.0
2014-11-11,0.0
2014-11-14,0.0
2014-11-19,66.6667
2014-11-24,-40.0
2014-12-05,33.3333
2014-12-09,0.0
2014-12-16,0.0
2014-12-26,0.0
2014-12-30,0.0
2015-01-05,0.0
2015-01-12,0.0
2015-01-16,0.0
2015-01-23,0.0
2015-01-28,0.0
2015-02-05,0.0
2015-02-17,25.0
2015-02-27,-20.0
2015-03-02,0.0
2015-03-05,0.0
2015-03-12,0.0
2015-03-20,0.0
2015-03-24,0.0
2015-05-05,-37.5
2015-05-06,20.0
2015-05-07,0.0
2015-05-11,66.6667
2015-05-14,-40.0
2015-05-28,0.0
2015-06-02,0.0
2015-06-04,0.0
2015-07-17,-16.6667
2015-08-12,20.0
2015-08-20,-16.6667
2015-08-24,0.0
2015-08-25,0.0
2015-09-02,0.0
2015-09-17,0.0
2015-09-18,0.0
2015-10-13,0.0
2015-10-15,0.0
2015-11-02,20.0
2015-11-13,-16.6667
2015-11-23,20.0
2015-12-03,0.0
2015-12-07,0.0
2015-12-10,0.0
2015-12-24,-16.6667
2016-01-13,0.0
2016-01-21,20.0
2016-02-02,0.0
2016-02-03,0.0
2016-02-23,0.0
2016-02-29,0.0
2016-03-08,0.0
2016-03-16,0.0
2016-03-23,0.0
2016-03-28,0.0
2016-04-04,0.0
2016-04-05,0.0
2016-04-08,0.0
2016-04-12,0.0
2016-04-19,0.0
2016-04-20,-16.6667
2016-04-22,20.0
2016-04-27,0.0
2016-04-29,0.0
2016-05-02,0.0
2016-05-10,-16.6667
2016-05-23,20.0
2016-06-21,33.3333
2016-07-26,0.0
2016-07-27,62.5
2016-07-28,23.0769
2016-07-29,18.75
2016-08-01,-15.7895
2016-08-02,87.5
2016-08-03,-10.0
2016-08-04,18.5185
2016-08-05,25.0
2016-08-08,2.5
2016-08-11,4.878
2016-08-12,-44.186
2016-08-15,87.5
2016-08-16,-11.1111
2016-08-17,7.5
2016-08-18,-6.9767
2016-08-19,7.5
2016-08-23,-18.6047
2016-08-24,22.8571
2016-08-26,-37.2093
2016-08-29,55.5556
2016-08-30,0.0
2016-08-31,0.0
2016-09-01,-16.6667
2016-09-02,-17.1429
2016-09-06,0.0
2016-09-07,48.2759
2016-09-08,-25.5814
2016-09-09,50.0
2016-09-12,-16.6667
2016-09-13,-25.0
2016-09-14,-20.0
2016-09-15,-12.5
2016-09-16,14.2857
2016-09-19,12.5
2016-09-23,-33.3333
2016-09-26,33.3333
2016-09-27,-29.1667
2016-09-28,41.1765
2016-09-29,-41.6667
2016-09-30,42.8571
2016-10-05,-45.0
2016-10-06,27.2727
2016-10-11,-21.4286
2016-10-12,0.0
2016-11-03,-9.0909
2016-11-07,10.0
2016-11-08,0.0
2016-11-09,0.0
2016-11-10,-9.0909
2016-11-11,0.0
2016-12-01,10.0
2016-12-06,0.0
2016-12-07,-27.2727
2016-12-13,0.0
2016-12-15,12.5
2016-12-16,-11.1111
2016-12-19,0.0
2016-12-20,25.0
2016-12-21,-20.0
2016-12-22,0.0
2016-12-27,0.0
2016-12-29,-25.0
2016-12-30,33.3333
2017-01-03,-25.0
2017-01-06,116.6667
2017-01-10,-15.3846
2017-01-12,-45.4545
2017-01-18,0.0
2017-01-26,66.6667
2017-01-27,-40.0
2017-01-31,0.0
2017-02-06,33.3333
2017-02-08,-25.0
2017-02-16,0.0
2017-02-23,0.0
2017-03-22,0.0
2017-04-11,-16.6667
2017-04-12,160.0
2017-04-13,38.4615
2017-04-17,-11.1111
2017-04-18,-50.0
2017-04-19,0.0
2017-04-24,0.0
2017-04-26,25.0
2017-04-28,10.0
2017-05-11,-9.0909
2017-05-15,0.0
2017-06-01,10.0
2017-06-22,-12.7273
2017-06-23,0.0
2017-06-28,0.0
2017-07-13,16.6667
2017-07-14,-14.2857
2017-07-17,50.0
2017-07-19,-8.5556
2017-07-21,-2.7946999999999997
2017-08-08,0.0
2017-08-22,0.0
2017-09-14,-62.5
2017-09-15,33.3333
2017-10-06,-25.0
2017-10-18,-33.3333
2017-10-26,-50.0
2017-11-03,0.0
2017-11-20,0.0
2017-11-27,0.0
2017-12-01,0.0
2017-12-06,1700.0
2017-12-07,-31.6667
2017-12-12,-83.7398
2017-12-13,65.0
2017-12-14,74.5455
2017-12-18,-65.2778
2017-12-19,50.0
2017-12-20,-33.3333
2017-12-27,-50.0
2017-12-28,100.0
2018-01-02,0.0
2018-01-09,-50.0
2018-01-11,0.0
2018-01-19,0.0
2018-02-01,0.0
2018-02-08,0.0
2018-02-15,0.0
2018-03-12,0.0
2018-03-13,0.0
2018-04-12,0.0
2018-04-13,0.0
2018-04-18,0.0
2018-05-02,100.0
2018-05-03,-50.0
2018-05-10,660.0
2018-05-11,-47.3684
2018-05-14,0.0
2018-05-16,75.0
2018-05-17,128.5714
2018-06-06,-43.75
2018-06-08,-44.4444
2018-06-21,0.0
2018-07-11,0.0
2018-07-26,80.0
2018-07-27,-44.4444
2018-08-02,140.0
2018-08-06,16.6667
2018-08-10,0.0
2018-08-14,0.0
2018-08-21,-78.5714
2018-08-24,0.0
2018-08-29,166.6667
2018-09-13,-62.5
2018-09-14,0.0
2018-09-17,166.6667
2018-09-18,12.5
2018-09-19,-66.6667
2018-09-27,0.0
2018-10-04,0.0
2018-10-05,0.0
2018-10-19,33.3333
2018-11-09,-25.0
2018-12-07,33.3333
2018-12-26,112.5
2018-12-31,-52.9412
2019-01-14,150.0
2019-01-31,-40.0
2019-02-07,33.3333
2019-03-01,-25.0
2019-03-13,-50.0
2019-03-20,80.0
2019-03-21,-25.9259
2019-03-22,50.0
2019-03-27,-83.3333
2019-04-12,100.0
2019-04-15,0.0
2019-04-22,0.0
2019-05-14,-50.0
2019-05-22,0.0
2019-06-04,0.0
2019-06-10,0.0
2019-06-17,0.0
2019-06-20,0.0
2019-07-11,0.0
2019-07-23,700.0
2019-07-30,25.0
2019-08-20,-30.0
2019-08-28,0.0
2019-08-30,0.0
2019-09-05,-28.5714
2019-09-13,0.0
2019-09-17,0.0
2019-09-24,-20.0
2019-09-25,-50.0
2019-10-01,100.0
2019-10-08,0.0
2019-10-29,-25.0
2019-11-05,33.3333
2019-11-06,150.0
2019-11-11,0.0
2019-11-21,-70.0
2019-12-20,33.3333
2019-12-30,0.0
2020-02-12,-25.0
2020-03-13,0.0
2020-04-22,0.0
2020-04-29,0.0
2020-05-01,0.0
2020-05-05,0.0
2020-05-20,100.0
2020-05-22,50.0
2020-05-26,544.4444
2020-05-27,-22.4138
2020-05-28,-30.8889
2020-05-29,25.4019
2020-06-01,-41.5385
2020-06-02,-12.2807
2020-06-03,0.0
2020-06-04,50.0
2020-06-05,-30.0
2020-06-08,0.0
2020-06-09,-23.8095
2020-06-10,0.0
2020-06-12,0.0
2020-06-16,0.0
2020-06-17,-3.125
2020-06-19,12.9032
2020-06-22,-8.5714
2020-06-23,0.0
2020-06-24,-25.0
2020-06-26,50.0
2020-06-30,-19.4444
2020-07-01,-24.1379
2020-07-02,81.8182
2020-07-13,-35.0
2020-07-21,-15.3846
2020-07-22,18.1818
2020-07-27,-15.3846
2020-07-31,0.0
