ticker,TSBA US Equity
2003-04-24,0.0
2003-04-25,-0.7387
2003-04-28,0.7442
2003-04-30,-2.6776999999999997
2003-05-01,0.5693
2003-05-06,0.0
2003-05-12,1.0377
2003-05-14,0.0
2003-05-15,-2.8945
2003-05-19,2.8846
2003-05-20,0.0
2003-05-23,0.0
2003-05-27,0.0
2003-05-28,0.1869
2003-05-29,0.1866
2003-06-02,0.0
2003-06-06,-2.0484
2003-06-12,2.1863
2003-06-17,0.7442
2003-06-19,1.5697
2003-06-23,3.1818
2003-06-27,0.0
2003-07-01,0.0
2003-07-07,3.5242
2003-07-08,-5.5404
2003-07-09,0.009
2003-07-10,-0.9009
2003-07-11,-1.8182
2003-07-14,0.0
2003-07-15,1.8426
2003-07-16,0.0091
2003-07-18,-2.2727
2003-07-22,2.1302
2003-07-23,0.1913
2003-08-04,-0.6364
2003-08-07,2.8362
2003-08-08,0.089
2003-08-11,-2.5778
2003-08-18,-0.0912
2003-08-20,0.4566
2003-08-21,0.9091
2003-08-22,-0.0991
2003-08-25,0.009
2003-08-26,4.4995
2003-08-27,0.0949
2003-08-29,-0.0862
2003-09-02,0.0
2003-09-03,-0.7765
2003-09-04,-2.087
2003-09-08,2.0337
2003-09-11,-0.087
2003-09-12,0.0958
2003-09-16,-0.1828
2003-09-19,24.9455
2003-09-22,-2.8681
2003-09-23,-5.1656
2003-09-24,1.7424
2003-09-30,-2.003
2003-10-02,-1.9830999999999999
2003-10-03,2.3256
2003-10-06,-1.8182
2003-10-07,-0.3858
2003-10-08,0.6971
2003-10-09,-10.0
2003-10-10,0.8547
2003-10-14,4.4068
2003-10-15,-4.2208
2003-10-16,9.8305
2003-10-21,-7.4074
2003-10-22,7.3333
2003-10-23,-8.3851
2003-10-30,3.8136
2003-11-04,0.8082
2003-11-12,-0.8017
2003-11-20,2.8571
2003-11-26,-0.7937
2003-12-01,0.24
2003-12-02,-0.3192
2003-12-03,0.4804
2003-12-09,0.0
2003-12-17,6.9243
2003-12-18,0.0
2003-12-19,0.0
2003-12-22,0.0075
2003-12-23,-6.7925
2003-12-29,2.1862
2003-12-30,-2.1395
2003-12-31,1.2146
2004-01-08,5.6
2004-01-09,-5.303
2004-01-13,3.2
2004-01-14,-0.2326
2004-01-15,-2.8749000000000002
2004-01-16,2.4
2004-01-20,-1.7969
2004-01-26,1.8298
2004-01-27,-0.0781
2004-01-28,-2.2674
2004-01-29,2.312
2004-01-30,-2.2598
2004-02-02,2.312
2004-02-03,0.086
2004-02-05,0.0
2004-02-17,0.6953
2004-02-19,3.8094
2004-03-01,-2.8401
2004-03-02,-3.7692
2004-03-10,-0.0799
2004-03-15,4.0
2004-03-16,0.0
2004-03-24,3.8462
2004-03-26,-3.7037
2004-03-29,3.5385
2004-03-30,-7.1322
2004-04-01,3.2
2004-04-06,-3.1008
2004-04-07,-4.0
2004-04-08,-0.8333
2004-04-12,1.2605
2004-04-15,0.0
2004-04-20,-4.9793
2004-04-21,-6.9869
2004-04-22,0.4695
2004-04-23,2.3364
2004-04-26,9.4064
2004-04-27,-10.2671
2004-04-28,0.0
2004-04-30,4.6512
2004-05-03,-4.4444
2004-05-06,2.3256
2004-05-07,-4.5455
2004-05-10,-3.9048
2004-05-11,9.0188
2004-05-12,0.0
2004-05-17,2.2727
2004-05-25,-8.9778
2004-05-26,-2.3438
2004-05-28,5.0
2004-06-02,-2.8571
2004-06-03,2.9412000000000003
2004-06-04,0.0
2004-06-08,0.0
2004-06-16,-1.9048
2004-07-08,-0.4854
2004-07-12,-7.3171
2004-07-14,7.7895
2004-07-15,-2.3438
2004-07-16,1.5
2004-07-19,-6.4039
2004-07-20,5.2632
2004-07-21,2.5
2004-08-11,2.439
2004-08-12,-9.5238
2004-08-13,0.0
2004-08-19,6.8421
2004-08-20,0.0
2004-08-23,-6.4039
2004-09-01,-2.6316
2004-09-07,12.973
2004-09-13,-11.4833
2004-09-21,10.2703
2004-09-22,0.0
2004-10-08,2.451
2004-10-11,-10.9091
2004-10-12,10.6337
2004-10-13,1.4563
2004-10-14,0.0
2004-10-18,-1.4354
2004-10-19,1.4563
2004-10-20,0.0
2004-10-22,0.0
2004-11-04,-5.7416
2004-11-11,0.0
2004-11-17,0.1015
2004-11-19,4.4625
2004-11-22,-2.4272
2004-11-26,-5.3731
2004-11-29,1.9979
2004-11-30,-2.0619
2004-12-01,0.0
2004-12-03,0.0
2004-12-06,0.0
2004-12-07,1.0526
2004-12-08,2.0833
2004-12-09,3.0612
2004-12-10,0.0
2004-12-14,8.9109
2004-12-16,-6.4545
2004-12-17,6.8999
2004-12-21,-9.9091
2004-12-22,2.9263
2004-12-23,-2.4
2004-12-31,0.4098
2005-01-04,1.5306
2005-01-05,6.8442
2005-01-07,-1.2322
2005-01-11,0.0
2005-01-12,-3.3333
2005-01-13,-0.3941
2005-01-19,1.8793
2005-01-20,3.6117
2005-01-24,0.7309
2005-01-25,-0.0093
2005-01-26,0.0093
2005-01-27,-2.3256
2005-02-02,2.1905
2005-02-03,0.0
2005-02-08,-4.4734
2005-02-09,4.3902
2005-02-10,0.0
2005-02-11,-0.4673
2005-02-14,0.939
2005-02-22,0.0
2005-02-24,-2.3256
2005-02-28,2.3810000000000002
2005-03-03,-1.8605
2005-03-07,1.4123
2005-03-11,0.0093
2005-03-14,0.0
2005-03-24,-3.7382999999999997
2005-03-30,1.9417
2005-04-01,-2.3810000000000002
2005-04-04,1.4634
2005-04-08,-0.4808
2005-04-12,-2.4154999999999998
2005-04-13,-0.9901
2005-04-14,0.5
2005-04-15,0.0
2005-04-21,2.9851
2005-04-25,-0.4831
2005-04-27,-2.4272
2005-04-29,-1.393
2005-05-02,0.9082
2005-05-05,-0.9
2005-05-09,0.9082
2005-05-11,2.3
2005-05-13,-2.737
2005-05-18,2.0905
2005-05-23,-1.3585
2005-05-27,-1.0977999999999999
2005-06-01,2.0182
2005-06-02,0.8902
2005-06-03,-2.3137
2005-06-06,1.8667
2005-06-13,-2.9557
2005-06-14,-0.5076
2005-06-16,0.5102
2005-06-17,1.5228000000000002
2005-06-21,-0.2
2005-06-22,-0.3006
2005-06-23,-1.005
2005-07-01,0.0
2005-07-05,6.599
2005-07-07,-6.1905
2005-07-08,0.8122
2005-07-11,1.2085
2005-07-12,0.0
2005-07-13,4.9751
2005-07-19,-5.2133
2005-07-20,1.5
2005-07-22,3.4483
2005-07-26,-1.4285999999999999
2005-07-27,-3.1884
2005-07-29,-0.1996
2005-08-03,1.0
2005-08-05,-0.297
2005-08-09,1.7875
2005-08-10,0.0585
2005-08-18,-0.546
2005-08-22,-1.9607999999999999
2005-08-23,7.5
2005-08-24,2.3256
2005-08-26,0.0
2005-08-29,-2.2727
2005-09-07,2.3256
2005-09-13,-4.0909
2005-09-16,-2.3697
2005-09-20,0.0
2005-09-26,0.0
2005-09-27,0.0
2005-10-04,0.1942
2005-10-07,-0.6783
2005-10-11,-2.0488
2005-10-14,-2.3904
2005-10-20,0.0
2005-10-21,2.0408
2005-10-25,0.0
2005-10-26,0.0
2005-10-27,-2.0
2005-10-28,2.0408
2005-11-01,0.0
2005-11-03,1.0
2005-11-04,0.0
2005-11-07,0.0
2005-11-09,-2.9703
2005-11-17,4.5918
2005-11-21,-2.439
2005-11-22,0.0
2005-11-23,2.1
2005-11-28,-2.0568
2005-11-29,0.1
2005-12-02,-0.0999
2005-12-06,0.5
2005-12-07,0.0995
2005-12-09,-0.5964
2005-12-12,-2.5
2005-12-13,0.5128
2005-12-14,-0.5102
2005-12-15,6.6667
2005-12-21,-3.8462
2005-12-22,7.2
2005-12-28,-4.2857
2005-12-29,1.99
2005-12-30,-9.2683
2006-01-03,12.9032
2006-01-04,-1.2381
2006-01-09,-3.568
2006-01-10,2.5
2006-01-11,-2.2439
2006-01-17,1.7964
2006-01-18,0.4902
2006-01-19,1.4634
2006-01-20,-0.4808
2006-01-24,-1.4493
2006-01-27,2.2549
2006-01-30,-2.3969
2006-01-31,0.8841
2006-02-01,-0.1947
2006-02-02,0.4878
2006-02-06,-1.068
2006-02-07,0.0
2006-02-08,0.5888
2006-02-14,0.0
2006-02-17,-0.9756
2006-02-21,2.5628
2006-02-22,-2.2106
2006-02-23,2.1611
2006-02-24,0.9615
2006-02-28,-2.1905
2006-03-01,1.5579
2006-03-02,2.1093
2006-03-03,-1.4085
2006-03-06,-1.4285999999999999
2006-03-07,0.7729
2006-03-09,1.6299000000000001
2006-03-13,7.9245
2006-03-14,-1.2238
2006-03-15,-5.1327
2006-03-16,-0.3731
2006-03-17,0.6554
2006-03-21,0.5581
2006-03-22,1.7576
2006-03-23,0.0
2006-03-27,1.8182
2006-03-29,-4.4643
2006-04-04,-1.3271
2006-04-11,0.4925
2006-04-12,3.5815
2006-04-18,-5.2411
2006-04-19,4.9741
2006-04-24,-3.9516999999999998
2006-04-25,2.0
2006-04-28,4.5752
2006-05-02,0.0
2006-05-05,-2.875
2006-05-09,7.9794
2006-05-15,-2.0943
2006-05-16,0.0
2006-05-18,0.087
2006-05-19,0.4344
2006-05-22,0.0
2006-05-24,-2.2491
2006-05-26,-0.4248
2006-05-31,2.2041
2006-06-01,-1.7391
2006-06-02,4.8673
2006-06-05,-0.4219
2006-06-07,5.0847
2006-06-12,0.8065
2006-06-13,-3.52
2006-06-14,2.073
2006-06-15,0.0
2006-06-23,-0.7392
2006-07-06,-3.1017
2006-07-07,3.3784
2006-07-12,-2.7941000000000003
2006-07-13,5.0597
2006-07-14,-1.6
2006-07-18,-0.4944
2006-07-19,1.8858000000000001
2006-07-20,-4.0096
2006-07-31,-1.0025
2006-08-01,4.6414
2006-08-02,0.0
2006-08-09,0.0
2006-08-15,-7.2581
2006-08-16,2.1739
2006-08-21,1.7021
2006-08-25,0.0
2006-08-29,3.7657
2006-09-07,0.0
2006-09-11,-2.8226
2006-09-12,2.5394
2006-09-13,-3.6905
2006-09-14,-2.6891
2006-09-18,-0.6045
2006-09-21,-0.9557
2006-10-06,-1.3158
2006-10-09,3.9111000000000002
2006-10-10,2.6518
2006-10-17,3.3333
2006-10-18,-4.0323
2006-10-19,0.0
2006-10-20,0.0
2006-10-23,-3.2773
2006-10-24,-0.0869
2006-10-25,0.0
2006-10-26,-3.9130000000000003
2006-10-27,-2.7149
2006-10-30,1.8605
2006-10-31,0.0
2006-11-01,0.0
2006-11-02,2.7386
2006-11-06,-2.6656
2006-11-07,-1.2055
2006-11-10,-1.0908
2006-11-13,-0.9346
2006-11-21,0.0
2006-11-27,0.2453
2006-11-29,0.4141
2006-12-01,0.7498
2006-12-05,-2.3256
2006-12-06,7.1429
2006-12-08,2.2222
2006-12-11,-3.9130000000000003
2006-12-12,-1.086
2006-12-13,5.032
2006-12-18,-5.7856
2006-12-20,6.1409
2006-12-21,-0.6098
2006-12-22,0.3506
2006-12-26,0.4356
2006-12-27,1.0446
2006-12-29,1.9348999999999998
2007-01-03,-1.2079
2007-01-05,-1.1354
2007-01-08,-0.8834
2007-01-09,-5.0802
2007-01-11,0.4695
2007-01-16,2.0561
2007-01-17,-2.9304
2007-01-18,0.0
2007-01-19,0.0943
2007-01-24,2.6390000000000002
2007-01-30,3.7649
2007-01-31,-0.4425
2007-02-01,-3.9111000000000002
2007-02-05,1.6651
2007-02-06,-0.3458
2007-02-08,-1.3879000000000001
2007-02-09,-0.463
2007-02-15,-5.0233
2007-02-20,3.428
2007-02-22,0.8902
2007-02-23,-2.8534
2007-02-27,1.3527
2007-03-01,0.9533
2007-03-05,0.5666
2007-03-13,0.0
2007-03-30,-0.3756
2007-04-04,0.0943
2007-04-09,-5.6497
2007-04-10,0.2994
2007-04-11,-1.4925
2007-04-12,0.9091
2007-04-16,0.2002
2007-04-18,0.4995
2007-04-19,-3.0815
2007-04-20,2.7692
2007-04-23,-0.499
2007-04-24,-1.2036
2007-04-26,1.5228000000000002
2007-05-01,-1.4987
2007-05-02,-0.0013
2007-05-03,0.0
2007-05-07,-2.5381
2007-05-08,0.5208
2007-05-10,0.4145
2007-05-14,0.516
2007-05-15,-1.4374
2007-05-21,2.0833
2007-05-22,-2.551
2007-05-23,0.5236
2007-05-30,4.1667
2007-05-31,-0.1
2007-06-04,0.1001
2007-06-05,-1.0
2007-06-06,2.3232
2007-06-07,-2.2705
2007-06-08,1.1111
2007-06-13,-0.0999
2007-06-14,-2.5
2007-06-19,-1.0256
2007-06-20,0.5181
2007-06-21,0.5155
2007-06-22,0.0
2007-06-25,0.0
2007-07-02,2.0513
2007-07-03,-0.9045
2007-07-09,-5.6795
2007-07-12,8.9462
2007-07-17,-7.7379
2007-07-18,0.5563
2007-07-19,-4.0426
2007-07-20,0.0
2007-07-23,0.7761
2007-07-24,8.4708
2007-07-25,0.4044
2007-07-26,-9.2918
2007-07-30,1.4477
2007-07-31,-1.7563
2007-08-02,2.6816
2007-08-06,-3.6997
2007-08-07,0.5198
2007-08-09,0.1574
2007-08-13,-0.6734
2007-08-14,0.113
2007-08-17,1.1287
2007-08-24,11.607099999999999
2007-08-27,-7.9
2007-08-28,3.1488
2007-08-29,-0.4737
2007-09-04,1.7450999999999999
2007-09-07,-6.4449
2007-09-10,-1.1111
2007-09-11,-1.6854
2007-09-12,-0.1143
2007-09-13,0.1144
2007-09-14,0.3429
2007-09-20,1.3667
2007-09-21,1.1236
2007-09-27,-2.2222
2007-09-28,0.0
2007-10-02,2.1591
2007-10-05,1.0011
2007-10-15,3.5242
2007-10-16,-1.4894
2007-10-18,-5.5076
2007-10-19,5.7143
2007-10-24,0.0
2007-10-25,-1.6216
2007-10-26,5.2747
2007-10-29,0.7307
2007-10-31,3.6269
2007-11-01,0.0
2007-11-05,0.0
2007-11-07,4.7
2007-11-08,-4.3935
2007-11-09,-0.0999
2007-11-12,0.0
2007-11-14,-5.0
2007-11-26,5.2632
2007-11-28,0.0
2007-11-29,0.0
2007-12-03,-0.1
2007-12-04,0.1001
2007-12-12,-4.7
2007-12-13,-1.5739999999999998
2007-12-14,1.3859
2007-12-17,4.9422
2007-12-18,0.0
2007-12-19,2.6052
2007-12-24,7.4219
2007-12-26,-4.3636
2008-01-03,7.3171
2008-01-04,-3.7273
2008-01-10,-12.1813
2008-01-11,6.4503
2008-01-14,-8.5847
2008-01-15,-0.221
2008-01-16,-5.3156
2008-01-17,-0.117
2008-01-18,-6.9321
2008-01-22,6.9451
2008-01-23,4.8
2008-01-24,-1.7737
2008-01-28,-2.8571
2008-01-29,5.7647
2008-01-31,-5.1168
2008-02-01,0.0
2008-02-05,5.51
2008-02-06,5.4444
2008-02-11,0.1054
2008-02-14,7.8947
2008-02-15,6.3415
2008-02-19,-8.0734
2008-02-20,0.2994
2008-02-21,0.0
2008-02-27,-0.4975
2008-02-29,0.0
2008-03-03,0.0
2008-03-04,3.5
2008-03-05,-3.4783
2008-03-06,-8.0581
2008-03-07,3.4295
2008-03-10,0.0
2008-03-11,0.5474
2008-03-12,2.0729
2008-03-13,2.5231
2008-03-14,-4.9607
2008-03-18,-15.159
2008-03-19,4.2184
2008-03-20,13.0952
2008-03-25,-5.2632
2008-03-26,-5.5556
2008-03-27,10.0015
2008-04-07,6.5226
2008-04-08,-4.6185
2008-04-09,-2.6316
2008-04-10,3.7838000000000003
2008-04-14,0.0
2008-04-15,-0.9362
2008-04-16,-5.364
2008-04-17,5.2222
2008-04-18,-10.2416
2008-04-21,0.0
2008-04-22,-0.0015
2008-04-23,0.0
2008-04-24,11.0588
2008-04-28,-8.8983
2008-04-29,-1.1628
2008-05-02,10.5882
2008-05-06,-2.1277
2008-05-07,0.5435
2008-05-13,-0.2703
2008-05-14,-0.1626
2008-05-15,-2.7144
2008-05-16,-1.0045
2008-05-22,4.2841000000000005
2008-05-27,-12.4324
2008-05-28,0.6173
2008-05-29,10.4279
2008-05-30,0.0014
2008-06-13,0.0
2008-06-16,-8.3333
2008-06-17,-3.2727
2008-06-19,-4.386
2008-06-20,-2.3853
2008-06-23,-0.6445
2008-06-24,-4.7297
2008-06-25,1.4202
2008-06-27,-1.2605
2008-06-30,-0.7082
2008-07-01,-0.1427
2008-07-02,0.0
2008-07-03,7.1429
2008-07-08,0.0
2008-07-09,-11.0667
2008-07-10,8.3939
2008-07-14,-18.701
2008-07-15,-1.3237999999999999
2008-07-16,0.0
2008-07-18,28.4138
2008-07-21,5.3974
2008-07-22,-22.9299
2008-07-23,15.7025
2008-07-24,13.9429
2008-07-28,0.3009
2008-07-30,-2.125
2008-07-31,7.2797
2008-08-01,-15.4762
2008-08-04,16.9014
2008-08-05,-13.7349
2008-08-06,7.4022
2008-08-08,0.13
2008-08-11,1.8182
2008-08-12,-4.3367
2008-08-14,-2.6667
2008-08-15,9.589
2008-08-18,-1.25
2008-08-20,-9.6203
2008-08-22,3.3613
2008-08-25,-2.3035
2008-08-26,-0.1387
2008-09-03,4.1667
2008-09-08,-0.1333
2008-09-10,-3.2043
2008-09-11,9.8759
2008-09-17,0.4268
2008-09-18,-11.25
2008-09-19,1.9718
2008-09-22,-8.2873
2008-09-23,18.9759
2008-09-26,-5.3165
2008-10-02,5.0785
2008-10-06,1.7828
2008-10-08,-10.0
2008-10-09,0.0
2008-10-13,-2.7795
2008-10-14,-13.7985
2008-10-16,3.5797
2008-10-17,26.976
2008-10-20,-9.7782
2008-10-21,-12.7095
2008-10-28,0.002
2008-10-31,-0.002
2008-11-06,23.52
2008-11-07,-0.2591
2008-11-10,-0.5844
2008-11-19,-8.687100000000001
2008-11-21,-9.1559
2008-11-25,-1.1024
2008-12-02,-3.3439
2008-12-04,3.923
2008-12-05,3.6757999999999997
2008-12-09,-11.9266
2008-12-10,-7.9861
2008-12-11,12.9811
2008-12-12,0.2025
2008-12-15,16.3309
2008-12-16,4.8711
2008-12-17,-0.4098
2008-12-26,-24.2798
2008-12-29,13.587
2008-12-30,17.3333
2008-12-31,-0.712
2009-01-06,-6.293
2009-01-07,5.3416
2009-01-09,-0.5779
2009-01-20,-19.8233
2009-01-27,13.452
2009-02-03,0.1603
2009-02-04,4.0
2009-02-10,0.7692
2009-02-12,-8.3969
2009-02-17,-8.0
2009-02-24,-9.4203
2009-02-26,6.0
2009-03-02,-4.1509
2009-03-09,8.2677
2009-03-11,5.4545
2009-03-16,-7.7985
2009-03-17,6.5881
2009-03-19,0.0
2009-03-24,-1.7544
2009-03-26,0.0
2009-03-27,-1.7856999999999998
2009-03-30,0.0
2009-03-31,0.0
2009-04-02,-7.6364
2009-04-03,-1.5748
2009-04-06,0.2
2009-04-07,-0.1996
2009-04-08,0.0
2009-04-09,0.0
2009-04-13,-5.0
2009-04-14,8.0842
2009-04-15,7.1289
2009-04-17,0.0
2009-04-20,-0.1818
2009-04-21,0.1821
2009-04-23,0.0
2009-04-27,0.0
2009-05-01,21.8182
2009-05-08,-1.4925
2009-05-12,-5.303
2009-05-13,0.0
2009-05-14,-4.0
2009-05-18,0.0
2009-05-20,0.0833
2009-05-26,4.0779
2009-05-27,-3.9981
2009-06-02,4.1667
2009-06-09,-4.0
2009-06-15,0.0
2009-06-16,-2.5021
2009-06-22,-10.2545
2009-06-23,14.0952
2009-06-25,0.5008
2009-06-26,27.2924
2009-06-29,-15.49
2009-06-30,8.0914
2009-07-01,-13.857099999999999
2009-07-07,19.5688
2009-07-14,-23.9945
2009-07-15,0.0
2009-07-17,1.2774
2009-07-20,0.9009
2009-07-21,2.6786
2009-07-23,-2.6087
2009-07-24,2.6786
2009-07-27,0.0
2009-07-28,0.8696
2009-07-29,0.0
2009-07-30,0.0
2009-07-31,5.1703
2009-08-03,8.035
2009-08-04,0.0
2009-08-05,0.0
2009-08-06,0.0
2009-08-07,0.0
2009-08-10,0.0
2009-08-11,0.0
2009-08-12,6.0698
2009-08-13,-14.8766
2009-08-14,0.0
2009-08-17,6.2163
2009-08-24,-5.0633
2009-08-25,0.0
2009-09-01,0.0021
2009-09-03,4.1645
2009-09-04,-4.0
2009-09-11,12.5
2009-09-14,0.0
2009-09-21,-10.963
2009-09-22,11.4809
2009-09-23,-2.9851
2009-10-01,-7.0769
2009-10-02,0.0
2009-10-05,-0.6623
2009-10-06,0.0
2009-10-07,-0.6667
2009-10-09,1.5101
2009-10-13,0.0826
2009-10-14,-0.9083
2009-10-16,-0.5
2009-10-19,-7.3702
2009-10-20,-18.6257
2009-10-21,30.3333
2009-10-22,-6.3939
2009-10-23,0.1821
2009-10-27,-8.3636
2009-10-28,4.1667
2009-10-29,-0.1905
2009-10-30,13.7405
2009-11-02,-8.0537
2009-11-04,4.0146
2009-11-06,3.6842
2009-11-09,0.0
2009-11-10,-8.6294
2009-11-11,-0.9259
2009-11-12,-0.9346
2009-11-13,12.2642
2009-11-18,-14.7899
2009-11-19,1.9724
2009-11-20,-1.1992
2009-11-23,-0.1566
2009-11-24,0.0
2009-11-25,-0.3922
2009-11-27,1.5748
2009-11-30,0.0
2009-12-01,-1.1628
2009-12-02,0.0
2009-12-03,-1.8431
2009-12-04,0.2797
2009-12-07,5.1793
2009-12-08,-1.5152
2009-12-09,0.0
2009-12-10,0.0
2009-12-11,2.8846
2009-12-14,-2.0561
2009-12-16,4.9618
2009-12-17,-5.2727
2009-12-22,-2.1113
2009-12-23,0.0
2009-12-28,0.0
2009-12-29,5.2941
2009-12-31,-1.9607999999999999
2010-01-04,0.0
2010-01-05,0.0
2010-01-08,4.0
2010-01-11,-3.8462
2010-01-15,0.0
2010-01-19,-10.0
2010-01-21,11.5556
2010-01-27,-0.3984
2010-01-29,0.0
2010-02-01,-4.0
2010-02-02,4.1667
2010-02-03,0.0
2010-02-04,0.0
2010-02-10,0.0
2010-02-12,2.0
2010-02-16,-1.9607999999999999
2010-02-18,0.0
2010-02-24,0.2
2010-03-02,0.0
2010-03-03,9.7804
2010-03-08,1.8182
2010-03-11,-1.7856999999999998
2010-03-17,0.0
2010-03-19,0.0
2010-03-23,0.9091
2010-03-24,0.0
2010-03-29,8.1081
2010-03-30,-7.5
2010-03-31,-9.9099
2010-04-05,10.0
2010-04-12,0.0
2010-04-13,0.0
2010-04-16,0.0
2010-04-19,0.0
2010-04-22,4.5455
2010-04-23,-2.6087
2010-04-27,2.6786
2010-04-28,0.0
2010-04-29,0.0
2010-05-03,0.0
2010-05-05,30.2609
2010-05-10,-6.5421
2010-05-14,-17.8571
2010-05-19,21.7391
2010-05-20,0.0
2010-05-28,-17.8571
2010-06-03,0.0
2010-06-10,0.8696
2010-06-14,3.4483
2010-06-21,0.0
2010-06-29,0.0
2010-07-08,0.1667
2010-07-09,3.9933
2010-07-16,-3.84
2010-07-21,-0.1664
2010-07-22,0.0
2010-08-03,4.1667
2010-08-17,1.6
2010-08-27,-9.4488
2010-09-08,0.0
2010-09-14,0.0
2010-09-15,-4.3478
2010-09-23,0.0
2010-09-27,0.0
2010-10-06,8.1818
2010-10-07,-7.563
2010-10-12,8.1818
2010-10-13,0.0
2010-10-26,5.8824
2010-10-27,0.0
2010-11-05,3.1746
2010-11-11,-6.9231
2010-11-12,3.3058
2010-11-17,11.68
2010-11-19,-11.1748
2010-11-29,0.0
2010-12-01,-2.4194
2010-12-03,2.4793
2010-12-07,1.6129
2010-12-14,1.5873
2010-12-21,9.375
2010-12-22,0.0
2010-12-23,-3.5714
2011-01-03,8.0247
2011-01-04,0.0
2011-01-05,0.0
2011-02-15,-1.8571
2011-02-16,1.8923
2011-02-22,-2.1429
2011-02-23,5.8394
2011-02-24,0.6897
2011-02-25,-6.0274
2011-03-03,1.312
2011-03-04,-4.3165
2011-03-07,0.3008
2011-03-08,0.0
2011-03-18,-2.5487
2011-03-24,1.0769
2011-03-31,1.5221
2011-04-05,-2.5487
2011-04-08,-1.5385
2011-04-13,-1.5625
2011-04-20,3.1746
2011-04-21,0.0
2011-04-25,2.3077
2011-04-27,0.0
2011-05-03,4.5113
2011-05-05,-0.7194
2011-05-09,-9.2754
2011-05-11,2.2364
2011-05-24,0.7812
2011-06-03,0.7752
2011-06-09,-4.6154
2011-06-29,4.8387
2011-07-01,0.0
2011-07-08,0.0
2011-07-14,0.0
2011-07-15,-4.6154
2011-07-18,20.1613
2011-07-25,-2.6846
2011-07-28,0.0
2011-08-03,-3.4483
2011-08-04,-1.4285999999999999
2011-08-05,-2.1739
2011-08-08,2.2222
2011-08-09,-5.7971
2011-08-11,-9.8462
2011-08-18,-0.1706
2011-08-22,0.0
2011-08-26,0.0
2011-08-31,0.0
2011-09-12,3.4188
2011-09-13,0.1653
2011-09-14,0.0
2011-09-26,-19.1419
2011-09-28,2.2449
2011-10-04,9.5808
2011-10-05,-4.3716
2011-10-10,4.7619
2011-10-13,0.0
2011-10-17,0.1818
2011-10-20,-2.9038
2011-10-27,3.7382999999999997
2011-11-21,3.4234
2011-11-28,-4.1812
2011-11-29,0.9091
2011-11-30,3.6036
2011-12-05,14.2609
2011-12-08,-4.8706
2011-12-09,6.72
2011-12-12,0.0
2011-12-13,-6.2969
2011-12-14,6.72
2011-12-22,1.4993
2011-12-27,0.0
2012-01-03,4.1538
2012-01-09,-17.2821
2012-01-10,7.1429
2012-01-20,12.5
2012-01-25,3.7037
2012-01-27,0.0
2012-01-31,-3.5714
2012-02-03,0.0
2012-02-09,-5.6296
2012-02-23,2.0408
2012-02-24,-1.5385
2012-02-27,1.5625
2012-02-28,-1.5385
