ticker,SOHU US Equity
2000-11-29,0.0
2000-11-30,-2.7778
2000-12-01,11.4286
2000-12-04,-7.6923
2000-12-05,55.5556
2000-12-06,-25.0
2000-12-07,9.5238
2000-12-08,4.3478
2000-12-11,1.0417
2000-12-12,-9.2784
2000-12-13,0.0
2000-12-14,-4.5455
2000-12-15,7.1429
2000-12-18,-6.6667
2000-12-19,-11.9048
2000-12-20,-18.9189
2000-12-21,0.0
2000-12-22,-3.3333
2000-12-26,0.0
2000-12-27,5.1724
2000-12-28,52.6557
2000-12-29,-18.384900000000002
2001-01-02,-26.3158
2001-01-03,12.5
2001-01-04,-11.1111
2001-01-05,-14.2857
2001-01-08,-4.1667
2001-01-09,-2.1739
2001-01-10,-8.8889
2001-01-11,2.439
2001-01-12,-4.7619
2001-01-16,12.5
2001-01-17,15.5556
2001-01-18,-9.6154
2001-01-19,0.0
2001-01-22,6.383
2001-01-23,-6.0
2001-01-24,8.5106
2001-01-25,-5.8824
2001-01-26,0.0
2001-01-29,0.0
2001-01-30,0.0
2001-01-31,4.1667
2001-02-01,2.0
2001-02-02,-5.8824
2001-02-05,0.0
2001-02-06,-2.0833
2001-02-07,-6.383
2001-02-08,0.0
2001-02-09,-6.8182
2001-02-12,-7.3171
2001-02-13,1.3158
2001-02-14,-3.8961
2001-02-15,0.0
2001-02-16,0.0
2001-02-20,-5.4054
2001-02-21,0.0
2001-02-22,8.5714
2001-02-23,-2.6316
2001-02-26,5.4054
2001-02-27,-5.1282
2001-02-28,8.1081
2001-03-01,-12.5
2001-03-02,-2.8571
2001-03-05,-2.9412000000000003
2001-03-06,-3.0303
2001-03-07,0.0
2001-03-08,-6.25
2001-03-09,-10.0
2001-03-12,0.0
2001-03-13,7.4074
2001-03-14,17.2414
2001-03-15,-5.8824
2001-03-16,-6.25
2001-03-19,-6.6667
2001-03-20,0.0
2001-03-21,-3.5714
2001-03-22,11.1111
2001-03-23,-3.3333
2001-03-26,0.0
2001-03-27,0.0
2001-03-28,-10.3448
2001-03-29,5.7692
2001-03-30,1.8182
2001-04-02,3.5714
2001-04-03,-6.8966
2001-04-04,-3.7037
2001-04-05,-3.8462
2001-04-06,-8.0
2001-04-09,-16.5217
2001-04-10,33.3333
2001-04-11,1.25
2001-04-12,29.6296
2001-04-16,-10.4762
2001-04-17,-4.2553
2001-04-18,25.5556
2001-04-19,6.1947
2001-04-20,2.5
2001-04-23,7.3171
2001-04-24,9.8485
2001-04-25,-0.6897
2001-04-26,4.1667
2001-04-27,2.6667
2001-04-30,3.8961
2001-05-01,-6.25
2001-05-02,6.6667
2001-05-03,-0.625
2001-05-04,-1.2579
2001-05-07,-1.2739
2001-05-08,2.5806
2001-05-09,0.6289
2001-05-10,0.0
2001-05-11,3.125
2001-05-14,4.2424
2001-05-15,-1.7442
2001-05-16,-4.142
2001-05-17,3.0864
2001-05-18,1.1976
2001-05-21,0.0
2001-05-22,3.5503
2001-05-23,1.1429
2001-05-24,-3.9548
2001-05-25,-1.7647
2001-05-29,-0.5988
2001-05-30,-6.0241
2001-05-31,2.5641
2001-06-01,1.25
2001-06-04,5.5556
2001-06-05,1.1696
2001-06-06,-3.4682
2001-06-07,0.5988
2001-06-08,1.7856999999999998
2001-06-11,1.7544
2001-06-12,-5.1724
2001-06-13,1.8182
2001-06-14,-4.7619
2001-06-15,0.625
2001-06-18,1.8634
2001-06-19,-4.878
2001-06-20,0.0
2001-06-21,1.9231
2001-06-22,-2.5157
2001-06-25,0.6452
2001-06-26,1.9231
2001-06-27,1.2579
2001-06-28,1.8634
2001-06-29,-4.878
2001-07-02,2.5641
2001-07-03,-5.625
2001-07-05,5.9603
2001-07-06,1.875
2001-07-09,0.0
2001-07-10,-4.908
2001-07-11,3.2258
2001-07-12,1.875
2001-07-13,10.4294
2001-07-16,-10.0
2001-07-17,5.5556
2001-07-18,-2.924
2001-07-19,-1.2048
2001-07-20,-0.6098
2001-07-23,1.227
2001-07-24,-11.5152
2001-07-25,-0.6849
2001-07-26,-0.6897
2001-07-27,0.6944
2001-07-30,-4.1379
2001-07-31,3.5971
2001-08-01,-2.7778
2001-08-02,2.8571
2001-08-03,-2.7778
2001-08-06,-2.1429
2001-08-07,0.7299
2001-08-08,0.0
2001-08-09,0.0091
2001-08-10,1.4401
2001-08-13,0.0
2001-08-14,-2.1429
2001-08-15,-3.6496
2001-08-16,-9.0909
2001-08-17,-5.8333
2001-08-20,-6.1947
2001-08-21,5.6604
2001-08-22,-1.7856999999999998
2001-08-23,0.0
2001-08-24,0.0
2001-08-27,1.8182
2001-08-28,-2.6786
2001-08-29,-1.8349
2001-08-30,-0.9346
2001-08-31,0.9434
2001-09-04,0.9346
2001-09-05,0.0
2001-09-06,0.0174
2001-09-07,1.8342
2001-09-10,0.0
2001-09-17,-9.0909
2001-09-18,0.0
2001-09-19,-4.0
2001-09-20,3.125
2001-09-21,-3.0303
2001-09-24,2.0833
2001-09-25,-5.102
2001-09-26,-2.1505
2001-09-27,5.4945
2001-09-28,-1.0417
2001-10-01,-10.526299999999999
2001-10-02,1.1764999999999999
2001-10-03,11.6279
2001-10-04,3.125
2001-10-05,-4.0404
2001-10-08,-2.1053
2001-10-09,-13.9785
2001-10-10,12.5
2001-10-11,5.5556
2001-10-12,-3.1579
2001-10-15,-2.1739
2001-10-16,0.0
2001-10-17,-3.3333
2001-10-18,2.2989
2001-10-19,-2.2472
2001-10-22,-2.2989
2001-10-23,0.0
2001-10-24,1.1764999999999999
2001-10-25,3.4884
2001-10-26,6.7416
2001-10-29,3.1579
2001-10-30,-0.5102
2001-10-31,-0.5128
2001-11-01,5.1546
2001-11-02,0.9804
2001-11-05,20.3883
2001-11-06,-2.4194
2001-11-07,-5.7851
2001-11-08,8.7719
2001-11-09,-3.2258
2001-11-12,-8.3333
2001-11-13,4.5455
2001-11-14,-2.6087
2001-11-15,-0.8929
2001-11-16,-0.9009
2001-11-19,-0.9091
2001-11-20,5.5046
2001-11-21,0.0
2001-11-23,-2.6087
2001-11-26,2.6786
2001-11-27,0.0
2001-11-28,0.0
2001-11-29,0.0
2001-11-30,4.3478
2001-12-03,-2.5
2001-12-04,-0.828
2001-12-05,1.6966999999999999
2001-12-06,3.3898
2001-12-07,-4.0984
2001-12-10,0.0
2001-12-11,-1.7094
2001-12-12,-2.6087
2001-12-13,-2.4554
2001-12-14,1.6018
2001-12-17,-2.7027
2001-12-18,-0.9259
2001-12-19,0.0
2001-12-20,-2.8037
2001-12-21,1.9231
2001-12-24,0.9434
2001-12-26,5.6075
2001-12-27,-2.6549
2001-12-28,3.6364
2001-12-31,5.2632
2002-01-02,-1.6667
2002-01-03,-1.6949
2002-01-04,1.7241
2002-01-07,-0.821
2002-01-08,0.4005
2002-01-09,5.5319
2002-01-10,-3.2258
2002-01-11,0.8333
2002-01-14,-2.4793
2002-01-15,-2.5423999999999998
2002-01-16,-1.7391
2002-01-17,0.0
2002-01-18,0.0
2002-01-22,-0.885
2002-01-23,1.7856999999999998
2002-01-24,0.8772
2002-01-25,-1.7391
2002-01-28,1.7699
2002-01-29,-2.6087
2002-01-30,-2.6786
2002-01-31,-1.8349
2002-02-01,4.6729
2002-02-04,1.7856999999999998
2002-02-05,-5.2632
2002-02-06,-4.6296
2002-02-07,7.767
2002-02-08,-5.4054
2002-02-11,4.7619
2002-02-12,0.0
2002-02-13,0.0
2002-02-14,0.9091
2002-02-15,0.9009
2002-02-19,-1.7856999999999998
2002-02-20,-2.7273
2002-02-21,-1.8692
2002-02-22,0.0
2002-02-25,0.0
2002-02-26,0.0298
2002-02-27,-0.0119
2002-02-28,-0.0179
2002-03-01,0.9524
2002-03-04,0.9434
2002-03-05,-1.8692
2002-03-06,0.9524
2002-03-07,-3.7736
2002-03-08,0.0
2002-03-11,0.9804
2002-03-12,-0.9709
2002-03-13,-3.9215999999999998
2002-03-14,4.0816
2002-03-15,0.0
2002-03-18,0.0
2002-03-19,-1.9607999999999999
2002-03-20,-6.0
2002-03-21,1.0638
2002-03-22,5.2632
2002-03-25,-4.0
2002-03-26,0.0
2002-03-27,-2.0833
2002-03-28,7.4468
2002-04-01,0.0
2002-04-02,-0.9901
2002-04-03,0.0
2002-04-04,0.0
2002-04-05,-13.0
2002-04-08,10.3448
2002-04-09,-4.1667
2002-04-10,-2.1739
2002-04-11,2.2222
2002-04-12,3.2609
2002-04-15,2.1053
2002-04-16,0.0
2002-04-17,1.0309
2002-04-18,2.0089
2002-04-19,2.0319
2002-04-22,-6.8627
2002-04-23,10.526299999999999
2002-04-24,0.0
2002-04-25,-0.9524
2002-04-26,0.9916
2002-04-29,11.3954
2002-04-30,1.7094
2002-05-01,-3.3613
2002-05-02,-5.2174
2002-05-03,0.3039
2002-05-06,-3.5042999999999997
2002-05-07,1.4218
2002-05-08,6.5421
2002-05-09,-2.6316
2002-05-10,3.6036
2002-05-13,-2.6087
2002-05-14,0.0
2002-05-15,1.7856999999999998
2002-05-16,-3.5088
2002-05-17,-0.9091
2002-05-20,0.0
2002-05-21,-2.7523
2002-05-23,0.9434
2002-05-24,2.8037
2002-05-28,-1.8182
2002-05-29,-0.9259
2002-05-30,1.8692
2002-05-31,10.0917
2002-06-03,-5.151
2002-06-04,-1.5979
2002-06-05,-1.7856999999999998
2002-06-06,0.0
2002-06-07,-1.8182
2002-06-10,-0.9259
2002-06-11,8.411200000000001
2002-06-12,1.7241
2002-06-13,0.0
2002-06-14,0.0
2002-06-17,3.3898
2002-06-18,0.8197
2002-06-19,-2.439
2002-06-20,-4.1667
2002-06-21,0.0
2002-06-24,4.3478
2002-06-25,-2.5
2002-06-26,2.5641
2002-06-27,2.5
2002-06-28,38.2114
2002-07-01,-16.4706
2002-07-02,-4.9296
2002-07-03,-0.7407
2002-07-05,-0.7463
2002-07-08,1.5038
2002-07-09,0.0
2002-07-10,-4.4444
2002-07-11,4.6512
2002-07-12,2.2222
2002-07-15,-0.0725
2002-07-16,-1.3778000000000001
2002-07-17,13.2353
2002-07-18,3.8961
2002-07-19,-6.25
2002-07-22,-4.0
2002-07-23,-1.3889
2002-07-24,2.8169
2002-07-25,-8.9041
2002-07-26,3.8816
2002-07-29,3.5013
2002-07-30,-2.0979
2002-07-31,0.0
2002-08-01,-2.8571
2002-08-02,-0.7353
2002-08-05,-11.1111
2002-08-06,6.6667
2002-08-07,-0.7813
2002-08-08,2.3622
2002-08-09,-0.7692
2002-08-12,-1.5601
2002-08-13,0.0098
2002-08-14,1.5748
2002-08-15,0.7752
2002-08-16,3.0288
2002-08-19,3.0331
2002-08-20,1.4493
2002-08-21,-0.7054
2002-08-22,-0.6564
2002-08-23,1.4482
2002-08-26,19.9143
2002-08-27,13.0952
2002-08-28,-2.6316
2002-08-29,-4.8649000000000004
2002-08-30,23.8636
2002-09-03,-2.2936
2002-09-04,1.2295
2002-09-05,-10.9539
2002-09-06,-3.125
2002-09-09,4.8387
2002-09-10,-4.1186
2002-09-11,-1.053
2002-09-12,-2.7027
2002-09-13,-2.7778
2002-09-16,-2.2286
2002-09-17,4.4418
2002-09-18,2.4063
2002-09-19,-4.3272
2002-09-20,0.5248
2002-09-23,-4.5348
2002-09-24,4.155
2002-09-25,-2.2857
2002-09-26,1.1696
2002-09-27,3.4682
2002-09-30,8.9385
2002-10-01,-3.5897
2002-10-02,-1.5957
2002-10-03,-6.4865
2002-10-04,2.8902
2002-10-07,-15.7303
2002-10-08,2.0
2002-10-09,-1.9607999999999999
2002-10-10,8.0
2002-10-11,20.9877
2002-10-14,5.102
2002-10-15,1.9417
2002-10-16,0.0
2002-10-17,0.0
2002-10-18,4.7619
2002-10-21,8.1818
2002-10-22,-2.521
2002-10-23,-3.0172
2002-10-24,0.8889
2002-10-25,10.1322
2002-10-28,10.0
2002-10-29,29.4545
2002-10-30,-4.4944
2002-10-31,-6.1765
2002-11-01,7.837
2002-11-04,-2.5872
2002-11-05,17.8753
2002-11-06,6.3291
2002-11-07,2.6189999999999998
2002-11-08,-4.8724
2002-11-11,-8.7805
2002-11-12,1.6042999999999998
2002-11-13,1.3158
2002-11-14,23.3766
2002-11-15,21.2632
2002-11-18,11.9792
2002-11-19,-6.9767
2002-11-20,-7.5
2002-11-21,-0.7207
2002-11-22,3.4483
2002-11-25,-0.3509
2002-11-26,-6.6725
2002-11-27,4.3199
2002-11-29,7.5949
2002-12-02,-2.521
2002-12-03,-3.4483
2002-12-04,0.5357
2002-12-05,-0.5329
2002-12-06,-2.6786
2002-12-09,-17.4312
2002-12-10,-3.3333
2002-12-11,2.5517
2002-12-12,10.9617
2002-12-13,-3.4343
2002-12-16,0.6276
2002-12-17,24.3243
2002-12-18,-8.5284
2002-12-19,2.1938
2002-12-20,11.2701
2002-12-23,7.3955
2002-12-24,-1.1976
2002-12-26,3.6364
2002-12-27,-7.5292
2002-12-30,-2.6087
2002-12-31,3.8961
2003-01-02,2.5
2003-01-03,7.9268
2003-01-06,8.4746
2003-01-07,0.5208
2003-01-08,-3.7565
2003-01-09,2.288
2003-01-10,1.8553
2003-01-13,2.6999
2003-01-14,0.0
2003-01-15,-3.5220000000000002
2003-01-16,2.9987
2003-01-17,10.3797
2003-01-21,14.6789
2003-01-22,-3.4
2003-01-23,3.3125999999999998
2003-01-24,-2.2946
2003-01-27,-10.3169
2003-01-28,-1.0863
2003-01-29,4.0462
2003-01-30,-6.4444
2003-01-31,2.9691
2003-02-03,0.4614
2003-02-04,0.3444
2003-02-05,-3.3181
2003-02-06,2.1302
2003-02-07,-1.3905
2003-02-10,-0.7051
2003-02-11,-0.7101
2003-02-12,-12.7533
2003-02-13,-6.694
2003-02-14,10.8492
2003-02-18,12.1384
2003-02-19,-1.5312000000000001
2003-02-20,0.0718
2003-02-21,1.3627
2003-02-24,4.5991
2003-02-25,2.8185000000000002
2003-02-26,0.2193
2003-02-27,-3.7199
2003-02-28,0.2273
2003-03-03,-5.5556
2003-03-04,-7.0828
2003-03-05,2.7132
2003-03-06,-2.6414999999999997
2003-03-07,-3.1008
2003-03-10,-6.1333
2003-03-11,-0.4261
2003-03-12,16.2625
2003-03-13,6.135
2003-03-14,-3.815
2003-03-17,8.0529
2003-03-18,-0.3337
2003-03-19,-0.4464
2003-03-20,6.5022
2003-03-21,0.5263
2003-03-24,-5.7592
2003-03-25,7.8889
2003-03-26,24.9228
2003-03-27,-0.9068
2003-03-28,-2.4126
2003-03-31,-6.9054
2003-04-01,1.3736
2003-04-02,2.71
2003-04-03,3.4565
2003-04-04,4.4801
2003-04-07,0.9845
2003-04-08,-1.2972000000000001
2003-04-09,-4.7347
2003-04-10,5.6555
2003-04-11,-0.9732
2003-04-14,1.1466
2003-04-15,11.8219
2003-04-16,-1.4482
2003-04-17,3.1593999999999998
2003-04-21,5.8405000000000005
2003-04-22,-10.498
2003-04-23,4.0602
2003-04-24,14.3064
2003-04-25,-5.8154
2003-04-28,1.6779
2003-04-29,0.5281
2003-04-30,1.4445000000000001
2003-05-01,0.9061
2003-05-02,10.0064
2003-05-05,11.6618
2003-05-06,-3.4987
2003-05-07,1.5152
2003-05-08,-1.1194
2003-05-09,1.3477000000000001
2003-05-12,2.5
2003-05-13,3.7883
2003-05-14,8.4
2003-05-15,-1.1531
2003-05-16,6.5329
2003-05-19,-3.6356
2003-05-20,-1.6364
2003-05-21,-1.8022
2003-05-22,7.1529
2003-05-23,7.5099
2003-05-27,4.8203
2003-05-28,0.6625
2003-05-29,6.1556
2003-05-30,2.2611
2003-06-02,-7.7745999999999995
2003-06-03,9.7061
2003-06-04,5.2168
2003-06-05,0.804
2003-06-06,-5.0515
2003-06-09,1.8901
2003-06-10,6.1491
2003-06-11,2.2362
2003-06-12,3.5105
2003-06-13,-0.7645
2003-06-16,2.7427
2003-06-17,4.889
2003-06-18,-10.8379
2003-06-19,-12.957
2003-06-20,2.5423999999999998
2003-06-23,-4.779
2003-06-24,1.8491
2003-06-25,-2.7788
2003-06-26,14.3293
2003-06-27,4.6667
2003-06-30,8.2803
2003-07-01,2.1471
2003-07-02,-1.5836000000000001
2003-07-03,-0.9947
2003-07-07,2.6596
2003-07-08,4.6632
2003-07-09,11.3861
2003-07-10,-5.5556
2003-07-11,6.719
2003-07-14,4.5565999999999995
2003-07-15,-2.3899
2003-07-16,-3.5766
2003-07-17,-7.6425
2003-07-18,10.2426
2003-07-21,-0.709
2003-07-22,-1.8715000000000002
2003-07-23,-8.9084
2003-07-24,4.7383
2003-07-25,4.445
2003-07-28,0.0504
2003-07-29,2.6932
2003-07-30,-3.5539
2003-07-31,0.9911
2003-08-01,-6.4419
2003-08-04,-6.8047
2003-08-05,-1.5584
2003-08-06,-5.3943
2003-08-07,-8.7388
2003-08-08,3.4295
2003-08-11,-0.8864
2003-08-12,3.3786
2003-08-13,3.877
2003-08-14,-6.1073
2003-08-15,-1.3173
2003-08-18,3.299
2003-08-19,-0.9346
2003-08-20,8.0026
2003-08-21,-1.9578
2003-08-22,-5.192
2003-08-25,-3.7589
2003-08-26,1.2121
2003-08-27,-0.3327
2003-08-28,-0.2336
2003-08-29,0.1004
2003-09-02,15.2072
2003-09-03,-1.2185
2003-09-04,2.9661999999999997
2003-09-05,-0.057
2003-09-08,0.7135
2003-09-09,3.4287
2003-09-10,-1.8082
2003-09-11,0.1953
2003-09-12,2.5063
2003-09-15,4.4825
2003-09-16,3.1461
2003-09-17,-0.7285
2003-09-18,3.3493
2003-09-19,-1.7690000000000001
2003-09-22,4.5273
2003-09-23,-1.2922
2003-09-24,-4.897
2003-09-25,-10.4002
2003-09-26,-10.0996
2003-09-29,8.0063
2003-09-30,-8.6434
2003-10-01,2.694
2003-10-02,3.0918
2003-10-03,1.1209
2003-10-06,4.7034
2003-10-07,1.3448
2003-10-08,3.3879
2003-10-09,0.9558
2003-10-10,0.2705
2003-10-13,0.1079
2003-10-14,-0.0269
2003-10-15,-6.0108
2003-10-16,3.6134
2003-10-17,-2.574
2003-10-20,0.8807
2003-10-21,-7.4627
2003-10-22,0.1217
2003-10-23,-0.2736
2003-10-24,13.3801
2003-10-27,-0.672
2003-10-28,0.5954
2003-10-29,-2.6903
2003-10-30,-1.1888
2003-10-31,-4.0011
2003-11-03,2.6523
2003-11-04,-0.7382
2003-11-05,-1.7449
2003-11-06,-3.0859
2003-11-07,3.6347
2003-11-10,-3.0725
2003-11-11,-5.8014
2003-11-12,4.7619
2003-11-13,-2.7576
2003-11-14,-2.9604
2003-11-17,1.1882
2003-11-18,-1.7772000000000001
2003-11-19,-2.3263
2003-11-20,3.8703
2003-11-21,0.1592
2003-11-24,10.1113
2003-11-25,-0.6353
2003-11-26,-0.0291
2003-11-28,0.8721
2003-12-01,0.4035
2003-12-02,0.0287
2003-12-03,-4.9067
2003-12-04,0.2716
2003-12-05,-2.4977
2003-12-08,-0.5556
2003-12-09,-8.3489
2003-12-10,0.2032
2003-12-11,5.0693
2003-12-12,0.772
2003-12-15,-5.873
2003-12-16,-2.3398
2003-12-17,-1.4236
2003-12-18,0.7045
2003-12-19,2.1336
2003-12-22,-0.9247
2003-12-23,1.2789
2003-12-24,1.0239
2003-12-26,0.3041
2003-12-29,4.0081
2003-12-30,-2.785
2003-12-31,-0.3664
2004-01-02,9.328
2004-01-05,3.5474
2004-01-06,0.443
2004-01-07,1.2937
2004-01-08,1.5385
2004-01-09,-1.7439
2004-01-12,0.4655
2004-01-13,1.3901
2004-01-14,5.3985
2004-01-15,1.1924
2004-01-16,1.714
2004-01-20,-0.2633
2004-01-21,-2.4287
2004-01-22,-0.5682
2004-01-23,1.4694
2004-01-26,6.4897
2004-01-27,-4.5832
2004-01-28,-5.2257
2004-01-29,-3.286
2004-01-30,5.2692
2004-02-02,3.6926
2004-02-03,-19.7837
2004-02-04,-9.4706
2004-02-05,3.8503
2004-02-06,1.609
2004-02-09,1.6179000000000001
2004-02-10,0.9112
2004-02-11,-0.9702
2004-02-12,-0.4746
2004-02-13,-2.1798
2004-02-17,-2.5418
2004-02-18,2.5366
2004-02-19,-7.2474
2004-02-20,3.5312
2004-02-23,-1.5965
2004-02-24,-1.4012
2004-02-25,4.3755
2004-02-26,0.5016
2004-02-27,0.2496
2004-03-01,4.1963
2004-03-02,-1.2628
2004-03-03,-2.2468
2004-03-04,-0.389
2004-03-05,1.1360000000000001
2004-03-08,-5.1948
2004-03-09,-0.4443
2004-03-10,-9.1856
2004-03-11,0.3276
2004-03-12,-0.1633
2004-03-15,-3.6795
2004-03-16,-0.1273
2004-03-17,4.8024000000000004
2004-03-18,-1.176
2004-03-19,0.1231
2004-03-22,-6.7623
2004-03-23,3.4286
2004-03-24,-2.8474
2004-03-25,6.6492
2004-03-26,-0.7383
2004-03-29,3.0579
2004-03-30,1.3633
2004-03-31,-1.5427
2004-04-01,0.2411
2004-04-02,4.6894
2004-04-05,-0.0766
2004-04-06,-2.4521
2004-04-07,-1.139
2004-04-08,3.6949
2004-04-12,-0.9579
2004-04-13,-5.2611
2004-04-14,-1.2658
2004-04-15,-2.1092
2004-04-16,-2.2391
2004-04-19,-1.5556999999999999
2004-04-20,-4.0825
2004-04-21,1.2814999999999999
2004-04-22,4.4736
2004-04-23,-1.2111
2004-04-26,-2.627
2004-04-27,1.4388
2004-04-28,-14.8936
2004-04-29,-7.1875
2004-04-30,-6.0606
2004-05-03,1.9713
2004-05-04,5.9754000000000005
2004-05-05,-3.4826
2004-05-06,-1.4318
2004-05-07,-3.2539
2004-05-10,-8.1682
2004-05-11,11.8378
2004-05-12,-0.4678
2004-05-13,4.5828
2004-05-14,-4.7753
2004-05-17,5.8997
2004-05-18,0.2786
2004-05-19,1.7222
2004-05-20,-0.0546
2004-05-21,2.1803
2004-05-24,4.658
2004-05-25,5.0077
2004-05-26,-1.4112
2004-05-27,-2.2705
2004-05-28,4.2929
2004-06-01,11.3317
2004-06-02,2.0444
2004-06-03,-6.266
2004-06-04,4.7749
2004-06-07,4.3837
2004-06-08,-0.5405
2004-06-09,-3.9298
2004-06-10,-0.8703
2004-06-14,-3.2046
2004-06-15,1.8141
2004-06-16,1.4699
2004-06-17,-2.59
2004-06-18,-4.7318999999999996
2004-06-21,-6.4333
2004-06-22,2.3256
2004-06-23,-0.7411
2004-06-24,2.0408
2004-06-25,-1.561
2004-06-28,3.2706
2004-06-29,-0.2879
2004-06-30,-4.3311
2004-07-01,-9.3058
2004-07-02,-1.2757
2004-07-06,-4.1573
2004-07-07,-5.3927
2004-07-08,-0.1239
2004-07-09,-0.6824
2004-07-12,0.8745
2004-07-13,-1.7337
2004-07-14,2.5835
2004-07-15,-0.6757
2004-07-16,-2.9066
2004-07-19,-0.4459
2004-07-20,11.0045
2004-07-21,-6.3401
2004-07-22,9.292300000000001
2004-07-23,-4.6171
2004-07-26,-1.1216
2004-07-27,1.0746
2004-07-28,4.8435
2004-07-29,12.507
2004-07-30,3.7556000000000003
2004-08-02,3.5232
2004-08-03,-6.4336
2004-08-04,-2.5909
2004-08-05,-4.5524000000000004
2004-08-06,-3.8585000000000003
2004-08-09,-1.505
2004-08-10,-1.6978
2004-08-11,-1.1514
2004-08-12,-2.7373
2004-08-13,-10.6587
2004-08-16,0.8043
2004-08-17,0.6649
2004-08-18,4.0951
2004-08-19,-1.967
2004-08-20,2.4595000000000002
2004-08-23,-1.1371
2004-08-24,-1.7252
2004-08-25,9.3628
2004-08-26,-6.1237
2004-08-27,-0.4433
2004-08-30,-3.3715
2004-08-31,-2.1725
2004-09-01,-1.8843
2004-09-02,0.4801
2004-09-03,-2.5256
2004-09-07,1.8207
2004-09-08,1.9945
2004-09-09,0.2697
2004-09-10,1.7485
2004-09-13,0.5948
2004-09-14,11.1695
2004-09-15,-3.3688000000000002
2004-09-16,2.9358
2004-09-17,0.4159
2004-09-20,1.7751000000000001
2004-09-21,0.8721
2004-09-22,-5.1297
2004-09-23,2.2479
2004-09-24,-1.6637
2004-09-27,-5.0151
2004-09-28,1.0178
2004-09-29,5.6675
2004-09-30,-0.8939
2004-10-01,4.2694
2004-10-04,3.8062
2004-10-05,1.2778
2004-10-06,2.5782
2004-10-07,-2.7273
2004-10-08,-4.0132
2004-10-11,2.6919
2004-10-12,0.0
2004-10-13,0.3904
2004-10-14,-2.3333
2004-10-15,-0.7395
2004-10-18,2.5788
2004-10-19,-1.2849
2004-10-20,-2.4335
2004-10-21,6.0905
2004-10-22,-4.374
2004-10-25,1.0863
2004-10-26,1.81
2004-10-27,14.7222
2004-10-28,-6.1501
2004-10-29,-13.5707
2004-11-01,0.3582
2004-11-02,-0.9518
2004-11-03,-0.2402
2004-11-04,-0.1204
2004-11-05,-0.6028
2004-11-08,3.1534
2004-11-09,-0.9406
2004-11-10,-0.2967
2004-11-11,3.5714
2004-11-12,0.1724
2004-11-15,2.9834
2004-11-16,-1.6156000000000001
2004-11-17,0.453
2004-11-18,-3.3258
2004-11-19,-2.3324
2004-11-22,-0.2985
2004-11-23,1.018
2004-11-24,0.5928
2004-11-26,-0.825
2004-11-29,1.8418999999999999
2004-11-30,-1.1085
2004-12-01,6.6077
2004-12-02,-0.1107
2004-12-03,0.8864
2004-12-06,-1.5375999999999999
2004-12-07,-2.8444000000000003
2004-12-08,-0.7463
2004-12-09,0.1735
2004-12-10,0.9815
2004-12-13,-0.972
2004-12-14,1.5011999999999999
