ticker,CETG US Equity
2008-09-03,-5.4545
2008-09-04,5.7692
2008-09-05,-1.8182
2008-09-08,1.8519
2008-09-09,-1.8182
2008-09-10,-3.7037
2008-09-11,-1.9231
2008-09-12,-3.9215999999999998
2008-09-15,2.0408
2008-09-16,-4.0
2008-09-17,0.0
2008-09-18,-12.5
2008-09-19,4.7619
2008-09-22,-2.2727
2008-09-23,9.3023
2008-09-24,-2.1277
2008-09-25,-4.7826
2008-09-26,-8.6758
2008-09-29,0.0
2008-09-30,-7.5
2008-10-01,27.027
2008-10-02,-6.383
2008-10-03,-9.0909
2008-10-06,0.0
2008-10-07,-7.5
2008-10-08,0.0
2008-10-09,2.7027
2008-10-10,-10.526299999999999
2008-10-13,11.7647
2008-10-14,-7.8947
2008-10-15,8.5714
2008-10-16,15.7895
2008-10-17,11.3636
2008-10-20,6.1224
2008-10-21,5.7692
2008-10-22,-1.8182
2008-10-23,-5.5556
2008-10-24,0.0
2008-10-27,-9.8039
2008-10-28,4.3478
2008-10-29,0.0
2008-10-30,-4.1667
2008-10-31,-4.3478
2008-11-03,9.0909
2008-11-04,-4.1667
2008-11-05,-4.3478
2008-11-06,0.0
2008-11-07,0.0
2008-11-10,0.0
2008-11-11,-2.2727
2008-11-12,-2.3256
2008-11-13,4.7619
2008-11-14,-4.5455
2008-11-17,-2.3810000000000002
2008-11-18,-2.439
2008-11-19,-5.0
2008-11-20,-55.2632
2008-11-21,76.4706
2008-11-24,26.6667
2008-11-25,5.2632
2008-11-26,0.0
2008-11-28,0.0
2008-12-01,-27.5
2008-12-02,3.4483
2008-12-03,6.6667
2008-12-04,31.25
2008-12-05,4.7619
2008-12-08,-2.2727
2008-12-09,-2.3256
2008-12-10,-4.7619
2008-12-11,0.0
2008-12-12,0.0
2008-12-15,-2.5
2008-12-16,-7.6923
2008-12-17,-2.7778
2008-12-18,0.0
2008-12-19,0.0
2008-12-22,0.0
2008-12-23,-8.5714
2008-12-24,-3.125
2008-12-29,-6.4516
2008-12-30,-3.4483
2008-12-31,28.5714
2009-01-02,11.1111
2009-01-05,0.0
2009-01-06,0.0
2009-01-07,-2.5
2009-01-08,-12.8205
2009-01-09,0.0
2009-01-12,0.0
2009-01-13,5.8824
2009-01-14,2.2222
2009-01-15,8.6957
2009-01-16,-5.0
2009-01-20,5.2632
2009-01-21,0.0
2009-01-22,0.0
2009-01-23,-2.5
2009-01-26,2.5641
2009-01-27,-5.0
2009-01-28,4.2105
2009-01-29,-9.0909
2009-01-30,11.1111
2009-02-02,-7.5
2009-02-03,-4.3243
2009-02-04,0.0
2009-02-05,-0.565
2009-02-06,10.7955
2009-02-09,-2.5641
2009-02-10,-12.6316
2009-02-11,-9.6386
2009-02-12,10.0
2009-02-13,-9.0909
2009-02-17,10.0
2009-02-18,6.0606
2009-02-19,-2.8571
2009-02-20,0.0
2009-02-23,-5.8824
2009-02-24,3.125
2009-02-25,0.0
2009-02-26,-0.6061
2009-02-27,-20.7317
2009-03-02,-11.538499999999999
2009-03-03,3.4783
2009-03-04,5.042
2009-03-05,-0.8
2009-03-06,-3.2258
2009-03-09,-25.8333
2009-03-10,-26.9663
2009-03-11,53.8462
2009-03-12,-1.0
2009-03-13,11.1111
2009-03-16,-8.1818
2009-03-17,8.9109
2009-03-18,0.0
2009-03-19,22.7273
2009-03-20,-18.5185
2009-03-23,-8.1818
2009-03-24,-10.8911
2009-03-25,5.5556
2009-03-26,6.3158
2009-03-27,-10.8911
2009-03-30,-21.1111
2009-03-31,33.8028
2009-04-01,-10.526299999999999
2009-04-02,5.8824
2009-04-03,4.4444
2009-04-06,4.2553
2009-04-07,4.0816
2009-04-08,2.9412000000000003
2009-04-09,3.8095
2009-04-13,-8.2569
2009-04-14,-5.0
2009-04-15,-12.6316
2009-04-16,14.4578
2009-04-17,5.2632
2009-04-20,-1.0
2009-04-21,-13.1313
2009-04-22,56.9767
2009-04-23,-0.7407
2009-04-24,4.4776
2009-04-27,0.0
2009-04-28,2.8571
2009-04-29,4.1667
2009-04-30,-6.6667
2009-05-01,-3.5714
2009-05-04,-11.1111
2009-05-05,-2.0833
2009-05-06,-6.383
2009-05-07,-1.8182
2009-05-08,-0.9259
2009-05-11,-5.6075
2009-05-12,7.9208
2009-05-13,-3.6696999999999997
2009-05-14,1.9048
2009-05-15,-5.6075
2009-05-18,-20.7921
2009-05-19,-8.75
2009-05-20,-12.3288
2009-05-21,0.0
2009-05-22,-9.375
2009-05-26,-55.1724
2009-05-27,61.5385
2009-05-28,50.0
2009-05-29,3.1746
2009-06-01,-29.2308
2009-06-03,0.0
2009-06-04,0.0
2009-06-08,0.0
2009-06-09,-39.1304
2009-06-10,0.0
2009-06-11,0.0
2009-06-12,0.0
2009-06-16,0.0
2009-06-19,0.0
2009-06-22,3.5714
2009-06-23,17.2414
2009-06-25,-17.647100000000002
2009-06-26,0.0
2009-06-29,0.0
2009-06-30,0.0
2009-07-01,-7.1429
2009-07-02,0.0
2009-07-06,30.7692
2009-07-07,-52.9412
2009-07-09,0.0
2009-07-10,6.25
2009-07-13,0.0
2009-07-15,0.0
2009-07-16,0.0
2009-07-20,-5.8824
2009-07-21,-6.25
2009-07-22,6.6667
2009-07-23,0.0
2009-07-24,0.0
2009-07-27,81.25
2009-07-29,-37.931
2009-07-30,-11.1111
2009-08-04,81.25
2009-08-05,-48.2759
2009-08-06,0.0
2009-08-07,0.0
2009-08-10,0.0
2009-08-19,-13.3333
2009-08-24,0.0
2009-08-25,0.0
2009-08-26,0.0
2009-08-28,0.0
2009-09-03,-30.7692
2009-09-04,0.0
2009-09-09,0.0
2009-09-15,0.0
2009-09-16,-5.5556
2009-09-17,-29.4118
2009-09-18,-16.6667
2009-09-21,-7.0
2009-09-22,7.5269
2009-09-23,0.0
2009-09-24,0.0
2009-09-25,10.0
2009-09-29,-27.2727
2009-09-30,25.0
2009-10-01,0.0
2009-10-02,0.0
2009-10-05,-20.0
2009-10-06,0.0
2009-10-07,0.0
2009-10-09,0.0
2009-10-12,37.5
2009-10-14,-9.0909
2009-10-15,0.0
2009-10-16,0.0
2009-10-20,-10.0
2009-10-21,13.3333
2009-10-22,-1.9607999999999999
2009-10-23,0.0
2009-10-28,-10.0
2009-10-29,0.0
2009-10-30,0.0
2009-11-03,11.1111
2009-11-04,-10.0
2009-11-06,11.1111
2009-11-10,-10.0
2009-11-11,0.0
2009-11-17,0.0
2009-11-19,0.0
2009-11-20,-33.3333
2009-11-23,0.0
2009-11-25,-33.3333
2009-11-27,0.0
2009-11-30,25.0
2009-12-01,-20.0
2009-12-03,0.0
2009-12-07,-40.0
2009-12-08,233.3333
2009-12-09,-70.0
2009-12-11,0.0
2009-12-14,0.0
2009-12-16,0.0
2009-12-18,0.0
2009-12-21,0.0
2009-12-23,0.0
2009-12-24,0.0
2009-12-29,0.0
2009-12-30,0.0
2009-12-31,0.0
2010-01-04,25.0
2010-01-05,0.0
2010-01-06,-20.0
2010-01-12,0.0
2010-01-21,25.0
2010-01-27,0.0
2010-01-29,100.0
2010-02-01,-50.0
2010-02-02,0.8333
2010-02-05,0.0
2010-02-09,-33.8843
2010-02-11,0.0
2010-02-17,0.0
2010-02-18,100.0
2010-02-19,0.0
2010-02-23,-50.0
2010-02-24,0.0
2010-02-26,100.0
2010-03-01,-50.0
2010-03-10,0.0
2010-03-29,0.0
2010-04-05,50.0
2010-04-06,0.0
2010-04-09,66.6667
2010-04-12,20.0
2010-04-13,66.6667
2010-04-14,-10.0
2010-04-15,-44.4444
2010-04-19,0.0
2010-04-20,100.0
2010-04-23,-48.0
2010-04-27,73.0769
2010-04-28,-44.4444
2010-04-29,20.0
2010-04-30,0.0
2010-05-03,16.6667
2010-05-05,-14.2857
2010-05-06,16.6667
2010-05-12,28.5714
2010-05-18,0.0
2010-05-20,-11.1111
2010-05-21,0.0
2010-05-26,0.0
2010-06-01,-6.25
2010-06-08,-14.6667
2010-06-09,-6.25
2010-06-10,-16.6667
2010-06-18,-2.0
2010-06-21,-18.3673
2010-06-22,-20.0
2010-06-23,25.0
2010-06-28,-25.0
2010-06-30,0.0
2010-07-14,-16.6667
2010-07-15,-20.0
2010-07-20,0.0
2010-07-27,0.0
2010-07-29,0.0
2010-07-30,0.0
2010-08-02,100.0
2010-08-06,0.0
2010-09-02,-50.0
2010-09-09,0.0
2010-09-14,0.0
2010-10-20,10.0
2010-11-02,0.0
2010-11-05,0.0
2010-11-16,0.0
2010-11-22,0.0
2010-11-23,0.0
2010-11-29,36.3636
2010-12-01,-26.6667
2010-12-03,0.0
2010-12-06,0.0
2010-12-09,0.0
2010-12-10,0.0
2010-12-13,0.0
2010-12-14,0.0
2010-12-15,0.0
2010-12-16,0.0
2010-12-23,9.0909
2010-12-27,0.0
2010-12-28,0.0
2010-12-30,0.0
2010-12-31,-8.3333
2011-01-21,-9.0909
2011-01-25,0.0
2011-02-02,0.0
2011-02-04,0.0
2011-02-11,0.0
2011-02-17,0.0
2011-02-22,0.0
2011-03-15,0.0
2011-03-28,0.0
2011-03-29,50.0
2011-03-30,0.0
2011-04-01,-26.6667
2011-04-04,0.0
2011-04-08,0.0
2011-04-11,9.0909
2011-05-03,8.3333
2011-05-04,-15.3846
2011-05-26,0.0
2011-06-03,0.0
2011-06-08,9.0909
2011-06-10,-8.3333
2011-06-15,0.0
2011-06-16,-9.0909
2011-06-21,50.0
2011-06-24,-33.3333
2011-07-06,0.0
2011-07-07,0.0
2011-07-11,0.0
2011-07-26,0.0
2011-07-28,0.0
2011-07-29,-10.0
2011-08-03,0.0
2011-08-05,0.0
2011-08-30,11.1111
2011-09-01,-50.0
2011-09-08,100.0
2011-09-13,-70.0
2011-09-14,66.6667
2011-09-26,20.0
2011-10-07,0.0
2011-10-25,0.0
2011-10-26,66.6667
2011-10-31,-48.75
2011-11-01,95.122
2011-11-14,-45.0
2011-11-16,81.8182
2011-11-29,-45.0
2011-12-08,0.0
2011-12-13,0.0
2011-12-14,-45.4545
2011-12-20,0.0
2011-12-23,0.0
2011-12-27,4.1667
2011-12-28,-4.0
2012-01-12,-45.8333
2012-01-19,0.0
2012-02-03,0.0
2012-02-10,0.0
2012-02-15,0.0
2012-02-23,0.0
2012-03-01,0.0
2012-03-07,0.0
2012-03-08,0.0
2012-03-12,0.0
2012-03-14,0.0
2012-03-15,0.0
2012-03-29,0.0
2012-04-16,0.0
2012-04-27,0.0
2012-04-30,0.0
2012-05-15,0.0
2012-06-28,207.6923
2012-07-20,0.0
2012-07-30,0.0
2012-08-03,0.0
2012-09-06,0.0
2012-10-17,0.0
2012-10-24,0.0
2012-10-25,0.0
2012-11-09,0.0
2012-11-13,-40.0
2012-12-05,233.3333
2012-12-12,0.0
2012-12-13,0.0
2012-12-14,0.0
2012-12-17,0.0
2012-12-26,10.0
2012-12-27,9.0909
2012-12-28,577.6042
2013-01-04,-86.4719
2013-01-22,0.0
2013-02-01,2.8409
2013-02-07,0.0
2013-02-25,0.0
2013-02-26,-2.7624
2013-03-25,2.8409
2013-04-09,341.989
2013-04-26,-10.0
2013-05-01,-75.5556
2013-05-07,81.8182
2013-05-17,-22.5
2013-05-24,0.0
2013-06-05,0.0
2013-06-25,0.0
2013-07-23,0.0
2013-07-24,0.0
2013-07-26,93.5484
2013-08-02,0.0
2013-08-07,-48.3333
2013-08-09,0.0
2013-08-14,0.0
2013-10-04,0.0
2013-10-14,0.0
2013-10-21,0.0
2013-10-22,0.0
2013-11-12,29.0323
2013-11-20,-22.5
2013-11-22,0.0
2013-11-26,0.0
2013-12-03,-22.5806
2013-12-18,16.6667
2013-12-31,0.0
2014-01-23,-14.2857
2014-02-11,0.0
2014-02-21,0.0
2014-02-28,0.0
2014-03-04,50.0
2014-03-17,-16.6667
2014-04-08,0.0
2014-04-17,0.0
2014-05-02,0.0
2014-05-07,66.6667
2014-05-08,60.0
2014-06-24,-50.0
2014-07-23,0.0
2014-08-27,-5.0
2014-09-03,31.5789
2014-09-04,0.0
2014-09-25,0.0
2014-09-29,0.0
2014-10-01,0.0
2014-10-16,0.0
2014-10-27,18.0
2014-10-28,-15.2542
2014-11-05,0.0
2014-11-19,0.0
2014-11-25,0.0
2014-12-03,20.0
2014-12-08,66.6667
2014-12-09,0.0
2014-12-10,-20.0
2014-12-11,0.0
2014-12-19,12.5
2015-01-06,-11.1111
2015-01-26,0.0
2015-01-27,0.0
2015-01-29,0.0
2015-02-10,0.0
2015-02-17,0.0
2015-02-19,0.0
2015-03-04,0.0
2015-03-06,0.0
2015-03-09,0.0
2015-03-12,12.5
2015-03-30,66.6667
2015-03-31,-6.6667
2015-04-07,-28.5714
2015-04-13,0.0
2015-04-17,0.0
2015-04-23,0.0
2015-05-05,0.0
2015-05-07,0.0
2015-05-08,0.0
2015-05-11,20.0
2015-05-14,66.6667
2015-05-19,-40.0
2015-05-21,-21.6667
2015-05-22,0.0
2015-05-26,0.0
2015-06-05,-14.8936
2015-06-09,12.5
2015-06-10,0.0
2015-06-22,-11.1111
2015-07-06,0.0
2015-07-10,0.0
2015-07-17,0.0
2015-07-24,0.0
2015-08-04,0.0
2015-08-05,0.0
2015-08-11,0.0
2015-10-08,-31.25
2015-10-09,-9.0909
2015-10-16,-4.0
2015-10-26,0.0
2015-10-28,-16.6667
2015-11-09,25.0
2015-12-10,-20.0
2015-12-30,0.0
2015-12-31,0.0
2016-01-04,0.0
2016-01-12,0.0
2016-01-22,0.0
2016-01-26,0.0
2016-02-26,25.0
2016-03-01,52.0
2016-03-02,5.2632
2016-03-03,0.0
2016-03-04,-12.5
2016-03-07,42.8571
2016-03-08,-20.0
2016-03-09,-1.25
2016-03-16,-11.3924
2016-03-22,-7.1429
2016-03-23,0.0
2016-03-24,-7.6923
2016-03-28,0.0
2016-04-01,-16.6667
2016-04-08,-10.0
2016-04-15,0.0
2016-05-04,-11.1111
2016-05-05,50.0
2016-05-06,0.0
2016-05-09,0.0
2016-05-10,-0.4167
2016-05-11,-6.6946
2016-05-12,7.1749
2016-05-13,0.0
2016-05-16,0.4184
2016-05-17,-0.4167
2016-05-18,0.0
2016-05-19,0.4184
2016-05-20,-6.6667
2016-05-23,-28.5714
2016-06-08,11.5625
2016-07-11,-10.3641
2016-07-12,0.0
2016-07-20,0.0
2016-08-01,-12.5
2016-08-03,14.2857
2016-08-05,-12.5
2016-08-11,0.0
2016-08-22,-14.2857
2016-08-24,0.0
2016-08-29,0.0
2016-08-30,0.0
2016-09-02,-6.6667
2016-09-06,0.0
2016-09-08,-14.2857
2016-09-19,0.0
2016-10-20,0.0
2016-11-07,0.0
2016-11-10,0.0
2016-11-21,0.0
2016-12-09,0.0
2016-12-21,1.0417
2017-01-06,-1.0309
2017-01-10,0.0
2017-02-13,-50.0
2017-02-15,66.6667
2017-03-02,-30.0
2017-03-03,0.0
2017-03-20,0.0
2017-03-31,0.0
2017-05-01,0.0
2017-05-12,9.8214
2017-06-07,-8.9431
2017-06-16,0.0
2017-06-28,9.857099999999999
2017-07-14,-8.9727
2017-08-03,0.0
2017-08-08,-14.2857
2017-08-09,-16.6667
2017-08-11,-20.0
2017-08-14,-25.0
2017-08-28,0.0
2017-09-22,0.0
2017-11-29,0.0
2017-12-05,0.0
2017-12-11,0.0
2017-12-18,0.0
2017-12-20,166.6667
2017-12-21,-62.5
2017-12-22,0.0
2018-01-11,0.0
2018-01-19,0.0
2018-01-23,0.0
2018-03-28,0.0
2018-06-19,150.0
2018-07-31,-60.0
2018-08-28,0.0
2018-08-29,0.0
2018-09-11,0.0
2018-09-20,0.0
2018-10-18,0.0
2018-10-30,0.0
2018-11-05,63.3333
2018-12-11,-36.7347
2019-01-31,-3.2258
2019-02-06,0.0
2019-02-11,6.6667
2019-02-15,212.5
2019-03-06,-50.0
2019-03-14,0.0
2019-05-01,37.5
2019-05-08,1.8182
2019-05-14,-28.5714
2019-07-11,-16.0
2019-07-31,2.3810000000000002
2019-08-06,32.5581
2019-09-11,5.2632
2019-10-01,-33.3333
2019-10-23,0.0
2019-10-28,0.0
2019-11-13,-27.5
2019-11-22,-13.7931
2019-12-04,0.0
2019-12-12,0.0
2019-12-20,100.0
2019-12-24,-50.0
2019-12-26,0.0
2019-12-30,0.0
2019-12-31,0.0
2020-01-06,0.0
2020-01-22,8.0
2020-02-05,-7.4074
2020-02-06,16.0
2020-02-19,-6.8966
2020-02-20,-7.4074
2020-02-26,0.0
2020-03-02,16.0
2020-03-12,-13.7931
2020-04-30,176.0
2020-05-06,-5.7971
2020-05-19,-53.8462
2020-05-28,66.6667
2020-06-29,-50.0
2020-07-14,0.0
2020-07-20,0.0
2020-07-24,0.0
