ticker,MCELQ US Equity
2000-12-29,2.5
2001-01-02,-6.7073
2001-01-03,-1.9607999999999999
2001-01-04,-5.3333
2001-01-05,2.8169
2001-01-08,-10.9589
2001-01-09,-6.1538
2001-01-10,3.2787
2001-01-11,15.0794
2001-01-12,15.8621
2001-01-16,19.0476
2001-01-17,-6.0
2001-01-18,4.7872
2001-01-19,-2.0305
2001-01-22,-8.2902
2001-01-23,0.0
2001-01-24,-0.565
2001-01-25,6.25
2001-01-26,3.2086
2001-01-29,-2.5907
2001-01-30,2.1277
2001-01-31,-4.8177
2001-02-01,-0.9576
2001-02-02,3.8674
2001-02-05,-7.4468
2001-02-06,4.5977
2001-02-07,-2.1978
2001-02-08,-10.1124
2001-02-09,-8.75
2001-02-12,0.0
2001-02-13,9.589
2001-02-14,-0.625
2001-02-15,0.6289
2001-02-16,0.0
2001-02-20,5.0
2001-02-21,-2.3810000000000002
2001-02-22,-7.9268
2001-02-23,5.9603
2001-02-26,-2.5
2001-02-27,-2.5641
2001-02-28,-3.9474
2001-03-01,-7.8767
2001-03-02,1.1152
2001-03-05,12.5
2001-03-06,3.268
2001-03-07,-3.7975
2001-03-08,0.0
2001-03-09,-10.526299999999999
2001-03-12,-2.9412000000000003
2001-03-13,5.303
2001-03-14,0.7194
2001-03-15,-3.5714
2001-03-16,-3.7037
2001-03-19,1.5385
2001-03-20,-2.6515
2001-03-21,-3.5019
2001-03-22,-3.2258
2001-03-23,3.3333
2001-03-26,0.0
2001-03-27,0.0
2001-03-28,-13.3065
2001-03-29,-9.3023
2001-03-30,22.0513
2001-04-02,-15.1261
2001-04-03,-6.9307
2001-04-04,-1.0638
2001-04-05,25.8065
2001-04-06,-7.6923
2001-04-09,-3.5556
2001-04-10,17.3579
2001-04-11,-6.2827
2001-04-12,1.5363
2001-04-16,-5.0894
2001-04-17,5.0725
2001-04-18,0.6897
2001-04-19,-0.274
2001-04-20,3.7088
2001-04-23,-1.9868000000000001
2001-04-24,-0.6757
2001-04-25,0.0
2001-04-26,8.8435
2001-04-27,8.5
2001-04-30,9.3318
2001-05-01,8.0084
2001-05-02,4.3902
2001-05-03,-0.9346
2001-05-04,2.8302
2001-05-07,-1.3761
2001-05-08,-0.8372
2001-05-09,1.4071
2001-05-10,0.37
2001-05-11,-2.3963
2001-05-14,2.4551
2001-05-15,-1.1982
2001-05-16,-1.2127
2001-05-17,9.1785
2001-05-18,8.4587
2001-05-21,1.2759
2001-05-22,-4.8031
2001-05-23,-4.9628
2001-05-24,2.9591
2001-05-25,1.437
2001-05-29,-6.5833
2001-05-30,-7.0473
2001-05-31,11.8042
2001-06-01,2.2318
2001-06-04,0.3359
2001-06-05,0.4184
2001-06-06,-6.0
2001-06-07,-2.7481999999999998
2001-06-08,-2.917
2001-06-11,7.9812
2001-06-12,-8.6087
2001-06-13,-6.6603
2001-06-14,-5.9123
2001-06-15,9.6425
2001-06-18,-5.336
2001-06-19,0.0
2001-06-20,-1.6701000000000001
2001-06-21,3.1847
2001-06-22,2.3663
2001-06-25,8.1407
2001-06-26,-5.0186
2001-06-27,-2.8376
2001-06-28,-2.3162
2001-06-29,8.7629
2001-07-02,-9.9526
2001-07-03,-1.1579
2001-07-05,-3.0884
2001-07-06,-4.3956
2001-07-09,3.4483
2001-07-10,0.6667
2001-07-11,-1.766
2001-07-12,1.1236
2001-07-13,-1.7778
2001-07-16,2.8281
2001-07-17,-1.1001
2001-07-18,0.1112
2001-07-19,-1.3333
2001-07-20,1.3514
2001-07-23,-4.2222
2001-07-24,-2.3202
2001-07-25,-5.3444
2001-07-26,-2.7603999999999997
2001-07-27,-2.0645
2001-07-30,-0.527
2001-07-31,-3.8411
2001-08-01,3.5813
2001-08-02,2.3936
2001-08-03,-1.4285999999999999
2001-08-06,-2.5033
2001-08-07,-6.7568
2001-08-08,2.8986
2001-08-09,-1.4085
2001-08-10,0.4286
2001-08-13,0.9957
2001-08-14,-1.1268
2001-08-15,1.4245
2001-08-16,1.5449000000000002
2001-08-17,-3.1812
2001-08-20,-14.1429
2001-08-21,-3.4942
2001-08-22,-24.1379
2001-08-23,17.5
2001-08-24,11.412
2001-08-27,-6.25
2001-08-28,-6.4815
2001-08-29,-4.5545
2001-08-30,-4.5643
2001-08-31,9.7826
2001-09-04,-3.9604
2001-09-05,2.8866
2001-09-06,-5.4108
2001-09-07,-11.2288
2001-09-10,5.0119
2001-09-17,6.8182
2001-09-18,-9.5745
2001-09-19,-4.7059
2001-09-20,-10.8642
2001-09-21,-3.0471
2001-09-24,9.4286
2001-09-25,1.8277
2001-09-26,-11.538499999999999
2001-09-27,1.4493
2001-09-28,6.8571
2001-10-01,-6.9519
2001-10-02,2.0115
2001-10-03,-9.8592
2001-10-04,-6.25
2001-10-05,5.3333
2001-10-08,10.7595
2001-10-09,-2.2857
2001-10-10,17.5439
2001-10-11,6.9652
2001-10-12,-6.9767
2001-10-15,0.0
2001-10-16,1.25
2001-10-17,-3.7037
2001-10-18,0.0
2001-10-19,5.1282
2001-10-22,12.439
2001-10-23,16.4859
2001-10-24,-16.2011
2001-10-25,-6.6667
2001-10-26,0.0
2001-10-29,-2.1429
2001-10-30,2.1898
2001-10-31,-2.1429
2001-11-01,2.1898
2001-11-02,-2.8571
2001-11-05,1.7157
2001-11-06,-0.241
2001-11-07,-3.3816
2001-11-08,-6.25
2001-11-09,3.4
2001-11-12,2.6435
2001-11-13,-5.7789
2001-11-14,9.3333
2001-11-15,3.6585
2001-11-16,-1.4118
2001-11-19,5.0119
2001-11-20,-6.8182
2001-11-21,-2.439
2001-11-23,1.25
2001-11-26,3.6914
2001-11-27,-4.7506
2001-11-28,7.75
2001-11-29,2.0882
2001-11-30,-5.2273
2001-12-03,-0.4796
2001-12-04,6.0241
2001-12-05,-2.2727
2001-12-06,1.1628
2001-12-07,-3.4483
2001-12-10,-11.9048
2001-12-11,1.3514
2001-12-12,60.0
2001-12-13,-8.3333
2001-12-14,-8.7273
2001-12-17,-4.3825
2001-12-18,-2.0833
2001-12-19,-2.1277
2001-12-20,-2.1739
2001-12-21,1.3333
2001-12-24,3.0702
2001-12-26,8.5106
2001-12-27,2.1569
2001-12-28,0.1919
2001-12-31,0.0
2002-01-02,-1.1494
2002-01-03,-3.1008
2002-01-04,5.0
2002-01-07,4.7619
2002-01-08,17.9091
2002-01-09,-9.0208
2002-01-10,5.59
2002-01-11,-4.9731
2002-01-14,-9.4595
2002-01-15,0.0
2002-01-16,-0.7463
2002-01-17,-0.7519
2002-01-18,-0.7576
2002-01-22,-4.0076
2002-01-23,-0.3802
2002-01-24,1.5728
2002-01-25,-1.5657
2002-01-28,-0.615
2002-01-29,-7.6154
2002-01-30,-2.1739
2002-01-31,-2.8889
2002-02-01,6.1785
2002-02-04,-11.6379
2002-02-05,-9.0244
2002-02-06,-7.2286
2002-02-07,-0.2998
2002-02-08,12.7536
2002-02-11,5.3985
2002-02-12,-4.878
2002-02-13,-4.1026
2002-02-14,0.2674
2002-02-15,-4.0
2002-02-19,-2.2222
2002-02-20,4.5455
2002-02-21,-0.5435
2002-02-22,-0.2732
2002-02-25,8.5479
2002-02-26,-2.8269
2002-02-27,0.0
2002-02-28,-7.5325
2002-03-01,3.9326
2002-03-04,8.1081
2002-03-05,-7.5047
2002-03-06,6.7622
2002-03-07,-3.7975
2002-03-08,1.8420999999999998
2002-03-11,-0.5168
2002-03-12,3.888
2002-03-13,-2.9924
2002-03-14,-1.0309
2002-03-15,6.25
2002-03-18,10.7843
2002-03-19,-2.0091
2002-03-20,-1.5621
2002-03-21,-0.2294
2002-03-22,-2.5286999999999997
2002-03-25,0.2565
2002-03-26,-2.373
2002-03-27,0.9639
2002-03-28,-5.2506
2002-04-01,0.7557
2002-04-02,2.5
2002-04-03,3.6585
2002-04-04,0.0
2002-04-05,-3.2941
2002-04-08,0.7299
2002-04-09,-4.3478
2002-04-10,1.2626
2002-04-11,-2.2366
2002-04-12,1.2674
2002-04-15,-2.7708
2002-04-16,-4.6632
2002-04-17,5.9732
2002-04-18,1.2869
2002-04-19,2.0253
2002-04-22,-0.7444
2002-04-23,4.5
2002-04-24,-3.8278
2002-04-25,1.99
2002-04-26,0.4878
2002-04-29,-5.3398
2002-04-30,-1.7949000000000002
2002-05-01,-1.5927
2002-05-02,3.2369
2002-05-03,6.6564
2002-05-06,-7.9518
2002-05-07,-7.0681
2002-05-08,-11.831
2002-05-09,8.6262
2002-05-10,2.6471
2002-05-13,1.1461000000000001
2002-05-14,0.5666
2002-05-15,7.8873
2002-05-16,-1.5666
2002-05-17,-0.5305
2002-05-20,-2.6667
2002-05-21,-4.1096
2002-05-22,2.8571
2002-05-23,-8.1111
2002-05-24,2.7811
2002-05-28,1.1764999999999999
2002-05-29,-5.2326
2002-05-30,-11.0429
2002-05-31,-4.4828
2002-06-03,23.8267
2002-06-04,-5.5394
2002-06-05,3.0864
2002-06-06,-7.1856
2002-06-07,3.2258
2002-06-10,0.625
2002-06-11,0.3106
2002-06-12,0.6076
2002-06-13,-1.5271
2002-06-14,2.1875
2002-06-17,-4.2813
2002-06-18,0.639
2002-06-19,-4.7619
2002-06-20,-6.0
2002-06-21,6.383
2002-06-24,8.3333
2002-06-25,4.6154
2002-06-26,-4.4118
2002-06-27,0.0
2002-06-28,-4.6154
2002-07-01,-2.9032
2002-07-02,-5.9801
2002-07-03,-4.5936
2002-07-05,5.5556
2002-07-08,-3.8596
2002-07-09,0.7299
2002-07-10,-0.3623
2002-07-11,-6.9091000000000005
2002-07-12,-12.8906
2002-07-15,-11.2108
2002-07-16,0.9943
2002-07-17,-0.9845
2002-07-18,8.6016
2002-07-19,-6.5252
2002-07-22,-5.4726
2002-07-23,1.0526
2002-07-24,-0.5208
2002-07-25,9.4241
2002-07-26,0.4306
2002-07-29,-1.3816
2002-07-30,12.0773
2002-07-31,6.0345
2002-08-01,-11.3821
2002-08-02,-6.8807
2002-08-05,4.9076
2002-08-06,-5.6172
2002-08-07,6.2189
2002-08-08,-3.9813
2002-08-09,2.9268
2002-08-12,14.6919
2002-08-13,-5.7851
2002-08-14,-3.0702
2002-08-15,1.81
2002-08-16,2.2222
2002-08-19,2.1739
2002-08-20,-3.8298
2002-08-21,-5.3097
2002-08-22,2.3364
2002-08-23,-1.3699
2002-08-26,2.7778
2002-08-27,-4.0541
2002-08-28,-3.2864
2002-08-29,3.7379
2002-08-30,7.1596
2002-09-03,10.0437
2002-09-04,-6.746
2002-09-05,0.0
2002-09-06,-0.8511
2002-09-09,0.8584
2002-09-10,0.3032
2002-09-11,5.2129
2002-09-12,-5.2419
2002-09-13,4.2553
2002-09-16,12.2449
2002-09-17,-8.3636
2002-09-18,-2.3810000000000002
2002-09-19,2.439
2002-09-20,-2.7778
2002-09-23,-2.4694
2002-09-24,-1.6531
2002-09-25,-2.9787
2002-09-26,2.6316
2002-09-27,0.4274
2002-09-30,-2.9787
2002-10-01,-1.3158
2002-10-02,-5.7778
2002-10-03,3.7736
2002-10-04,-0.4545
2002-10-07,-2.2831
2002-10-08,-6.0748
2002-10-09,8.408
2002-10-10,-5.9201
2002-10-11,-3.3659
2002-10-14,-0.5553
2002-10-15,-3.5533
2002-10-16,-1.0526
2002-10-17,4.2553
2002-10-18,2.0408
2002-10-21,-1.5
2002-10-22,-0.5076
2002-10-23,-1.5306
2002-10-24,-1.0363
2002-10-25,-2.0942
2002-10-28,5.3476
2002-10-29,0.5076
2002-10-30,-6.0606
2002-10-31,6.9355
2002-11-01,-6.4354
2002-11-04,2.0956
2002-11-05,1.5789
2002-11-06,-1.5544
2002-11-07,0.0
2002-11-08,-3.1579
2002-11-11,-2.1739
2002-11-12,5.5556
2002-11-13,1.5789
2002-11-14,0.0
2002-11-15,-4.1451
2002-11-18,-3.2973
2002-11-19,4.0246
2002-11-20,4.245
2002-11-21,2.1134
2002-11-22,4.9975000000000005
2002-11-25,19.7115
2002-11-26,3.2129
2002-11-27,2.3346
2002-11-29,-2.2814
2002-12-02,-0.3891
2002-12-03,-3.125
2002-12-04,0.8065
2002-12-05,-2.0
2002-12-06,0.7755
2002-12-09,11.3406
2002-12-10,2.9465
2002-12-11,-1.0601
2002-12-12,-5.3571
2002-12-13,-9.434
2002-12-16,4.1667
2002-12-17,0.0
2002-12-18,-1.2
2002-12-19,-4.4534
2002-12-20,2.9661
2002-12-23,-1.6461000000000001
2002-12-24,-2.9707
2002-12-26,9.53
2002-12-27,-8.6614
2002-12-30,-1.7241
2002-12-31,4.8246
2003-01-02,2.5105
2003-01-03,-0.8163
2003-01-06,1.2346
2003-01-07,1.626
2003-01-08,-4.0
2003-01-09,0.0
2003-01-10,0.0
2003-01-13,0.0
2003-01-14,2.0833
2003-01-15,0.0408
2003-01-16,-4.9368
2003-01-17,4.721
2003-01-21,-2.1311
2003-01-22,-0.7956
2003-01-23,-1.2241
2003-01-24,-7.6923
2003-01-27,-9.2593
2003-01-28,16.7857
2003-01-29,-3.0144
2003-01-30,4.955
2003-01-31,-8.6266
2003-02-03,-9.8168
2003-02-04,1.5625
2003-02-05,0.5128
2003-02-06,6.1224
2003-02-07,-4.8077
2003-02-10,2.0202
2003-02-11,-0.495
2003-02-12,-2.9851
2003-02-13,-3.0769
2003-02-14,-1.5873
2003-02-18,1.6129
2003-02-19,1.5873
2003-02-20,0.0
2003-02-21,-5.7292
2003-02-24,3.3149
2003-02-25,4.2781
2003-02-26,2.0513
2003-02-27,2.5126
2003-02-28,-5.3922
2003-03-03,-2.5907
2003-03-04,-5.3191
2003-03-05,2.809
2003-03-06,-1.6393
2003-03-07,0.5556
2003-03-10,2.2099
2003-03-11,-2.7027
2003-03-12,-11.1111
2003-03-13,2.5
2003-03-14,-1.2195
2003-03-17,-5.5556
2003-03-18,9.1503
2003-03-19,8.982
2003-03-20,1.0989
2003-03-21,0.5435
2003-03-24,-5.9459
2003-03-25,1.1494
2003-03-26,-2.2727
2003-03-27,-5.814
2003-03-28,12.963
2003-03-31,-1.6393
2003-04-01,-2.7778
2003-04-02,-0.5714
2003-04-03,-0.5747
2003-04-04,-0.578
2003-04-07,-1.1628
2003-04-08,-1.1764999999999999
2003-04-09,0.0
2003-04-10,1.1905000000000001
2003-04-11,1.7647
2003-04-14,2.3121
2003-04-15,-1.1299
2003-04-16,1.7143000000000002
2003-04-17,3.9326
2003-04-21,3.2432
2003-04-22,8.9005
2003-04-23,-3.3654
2003-04-24,-0.4975
2003-04-25,-5.0
2003-04-28,-3.1579
2003-04-29,-2.1739
2003-04-30,2.7778
2003-05-01,-0.5405
2003-05-02,1.087
2003-05-05,-1.6129
2003-05-06,2.1858
2003-05-07,0.0
2003-05-08,-1.0695000000000001
2003-05-09,-7.027
2003-05-12,0.5814
2003-05-13,-0.578
2003-05-14,6.9767
2003-05-15,-3.2609
2003-05-16,0.5618
2003-05-19,-1.1173
2003-05-20,-1.6949
2003-05-21,6.3218
2003-05-22,-0.5405
2003-05-23,-2.1739
2003-05-27,-2.2222
2003-05-28,-2.8409
2003-05-29,-1.1696
2003-05-30,2.3669000000000002
2003-06-02,-1.7341
2003-06-03,0.0
2003-06-04,-1.1764999999999999
2003-06-05,-1.1905000000000001
2003-06-06,-1.2048
2003-06-09,-1.8293
2003-06-10,2.4845
2003-06-11,3.1932
2003-06-12,2.1914
2003-06-13,-5.1724
2003-06-16,-1.7576
2003-06-17,1.1721
2003-06-18,-2.439
2003-06-19,-0.625
2003-06-20,-1.2579
2003-06-23,-4.5222999999999995
2003-06-24,4.7365
2003-06-25,11.465
2003-06-26,-4.0
2003-06-27,4.7619
2003-06-30,3.4091
2003-07-01,-6.5934
2003-07-02,1.1764999999999999
2003-07-03,-2.3256
2003-07-07,6.4881
2003-07-08,6.2046
2003-07-09,6.8421
2003-07-10,-0.5911
2003-07-11,-0.3964
2003-07-14,-1.4925
2003-07-15,-8.5859
2003-07-16,2.7624
2003-07-17,3.7634
2003-07-18,2.5907
2003-07-21,-1.0101
2003-07-22,0.5102
2003-07-23,-6.599
2003-07-24,0.5435
2003-07-25,-1.0811
2003-07-28,1.0929
2003-07-29,-1.6216
2003-07-30,2.7473
2003-07-31,-2.6738
2003-08-01,-1.0989
2003-08-04,-1.1111
2003-08-05,-5.618
2003-08-06,-1.1905000000000001
2003-08-07,1.8072
2003-08-08,-4.142
2003-08-11,1.2346
2003-08-12,0.0
2003-08-13,0.6098
2003-08-14,0.5455
2003-08-15,8.5594
2003-08-18,2.7207
2003-08-19,-1.0811
2003-08-20,-7.1038
2003-08-21,1.7647
2003-08-22,4.0462
2003-08-25,0.5556
2003-08-26,9.3923
2003-08-27,1.0101
2003-08-28,-1.0
2003-08-29,-1.5152
2003-09-02,1.4872
2003-09-03,2.0718
2003-09-04,1.4851
2003-09-05,12.1951
2003-09-08,14.3478
2003-09-09,-7.6046
2003-09-10,-0.823
2003-09-11,0.4149
2003-09-12,1.2397
2003-09-15,8.5714
2003-09-16,6.7669
2003-09-17,14.4366
2003-09-18,13.8462
2003-09-19,6.7568
2003-09-22,-8.8608
2003-09-23,-7.5
2003-09-24,6.6066
2003-09-25,-11.8592
2003-09-26,-7.3186
2003-09-29,-4.1379
2003-09-30,4.3165
2003-10-01,11.7241
2003-10-02,0.0
2003-10-03,-1.2346
2003-10-06,-0.9375
2003-10-07,3.7855
2003-10-08,0.6079
2003-10-09,0.9063
2003-10-10,-3.5928
2003-10-13,4.9689
2003-10-14,-0.8876
2003-10-15,-1.4925
2003-10-16,-1.5152
2003-10-17,3.6923
2003-10-20,-0.6231
2003-10-21,-2.0603
2003-10-22,-2.439
2003-10-23,-7.8125
2003-10-24,6.4407
2003-10-27,3.7898
2003-10-28,4.3265
2003-10-29,-0.6176
2003-10-30,-0.8582
2003-10-31,-0.597
2003-11-03,-1.5015
2003-11-04,-6.0976
2003-11-05,-2.2727
2003-11-06,-0.3322
2003-11-07,-1.3333
2003-11-10,-3.3784
2003-11-11,-6.6434
2003-11-12,10.4869
2003-11-13,-3.0508
2003-11-14,-5.5944
2003-11-17,-3.7037
2003-11-18,1.9231
2003-11-19,4.4906
2003-11-20,2.9252000000000002
2003-11-21,-0.7018
2003-11-24,-3.1802
2003-11-25,1.0949
2003-11-26,-3.6101
2003-11-28,-1.8727
2003-12-01,7.2519
2003-12-02,2.1352
2003-12-03,-2.439
2003-12-04,-3.2143
2003-12-05,0.738
2003-12-08,-3.6630000000000003
2003-12-09,-1.1407
2003-12-10,1.5385
2003-12-11,-0.7576
2003-12-12,1.145
2003-12-15,-2.6414999999999997
2003-12-16,-3.4884
2003-12-17,-3.6145
2003-12-18,-3.7083
2003-12-19,0.8222
2003-12-22,8.1545
2003-12-23,-1.1905000000000001
2003-12-24,0.8032
2003-12-26,-4.3825
2003-12-29,0.8333
2003-12-30,-4.5455
2003-12-31,0.8658
2004-01-02,3.2994
2004-01-05,-2.7785
2004-01-06,0.8547
2004-01-07,13.8983
2004-01-08,7.5149
2004-01-09,1.0381
2004-01-12,-4.1096
2004-01-13,0.0
2004-01-14,-0.7143
2004-01-15,2.1583
2004-01-16,-4.2254
2004-01-20,7.3529
2004-01-21,-2.3973
2004-01-22,-1.7544
2004-01-23,0.0
2004-01-26,-1.0714
2004-01-27,1.444
2004-01-28,-1.7793999999999999
2004-01-29,-1.087
2004-01-30,-0.3663
2004-02-02,5.8824
2004-02-03,4.1667
2004-02-04,-5.6667
2004-02-05,-0.7067
2004-02-06,-1.7793999999999999
2004-02-09,-0.3623
2004-02-10,-0.3636
2004-02-11,-1.4599
2004-02-12,0.3704
2004-02-13,5.203
2004-02-17,-5.6471
2004-02-18,-1.487
2004-02-19,-1.5093999999999999
2004-02-20,-3.4483
2004-02-23,-4.7619
2004-02-24,0.0
2004-02-25,0.4583
2004-02-26,-0.871
2004-02-27,-1.6736
2004-03-01,0.4255
2004-03-02,0.4237
2004-03-03,5.4852
2004-03-04,-1.6
2004-03-05,1.2195
2004-03-08,-2.4096
2004-03-09,-4.9383
2004-03-10,-3.5065
2004-03-11,-8.0305
2004-03-12,2.439
2004-03-15,2.3810000000000002
2004-03-16,-13.0233
2004-03-17,4.2781
2004-03-18,-4.1026
2004-03-19,6.9519
2004-03-22,0.0
2004-03-23,-4.5
2004-03-24,-5.2356
2004-03-25,1.6575
2004-03-26,-3.8043
2004-03-29,1.6949
2004-03-30,0.5556
2004-03-31,-0.5525
2004-04-01,0.5556
2004-04-02,-0.6077
2004-04-05,0.6115
2004-04-06,-4.3646
2004-04-07,-0.6355
2004-04-08,-0.5814
2004-04-12,22.807
2004-04-13,-2.3810000000000002
2004-04-14,-8.2927
2004-04-15,-4.2553
2004-04-16,16.1111
2004-04-19,9.5694
2004-04-20,-12.6638
2004-04-21,8.5
2004-04-22,-2.765
2004-04-23,24.6445
2004-04-26,-6.0837
2004-04-27,-2.0243
2004-04-28,9.5041
2004-04-29,-9.434
2004-04-30,-6.25
2004-05-03,4.4444
2004-05-04,0.4255
2004-05-05,-5.5085
2004-05-06,-1.7936999999999999
2004-05-07,3.1963
2004-05-10,-5.7522
2004-05-11,4.6948
2004-05-12,-3.5874
2004-05-13,1.3953
2004-05-14,5.0459
2004-05-17,-4.3668
2004-05-18,-1.3699
2004-05-19,1.8519
2004-05-20,-2.7273
2004-05-21,-3.271
2004-05-24,8.6957
2004-05-25,-1.3333
2004-05-26,-0.4505
2004-05-27,1.3575
2004-05-28,-1.7856999999999998
2004-06-01,2.2727
2004-06-02,-2.6667
2004-06-03,0.0
2004-06-04,-1.8265
2004-06-07,-2.3256
2004-06-08,-3.8095
2004-06-09,0.495
2004-06-10,-5.4187
2004-06-14,-3.6458
2004-06-15,2.7027
2004-06-16,-3.6842
2004-06-17,0.0
2004-06-18,1.0929
2004-06-21,2.1622
2004-06-22,-2.6455
2004-06-23,4.8913
2004-06-24,-1.0363
2004-06-25,0.0
2004-06-28,-3.6649000000000003
2004-06-29,1.6303999999999998
2004-06-30,1.0695000000000001
2004-07-01,-0.5291
2004-07-02,1.0638
2004-07-06,-4.2105
2004-07-07,-2.1978
2004-07-08,-2.2472
2004-07-09,-2.2414
2004-07-12,-4.7619
2004-07-13,8.0247
2004-07-14,0.0
2004-07-15,-6.8571
2004-07-16,3.0675
2004-07-19,-10.7143
2004-07-20,3.3333
2004-07-21,-5.1613
2004-07-22,-6.8027
2004-07-23,-8.7591
2004-07-26,-2.4
2004-07-27,8.1967
2004-07-28,3.7879
2004-07-29,3.6496
2004-07-30,-1.4085
2004-08-02,5.0
2004-08-03,-4.7619
2004-08-04,-0.7143
2004-08-05,-2.8777
2004-08-06,0.7407
2004-08-09,-8.8235
2004-08-10,1.6129
2004-08-11,-0.7937
2004-08-12,-1.6
2004-08-13,1.626
2004-08-16,-2.4
2004-08-17,-0.8197
2004-08-18,3.3058
2004-08-19,-0.8
2004-08-20,8.871
2004-08-23,4.4444
2004-08-24,-0.7092
2004-08-25,6.4286
2004-08-26,-1.3423
2004-08-27,8.8435
2004-08-30,8.75
2004-08-31,-3.4483
2004-09-01,-5.3571
2004-09-02,-5.6604
2004-09-03,-0.6667
2004-09-07,-3.3557
2004-09-08,4.1667
2004-09-09,-5.3333
2004-09-10,-1.4085
2004-09-13,0.7143
2004-09-14,-0.7092
2004-09-15,-2.8571
2004-09-16,-2.9412000000000003
2004-09-17,5.303
2004-09-20,-3.5971
2004-09-21,-6.7164
2004-09-22,0.8
2004-09-23,-3.1746
2004-09-24,0.8197
2004-09-27,1.626
2004-09-28,2.4
2004-09-29,-3.125
2004-09-30,-1.6129
2004-10-01,0.8197
2004-10-04,4.878
2004-10-05,-0.7752
2004-10-06,-1.5625
2004-10-07,1.5873
2004-10-08,8.5937
2004-10-11,-0.7194
2004-10-12,-4.3478
2004-10-13,-3.7879
2004-10-14,7.0866
2004-10-15,-22.7941
2004-10-18,-18.0952
2004-10-19,10.4651
2004-10-20,0.0
2004-10-21,0.0
2004-10-22,0.0
2004-10-25,5.2632
2004-10-26,1.0
2004-10-27,-4.9505
2004-10-28,-1.0417
2004-10-29,4.2105
2004-11-01,-2.0202
2004-11-02,-2.0619
2004-11-03,-4.2105
2004-11-04,2.1978
2004-11-05,-2.1505
2004-11-08,-7.6923
2004-11-09,2.3810000000000002
2004-11-10,-3.4884
2004-11-11,-1.2048
2004-11-12,-1.2195
2004-11-15,2.4691
2004-11-16,0.0
2004-11-17,21.6867
2004-11-18,-7.9208
2004-11-19,-1.0753
2004-11-22,0.0
2004-11-23,0.0
2004-11-24,6.5217
2004-11-26,-1.0204
2004-11-29,-1.0309
2004-11-30,-5.2083
2004-12-01,0.0
2004-12-02,2.1978
2004-12-03,-2.1505
2004-12-06,2.5275
2004-12-07,15.7556
2004-12-08,-11.1111
2004-12-09,-2.0833
2004-12-10,1.0638
2004-12-13,-5.2632
2004-12-14,4.4444
2004-12-15,11.7021
2004-12-16,-0.9524
2004-12-17,25.0
2004-12-20,3.8462
2004-12-21,-6.6667
2004-12-22,-7.9365
2004-12-23,0.0
2004-12-27,5.1724
2004-12-28,-1.6393
2004-12-29,1.6667
2004-12-30,3.2787
2004-12-31,1.5873
2005-01-03,-2.3438
2005-01-04,-4.8
2005-01-05,-3.3613
2005-01-06,-1.7391
2005-01-07,-0.885
2005-01-10,-3.5714
2005-01-11,-5.5556
