ticker,SLLN US Equity
2003-11-25,4.1667
2003-12-05,0.0
2003-12-08,6.0
2003-12-10,0.0
2003-12-11,0.1887
2003-12-12,3.5782
2003-12-18,3.6364
2003-12-29,-3.5088
2003-12-31,0.0
2004-01-12,3.6364
2004-01-16,5.2632
2004-01-20,-3.3333
2004-01-22,0.0
2004-01-27,18.9655
2004-01-28,1.4493
2004-01-29,0.0
2004-01-30,-8.5714
2004-02-02,-1.5625
2004-02-03,-1.5873
2004-02-06,0.0
2004-02-11,3.2258
2004-02-12,0.0
2004-02-17,1.5625
2004-02-18,-3.0769
2004-02-24,0.0
2004-02-25,2.3810000000000002
2004-02-27,-6.9767
2004-03-02,0.0
2004-03-03,2.5
2004-03-11,-10.5691
2004-03-12,-2.7273
2004-03-15,-2.8037
2004-03-16,-3.8462
2004-03-18,-2.0
2004-03-23,2.0408
2004-04-02,0.0
2004-04-19,6.0
2004-05-11,-12.2642
2004-05-17,7.5269
2004-05-27,-8.0
2004-06-01,4.3478
2004-06-08,0.0
2004-06-15,0.0
2004-07-13,-2.0833
2004-07-14,0.0
2004-07-15,1.0638
2004-07-19,1.0526
2004-07-21,0.0
2004-08-12,-11.4583
2004-08-19,2.8235
2004-09-03,-1.6018
2004-09-15,2.3256
2004-09-21,22.7273
2004-09-27,-5.5556
2004-09-28,-9.8039
2004-10-06,6.5217
2004-10-13,0.0
2004-10-19,-4.0816
2004-10-29,-2.1277
2004-11-01,-3.6957
2004-11-03,1.5800999999999998
2004-11-15,-4.4444
2004-11-30,1.1628
2004-12-01,-12.6437
2004-12-13,-5.2632
2004-12-14,-11.1111
2004-12-15,15.625
2004-12-28,-5.4054
2004-12-29,-8.5714
2004-12-30,3.125
2005-01-11,-3.0303
2005-01-13,25.0
2005-01-19,0.0
2005-01-28,-15.0
2005-02-02,0.0
2005-02-10,1.4706000000000001
2005-02-11,-42.029
2005-02-14,25.0
2005-02-16,30.0
2005-02-17,-20.0
2005-02-18,3.8462
2005-02-22,44.4444
2005-02-23,-7.6923
2005-02-24,0.0
2005-02-25,61.1111
2005-02-28,6.8966
2005-03-01,16.129
2005-03-02,-8.3333
2005-03-03,13.6364
2005-03-04,-4.0
2005-03-07,-2.7778
2005-03-08,1.4285999999999999
2005-03-09,-4.2254
2005-03-10,-2.9412000000000003
2005-03-11,6.0606
2005-03-15,-8.5714
2005-03-17,0.0
2005-03-18,0.7813
2005-03-21,0.0
2005-03-24,-5.4264
2005-03-30,1.6393
2005-03-31,0.0
2005-04-04,0.0
2005-04-05,-1.6129
2005-04-06,-1.6393
2005-04-08,-6.6667
2005-04-12,0.0
2005-04-13,-7.1429
2005-04-14,-9.6154
2005-04-18,-4.2553
2005-04-19,-10.0
2005-04-21,-1.2346
2005-04-22,0.0
2005-04-25,-2.5
2005-04-27,-10.2564
2005-05-02,14.2857
2005-05-06,-8.75
2005-05-09,-1.3699
2005-05-10,5.5556
2005-05-12,-7.8947
2005-05-16,7.1429
2005-05-17,-6.6667
2005-05-19,0.0
2005-05-20,2.8571
2005-05-23,0.0
2005-06-07,-16.6667
2005-06-10,20.0
2005-06-14,-19.4444
2005-06-16,0.0
2005-06-20,1.7241
2005-06-22,5.0847
2005-06-23,-9.6774
2005-07-07,3.5714
2005-07-13,0.0
2005-07-14,1.7241
2005-07-18,1.6949
2005-07-28,-5.0
2005-07-29,-8.7719
2005-08-08,7.6923
2005-08-16,7.1429
2005-09-01,-10.0
2005-09-02,7.4074
2005-09-06,24.1379
2005-09-12,-2.7778
2005-09-30,5.7143
2005-10-14,0.0
2005-10-19,-8.1081
2005-10-26,32.3529
2005-10-28,17.7778
2005-10-31,13.2075
2005-11-03,0.0
2005-11-04,3.3333
2005-11-07,4.8387
2005-11-08,0.0
2005-11-09,0.0
2005-11-10,0.0
2005-11-16,-7.6923
2005-11-18,8.3333
2005-11-21,0.0
2005-12-02,0.0
2005-12-06,1.5385
2005-12-08,-6.0606
2005-12-14,-1.6129
2005-12-22,-8.1967
2005-12-23,-1.7856999999999998
2005-12-27,0.0
2005-12-28,1.8182
2005-12-29,1.7856999999999998
2005-12-30,0.0
2006-01-06,-10.526299999999999
2006-01-10,3.9215999999999998
2006-01-11,-5.6604
2006-01-12,6.0
2006-01-18,0.0
2006-01-24,13.2075
2006-01-25,0.0
2006-02-09,-11.6667
2006-02-14,-3.7736
2006-02-15,1.9607999999999999
2006-02-16,-1.9231
2006-02-21,-2.451
2006-02-22,6.5327
2006-02-23,-1.8868
2006-02-24,-1.9231
2006-02-28,3.9215999999999998
2006-03-02,15.0943
2006-03-03,-1.6393
2006-03-06,8.3333
2006-03-07,0.0
2006-03-08,3.0769
2006-03-09,-10.4478
2006-03-14,1.6667
2006-03-21,-9.8361
2006-04-10,-4.5455
2006-04-13,-4.7619
2006-04-18,0.0
2006-04-20,1.0
2006-04-21,0.9901
2006-05-04,7.8431
2006-05-05,-10.9091
2006-05-18,-4.0816
2006-05-26,0.0
2006-06-06,0.0
2006-06-07,-4.2553
2006-06-16,-3.3333
2006-06-19,-19.5402
2006-06-20,0.0
2006-06-28,0.0
2006-08-17,0.0
2006-08-21,8.5714
2006-08-25,-7.8947
2006-08-28,2.8571
2006-09-06,-16.6667
2006-09-11,-16.6667
2006-09-21,0.0
2006-10-03,-16.0
2006-10-04,0.0
2006-10-10,0.0
2006-10-12,4.7619
2006-10-16,-9.0909
2006-10-17,0.0
2006-11-06,5.0
2006-11-16,28.5714
2006-11-30,-25.9259
2006-12-05,0.0
2006-12-06,20.0
2006-12-11,-16.6667
2007-01-04,10.0
2007-01-08,9.0909
2007-01-29,0.0
2007-01-30,0.0
2007-01-31,-8.3333
2007-02-23,0.0
2007-02-26,-2.2727
2007-02-27,-11.6279
2007-02-28,0.0
2007-03-13,5.2632
2007-04-02,-5.0
2007-04-09,0.0
2007-04-11,0.0
2007-04-23,5.2632
2007-05-23,-5.0
2007-05-29,-21.0526
2007-05-30,-13.3333
2007-06-04,23.0769
2007-06-05,0.0
2007-06-06,-6.25
2007-06-07,0.0
2007-06-08,-3.3333
2007-07-05,-10.3448
2007-08-03,0.0
2007-08-20,0.0
2007-08-31,0.0
2007-09-20,0.0
2007-11-21,-30.7692
2007-11-26,11.1111
2007-12-03,-10.0
2007-12-11,-20.0
2007-12-14,-2.7778
2008-04-03,0.0
2008-04-14,0.0
2008-04-24,0.0
2008-04-30,0.0
2008-05-16,-14.2857
2008-09-04,0.0
2008-09-12,0.0
2008-09-24,0.0
2008-10-23,0.0
2008-11-06,-41.6667
2008-12-09,4.2857
2008-12-16,-45.2055
2008-12-18,-50.0
2008-12-23,-88.75
2009-01-21,0.0
2009-05-11,-11.1111
2009-07-23,0.0
2009-10-27,100.0
2009-11-25,-90.625
2009-12-10,0.0
2009-12-17,0.0
2010-02-10,100.0
2010-07-14,0.0
2010-07-28,0.0
2010-10-07,-16.6667
2010-10-27,-40.0
2010-11-17,166.6667
2011-02-04,0.0
2011-02-08,0.0
2011-03-04,900.0
2011-03-07,100.0
2011-03-08,300.0
2011-03-11,-25.0
2011-03-16,0.0
2011-03-28,-66.6667
2011-04-27,50.0
2011-04-28,-10.0
2011-04-29,44.4444
2011-05-02,-3.2051
2011-05-03,-1.9868000000000001
2011-05-04,-5.4054
2011-05-05,-37.1429
2011-05-06,-9.0909
2011-05-09,-10.0
2011-05-10,-16.6667
2011-05-11,1.6667
2011-05-12,4.918
2011-05-13,-12.5
2011-05-16,14.2857
2011-05-17,2.3438
2011-05-18,-22.9008
2011-05-19,2.9703
2011-05-20,-7.6923
2011-05-23,0.0
2011-05-24,-19.7917
2011-05-25,-37.6623
2011-05-26,16.6667
2011-05-27,0.0
2011-05-31,-19.6429
2011-06-01,24.4444
2011-06-02,3.5714
2011-06-03,-3.4483
2011-06-06,-46.4286
2011-06-07,33.3333
2011-06-08,0.0
2011-06-09,52.5
2011-06-10,-26.2295
2011-06-13,-22.2222
2011-06-14,-8.5714
2011-06-15,-9.375
2011-06-16,3.4483
2011-06-17,-10.0
2011-06-20,0.0
2011-06-21,0.0
2011-06-22,25.9259
2011-06-23,-35.2941
2011-06-24,9.0909
2011-06-27,-8.3333
2011-06-28,9.0909
2011-06-29,-8.3333
2011-06-30,-4.5455
2011-07-01,4.7619
2011-07-05,9.0909
2011-07-06,8.3333
2011-07-07,15.3846
2011-07-08,-26.6667
2011-07-11,-13.6364
2011-07-12,-5.2632
2011-07-13,5.5556
2011-07-14,36.8421
2011-07-15,-7.6923
2011-07-18,8.3333
2011-07-19,-7.6923
2011-07-20,-8.3333
2011-07-21,0.0
2011-07-22,0.0
2011-07-25,9.0909
2011-07-26,-8.3333
2011-07-27,-4.5455
2011-07-28,-9.5238
2011-07-29,-5.2632
2011-08-01,16.6667
2011-08-02,-9.5238
2011-08-03,0.0
2011-08-04,-15.7895
2011-08-05,0.0
2011-08-08,18.75
2011-08-09,10.526299999999999
2011-08-10,-14.2857
2011-08-11,-11.1111
2011-08-12,0.0
2011-08-15,-18.75
2011-08-16,-15.3846
2011-08-17,27.2727
2011-08-18,-7.1429
2011-08-19,0.0
2011-08-22,0.0
2011-08-23,0.0
2011-08-24,0.0
2011-08-25,0.0
2011-08-26,0.0
2011-08-29,-15.3846
2011-08-30,-9.0909
2011-08-31,0.0
2011-09-01,10.0
2011-09-02,0.0
2011-09-06,18.1818
2011-09-07,-23.0769
2011-09-08,0.0
2011-09-09,0.0
2011-09-12,0.0
2011-09-13,-20.0
2011-09-14,25.0
2011-09-15,-40.0
2011-09-16,33.3333
2011-09-19,-25.0
2011-09-20,33.3333
2011-09-21,0.0
2011-09-22,-25.0
2011-09-23,66.6667
2011-09-26,-20.0
2011-09-27,-25.0
2011-09-28,0.0
2011-09-29,-16.6667
2011-09-30,0.0
2011-10-03,0.0
2011-10-04,0.0
2011-10-05,0.0
2011-10-06,0.0
2011-10-07,0.0
2011-10-10,0.0
2011-10-11,0.0
2011-10-12,0.0
2011-10-13,0.0
2011-10-14,0.0
2011-10-17,0.0
2011-10-18,-40.0
2011-10-19,66.6667
2011-10-20,-40.0
2011-10-21,66.6667
2011-10-24,-40.0
2011-10-25,0.0
2011-10-26,0.0
2011-10-27,0.0
2011-10-28,0.0
2011-10-31,0.0
2011-11-01,-33.3333
2011-11-02,0.0
2011-11-03,0.0
2011-11-04,50.0
2011-11-07,0.0
2011-11-08,-33.3333
2011-11-09,0.0
2011-11-10,50.0
2011-11-11,0.0
2011-11-14,0.0
2011-11-15,0.0
2011-11-16,-33.3333
2011-11-17,0.0
2011-11-18,0.0
2011-11-21,0.0
2011-11-22,0.0
2011-11-23,0.0
2011-11-25,0.0
2011-11-29,-20.0
2011-12-01,25.0
2011-12-02,0.0
2011-12-05,0.0
2011-12-06,0.0
2011-12-07,0.0
2011-12-08,0.0
2011-12-09,0.0
2011-12-12,0.0
2011-12-13,0.0
2011-12-15,0.0
2011-12-16,0.0
2011-12-19,0.0
2011-12-21,0.0
2011-12-22,0.0
2011-12-23,-20.0
2011-12-28,25.0
2011-12-30,0.0
2012-01-09,-20.0
2012-01-10,25.0
2012-01-13,0.0
2012-01-17,0.0
2012-01-18,0.0
2012-01-19,0.0
2012-01-20,0.0
2012-01-24,0.0
2012-02-01,-20.0
2012-02-07,25.0
2012-02-08,0.0
2012-02-10,0.0
2012-03-01,-20.0
2012-03-02,25.0
2012-03-08,-20.0
2012-03-13,25.0
2012-05-04,0.0
2012-05-07,50.0
2012-05-08,-33.3333
2012-05-09,0.0
2012-05-10,-20.0
2012-05-14,25.0
2012-05-15,0.0
2012-05-17,0.0
2012-05-22,0.0
2012-05-29,0.0
2012-05-30,0.0
2012-06-05,0.0
2012-06-06,0.0
2012-06-07,0.0
2012-06-13,0.0
2012-08-14,0.0
2012-08-16,-20.0
2012-08-17,25.0
2012-08-24,0.0
2012-08-29,-20.0
2012-08-30,25.0
2012-09-12,0.0
2012-10-22,0.0
2012-10-25,0.0
2012-11-01,0.0
2012-11-06,0.0
2012-11-21,0.0
2013-03-19,0.0
2013-06-11,0.0
2013-06-12,0.0
2013-06-14,0.0
2013-06-17,50.0
2013-06-18,-33.3333
2013-06-19,0.0
2013-06-20,50.0
2013-06-24,-33.3333
2013-06-27,50.0
2013-06-28,-33.3333
2013-07-01,0.0
2013-07-02,0.0
2013-07-08,0.0
2013-07-09,0.0
2013-07-12,0.0
2013-07-17,0.0
2013-07-22,0.0
2013-08-12,-20.0
2013-08-15,25.0
2013-08-16,0.0
2013-08-23,0.0
2013-08-30,0.0
2013-09-05,0.0
2013-09-06,0.0
2013-09-11,0.0
2013-10-01,0.0
2013-10-02,0.0
2013-10-07,50.0
2013-10-08,0.0
2013-10-09,-33.3333
2013-10-14,-20.0
2013-10-15,25.0
2013-10-21,0.0
2013-10-23,0.0
2013-10-30,0.0
2013-12-10,0.0
2013-12-23,0.0
2013-12-24,-20.0
2014-02-10,25.0
2014-02-11,0.0
2014-02-19,-20.0
2014-02-24,25.0
2014-02-25,0.0
2014-02-26,0.0
2014-02-28,0.0
2014-03-03,50.0
2014-03-04,-33.3333
2014-03-05,0.0
2014-03-06,0.0
2014-03-10,0.0
2014-03-12,0.0
2014-03-13,0.0
2014-03-17,0.0
2014-03-18,0.0
2014-03-19,0.0
2014-03-20,0.0
2014-03-21,0.0
2014-03-25,0.0
2014-03-26,0.0
2014-03-31,0.0
2014-04-01,0.0
2014-04-02,0.0
2014-04-03,0.0
2014-04-04,0.0
2014-04-07,0.0
2014-04-08,0.0
2014-04-21,0.0
2014-04-22,0.0
2014-04-24,50.0
2014-04-25,-33.3333
2014-04-29,0.0
2014-04-30,0.0
2014-05-01,0.0
2014-05-02,0.0
2014-05-05,0.0
2014-05-06,0.0
2014-05-07,0.0
2014-05-08,-20.0
2014-05-12,25.0
2014-05-14,0.0
2014-05-16,0.0
2014-05-22,0.0
2014-05-23,0.0
2014-05-30,0.0
2014-06-09,0.0
2014-07-02,0.0
2014-07-11,0.0
2014-08-28,0.0
2014-08-29,0.0
2014-09-03,0.0
2014-09-09,0.0
2014-09-15,0.0
2014-09-17,0.0
2014-10-29,0.0
2014-10-30,0.0
2014-10-31,0.0
2014-11-07,0.0
2014-11-11,0.0
2014-11-21,0.0
2014-11-28,0.0
2014-12-30,0.0
2015-01-27,0.0
2015-01-28,0.0
2015-02-13,0.0
2015-03-11,0.0
2015-03-12,0.0
2015-04-09,0.0
2015-04-30,0.0
2015-05-04,0.0
2015-05-18,0.0
2015-05-26,700.0
2015-05-27,-87.5
2015-06-01,0.0
2015-06-05,0.0
2015-06-11,0.0
2015-06-19,0.0
2015-09-04,0.0
2015-12-30,0.0
2016-01-06,0.0
2016-02-05,0.0
2016-03-29,0.0
2016-07-08,0.0
2016-08-24,0.0
2016-12-21,-20.0
2017-01-03,25.0
2017-02-03,-99.2
2017-02-22,12400.0
2017-02-23,0.0
2017-02-24,0.0
2017-02-27,0.0
2017-03-02,0.0
2017-03-09,0.0
2017-03-16,0.0
2017-03-21,0.0
2017-03-29,0.0
2017-03-30,0.0
2017-04-06,0.0
2017-04-11,0.0
2017-04-12,0.0
2017-04-13,0.0
2017-04-18,0.0
2017-04-21,0.0
2017-04-24,0.0
2017-04-25,-20.0
2017-04-26,25.0
2017-04-27,0.0
2017-04-28,0.0
2017-05-01,0.0
2017-05-04,0.0
2017-05-05,-20.0
2017-05-10,25.0
2017-05-11,0.0
2017-05-15,0.0
2017-05-16,0.0
2017-05-17,0.0
2017-05-18,0.0
2017-05-19,0.0
2017-05-22,0.0
2017-05-23,0.0
2017-05-24,0.0
2017-05-31,-20.0
2017-06-02,25.0
2017-06-06,-99.2
2017-07-14,9900.0
2017-07-17,0.0
2017-07-20,0.0
2017-07-28,0.0
2017-08-02,0.0
2017-08-03,0.0
2017-08-07,0.0
2017-08-09,0.0
2017-08-18,0.0
2017-08-24,0.0
2017-08-31,0.0
2017-09-06,0.0
2017-09-07,0.0
2017-09-08,0.0
2017-09-11,0.0
2017-09-12,100.0
2017-09-13,-50.0
2017-09-19,100.0
2017-09-20,-50.0
2017-11-03,0.0
2017-11-06,0.0
2017-12-06,0.0
2017-12-12,-99.0
2018-01-04,9900.0
2018-01-09,-99.0
2018-01-12,9900.0
2018-01-16,0.0
2018-01-17,0.0
2018-01-18,100.0
2018-01-23,-50.0
2018-01-26,0.0
2018-03-09,0.0
2018-03-14,-99.0
2018-03-15,9900.0
2018-03-16,0.0
2018-03-19,0.0
2018-03-21,0.0
2018-03-27,0.0
2018-03-28,0.0
2018-03-29,0.0
2018-04-03,0.0
2018-04-04,0.0
2018-04-10,-90.0
2018-04-17,900.0
2018-04-19,0.0
2018-06-04,0.0
2018-06-28,100.0
2018-06-29,-50.0
2018-07-06,100.0
2018-07-09,-50.0
2018-07-10,0.0
2018-07-11,50.0
2018-07-13,-33.3333
2018-07-16,0.0
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,0.0
2018-07-26,0.0
2018-07-31,0.0
2018-08-01,0.0
2018-08-02,0.0
2018-08-03,0.0
2018-08-06,0.0
2018-08-07,0.0
2018-08-08,0.0
2018-08-10,0.0
2018-08-13,0.0
2018-08-14,0.0
2018-08-15,0.0
2018-08-23,0.0
2018-09-06,0.0
2018-09-17,-99.0
2018-09-18,9900.0
2018-09-19,0.0
2018-09-20,0.0
2018-10-10,0.0
2018-12-07,0.0
2019-01-14,0.0
2019-01-16,0.0
2019-02-01,0.0
2019-02-08,-99.0
2019-02-22,9900.0
2019-02-25,0.0
2019-02-26,0.0
2019-02-27,0.0
2019-02-28,0.0
2019-03-01,0.0
2019-03-04,0.0
2019-03-05,0.0
2019-03-06,0.0
2019-03-08,0.0
2019-03-12,0.0
2019-03-18,0.0
2019-03-21,0.0
2019-03-22,0.0
2019-03-25,0.0
2019-03-26,0.0
2019-03-27,0.0
2019-03-29,0.0
2019-04-08,0.0
2019-04-24,-99.0
2019-05-03,9900.0
2019-05-14,-99.0
2019-05-15,0.0
2019-06-10,9900.0
2019-06-18,0.0
2019-06-19,-90.0
2019-08-07,-90.0
2019-09-03,9900.0
2019-09-17,-99.0
2019-09-20,0.0
2019-10-03,9900.0
2019-10-07,0.0
2019-10-08,0.0
2019-10-18,-60.0
2019-10-21,150.0
2019-11-07,-99.0
2019-11-20,9900.0
2019-12-13,-99.0
2019-12-26,9900.0
2019-12-30,0.0
2020-01-07,-99.0
2020-01-24,900.0
2020-02-03,900.0
2020-02-10,0.0
2020-02-18,0.0
2020-03-03,-99.0
2020-05-22,9900.0
2020-06-02,0.0
2020-06-09,0.0
2020-06-10,0.0
2020-06-25,-99.0
2020-07-14,9900.0
