ticker,IVDN US Equity
2004-05-21,-5.2632
2004-05-25,12.2222
2004-05-26,-15.8416
2004-05-27,5.8824
2004-06-02,5.5556
2004-06-03,0.0
2004-06-04,21.0526
2004-06-07,7.8261
2004-06-08,0.8065
2004-06-09,0.0
2004-06-10,0.0
2004-06-14,0.0
2004-06-15,0.8
2004-06-16,4.7619
2004-06-17,-5.303
2004-06-18,0.8
2004-06-21,-4.7619
2004-06-22,-14.1667
2004-06-23,6.7961
2004-06-24,9.0909
2004-06-25,0.0
2004-06-29,-20.8333
2004-06-30,17.8947
2004-07-08,-24.1071
2004-07-09,-5.8824
2004-07-13,25.0
2004-07-20,1.0
2004-07-30,-0.9901
2004-08-02,1.0
2004-08-03,3.9604
2004-08-10,-9.5238
2004-08-11,0.0
2004-08-17,0.0
2004-08-23,0.0
2004-08-30,0.0
2004-09-01,0.0
2004-09-02,-21.0526
2004-09-03,26.6667
2004-09-08,0.0
2004-09-14,0.0
2004-09-15,-5.2632
2004-09-22,-27.7778
2004-09-23,-21.5385
2004-09-24,-35.2941
2004-09-27,54.5455
2004-09-28,0.0
2004-09-30,-43.1373
2004-10-04,20.6897
2004-10-05,45.7143
2004-10-06,3.9215999999999998
2004-10-07,0.0
2004-10-11,-28.3019
2004-10-12,26.3158
2004-10-15,8.3333
2004-10-20,-32.6923
2004-10-21,45.7143
2004-11-02,0.0
2004-11-03,0.0
2004-11-04,-31.3725
2004-11-05,14.2857
2004-11-08,-37.5
2004-11-09,0.0
2004-11-10,8.0
2004-11-11,3.7037
2004-11-12,-17.8571
2004-11-16,52.1739
2004-11-17,5.7143
2004-11-18,-29.7297
2004-11-19,3.8462
2004-11-22,85.1852
2004-11-23,-16.0
2004-11-24,16.6667
2004-11-29,-18.3673
2004-11-30,27.5
2004-12-03,-47.0588
2004-12-06,3.7037
2004-12-07,0.0
2004-12-08,78.5714
2004-12-09,30.0
2004-12-10,7.6923
2004-12-13,-11.4286
2004-12-14,0.0
2004-12-15,-51.9355
2004-12-16,84.5638
2004-12-17,-9.0909
2004-12-23,-10.0
2004-12-28,-31.1111
2004-12-29,12.9032
2004-12-31,100.0
2005-01-03,-48.5714
2005-01-05,11.1111
2005-01-06,35.0
2005-01-07,-1.8519
2005-01-10,13.2075
2005-01-11,-13.3333
2005-01-12,-28.8462
2005-01-13,62.1622
2005-01-14,3.3333
2005-01-18,-3.2258
2005-01-19,-18.3333
2005-01-20,-22.449
2005-01-21,-18.4211
2005-01-24,0.0
2005-01-25,16.129
2005-01-26,11.1111
2005-01-27,0.0
2005-01-28,0.0
2005-02-01,-37.5
2005-02-02,56.0
2005-02-03,-23.0769
2005-02-04,0.0
2005-02-07,16.6667
2005-02-09,-28.5714
2005-02-10,0.0
2005-02-11,0.0
2005-02-15,4.0
2005-02-16,-3.8462
2005-02-17,0.0
2005-02-22,0.0
2005-02-24,-20.0
2005-02-25,0.0
2005-02-28,20.0
2005-03-01,-4.1667
2005-03-02,-13.0435
2005-03-03,15.0
2005-03-09,52.1739
2005-03-10,8.5714
2005-03-14,-47.3684
2005-03-15,-5.0
2005-03-16,-21.0526
2005-03-17,0.0
2005-03-18,0.0
2005-03-22,66.6667
2005-03-23,0.0
2005-03-31,-36.0
2005-04-01,6.25
2005-04-05,-23.5294
2005-04-06,46.1538
2005-04-07,100.0
2005-04-08,5.2632
2005-04-11,0.0
2005-04-12,2.5
2005-04-13,9.7561
2005-04-14,-11.1111
2005-04-15,0.0
2005-04-19,45.0
2005-04-20,-22.4138
2005-04-22,-44.4444
2005-04-25,20.0
2005-04-26,33.3333
2005-04-27,0.0
2005-04-28,0.0
2005-04-29,10.0
2005-05-02,2.2727
2005-05-03,-4.4444
2005-05-04,-30.2326
2005-05-05,16.6667
2005-05-06,14.2857
2005-05-10,-27.5
2005-05-12,-37.931
2005-05-13,38.8889
2005-05-16,0.0
2005-05-17,0.0
2005-05-18,0.0
2005-05-19,40.0
2005-05-20,-14.2857
2005-05-23,0.0
2005-05-24,-43.3333
2005-05-25,0.0
2005-05-31,17.647100000000002
2005-06-01,0.0
2005-06-02,25.0
2005-06-03,-32.0
2005-06-06,64.7059
2005-06-07,-10.7143
2005-06-08,80.0
2005-06-09,-15.5556
2005-06-10,0.0
2005-06-13,2.6316
2005-06-15,5.1282
2005-06-17,9.7561
2005-06-20,-33.3333
2005-06-21,0.0
2005-06-23,3.3333
2005-06-27,-19.3548
2005-06-30,60.0
2005-07-01,-7.5
2005-07-05,0.0
2005-07-06,0.0
2005-07-11,-30.5405
2005-07-12,0.0
2005-07-13,0.0
2005-07-14,0.0
2005-07-15,0.0
2005-07-18,36.1868
2005-07-19,-14.2857
2005-07-20,0.0
2005-07-21,-16.6667
2005-07-22,40.0
2005-07-25,-2.8571
2005-07-26,32.3529
2005-07-28,-28.8889
2005-07-29,25.0
2005-08-02,-25.0
2005-08-05,26.6667
2005-08-08,0.0
2005-08-09,0.0
2005-08-10,0.0
2005-08-11,-5.2632
2005-08-12,11.1111
2005-08-15,12.5
2005-08-17,0.0
2005-08-18,0.0
2005-08-19,0.0
2005-08-22,-11.1111
2005-08-24,12.5
2005-08-26,0.0
2005-09-02,11.1111
2005-09-07,0.0
2005-09-15,0.0
2005-09-16,-10.0
2005-09-19,-20.0
2005-09-20,-5.5556
2005-09-26,-2.9412000000000003
2005-10-06,21.2121
2005-10-07,12.5
2005-10-12,-22.2222
2005-10-13,28.5714
2005-10-14,-11.1111
2005-10-17,12.5
2005-10-18,0.0
2005-10-19,11.1111
2005-10-21,20.0
2005-10-24,16.6667
2005-10-25,-7.1429
2005-10-26,-7.6923
2005-10-27,-8.3333
2005-10-31,-27.2727
2005-11-01,12.5
2005-11-02,22.2222
2005-11-03,-10.9091
2005-11-04,14.2857
2005-11-07,0.0
2005-11-08,-10.7143
2005-11-09,0.0
2005-11-10,12.0
2005-11-11,-1.7856999999999998
2005-11-16,-25.4545
2005-11-17,-2.439
2005-11-18,7.5
2005-11-23,23.2558
2005-11-30,-3.7736
2005-12-01,0.0
2005-12-02,-8.8235
2005-12-05,-13.9785
2005-12-07,27.5
2005-12-14,-19.6078
2005-12-15,0.0
2005-12-20,9.7561
2005-12-21,0.0
2005-12-22,-15.5556
2005-12-23,0.0
2005-12-28,0.0
2005-12-30,18.4211
2006-01-03,-15.5556
2006-01-04,10.526299999999999
2006-01-09,-9.5238
2006-01-11,0.0
2006-01-12,13.1579
2006-01-18,18.6047
2006-01-25,-13.7255
2006-01-31,36.3636
2006-02-06,-3.3333
2006-02-08,0.0
2006-02-09,-8.6207
2006-02-13,0.0
2006-02-14,-15.0943
2006-02-17,22.2222
2006-02-21,0.0
2006-02-22,36.3636
2006-02-23,-13.3333
2006-02-24,0.0
2006-02-27,15.3846
2006-03-01,6.6667
2006-03-02,11.25
2006-03-03,1.1236
2006-03-06,-1.1111
2006-03-07,-26.9663
2006-03-08,-26.1538
2006-03-09,0.0
2006-03-10,22.9167
2006-03-13,1.6949
2006-03-15,-16.6667
2006-03-16,8.0
2006-03-17,14.8148
2006-03-20,1.6129
2006-03-21,3.1746
2006-03-22,-18.4615
2006-03-23,16.9811
2006-03-28,-14.5161
2006-03-29,13.2075
2006-03-30,-11.6667
2006-03-31,-1.8868
2006-04-03,-5.7692
2006-04-04,16.3265
2006-04-05,0.0
2006-04-07,-12.2807
2006-04-10,14.0
2006-04-11,0.0
2006-04-12,0.0
2006-04-13,14.0351
2006-04-18,4.6154
2006-04-19,-11.7647
2006-04-20,0.0
2006-04-24,0.0
2006-04-25,0.0
2006-04-26,25.0
2006-04-27,-13.3333
2006-05-01,0.0
2006-05-04,-12.3077
2006-05-05,-12.2807
2006-05-09,-2.0
2006-05-10,8.1633
2006-05-11,18.8679
2006-05-12,0.0
2006-05-16,-12.6984
2006-05-17,0.0
2006-05-18,3.6364
2006-05-23,-8.7719
2006-05-24,11.538499999999999
2006-05-26,-5.1724
2006-06-02,-5.4545
2006-06-07,15.3846
2006-06-09,-16.6667
2006-06-13,0.0
2006-06-14,-8.0
2006-06-15,8.6957
2006-06-19,-12.0
2006-06-20,9.0909
2006-06-22,-16.6667
2006-06-26,-2.5
2006-06-30,-5.1282
2006-07-03,13.5135
2006-07-05,-14.2857
2006-07-06,2.7778
2006-07-17,5.4054
2006-07-19,10.2564
2006-07-20,13.9535
2006-07-26,-8.1633
2006-08-04,-11.1111
2006-08-08,12.5
2006-08-10,0.0
2006-08-11,-6.6667
2006-08-14,7.1429
2006-08-15,8.8889
2006-08-16,-18.3673
2006-08-21,-12.5
2006-08-22,2.8571
2006-08-23,-2.7778
2006-08-24,8.5714
2006-08-28,0.0
2006-08-29,0.0
2006-08-30,5.2632
2006-08-31,17.5
2006-09-06,-19.1489
2006-09-07,0.0
2006-09-08,0.0
2006-09-15,2.6316
2006-09-20,0.0
2006-09-21,0.0
2006-09-25,-15.3846
2006-09-28,9.0909
2006-09-29,11.1111
2006-10-03,2.5
2006-10-04,-17.0732
2006-10-05,-2.9412000000000003
2006-10-10,15.1515
2006-10-11,-7.8947
2006-10-13,-8.5714
2006-10-17,9.375
2006-10-18,28.5714
2006-10-19,-17.7778
2006-10-20,8.1081
2006-10-23,-7.5
2006-10-24,0.0
2006-10-27,0.0
2006-11-02,0.0
2006-11-06,2.7027
2006-11-10,31.5789
2006-11-15,-24.0
2006-11-16,2.6316
2006-11-17,-15.3846
2006-11-27,6.0606
2006-11-29,14.2857
2006-12-05,-12.5
2006-12-06,5.7143
2006-12-11,8.1081
2006-12-14,0.0
2006-12-15,25.0
2006-12-18,-20.0
2006-12-19,0.0
2006-12-21,15.0
2006-12-22,-2.1739
2006-12-26,-11.1111
2006-12-28,-10.0
2006-12-29,2.7778
2007-01-03,21.6216
2007-01-05,8.8889
2007-01-08,-26.5306
2007-01-09,2.7778
2007-01-10,-2.7027
2007-01-12,11.1111
2007-01-16,12.5
2007-01-17,0.0
2007-01-18,6.6667
2007-01-23,4.1667
2007-01-24,0.0
2007-01-25,0.0
2007-01-26,-10.0
2007-01-31,5.3333
2007-02-05,-24.0506
2007-02-06,11.1111
2007-02-08,-2.5
2007-02-14,15.3846
2007-02-15,0.0
2007-02-20,0.0
2007-02-21,0.0
2007-02-22,-11.1111
2007-02-23,0.0
2007-02-26,5.0
2007-03-01,-14.2857
2007-03-05,0.0
2007-03-08,11.1111
2007-03-09,0.0
2007-03-13,-12.5
2007-03-15,14.2857
2007-03-16,-15.0
2007-03-19,23.5294
2007-03-20,7.1429
2007-03-26,-11.1111
2007-03-27,-12.5
2007-03-28,0.0
2007-03-30,14.2857
2007-04-03,-15.0
2007-04-04,8.8235
2007-04-05,8.1081
2007-04-09,-7.5
2007-04-10,8.1081
2007-04-11,-7.5
2007-04-12,8.1081
2007-04-13,-7.5
2007-04-16,-10.8108
2007-04-17,0.0
2007-04-18,21.2121
2007-04-19,0.0
2007-04-20,-12.5
2007-04-23,-2.8571
2007-04-24,17.647100000000002
2007-04-25,-7.5
2007-04-26,-2.7027
2007-04-27,0.0
2007-04-30,2.7778
2007-05-01,2.7027
2007-05-02,-7.6316
2007-05-03,8.2621
2007-05-04,-6.5789
2007-05-08,-4.2254
2007-05-09,-23.5294
2007-05-11,34.6154
2007-05-16,-2.8571
2007-05-17,-1.4706000000000001
2007-05-21,-1.4925
2007-05-24,0.0
2007-05-25,1.5152
2007-05-31,-13.4328
2007-06-04,10.3448
2007-06-07,28.125
2007-06-12,-26.8293
2007-06-13,23.3333
2007-06-15,0.0
2007-06-19,-10.8108
2007-06-21,-12.1212
2007-06-22,13.7931
2007-06-26,-24.2424
2007-06-27,0.0
2007-06-28,20.0
2007-07-02,0.0
2007-07-03,-20.0
2007-07-05,25.0
2007-07-06,0.0
2007-07-09,-10.0
2007-07-10,11.1111
2007-07-11,-10.0
2007-07-13,11.1111
2007-07-16,-10.0
2007-07-17,11.1111
2007-07-20,-26.6667
2007-07-23,36.3636
2007-07-24,-20.0
2007-07-25,0.0
2007-07-26,16.6667
2007-07-27,-14.2857
2007-08-02,-12.5
2007-08-03,4.7619
2007-08-07,-13.6364
2007-08-08,5.2632
2007-08-09,0.0
2007-08-13,0.0
2007-08-14,0.0
2007-08-15,20.0
2007-08-16,-16.6667
2007-08-17,0.0
2007-08-20,15.0
2007-08-21,4.3478
2007-08-22,4.1667
2007-08-23,20.0
2007-08-28,16.6667
2007-08-29,11.4286
2007-08-30,-10.2564
2007-08-31,-11.4286
2007-09-05,-3.2258
2007-09-06,16.6667
2007-09-07,-5.7143
2007-09-10,6.0606
2007-09-11,-5.7143
2007-09-12,6.0606
2007-09-13,28.5714
2007-09-14,-5.5556
2007-09-17,-5.8824
2007-09-18,-2.5
2007-09-19,-2.5641
2007-09-20,-7.8947
2007-09-21,14.2857
2007-09-24,0.0
2007-09-26,0.0
2007-09-27,-10.0
2007-09-28,0.0
2007-10-01,5.5556
2007-10-02,0.0
2007-10-03,-5.2632
2007-10-04,5.5556
2007-10-05,-5.2632
2007-10-08,5.5556
2007-10-09,5.2632
2007-10-10,7.5
2007-10-11,-2.3256
2007-10-12,-4.7619
2007-10-15,0.0
2007-10-19,0.0
2007-10-22,0.0
2007-10-23,0.0
2007-10-24,37.5
2007-10-25,-7.2727
2007-10-26,11.7647
2007-10-29,-1.7544
2007-10-30,12.5
2007-10-31,-1.5873
2007-11-01,6.4516
2007-11-02,6.0606
2007-11-05,2.8571
2007-11-06,4.1667
2007-11-07,-13.3333
2007-11-08,-3.0769
2007-11-09,-4.7619
2007-11-12,0.0
2007-11-14,-11.6667
2007-11-15,13.2075
2007-11-16,-13.3333
2007-11-19,-3.8462
2007-11-20,10.0
2007-11-21,3.6364
2007-11-26,-3.5088
2007-11-27,-5.4545
2007-11-28,5.7692
2007-11-29,0.0
2007-11-30,3.6364
2007-12-03,5.2632
2007-12-04,-15.0
2007-12-05,3.9215999999999998
2007-12-06,1.8868
2007-12-07,11.1111
2007-12-10,-3.3333
2007-12-11,0.0
2007-12-12,-1.7241
2007-12-13,0.0
2007-12-14,5.2632
2007-12-17,-8.3333
2007-12-18,0.0
2007-12-19,0.0
2007-12-20,7.2727
2007-12-21,1.6949
2007-12-24,6.6667
2007-12-26,-3.125
2007-12-27,-3.2258
2007-12-28,3.3333
2007-12-31,3.2258
2008-01-02,-7.8125
2008-01-03,3.3898
2008-01-04,3.2787
2008-01-07,-4.7619
2008-01-08,-6.6667
2008-01-09,-1.7856999999999998
2008-01-10,7.2727
2008-01-11,0.0
2008-01-14,-8.4746
2008-01-15,-7.4074
2008-01-16,0.0
2008-01-18,0.0
2008-01-22,-6.0
2008-01-23,-4.2553
2008-01-24,-8.8889
2008-01-25,17.0732
2008-01-28,-8.3333
2008-01-29,-9.0909
2008-01-30,-2.5
2008-02-01,2.5641
2008-02-04,0.0
2008-02-05,-7.5
2008-02-07,48.6486
2008-02-08,-9.0909
2008-02-11,2.0
2008-02-12,-1.9607999999999999
2008-02-14,-14.0
2008-02-15,11.6279
2008-02-19,4.1667
2008-02-20,-10.0
2008-02-21,11.1111
2008-02-22,-14.0
2008-02-26,4.6512
2008-02-27,20.0
2008-02-29,-14.8148
2008-03-03,10.8696
2008-03-04,-11.7647
2008-03-05,11.1111
2008-03-06,0.0
2008-03-07,-2.0
2008-03-10,-8.1633
2008-03-11,0.0
2008-03-12,-8.8889
2008-03-13,0.0
2008-03-14,2.439
2008-03-17,-4.7619
2008-03-18,5.0
2008-03-20,-7.1429
2008-03-24,-23.0769
2008-03-26,26.6667
2008-03-27,10.526299999999999
2008-03-28,2.3810000000000002
2008-03-31,-18.6047
2008-04-01,5.7143
2008-04-02,-10.8108
2008-04-03,0.0
2008-04-04,0.0
2008-04-07,21.2121
2008-04-08,-17.5
2008-04-09,36.3636
2008-04-10,4.4444
2008-04-11,8.5106
2008-04-15,-21.5686
2008-04-16,-2.5
2008-04-18,-5.1282
2008-04-21,37.8378
2008-04-22,-21.5686
2008-04-24,22.5
2008-04-29,-8.1633
2008-04-30,-11.1111
2008-05-01,15.0
2008-05-06,-8.6957
2008-05-08,0.0
2008-05-12,2.3810000000000002
2008-05-13,0.0
2008-05-14,13.9535
2008-05-16,2.0408
2008-05-19,0.0
2008-05-20,-6.0
2008-05-21,5.3191
2008-05-23,0.0
2008-05-27,-5.0505
2008-05-28,0.0
2008-05-29,-14.8936
2008-05-30,-2.5
2008-06-03,17.9487
2008-06-04,-13.0435
2008-06-05,-5.0
2008-06-06,2.6316
2008-06-10,7.6923
2008-06-17,-4.7619
2008-06-18,12.5
2008-06-19,0.0
2008-06-20,-11.1111
2008-06-24,12.5
2008-06-25,0.0
2008-06-30,3.3333
2008-07-02,-3.2258
2008-07-03,0.0
2008-07-07,6.6667
2008-07-09,-6.25
2008-07-11,0.0
2008-07-14,11.1111
2008-07-15,-14.0
2008-07-17,11.6279
2008-07-18,-6.25
2008-07-21,0.0
2008-07-22,2.2222
2008-07-23,3.2609
2008-07-24,-9.473700000000001
2008-07-25,4.6512
2008-07-28,0.0
2008-07-29,-11.1111
2008-07-30,2.5
2008-08-07,-2.439
2008-08-08,0.0
2008-08-11,2.5
2008-08-14,-2.439
2008-08-15,17.5
2008-08-29,-25.5319
2008-09-02,14.2857
2008-09-03,-11.25
2008-09-04,12.6761
2008-09-05,0.0
2008-09-08,0.0
2008-09-09,0.0
2008-09-11,-12.5
2008-09-12,0.0
2008-09-16,-14.2857
2008-09-18,33.3333
2008-09-19,0.0
2008-09-25,-25.0
2008-09-30,33.3333
2008-10-01,-10.0
2008-10-06,-16.6667
2008-10-07,50.0
2008-10-08,0.0
2008-10-09,-22.2222
2008-10-27,22.8571
2008-10-29,-27.907
2008-10-30,0.0
2008-11-07,0.0
2008-11-10,0.0
2008-11-11,29.0323
2008-11-17,0.0
2008-11-18,-25.0
2008-11-19,0.0
2008-11-25,-23.3333
2008-11-26,73.913
2008-12-10,-30.0
2008-12-11,0.0
2008-12-22,7.1429
2008-12-23,0.0
2008-12-24,0.0
2009-01-02,-33.3333
2009-01-06,50.0
2009-01-16,16.6667
2009-01-20,0.0
2009-01-22,0.0
2009-01-27,-5.7143
2009-01-28,21.2121
2009-01-29,0.0
2009-01-30,-25.0
2009-02-02,10.0
2009-02-03,30.303
2009-02-04,-6.9767
2009-02-05,5.0
2009-02-06,0.0
2009-02-09,0.0
2009-02-11,-7.1429
2009-02-13,7.6923
2009-02-19,-9.5238
2009-02-27,0.0
2009-03-03,0.0
2009-03-05,0.0
2009-03-06,10.526299999999999
2009-03-09,4.7619
2009-03-10,4.5455
2009-03-11,-19.5652
2009-03-12,8.1081
2009-03-13,0.0
2009-03-16,0.0
2009-03-17,-7.5
2009-03-18,21.6216
2009-03-23,-11.1111
2009-03-24,-12.5
2009-03-25,14.2857
2009-03-26,5.0
2009-03-31,-28.5714
2009-04-01,30.0
2009-04-02,2.5641
2009-04-06,0.0
2009-04-15,-25.0
2009-04-23,16.6667
2009-04-27,14.2857
2009-04-29,-25.0
2009-05-06,0.0
2009-05-07,-16.6667
2009-05-13,20.0
2009-05-15,0.0
2009-05-21,-33.3333
2009-05-26,0.0
2009-06-01,50.0
2009-06-04,16.6667
2009-06-05,8.5714
2009-06-09,-21.0526
2009-06-12,13.3333
2009-06-16,-11.7647
2009-06-18,-6.6667
2009-06-22,-10.7143
2009-06-23,40.0
2009-06-24,-20.0
2009-06-30,7.1429
2009-07-01,0.0
2009-07-02,0.0
2009-07-06,-6.6667
2009-07-13,7.1429
2009-07-15,16.6667
2009-07-16,-0.2857
2009-07-17,-14.0401
2009-07-20,-10.0
2009-07-21,29.6296
2009-07-22,-24.1429
2009-07-27,-2.0716
2009-07-31,7.6923
2009-08-03,-19.6429
2009-08-05,-11.1111
2009-08-06,25.0
2009-08-07,0.0
2009-08-10,40.0
2009-08-11,-14.2857
2009-08-12,10.0
2009-08-13,0.0
2009-08-14,0.0
2009-08-17,-22.7273
2009-08-19,17.647100000000002
2009-08-21,0.0
2009-08-24,-3.3333
2009-08-28,-62.069
2009-08-31,54.5455
2009-09-01,76.4706
2009-09-02,0.0
2009-09-03,0.0
2009-09-04,6.6667
2009-09-08,6.25
2009-09-09,-2.9412000000000003
2009-09-10,0.0
2009-09-11,0.0
2009-09-14,-36.3636
2009-09-17,54.7619
2009-09-18,-4.6154
2009-09-21,0.0
2009-09-22,-32.2581
2009-09-24,52.381
2009-09-25,-12.5
2009-09-28,14.2857
2009-09-30,-6.25
2009-10-01,3.3333
2009-10-05,3.2258
2009-10-06,-6.25
2009-10-07,6.6667
2009-10-12,-6.25
2009-10-13,-6.6667
2009-10-14,7.1429
2009-10-15,-3.3333
2009-10-16,0.0
2009-10-21,-1.7241
2009-10-27,-22.807
2009-10-28,-4.5455
2009-11-04,33.3333
2009-11-05,-25.0
2009-11-09,14.2857
2009-11-10,0.0
2009-11-11,0.0
2009-11-12,-12.5
2009-11-13,-4.7619
2009-11-16,60.0
2009-11-17,-6.25
2009-11-18,0.0
2009-11-19,0.0
2009-11-20,3.3333
2009-11-23,12.9032
2009-11-24,-14.2857
2009-11-25,26.6667
2009-11-27,-5.2632
2009-11-30,-22.2222
2009-12-01,32.1429
2009-12-02,-5.4054
2009-12-04,-34.2857
2009-12-07,52.1739
2009-12-08,0.0
2009-12-09,0.0
2009-12-10,0.0
2009-12-11,-14.2857
2009-12-14,16.6667
2009-12-17,0.0
2009-12-18,-42.8571
2009-12-21,50.0
2009-12-22,-33.3333
2009-12-24,0.0
2009-12-28,0.0
2009-12-30,50.0
2009-12-31,0.0
2010-01-04,0.0
2010-01-05,0.0
2010-01-07,-26.6667
2010-01-11,40.9091
2010-01-12,12.9032
2010-01-13,0.0
2010-01-14,-14.2857
2010-01-15,-13.3333
2010-01-19,-23.0769
2010-01-21,15.0
2010-01-22,47.8261
2010-01-25,-26.4706
2010-01-28,0.0
2010-01-29,20.0
2010-02-01,-16.6667
2010-02-02,0.0
2010-02-03,20.0
2010-02-04,-6.6667
2010-02-05,0.0
2010-02-08,0.0
2010-02-10,0.0
2010-02-11,-28.5714
2010-02-18,0.0
2010-02-22,20.0
2010-02-23,0.0
2010-02-24,-16.6667
2010-02-26,20.0
2010-03-02,12.5
2010-03-03,-11.1111
2010-03-04,4.1667
2010-03-05,8.0
2010-03-08,-7.4074
2010-03-09,12.0
2010-03-10,7.1429
2010-03-12,16.6667
2010-03-15,-8.5714
2010-03-16,3.125
2010-03-19,-24.2424
2010-03-24,8.0
2010-03-25,-3.7037
2010-03-26,15.3846
2010-03-29,-16.6667
2010-03-31,0.0
2010-04-01,0.0
2010-04-05,0.0
2010-04-06,0.0
2010-04-07,0.0
2010-04-08,0.0
2010-04-13,0.0
2010-04-14,-12.0
2010-04-20,13.6364
2010-04-21,-20.0
2010-04-23,15.0
2010-04-26,8.6957
2010-04-27,16.0
2010-04-28,27.5862
2010-04-29,5.4054
2010-04-30,2.5641
2010-05-03,0.0
2010-05-04,-12.5
2010-05-05,-37.1429
2010-05-06,59.0909
2010-05-12,-25.7143
2010-05-13,34.6154
2010-05-14,14.2857
2010-05-17,0.0
2010-05-18,0.0
2010-05-20,-12.5
2010-05-21,0.0
2010-05-24,-14.2857
2010-05-25,0.0
2010-06-02,0.0
2010-06-07,-6.6667
2010-06-15,-10.7143
2010-06-16,40.0
2010-06-17,-28.5714
2010-06-21,56.0
2010-06-22,-12.8205
2010-06-24,2.9412000000000003
2010-06-29,-28.5714
2010-06-30,20.0
2010-07-01,-16.6667
2010-07-07,0.0
2010-07-08,20.0
2010-07-09,-10.0
2010-07-12,-3.7037
2010-07-13,0.0
2010-07-16,23.0769
2010-07-19,-20.3125
2010-07-22,13.6765
2010-07-23,0.0431
2010-07-27,0.0
2010-07-28,-12.069
2010-07-29,13.6765
2010-07-30,3.4929
2010-08-02,0.0
2010-08-04,-3.3333
2010-08-05,-12.069
2010-08-06,21.5686
2010-08-09,0.0
2010-08-10,6.4516
2010-08-11,0.0
2010-08-12,0.0
2010-08-17,-3.0303
2010-08-18,0.0
2010-08-19,-12.5
2010-08-23,-7.0982
2010-08-26,-1.9702
2010-08-27,0.0
2010-08-30,0.0
2010-09-01,-1.9607999999999999
2010-09-02,0.0
2010-09-08,-4.0
2010-09-10,4.1667
2010-09-14,-12.0
2010-09-15,0.0
2010-09-16,6.8182
2010-09-20,6.383
2010-09-23,0.0
2010-09-27,-20.0
2010-09-28,25.0
2010-09-29,0.0
2010-09-30,0.0
2010-10-05,0.0
2010-10-06,8.0
2010-10-07,0.0
2010-10-08,-12.963
2010-10-13,14.8936
2010-10-18,0.0
2010-10-20,11.1111
2010-10-21,-10.0
2010-10-25,0.0
2010-10-28,22.2222
2010-10-29,0.0
2010-11-01,6.0606
2010-11-02,-2.8571
2010-11-03,-2.9412000000000003
2010-11-04,-9.0909
2010-11-05,-13.3333
2010-11-08,0.0
2010-11-09,-7.6923
2010-11-10,0.0
2010-11-11,12.5
2010-11-12,-7.4074
2010-11-16,28.0
2010-11-18,-6.25
2010-11-19,0.0
2010-11-22,-13.3333
2010-11-24,19.2308
2010-11-26,0.0
2010-11-29,-1.6129
2010-12-02,-1.6393
2010-12-03,-15.0
2010-12-06,0.0
2010-12-07,0.0
2010-12-08,1.9607999999999999
2010-12-10,0.0
2010-12-15,0.0
