ticker,VSTCQ US Equity
2005-11-10,-2.8966
2005-11-11,-2.6989
2005-11-14,-10.219
2005-11-15,4.065
2005-11-16,4.6875
2005-11-17,1.4925
2005-11-18,6.6176
2005-11-21,3.4483
2005-11-22,4.0
2005-11-23,2.9487
2005-11-25,4.2341
2005-11-28,5.9737
2005-11-29,6.2007
2005-11-30,7.1125
2005-12-01,-10.8028
2005-12-02,11.1111
2005-12-05,-8.5
2005-12-06,-8.1967
2005-12-07,-18.4524
2005-12-08,-16.7883
2005-12-09,22.807
2005-12-12,13.5714
2005-12-13,1.3836
2005-12-14,-2.8536
2005-12-15,4.3423
2005-12-16,2.2032
2005-12-19,-3.7126
2005-12-20,-1.4925
2005-12-21,-5.303
2005-12-22,6.4
2005-12-23,4.386
2005-12-27,2.0408
2005-12-28,0.5882
2005-12-29,0.5848
2005-12-30,-4.5349
2006-01-03,1.7052
2006-01-04,0.5988
2006-01-05,1.5476
2006-01-06,-3.6342
2006-01-09,1.5815000000000001
2006-01-10,-2.6347
2006-01-11,-1.476
2006-01-12,-0.9988
2006-01-13,-4.7919
2006-01-17,-1.9868000000000001
2006-01-18,-2.2973
2006-01-19,-3.1812
2006-01-20,-0.5714
2006-01-23,-0.8621
2006-01-24,-3.0435
2006-01-25,-11.8087
2006-01-26,-8.3051
2006-01-27,14.2329
2006-01-30,10.0324
2006-01-31,5.1471
2006-02-01,6.4336
2006-02-02,-11.958
2006-02-03,0.7463
2006-02-06,5.9259
2006-02-07,3.7762000000000002
2006-02-08,-11.0512
2006-02-09,6.9697
2006-02-10,-2.2663
2006-02-13,2.1739
2006-02-14,-0.7092
2006-02-15,1.0
2006-02-16,-2.8289
2006-02-17,-0.2911
2006-02-21,0.0
2006-02-22,-1.8978000000000002
2006-02-23,-1.7856999999999998
2006-02-24,-6.0606
2006-02-27,-10.4839
2006-02-28,-10.8108
2006-03-01,2.0202
2006-03-02,5.9406
2006-03-03,0.7477
2006-03-06,3.154
2006-03-07,7.9137
2006-03-08,4.3333
2006-03-09,-7.3482
2006-03-10,-6.7241
2006-03-13,-7.9482
2006-03-14,4.6185
2006-03-15,-4.9904
2006-03-16,0.8081
2006-03-17,0.6012
2006-03-20,5.3785
2006-03-21,-1.7013
2006-03-22,-4.0385
2006-03-23,0.0
2006-03-24,0.0
2006-03-27,-9.6192
2006-03-28,-13.082
2006-03-29,6.1224
2006-03-30,-4.3269
2006-03-31,-4.5226
2006-04-03,-17.3684
2006-04-04,-21.6561
2006-04-05,25.2033
2006-04-06,15.2597
2006-04-07,12.957699999999999
2006-04-10,9.7257
2006-04-11,13.4091
2006-04-12,0.2004
2006-04-13,3.0
2006-04-17,-0.9709
2006-04-18,-26.6667
2006-04-19,-21.123
2006-04-20,33.8983
2006-04-21,13.9241
2006-04-24,-7.5556
2006-04-25,-15.3846
2006-04-26,-7.6705
2006-04-27,7.3846
2006-04-28,0.8596
2006-05-01,1.9886
2006-05-02,-5.2925
2006-05-03,-4.4118
2006-05-04,-7.0769
2006-05-05,1.6556
2006-05-08,11.0749
2006-05-09,12.9032
2006-05-10,-10.6494
2006-05-11,1.7442
2006-05-12,8.2857
2006-05-15,-6.5963
2006-05-16,-1.1299
2006-05-17,-6.5714
2006-05-18,5.5046
2006-05-19,-2.3188
2006-05-22,-6.5282
2006-05-23,-1.9048
2006-05-24,-0.3236
2006-05-25,0.0
2006-05-26,2.2727
2006-05-30,5.0794
2006-05-31,2.719
2006-06-01,-5.8824
2006-06-02,-1.25
2006-06-05,0.0
2006-06-06,0.6329
2006-06-07,1.2579
2006-06-08,3.4161
2006-06-09,-5.4054
2006-06-12,3.4920999999999998
2006-06-13,-3.0675
2006-06-14,0.0
2006-06-15,-1.5823
2006-06-16,1.9293
2006-06-19,0.0
2006-06-20,-0.6309
2006-06-21,-1.5873
2006-06-22,-2.2580999999999998
2006-06-23,0.6601
2006-06-26,-1.6393
2006-06-27,-6.6667
2006-06-28,-8.2143
2006-06-29,-9.7276
2006-06-30,-7.7586
2006-07-03,-5.6075
2006-07-05,0.495
2006-07-06,-9.8522
2006-07-07,-7.1038
2006-07-10,-24.7059
2006-07-11,7.8125
2006-07-12,56.5217
2006-07-13,22.2222
2006-07-14,-18.5606
2006-07-17,-2.3256
2006-07-18,-2.3810000000000002
2006-07-19,3.9024
2006-07-20,5.6338
2006-07-21,-8.8889
2006-07-24,-1.4634
2006-07-25,-5.9406
2006-07-26,-2.6316
2006-07-27,-7.5676
2006-07-28,2.924
2006-07-31,-6.25
2006-08-01,-3.0303
2006-08-02,-34.375
2006-08-03,-7.1429
2006-08-04,-5.1282
2006-08-07,-4.8649000000000004
2006-08-08,-0.5682
2006-08-09,0.0
2006-08-10,-11.4286
2006-08-11,0.0
2006-08-14,-9.6774
2006-08-15,0.0
2006-08-16,-36.4286
2006-08-17,68.5393
2006-08-18,-26.6667
2006-08-21,-7.2727
2006-08-22,2.9412000000000003
2006-08-23,23.8095
2006-08-24,0.0
2006-08-25,-3.8462
2006-08-28,-8.0
2006-08-29,8.6957
2006-08-30,4.0
2006-08-31,-11.538499999999999
2006-09-01,0.0
2006-09-05,-4.3478
2006-09-06,-1.8182
2006-09-07,-8.3333
2006-09-08,6.0606
2006-09-11,-2.8571
2006-09-12,-0.9804
2006-09-13,-1.9802
2006-09-14,0.0
2006-09-15,0.0
2006-09-18,11.1111
2006-09-19,-9.0909
2006-09-20,-1.0
2006-09-21,0.0
2006-09-22,0.0
2006-09-25,0.0
2006-09-26,-1.0101
2006-09-27,3.0612
2006-09-28,-2.9703
2006-09-29,0.0
2006-10-02,2.0408
2006-10-03,-2.0
2006-10-04,3.0612
2006-10-05,3.9604
2006-10-06,-13.3333
2006-10-09,-1.0989
2006-10-10,-2.2222
2006-10-11,2.2727
2006-10-12,-2.2222
2006-10-13,14.7727
2006-10-16,-5.9406
2006-10-17,-10.526299999999999
2006-10-18,14.1176
2006-10-19,-17.5258
2006-10-20,6.25
2006-10-23,0.0
2006-10-24,14.1176
2006-10-25,1.0309
2006-10-26,-13.2653
2006-10-27,0.0
2006-10-30,4.7059
2006-10-31,-4.4944
2006-11-01,-1.1764999999999999
2006-11-02,-15.4762
2006-11-03,5.6338
2006-11-06,-17.3333
2006-11-07,-6.4516
2006-11-08,-6.8966
2006-11-09,-5.5556
2006-11-10,0.0
2006-11-13,0.0
2006-11-14,0.0
2006-11-15,0.0
2006-11-16,0.0
2006-11-17,-1.9607999999999999
2006-11-20,0.0
2006-11-21,-10.0
2006-11-22,0.0
2006-11-24,6.6667
2006-11-27,-27.0833
2006-11-28,40.0
2006-11-29,0.0
2006-11-30,0.0
2006-12-01,-18.3673
2006-12-04,0.0
2006-12-05,-12.5
2006-12-06,-5.7143
2006-12-07,6.0606
2006-12-08,-5.7143
2006-12-11,-3.0303
2006-12-12,1.5625
2006-12-13,-6.1538
2006-12-14,3.2787
2006-12-15,-3.1746
2006-12-18,-21.3115
2006-12-19,0.0
2006-12-20,12.5
2006-12-21,0.0
2006-12-22,0.0
2006-12-26,-25.9259
2006-12-27,0.0
2006-12-28,0.0
2006-12-29,-20.0
2007-01-03,18.75
2007-01-04,26.3158
2007-01-05,-8.3333
2007-01-08,-9.0909
2007-01-09,0.0
2007-01-10,10.0
2007-01-11,0.0
2007-01-12,-9.0909
2007-01-16,5.0
2007-01-17,0.0
2007-01-18,-9.5238
2007-01-19,0.0
2007-01-22,5.2632
2007-01-23,0.0
2007-01-24,-5.0
2007-01-25,0.0
2007-01-26,-5.2632
2007-01-29,-16.6667
2007-01-30,0.0
2007-01-31,-6.6667
2007-02-01,0.0
2007-02-02,7.1429
2007-02-05,13.3333
2007-02-06,0.0
2007-02-07,-17.647100000000002
2007-02-08,0.0
2007-02-09,0.0
2007-02-12,0.0
2007-02-13,0.0
2007-02-14,0.0
2007-02-15,0.0
2007-02-16,0.0
2007-02-20,14.2857
2007-02-21,-6.25
2007-02-22,26.6667
2007-02-26,-5.2632
2007-02-27,16.6667
2007-02-28,-14.2857
2007-03-01,0.0
2007-03-05,0.0
2007-03-06,-11.1111
2007-03-07,0.0
2007-03-08,0.0
2007-03-09,0.0
2007-03-12,-12.5
2007-03-13,14.2857
2007-03-14,-6.25
2007-03-16,0.0
2007-03-19,26.6667
2007-03-20,-31.5789
2007-03-21,0.0
2007-03-22,7.6923
2007-03-23,0.0
2007-03-26,0.0
2007-03-27,21.4286
2007-03-28,-17.647100000000002
2007-03-29,14.2857
2007-03-30,12.5
2007-04-02,0.0
2007-04-03,-11.1111
2007-04-04,0.0
2007-04-05,0.0
2007-04-09,0.0
2007-04-10,-6.25
2007-04-11,0.0
2007-04-12,-10.0
2007-04-13,1.8519
2007-04-16,-5.4545
2007-04-17,-7.6923
2007-04-18,16.6667
2007-04-19,35.7143
2007-04-20,-10.526299999999999
2007-04-23,-5.8824
2007-04-24,-18.75
2007-04-25,-7.6923
2007-04-26,8.3333
2007-04-27,0.0
2007-04-30,15.3846
2007-05-01,-13.3333
2007-05-02,7.6923
2007-05-03,-7.1429
2007-05-04,-7.6923
2007-05-07,0.0
2007-05-08,25.0
2007-05-09,-20.0
2007-05-10,0.0
2007-05-11,8.3333
2007-05-14,0.0
2007-05-15,15.3846
2007-05-17,-13.3333
2007-05-18,15.3846
2007-05-21,-13.3333
2007-05-22,0.0
2007-05-23,23.0769
2007-05-24,6.25
2007-05-25,-14.7059
2007-05-29,-17.2414
2007-05-30,0.0
2007-05-31,0.0
2007-06-01,0.0
2007-06-04,0.0
2007-06-05,0.0
2007-06-06,0.0
2007-06-07,0.0
2007-06-08,0.0
2007-06-11,2.0833
2007-06-12,-2.0408
2007-06-13,0.0
2007-06-14,0.0
2007-06-15,0.0
2007-06-18,0.0
2007-06-19,0.0
2007-06-20,0.0
2007-06-21,0.0
2007-06-22,-8.3333
2007-06-26,0.0
2007-06-27,-9.0909
2007-06-28,5.0
2007-06-29,-33.3333
2007-07-02,28.5714
2007-07-03,11.1111
2007-07-05,-35.0
2007-07-06,0.0
2007-07-09,0.0
2007-07-10,23.0769
2007-07-11,-12.5
2007-07-12,0.0
2007-07-13,0.0
2007-07-16,0.0
2007-07-17,28.5714
2007-07-18,0.0
2007-07-19,0.0
2007-07-20,0.0
2007-07-23,0.0
2007-07-24,-5.5556
2007-07-25,0.0
2007-07-26,0.0
2007-07-27,-23.5294
2007-07-30,-6.1538
2007-07-31,0.0
2007-08-01,0.0
2007-08-02,0.0
2007-08-03,15.5738
2007-08-06,-13.4752
2007-08-07,0.0
2007-08-08,0.0
2007-08-09,0.0
2007-08-10,9.8361
2007-08-13,-8.9552
2007-08-14,0.0
2007-08-15,0.0
2007-08-16,0.0
2007-08-17,0.0
2007-08-20,-1.6393
2007-08-21,33.3333
2007-08-22,0.0
2007-08-23,-18.75
2007-08-24,-7.6923
2007-08-27,1.6667
2007-08-28,39.3443
2007-08-29,-5.8824
2007-08-30,-12.5
2007-08-31,15.0
2007-09-04,-13.0435
2007-09-05,0.0
2007-09-06,0.0
2007-09-07,0.0
2007-09-10,14.2857
2007-09-11,0.0
2007-09-12,0.0
2007-09-13,62.5
2007-09-14,-23.0769
2007-09-17,-37.5
2007-09-18,12.0
2007-09-19,0.0
2007-09-20,-28.5714
2007-09-21,1.0
2007-09-25,-0.9901
2007-09-26,0.0
2007-09-27,0.0
2007-09-28,0.0
2007-10-01,0.0
2007-10-02,0.0
2007-10-03,0.0
2007-10-04,0.0
2007-10-05,-10.0
2007-10-08,0.0
2007-10-09,0.0
2007-10-10,33.3333
2007-10-11,-25.0
2007-10-12,11.1111
2007-10-15,0.0
2007-10-16,0.0
2007-10-17,0.0
2007-10-18,10.0
2007-10-19,0.9091
2007-10-22,-27.9279
2007-10-24,50.0
2007-10-25,-8.3333
2007-10-26,-27.2727
2007-10-29,62.5
2007-10-30,-38.4615
2007-10-31,0.0
2007-11-01,150.0
2007-11-02,-10.0
2007-11-05,0.0
2007-11-06,-5.5556
2007-11-07,0.0
2007-11-08,0.0
2007-11-09,17.647100000000002
2007-11-13,-40.0
2007-11-14,0.0
2007-11-15,0.0
2007-11-16,0.0
2007-11-19,0.0
2007-11-20,0.0
2007-11-21,0.0
2007-11-23,-16.6667
2007-11-26,0.0
2007-11-27,0.0
2007-11-28,0.0
2007-11-29,0.0
2007-11-30,0.0
2007-12-03,0.0
2007-12-04,-20.0
2007-12-05,0.0
2007-12-06,0.0
2007-12-07,0.0
2007-12-10,0.0
2007-12-11,0.0
2007-12-12,0.0
2007-12-13,-25.0
2007-12-14,0.0
2007-12-17,0.0
2007-12-18,0.0
2007-12-19,0.0
2007-12-20,0.0
2007-12-21,0.0
2007-12-24,0.0
2007-12-26,0.0
2007-12-27,0.0
2007-12-28,0.0
2007-12-31,-16.6667
2008-01-02,20.0
2008-01-04,0.0
2008-01-07,0.0
2008-01-08,0.0
2008-01-14,-16.6667
2008-01-15,-20.0
2008-01-16,50.0
2008-01-17,-33.3333
2008-01-18,-50.0
2008-01-22,200.0
2008-01-23,-33.3333
2008-01-28,0.0
2008-01-29,25.0
2008-01-30,0.0
2008-01-31,-20.0
2008-02-01,0.0
2008-02-04,0.0
2008-02-05,0.0
2008-02-07,0.0
2008-02-08,0.0
2008-02-11,0.0
2008-02-12,0.0
2008-02-13,0.0
2008-02-15,0.0
2008-02-19,50.0
2008-02-20,-33.3333
2008-02-21,0.0
2008-02-25,0.0
2008-02-26,0.0
2008-02-27,-50.0
2008-02-28,100.0
2008-02-29,-50.0
2008-03-03,0.0
2008-03-04,50.0
2008-03-07,-33.3333
2008-03-10,0.0
2008-03-11,0.0
2008-03-12,0.0
2008-03-13,0.0
2008-03-14,0.0
2008-03-18,0.0
2008-03-19,0.0
2008-03-20,0.0
2008-03-24,0.0
2008-03-25,0.0
2008-03-26,0.0
2008-03-27,0.0
2008-03-28,0.0
2008-03-31,0.0
2008-04-01,0.0
2008-04-02,0.0
2008-04-03,0.0
2008-04-04,0.0
2008-04-07,0.0
2008-04-08,0.0
2008-04-10,0.0
2008-04-16,0.0
2008-04-17,0.0
2008-04-21,0.0
2008-04-24,0.0
2008-04-25,50.0
2008-04-28,-33.3333
2008-04-30,0.0
2008-05-01,0.0
2008-05-02,0.0
2008-05-06,0.0
2008-05-07,0.0
2008-05-08,0.0
2008-05-12,0.0
2008-05-19,60.0
2008-05-21,0.0
2008-05-22,0.0
2008-05-23,0.0
2008-05-28,-37.5
2008-05-29,200.0
2008-05-30,0.0
2008-06-05,-66.6667
2008-06-10,0.0
2008-06-12,0.0
2008-06-16,0.0
2008-06-18,0.0
2008-06-20,0.0
2008-06-23,0.0
2008-06-26,0.0
2008-06-27,0.0
2008-07-08,0.0
2008-07-14,0.0
2008-07-15,0.0
2008-07-17,100.0
2008-07-18,0.0
2008-07-28,-50.0
2008-07-30,0.0
2008-07-31,0.0
2008-08-01,0.0
2008-08-04,200.0
2008-08-08,-66.6667
2008-08-12,0.0
2008-08-14,0.0
2008-08-18,0.0
2008-08-20,0.0
2008-08-21,0.0
2008-08-22,0.0
2008-08-27,0.0
2008-08-29,0.0
2008-09-02,0.0
2008-09-08,0.0
2008-09-09,0.0
2008-09-11,-20.0
2008-09-12,0.0
2008-09-15,0.0
2008-09-17,0.0
2008-09-19,0.0
2008-09-23,0.0
2008-09-24,0.0
2008-09-25,0.0
2008-09-29,0.0
2008-09-30,0.0
2008-10-01,-25.0
2008-10-02,33.3333
2008-10-06,0.0
2008-10-07,0.0
2008-10-08,0.0
2008-10-09,0.0
2008-10-10,-25.0
2008-10-14,0.0
2008-10-15,0.0
2008-10-16,0.0
2008-10-22,0.0
2008-10-23,0.0
2008-10-27,0.0
2008-10-28,0.0
2008-10-29,0.0
2008-10-30,0.0
2008-10-31,0.0
2008-11-04,0.0
2008-11-05,0.0
2008-11-06,0.0
2008-11-07,0.0
2008-11-11,0.0
2008-11-12,0.0
2008-11-13,0.0
2008-11-14,0.0
2008-11-17,0.0
2008-11-18,0.0
2008-11-19,0.0
2008-11-20,0.0
2008-11-24,0.0
2008-11-26,0.0
2008-12-01,0.0
2008-12-02,0.0
2008-12-03,0.0
2008-12-04,0.0
2008-12-05,0.0
2008-12-08,-16.6667
2008-12-09,0.0
2008-12-10,0.0
2008-12-12,0.0
2008-12-15,0.0
2008-12-16,0.0
2008-12-17,0.0
2008-12-18,0.0
2008-12-19,0.0
2008-12-22,0.0
2008-12-23,0.0
2008-12-26,0.0
2008-12-29,0.0
2008-12-30,-80.0
2008-12-31,-68.75
2009-01-07,0.0
2009-01-08,0.0
2009-01-12,0.0
2009-01-13,0.0
2009-01-20,0.0
2009-01-21,0.0
2009-01-23,20.0
2009-01-26,0.0
2009-01-27,0.0
2009-01-28,0.0
2009-02-05,0.0
2009-02-12,-16.6667
2009-02-17,20.0
2009-02-20,0.0
2009-02-27,0.0
2009-03-02,-16.6667
2009-03-03,-40.0
2009-03-10,233.3333
2009-03-12,0.0
2009-03-13,0.0
2009-03-16,0.0
2009-03-20,30.0
2009-03-24,-76.9231
2009-03-27,166.6667
2009-03-31,0.0
2009-04-03,1900.0
2009-04-07,-90.0
2009-04-09,100.0
2009-04-16,0.0
2009-04-20,0.0
2009-04-21,400.0
2009-04-22,-80.0
2009-04-23,150.0
2009-04-27,0.0
2009-05-01,0.0
2009-05-07,100.0
2009-05-11,0.0
2009-05-12,0.0
2009-05-14,0.0
2009-05-18,0.0
2009-05-27,0.0
2009-05-29,-50.0
2009-06-01,0.0
2009-06-03,0.0
2009-06-04,100.0
2009-06-09,0.0
2009-06-10,0.0
2009-06-12,200.0
2009-06-15,0.0
2009-06-16,0.0
2009-06-17,0.0
2009-06-18,16.6667
2009-06-22,-14.2857
2009-06-23,0.0
2009-06-24,16.6667
2009-06-25,-14.2857
2009-06-26,0.0
2009-06-30,0.0
2009-07-02,0.0
2009-07-06,-66.6667
2009-07-08,0.0
2009-07-09,-90.0
2009-07-10,300.0
2009-07-15,0.0
2009-07-17,0.0
2009-07-20,0.0
2009-07-23,150.0
2009-07-24,-60.0
2009-07-30,150.0
2009-08-07,-60.0
2009-08-17,0.0
2009-08-18,0.0
2009-08-19,0.0
2009-08-21,0.0
2009-08-24,0.0
2009-08-26,0.0
2009-08-28,0.0
2009-09-01,0.0
2009-09-03,0.0
2009-09-04,0.0
2009-09-09,0.0
2009-09-10,0.0
2009-09-14,0.0
2009-09-15,0.0
2009-09-16,0.0
2009-09-17,0.0
2009-09-22,100.0
2009-09-23,0.0
2009-09-28,-87.5
2009-09-29,200.0
2009-09-30,0.0
2009-10-02,-16.6667
2009-10-05,0.0
2009-10-06,1300.0
2009-10-07,0.0
2009-10-08,0.0
2009-10-09,0.0
2009-10-16,0.0
2009-10-19,-8.5714
2009-10-20,-6.25
2009-10-26,6.6667
2009-10-27,-90.0391
2009-10-28,0.0
2009-11-03,464.7059
2009-11-04,0.0
2009-11-06,-86.1111
2009-11-10,0.0
2009-11-11,0.0
2009-11-13,20.0
2009-11-16,0.0
2009-11-17,0.0
2009-11-18,0.0
2009-11-19,-16.6667
2009-11-23,0.0
2009-11-24,0.0
2009-11-25,0.0
2009-11-27,0.0
2009-11-30,100.0
2009-12-01,0.0
2009-12-02,0.0
2009-12-03,0.0
2009-12-07,-40.0
2009-12-08,0.0
2009-12-10,0.0
2009-12-14,66.6667
2009-12-15,0.0
2009-12-17,-40.0
2009-12-18,0.0
2009-12-21,0.0
2009-12-22,0.0
2009-12-23,0.0
2009-12-28,0.0
2009-12-29,0.0
2009-12-30,0.0
2009-12-31,0.0
2010-01-04,0.0
2010-01-05,0.0
2010-01-06,0.0
2010-01-14,0.0
2010-01-19,0.0
2010-01-20,0.0
2010-01-26,0.0
2010-02-08,0.0
2010-02-09,0.0
2010-02-12,0.0
2010-02-16,0.0
2010-02-17,0.0
2010-02-18,0.0
2010-02-25,0.0
2010-02-26,0.0
2010-03-01,0.0
2010-03-02,0.0
2010-03-09,0.0
2010-03-11,116.6667
2010-03-12,-53.8462
2010-03-15,0.0
2010-03-17,0.0
2010-03-18,166.6667
2010-03-22,-62.5
2010-03-24,127.0833
2010-03-30,-55.9633
2010-03-31,0.0
2010-04-01,-70.8333
2010-04-05,-64.2857
2010-04-06,-40.0
2010-04-07,0.0
2010-04-08,66.6667
2010-04-09,860.0
2010-04-12,-72.9167
2010-04-13,0.0
2010-04-14,-15.3846
2010-04-15,0.0
2010-04-16,45.4545
2010-04-20,0.0
2010-04-23,0.0
2010-04-26,200.0
2010-04-27,0.0
2010-05-04,0.0
2010-05-05,-66.6667
2010-05-10,200.0
2010-05-11,0.0
2010-05-12,-87.5
2010-05-14,700.0
2010-05-17,66.6667
2010-05-18,16.25
2010-05-21,588.172
2010-05-24,-2.5
2010-05-25,-35.8974
2010-05-26,56.0
2010-05-27,-23.0769
2010-06-01,-43.3333
2010-06-15,0.0
2010-06-17,0.0
2010-06-18,-11.7647
2010-06-21,0.0
2010-06-23,-46.6667
2010-06-24,0.0
2010-06-25,0.0
2010-06-29,0.0
2010-07-02,-75.0
2010-07-09,150.0
2010-07-12,-60.0
2010-07-16,0.0
2010-07-19,0.0
2010-07-20,0.0
2010-07-23,0.0
2010-07-30,6.25
2010-08-05,0.0
2010-08-10,0.0
2010-08-16,-5.8824
2010-08-18,6.25
2010-08-20,0.0
2010-08-24,0.0
2010-08-27,0.0
2010-08-31,0.0
2010-09-03,0.0
2010-09-07,41.1765
2010-09-09,0.0
2010-09-10,0.0
2010-09-14,0.0
2010-09-15,0.0
2010-09-17,-29.1667
2010-09-20,0.0
2010-09-22,0.0
2010-09-29,0.0
2010-09-30,0.0
2010-10-01,0.0
2010-10-04,0.0
2010-10-05,0.0
2010-10-08,0.0
2010-10-11,0.0
2010-10-12,0.0
2010-10-15,0.0
2010-10-18,0.0
2010-10-27,0.0
2010-10-29,0.0
2010-11-02,0.0
2010-11-03,0.0
2010-11-05,0.0
2010-11-08,0.0
2010-11-17,0.0
2010-11-18,0.0
2010-11-19,0.0
2010-11-22,0.0
2010-11-23,0.0
2010-11-24,0.0
2010-11-29,0.0
2010-11-30,0.0
2010-12-01,0.0
2010-12-02,0.0
2010-12-03,0.0
2010-12-07,0.0
2010-12-09,0.0
2010-12-10,0.0
2010-12-13,0.0
2010-12-14,0.0
2010-12-16,0.0
2010-12-17,0.0
2010-12-21,0.0
2010-12-22,0.0
2010-12-27,0.0
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,0.0
2011-01-05,-5.8824
2011-01-06,0.0
2011-01-07,-50.0
2011-01-14,0.0
2011-01-24,0.0
2011-01-25,0.0
2011-01-26,100.0
2011-02-01,0.0
2011-02-08,0.0
2011-02-09,0.0
2011-02-11,0.0
2011-02-15,0.0
2011-02-16,0.0
2011-02-17,0.0
2011-02-22,0.0
2011-02-24,0.0
2011-02-28,0.0
2011-03-01,0.0
2011-03-03,0.0
2011-03-04,25.0
2011-03-07,1900.0
2011-03-08,-96.0
2011-03-09,0.0
2011-03-10,0.0
2011-03-14,0.0
2011-03-15,1900.0
2011-03-16,-94.2188
2011-03-22,-8.1081
2011-03-23,0.0
2011-03-30,0.0
2011-03-31,0.0
2011-04-01,0.0
2011-04-05,0.0
2011-04-08,0.0
2011-04-11,0.0
2011-04-13,0.0
2011-04-15,0.0
2011-04-18,0.0
2011-04-20,0.0
2011-04-21,0.0
2011-04-26,0.0
2011-04-27,1311.7647
2011-04-28,-66.6667
2011-05-04,0.0
2011-05-05,-20.0
2011-05-10,12.5
2011-05-11,-11.1111
2011-05-13,0.0
2011-05-20,0.0
2011-05-24,25.0
2011-05-26,-20.0
2011-05-27,-12.5
2011-05-31,0.0
2011-06-06,0.0
2011-06-08,0.0
2011-06-14,0.0
2011-06-15,-57.1429
2011-06-17,16.6667
2011-06-20,0.0
2011-06-22,0.0
2011-06-28,0.0
2011-07-08,0.0
2011-07-14,-14.2857
2011-07-18,0.0
2011-07-28,0.0
2011-08-04,4.1667
2011-08-10,2.0
2011-08-11,-1.9607999999999999
2011-08-17,0.0
2011-08-22,0.0
2011-08-24,0.0
2011-08-25,0.0
2011-08-26,0.0
2011-08-29,2.0
2011-08-30,0.0
2011-08-31,0.0
2011-09-09,56.8627
2011-09-13,-36.25
2011-09-15,0.0
2011-09-22,0.0
2011-09-23,0.0
2011-09-27,0.0
2011-09-28,0.0
2011-09-30,0.0
2011-10-04,0.0
2011-10-07,0.0
2011-10-13,0.0
2011-10-17,-31.3725
2011-10-21,0.0
2011-10-28,0.0
2011-11-03,0.0
2011-11-10,0.0
2011-11-17,0.0
2011-11-18,0.0
2011-11-21,0.0
2011-11-25,0.0
2011-12-02,0.0
2011-12-05,0.0
2011-12-07,0.0
2011-12-08,0.0
2011-12-12,0.0
2011-12-13,0.0
2011-12-14,0.0
2011-12-15,0.0
2011-12-16,0.0
2011-12-20,0.0
2011-12-22,0.0
2011-12-23,0.0
2011-12-27,0.0
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-03,0.0
2012-01-09,0.0
2012-01-20,0.0
2012-01-23,0.0
2012-01-31,0.0
2012-02-09,0.0
2012-02-13,0.0
2012-02-15,0.0
2012-02-16,0.0
2012-02-17,0.0
2012-02-27,0.0
2012-03-02,0.0
2012-03-05,0.0
