ticker,GBHL US Equity
2005-04-15,27.2727
2005-04-18,-7.1429
2005-04-19,0.0
2005-04-20,0.0
2005-04-21,-3.8462
2005-04-22,0.0
2005-04-25,2.0
2005-04-26,-0.9804
2005-04-27,8.9109
2005-04-28,0.9091
2005-04-29,-0.9009
2005-05-02,-1.8182
2005-05-03,1.8519
2005-05-04,1.8182
2005-05-05,-1.7856999999999998
2005-05-06,1.8182
2005-05-09,-12.5
2005-05-10,6.1224
2005-05-11,0.9615
2005-05-12,-2.8571
2005-05-13,17.647100000000002
2005-05-16,-8.3333
2005-05-17,0.0
2005-05-18,0.0
2005-05-19,3.6364
2005-05-20,-3.5088
2005-05-23,-12.7273
2005-05-24,-4.1667
2005-05-25,4.3478
2005-05-26,4.1667
2005-05-27,4.0
2005-05-31,7.6923
2005-06-01,-3.5714
2005-06-02,-1.8519
2005-06-03,-5.6604
2005-06-06,0.0
2005-06-07,0.0
2005-06-08,-4.0
2005-06-09,8.3333
2005-06-10,-8.6538
2005-06-13,9.473700000000001
2005-06-14,11.538499999999999
2005-06-15,3.4483
2005-06-16,-8.3333
2005-06-17,1.8182
2005-06-20,-6.25
2005-06-21,-12.381
2005-06-22,-8.6957
2005-06-23,11.9048
2005-06-24,6.383
2005-06-27,-8.0
2005-06-28,8.6957
2005-06-29,0.0
2005-06-30,-12.0
2005-07-01,11.3636
2005-07-05,-14.2857
2005-07-06,8.8095
2005-07-07,-8.0963
2005-07-08,-2.3810000000000002
2005-07-11,-12.1951
2005-07-12,2.7778
2005-07-13,-2.7027
2005-07-14,6.9444
2005-07-15,3.8961
2005-07-18,-2.5
2005-07-19,-3.8462
2005-07-20,2.0
2005-07-21,-5.8824
2005-07-22,8.3333
2005-07-25,-2.5641
2005-07-26,0.0
2005-07-27,-5.2632
2005-07-28,1.3889
2005-07-29,-1.3699
2005-08-01,-1.3889
2005-08-02,9.8592
2005-08-03,12.8205
2005-08-04,11.3636
2005-08-05,-4.0816
2005-08-08,-4.2553
2005-08-09,28.8889
2005-08-10,19.8276
2005-08-11,20.8633
2005-08-12,-10.7143
2005-08-15,0.0
2005-08-16,9.3333
2005-08-17,6.0976
2005-08-18,12.6437
2005-08-19,7.1429
2005-08-22,12.381
2005-08-23,-11.0169
2005-08-24,-13.3333
2005-08-25,13.7363
2005-08-26,-1.4493
2005-08-29,-0.9804
2005-08-30,-1.9802
2005-08-31,1.5152
2005-09-01,-1.4925
2005-09-02,0.0
2005-09-06,7.0707
2005-09-07,0.0
2005-09-08,0.0
2005-09-09,-4.717
2005-09-12,-0.9901
2005-09-13,-2.0
2005-09-14,10.2041
2005-09-15,0.0
2005-09-16,-14.8148
2005-09-19,1.087
2005-09-20,-7.5269
2005-09-21,3.4884
2005-09-22,-15.7303
2005-09-23,-28.0
2005-09-26,11.1111
2005-09-27,6.6667
2005-09-28,1.5625
2005-09-29,-16.9231
2005-09-30,9.2593
2005-10-03,-16.9492
2005-10-04,20.4082
2005-10-05,-13.5593
2005-10-06,1.9607999999999999
2005-10-07,1.9231
2005-10-10,5.6604
2005-10-11,1.7856999999999998
2005-10-12,-1.7544
2005-10-13,-14.2857
2005-10-14,0.0
2005-10-17,4.1667
2005-10-18,0.0
2005-10-19,0.0
2005-10-20,-4.0
2005-10-21,-6.25
2005-10-24,0.0
2005-10-25,-16.6667
2005-10-26,-17.3333
2005-10-27,19.3548
2005-10-28,-10.8108
2005-10-31,-6.0606
2005-11-01,12.9032
2005-11-02,8.5714
2005-11-03,-18.4211
2005-11-04,0.0
2005-11-07,-3.2258
2005-11-08,25.0
2005-11-09,-14.6667
2005-11-10,-12.5
2005-11-11,17.8571
2005-11-14,-9.0909
2005-11-15,-3.3333
2005-11-16,-3.4483
2005-11-17,-10.7143
2005-11-18,0.0
2005-11-21,-16.0
2005-11-22,-14.2857
2005-11-23,0.0
2005-11-25,0.0
2005-11-28,5.5556
2005-11-29,10.526299999999999
2005-11-30,19.0476
2005-12-01,-12.0
2005-12-02,0.0
2005-12-05,-9.0909
2005-12-06,-10.0
2005-12-07,0.0
2005-12-08,-11.1111
2005-12-09,0.0
2005-12-12,-6.25
2005-12-13,-6.6667
2005-12-14,7.1429
2005-12-16,-6.6667
2005-12-19,-14.2857
2005-12-20,0.0
2005-12-21,0.0
2005-12-22,-8.3333
2005-12-23,4.5455
2005-12-27,0.0
2005-12-29,21.7391
2005-12-30,7.1429
2006-01-03,13.3333
2006-01-05,-11.7647
2006-01-06,0.0
2006-01-09,0.0
2006-01-10,-6.6667
2006-01-11,10.7143
2006-01-12,-9.6774
2006-01-13,0.0
2006-01-17,0.0
2006-01-18,-3.5714
2006-01-19,0.0
2006-01-20,0.0
2006-01-24,0.0
2006-01-25,0.0
2006-01-26,0.0
2006-01-27,-7.4074
2006-01-30,-4.0
2006-02-01,8.3333
2006-02-02,26.9231
2006-02-03,6.0606
2006-02-06,-14.2857
2006-02-07,13.3333
2006-02-09,-11.7647
2006-02-10,6.6667
2006-02-13,-12.5
2006-02-14,21.4286
2006-02-15,-11.7647
2006-02-16,-10.0
2006-02-17,0.0
2006-02-21,0.0
2006-02-22,-11.1111
2006-02-24,8.3333
2006-02-27,0.0
2006-02-28,53.8462
2006-03-01,45.0
2006-03-02,20.6897
2006-03-03,8.5714
2006-03-06,0.0
2006-03-07,-21.0526
2006-03-08,-16.6667
2006-03-09,-10.0
2006-03-10,15.5556
2006-03-13,-15.3846
2006-03-15,0.0
2006-03-16,0.0
2006-03-17,13.6364
2006-03-20,-16.0
2006-03-21,-4.7619
2006-03-22,-12.5
2006-03-23,2.8571
2006-03-24,0.0
2006-03-27,-8.3333
2006-03-29,-9.0909
2006-03-30,33.3333
2006-03-31,-10.0
2006-04-04,11.1111
2006-04-05,0.0
2006-04-06,5.0
2006-04-07,30.9524
2006-04-10,-12.7273
2006-04-11,6.25
2006-04-12,-21.5686
2006-04-13,5.0
2006-04-17,-19.0476
2006-04-18,23.5294
2006-04-19,-14.2857
2006-04-20,-5.5556
2006-04-21,0.0
2006-04-24,2.9412000000000003
2006-04-25,0.0
2006-04-28,-25.7143
2006-05-01,7.6923
2006-05-02,14.2857
2006-05-03,-9.375
2006-05-09,0.0
2006-05-16,3.4483
2006-05-18,-3.3333
2006-05-19,0.0
2006-05-23,0.0
2006-05-25,-3.4483
2006-05-31,-7.1429
2006-06-01,0.0
2006-06-02,-3.8462
2006-06-05,0.0
2006-06-06,-8.0
2006-06-07,0.0
2006-06-09,-30.4348
2006-06-12,25.0
2006-06-14,-19.0
2006-06-15,0.0
2006-06-16,-1.2346
2006-06-19,-6.25
2006-06-20,6.6667
2006-06-21,0.0
2006-06-28,-12.5
2006-06-29,-14.2857
2006-06-30,16.6667
2006-07-03,14.2857
2006-07-05,0.0
2006-07-07,6.25
2006-07-10,-1.1764999999999999
2006-07-11,-4.7619
2006-07-12,6.25
2006-07-13,17.647100000000002
2006-07-14,-15.0
2006-07-17,5.8824
2006-07-18,0.0
2006-07-19,11.1111
2006-07-21,0.0
2006-07-24,0.0
2006-07-25,0.0
2006-07-26,18.1875
2006-07-27,18.4558
2006-07-28,-7.1429
2006-07-31,0.0
2006-08-01,-7.6923
2006-08-03,0.0
2006-08-04,0.0
2006-08-07,0.0
2006-08-08,-8.3333
2006-08-09,18.1818
2006-08-11,3.0769
2006-08-16,-10.4478
2006-08-18,-8.3333
2006-08-22,-13.6364
2006-08-23,-5.2632
2006-08-24,-5.5556
2006-08-28,11.7647
2006-08-31,-10.526299999999999
2006-09-01,-5.8824
2006-09-11,0.0
2006-09-12,0.0
2006-09-13,0.0
2006-09-14,0.0
2006-09-15,0.0
2006-09-19,-12.5
2006-09-21,-7.1429
2006-09-22,0.0
2006-09-25,0.0
2006-09-26,0.0
2006-09-27,-21.5385
2006-09-28,-9.8039
2006-09-29,8.6957
2006-10-02,10.0
2006-10-04,-9.0909
2006-10-06,10.0
2006-10-10,-45.4545
2006-10-11,0.0
2006-10-18,13.3333
2006-10-19,2.9412000000000003
2006-10-20,-14.2857
2006-10-23,0.0
2006-10-24,0.0
2006-10-25,0.0
2006-10-26,0.0
2006-10-30,66.6667
2006-10-31,-30.0
2006-11-06,0.0
2006-11-07,0.0
2006-11-08,-11.4286
2006-11-10,0.0
2006-11-15,-15.5242
2006-11-20,90.9308
2006-11-22,-20.0
2006-11-29,37.5
2006-11-30,9.0909
2006-12-06,-8.3333
2006-12-08,0.0
2006-12-11,0.0
2006-12-12,0.0
2006-12-13,-7.2727
2006-12-18,-19.6078
2006-12-27,0.0
2006-12-28,-2.439
2006-12-29,5.0
2007-01-05,42.8571
2007-01-08,8.3333
2007-01-23,7.6923
2007-01-24,0.0
2007-01-25,14.2857
2007-01-26,0.0
2007-01-30,-11.25
2007-02-02,0.0
2007-02-06,0.0
2007-02-07,0.0
2007-02-09,0.0
2007-02-13,-1.4085
2007-02-20,-42.8571
2007-02-21,0.0
2007-02-26,7.5
2007-02-27,0.0
2007-02-28,0.0
2007-03-01,16.2791
2007-03-02,-14.0
2007-03-05,0.0
2007-03-06,62.7907
2007-03-07,28.5714
2007-03-08,-33.3333
2007-03-09,0.0
2007-03-12,0.0
2007-03-13,0.0
2007-03-14,16.6667
2007-03-19,14.2857
2007-03-21,0.0
2007-03-23,87.5
2007-03-26,-6.6667
2007-03-28,-34.2857
2007-03-29,0.0
2007-03-30,-13.0435
2007-04-02,0.0
2007-04-03,0.0
2007-04-05,0.0
2007-04-09,0.0
2007-04-10,0.0
2007-04-11,-10.0
2007-04-12,11.1111
2007-04-13,0.0
2007-04-16,0.0
2007-04-19,-5.0
2007-04-20,-7.8947
2007-04-25,1.4285999999999999
2007-04-26,12.6761
2007-04-27,12.5
2007-04-30,-11.1111
2007-05-01,0.0
2007-05-03,6.25
2007-05-04,-5.8824
2007-05-08,0.0
2007-05-09,1.25
2007-05-10,-1.2346
2007-05-14,25.0
2007-05-15,40.0
2007-05-16,-17.8571
2007-05-17,21.7391
2007-05-21,-21.4286
2007-05-22,0.9091
2007-05-24,0.0
2007-05-25,8.1081
2007-05-31,0.0
2007-06-01,8.3333
2007-06-04,0.0
2007-06-05,7.6923
2007-06-06,7.1429
2007-06-07,13.3333
2007-06-08,-5.8824
2007-06-11,6.25
2007-06-12,-23.5294
2007-06-13,30.7692
2007-06-15,-11.7647
2007-06-18,6.6667
2007-06-19,-6.25
2007-06-20,-6.6667
2007-06-26,0.0
2007-06-28,-35.7143
2007-06-29,11.1111
2007-07-02,-20.0
2007-07-03,12.5
2007-07-05,-5.5556
2007-07-06,-5.8824
2007-07-09,-12.5
2007-07-10,14.2857
2007-07-11,-31.25
2007-07-17,27.2727
2007-07-18,0.0
2007-07-19,10.0
2007-07-20,3.8961
2007-07-23,0.0
2007-07-26,-12.5
2007-07-27,-21.4286
2007-07-31,0.0
2007-08-01,-9.0909
2007-08-02,0.0
2007-08-08,30.0
2007-08-14,-7.6923
2007-08-16,0.0
2007-08-17,16.6667
2007-08-20,0.0
2007-08-21,0.0
2007-08-22,0.0
2007-08-29,7.1429
2007-08-31,-6.6667
2007-09-04,21.4286
2007-09-05,5.8824
2007-09-06,0.0
2007-09-10,0.0
2007-09-12,0.0
2007-09-14,11.1111
2007-09-17,0.0
2007-09-18,-5.0
2007-09-19,-15.7895
2007-09-21,31.25
2007-09-27,-14.2857
2007-09-28,-11.1111
2007-10-04,12.5
2007-10-05,5.5556
2007-10-08,0.0
2007-10-10,-5.2632
2007-10-11,-5.5556
2007-10-15,-15.2941
2007-10-16,1.3889
2007-10-18,-1.3699
2007-10-19,-2.7778
2007-10-23,0.0
2007-10-31,0.0
2007-11-02,14.2857
2007-11-05,12.5
2007-11-06,10.0
2007-11-08,-38.3838
2007-11-09,14.7541
2007-11-13,21.4286
2007-11-14,0.0
2007-11-20,-17.647100000000002
2007-11-21,28.5714
2007-11-26,-27.7778
2007-11-27,-7.6923
2007-11-28,0.0
2007-12-03,16.6667
2007-12-04,-14.2857
2007-12-05,5.0
2007-12-06,-4.7619
2007-12-07,-8.3333
2007-12-11,0.0
2007-12-12,9.0909
2007-12-14,8.3333
2007-12-19,0.0
2007-12-20,0.0
2007-12-24,-21.5385
2007-12-26,-41.1765
2007-12-27,0.0
2007-12-31,150.0
2008-01-02,0.0
2008-01-07,0.0
2008-01-08,0.0
2008-01-09,0.0
2008-01-11,0.0
2008-01-15,-60.0
2008-01-16,16.6667
2008-01-17,-14.2857
2008-01-22,0.0
2008-02-12,0.0
2008-02-14,-16.6667
2008-02-19,-40.0
2008-02-20,0.0
2008-02-28,0.0
2008-03-04,0.0
2008-03-10,-46.6667
2008-03-13,0.0
2008-03-14,0.0
2008-03-24,0.0
2008-04-04,25.0
2008-04-07,50.0
2008-04-08,0.0
2008-04-09,0.0
2008-04-10,0.0
2008-04-11,33.3333
2008-04-14,0.0
2008-04-15,0.0
2008-04-16,20.0
2008-04-17,-37.5
2008-04-18,33.3333
2008-04-21,-0.4375
2008-04-28,-24.6704
2008-05-01,0.0
2008-05-07,-6.6667
2008-05-16,35.7143
2008-05-19,0.0
2008-05-20,-15.7895
2008-05-22,-6.25
2008-05-28,-33.3333
2008-06-05,40.0
2008-06-06,0.0
2008-06-09,0.0
2008-06-10,0.0
2008-06-11,0.0
2008-06-12,0.0
2008-06-16,-21.4286
2008-06-17,-18.1818
2008-07-02,0.0
2008-07-08,-44.4444
2008-07-10,-20.0
2008-08-25,0.0
2008-09-08,-50.0
2008-09-11,0.0
2008-09-19,0.0
2008-09-29,0.0
2008-10-03,0.0
2008-10-09,0.0
2008-10-17,0.0
2008-10-20,100.0
2008-10-27,0.0
2008-10-30,0.0
2008-10-31,-50.0
2008-11-04,0.0
2008-11-14,0.0
2008-12-05,0.0
2008-12-09,0.0
2008-12-10,0.0
2008-12-19,0.0
2008-12-26,0.0
2009-01-06,0.0
2009-01-20,0.0
2009-02-02,0.0
2009-02-24,0.0
2009-02-27,0.0
2009-04-14,0.0
2009-04-22,100.0
2009-06-23,-47.5
2009-07-07,0.0
2009-07-22,0.0
2009-08-05,0.0
2009-08-13,0.0
2009-08-14,-4.7619
2009-08-31,-50.0
2009-09-10,50.0
2009-09-15,0.0
2009-09-28,-33.3333
2009-10-14,0.0
2009-10-26,0.0
2009-10-29,200.0
2009-10-30,0.0
2009-11-02,-66.6667
2009-11-09,250.0
2009-11-10,0.0
2009-11-11,-57.1429
2009-11-13,100.0
2009-11-18,-16.6667
2009-12-07,4.0
2009-12-08,15.3846
2009-12-11,26.6667
2009-12-14,-34.2105
2009-12-15,100.0
2009-12-30,-50.0
2010-01-05,0.0
2010-01-07,28.0
2010-01-08,0.0
2010-01-11,0.0
2010-01-28,0.0
2010-01-29,0.0
2010-02-02,-37.5
2010-02-03,-25.0
2010-02-09,0.0
2010-02-10,0.0
2010-02-12,0.0
2010-02-24,0.0
2010-03-17,-13.3333
2010-04-08,0.0
2010-04-23,0.0
2010-05-05,0.0
2010-05-20,130.7692
2010-05-26,0.0
2010-05-27,0.0
2010-05-28,0.0
2010-06-01,0.0
2010-06-02,0.0
2010-06-03,0.0
2010-06-04,16.6667
2010-06-07,0.0
2010-06-09,-65.7143
2010-06-11,275.0
2010-06-14,344.4444
2010-06-15,-60.0
2010-06-17,0.0
2010-06-18,0.0
2010-06-22,-50.0
2010-06-23,150.0
2010-06-29,0.0
2010-07-01,-60.0
2010-07-06,62.5
2010-07-07,15.3846
2010-07-13,-20.0
2010-07-22,-16.6667
2010-07-27,20.0
2010-08-03,-24.7917
2010-08-11,0.0
2010-08-12,0.0
2010-08-16,-6.9252
2010-08-23,0.0
2010-08-25,-40.4762
2010-08-27,220.0
2010-09-08,25.0
2010-09-09,-77.8125
2010-09-10,395.7746
2010-09-20,-9.0909
2010-10-05,0.0
2010-10-07,-90.0
2010-10-08,200.0
2010-10-11,-33.3333
2010-10-12,0.0
2010-10-15,0.0
2010-10-19,350.0
2010-10-26,-88.8889
2010-10-29,80.0
2010-11-01,16.6667
2010-11-03,138.0952
2010-11-08,20.0
2010-11-09,16.6667
2010-11-15,57.1429
2010-11-17,-54.5455
2010-11-18,0.0
2010-11-22,0.0
2010-11-30,0.0
2010-12-07,0.0
2010-12-08,0.0
2010-12-13,20.0
2010-12-14,-16.6667
2010-12-16,-40.0
2010-12-20,100.0
2011-01-03,1.6667
2011-01-10,16.3934
2011-01-11,26.7606
2011-01-13,-22.2222
2011-01-18,1.4285999999999999
2011-01-24,251.9366
2011-01-25,-13.957
2011-01-26,-53.4884
2011-02-17,0.0
2011-02-25,50.0
2011-03-11,-50.0
2011-03-21,0.0
2011-04-08,-53.3333
2011-05-06,-71.4286
2011-05-20,800.0
2011-05-23,33.3333
2011-05-24,-8.3333
2011-05-31,-4.5455
2011-06-01,-60.8333
2011-06-06,21.5805
2011-06-08,0.0
2011-06-09,100.0
2011-06-10,0.0
2011-06-23,-50.0
2011-06-24,2.375
2011-07-06,-41.3919
2011-07-15,36.6667
2011-07-18,-2.439
2011-07-28,25.0
2011-08-12,16.0
2011-08-15,55.1724
2011-08-17,0.0
2011-08-18,0.0
2011-08-22,-43.3333
2011-08-31,17.647100000000002
2011-09-01,66.6667
2011-09-02,0.0
2011-09-06,-5.0
2011-09-08,25.2632
2011-09-09,-28.5714
2011-09-13,29.4118
2011-09-14,-22.7273
2011-09-15,64.7059
2011-09-21,7.1429
2011-09-22,-8.6667
2011-09-23,-53.6496
2011-09-28,10.2362
2011-09-29,-1.4285999999999999
2011-09-30,-34.7826
2011-10-03,51.1111
2011-10-04,32.3529
2011-10-06,-21.1111
2011-10-10,54.9296
2011-10-12,-57.8977
2011-10-13,0.0
2011-10-14,-13.6302
2011-10-17,75.0
2011-10-18,-57.1429
2011-10-19,0.0
2011-10-20,0.0
2011-10-21,0.0
2011-10-25,0.0
2011-10-26,-33.3333
2011-11-14,0.9375
2011-11-25,-0.9288
2011-11-29,0.9375
2011-12-06,-25.0774
2011-12-12,293.3884
2011-12-13,0.0
2011-12-19,-72.2689
2011-12-21,0.0
2011-12-22,260.6061
2012-01-09,-74.7899
2012-01-11,0.0
2012-01-12,166.6667
2012-01-23,-17.5
2012-02-13,-10.6061
2012-02-14,-38.9831
2012-02-16,55.5556
2012-02-17,150.0
2012-02-21,-27.1429
2012-02-22,-1.7157
2012-02-23,9.7257
2012-02-24,18.1818
2012-02-27,69.0385
2012-02-28,0.1138
2012-02-29,9.0909
2012-03-01,-8.3333
2012-03-02,9.0909
2012-03-05,-8.3333
2012-03-12,-9.0909
2012-03-14,-40.0
2012-03-15,-16.6667
2012-03-16,10.0
2012-03-20,0.0
2012-03-22,23.6364
2012-03-23,0.0
2012-03-26,-19.1176
2012-04-02,1.8182
2012-04-03,-10.7143
2012-04-04,0.0
2012-04-09,2.0
2012-04-10,37.2549
2012-04-11,-21.4286
2012-04-12,0.0
2012-04-13,85.4545
2012-04-16,-6.8627
2012-04-17,0.0
2012-04-18,5.2632
2012-04-19,-25.0
2012-04-20,6.6667
2012-04-23,6.25
2012-04-24,-5.8824
2012-04-25,-12.5
2012-04-26,6.4286
2012-04-27,-6.0403
2012-04-30,11.4286
2012-05-01,1.2821
2012-05-02,-36.7089
2012-05-03,10.0
2012-05-04,-27.2727
2012-05-07,25.0
2012-05-08,-37.375
2012-05-09,11.7764
2012-05-10,25.7143
2012-05-11,-20.4545
2012-05-14,0.0
2012-05-15,-14.2857
2012-05-16,-26.6667
2012-05-21,0.0
2012-05-22,-9.0909
2012-05-23,15.0
2012-05-25,8.6957
2012-05-29,48.0
2012-05-30,-2.7027
2012-05-31,-52.7778
2012-06-01,70.5882
2012-06-04,-41.3793
2012-06-07,17.647100000000002
2012-06-14,25.0
2012-06-15,0.0
2012-06-21,-4.0
2012-06-26,-4.1667
2012-06-27,-13.0435
2012-07-02,-5.0
2012-07-05,-31.5789
2012-07-06,46.1538
2012-07-16,-36.8421
2012-07-25,100.0
2012-08-01,66.6667
2012-08-02,0.0
2012-08-03,-30.0
2012-08-06,-53.5714
2012-08-14,0.0
2012-08-15,0.0
2012-08-23,115.3846
2012-08-29,-35.7143
2012-09-13,-38.8889
2012-09-14,54.5455
2012-09-17,-29.4118
2012-09-28,66.6667
2012-10-08,-40.0
2012-10-15,0.0
2012-10-19,100.0
2012-10-22,0.0
2012-10-24,-70.8333
2012-11-05,28.5714
2012-11-20,22.2222
2012-12-03,0.0
2012-12-06,-18.1818
2012-12-12,0.0
2012-12-27,0.0
2013-01-08,122.2222
2013-01-14,-60.0
2013-01-16,0.0
2013-02-08,150.0
2013-02-12,150.0
2013-02-13,-60.0
2013-02-19,-65.0
2013-02-21,828.5714
2013-02-22,15.3846
2013-02-25,46.5
2013-02-26,18.3163
2013-02-27,7.6923
2013-02-28,-21.4286
2013-03-01,-0.1136
2013-03-04,6.4846
2013-03-05,-43.5897
2013-03-06,21.2121
2013-03-07,-25.0
2013-03-08,0.0
2013-03-11,-8.3333
2013-03-12,-34.3182
2013-03-13,-37.7163
2013-03-15,-2.2222
2013-03-18,22.7273
2013-03-19,-7.4074
2013-03-21,-12.0
2013-03-25,-9.0909
2013-03-26,-25.0
2013-04-02,233.3333
2013-04-03,-60.0
2013-04-04,0.0
2013-04-05,0.0
2013-04-09,0.0
2013-04-12,0.0
2013-04-15,10.0
2013-04-16,0.0
2013-04-17,0.0
2013-04-18,-31.25
2013-04-23,-0.8264
2013-04-25,0.0
2013-05-01,33.3333
2013-05-02,0.0
2013-05-06,45.0
2013-05-07,37.931
2013-05-08,25.9375
2013-05-09,26.799
2013-05-10,9.589
2013-05-13,14.2857
2013-05-14,18.75
2013-05-15,5.2632
2013-05-16,-60.0
2013-05-17,62.5
2013-05-20,18.4615
2013-05-21,-9.9026
2013-05-22,-28.6486
2013-05-23,7.0707
2013-05-24,-22.6415
2013-05-28,14.6341
2013-05-29,14.8936
2013-05-30,-40.3935
2013-05-31,23.8835
2013-06-04,-37.3041
2013-06-05,60.0
2013-06-06,-25.0
2013-06-07,43.3333
2013-06-10,6.9767
2013-06-11,6.5217
2013-06-12,-18.3673
2013-06-13,-5.0
2013-06-14,-10.526299999999999
2013-06-17,2.9412000000000003
2013-06-18,0.0
2013-06-19,0.0
2013-06-20,-14.2857
2013-06-24,6.6667
2013-06-25,0.0
2013-06-26,25.0
2013-06-27,-25.0
2013-06-28,-3.3333
2013-07-02,-30.3879
2013-07-05,4.0248
2013-07-08,90.4762
2013-07-09,1.25
2013-07-10,23.4568
2013-07-11,-4.0
2013-07-12,-35.4167
2013-07-16,0.0
2013-07-17,0.0
2013-07-18,-19.3548
2013-07-19,-12.0
2013-07-22,0.0
2013-07-23,13.6364
2013-07-24,0.0
2013-07-25,0.0
2013-07-29,0.0
2013-07-31,16.0
2013-08-02,0.0
2013-08-07,0.0
2013-08-08,72.4138
2013-08-09,0.0
2013-08-13,-2.0
2013-08-14,-40.8163
2013-08-20,89.6552
2013-08-21,-18.1818
2013-08-22,17.7778
2013-08-23,-20.7547
2013-08-26,9.5238
2013-08-27,-23.913
2013-08-28,2.8571
2013-08-29,-13.8889
2013-08-30,0.0
2013-09-03,-19.3548
2013-09-04,0.0
2013-09-05,8.0
2013-09-06,0.0
2013-09-09,25.9259
2013-09-10,-38.2353
2013-09-11,42.8571
2013-09-12,-10.0
2013-09-13,0.0
2013-09-16,0.0
2013-09-17,25.9259
2013-09-18,0.0
2013-09-23,0.0
2013-09-26,-5.8824
2013-09-30,-6.25
2013-10-01,0.0
2013-10-03,-26.6667
2013-10-04,34.0909
2013-10-07,0.0
2013-10-09,0.0
2013-10-10,-8.4746
2013-10-14,5.5556
2013-10-15,3.5088
2013-10-16,-5.0847
2013-10-17,0.0
2013-10-29,0.0
2013-11-01,0.0
2013-11-04,1.7856999999999998
2013-11-11,-29.8246
2013-11-12,24.375
2013-11-18,0.0
2013-11-19,0.0
2013-11-20,-11.5578
2013-11-22,4.5455
2013-11-25,-13.8587
2013-12-02,-43.8486
2013-12-03,0.0
2013-12-05,25.8427
2013-12-10,0.0
2013-12-11,78.5714
2013-12-12,0.0
2013-12-13,-40.0
2013-12-19,-12.5
2013-12-23,14.2857
2013-12-26,33.3333
2013-12-30,-34.0625
2014-01-02,51.6588
2014-01-03,50.0
2014-01-06,-16.6667
2014-01-07,0.0
2014-01-08,0.0
2014-01-09,0.0
2014-01-14,0.0
2014-01-16,20.0
2014-01-17,28.75
2014-01-21,3.5599
2014-01-22,12.5
2014-01-23,-11.1111
2014-01-24,16.25
2014-01-27,4.3011
2014-01-28,17.5258
2014-01-29,-12.2807
2014-01-30,0.25
2014-01-31,-0.2494
2014-02-03,0.0
2014-02-04,14.0
2014-02-05,-12.2807
2014-02-06,0.0
2014-02-07,0.0
2014-02-10,0.0
2014-02-11,0.0
2014-02-12,0.0
2014-02-13,0.0
2014-02-14,0.0
2014-02-18,0.0
2014-02-19,0.0
2014-02-20,0.0
2014-02-21,0.0
2014-02-24,0.0
2014-03-03,-37.75
2014-03-04,76.7068
2014-03-12,-43.6364
2014-03-17,-3.2258
2014-03-24,0.0
2014-03-26,66.6667
2014-03-27,0.0
2014-03-28,7.75
2014-04-01,0.0
2014-04-02,-16.4733
2014-04-07,2.2222
2014-04-08,0.0
2014-04-09,-13.0435
2014-04-10,-8.75
2014-05-09,-4.1096
