ticker,BLMC US Equity
2004-11-29,-0.428
2004-12-03,-4.0115
2004-12-13,0.0
2004-12-14,2.9851
2004-12-17,1.4493
2004-12-21,0.0
2004-12-22,2.8571
2004-12-23,2.7778
2004-12-29,12.1622
2005-01-03,-6.875
2005-01-12,-5.3690999999999995
2005-01-14,5.6738
2005-01-20,0.6711
2005-01-21,0.0
2005-01-24,-1.3333
2005-01-25,0.6757
2005-01-27,-4.0268
2005-01-28,1.2587
2005-02-01,2.2099
2005-02-02,5.4054
2005-02-10,-2.5641
2005-02-15,5.2632
2005-02-17,-2.5
2005-02-18,3.8462
2005-02-22,19.7531
2005-02-25,-6.1856
2005-03-01,-2.1978
2005-03-02,0.0
2005-03-03,0.0
2005-03-08,5.618
2005-03-09,6.383
2005-03-10,18.0
2005-03-11,5.5085
2005-03-14,0.0
2005-03-15,1.2048
2005-03-16,0.0
2005-03-17,-4.7619
2005-03-18,3.75
2005-03-21,-0.4016
2005-03-22,-1.6129
2005-03-23,-1.6393
2005-03-28,1.6667
2005-03-29,0.0
2005-03-30,0.0
2005-04-01,-0.8197
2005-04-04,-2.4793
2005-04-07,0.0
2005-04-08,-1.6949
2005-04-11,3.4483
2005-04-13,-0.8333
2005-04-14,-1.2605
2005-04-19,-2.1277
2005-04-20,0.0
2005-04-21,0.0
2005-04-25,0.4348
2005-04-27,0.0
2005-04-28,-1.7544
2005-04-29,1.7856999999999998
2005-05-02,0.0
2005-05-03,0.0
2005-05-05,0.0
2005-05-09,0.0
2005-05-16,0.0
2005-05-17,0.0
2005-05-20,0.0
2005-05-23,0.0
2005-05-24,0.0
2005-05-25,-1.7544
2005-06-02,2.6786
2005-06-03,-2.6087
2005-06-06,-3.5714
2005-06-07,3.7037
2005-06-08,0.8929
2005-06-13,-2.2124
2005-06-14,2.2624
2005-06-15,-0.0885
2005-06-16,-0.7972
2005-06-20,-1.7856999999999998
2005-06-21,1.8182
2005-06-22,-0.2679
2005-06-23,-1.9696
2005-06-24,0.9132
2005-06-28,-2.2624
2005-06-29,0.0
2005-06-30,0.0
2005-07-01,0.0
2005-07-06,1.8519
2005-07-11,-1.8182
2005-07-12,1.8519
2005-07-14,-1.8182
2005-07-18,-0.0926
2005-07-21,0.0944
2005-07-28,-0.9434
2005-07-29,1.9048
2005-08-01,-6.0748
2005-08-02,-0.4975
2005-08-03,0.0
2005-08-04,0.7
2005-08-10,7.2493
2005-08-11,0.9259
2005-08-12,-0.9174
2005-08-16,-4.6296
2005-08-17,0.0
2005-08-18,0.0
2005-08-22,-0.4854
2005-08-23,1.4634
2005-08-25,2.5
2005-08-31,-6.1914
2005-09-01,3.5
2005-09-02,-6.2802
2005-09-06,-1.0309
2005-09-09,0.0
2005-09-13,-1.5625
2005-09-14,5.8201
2005-09-19,-8.0
2005-09-21,-4.8913
2005-09-22,0.5714
2005-09-26,1.1364
2005-09-28,1.1236
2005-10-03,-2.2222
2005-10-06,-3.9773
2005-10-10,-4.142
2005-10-14,0.6173
2005-10-17,-4.2945
2005-10-18,-2.5641
2005-10-19,0.0
2005-10-20,0.0
2005-10-28,1.3158
2005-10-31,0.6494
2005-11-01,3.2258
2005-11-02,5.0
2005-11-04,0.0
2005-11-07,4.7619
2005-11-08,12.5
2005-11-10,-3.5354
2005-11-18,0.5236
2005-11-22,0.0
2005-11-23,0.0
2005-12-06,0.5208
2005-12-07,-0.5181
2005-12-14,-3.9583
2005-12-15,4.1215
2005-12-16,0.0
2005-12-20,0.0
2005-12-21,0.3125
2005-12-22,-0.3115
2005-12-23,0.0
2005-12-27,0.5208
2005-12-28,-0.1036
2005-12-30,-0.1082
2006-01-03,-4.6587
2006-01-06,0.0
2006-01-10,-4.5455
2006-01-11,4.1429
2006-01-12,1.7147000000000001
2006-01-17,-0.5394
2006-01-19,2.8249
2006-01-20,0.0
2006-01-23,1.4285999999999999
2006-01-24,-1.3001
2006-01-25,2.9638
2006-01-26,-1.919
2006-01-27,-2.1739
2006-01-30,-2.2222
2006-01-31,-1.1364
2006-02-01,7.2414
2006-02-02,-4.6088000000000005
2006-02-03,0.8427
2006-02-06,0.0
2006-02-09,-3.6212
2006-02-10,-5.2023
2006-02-14,2.439
2006-02-15,0.0
2006-02-17,0.5952
2006-02-21,1.7751000000000001
2006-02-23,0.0
2006-02-24,4.0698
2006-02-27,0.5587
2006-03-02,-2.2222
2006-03-03,-2.8409
2006-03-07,0.0
2006-03-08,0.5848
2006-03-14,-3.4884
2006-03-15,-1.2048
2006-03-17,-4.878
2006-03-20,0.0
2006-03-24,0.0
2006-03-28,0.0
2006-03-30,1.2821
2006-03-31,0.0
2006-04-03,-3.1646
2006-04-05,0.6536
2006-04-06,-3.8961
2006-04-07,-2.7027
2006-04-10,-1.3889
2006-04-12,-0.7042
2006-04-13,-3.5461
2006-04-17,0.0
2006-04-18,0.0
2006-04-19,-2.9412000000000003
2006-04-20,0.6061
2006-04-21,-0.9036
2006-04-24,-1.2158
2006-04-25,0.0615
2006-04-27,-0.0615
2006-04-28,4.6154
2006-05-01,0.0
2006-05-02,-1.4706000000000001
2006-05-03,0.0
2006-05-04,0.0
2006-05-05,0.0
2006-05-08,0.0
2006-05-09,0.0
2006-05-10,0.0
2006-05-11,0.0
2006-05-12,0.0
2006-05-15,0.0
2006-05-16,-0.7463
2006-05-18,-3.7594
2006-05-19,-9.375
2006-05-22,-2.5862
2006-05-23,3.0088
2006-05-24,1.3746
2006-05-25,1.6949
2006-05-31,-3.3333
2006-06-05,3.4483
2006-06-06,0.0
2006-06-07,0.0
2006-06-08,-0.8333
2006-06-12,0.8403
2006-06-14,0.0
2006-06-15,0.0
2006-06-19,0.8333
2006-06-20,0.8264
2006-06-21,-1.6393
2006-06-22,0.3333
2006-06-23,-1.1628
2006-06-26,-0.6723
2006-06-27,1.5228000000000002
2006-06-28,0.0
2006-06-29,0.0
2006-07-05,0.8333
2006-07-07,0.8264
2006-07-10,-1.6393
2006-07-11,0.0
2006-07-13,1.3333
2006-07-14,5.2632
2006-07-17,3.9063
2006-07-18,5.2632
2006-07-19,0.0
2006-07-20,0.0
2006-07-21,0.0
2006-07-27,-1.4285999999999999
2006-07-28,-4.3478
2006-07-31,2.2727
2006-08-02,-2.2222
2006-08-07,0.7576
2006-08-08,0.0
2006-08-09,-2.2556
2006-08-10,0.0
2006-08-16,1.5385
2006-08-17,0.0
2006-08-18,3.0303
2006-08-21,4.4118
2006-08-22,0.0
2006-08-24,-5.6338
2006-08-25,-4.4776
2006-08-28,0.0
2006-08-30,0.0
2006-08-31,0.0
2006-09-12,0.0
2006-09-15,3.125
2006-09-18,0.0
2006-09-19,1.5152
2006-09-20,1.4925
2006-09-21,2.2059
2006-09-22,-0.7482
2006-09-25,-5.7698
2006-09-26,2.3077
2006-09-27,2.2556
2006-09-28,4.4118
2006-09-29,1.4085
2006-10-02,0.0
2006-10-03,8.8235
2006-10-04,-6.7568
2006-10-09,-1.4493
2006-10-10,-1.4412
2006-10-12,2.9543
2006-10-13,-0.7246
2006-10-16,0.7299
2006-10-17,-1.4493
2006-10-18,4.4118
2006-10-20,-0.7042
2006-10-24,1.4184
2006-10-25,3.4965
2006-10-26,1.3514
2006-10-27,-3.4667
2006-10-31,1.9337
2006-11-02,0.271
2006-11-03,-2.027
2006-11-06,2.7586
2006-11-07,0.0
2006-11-08,6.7114
2006-11-09,-4.1509
2006-11-10,0.1312
2006-11-13,0.9174
2006-11-14,1.9481000000000002
2006-11-15,0.0
2006-11-16,-0.1274
2006-11-17,-2.4234999999999998
2006-11-24,0.1307
2006-11-28,-0.7833
2006-11-29,2.6316
2006-11-30,0.0
2006-12-01,5.1282
2006-12-04,2.439
2006-12-05,-6.5476
2006-12-08,0.0
2006-12-11,0.0
2006-12-14,0.6369
2006-12-15,6.3291
2006-12-18,-4.7619
2006-12-19,-1.125
2006-12-20,0.0
2006-12-21,3.6662
2006-12-26,-0.0244
2006-12-27,0.6587
2006-12-29,0.0969
2007-01-03,-4.3584
2007-01-04,0.5063
2007-01-08,0.7557
2007-01-09,-1.25
2007-01-10,-1.8987
2007-01-11,1.9355
2007-01-12,1.1392
2007-01-16,0.0
2007-01-17,-2.378
2007-01-18,1.2821
2007-01-19,-0.1266
2007-01-22,-1.1407
2007-01-23,1.2821
2007-01-25,-0.2532
2007-01-30,0.2538
2007-02-02,-1.2658
2007-02-05,-1.9231
2007-02-08,3.0065
2007-02-09,0.2538
2007-02-14,0.0
2007-02-15,0.0
2007-02-16,0.0
2007-02-20,0.0
2007-02-22,-1.2658
2007-02-26,-1.2821
2007-02-27,-2.3377
2007-02-28,-6.9149
2007-03-01,2.8571
2007-03-02,-0.6944
2007-03-05,-9.0909
2007-03-07,2.3077
2007-03-12,8.2707
2007-03-14,-8.75
2007-03-16,5.7839
2007-03-20,-2.1583
2007-03-22,0.0
2007-03-23,1.4706000000000001
2007-03-26,-2.8986
2007-03-27,1.4925
2007-03-29,0.0
2007-03-30,0.0
2007-04-02,0.4412
2007-04-03,-0.4392
2007-04-04,0.0
2007-04-05,0.0
2007-04-09,0.0
2007-04-10,0.0
2007-04-11,0.0
2007-04-16,0.5882
2007-04-17,-0.8772
2007-04-18,0.59
2007-04-23,-0.2933
2007-04-24,0.7353
2007-04-25,-0.7299
2007-04-26,0.0
2007-04-27,2.2059
2007-04-30,-2.1583
2007-05-01,0.0
2007-05-03,1.4706000000000001
2007-05-07,-0.7246
2007-05-08,0.7299
2007-05-09,-1.4493
2007-05-14,-0.2941
2007-05-15,1.0324
2007-05-16,-0.7299
2007-05-17,0.1471
2007-05-22,-0.1468
2007-05-23,0.0
2007-05-31,0.0
2007-06-01,0.0
2007-06-04,0.5882
2007-06-05,-0.5848
2007-06-08,0.7353
2007-06-13,-0.7299
2007-06-15,-0.1471
2007-06-18,0.1473
2007-06-19,0.0
2007-06-29,0.0
2007-07-02,0.7353
2007-07-09,-0.7299
2007-07-10,0.0
2007-07-11,0.7353
2007-07-16,-0.7299
2007-07-20,0.0
2007-07-24,0.0
2007-07-25,0.0
2007-07-26,0.0
2007-07-30,0.0
2007-07-31,0.0
2007-08-01,0.0
2007-08-02,0.0
2007-08-03,0.0
2007-08-06,0.0
2007-08-07,0.0
2007-08-08,0.0
2007-08-09,0.0
2007-08-10,-0.4412
2007-08-16,0.0
2007-08-20,0.0
2007-08-28,0.0
2007-08-30,0.0
2007-08-31,0.1477
2007-09-04,-0.4425
2007-09-05,-0.7407
2007-09-07,0.0
2007-09-12,0.7463
2007-09-13,0.0
2007-09-17,0.0
2007-09-19,0.0
2007-09-20,1.037
2007-09-24,0.4399
2007-09-25,0.0
2007-09-27,5.1095
2007-09-28,-0.2778
2007-10-01,-3.8997
2007-10-02,-1.4493
2007-10-03,0.0
2007-10-05,0.0
2007-10-12,2.9412000000000003
2007-10-15,0.0
2007-10-18,-3.0
2007-10-19,0.0
2007-10-22,0.0
2007-10-23,0.0
2007-10-24,0.0
2007-10-29,0.0
2007-10-30,0.1473
2007-10-31,0.0
2007-11-01,0.0
2007-11-02,-0.0588
2007-11-06,-0.0883
2007-11-08,-0.4418
2007-11-09,0.2959
2007-11-12,0.0
2007-11-15,0.0
2007-11-26,0.295
2007-11-27,0.0
2007-11-29,2.7273
2007-12-03,0.0
2007-12-07,0.0
2007-12-10,0.1475
2007-12-11,0.1473
2007-12-20,-14.7059
2007-12-21,4.3103
2007-12-26,-0.8264
2007-12-27,0.0
2007-12-31,0.0
2008-01-02,-0.8333
2008-01-03,0.8403
2008-01-04,0.0
2008-01-07,-2.3333
2008-01-09,0.0
2008-01-10,1.8771
2008-01-14,-1.8425
2008-01-15,1.8771
2008-01-17,-1.1724999999999999
2008-01-23,-0.8475
2008-01-24,-0.8547
2008-01-25,0.0
2008-01-28,-0.3448
2008-01-29,-0.346
2008-01-30,1.2153
2008-02-04,2.0583
2008-02-05,-2.521
2008-02-14,-0.5172
2008-02-15,0.5199
2008-02-19,0.8621
2008-02-22,-0.8547
2008-02-28,1.5516999999999999
2008-03-03,-1.528
2008-03-04,0.0345
2008-03-05,1.5167000000000002
2008-03-06,-2.2071
2008-03-07,0.6944
2008-03-10,0.0
2008-03-13,-1.5516999999999999
2008-03-14,-3.6778
2008-03-17,-1.4545
2008-03-24,1.476
2008-03-25,0.0
2008-04-01,-1.8182
2008-04-02,0.0
2008-04-03,-3.7037
2008-04-07,-2.6923
2008-04-08,0.0
2008-04-10,6.7194
2008-04-11,-8.3333
2008-04-14,0.0
2008-04-15,0.0
2008-04-16,-1.2121
2008-04-18,-1.6360000000000001
2008-04-21,-0.2079
2008-04-23,-8.3333
2008-04-24,5.6818
2008-04-25,-5.3763
2008-04-28,-2.2727
2008-04-29,2.3256
2008-04-30,0.0
2008-05-02,4.5455
2008-05-08,-6.5217
2008-05-09,2.3256
2008-05-12,-4.5455
2008-05-13,-4.0476
2008-05-14,-0.5955
2008-05-15,1.0984
2008-05-16,-1.1852
2008-05-19,-0.05
2008-05-20,5.5
2008-05-21,-0.7109
2008-05-22,0.716
2008-05-23,-0.7109
2008-05-27,0.2387
2008-05-28,-2.3810000000000002
2008-05-29,-2.1951
2008-05-30,0.0
2008-06-03,2.4938000000000002
2008-06-04,-1.7032
2008-06-06,1.7327
2008-06-09,0.0
2008-06-10,-1.7032
2008-06-11,1.6337000000000002
2008-06-12,-1.6074000000000002
2008-06-16,0.2475
2008-06-18,1.2346
2008-06-19,0.4878
2008-06-20,0.0
2008-06-23,0.0
2008-06-26,0.0
2008-07-01,-0.4854
2008-07-03,0.4878
2008-07-07,0.0
2008-07-09,-0.4854
2008-07-10,-0.4878
2008-07-11,-0.9804
2008-07-14,1.4851
2008-07-15,-2.439
2008-07-17,0.0
2008-07-18,0.0
2008-07-21,-4.5
2008-07-22,5.4974
2008-07-23,-0.7444
2008-07-24,2.5
2008-07-28,0.0
2008-07-29,-2.439
2008-07-30,-4.25
2008-07-31,0.5222
2008-08-06,4.1558
2008-08-08,-4.2394
2008-08-11,0.2604
2008-08-18,-1.2987
2008-08-19,0.0
2008-08-20,0.0
2008-08-21,0.0
2008-09-02,-2.1053
2008-09-03,-3.2258
2008-09-05,2.7778
2008-09-08,-2.7027
2008-09-09,-2.2222
2008-09-10,0.2841
2008-09-11,0.5666
2008-09-16,-9.8592
2008-09-17,6.25
2008-09-18,-5.8824
2008-09-19,6.25
2008-09-22,0.0
2008-09-25,-5.8824
2008-09-26,-10.9375
2008-09-30,5.2632
2008-10-01,-4.3333
2008-10-02,4.5296
2008-10-03,-3.3333
2008-10-06,-1.7241
2008-10-07,-5.2632
2008-10-08,-11.9259
2008-10-09,3.0278
2008-10-10,-12.2449
2008-10-13,-2.3256
2008-10-16,0.4762
2008-10-17,4.2654
2008-10-20,0.9091
2008-10-21,-0.4505
2008-10-23,-2.7149
2008-10-24,-4.6512
2008-10-27,-1.4634
2008-10-28,-8.4158
2008-10-30,1.0811
2008-10-31,6.9519
2008-11-06,-5.0
2008-11-07,0.0
2008-11-10,0.0
2008-11-11,-18.4211
2008-11-12,9.0323
2008-11-13,0.5917
2008-11-20,0.6667
2008-11-25,23.1788
2008-11-26,-15.5914
2008-12-04,8.2803
2008-12-05,-0.5882
2008-12-09,0.0
2008-12-10,3.5503
2008-12-11,2.8571
2008-12-12,-5.0
2008-12-15,3.5088
2008-12-16,7.3446
2008-12-17,0.0
2008-12-18,-5.2632
2008-12-19,0.0
2008-12-22,-0.5556
2008-12-23,0.5587
2008-12-24,-5.5556
2008-12-26,0.0
2008-12-29,1.1764999999999999
2008-12-30,0.0
2008-12-31,-1.7442
2009-01-02,6.5089
2009-01-08,0.0
2009-01-14,1.1111
2009-01-15,-1.0989
2009-01-21,0.0
2009-01-22,-8.3333
2009-01-26,-3.0303
2009-01-27,0.0
2009-01-30,0.0
2009-02-04,1.875
2009-02-13,4.2945
2009-02-17,0.0
2009-02-18,0.0
2009-02-24,-1.1764999999999999
2009-02-25,0.0
2009-02-27,-1.7856999999999998
2009-03-02,-4.2424
2009-03-04,1.2658
2009-03-09,6.25
2009-03-11,-5.8824
2009-03-24,3.125
2009-03-25,-3.0303
2009-03-26,3.125
2009-03-27,3.0303
2009-03-30,-2.9412000000000003
2009-04-01,0.0
2009-04-02,0.0
2009-04-03,0.6061
2009-04-06,2.4096
2009-04-16,2.3529
2009-04-17,0.5747
2009-04-22,-2.8571
2009-04-23,2.3529
2009-04-27,0.5747
2009-04-28,-1.7143000000000002
2009-04-29,1.7442
2009-04-30,-1.7143000000000002
2009-05-01,0.0
2009-05-04,0.0
2009-05-07,0.0
2009-05-08,1.1628
2009-05-11,37.931
2009-05-12,-2.0833
2009-05-14,2.1277
2009-05-19,-2.0833
2009-05-21,-4.2553
2009-05-26,15.5556
2009-05-29,0.0
2009-06-01,0.0
2009-06-11,-5.0
2009-06-12,-0.5668
2009-06-15,-2.2801
2009-07-02,0.0
2009-07-10,-6.25
2009-07-13,19.1111
2009-07-14,25.0
2009-07-15,37.3134
2009-07-16,-4.3478
2009-07-17,-4.5455
2009-07-21,-8.3333
2009-07-23,-1.4493
2009-07-29,8.8235
2009-07-31,-8.1081
2009-08-05,-5.8824
2009-08-06,-3.125
2009-08-10,9.6774
2009-08-11,0.0
2009-08-14,-8.8235
2009-08-18,0.0
2009-08-19,-3.2258
2009-08-20,-6.6667
2009-08-21,0.0
2009-08-24,0.0
2009-08-25,0.0
2009-08-26,5.3571
2009-08-27,11.8644
2009-08-31,-16.0606
2009-09-04,1.083
2009-09-08,-6.7857
2009-09-09,13.0268
2009-09-14,7.7966
2009-09-16,-11.9497
2009-09-17,4.2857
2009-09-22,-5.1370000000000005
2009-09-25,15.5235
2009-09-30,6.25
2009-10-01,-14.7059
2009-10-06,17.2414
2009-10-08,-2.9412000000000003
2009-10-12,7.5758
2009-10-13,-18.3099
2009-10-14,18.9655
2009-10-16,-7.5362
2009-10-19,-8.7774
2009-10-20,3.0928
2009-10-21,6.6667
2009-10-22,-9.0625
2009-10-27,0.0
2009-10-29,-0.3436
2009-11-02,-4.1379
2009-11-04,7.9137
2009-11-09,-6.3333
2009-11-12,6.7616
2009-11-13,-6.3333
2009-11-16,0.0
2009-11-17,4.9822
2009-11-18,-1.6949
2009-11-19,0.0
2009-11-20,-3.1034
2009-11-23,0.0
2009-11-24,3.2028
2009-11-25,-6.8966
2009-11-30,3.7037
2009-12-03,-7.1429
2009-12-07,0.3846
2009-12-08,3.4483
2009-12-10,-3.3333
2009-12-14,0.0
2009-12-15,3.4483
2009-12-16,1.1111
2009-12-17,0.0
2009-12-18,11.7216
2009-12-21,-8.1967
2009-12-22,1.7856999999999998
2009-12-23,5.2632
2009-12-24,0.0
2009-12-28,0.0
2009-12-29,-7.1429
2009-12-30,0.0769
2009-12-31,7.6095
2010-01-04,8.9286
2010-01-06,0.0
2010-01-11,-8.1967
2010-01-12,0.0
2010-01-20,8.9286
2010-01-22,-8.1967
2010-01-27,-1.7856999999999998
2010-01-29,5.4545
2010-02-01,-3.4483
2010-02-02,0.0
2010-02-03,0.0
2010-02-04,0.0
2010-02-05,-1.4285999999999999
2010-02-16,1.4493
2010-02-24,-1.4285999999999999
2010-03-04,-4.3478
2010-03-05,-1.4394
2010-03-08,0.3075
2010-03-10,9.1954
2010-03-11,-1.7544
2010-03-12,7.1429
2010-03-15,0.0
2010-03-16,0.0
2010-03-17,3.3333
2010-03-18,-2.5806
2010-03-19,-3.9735
2010-03-23,-9.6552
2010-03-25,1.145
2010-03-29,5.6604
2010-03-30,-5.3571
2010-04-01,0.7547
2010-04-05,0.7491
2010-04-06,5.948
2010-04-07,0.0
2010-04-09,-1.0526
2010-04-19,-0.7092
2010-04-20,1.7856999999999998
2010-04-21,0.0
2010-04-22,-7.0175
2010-04-23,1.8868
2010-04-27,-1.8519
2010-04-29,0.0
2010-04-30,1.8868
2010-05-03,-1.8519
2010-05-04,0.0
2010-05-06,1.8868
2010-05-11,-1.7778
2010-05-13,-0.0754
2010-05-17,1.8868
2010-05-18,0.0
2010-05-19,-1.8519
2010-05-20,-1.1320999999999999
2010-06-03,6.8702
2010-06-08,0.0
2010-06-09,0.0
2010-06-10,-7.1429
2010-06-11,0.0
2010-06-14,0.0
2010-06-15,0.0
2010-06-16,0.0
2010-06-18,-1.9231
2010-06-21,3.9215999999999998
2010-06-22,0.0
2010-06-23,1.8868
2010-06-25,-3.7037
2010-06-28,-3.0769
2010-06-30,-2.7778
2010-07-07,2.0408
2010-07-08,-4.0
2010-07-12,-6.25
2010-07-13,1.3333
2010-07-20,5.2632
2010-07-27,-5.8333
2010-08-02,23.8938
2010-08-03,7.1429
2010-08-11,6.6667
2010-08-16,-12.5
2010-08-20,3.5714
2010-08-23,0.0
2010-08-24,-3.4483
2010-08-26,3.5714
2010-08-27,0.0
2010-08-31,-10.3448
2010-09-02,11.538499999999999
2010-09-07,-5.1724
2010-09-08,0.0
2010-09-10,5.4545
2010-09-14,-3.4483
2010-09-16,0.0
2010-09-17,-1.4285999999999999
2010-09-20,0.0
2010-09-23,1.4493
2010-09-29,-6.4286
2010-09-30,13.7405
2010-10-05,0.6711
2010-10-07,0.0
2010-10-08,-1.6667
2010-10-12,0.0
2010-10-14,-3.0508
2010-10-22,-2.0979
2010-10-25,0.0
2010-10-26,-6.8571
2010-10-27,2.3773
2010-11-01,4.8689
2010-11-02,0.0
2010-11-03,-3.5714
2010-11-04,0.3704
2010-11-05,7.0111
2010-11-08,-3.4483
2010-11-09,-3.2143
2010-11-10,2.952
2010-11-11,0.3584
2010-11-16,-2.5
2010-11-17,-1.8315000000000001
2010-11-18,0.0
2010-11-19,2.6119
2010-11-29,-0.0727
2010-12-01,-2.4745
2010-12-02,2.6119
2010-12-03,5.4545
2010-12-07,0.0
2010-12-16,6.5517
2010-12-20,4.5306999999999995
2010-12-21,-8.0495
2010-12-22,0.1471
2010-12-23,2.79
2010-12-29,-3.2143
2010-12-30,-3.321
2011-01-07,6.8702
2011-01-10,0.3571
2011-01-13,-0.3559
2011-01-14,0.0
2011-01-18,0.0
2011-01-19,0.0
2011-01-20,1.0714
2011-01-21,0.0
2011-01-24,0.0
2011-01-25,0.0
2011-01-27,-3.8163
2011-01-28,2.1308
2011-01-31,10.7914
2011-02-01,-9.0909
2011-02-02,0.0
2011-02-03,7.1429
2011-02-07,-3.3333
2011-02-14,-3.4483
2011-02-18,5.0
2011-02-22,-4.7619
2011-02-23,0.0
2011-02-28,4.2857
2011-03-01,-4.1096
2011-03-02,0.0
2011-03-04,2.8571
2011-03-07,-1.0417
2011-03-09,-4.5614
2011-03-15,2.9412000000000003
2011-03-17,-2.0714
2011-03-18,-0.0729
2011-03-24,2.1898
2011-03-29,0.0
2011-03-31,-0.0714
2011-04-07,-2.0014
2011-04-11,-0.0729
2011-04-13,-0.7299
2011-04-14,0.0
2011-04-15,0.7353
2011-04-21,0.0
2011-04-26,-1.4599
2011-04-28,0.0
2011-05-02,-3.7037
2011-05-04,3.0769
2011-05-09,1.4925
2011-05-10,-4.4118
2011-05-13,-1.9231
2011-05-23,-10.9804
2011-05-25,5.7269
2011-05-26,-6.25
2011-05-27,0.4444
2011-06-07,0.885
2011-06-08,1.7544
2011-06-09,-2.5862
2011-06-13,6.1947
2011-06-16,2.0833
2011-06-17,0.0
2011-06-24,0.0
2011-06-29,0.0
2011-07-05,-5.7143
2011-07-06,3.8961
2011-07-07,3.3333
2011-07-13,-3.2258
2011-07-18,-3.75
2011-07-19,3.8961
2011-07-25,-1.9167
2011-07-27,1.9541
2011-08-01,-5.4167
2011-08-05,0.0
2011-08-08,-3.0837
2011-08-09,-4.5455
2011-08-10,9.5238
2011-08-12,-6.5217
2011-08-15,-6.9767
2011-08-16,9.5
2011-08-17,0.4566
2011-08-22,-4.5455
2011-08-25,0.0
2011-08-26,-9.5238
2011-08-31,2.6316
2011-09-07,0.0
2011-09-12,0.2051
2011-09-14,0.3071
2011-09-15,7.1429
2011-09-16,-4.7619
2011-09-22,0.0
2011-09-26,2.5
2011-09-29,-3.9024
2011-09-30,3.3503
2011-10-03,0.0
2011-10-04,-2.2593
2011-10-10,5.5276
2011-10-19,0.9524
2011-10-24,2.8302
2011-10-25,-3.6696999999999997
2011-10-27,3.8095
2011-10-31,-0.9174
2011-11-03,6.4815
2011-11-07,8.6957
2011-11-11,0.0
2011-11-14,-14.0
2011-11-15,3.2558
2011-11-16,1.3514
2011-11-17,1.3333
2011-11-18,0.0
2011-11-21,0.0
2011-11-22,9.6491
2011-11-28,-10.0
2011-11-30,-2.2222
2011-12-06,9.0909
2011-12-08,-8.3333
2011-12-09,9.0909
2011-12-12,-7.9167
2011-12-13,1.9048
2011-12-15,0.9346
2011-12-16,-2.7778
2011-12-19,-2.3810000000000002
2011-12-20,-1.9512
2011-12-23,-2.9851
2011-12-28,0.5128
2011-12-29,-0.5102
2012-01-04,0.0
2012-01-11,0.1026
2012-01-12,0.4098
2012-01-13,2.0408
2012-01-17,0.5
2012-01-18,0.0
2012-01-23,-2.8856
2012-01-24,10.1434
2012-01-26,-9.2093
2012-01-27,0.0
2012-02-01,0.4098
2012-02-02,1.0204
2012-02-06,-1.4141
2012-02-09,0.9221
2012-02-10,5.1777
2012-02-13,-2.9923
2012-02-14,-2.4876
