ticker,RENU US Equity
2010-12-01,12.5
2010-12-06,-11.1111
2010-12-08,0.0
2010-12-13,0.0
2010-12-14,0.0
2010-12-16,0.0
2010-12-17,0.0
2010-12-20,0.0
2010-12-29,0.0
2011-01-05,-8.3333
2011-01-10,13.6364
2011-01-11,0.0
2011-01-12,-12.0
2011-01-19,0.0
2011-01-27,0.0
2011-02-03,0.0
2011-02-08,-27.2727
2011-02-14,-37.5
2011-02-15,10.0
2011-02-17,-9.0909
2011-02-18,-36.25
2011-02-23,-5.8824
2011-02-25,-33.3333
2011-02-28,0.0
2011-03-04,150.0
2011-04-11,-20.0
2011-04-25,75.0
2011-04-28,-14.2857
2011-05-03,16.6667
2011-05-04,42.8571
2011-05-05,0.0
2011-05-06,40.0
2011-05-09,-14.2857
2011-05-10,-16.6667
2011-05-11,70.0
2011-05-12,17.647100000000002
2011-05-13,35.0
2011-05-16,-22.2222
2011-05-17,9.5238
2011-05-18,-4.3478
2011-05-19,-18.1818
2011-05-20,-16.6667
2011-05-23,-20.0
2011-05-24,25.0
2011-05-25,52.5
2011-05-26,50.8197
2011-05-27,-27.5362
2011-05-31,-20.0
2011-06-01,-22.5
2011-06-02,-7.6613
2011-06-03,-14.8472
2011-06-06,16.4103
2011-06-07,14.978
2011-06-08,-11.8774
2011-06-09,10.4348
2011-06-10,10.2362
2011-06-13,-5.7143
2011-06-14,3.0303
2011-06-15,-17.647100000000002
2011-06-16,-3.5714
2011-06-17,-3.7037
2011-06-20,-10.5769
2011-06-21,10.7527
2011-06-22,7.2816
2011-06-23,-10.8597
2011-06-24,-1.5228000000000002
2011-06-27,3.0928
2011-06-28,-12.0
2011-06-29,-18.1818
2011-06-30,22.2222
2011-07-01,-13.6364
2011-07-05,5.2632
2011-07-06,-13.125
2011-07-07,1.4388
2011-07-08,2.1277
2011-07-11,0.0
2011-07-12,-1.3889
2011-07-13,-0.7042
2011-07-14,0.0
2011-07-15,-10.6383
2011-07-18,1.5873
2011-07-19,-18.75
2011-07-20,2.8846
2011-07-21,-2.8037
2011-07-22,-2.8846
2011-07-25,34.6535
2011-07-26,-2.2059
2011-07-27,-3.7594
2011-07-28,-18.75
2011-07-29,15.3846
2011-08-05,6.6667
2011-08-08,-14.8438
2011-08-09,-4.5872
2011-08-10,-7.6923
2011-08-11,-16.6667
2011-08-12,0.0
2011-08-15,-6.25
2011-08-16,-17.3333
2011-08-17,-9.6774
2011-08-18,0.0
2011-08-19,14.2857
2011-08-22,-20.3125
2011-08-23,37.2549
2011-08-24,5.7143
2011-08-25,-27.027
2011-08-26,29.6296
2011-08-29,-22.8571
2011-08-30,-1.8519
2011-08-31,1.8868
2011-09-01,12.963
2011-09-02,8.1967
2011-09-06,-3.0303
2011-09-07,-9.375
2011-09-08,24.1379
2011-09-09,4.1667
2011-09-12,-4.0
2011-09-13,-25.0
2011-09-14,-7.4074
2011-09-15,-10.0
2011-09-16,11.1111
2011-09-19,44.0
2011-09-20,-2.7778
2011-09-21,-31.4286
2011-09-22,-6.25
2011-09-23,2.2222
2011-09-26,21.7391
2011-09-27,-8.9286
2011-09-28,-5.8824
2011-09-29,-33.3333
2011-09-30,43.75
2011-10-03,-23.913
2011-10-04,-8.5714
2011-10-05,-6.25
2011-10-06,16.6667
2011-10-07,-8.5714
2011-10-10,-9.375
2011-10-11,-6.8966
2011-10-12,-11.1111
2011-10-13,-8.3333
2011-10-14,9.0909
2011-10-17,-20.8333
2011-10-18,10.526299999999999
2011-10-19,-23.8095
2011-10-20,18.75
2011-10-21,52.6316
2011-10-24,-6.8966
2011-10-25,7.4074
2011-10-26,20.6897
2011-10-27,-14.2857
2011-10-28,-20.0
2011-10-31,25.0
2011-11-01,123.3333
2011-11-02,-4.4776
2011-11-03,-32.8125
2011-11-04,25.5814
2011-11-07,3.7037
2011-11-08,10.7143
2011-11-09,-19.3548
2011-11-10,2.0
2011-11-11,13.7255
2011-11-14,-17.2414
2011-11-15,-12.5
2011-11-16,-19.0476
2011-11-17,-29.4118
2011-11-18,33.3333
2011-11-21,-25.0
2011-11-22,8.3333
2011-11-23,-7.6923
2011-11-25,-20.8333
2011-11-28,15.7895
2011-11-29,9.0909
2011-11-30,8.3333
2011-12-01,0.0
2011-12-02,34.6154
2011-12-05,-14.2857
2011-12-06,-3.3333
2011-12-07,-17.2414
2011-12-08,0.0
2011-12-09,8.3333
2011-12-12,-15.3846
2011-12-13,9.0909
2011-12-14,8.3333
2011-12-15,-19.2308
2011-12-16,14.2857
2011-12-19,25.0
2011-12-20,16.6667
2011-12-21,0.0
2011-12-22,-8.5714
2011-12-23,0.0
2011-12-27,-18.75
2011-12-28,3.8462
2011-12-29,18.5185
2011-12-30,9.375
2012-01-03,60.0
2012-01-04,-25.0
2012-01-05,-4.7619
2012-01-06,5.0
2012-01-09,14.2857
2012-01-10,-10.4167
2012-01-11,-13.9535
2012-01-12,13.5135
2012-01-13,0.0
2012-01-17,-4.7619
2012-01-18,-25.0
2012-01-19,6.6667
2012-01-20,0.0
2012-01-23,31.25
2012-01-24,2.3810000000000002
2012-01-25,-6.9767
2012-01-26,-25.0
2012-01-27,13.3333
2012-01-30,0.0
2012-01-31,8.8235
2012-02-01,-13.5135
2012-02-02,9.375
2012-02-03,5.7143
2012-02-06,-5.4054
2012-02-07,31.4286
2012-02-08,32.6087
2012-02-09,31.1475
2012-02-10,20.0
2012-02-13,-16.6667
2012-02-14,10.0
2012-02-15,-32.9545
2012-02-16,-5.0847
2012-02-17,25.0
2012-02-21,-1.4285999999999999
2012-02-22,-7.2464
2012-02-23,-12.5
2012-02-24,19.6429
2012-02-27,2.9851
2012-02-28,1.4493
2012-02-29,-4.2857
2012-03-01,0.0
2012-03-02,4.4776
2012-03-05,-4.2857
2012-03-06,-8.9552
2012-03-07,1.6393
2012-03-08,16.129
2012-03-09,-11.1111
2012-03-12,-15.625
2012-03-13,-1.8519
2012-03-14,1.8868
2012-03-15,-5.5556
2012-03-16,-5.8824
2012-03-19,-10.4167
2012-03-20,6.9767
2012-03-21,0.0
2012-03-22,0.0
2012-03-23,-13.0435
2012-03-26,20.0
2012-03-27,0.0
2012-03-28,6.25
2012-03-29,-1.9607999999999999
2012-03-30,18.0
2012-04-02,3.3898
2012-04-03,-18.0328
2012-04-04,0.0
2012-04-05,-8.0
2012-04-09,-13.0435
2012-04-10,-7.5
2012-04-11,13.5135
2012-04-12,7.1429
2012-04-13,-11.1111
2012-04-16,-7.5
2012-04-17,16.2162
2012-04-18,-6.9767
2012-04-19,0.0
2012-04-20,15.0
2012-04-23,-2.1739
2012-04-24,-22.2222
2012-04-25,0.0
2012-04-26,0.0
2012-04-27,20.0
2012-04-30,-19.0476
2012-05-01,-5.8824
2012-05-02,0.0
2012-05-03,0.0
2012-05-04,0.0
2012-05-07,-6.25
2012-05-08,33.3333
2012-05-09,60.0
2012-05-10,75.0
2012-05-11,-5.3571
2012-05-14,-7.5472
2012-05-15,4.0816
2012-05-16,-13.7255
2012-05-17,3.4091
2012-05-18,-12.0879
2012-05-21,0.0
2012-05-22,-13.75
2012-05-23,-11.5942
2012-05-24,-24.5902
2012-05-25,4.3478
2012-05-29,-12.5
2012-05-30,7.1429
2012-05-31,17.7778
2012-06-01,0.0
2012-06-04,-3.7736
2012-06-05,-15.6863
2012-06-06,16.2791
2012-06-07,-8.0
2012-06-08,-8.6957
2012-06-11,19.0476
2012-06-12,-4.0
2012-06-13,0.0
2012-06-14,-4.1667
2012-06-15,0.0
2012-06-18,0.0
2012-06-19,10.8696
2012-06-20,13.7255
2012-06-21,-20.6897
2012-06-22,32.6087
2012-06-26,-8.1967
2012-06-27,-14.2857
2012-06-28,0.0
2012-06-29,0.0
2012-07-02,-10.4167
2012-07-03,0.0
2012-07-05,11.6279
2012-07-09,10.4167
2012-07-10,-33.9623
2012-07-11,22.8571
2012-07-12,-6.9767
2012-07-13,20.0
2012-07-16,0.0
2012-07-17,-16.6667
2012-07-18,-7.5
2012-07-19,-13.5135
2012-07-20,0.0
2012-07-23,-15.625
2012-07-24,77.7778
2012-07-25,22.9167
2012-07-26,-5.0847
2012-07-27,10.7143
2012-07-30,-19.3548
2012-07-31,-8.0
2012-08-01,0.0
2012-08-02,-8.6957
2012-08-03,14.2857
2012-08-06,10.4167
2012-08-07,-20.7547
2012-08-08,38.0952
2012-08-09,0.0
2012-08-10,-3.4483
2012-08-13,0.0
2012-08-14,14.2857
2012-08-15,4.6875
2012-08-16,-4.4776
2012-08-17,25.0
2012-08-20,2.5
2012-08-21,-4.878
2012-08-22,-3.8462
2012-08-23,-14.6667
2012-08-24,29.6875
2012-08-27,-22.8916
2012-08-28,7.8125
2012-08-29,36.2319
2012-08-30,5.3191
2012-08-31,3.0303
2012-09-04,-10.7843
2012-09-05,-24.1758
2012-09-06,13.0435
2012-09-07,-7.6923
2012-09-10,-2.7778
2012-09-11,-8.5714
2012-09-12,4.6875
2012-09-13,7.4627
2012-09-14,0.0
2012-09-18,-4.1667
2012-09-20,0.0
2012-09-24,0.0
2012-09-25,-42.029
2012-09-26,60.0
2012-09-27,-7.8125
2012-09-28,5.0847
2012-10-01,0.0
2012-10-02,-9.6774
2012-10-03,0.0
2012-10-04,14.2857
2012-10-05,-3.125
2012-10-08,-1.6129
2012-10-09,1.6393
2012-10-11,0.0
2012-10-12,0.0
2012-10-15,6.4516
2012-10-16,-6.0606
2012-10-17,3.2258
2012-10-18,0.0
2012-10-19,0.0
2012-10-22,0.0
2012-10-24,-4.6875
2012-10-25,1.6393
2012-10-26,3.2258
2012-11-02,-15.625
2012-11-05,18.5185
2012-11-06,0.0
2012-11-07,0.0
2012-11-14,-3.125
2012-11-21,0.0
2012-11-27,-9.6774
2012-11-28,-3.5714
2012-11-29,7.4074
2012-12-03,0.0
2012-12-06,-8.6207
2012-12-07,-13.2075
2012-12-11,-2.1739
2012-12-12,-11.1111
2012-12-13,-5.0
2012-12-14,10.526299999999999
2012-12-17,40.4762
2012-12-18,-5.0847
2012-12-19,3.5714
2012-12-20,-3.4483
2012-12-21,-14.2857
2012-12-24,20.8333
2012-12-26,-27.5862
2012-12-27,-4.7619
2012-12-28,-20.0
2012-12-31,34.375
2013-01-03,0.0
2013-01-04,0.0
2013-01-07,11.6279
2013-01-08,16.6667
2013-01-09,3.5714
2013-01-10,6.8966
2013-01-11,0.0
2013-01-14,8.0645
2013-01-15,-4.4776
2013-01-16,0.0
2013-01-17,3.125
2013-01-18,-3.0303
2013-01-22,-3.125
2013-01-23,-6.4516
2013-01-24,0.0
2013-01-25,0.0
2013-01-28,0.0
2013-01-29,-6.8966
2013-01-30,-1.8519
2013-01-31,0.0
2013-02-01,-5.6604
2013-02-04,-4.0
2013-02-05,0.0
2013-02-06,-16.6667
2013-02-07,20.0
2013-02-08,29.1667
2013-02-11,-6.4516
2013-02-12,-3.4483
2013-02-13,0.0
2013-02-15,0.0
2013-02-19,-8.9286
2013-02-22,0.0
2013-02-27,0.0
2013-02-28,0.0
2013-03-01,-5.8824
2013-03-04,0.0
2013-03-05,6.25
2013-03-06,-5.8824
2013-03-07,-27.0833
2013-03-08,28.5714
2013-03-11,-24.4444
2013-03-12,-5.8824
2013-03-13,9.375
2013-03-14,45.7143
2013-03-15,-33.3333
2013-03-18,17.647100000000002
2013-03-19,25.0
2013-03-20,-8.0
2013-03-21,0.0
2013-03-22,0.0
2013-03-25,-19.5652
2013-03-26,13.5135
2013-03-27,21.4286
2013-03-28,-17.647100000000002
2013-04-01,21.4286
2013-04-03,-11.7647
2013-04-04,-6.6667
2013-04-05,-9.5238
2013-04-08,-7.8947
2013-04-09,0.0
2013-04-10,5.7143
2013-04-11,8.1081
2013-04-12,27.5
2013-04-18,-25.4902
2013-04-19,-7.8947
2013-04-23,31.4286
2013-04-24,-6.5217
2013-04-30,11.6279
2013-05-01,6.25
2013-05-02,-15.6863
2013-05-03,11.6279
2013-05-06,-33.3333
2013-05-07,15.625
2013-05-08,0.0
2013-05-09,0.0
2013-05-10,-8.1081
2013-05-13,8.8235
2013-05-14,-8.1081
2013-05-15,41.1765
2013-05-16,0.0
2013-05-17,6.25
2013-05-20,9.8039
2013-05-21,-3.5714
2013-05-22,0.0
2013-05-23,0.0
2013-05-24,3.7037
2013-05-28,-25.0
2013-05-29,26.1905
2013-05-30,-20.7547
2013-05-31,21.4286
2013-06-03,-17.647100000000002
2013-06-04,0.0
2013-06-05,-16.6667
2013-06-06,8.5714
2013-06-07,18.4211
2013-06-10,-17.7778
2013-06-11,35.1351
2013-06-12,0.0
2013-06-14,0.0
2013-06-17,-16.0
2013-06-18,33.3333
2013-06-19,-10.7143
2013-06-20,0.0
2013-06-21,22.0
2013-06-24,0.0
2013-06-25,-3.2787
2013-06-26,3.3898
2013-06-27,4.918
2013-06-28,4.6875
2013-07-01,-1.4925
2013-07-02,12.1212
2013-07-03,-9.4595
2013-07-05,4.4776
2013-07-08,-8.5714
2013-07-09,25.0
2013-07-10,-3.75
2013-07-12,3.8961
2013-07-15,-16.25
2013-07-16,19.403
2013-07-17,-6.25
2013-07-18,-4.0
2013-07-19,-11.1111
2013-07-22,0.0
2013-07-23,9.375
2013-07-26,0.0
2013-07-29,-8.5714
2013-07-30,0.0
2013-07-31,0.0
2013-08-01,-9.375
2013-08-02,34.4828
2013-08-05,0.0
2013-08-06,-14.1026
2013-08-07,2.9851
2013-08-09,0.0
2013-08-14,-15.942
2013-08-15,34.4828
2013-08-19,-28.2051
2013-08-20,-3.5714
2013-08-23,-35.1852
2013-08-26,-2.8571
2013-08-27,-23.5294
2013-08-28,15.3846
2013-08-29,43.3333
2013-08-30,-6.9767
2013-09-03,60.0
2013-09-04,0.0
2013-09-05,-12.5
2013-09-06,-5.3571
2013-09-09,-20.7547
2013-09-10,14.2857
2013-09-11,12.5
2013-09-12,0.0
2013-09-13,29.6296
2013-09-16,-17.1429
2013-09-17,10.3448
2013-09-18,-20.3125
2013-09-19,9.8039
2013-09-20,-3.5714
2013-09-23,-14.8148
2013-09-24,4.3478
2013-09-25,10.4167
2013-09-26,1.8868
2013-09-27,3.7037
2013-09-30,-3.5714
2013-10-01,0.0
2013-10-04,3.7037
2013-10-08,-14.2857
2013-10-09,0.0
2013-10-11,0.0
2013-10-15,-6.25
2013-10-16,-4.4444
2013-10-17,-2.3256
2013-10-18,-4.7619
2013-10-21,-5.0
2013-10-22,5.2632
2013-10-23,-12.5
2013-10-24,-14.2857
2013-10-25,-3.3333
2013-10-28,37.931
2013-10-29,-5.0
2013-10-30,-15.7895
2013-11-05,18.75
2013-11-06,-23.6842
2013-11-08,-10.3448
2013-11-12,11.538499999999999
2013-11-13,-6.8966
2013-11-14,18.5185
2013-11-15,-6.25
2013-11-18,0.0
2013-11-19,-10.0
2013-11-20,0.0
2013-11-22,-18.5185
2013-11-25,0.0
2013-11-26,0.0
2013-11-27,0.0
2013-12-02,-27.2727
2013-12-03,50.0
2013-12-06,8.3333
2013-12-09,3.8462
2013-12-10,0.0
2013-12-12,11.1111
2013-12-18,-3.3333
2013-12-19,0.0
2013-12-20,10.3448
2013-12-23,0.0
2013-12-24,6.25
2013-12-26,-11.7647
2013-12-27,6.6667
2014-01-02,-25.0
2014-01-07,12.5
2014-01-08,18.5185
2014-01-09,0.0
2014-01-10,0.0
2014-01-14,-25.0
2014-01-15,41.6667
2014-01-16,0.0
2014-01-21,11.7647
2014-01-22,-42.1053
2014-01-23,36.3636
2014-01-24,0.0
2014-01-27,-20.0
2014-01-28,0.0
2014-01-29,0.0
2014-01-30,-12.5
2014-01-31,-52.381
2014-02-03,0.0
2014-02-04,10.0
2014-02-05,-9.0909
2014-02-06,0.0
2014-02-07,10.0
2014-02-10,-9.0909
2014-02-11,0.0
2014-02-12,-20.0
2014-02-13,25.0
2014-02-14,-20.0
2014-02-18,25.0
2014-02-19,0.0
2014-02-20,0.0
2014-02-21,0.0
2014-02-24,10.0
2014-02-25,18.1818
2014-02-26,-23.0769
2014-02-27,0.0
2014-03-05,-20.0
2014-03-06,40.0
2014-03-07,14.2857
2014-03-10,-50.0
2014-03-11,250.0
2014-03-12,-7.3214
2014-03-13,0.1927
2014-03-14,0.0
2014-03-17,23.0769
2014-03-18,25.0
2014-03-19,45.0
2014-03-20,0.0
2014-03-21,0.0
2014-03-24,-14.4828
2014-03-25,12.9032
2014-03-26,-1.4285999999999999
2014-03-27,5.0725
2014-03-28,-3.4483
2014-03-31,-21.4286
2014-04-01,36.3636
2014-04-02,21.6667
2014-04-03,-1.3699
2014-04-04,0.0
2014-04-07,-27.7083
2014-04-08,-0.0961
2014-04-09,38.3654
2014-04-15,-8.3391
2014-04-21,-21.1524
2014-04-22,-15.3846
2014-04-23,1.8182
2014-04-24,7.1429
2014-04-25,16.6667
2014-04-28,14.2857
2014-05-01,0.0
2014-05-02,-12.5
2014-05-07,21.4286
2014-05-08,-2.9412000000000003
2014-05-09,-15.1515
2014-05-12,0.0
2014-05-13,-13.5714
2014-05-14,32.2314
2014-05-15,0.0
2014-05-16,-0.625
2014-05-19,-23.8208
2014-05-20,0.0
2014-05-22,28.7926
2014-05-23,-22.3558
2014-05-27,0.0
2014-05-28,0.0
2014-06-03,23.839
2014-06-04,-3.3333
2014-06-06,-24.1379
2014-06-09,0.0
2014-06-10,0.0
2014-06-12,0.0
2014-06-13,4.5455
2014-06-19,0.0
2014-06-20,0.0
2014-06-24,13.0435
2014-06-26,-11.538499999999999
2014-07-02,0.0
2014-07-03,30.4348
2014-07-07,-33.3333
2014-07-08,0.0
2014-07-11,0.0
2014-07-14,0.0
2014-07-16,-10.0
2014-07-17,-5.5556
2014-07-18,-11.7647
2014-07-21,-13.3333
2014-07-24,0.7692
2014-07-29,16.0305
2014-07-31,18.4211
2014-08-01,-22.2222
2014-08-04,28.5714
2014-08-06,-25.5556
2014-08-12,34.3284
2014-08-13,33.3333
2014-08-14,0.0
2014-08-15,0.0
2014-08-18,-25.0
2014-08-26,-10.0
2014-08-28,11.1111
2014-09-02,0.0
2014-09-03,-22.2222
2014-09-08,0.0
2014-09-09,0.0
2014-09-10,-14.2857
2014-09-15,-16.6667
2014-09-16,-28.0
2014-09-17,11.1111
2014-09-18,0.0
2014-09-19,-12.5
2014-09-22,0.0
2014-09-25,0.0
2014-09-29,0.0
2014-09-30,0.0
2014-10-01,14.2857
2014-10-02,0.0
2014-10-03,-12.5
2014-10-06,0.0
2014-10-07,14.2857
2014-10-15,0.0
2014-10-17,-12.5
2014-10-27,14.2857
2014-11-05,-10.0
2014-11-06,0.0
2014-11-11,0.0
2014-11-12,0.0
2014-11-19,-2.7778
2014-11-20,0.0
2014-11-21,-19.4643
2014-11-24,-11.3082
2014-11-28,0.0
2014-12-04,2.0
2014-12-16,-1.9607999999999999
2014-12-19,0.0
2014-12-22,0.0
2014-12-26,0.0
2014-12-29,0.0
2014-12-30,-15.5
2014-12-31,-5.3254
2015-01-09,0.0
2015-01-14,15.0
2015-01-15,21.7391
2015-01-20,3.5714
2015-01-27,-20.6897
2015-02-03,8.6957
2015-02-06,-28.0
2015-02-13,0.0
2015-02-17,0.0
2015-02-24,-2.7778
2015-03-04,0.0
2015-03-11,-20.0
2015-03-23,-14.2857
2015-03-26,16.6667
2015-04-01,0.0
2015-04-06,0.0
2015-04-08,-28.5714
2015-04-29,-15.0
2015-05-04,-5.8824
2015-05-06,-12.5
2015-05-18,5.3571
2015-06-22,-5.0847
2015-06-23,-7.1429
2015-06-25,-5.7692
2015-07-06,0.0
2015-07-15,0.0
2015-07-28,-2.0408
2015-08-04,0.0
2015-08-10,-8.3333
2015-08-24,0.0
2015-08-26,0.0
2015-09-24,-27.2727
2015-09-29,-50.0
2015-10-02,0.0
2015-10-09,0.0
2015-10-21,0.0
2015-11-09,0.0
2015-11-12,0.0
2015-12-01,0.0
2015-12-03,3.125
2015-12-16,-3.0303
2015-12-21,-18.75
2016-01-05,0.0
2016-01-07,0.0
2016-01-21,0.0
2016-03-09,0.0
2016-03-14,0.0
2016-03-23,0.0
2016-03-29,0.0
2016-04-11,0.0
2016-05-03,0.0
2016-05-04,23.0769
2016-06-14,0.0
2016-06-15,0.0
2016-06-28,9.375
2016-07-08,-8.5714
2016-10-24,-18.75
2016-11-30,19.2308
2016-12-05,-16.129
2016-12-29,11.538499999999999
2017-01-17,-10.3448
2017-01-19,0.0
2017-01-26,42.3077
2017-01-30,0.0
2017-03-13,0.0
2017-04-11,0.0
2017-04-17,2.7027
2017-04-19,26.3158
2017-05-01,158.3333
2017-05-05,-1.6129
2017-05-08,-12.2951
2017-06-05,-10.2804
2017-06-15,-31.6667
2017-06-23,0.0
2017-07-05,-2.439
2017-07-06,-3.625
2017-07-19,-58.4955
2017-07-24,0.0
2017-08-02,0.0
2017-08-07,0.0
2017-08-08,10.0625
2017-08-14,-9.1425
2017-10-06,0.0
2017-10-09,-6.25
2017-10-10,6.6667
2017-10-17,0.0
2017-10-26,0.0
2017-11-08,0.0
2017-11-10,-6.25
2017-11-22,0.0
2017-11-27,0.0
2017-12-06,0.0
2017-12-18,0.0
2018-02-02,33.3333
2018-02-07,-25.0
2018-02-21,66.6667
2018-04-09,-36.0
2018-04-19,0.0
2018-04-24,0.0
2018-07-05,0.0
2018-07-06,360.0
2018-07-09,-68.75
2018-07-30,29.1304
2018-08-08,1.0101
2018-08-09,-20.0
2018-09-19,0.0
2018-09-27,0.0
2018-10-09,0.0
2018-10-10,0.0
2018-10-23,0.0
2018-10-26,5.8333
2018-10-31,-5.5118
2018-11-06,0.0
2018-12-26,0.0
2018-12-27,-8.3333
2018-12-28,-4.5455
2019-01-16,-6.1905
2019-02-12,-8.6294
2019-02-20,0.0
2019-04-24,0.0
2019-05-07,0.0
2019-05-14,4.7222
2019-06-18,6.1008
2019-09-09,150.0
2019-09-10,50.0
2019-09-11,0.0
2019-09-12,-46.6667
2019-09-13,-12.5
2019-09-17,-12.2857
2019-09-18,-2.2801
2019-09-19,0.0
2019-09-20,8.3333
2019-09-26,84.6154
2019-09-27,-1.6667
2019-10-02,-49.1525
2019-10-03,96.6667
2019-10-16,-32.2034
2019-11-07,-25.0
2019-11-13,0.0
2019-11-21,-16.6667
2019-12-18,4.0
2019-12-31,0.0
2020-01-02,0.0
2020-01-03,157.6923
2020-01-06,2.9851
2020-01-07,-8.6957
2020-01-09,-1.5873
2020-01-10,-6.4516
2020-01-24,0.0
2020-01-29,0.0
2020-02-12,-20.6897
2020-02-19,73.913
2020-02-21,-41.25
2020-03-04,35.1064
2020-03-16,25.9843
2020-03-23,-42.5
2020-03-24,-6.5217
2020-04-06,4.6512
2020-04-07,97.7778
2020-04-17,-52.809
2020-04-21,9.5238
2020-04-29,0.0
2020-05-01,0.0
2020-05-07,0.0
2020-07-06,0.0
2020-07-07,8.6957
2020-07-10,40.0
2020-07-23,-15.7143
