ticker,KSBI US Equity
2003-07-30,1.4085
2003-07-31,-1.3889
2003-08-14,0.0
2003-08-19,1.4085
2003-08-22,-1.3889
2003-08-25,0.0563
2003-08-29,-0.0563
2003-09-09,1.4085
2003-09-16,0.0
2003-10-02,5.5556
2003-10-13,31.5789
2003-10-16,-4.0
2003-10-17,0.0
2003-10-22,-8.3333
2003-11-05,-3.8462
2003-11-07,9.5238
2003-11-13,-1.087
2003-11-18,-10.7692
2003-12-03,-6.4039
2003-12-04,5.2632
2003-12-11,0.0
2003-12-22,2.5
2003-12-23,-2.439
2004-01-08,0.25
2004-01-09,-2.7431
2004-01-12,4.8205
2004-01-13,-2.1526
2004-01-14,5.0
2004-01-20,-4.7619
2004-01-21,2.2
2004-01-26,1.0848
2004-01-28,-1.2195
2004-02-05,-1.2346
2004-02-11,0.25
2004-02-12,1.9451
2004-02-17,-2.1037
2004-02-20,-0.05
2004-02-23,0.0
2004-03-02,0.5
2004-03-04,0.7463
2004-03-11,-1.2346
2004-03-15,1.25
2004-03-16,0.9383
2004-03-17,-2.1526
2004-03-22,10.0
2004-03-26,-4.5455
2004-05-19,-1.6315
2004-06-16,2.439
2004-06-23,-2.3810000000000002
2004-06-24,0.0
2004-06-30,0.9268
2004-07-09,-3.3349
2004-07-12,0.0
2004-07-13,1.45
2004-07-16,3.4993
2004-07-19,0.0
2004-09-02,0.5278
2004-09-13,0.2387
2004-09-20,0.0
2004-11-08,-3.5509
2004-11-11,0.0
2004-11-22,19.403
2004-11-30,-16.6667
2004-12-08,1.25
2004-12-13,-3.7037
2004-12-22,12.8205
2004-12-23,5.6818
2004-12-27,-1.9355
2004-12-29,1.3158
2005-01-03,-1.2987
2005-01-04,-0.8772
2005-01-05,0.0
2005-01-06,-1.5044
2005-01-07,-0.0449
2005-01-10,0.0
2005-01-11,-0.4494
2005-01-12,0.0
2005-01-13,2.9345
2005-01-14,0.8772
2005-01-18,-0.2174
2005-01-19,-0.8279
2005-01-20,0.3954
2005-01-21,0.6565
2005-01-24,0.0
2005-01-25,0.6957
2005-01-26,0.0
2005-01-27,8.6957
2005-01-28,-7.96
2005-02-02,2.9987
2005-02-08,-0.8439
2005-02-09,-3.1915
2005-02-10,1.0989
2005-02-14,2.1739
2005-02-15,-1.4894
2005-02-16,0.6479
2005-02-17,0.8584
2005-02-18,-0.8511
2005-02-22,1.2876
2005-02-23,0.0
2005-02-24,-1.4830999999999999
2005-02-25,2.1505
2005-02-28,-1.0526
2005-03-01,1.0638
2005-03-02,-1.8947
2005-03-03,-1.2876
2005-03-04,0.0
2005-03-07,1.087
2005-03-08,0.0
2005-03-09,0.043
2005-03-10,0.0
2005-03-11,-0.4729
2005-03-14,1.5119
2005-03-15,-1.0638
2005-03-16,-0.2151
2005-03-17,1.2931
2005-03-29,-6.9149
2005-04-01,1.4285999999999999
2005-04-04,1.4085
2005-04-05,8.3333
2005-04-06,-7.6923
2005-04-07,2.7778
2005-04-11,0.0
2005-04-14,0.0
2005-04-19,33.7838
2005-04-20,-18.6667
2005-04-26,0.0
2005-04-27,-12.5
2005-04-28,11.4286
2005-05-11,1.2821
2005-05-12,0.0
2005-05-16,-1.2658
2005-05-19,0.0
2005-05-23,1.2821
2005-05-26,0.0
2005-06-13,-3.7975
2005-06-14,-5.0
2005-06-16,5.2632
2005-06-29,-7.1053
2005-06-30,5.949
2005-07-07,4.2781
2005-08-05,0.6711
2005-08-09,1.2821
2005-08-12,-6.3291
2005-08-19,0.2703
2005-08-23,0.0
2005-09-01,6.469
2005-09-02,0.5063
2005-09-14,-4.2821
2005-09-28,-6.5789
2005-09-29,-0.2817
2005-09-30,-0.8475
2005-10-03,12.5356
2005-10-04,-8.8608
2005-10-06,0.0
2005-10-07,5.5556
2005-10-14,3.6842
2005-10-18,0.2538
2005-10-25,0.6626
2005-11-01,-3.7975
2005-11-03,3.9474
2005-11-04,-8.8608
2005-11-08,5.5556
2005-11-28,-5.0
2005-12-02,5.2632
2005-12-08,0.0
2005-12-09,3.9474
2005-12-13,-8.1013
2006-01-19,5.3994
2006-01-20,0.0
2006-01-23,-3.4211
2006-01-24,6.2616
2006-01-25,0.0051
2006-01-31,1.2821
2006-02-02,1.2658
2006-02-08,-2.75
2006-02-21,1.5424
2006-02-28,6.3291
2006-03-02,0.0
2006-03-20,0.0
2006-03-22,19.0476
2006-03-23,-11.0
2006-03-24,5.618
2006-03-30,-4.2553
2006-04-06,0.0
2006-04-07,1.1111
2006-04-10,3.2967
2006-04-13,6.383
2006-04-24,-1.4877
2006-04-27,0.0
2006-05-02,2.0408
2006-05-03,4.0
2006-05-11,-6.5385
2006-05-15,3.9095
2006-05-17,-3.9604
2006-05-19,7.2165
2006-05-22,0.0
2006-05-30,-9.6154
2006-06-07,6.383
2006-06-15,0.0
2006-06-19,2.0
2006-06-20,-1.9607999999999999
2006-06-28,4.0
2006-06-30,0.0
2006-07-07,-6.5385
2006-08-16,3.6409000000000002
2006-08-17,4.99
2006-10-02,4.5626999999999995
2006-10-11,0.0
2006-10-17,1.8182
2006-10-18,0.0
2006-10-20,0.4665
2006-11-01,0.3571
2006-11-02,4.9822
2006-11-07,-4.7458
2006-11-09,0.1779
2006-11-10,0.0
2006-11-13,4.7957
2006-11-14,-4.5763
2006-11-15,3.0195
2006-11-16,-1.7241
2006-11-28,1.7544
2006-11-29,0.0
2006-12-04,3.4483
2006-12-05,-5.0
2006-12-06,1.7544
2006-12-11,-1.7241
2006-12-13,-8.7719
2006-12-22,0.3846
2006-12-26,0.7663
2006-12-28,0.0
2006-12-29,-0.9506
2007-01-05,0.9597
2007-01-08,0.0
2007-01-19,0.4943
2007-01-29,-1.1407
2007-02-01,-1.7308
2007-02-05,-0.1957
2007-02-06,2.9412000000000003
2007-02-12,4.7619
2007-02-15,9.0909
2007-02-20,-3.3333
2007-03-12,-8.6207
2007-03-20,9.434
2007-03-27,0.0
2007-03-28,0.6897
2007-03-29,-3.2534
2007-03-30,9.7345
2007-04-03,-12.9032
2007-04-04,4.6296
2007-04-16,-4.2478
2007-04-18,2.1442
2007-04-19,9.0909
2007-05-14,-6.6667
2007-05-25,25.0
2007-05-31,-10.0
2007-06-04,-1.5873
2007-06-20,0.0
2007-06-21,0.0
2007-06-26,-3.2258
2007-07-18,0.0
2007-07-19,-4.5667
2007-07-20,0.0
2007-07-31,3.5088
2007-08-08,0.0
2007-08-17,-8.1356
2007-08-21,-7.1956
2007-08-24,7.3559
2007-08-27,0.0
2007-08-28,-3.7037
2007-09-11,0.9615
2007-09-21,-2.8571
2007-09-24,-1.9607999999999999
2007-09-26,0.0
2007-09-27,0.0
2007-09-28,0.0
2007-10-05,0.0
2007-10-10,-10.0
2007-10-11,11.1111
2007-10-12,4.0
2007-10-15,15.3846
2007-10-29,-24.6736
2007-10-31,33.3333
2007-11-02,-8.3333
2007-11-06,0.0
2007-11-08,0.0
2007-11-14,-0.3636
2007-11-15,0.0
2007-11-16,-15.3285
2007-11-26,4.0948
2007-11-30,11.8012
2007-12-04,-10.5556
2007-12-06,1.4493
2007-12-10,0.0
2007-12-13,0.0
2008-01-02,-10.2041
2008-01-07,22.7273
2008-01-09,-9.2593
2008-01-10,-2.0408
2008-01-15,4.1667
2008-01-17,-12.0
2008-01-18,0.0
2008-01-22,-9.0909
2008-01-25,20.7851
2008-01-30,8.3333
2008-02-04,-19.2308
2008-02-11,23.8095
2008-02-26,-0.1154
2008-02-29,0.1155
2008-03-03,5.3846
2008-03-17,-1.4599
2008-03-24,-22.2222
2008-03-26,0.4762
2008-03-31,29.1469
2008-04-03,0.0
2008-04-08,0.0
2008-04-14,0.0
2008-04-23,-8.2569
2008-04-30,0.5227
2008-05-06,0.0
2008-05-14,7.0
2008-06-02,-2.8037
2008-06-04,-13.2692
2008-06-11,14.1907
2008-06-16,0.9709
2008-06-18,0.0
2008-06-19,-0.0385
2008-06-24,0.0385
2008-06-30,0.0
2008-07-10,-3.8462
2008-07-22,3.8
2008-07-28,0.5035
2008-08-08,5.5877
2008-08-11,0.0
2008-08-21,-8.7591
2008-08-27,3.6
2008-09-03,-5.444
2008-09-12,-8.1258
2008-09-17,-2.2222
2008-09-18,-4.5455
2008-09-19,0.0
2008-09-22,0.0
2008-09-23,-4.7619
2008-09-26,0.0
2008-10-02,-15.0
2008-10-03,23.5294
2008-10-09,-3.5714
2008-10-10,-20.9877
2008-10-15,25.3125
2008-10-21,2.8928000000000003
2008-10-27,-18.2927
2008-10-29,1.4925
2008-11-03,20.5882
2008-11-04,-18.0488
2008-11-26,16.0714
2008-11-28,7.6923
2008-12-10,-23.8095
2008-12-12,-5.625
2008-12-31,32.3841
2009-01-22,-38.7858
2009-01-23,63.8525
2009-01-27,-23.962
2009-02-10,-9.5395
2009-02-17,-11.6364
2009-02-20,-1.3169
2009-02-23,0.0
2009-03-04,-4.0867
2009-03-11,0.0
2009-03-27,0.0
2009-04-01,0.0
2009-04-02,0.0
2009-04-13,-13.0435
2009-04-14,-10.0
2009-04-16,33.3333
2009-04-20,-24.5833
2009-04-22,32.4862
2009-04-28,-32.8607
2009-04-29,49.0683
2009-04-30,-0.0833
2009-05-01,-29.1076
2009-05-05,41.1765
2009-05-11,-0.0833
2009-05-21,0.0834
2009-05-28,-4.1667
2009-06-12,-12.1739
2009-07-22,-0.9901
2009-07-28,-5.1
2009-08-05,-2.9505
2009-08-06,0.4343
2009-09-08,-13.4054
2009-10-16,3.6205
2009-10-19,-3.6145
2009-10-20,0.0
2009-11-02,-9.375
2009-11-03,-31.0345
2009-11-04,0.0
2009-11-05,0.0
2009-11-09,20.0
2009-11-10,0.0
2009-11-11,0.0
2009-11-16,-16.6667
2009-11-17,-19.0
2009-11-20,72.8395
2009-11-23,-14.2857
2009-11-27,-15.8333
2009-12-02,23.5644
2009-12-14,-27.8846
2009-12-15,5.5556
2009-12-17,0.0
2009-12-24,1.0526
2010-01-22,-1.0417
2010-01-26,26.3158
2010-02-09,0.0
2010-02-16,-1.6667
2010-02-22,1.6949
2010-03-01,-20.8333
2010-03-12,26.3158
2010-03-24,-12.5
2010-03-29,-4.7619
2010-04-01,-5.0
2010-04-06,5.2632
2010-04-07,-5.0
2010-04-12,5.2632
2010-04-14,-15.0
2010-04-19,17.647100000000002
2010-04-20,33.0
2010-04-23,-9.7744
2010-04-26,0.0
2010-04-27,12.5
2010-05-03,48.1481
2010-05-17,-10.0
2010-06-15,-16.6667
2010-06-23,20.0
2010-06-24,0.0
2010-07-01,-25.0
2010-07-22,-20.7407
2010-07-26,87.1028
2010-07-27,-10.0899
2010-08-02,-11.1111
2010-08-17,-6.25
2010-10-05,-8.6667
2010-10-07,-5.1095
2010-10-22,3.8462
2010-10-27,0.0
2010-10-29,11.1111
2010-11-05,0.0
2010-11-24,-13.3333
2010-11-30,0.0
2010-12-10,7.6923
2010-12-14,-3.5714
2011-01-05,2.963
2011-01-06,0.7194
2011-01-11,5.7143
2011-01-13,0.0
2011-02-01,21.6216
2011-02-03,-12.2222
2011-02-07,-6.3291
2011-02-16,11.4865
2011-02-17,0.0
2011-03-03,21.2121
2011-03-18,-32.5
2011-03-31,33.3333
2011-04-13,-16.6667
2011-04-14,33.3333
2011-05-05,0.0
2011-05-09,-20.0
2011-05-12,0.0
2011-05-17,-11.25
2011-05-18,40.8451
2011-07-01,-20.0
2011-07-08,-10.875
2011-07-13,-0.1403
2011-07-14,-8.7079
2011-07-19,0.0
2011-08-05,-4.9231
2011-08-19,-2.9126
2011-08-24,0.8333
2011-09-01,11.5702
2011-09-29,-3.7037
2011-10-10,-7.6923
2011-12-02,-16.6667
2011-12-05,0.0
2011-12-07,-10.0
2011-12-08,0.0
2011-12-13,-5.5556
2011-12-15,0.0
2011-12-27,5.8824
2011-12-29,-5.5556
2011-12-30,2.3529
2012-01-10,-6.8966
2012-01-12,11.1111
2012-01-17,-10.0
2012-01-18,11.1111
2012-01-26,-11.1111
2012-01-31,-7.5
2012-02-03,1.3514
2012-02-08,0.0
2012-02-10,0.0
2012-02-21,0.0
2012-02-24,0.0
2012-02-27,-16.0
2012-03-09,19.0476
2012-03-12,0.0
2012-03-13,0.0
2012-03-14,0.0
2012-03-20,12.0
2012-03-22,-2.3810000000000002
2012-03-27,-7.0732
2012-04-24,-0.2625
2012-04-25,15.7895
2012-04-26,0.0
2012-04-30,-3.4091
2012-05-01,5.8824
2012-05-03,11.1111
2012-05-04,-15.0
2012-05-10,5.8824
2012-05-15,-11.1111
2012-05-17,25.0
2012-06-14,-20.0
2012-06-19,0.0
2012-07-18,0.0
2012-07-20,-6.25
2012-07-30,6.6667
2012-07-31,-7.5
2012-08-16,1.3514
2012-08-17,6.6667
2012-08-20,12.5
2012-08-21,11.1111
2012-08-23,0.0
2012-08-27,0.0
2012-09-24,-18.0
2012-09-28,-1.2195
2012-10-04,0.0
2012-10-16,0.0
2012-10-22,0.0
2012-10-23,0.0
2012-11-15,0.4938
2012-11-21,10.5651
2012-11-27,2.2222
2012-11-28,0.2174
2012-12-03,12.7983
2012-12-06,5.7692
2012-12-10,1.6364
2012-12-12,7.3345
2012-12-13,0.0
2012-12-14,8.3333
2012-12-17,-7.6923
2012-12-21,-9.1667
2012-12-24,-21.1009
2012-12-27,-1.1628
2012-12-31,5.8824
2013-01-02,0.0
2013-01-11,5.5556
2013-02-01,1.0526
2013-02-04,9.375
2013-02-08,6.6667
2013-03-05,2.6786
2013-03-21,9.3913
2013-03-25,-14.4674
2013-04-02,5.0186
2013-04-19,-5.1327
2013-05-13,11.7537
2013-05-17,0.1669
2013-06-07,5.8333
2013-06-21,0.7874
2013-06-27,9.375
2013-06-28,14.2857
2013-07-02,0.0
2013-07-17,-10.0
2013-07-22,4.1667
2013-07-26,6.6667
2013-08-01,1.25
2013-08-05,0.6173
2013-08-06,1.227
2013-08-08,-1.8182
2013-08-09,1.2346
2013-08-15,0.0
2013-08-23,-1.2195
2013-08-26,0.6173
2013-08-28,-0.6135
2013-09-12,3.2099
2013-09-19,1.6745999999999999
2013-10-01,0.0
2013-10-31,0.0
2013-11-06,0.5882
2013-11-07,2.3392
2013-11-12,0.0
2013-11-19,0.5714
2013-12-03,2.2727
2014-01-09,11.1111
2014-01-16,0.0
2014-01-28,-10.0
2014-02-05,2.7778
2014-02-06,8.1081
2014-02-24,5.0
2014-04-08,4.7619
2014-04-10,0.0
2014-04-11,0.0
2014-04-24,-0.9091
2014-04-25,-10.0917
2014-04-28,0.0
2014-04-29,1.5306
2014-05-02,1.005
2014-05-05,1.99
2014-05-06,0.9756
2014-05-12,0.9662
2014-05-13,-6.2201
2014-05-14,0.0
2014-05-30,7.1429
2014-06-05,0.0
2014-06-18,-2.3810000000000002
2014-06-20,0.9756
2014-06-23,0.0
2014-06-27,-8.2126
2014-07-01,3.1579
2014-07-03,0.0
2014-07-09,0.0
2014-07-16,-0.5102
2014-07-28,-5.1282
2014-07-31,2.1622
2014-08-04,3.1746
2014-08-05,-3.5897
2014-08-06,-2.6596
2014-08-08,6.5574
2014-08-25,0.0
2014-09-02,-6.1538
2014-09-03,0.0
2014-09-10,-0.5464
2014-09-23,-2.7473
2014-09-24,-2.2599
2014-10-07,-1.1561
2014-10-22,2.3392
2014-10-28,2.8571
2014-11-07,1.1111
2014-11-10,4.3956
2014-11-11,0.0
2014-11-13,5.2632
2014-11-17,0.0
2014-11-18,-2.5
2014-11-20,2.5641
2014-11-26,2.5
2014-11-28,-0.9756
2014-12-04,7.3892
2014-12-05,0.0
2014-12-09,0.9174
2014-12-10,-0.4545
2014-12-12,0.4566
2014-12-29,0.0
2015-01-16,0.0
2015-01-30,9.8901
2015-02-04,0.0
2015-02-10,-0.8333
2015-02-11,17.647100000000002
2015-02-12,-8.9286
2015-02-13,1.9607999999999999
2015-02-19,7.6923
2015-02-20,-3.5714
2015-02-27,0.0
2015-03-04,0.0
2015-03-06,-3.7037
2015-03-10,1.1538
2015-03-27,-1.1407
2015-04-17,3.0769
2015-04-21,-6.7164
2015-04-23,0.0
2015-04-28,2.0
2015-05-12,-3.9215999999999998
2015-05-18,-2.0408
2015-05-19,4.1667
2015-05-22,0.0
2015-05-27,-2.0
2015-05-28,0.0
2015-06-16,-1.6327
2015-07-13,0.4149
2015-07-14,-3.719
2015-07-20,0.0
2015-07-29,4.721
2015-07-30,-2.0492
2015-07-31,2.5105
2015-08-20,2.0408
2015-08-21,1.92
2015-08-26,0.0785
2015-09-09,-5.7255
2015-09-11,0.0
2015-09-16,1.9135
2015-09-17,-1.6327
2015-09-24,0.7469
2015-10-02,0.0
2015-10-20,-0.9061
2015-10-21,-4.1563
2015-10-26,0.1735
2015-10-27,2.1645
2015-10-30,-0.8475
2015-11-02,6.8376
2015-11-03,-4.0
2015-11-04,2.5
2015-11-05,1.5447
2015-11-06,-3.8430999999999997
2015-11-27,4.0799
2015-12-08,0.0
2015-12-22,-3.992
2015-12-29,4.158
2016-01-05,-4.0
2016-01-08,0.0
2016-01-20,0.4167
2016-01-26,3.7344
2016-01-27,4.0
2016-03-01,0.0
2016-03-02,-0.7692
2016-03-03,0.7752
2016-03-11,-7.6923
2016-03-14,0.0
2016-03-18,-1.5833
2016-04-01,0.0
2016-04-04,0.0
2016-04-06,-0.508
2016-04-07,0.4255
2016-04-12,3.8136
2016-04-19,-1.6327
2016-04-20,1.6598000000000002
2016-04-21,2.0408
2016-04-28,4.0
2016-04-29,1.9231
2016-05-03,0.0
2016-05-04,5.6604
2016-05-05,7.1429
2016-05-12,1.6667
2016-05-23,-13.1148
2016-05-24,4.1509
2016-06-01,0.0
2016-06-13,-2.8261
2016-06-14,0.0
2016-06-15,2.9083
2016-06-29,-1.8115999999999999
2016-06-30,0.0738
2016-07-19,0.0737
2016-07-28,3.1688
2016-08-09,3.5714
2016-08-11,1.7241
2016-08-12,-1.6949
2016-08-15,1.7241
2016-08-19,3.3898
2016-08-22,0.1311
2016-08-25,-3.4054
2016-08-26,2.3729
2016-08-30,-2.3179
2016-09-06,0.0678
2016-09-07,-0.061
2016-09-19,5.0776
2016-09-23,1.6129
2016-10-24,1.5873
2016-10-27,12.4375
2016-10-28,0.0556
2016-10-31,0.0
2016-11-01,0.0
2016-11-07,0.0
2016-11-14,0.0
2016-11-25,0.0
2016-12-01,1.3889
2016-12-02,-1.3644
2016-12-05,2.7721
2016-12-07,0.0
2016-12-08,3.2432
2016-12-14,4.2408
2016-12-19,-0.6027
2016-12-28,-6.5184
2016-12-29,0.0
2017-01-03,0.0
2017-01-06,0.0
2017-01-23,1.8919000000000001
2017-01-25,0.5305
2017-01-30,0.9028
2017-02-06,0.2316
2017-02-09,-0.231
2017-02-14,-0.0526
2017-02-16,0.0
2017-02-24,0.5793
2017-03-20,4.712
2017-03-22,-4.895
2017-03-23,0.9411
2017-03-30,4.1667
2017-04-11,-2.5
2017-04-12,0.0
2017-04-26,2.5641
2017-04-27,5.0
2017-05-15,4.7619
2017-05-18,0.4545
2017-05-19,-0.4525
2017-06-05,-7.9545
2017-06-07,0.0
2017-06-08,1.5185
2017-06-12,-0.2797
2017-06-13,0.2439
2017-06-14,0.4866
2017-06-19,1.6949
2017-06-20,14.2857
2017-06-21,-4.1667
2017-06-22,0.0
2017-06-23,3.6957
2017-06-26,-0.8386
2017-06-30,-0.2114
2017-07-05,0.0004
2017-07-07,-0.8479
2017-07-13,33.6325
2017-07-14,2.3345000000000002
2017-07-17,0.0
2017-07-18,-2.5
2017-07-19,0.6442
2017-07-20,1.1082
2017-07-24,-1.0992
2017-07-25,1.5927
2017-07-27,0.9401
2017-08-02,-0.6211
2017-08-04,-3.125
2017-08-07,1.6129
2017-08-08,-0.6349
2017-08-09,2.2364
2017-08-10,0.9375
2017-08-11,0.4644
2017-08-14,-1.3867
2017-08-15,0.1563
2017-08-16,0.624
2017-08-17,-1.0233
2017-08-21,-0.3446
2017-08-22,-0.9745
2017-08-23,-2.3810000000000002
2017-08-24,2.1138
2017-08-29,0.0
2017-08-30,-0.3185
2017-08-31,1.278
2017-09-05,0.9148
2017-09-06,-3.0947
2017-09-07,0.0
2017-09-08,-0.9677
2017-09-11,0.1629
2017-09-12,1.2033
2017-09-18,1.7031
2017-09-29,-0.4739
2017-10-02,-1.5873
2017-10-03,1.6129
2017-10-04,0.0
2017-10-10,-1.5873
2017-10-11,-3.2258
2017-10-12,3.3333
2017-10-19,-3.2258
2017-10-23,0.0
2017-10-24,0.0
2017-10-25,2.6667
2017-10-26,-0.974
2017-10-27,0.0
2017-10-30,0.0
2017-10-31,0.0
2017-11-01,2.459
2017-11-02,-0.64
2017-11-03,0.6441
2017-11-06,-0.4416
2017-11-08,0.2828
2017-11-09,-0.641
2017-11-13,-2.7419000000000002
2017-11-14,0.4975
2017-11-15,0.6601
2017-11-16,0.2951
2017-11-20,-1.7652999999999999
2017-11-21,0.1664
2017-11-27,0.1661
2017-11-29,0.6633
2017-11-30,0.4942
2017-12-04,0.3279
2017-12-05,0.0
2017-12-07,0.0
2017-12-08,1.3072
2017-12-12,-0.8065
2017-12-13,0.3252
2017-12-15,0.4862
2017-12-19,-0.1613
2017-12-20,0.0
2017-12-22,-0.6462
2017-12-26,-1.4634
2017-12-27,-0.6271
2018-01-02,0.1328
2018-01-03,-0.1658
2018-01-04,0.1661
2018-01-05,0.0
2018-01-08,0.0
2018-01-09,0.0
2018-01-10,0.0
2018-01-11,1.8242
2018-01-12,-0.6515
2018-01-16,0.1639
2018-01-17,0.6547
2018-01-18,0.813
2018-01-19,0.0
2018-01-24,4.8387
2018-01-26,-1.0207
2018-01-30,4.6875
2018-01-31,0.0
2018-02-02,1.4925
2018-02-05,-0.8824
2018-02-08,-0.5935
2018-02-09,-0.2985
2018-02-12,0.0
2018-02-14,-0.1497
2018-02-26,-0.1499
2018-02-28,-0.1502
2018-03-06,0.1504
2018-03-08,-0.6006
2018-03-22,-0.1511
2018-04-04,-0.6051
2018-04-09,0.4566
2018-04-30,0.2424
2018-05-02,-3.2588
2018-05-07,-1.2530000000000001
2018-05-09,-0.7911
2018-05-11,0.1563
2018-05-15,2.5478
2018-05-16,0.0
2018-05-17,-6.8323
2018-05-18,-2.5
2018-05-21,-2.5641
2018-05-22,-0.3509
2018-05-25,0.3521
2018-05-29,3.5088
2018-06-01,1.5253999999999999
2018-06-04,0.1669
2018-06-07,0.0
2018-06-08,-1.6667
2018-06-11,0.5085
2018-06-13,-2.1922
2018-06-15,0.0
2018-06-20,0.0
2018-06-22,-6.8966
2018-06-25,3.7037
2018-06-27,2.3214
2018-06-29,-2.2688
2018-07-03,-5.0
2018-07-09,2.6692
2018-07-10,-0.0366
2018-07-16,1.0916
2018-07-23,0.0072
2018-07-30,0.1815
2018-07-31,-1.087
2018-08-02,2.5641
2018-08-06,0.0
2018-08-07,-0.3571
2018-08-13,0.0
2018-08-14,0.0
2018-08-20,0.3584
2018-08-22,0.1786
2018-08-23,0.0
2018-08-24,3.3868
2018-08-28,3.4483
2018-09-04,-3.3333
2018-09-19,0.0
2018-09-25,0.0
2018-09-27,-1.7207
2018-10-02,-0.0035
2018-10-04,0.0
2018-10-09,-3.5088
2018-10-11,0.0
2018-10-15,0.0
2018-10-17,-5.2727
2018-10-19,2.6871
2018-10-22,0.0
2018-10-25,8.6355
2018-10-31,3.4138
2018-11-02,-1.6339000000000001
2018-11-05,-3.3898
2018-11-06,0.0
2018-11-12,-3.5088
2018-11-13,0.0
2018-11-14,3.6364
2018-11-15,-1.7544
2018-11-20,3.5357
2018-11-26,-2.5526
2018-11-29,0.885
2018-12-12,-5.2632
2019-01-07,-3.7037
2019-01-10,0.0
2019-01-16,2.3077
2019-01-17,0.0
2019-01-22,0.0
2019-01-23,-5.0752
2019-01-29,-0.7129
2019-01-31,2.0
2019-02-01,0.0
2019-02-04,0.0
2019-02-11,3.9215999999999998
2019-02-19,3.7736
2019-03-06,-4.7273
2019-03-11,-3.8167999999999997
2019-03-13,4.7619
2019-03-14,-3.4091
2019-03-18,5.8824
2019-03-20,-5.5184999999999995
2019-04-08,-0.0392
2019-04-16,1.9607999999999999
2019-04-22,0.3474
2019-04-23,7.5
2019-05-01,-2.5045
2019-05-23,-1.1009
2019-06-03,-1.5584
2019-06-04,1.5077
2019-06-28,-3.1935000000000002
2019-07-08,0.0384
2019-07-11,-0.038
2019-07-19,0.9619
2019-07-29,0.5719
2019-08-02,0.0
2019-08-09,0.4549
2019-08-13,-0.9434
2019-08-14,1.8286
2019-08-27,-1.6087
2019-09-04,0.0004
2019-09-06,0.1901
2019-09-19,-0.7594
2019-09-20,2.9828
2019-09-25,-4.3446
2019-09-26,-1.0093
2019-09-27,-0.549
2019-09-30,0.0
2019-10-02,-0.8084
2019-10-07,0.5764
2019-10-09,0.7905
2019-10-14,-0.1961
2019-10-17,0.0
2019-10-25,0.3929
2019-11-01,2.1135
2019-11-04,0.3846
2019-11-07,1.5326
2019-11-13,-0.1887
2019-11-15,-1.5878999999999999
2019-11-18,0.6531
2019-11-25,0.1912
2019-11-26,-0.0004
2019-11-29,0.0
2019-12-05,0.0
2019-12-06,2.6667
2019-12-12,3.7106
2020-01-02,-3.9714
2020-01-06,0.5961
2020-01-10,1.8519
2020-01-16,-1.8182
2020-01-22,0.2593
2020-01-28,1.0753
2020-01-29,0.8804
