ticker,CLAR US Equity
2000-05-23,-14.8225
2000-05-24,12.5
2000-05-25,-25.7081
2000-05-26,10.2639
2000-05-30,12.5
2000-05-31,-0.7092
2000-06-01,16.6667
2000-06-02,6.9388
2000-06-05,6.1068999999999996
2000-06-06,5.5755
2000-06-07,12.4361
2000-06-08,-2.7273
2000-06-09,-2.4922
2000-06-12,-9.5847
2000-06-13,3.1802
2000-06-14,-3.9384
2000-06-15,-0.5348
2000-06-16,-5.3763
2000-06-19,-5.303
2000-06-20,0.8
2000-06-21,9.5238
2000-06-22,2.5362
2000-06-23,1.7668
2000-06-26,6.4236
2000-06-27,2.1207
2000-06-28,-2.5559
2000-06-29,-2.623
2000-06-30,4.7138
2000-07-03,-3.2154
2000-07-05,-3.9867
2000-07-06,2.7682
2000-07-07,0.0
2000-07-10,-2.862
2000-07-11,-7.1057
2000-07-12,15.6716
2000-07-13,22.4194
2000-07-14,-8.3004
2000-07-17,14.3678
2000-07-18,3.5176
2000-07-19,-12.2573
2000-07-20,-0.6916
2000-07-21,-6.8245000000000005
2000-07-24,0.4484
2000-07-25,2.0833
2000-07-26,-10.4956
2000-07-27,-1.7915
2000-07-28,-1.99
2000-07-31,0.1692
2000-08-01,0.1689
2000-08-02,3.204
2000-08-03,-0.3268
2000-08-04,5.082
2000-08-07,-0.468
2000-08-08,1.0972
2000-08-09,-2.9457
2000-08-10,-1.5974
2000-08-11,4.2208
2000-08-14,0.6231
2000-08-15,-2.0124
2000-08-16,-0.158
2000-08-17,-1.2658
2000-08-18,-2.2436
2000-08-21,-0.4918
2000-08-22,27.5947
2000-08-23,-4.3254
2000-08-24,10.1215
2000-08-25,-3.6765
2000-08-28,4.0712
2000-08-29,-2.2005
2000-08-30,16.25
2000-08-31,4.086
2000-09-01,2.8926
2000-09-05,0.4016
2000-09-06,-4.8
2000-09-07,6.3025
2000-09-08,-5.7312
2000-09-11,-11.2159
2000-09-12,-1.771
2000-09-13,-0.601
2000-09-14,1.9346999999999999
2000-09-15,-4.9822
2000-09-18,-8.1149
2000-09-19,4.3478
2000-09-20,-21.0938
2000-09-21,-22.4422
2000-09-22,20.2128
2000-09-25,-10.6195
2000-09-26,-3.7624
2000-09-27,-20.9877
2000-09-28,6.7708
2000-09-29,-10.9756
2000-10-02,-2.1918
2000-10-03,-14.2857
2000-10-04,10.4575
2000-10-05,0.8876
2000-10-06,-1.4663
2000-10-09,1.1905000000000001
2000-10-10,-0.5882
2000-10-11,-7.6923
2000-10-12,-10.2564
2000-10-13,15.357099999999999
2000-10-16,17.647100000000002
2000-10-17,-13.1579
2000-10-18,-1.2121
2000-10-19,7.9755
2000-10-20,-5.1136
2000-10-23,4.1916
2000-10-24,2.0115
2000-10-25,-10.3521
2000-10-26,-44.3833
2000-10-27,-3.9548
2000-10-30,-4.7059
2000-10-31,-1.2346
2000-11-01,8.75
2000-11-02,28.7356
2000-11-03,-5.3571
2000-11-06,0.0
2000-11-07,13.6792
2000-11-08,-6.2241
2000-11-09,-8.4071
2000-11-10,-8.2126
2000-11-13,-3.1579
2000-11-14,6.5217
2000-11-15,-3.0612
2000-11-16,-10.526299999999999
2000-11-17,-0.5882
2000-11-20,-6.8047
2000-11-21,-0.3175
2000-11-22,-10.828
2000-11-24,20.0
2000-11-27,-7.1429
2000-11-28,-8.3333
2000-11-29,-4.8951
2000-11-30,-10.2941
2000-12-01,7.377
2000-12-04,-4.1985
2000-12-05,18.3267
2000-12-06,-16.4983
2000-12-07,-4.0323
2000-12-08,5.4622
2000-12-11,7.5697
2000-12-12,-2.963
2000-12-13,-6.1068999999999996
2000-12-14,-5.6911000000000005
2000-12-15,2.5862
2000-12-18,-6.3025
2000-12-19,-5.8296
2000-12-20,-5.2381
2000-12-21,-2.5126
2000-12-22,4.1237
2000-12-26,7.9208
2000-12-27,-10.0917
2000-12-28,13.7755
2000-12-29,0.4484
2001-01-02,-11.607099999999999
2001-01-03,3.5354
2001-01-04,-1.4634
2001-01-05,-10.8911
2001-01-08,-5.0
2001-01-09,-4.6784
2001-01-10,0.0
2001-01-11,18.7117
2001-01-12,-8.0103
2001-01-16,10.1124
2001-01-17,9.6939
2001-01-18,4.6512
2001-01-19,12.0
2001-01-22,5.9524
2001-01-23,7.8652
2001-01-24,0.6944
2001-01-25,-4.8276
2001-01-26,0.0
2001-01-29,3.6231999999999998
2001-01-30,2.0979
2001-01-31,1.3699
2001-02-01,-6.0811
2001-02-02,-4.3165
2001-02-05,-6.7669
2001-02-06,11.2903
2001-02-07,-5.0725
2001-02-08,-5.3435
2001-02-09,4.4355
2001-02-12,-2.7027
2001-02-13,0.7937
2001-02-14,-1.5748
2001-02-15,5.6
2001-02-16,-4.5455
2001-02-20,-7.1429
2001-02-21,-4.2735
2001-02-22,-4.4643
2001-02-23,1.8692
2001-02-26,11.9266
2001-02-27,-8.1967
2001-02-28,0.0
2001-03-01,7.1429
2001-03-02,-2.5
2001-03-05,-2.5641
2001-03-06,3.0702
2001-03-07,3.4043
2001-03-08,-2.4691
2001-03-09,-3.7975
2001-03-12,-9.2105
2001-03-13,4.3478
2001-03-14,2.7778
2001-03-15,-0.9009
2001-03-16,-7.2727
2001-03-19,0.4902
2001-03-20,-2.439
2001-03-21,2.5
2001-03-22,0.4878
2001-03-23,0.9709
2001-03-26,3.3654
2001-03-27,1.3953
2001-03-28,0.9174
2001-03-29,-2.7273
2001-03-30,-4.6729
2001-04-02,-1.9607999999999999
2001-04-03,-17.0
2001-04-04,1.2048
2001-04-05,4.1667
2001-04-06,1.7143000000000002
2001-04-09,-1.3034
2001-04-10,9.8361
2001-04-11,5.3068
2001-04-12,-4.0945
2001-04-16,-5.0903
2001-04-17,-0.692
2001-04-18,0.1742
2001-04-19,26.7826
2001-04-20,-2.6063
2001-04-23,-6.1972
2001-04-24,-9.1592
2001-04-25,0.3306
2001-04-26,6.5898
2001-04-27,-1.8547
2001-04-30,1.8898000000000001
2001-05-01,0.3091
2001-05-02,2.6193999999999997
2001-05-03,-0.1502
2001-05-04,-3.0075
2001-05-07,2.7907
2001-05-08,-3.0166
2001-05-09,-2.0218
2001-05-10,0.0
2001-05-11,-5.7143
2001-05-14,-6.0606
2001-05-15,1.2545
2001-05-16,-1.4159
2001-05-17,2.8725
2001-05-18,-4.5375
2001-05-21,10.7861
2001-05-22,-1.3201
2001-05-23,-2.6756
2001-05-24,3.0928
2001-05-25,-1.1667
2001-05-29,-2.0236
2001-05-30,-8.6059
2001-05-31,-3.2015000000000002
2001-06-01,0.9728
2001-06-04,-2.1195
2001-06-05,0.5906
2001-06-06,0.7828
2001-06-07,1.5534
2001-06-08,9.7514
2001-06-11,-4.7038
2001-06-12,2.3766
2001-06-13,6.4286
2001-06-14,-3.5235
2001-06-15,-1.7391
2001-06-18,-0.354
2001-06-19,1.2433
2001-06-20,8.2456
2001-06-21,-1.6207
2001-06-22,-1.8122
2001-06-25,-0.1678
2001-06-26,-0.8403
2001-06-27,4.7458
2001-06-28,-1.7799
2001-06-29,1.318
2001-07-02,0.9756
2001-07-03,3.0596
2001-07-05,3.125
2001-07-06,-3.3333
2001-07-09,0.9404
2001-07-10,8.6957
2001-07-11,0.0
2001-07-12,0.0
2001-07-13,2.5714
2001-07-16,9.7493
2001-07-17,0.6345
2001-07-18,0.8827
2001-07-19,5.625
2001-07-20,-2.9586
2001-07-23,2.439
2001-07-24,-1.6667
2001-07-25,-4.9637
2001-07-26,-0.7643
2001-07-27,-10.1412
2001-07-30,-2.8571
2001-07-31,-2.2059
2001-08-01,2.1053
2001-08-02,0.1473
2001-08-03,4.4118
2001-08-06,0.5634
2001-08-07,0.5602
2001-08-08,1.6713
2001-08-09,-2.3288
2001-08-10,-4.2076
2001-08-13,7.6135
2001-08-14,1.2245
2001-08-15,0.1344
2001-08-16,2.6846
2001-08-17,-3.5294
2001-08-20,-0.9485
2001-08-21,-2.052
2001-08-22,1.9553
2001-08-23,2.7397
2001-08-24,0.0
2001-08-27,-6.0
2001-08-28,-1.5603
2001-08-29,0.8646
2001-08-30,-0.5714
2001-08-31,4.023
2001-09-04,-0.4144
2001-09-05,-1.6644
2001-09-06,-6.2059
2001-09-07,-2.2556
2001-09-10,0.0
2001-09-17,-22.4615
2001-09-18,8.9286
2001-09-19,-16.2113
2001-09-20,-0.6522
2001-09-21,9.4092
2001-09-24,4.8
2001-09-25,-7.4427
2001-09-26,-19.5876
2001-09-27,-9.1026
2001-09-28,10.5783
2001-10-01,-5.6122
2001-10-02,-4.3243
2001-10-03,0.565
2001-10-04,0.8427
2001-10-05,-2.507
2001-10-08,1.4285999999999999
2001-10-09,0.0
2001-10-10,0.0
2001-10-11,5.6338
2001-10-12,4.0
2001-10-15,-2.5641
2001-10-16,3.4211
2001-10-17,0.5089
2001-10-18,-9.8734
2001-10-19,3.9326
2001-10-22,-2.973
2001-10-23,-3.8997
2001-10-24,1.7391
2001-10-25,-2.2792
2001-10-26,0.0
2001-10-29,-3.7901
2001-10-30,0.303
2001-10-31,0.0
2001-11-01,4.5317
2001-11-02,1.7341
2001-11-05,-2.2727
2001-11-06,0.0
2001-11-07,-1.1628
2001-11-08,2.6471
2001-11-09,2.2923
2001-11-12,-0.5602
2001-11-13,11.831
2001-11-14,0.7557
2001-11-15,1.75
2001-11-16,-0.4914
2001-11-19,11.6049
2001-11-20,-9.0708
2001-11-21,3.6496
2001-11-23,-3.9906
2001-11-26,0.0
2001-11-27,-4.1565
2001-11-28,1.2755
2001-11-29,3.0227
2001-11-30,-2.2005
2001-12-03,0.75
2001-12-04,6.2035
2001-12-05,12.8505
2001-12-06,-2.6915
2001-12-07,-8.2979
2001-12-10,5.3364
2001-12-11,5.2863
2001-12-12,-4.1841
2001-12-13,-2.8384
2001-12-14,26.9663
2001-12-17,-12.3894
2001-12-18,5.8586
2001-12-19,-1.3359
2001-12-20,-0.9671
2001-12-21,2.5391
2001-12-24,1.9048
2001-12-26,13.0654
2001-12-27,1.1737
2001-12-28,2.451
2001-12-31,-0.4785
2002-01-02,0.1603
2002-01-03,-0.96
2002-01-04,0.9693
2002-01-07,-4.0
2002-01-08,-0.1667
2002-01-09,1.1686
2002-01-10,-0.495
2002-01-11,-4.1459
2002-01-14,-2.7682
2002-01-15,-2.847
2002-01-16,1.8315000000000001
2002-01-17,-0.1799
2002-01-18,0.9009
2002-01-22,-1.6071
2002-01-23,0.1815
2002-01-24,-0.1812
2002-01-25,-1.9964
2002-01-28,-3.3333
2002-01-29,-5.1724
2002-01-30,-8.2828
2002-01-31,10.793
2002-02-01,-1.9881
2002-02-04,-6.8966
2002-02-05,-3.268
2002-02-06,2.4775
2002-02-07,-2.1978
2002-02-08,-7.8652
2002-02-11,-2.6829
2002-02-12,-2.2556
2002-02-13,0.0
2002-02-14,1.0256
2002-02-15,0.5076
2002-02-19,-11.6162
2002-02-20,2.2857
2002-02-21,-3.0726
2002-02-22,-0.5764
2002-02-25,3.1884
2002-02-26,-3.3708
2002-02-27,1.4535
2002-02-28,6.0172
2002-03-01,2.7027
2002-03-04,3.4211
2002-03-05,3.0534
2002-03-06,3.7037
2002-03-07,0.0
2002-03-08,0.9524
2002-03-11,-1.8868
2002-03-12,-0.9615
2002-03-13,-0.9709
2002-03-14,-0.9804
2002-03-15,3.2178
2002-03-18,1.9184999999999999
2002-03-19,-2.8235
2002-03-20,-0.9685
2002-03-21,1.7115
2002-03-22,-2.8846
2002-03-25,-0.495
2002-03-26,-1.4925
2002-03-27,-5.0505
2002-03-28,1.3298
2002-04-01,-1.0761
2002-04-02,-1.0348
2002-04-03,6.9705
2002-04-04,4.7619
2002-04-05,-2.6316
2002-04-08,0.0
2002-04-09,-2.2113
2002-04-10,0.5025
2002-04-11,6.25
2002-04-12,5.8824
2002-04-15,2.8889
2002-04-16,1.0799
2002-04-17,0.2137
2002-04-18,-2.9851
2002-04-19,5.0549
2002-04-22,-2.0921
2002-04-23,-3.8462
2002-04-24,0.2222
2002-04-25,4.2129
2002-04-26,2.1277
2002-04-29,-1.25
2002-04-30,0.211
2002-05-01,2.5263
2002-05-02,0.616
2002-05-03,0.4082
2002-05-06,1.2195
2002-05-07,-3.6145
2002-05-08,0.8333
2002-05-09,10.5372
2002-05-10,8.785
2002-05-13,-4.6392
2002-05-14,3.6036
2002-05-15,-5.5652
2002-05-16,1.2891
2002-05-17,-1.2727
2002-05-20,1.2891
2002-05-21,4.5455
2002-05-22,2.4348
2002-05-23,2.5467
2002-05-24,-0.8278
2002-05-28,0.8347
2002-05-29,-2.3179
2002-05-30,0.339
2002-05-31,1.3514
2002-06-03,-1.6667
2002-06-04,-1.6949
2002-06-05,-2.2414
2002-06-06,-2.9981999999999998
2002-06-07,0.0
2002-06-10,-0.1818
2002-06-11,-0.7286
2002-06-12,-1.2844
2002-06-13,-0.1859
2002-06-14,-1.3035
2002-06-17,-1.8868
2002-06-18,0.7692
2002-06-19,0.0
2002-06-20,0.1908
2002-06-21,-3.4286
2002-06-24,-2.9586
2002-06-25,-1.4228
2002-06-26,3.7113
2002-06-27,-0.5964
2002-06-28,0.02
2002-07-01,1.9796
2002-07-02,0.0
2002-07-03,-2.1569
2002-07-05,-0.6012
2002-07-08,0.4032
2002-07-09,0.4016
2002-07-10,-4.0
2002-07-11,0.3958
2002-07-12,-0.3943
2002-07-15,-2.5
2002-07-16,0.2137
2002-07-17,0.4264
2002-07-18,-1.9108
2002-07-19,0.4329
2002-07-22,-0.2155
2002-07-23,-4.9676
2002-07-24,-2.0682
2002-07-25,1.6477
2002-07-26,-4.9772
2002-07-29,8.1211
2002-07-30,-1.1111
2002-07-31,5.1685
2002-08-01,0.641
2002-08-02,-4.0552
2002-08-05,-2.2129
2002-08-06,-0.43
2002-08-07,0.0
2002-08-08,0.9091
2002-08-09,0.4505
2002-08-12,0.8969
2002-08-13,0.8889
2002-08-14,-1.1013
2002-08-15,0.2227
2002-08-16,2.2222
2002-08-19,-4.1304
2002-08-20,-0.6803
2002-08-21,1.5981999999999998
2002-08-22,-0.2247
2002-08-23,-0.6757
2002-08-26,4.3084
2002-08-27,3.2609
2002-08-28,1.2631999999999999
2002-08-29,1.8711
2002-08-30,3.8776
2002-09-03,-0.8055
2002-09-04,-1.9607999999999999
2002-09-05,1.0101
2002-09-06,1.0
2002-09-09,0.0
2002-09-10,-4.1584
2002-09-11,1.2397
2002-09-12,0.8163
2002-09-13,4.251
2002-09-16,-2.7184
2002-09-17,0.5988
2002-09-18,3.1746
2002-09-19,-2.3077
2002-09-20,-0.5906
2002-09-23,-2.9703
2002-09-24,0.6122
2002-09-25,-0.6085
2002-09-26,3.449
2002-09-27,1.4007
2002-09-30,-0.7782
2002-10-01,-1.3725
2002-10-02,-0.1988
2002-10-03,2.5896
2002-10-04,-2.3301
2002-10-07,-5.3678
2002-10-08,-0.4202
2002-10-09,-2.1097
2002-10-10,-1.0776
2002-10-11,2.3965
2002-10-14,-3.5957
2002-10-15,3.7298999999999998
2002-10-16,-1.0638
2002-10-17,1.0753
2002-10-18,6.383
2002-10-21,-2.0
2002-10-22,-2.6531000000000002
2002-10-23,1.6771
2002-10-24,-2.268
2002-10-25,0.8439
2002-10-28,-0.2092
2002-10-29,6.0797
2002-10-30,2.3715
2002-10-31,3.2819
2002-11-01,1.8692
2002-11-04,10.0917
2002-11-05,-3.6667
2002-11-06,-1.3841
2002-11-07,0.5263
2002-11-08,1.2216
2002-11-11,-0.8621
2002-11-12,-0.1913
2002-11-13,-0.8712
2002-11-14,-1.5644
2002-11-15,-1.6071
2002-11-18,0.5445
2002-11-19,-0.5415
2002-11-20,-3.8113
2002-11-21,1.8868
2002-11-22,0.1852
2002-11-25,-0.1848
2002-11-26,-1.8519
2002-11-27,6.6038
2002-11-29,-0.531
2002-12-02,-4.9822
2002-12-03,2.6217
2002-12-04,1.4599
2002-12-05,-3.777
2002-12-06,1.8692
2002-12-09,0.5505
2002-12-10,0.5474
2002-12-11,1.0889
2002-12-12,-0.3591
2002-12-13,0.6306
2002-12-16,1.1638
2002-12-17,-1.5929
2002-12-18,0.5216
2002-12-19,-0.6978
2002-12-20,0.0
2002-12-23,0.5225
2002-12-24,-1.2368000000000001
2002-12-26,0.3811
2002-12-27,0.3616
2002-12-30,-0.7386
2002-12-31,1.9964
2003-01-02,-1.6014
2003-01-03,1.085
2003-01-06,-0.1789
2003-01-07,0.3584
2003-01-08,-1.6071
2003-01-09,0.363
2003-01-10,1.085
2003-01-13,0.7156
2003-01-14,3.3748
2003-01-15,0.6873
2003-01-16,0.1706
2003-01-17,-0.3407
2003-01-21,-2.2222
2003-01-22,-0.6993
2003-01-23,-1.4085
2003-01-24,1.6071
2003-01-27,0.703
2003-01-28,1.3961999999999999
2003-01-29,-0.3442
2003-01-30,-1.209
2003-01-31,0.8741
2003-02-03,-2.773
2003-02-04,0.713
2003-02-05,0.0
2003-02-06,-0.708
2003-02-07,-0.5348
2003-02-10,0.1613
2003-02-11,-1.7713
2003-02-12,-0.9107
2003-02-13,-0.5515
2003-02-14,0.3697
2003-02-18,-1.105
2003-02-19,0.3724
2003-02-20,-0.1855
2003-02-21,-1.6729
2003-02-24,-0.189
2003-02-25,-1.3258
2003-02-26,0.1919
2003-02-27,0.3831
2003-02-28,-0.3817
2003-03-03,-0.3831
2003-03-04,0.0
2003-03-05,-0.3846
2003-03-06,-0.8494
2003-03-07,1.0514000000000001
2003-03-10,-1.7341
2003-03-11,-1.7647
2003-03-12,0.0
2003-03-13,0.7984
2003-03-14,1.2079
2003-03-17,0.1761
2003-03-18,-0.9766
2003-03-19,0.5917
2003-03-20,0.0
2003-03-21,-1.5686
2003-03-24,0.1992
2003-03-25,0.0199
2003-03-26,-0.2186
2003-03-27,-1.992
2003-03-28,0.6098
2003-03-31,1.2323
2003-04-01,1.5765
2003-04-02,1.7682
2003-04-03,-2.3166
2003-04-04,0.3953
2003-04-07,3.1496
2003-04-08,-0.5725
2003-04-09,-0.1919
2003-04-10,0.8654
2003-04-11,2.1926
2003-04-14,0.1866
2003-04-15,-1.4898
2003-04-16,-2.2495
2003-04-17,-2.34
2003-04-21,4.7524999999999995
2003-04-22,-0.189
2003-04-23,1.7045
2003-04-24,-0.7449
2003-04-25,-0.7505
2003-04-28,-0.7561
2003-04-29,0.019
2003-04-30,1.1236
2003-05-01,0.7533
2003-05-02,1.8692
2003-05-05,-0.9174
2003-05-06,0.7407
2003-05-07,-0.3676
2003-05-08,-1.476
2003-05-09,2.6217
2003-05-12,1.8248
2003-05-13,0.5376
2003-05-14,0.8913
2003-05-15,3.1625
2003-05-16,-0.1541
2003-05-19,2.916
2003-05-20,-3.3333
2003-05-21,0.5172
2003-05-22,9.777
2003-05-23,-2.1875
2003-05-27,0.4792
2003-05-28,-1.5897999999999999
2003-05-29,1.454
2003-05-30,-1.4331
2003-06-02,-1.2924
2003-06-03,-1.1457
2003-06-04,1.4901
2003-06-05,-0.1794
2003-06-06,-0.4739
2003-06-09,-1.4778
2003-06-10,0.0
2003-06-11,-1.0
2003-06-12,5.0505
2003-06-13,-1.6026
2003-06-16,3.4202
2003-06-17,-2.9920999999999998
2003-06-18,-0.974
2003-06-19,-1.6393
2003-06-20,-0.1667
2003-06-23,-0.6678
2003-06-24,1.3445
2003-06-25,1.6583999999999999
2003-06-26,-0.4894
2003-06-27,1.6393
2003-06-30,1.2903
2003-07-01,-2.2293
2003-07-02,1.1401
2003-07-03,-2.2544
2003-07-07,1.1532
2003-07-08,0.6515
2003-07-09,-0.4854
2003-07-10,-0.1626
2003-07-11,-2.7687
2003-07-14,0.5025
2003-07-15,-0.1667
2003-07-16,-0.1669
2003-07-17,-0.5017
2003-07-18,0.3361
2003-07-21,3.1826
2003-07-22,9.5779
2003-07-23,7.1111
2003-07-24,-2.213
2003-07-25,3.5361000000000002
2003-07-28,0.9563
2003-07-29,1.4885
2003-07-30,-1.8667
2003-07-31,-1.087
2003-08-01,0.1374
2003-08-04,-0.4115
2003-08-05,0.2755
2003-08-06,0.2747
2003-08-07,0.137
2003-08-08,-0.8208
2003-08-11,-0.9655
2003-08-12,-0.2786
2003-08-13,-0.6983
2003-08-14,-0.8439
2003-08-15,0.5674
2003-08-18,-1.2694
2003-08-19,0.5714
2003-08-20,-0.5682
2003-08-21,-0.2857
2003-08-22,-1.4327
2003-08-25,-0.2907
2003-08-26,-0.0146
2003-08-27,-1.4434
2003-08-28,2.071
2003-08-29,-0.1449
2003-09-02,2.9028
2003-09-03,1.1283
2003-09-04,1.5342
2003-09-05,-0.5495
2003-09-08,-1.6575
2003-09-09,1.6854
2003-09-10,0.2762
2003-09-11,-0.9642
2003-09-12,-0.5563
2003-09-15,1.6783000000000001
2003-09-16,0.0
2003-09-17,1.3755
2003-09-18,-1.0855
2003-09-19,-1.0974
2003-09-22,-0.2774
2003-09-23,-0.7093
2003-09-24,-0.6864
2003-09-25,-1.6925
2003-09-26,0.1435
2003-09-29,0.0
2003-09-30,-1.5758999999999999
2003-10-01,2.6201
2003-10-02,0.0
2003-10-03,1.5603
2003-10-06,0.2793
2003-10-07,-0.4178
2003-10-08,2.7972
2003-10-09,0.4082
2003-10-10,0.271
2003-10-13,-0.9459
2003-10-14,1.2688
2003-10-15,2.7885999999999997
2003-10-16,1.5727
2003-10-17,0.129
2003-10-20,-0.2577
2003-10-21,-1.1499
2003-10-22,-0.2745
2003-10-23,0.5242
2003-10-24,-0.2608
2003-10-27,-1.1764999999999999
2003-10-28,2.1164
2003-10-29,-2.2021
2003-10-30,-1.0596
2003-10-31,1.3387
2003-11-03,1.0568
2003-11-04,1.0458
2003-11-05,0.1294
2003-11-06,0.0
2003-11-07,-0.3876
2003-11-10,0.5188
2003-11-11,-0.3871
2003-11-12,-0.7772
2003-11-13,-1.2924
2003-11-14,-1.3357999999999999
2003-11-17,-3.4853
2003-11-18,-1.1111
2003-11-19,1.4045
2003-11-20,-0.277
2003-11-21,-0.4167
2003-11-24,-0.6974
2003-11-25,-1.264
2003-11-26,-0.4267
2003-11-28,-0.1429
2003-12-01,2.1459
2003-12-02,-0.4202
2003-12-03,0.7032
2003-12-04,-0.1397
2003-12-05,-0.1399
2003-12-08,-0.5602
2003-12-09,-0.2817
2003-12-10,-0.1412
2003-12-11,0.2829
2003-12-12,-0.5642
2003-12-15,0.2837
2003-12-16,0.1414
2003-12-17,0.0
2003-12-18,-0.1412
2003-12-19,0.2829
2003-12-22,0.8463
2003-12-23,-0.1399
2003-12-24,-0.4202
2003-12-26,-0.1406
2003-12-29,-0.7042
2003-12-30,1.5603
2003-12-31,1.9553
2004-01-02,0.5479
2004-01-05,0.6812
2004-01-06,0.1353
2004-01-07,0.0
2004-01-08,3.6486
2004-01-09,1.6949
2004-01-12,2.0513
2004-01-13,0.2513
2004-01-14,3.3835
2004-01-15,0.4848
2004-01-16,0.8444
2004-01-20,1.1962
2004-01-21,-0.1182
2004-01-22,-1.4201
2004-01-23,2.0408
2004-01-26,-1.2941
2004-01-27,-0.2384
2004-01-28,-2.27
2004-01-29,2.2005
2004-01-30,0.4785
2004-02-02,0.2381
2004-02-03,-1.9002
2004-02-04,0.4843
2004-02-05,-0.4819
2004-02-06,0.2421
2004-02-09,-0.9662
2004-02-10,1.0976
2004-02-11,0.1206
2004-02-12,0.6024
2004-02-13,-0.5988
2004-02-17,0.6024
2004-02-18,-0.2395
2004-02-19,-0.3601
2004-02-20,0.241
2004-02-23,-0.3606
2004-02-24,-0.8444
2004-02-25,1.9343
2004-02-26,-0.3461
2004-02-27,0.479
2004-03-01,0.2384
2004-03-02,-0.2378
2004-03-03,-0.5959
2004-03-04,3.9568
2004-03-05,0.692
2004-03-08,-0.3436
2004-03-09,-0.9195
2004-03-10,-0.116
2004-03-11,1.0453
2004-03-12,0.5747
2004-03-15,-0.9143
2004-03-16,-1.2687
2004-03-17,-1.285
2004-03-18,3.787
2004-03-19,1.9384000000000001
2004-03-22,-1.5659999999999998
2004-03-23,0.3409
2004-03-24,2.265
2004-03-25,7.309
2004-03-26,-0.4128
2004-03-29,0.0
2004-03-30,0.9326
2004-03-31,2.0534
2004-04-01,-0.8048
2004-04-02,1.4199
2004-04-05,0.1
2004-04-06,0.999
2004-04-07,0.3956
2004-04-08,5.9113
2004-04-12,0.3721
2004-04-13,-0.0927
2004-04-14,-1.4842
2004-04-15,7.1563
2004-04-16,0.2636
2004-04-19,0.1753
2004-04-20,0.6124
2004-04-21,0.087
2004-04-22,0.0
2004-04-23,-0.1738
2004-04-26,-0.3481
2004-04-27,0.8035
2004-04-28,-0.7971
2004-04-29,-0.262
2004-04-30,-3.3275
2004-05-03,-2.8986
2004-05-04,4.1045
2004-05-05,1.9713
2004-05-06,0.2636
2004-05-07,0.3506
2004-05-10,0.8734
2004-05-11,2.5974
2004-05-12,0.8439
2004-05-13,0.5021
2004-05-14,-0.9992
2004-05-17,-2.5231
2004-05-18,0.9491
2004-05-19,2.3077
2004-05-20,-0.3342
2004-05-21,0.4191
2004-05-24,-0.2504
2004-05-25,0.0
2004-05-26,-1.2551999999999999
2004-05-27,-0.5932
2004-05-28,1.5345
2004-06-01,-1.0076
2004-06-02,-1.5267
2004-06-03,-0.7752
2004-06-04,0.5208
2004-06-07,0.0864
2004-06-08,-1.0354
2004-06-09,-4.0976
