ticker,OIDN US Equity
2004-11-04,0.0
2004-11-05,-5.4545
2004-11-10,2.8846
2004-11-12,0.0
2004-11-17,1.8692
2004-11-26,-4.5872
2004-12-01,-1.9231
2004-12-02,5.8824
2004-12-03,15.7407
2004-12-06,16.0
2004-12-07,3.4483
2004-12-08,2.0
2004-12-09,-4.5752
2004-12-10,4.1096
2004-12-13,0.6579
2004-12-14,-1.9607999999999999
2004-12-15,-2.6667
2004-12-16,0.0
2004-12-17,4.1096
2004-12-28,0.0
2004-12-30,0.0
2005-01-04,-7.8947
2005-01-05,-4.2857
2005-01-06,-0.7463
2005-01-07,3.0075
2005-01-10,-1.4599
2005-01-11,0.0
2005-01-12,1.4815
2005-01-14,0.0
2005-01-18,-5.1095
2005-01-19,-0.7692
2005-01-20,-1.5504
2005-01-21,2.3622
2005-01-24,-1.5385
2005-01-25,0.0
2005-01-26,-2.3438
2005-01-27,-3.2
2005-01-28,0.0
2005-01-31,5.7851
2005-02-01,-2.3438
2005-02-02,0.0
2005-02-03,2.4
2005-02-04,-1.5625
2005-02-07,3.1746
2005-02-08,0.0
2005-02-09,0.0
2005-02-10,0.0
2005-02-11,11.538499999999999
2005-02-14,0.0
2005-02-15,0.0
2005-02-16,-1.3793
2005-02-17,-2.0979
2005-02-18,-2.8571
2005-02-22,-0.7353
2005-02-23,-3.7037
2005-02-24,-3.8462
2005-02-25,8.0
2005-02-28,0.7407
2005-03-01,1.4706000000000001
2005-03-02,-0.7246
2005-03-03,0.7299
2005-03-04,2.1739
2005-03-07,-6.383
2005-03-08,2.2727
2005-03-09,-8.1481
2005-03-10,-4.8387
2005-03-11,-6.7797
2005-03-14,-30.9091
2005-03-15,14.473700000000001
2005-03-16,-30.4598
2005-03-17,-25.6198
2005-03-18,-15.5556
2005-03-21,-21.0526
2005-03-22,15.0
2005-03-23,1.4493
2005-03-24,-28.5714
2005-03-28,8.0
2005-03-29,-22.2222
2005-03-30,28.5714
2005-03-31,-3.7037
2005-04-01,3.8462
2005-04-04,-50.0
2005-04-05,-48.1481
2005-04-06,42.8571
2005-04-07,0.0
2005-04-08,20.0
2005-04-11,-3.3333
2005-04-12,20.6897
2005-04-13,-14.2857
2005-04-14,0.0
2005-04-15,-16.6667
2005-04-18,0.0
2005-04-19,25.0
2005-04-20,-4.0
2005-04-21,-6.6667
2005-04-22,-4.4643
2005-04-25,-1.8692
2005-04-26,-15.2381
2005-04-27,-10.1124
2005-04-28,-12.5
2005-04-29,28.5714
2005-05-02,-55.5556
2005-05-03,25.0
2005-05-04,0.0
2005-05-05,0.0
2005-05-09,-40.0
2005-05-10,30.0
2005-05-11,2.5641
2005-05-12,12.5
2005-05-13,-11.1111
2005-05-16,-25.0
2005-05-17,33.3333
2005-05-19,-25.0
2005-05-20,33.3333
2005-05-23,-35.0
2005-05-24,0.0
2005-05-25,15.3846
2005-05-26,-16.6667
2005-05-31,20.0
2005-06-01,-16.6667
2005-06-02,40.0
2005-06-03,-25.7143
2005-06-07,7.6923
2005-06-08,-17.8571
2005-06-15,17.3913
2005-06-16,-14.8148
2005-06-17,-4.3478
2005-06-21,0.0
2005-06-24,-31.8182
2005-06-29,6.6667
2005-07-01,0.0
2005-07-05,12.5
2005-07-06,-16.6667
2005-07-07,-20.0
2005-07-08,16.6667
2005-07-11,-28.5714
2005-07-12,10.0
2005-07-14,18.1818
2005-07-15,-15.3846
2005-07-18,-9.0909
2005-07-20,-10.0
2005-07-25,-11.1111
2005-07-26,-12.5
2005-07-28,0.0
2005-07-29,0.0
2005-08-01,-16.0714
2005-08-02,19.1489
2005-08-03,185.7143
2005-08-04,50.0
2005-08-05,0.0
2005-08-08,-16.6667
2005-08-10,-44.0
2005-08-12,42.8571
2005-08-15,-60.0
2005-08-16,125.0
2005-08-19,0.0
2005-08-24,0.0
2005-08-25,11.1111
2005-08-26,-15.0
2005-08-29,-41.1765
2005-08-31,30.0
2005-09-01,15.3846
2005-09-02,0.0
2005-09-07,6.6667
2005-09-08,-12.5
2005-09-09,7.1429
2005-09-12,0.0
2005-09-13,-13.3333
2005-09-15,23.0769
2005-09-20,-43.75
2005-09-21,66.6667
2005-09-22,-33.3333
2005-09-26,50.0
2005-10-06,-33.3333
2005-10-10,50.0
2005-10-11,-26.6667
2005-10-20,-9.0909
2005-10-21,-10.0
2005-10-26,22.2222
2005-10-31,-9.0909
2005-11-07,-10.0
2005-11-09,0.0
2005-11-15,0.0
2005-11-18,0.0
2005-12-01,0.0
2005-12-02,0.0
2005-12-06,0.0
2005-12-09,0.0
2005-12-12,0.0
2005-12-15,-11.1111
2005-12-19,-25.0
2005-12-20,233.3333
2005-12-21,0.0
2005-12-22,50.0
2005-12-23,0.0
2005-12-27,0.0
2005-12-28,40.0
2005-12-29,-4.7619
2005-12-30,-12.5
2006-01-04,-5.7143
2006-01-09,51.5152
2006-01-11,0.0
2006-01-13,0.0
2006-01-17,0.0
2006-01-18,-10.0
2006-01-19,0.0
2006-01-20,-11.1111
2006-01-23,-12.5
2006-01-27,14.2857
2006-01-30,-25.0
2006-01-31,33.3333
2006-02-01,-25.0
2006-02-02,30.0
2006-02-03,2.5641
2006-02-06,-71.25
2006-02-21,-91.2174
2006-03-09,37.6238
2006-03-10,-91.3669
2006-03-13,150.0
2006-03-17,-50.0
2006-03-21,-3.3333
2006-03-22,-24.1379
2006-03-27,-4.5455
2006-03-30,-52.381
2006-03-31,60.0
2006-04-03,31.25
2006-04-04,-4.7619
2006-04-05,0.0
2006-04-11,-50.0
2006-04-12,100.0
2006-04-13,-20.0
2006-04-19,0.0
2006-04-24,0.0
2006-04-25,-37.5
2006-04-26,20.0
2006-04-27,75.0
2006-04-28,12.381
2006-05-01,-15.2542
2006-05-02,-34.0
2006-05-03,36.3636
2006-05-04,-54.4444
2006-05-05,21.9512
2006-05-08,-30.0
2006-05-09,-7.1429
2006-05-10,-7.6923
2006-05-11,50.0
2006-05-12,-6.6667
2006-05-15,-21.4286
2006-05-16,-16.6667
2006-05-17,3.6364
2006-05-18,-7.0175
2006-05-19,-21.2264
2006-05-22,-16.1677
2006-05-23,3.5714
2006-05-24,-0.6897
2006-05-25,-8.3333
2006-05-26,9.0909
2006-05-30,-5.5556
2006-05-31,-5.8824
2006-06-01,-6.25
2006-06-02,53.3333
2006-06-05,-17.3913
2006-06-06,-11.1842
2006-06-07,-8.1481
2006-06-08,9.6774
2006-06-09,-5.8824
2006-06-12,-3.125
2006-06-13,-3.2258
2006-06-14,0.0
2006-06-15,0.0
2006-06-16,-6.6667
2006-06-19,4.4643
2006-06-20,-7.6923
2006-06-21,-7.4074
2006-06-22,-4.0
2006-06-23,-4.1667
2006-06-26,-4.3478
2006-06-27,0.0
2006-06-28,-3.4091
2006-06-29,3.5294
2006-06-30,3.4091
2006-07-03,-3.2967
2006-07-05,-9.0909
2006-07-06,5.0
2006-07-07,4.7619
2006-07-10,-9.0909
2006-07-11,0.0
2006-07-12,-20.0
2006-07-13,-6.25
2006-07-14,0.0
2006-07-17,-4.1667
2006-07-18,-0.8696
2006-07-19,-1.7544
2006-07-20,-7.1429
2006-07-21,-7.6923
2006-07-24,-6.25
2006-07-25,-2.2222
2006-07-26,9.0909
2006-07-27,-8.3333
2006-07-28,0.0
2006-07-31,0.0
2006-08-01,27.2727
2006-08-02,-8.9286
2006-08-03,-13.7255
2006-08-04,9.0909
2006-08-07,-2.0833
2006-08-08,2.1277
2006-08-09,-21.875
2006-08-10,-1.3333
2006-08-11,5.4054
2006-08-14,-7.6923
2006-08-15,-4.1667
2006-08-16,0.0
2006-08-17,-7.2464
2006-08-18,4.6875
2006-08-21,2.9851
2006-08-22,39.1304
2006-08-23,-16.6667
2006-08-24,20.0
2006-08-25,0.0
2006-08-28,-8.3333
2006-08-29,-9.0909
2006-08-30,-10.0
2006-08-31,0.0
2006-09-01,0.0
2006-09-05,0.0
2006-09-06,-11.1111
2006-09-07,0.0
2006-09-08,-4.6875
2006-09-11,-11.4754
2006-09-12,-1.8519
2006-09-13,5.6604
2006-09-14,5.3571
2006-09-15,-5.0847
2006-09-18,0.0
2006-09-19,0.0
2006-09-20,-14.2857
2006-09-21,-16.6667
2006-09-22,7.5
2006-09-25,-25.5814
2006-09-26,25.0
2006-09-27,-27.5
2006-09-28,10.3448
2006-09-29,9.375
2006-10-02,0.0
2006-10-03,20.0
2006-10-04,-9.5238
2006-10-05,0.0
2006-10-06,-2.6316
2006-10-09,-13.5135
2006-10-10,-6.25
2006-10-11,-10.0
2006-10-12,18.5185
2006-10-13,-6.25
2006-10-16,-3.3333
2006-10-17,-6.8966
2006-10-18,7.4074
2006-10-19,0.0
2006-10-20,0.0
2006-10-23,0.0
2006-10-24,10.3448
2006-10-25,-6.25
2006-10-26,0.0
2006-10-27,0.0
2006-10-30,0.0
2006-10-31,-3.3333
2006-11-01,3.4483
2006-11-02,0.0
2006-11-03,0.0
2006-11-06,-3.3333
2006-11-07,3.4483
2006-11-08,-10.0
2006-11-09,0.0
2006-11-10,0.0
2006-11-13,0.0
2006-11-14,-3.7037
2006-11-15,0.0
2006-11-16,3.8462
2006-11-17,0.0
2006-11-20,0.0
2006-11-21,-22.2222
2006-11-22,-9.5238
2006-11-24,0.0
2006-11-27,10.526299999999999
2006-11-28,-9.5238
2006-11-29,-5.2632
2006-11-30,0.0
2006-12-01,0.0
2006-12-04,-11.1111
2006-12-05,12.5
2006-12-06,-11.1111
2006-12-07,-18.75
2006-12-08,0.0
2006-12-11,7.6923
2006-12-12,0.0
2006-12-13,-7.1429
2006-12-14,0.0
2006-12-15,23.0769
2006-12-18,62.5
2006-12-19,-15.3846
2006-12-20,9.0909
2006-12-21,-8.3333
2006-12-22,0.0
2006-12-26,0.0
2006-12-27,0.0
2006-12-28,-18.1818
2006-12-29,5.5556
2007-01-03,-5.2632
2007-01-04,-11.1111
2007-01-05,0.0
2007-01-08,12.5
2007-01-09,-11.1111
2007-01-10,18.75
2007-01-11,0.0
2007-01-12,-26.3158
2007-01-16,14.2857
2007-01-17,-12.5
2007-01-18,0.0
2007-01-19,14.2857
2007-01-22,12.5
2007-01-23,-11.1111
2007-01-24,-12.5
2007-01-25,-21.4286
2007-01-26,18.1818
2007-01-29,0.0
2007-01-30,0.0
2007-01-31,0.0
2007-02-01,0.0
2007-02-02,0.0
2007-02-05,-15.3846
2007-02-06,-9.0909
2007-02-07,-20.0
2007-02-08,25.0
2007-02-09,0.0
2007-02-12,10.0
2007-02-13,-9.0909
2007-02-14,-20.0
2007-02-15,0.0
2007-02-16,-25.0
2007-02-20,33.3333
2007-02-21,0.0
2007-02-22,-25.0
2007-02-23,0.0
2007-02-26,0.0
2007-02-27,0.0
2007-02-28,0.0
2007-03-01,0.0
2007-03-02,-16.6667
2007-03-05,20.0
2007-03-06,33.3333
2007-03-07,-25.0
2007-03-08,33.3333
2007-03-09,0.0
2007-03-12,0.0
2007-03-13,0.0
2007-03-14,-25.0
2007-03-15,-16.6667
2007-03-16,20.0
2007-03-19,-16.6667
2007-03-20,0.0
2007-03-21,20.0
2007-03-22,-16.6667
2007-03-23,0.0
2007-03-26,0.0
2007-03-27,0.0
2007-03-28,-40.0
2007-03-29,0.0
2007-03-30,66.6667
2007-04-02,0.0
2007-04-03,-40.0
2007-04-04,66.6667
2007-04-05,0.0
2007-04-09,0.0
2007-04-10,0.0
2007-04-11,0.0
2007-04-12,160.0
2007-04-13,-38.4615
2007-04-16,37.5
2007-04-17,45.4545
2007-04-18,0.0
2007-04-19,-12.5
2007-04-20,-21.4286
2007-04-23,18.1818
2007-04-24,-15.3846
2007-04-25,-27.2727
2007-04-26,25.0
2007-04-27,10.0
2007-04-30,0.0
2007-05-01,-9.0909
2007-05-02,-20.0
2007-05-03,25.0
2007-05-04,0.0
2007-05-07,-20.0
2007-05-08,25.0
2007-05-09,-20.0
2007-05-10,25.0
2007-05-11,0.0
2007-05-14,-40.0
2007-05-15,33.3333
2007-05-16,25.0
2007-05-17,0.0
2007-05-18,-20.0
2007-05-21,0.0
2007-05-22,0.0
2007-05-23,-25.0
2007-05-24,0.0
2007-05-25,33.3333
2007-05-29,0.0
2007-05-30,0.0
2007-05-31,0.0
2007-06-01,0.0
2007-06-04,-25.0
2007-06-05,0.0
2007-06-06,33.3333
2007-06-07,0.0
2007-06-08,0.0
2007-06-11,0.0
2007-06-12,0.0
2007-06-13,-25.0
2007-06-14,0.0
2007-06-15,0.0
2007-06-18,-16.6667
2007-06-19,20.0
2007-06-20,0.0
2007-06-21,0.0
2007-06-22,0.0
2007-06-25,0.0
2007-06-26,0.0
2007-06-27,-16.6667
2007-06-28,20.0
2007-06-29,0.0
2007-07-02,0.0
2007-07-03,0.0
2007-07-05,0.0
2007-07-06,0.0
2007-07-09,0.0
2007-07-10,-16.6667
2007-07-11,20.0
2007-07-12,0.0
2007-07-13,0.0
2007-07-16,0.0
2007-07-17,0.0
2007-07-18,0.0
2007-07-19,-16.6667
2007-07-20,0.0
2007-07-23,0.0
2007-07-24,0.0
2007-07-25,0.0
2007-07-26,20.0
2007-07-27,-16.6667
2007-07-30,0.0
2007-07-31,0.0
2007-08-01,20.0
2007-08-02,0.0
2007-08-06,-16.6667
2007-08-07,0.0
2007-08-09,20.0
2007-08-10,-16.6667
2007-08-13,20.0
2007-08-14,-16.6667
2007-08-15,0.0
2007-08-16,0.0
2007-08-17,0.0
2007-08-20,0.0
2007-08-21,20.0
2007-08-22,0.0
2007-08-23,-16.6667
2007-08-27,0.0
2007-08-28,20.0
2007-08-30,0.0
2007-08-31,-16.6667
2007-09-04,20.0
2007-09-05,-16.6667
2007-09-06,0.0
2007-09-07,0.0
2007-09-10,-40.0
2007-09-11,0.0
2007-09-12,66.6667
2007-09-13,-40.0
2007-09-14,66.6667
2007-09-17,-40.0
2007-09-18,66.6667
2007-09-19,-40.0
2007-09-20,0.0
2007-09-21,0.0
2007-09-25,0.0
2007-09-26,0.0
2007-09-27,66.6667
2007-09-28,0.0
2007-10-01,0.0
2007-10-02,0.0
2007-10-03,0.0
2007-10-04,-40.0
2007-10-10,19.4667
2007-10-11,11.607099999999999
2007-10-12,-52.0
2007-10-15,-16.6667
2007-10-16,2.0
2007-10-18,-50.9804
2007-10-19,40.0
2007-10-22,0.0
2007-10-23,0.0
2007-10-25,114.2857
2007-10-26,-51.6667
2007-10-31,2.069
2007-11-02,62.1622
2007-11-05,-55.0
2007-11-06,114.8148
2007-11-07,0.0
2007-11-08,-36.2069
2007-11-09,0.0
2007-11-13,-27.027
2007-11-14,81.4815
2007-11-15,-48.9796
2007-11-16,140.0
2007-11-19,125.8333
2007-11-20,43.9114
2007-11-21,-7.6923
2007-11-23,11.1111
2007-11-26,-5.0
2007-11-27,-15.7895
2007-11-28,-4.375
2007-11-29,-18.3007
2007-11-30,-8.0
2007-12-03,26.9565
2007-12-04,-5.4795
2007-12-05,3.2518000000000002
2007-12-06,-18.5893
2007-12-07,-0.8621
2007-12-10,-26.087
2007-12-11,-11.7647
2007-12-12,13.3333
2007-12-13,-5.8824
2007-12-14,-6.25
2007-12-17,-13.3333
2007-12-18,-23.0769
2007-12-19,40.0
2007-12-20,-14.2857
2007-12-21,-8.3333
2007-12-24,-7.2727
2007-12-26,7.8431
2007-12-27,3.6364
2007-12-28,-10.526299999999999
2007-12-31,-19.6078
2008-01-02,14.6341
2008-01-03,2.1277
2008-01-04,2.0833
2008-01-07,0.0
2008-01-08,-14.2857
2008-01-09,7.1429
2008-01-10,-20.0
2008-01-11,0.0
2008-01-14,8.3333
2008-01-15,-2.5641
2008-01-16,-7.8947
2008-01-17,0.0
2008-01-18,-16.5714
2008-01-22,2.7397
2008-01-23,13.3333
2008-01-24,-11.7647
2008-01-25,-19.0
2008-01-28,-13.5802
2008-01-29,0.0
2008-01-30,-14.2857
2008-01-31,5.5556
2008-02-01,39.4737
2008-02-04,-24.5283
2008-02-05,5.0
2008-02-06,19.0476
2008-02-07,-8.0
2008-02-08,-13.0435
2008-02-11,-10.0
2008-02-12,0.0
2008-02-13,-11.1111
2008-02-14,3.125
2008-02-15,21.2121
2008-02-19,-10.0
2008-02-20,5.5556
2008-02-21,15.7895
2008-02-22,0.0
2008-02-25,4.5455
2008-02-26,-30.4348
2008-02-27,37.5
2008-02-28,27.2727
2008-02-29,-35.7143
2008-03-03,55.5556
2008-03-04,-28.5714
2008-03-05,0.0
2008-03-06,30.0
2008-03-07,7.6923
2008-03-10,-32.1429
2008-03-11,0.0
2008-03-12,-10.526299999999999
2008-03-13,17.647100000000002
2008-03-14,40.0
2008-03-17,35.7143
2008-03-18,28.947400000000002
2008-03-19,-24.4898
2008-03-20,10.8108
2008-03-24,-2.439
2008-03-25,7.5
2008-03-26,-10.4651
2008-03-27,-6.4935
2008-03-28,-8.3333
2008-03-31,-39.3939
2008-04-01,-20.0
2008-04-02,12.5
2008-04-03,-16.6667
2008-04-04,0.0
2008-04-07,10.0
2008-04-08,-3.0303
2008-04-09,0.0
2008-04-10,-12.5
2008-04-11,-14.2857
2008-04-14,-8.3333
2008-04-15,18.1818
2008-04-16,0.0
2008-04-17,-7.6923
2008-04-18,-16.6667
2008-04-21,-20.0
2008-04-22,12.5
2008-04-23,11.1111
2008-04-24,0.0
2008-04-25,-10.0
2008-04-28,-5.5556
2008-04-29,-17.647100000000002
2008-04-30,7.1429
2008-05-01,-13.3333
2008-05-02,-8.461500000000001
2008-05-05,-15.9664
2008-05-06,10.0
2008-05-07,0.0
2008-05-08,9.0909
2008-05-09,0.0
2008-05-12,16.6667
2008-05-13,-7.1429
2008-05-14,-7.6923
2008-05-15,-25.0
2008-05-16,11.1111
2008-05-19,0.0
2008-05-20,-30.0
2008-05-21,14.2857
2008-05-22,-30.0
2008-05-23,-10.7143
2008-05-27,-8.0
2008-05-28,-43.4783
2008-05-29,38.4615
2008-05-30,16.6667
2008-06-02,-14.2857
2008-06-03,5.5556
2008-06-04,-21.0526
2008-06-05,0.0
2008-06-06,13.3333
2008-06-09,-17.647100000000002
2008-06-10,0.0
2008-06-12,64.2857
2008-06-13,8.6957
2008-06-16,20.0
2008-06-17,16.6667
2008-06-18,0.0
2008-06-19,-14.2857
2008-06-20,0.0
2008-06-23,16.6667
2008-06-24,42.8571
2008-06-25,0.0
2008-06-26,10.0
2008-06-27,25.4545
2008-06-30,1.4493
2008-07-01,0.0
2008-07-02,7.1429
2008-07-03,33.3333
2008-07-07,-15.0
2008-07-08,52.9412
2008-07-09,-23.0769
2008-07-10,35.0
2008-07-11,18.5185
2008-07-14,0.0
2008-07-15,-40.625
2008-07-16,47.3684
2008-07-17,0.0
2008-07-18,0.0
2008-07-21,14.2857
2008-07-22,-6.25
2008-07-23,6.6667
2008-07-24,-12.5
2008-07-25,0.0
2008-07-28,10.7143
2008-07-29,-3.2258
2008-07-30,-16.6667
2008-07-31,20.0
2008-08-01,-3.3333
2008-08-04,0.0
2008-08-05,-3.4483
2008-08-06,-7.1429
2008-08-07,-7.6923
2008-08-08,12.5
2008-08-11,3.7037
2008-08-12,-7.1429
2008-08-13,0.0
2008-08-14,-3.8462
2008-08-15,-8.0
2008-08-18,-4.3478
2008-08-19,0.0
2008-08-20,-18.1818
2008-08-21,-16.6667
2008-08-22,-6.6667
2008-08-25,21.4286
2008-08-26,23.5294
2008-08-27,23.8095
2008-08-28,-7.6923
2008-08-29,8.3333
2008-09-02,7.6923
2008-09-03,-7.1429
2008-09-04,-7.6923
2008-09-05,-12.5
2008-09-08,-23.8095
2008-09-09,6.25
2008-09-10,0.0
2008-09-11,-11.7647
2008-09-12,6.6667
2008-09-15,-6.25
2008-09-16,-13.3333
2008-09-17,-7.6923
2008-09-18,-16.6667
2008-09-19,0.0
2008-09-22,-2.0
2008-09-23,-8.1633
2008-09-24,0.0
2008-09-25,-2.2222
2008-09-26,6.8182
2008-09-29,10.6383
2008-09-30,1.9231
2008-10-01,-3.7736
2008-10-02,-13.7255
2008-10-03,29.5455
2008-10-06,-12.2807
2008-10-07,10.0
2008-10-08,-23.6364
2008-10-09,7.1429
2008-10-10,-20.0
2008-10-13,-2.7778
2008-10-14,-5.7143
2008-10-15,-9.0909
2008-10-16,-16.6667
2008-10-17,4.0
2008-10-20,34.6154
2008-10-21,22.8571
2008-10-22,2.3256
2008-10-23,-2.2727
2008-10-24,-23.2558
2008-10-27,6.0606
2008-10-28,-14.2857
2008-10-29,0.0
2008-10-30,-13.3333
2008-10-31,0.0
2008-11-03,-3.8462
2008-11-04,8.0
2008-11-05,0.0
2008-11-06,-7.4074
2008-11-07,-16.0
2008-11-10,4.7619
2008-11-11,-22.7273
2008-11-12,-17.647100000000002
2008-11-13,7.1429
2008-11-14,0.0
2008-11-17,20.0
2008-11-18,-5.5556
2008-11-19,-11.7647
2008-11-20,-13.3333
2008-11-21,-7.6923
2008-11-24,0.0
2008-11-25,0.0
2008-11-26,0.0
2008-11-28,16.6667
2008-12-01,-3.5714
2008-12-02,3.7037
2008-12-03,0.0
2008-12-04,7.1429
2008-12-05,-20.0
2008-12-08,-8.3333
2008-12-09,-36.3636
2008-12-10,-2.6786
2008-12-11,-10.0917
2008-12-12,-2.0408
2008-12-15,-27.0833
2008-12-16,-24.2857
2008-12-17,-9.434
2008-12-18,-10.4167
2008-12-19,6.9767
2008-12-22,4.3478
2008-12-23,22.9167
2008-12-24,-5.0847
2008-12-26,32.1429
2008-12-29,159.4595
2008-12-30,16.6667
2008-12-31,-14.2857
2009-01-02,-16.6667
2009-01-05,5.0
2009-01-06,33.3333
2009-01-07,-14.2857
2009-01-08,-16.6667
2009-01-09,20.0
2009-01-12,0.0
2009-01-13,0.0
2009-01-14,0.0
2009-01-15,-8.3333
2009-01-16,4.5455
2009-01-20,8.6957
2009-01-21,-14.5
2009-01-22,2.924
2009-01-23,0.0
2009-01-26,13.6364
2009-01-27,-4.0
2009-01-28,8.3333
2009-01-29,-16.3462
2009-01-30,-17.2414
2009-02-02,-11.1111
2009-02-03,-12.5
2009-02-04,35.7143
2009-02-05,0.0
2009-02-06,5.2632
2009-02-09,-20.0
2009-02-10,25.0
2009-02-11,-10.0
2009-02-12,-11.1111
2009-02-13,12.5
2009-02-17,11.1111
2009-02-18,-10.0
2009-02-19,0.0
2009-02-20,0.0
2009-02-23,-33.3333
2009-02-24,33.3333
2009-02-25,-18.75
2009-02-26,23.0769
2009-02-27,-6.25
2009-03-02,6.6667
2009-03-03,6.25
2009-03-04,-17.647100000000002
2009-03-05,0.0
2009-03-06,-21.4286
2009-03-09,0.0
2009-03-10,0.0
2009-03-11,0.0
2009-03-12,9.0909
2009-03-13,-25.0
2009-03-16,0.0
2009-03-17,0.0
2009-03-18,-44.4444
2009-03-19,-5.0
2009-03-20,-7.8947
2009-03-23,5.7143
2009-03-24,-18.9189
2009-03-25,-20.0
2009-03-26,20.8333
2009-03-27,0.0
2009-03-30,-6.8966
2009-03-31,-22.2222
2009-04-01,4.7619
2009-04-02,22.7273
2009-04-03,7.4074
2009-04-06,-10.3448
2009-04-07,-26.9231
2009-04-08,10.526299999999999
2009-04-09,-9.5238
2009-04-13,-5.2632
2009-04-14,-11.1111
2009-04-15,12.5
2009-04-16,-11.1111
2009-04-17,-31.25
2009-04-20,18.1818
2009-04-21,0.0
2009-04-22,0.0
2009-04-23,-15.3846
2009-04-24,0.0
2009-04-27,0.0
2009-04-28,-27.2727
2009-04-29,0.0
2009-04-30,0.0
2009-05-01,0.0
2009-05-04,0.0
2009-05-05,-25.0
2009-05-06,0.0
2009-05-07,0.0
2009-05-08,0.0
2009-05-11,0.0
2009-05-12,-16.6667
2009-05-13,0.0
2009-05-14,20.0
2009-05-15,0.0
2009-05-18,0.0
2009-05-19,0.0
2009-05-20,0.0
2009-05-21,0.0
2009-05-22,0.0
2009-05-26,0.0
2009-05-27,0.0
2009-05-28,-16.6667
2009-05-29,0.0
2009-06-01,20.0
2009-06-02,0.0
2009-06-03,0.0
2009-06-04,0.0
2009-06-05,0.0
2009-06-08,0.0
2009-06-09,-16.6667
2009-06-10,0.0
2009-06-11,0.0
2009-06-12,0.0
2009-06-15,0.0
2009-06-16,100.0
2009-06-17,-20.0
2009-06-18,0.0
2009-06-19,-25.0
2009-06-22,0.0
2009-06-23,33.3333
2009-06-24,-25.0
2009-06-25,66.6667
2009-06-26,0.0
2009-06-29,0.0
2009-06-30,0.0
2009-07-01,0.0
2009-07-02,0.0
2009-07-06,-20.0
2009-07-07,-25.0
2009-07-08,0.0
2009-07-09,33.3333
2009-07-10,-25.0
2009-07-13,266.6667
2009-07-14,18.1818
2009-07-15,15.3846
2009-07-16,-26.6667
2009-07-17,-27.2727
2009-07-20,18.75
2009-07-21,-5.2632
2009-07-22,-11.1111
2009-07-23,0.0
2009-07-24,0.0
2009-07-27,0.0
2009-07-28,0.0
2009-07-29,0.0
2009-07-30,-12.5
2009-07-31,28.5714
2009-08-03,16.6667
2009-08-04,-14.2857
2009-08-05,-22.2222
2009-08-06,-7.1429
2009-08-07,0.0
2009-08-10,0.0
2009-08-11,-23.0769
2009-08-12,-20.0
2009-08-13,0.0
2009-08-14,0.0
2009-08-17,-25.0
2009-08-18,33.3333
2009-08-19,0.0
2009-08-20,-25.0
2009-08-21,33.3333
2009-08-24,-25.0
2009-08-25,0.0
