ticker,INFX US Equity
2003-07-03,6.0
2003-07-07,-13.2075
2003-07-09,2.1739
2003-07-10,-4.2553
2003-07-11,-2.2222
2003-07-16,-6.8182
2003-07-18,0.0
2003-07-24,2.439
2003-08-07,-16.6667
2003-08-22,-2.8571
2003-08-26,14.7059
2003-09-10,-12.8205
2003-09-11,2.9412000000000003
2003-09-18,14.2857
2003-09-29,0.0
2003-10-01,30.0
2003-10-03,11.538499999999999
2003-10-07,12.069
2003-10-08,0.0
2003-10-10,0.0
2003-10-14,-7.6923
2003-10-15,10.0
2003-10-20,-6.0606
2003-10-22,20.9677
2003-10-23,2.6667
2003-10-24,3.8961
2003-10-27,-5.0
2003-10-29,12.5
2003-10-30,9.9415
2003-10-31,3.1915
2003-11-03,1.0309
2003-11-04,7.1429
2003-11-05,-4.7619
2003-11-06,1.0
2003-11-07,-4.9505
2003-11-10,2.0833
2003-11-11,1.0204
2003-11-12,-1.0101
2003-11-13,-4.0816
2003-11-14,-2.1277
2003-11-18,-2.1739
2003-11-19,2.2222
2003-11-20,3.2609
2003-11-21,0.0
2003-11-24,3.1579
2003-11-25,2.0408
2003-11-26,6.0
2003-11-28,4.717
2003-12-01,1.8018
2003-12-02,2.3009
2003-12-03,2.0761
2003-12-04,-0.8475
2003-12-05,0.0
2003-12-08,0.0
2003-12-09,0.0
2003-12-10,-0.8547
2003-12-11,0.8621
2003-12-12,0.8547
2003-12-15,3.3898
2003-12-16,-2.459
2003-12-17,0.8403
2003-12-18,-1.6667
2003-12-19,-3.3898
2003-12-22,-1.7544
2003-12-23,-10.7143
2003-12-24,6.0
2003-12-29,-4.717
2003-12-30,0.0
2003-12-31,0.9901
2004-01-05,5.8824
2004-01-07,0.0
2004-01-08,0.0
2004-01-12,0.0
2004-01-13,0.0
2004-01-15,0.0
2004-01-21,0.0
2004-01-22,-0.9259
2004-01-23,0.0
2004-01-27,-2.8037
2004-01-29,-3.8462
2004-01-30,0.0
2004-02-02,4.8
2004-02-03,0.0
2004-02-04,-7.4427
2004-02-05,-2.0619
2004-02-06,-11.5789
2004-02-09,-11.9048
2004-02-10,-39.1892
2004-02-11,24.4444
2004-02-12,-14.2857
2004-02-13,16.6667
2004-02-17,-10.7143
2004-02-18,12.0
2004-02-19,3.5714
2004-02-23,-8.6207
2004-02-25,-12.8302
2004-02-26,21.2121
2004-02-27,-17.8571
2004-03-01,8.6957
2004-03-03,2.0
2004-03-04,-11.7647
2004-03-08,0.0
2004-03-09,2.2222
2004-03-11,0.0
2004-03-12,17.3913
2004-03-15,11.1111
2004-03-16,0.0
2004-03-17,0.0
2004-03-18,1.6667
2004-03-19,3.2787
2004-03-22,1.5873
2004-03-23,-0.625
2004-03-24,0.6289
2004-03-30,3.125
2004-03-31,-0.1515
2004-04-01,1.6692
2004-04-06,-2.9851
2004-04-15,-7.6923
2004-04-16,11.6667
2004-04-19,0.597
2004-04-20,0.5935
2004-04-21,3.2448
2004-04-22,0.0
2004-04-23,-11.4286
2004-04-26,11.2903
2004-04-28,0.0
2004-04-29,1.4493
2004-04-30,7.1429
2004-05-03,2.6667
2004-05-04,3.8961
2004-05-05,2.5
2004-05-06,4.878
2004-05-07,4.8837
2004-05-10,1.5521
2004-05-11,0.4367
2004-05-12,1.087
2004-05-13,3.4409
2004-05-14,0.2079
2004-05-17,2.6971
2004-05-18,2.0202
2004-05-19,-0.9901
2004-05-20,0.0
2004-05-21,1.4
2004-05-24,-1.3807
2004-05-25,1.0
2004-05-26,0.0
2004-05-27,0.0
2004-05-28,0.9901
2004-06-01,0.9804
2004-06-02,0.9709
2004-06-03,4.8077
2004-06-04,0.9174
2004-06-07,6.3636
2004-06-08,3.4188
2004-06-09,5.7851
2004-06-10,-1.5625
2004-06-14,15.0794
2004-06-15,4.8276
2004-06-16,-1.8420999999999998
2004-06-17,-4.0416
2004-06-18,0.5797
2004-06-21,2.0833
2004-06-22,0.4082
2004-06-23,-3.794
2004-06-24,0.7042
2004-06-25,0.2797
2004-06-28,-26.0809
2004-06-29,-19.8113
2004-06-30,12.2353
2004-07-01,16.3522
2004-07-02,-0.9009
2004-07-06,1.5455
2004-07-07,0.2686
2004-07-08,0.0
2004-07-09,3.5714
2004-07-12,-5.1724
2004-07-13,-9.0909
2004-07-14,-3.0
2004-07-15,-25.7732
2004-07-16,25.0
2004-07-19,-2.2222
2004-07-20,-20.4545
2004-07-21,-4.5714
2004-07-22,0.2994
2004-07-23,-0.2985
2004-07-26,4.7904
2004-07-27,-15.7143
2004-07-28,11.8644
2004-07-29,6.6667
2004-07-30,6.5341000000000005
2004-08-02,-6.6667
2004-08-03,4.2857
2004-08-04,0.274
2004-08-05,-4.3716
2004-08-06,5.4286
2004-08-11,19.2412
2004-08-13,-5.0
2004-08-17,2.6316
2004-08-20,2.5641
2004-08-24,6.25
2004-08-25,-1.1764999999999999
2004-08-26,1.1905000000000001
2004-08-27,17.1765
2004-08-31,-19.6787
2004-09-01,-8.75
2004-09-03,2.7397
2004-09-07,-13.3333
2004-09-08,-4.6154
2004-09-09,6.4516
2004-09-10,-7.5758
2004-09-13,0.0
2004-09-15,4.918
2004-09-16,-6.25
2004-09-17,10.0
2004-09-20,6.0606
2004-09-23,-7.1429
2004-09-27,-7.6923
2004-09-28,-8.3333
2004-09-29,3.6364
2004-09-30,5.2632
2004-10-05,-8.3333
2004-10-08,1.8182
2004-10-11,3.0357
2004-10-12,2.253
2004-10-13,0.0
2004-10-14,-1.6949
2004-10-15,0.0
2004-10-19,1.7241
2004-10-21,-22.0339
2004-10-22,13.0435
2004-10-25,-3.8462
2004-10-27,-10.0
2004-10-28,-2.2222
2004-10-29,-9.0909
2004-11-03,5.0
2004-11-04,7.1429
2004-11-05,6.6667
2004-11-08,0.0
2004-11-10,-2.0833
2004-11-12,-8.5106
2004-11-16,2.3256
2004-11-17,14.5455
2004-11-18,-10.7143
2004-11-19,13.3333
2004-11-23,-15.6863
2004-12-02,2.3256
2004-12-03,6.8182
2004-12-09,-8.5106
2004-12-10,0.0
2004-12-14,-2.3256
2004-12-15,2.3810000000000002
2004-12-20,-2.3256
2004-12-21,0.0
2004-12-22,2.3810000000000002
2004-12-23,-2.3256
2004-12-27,3.3333
2004-12-28,0.0
2004-12-29,-2.3041
2004-12-30,3.7736
2005-01-03,-2.2727
2005-01-04,-2.3256
2005-01-05,-5.7143
2005-01-07,6.0606
2005-01-11,0.0
2005-01-20,-2.3810000000000002
2005-01-21,7.3171
2005-01-24,29.5455
2005-01-25,39.2982
2005-01-26,5.7935
2005-01-27,-10.7143
2005-01-28,6.6667
2005-01-31,0.0
2005-02-01,-17.5
2005-02-02,13.6364
2005-02-03,-9.3333
2005-02-04,2.9412000000000003
2005-02-07,10.0
2005-02-08,-3.8961
2005-02-09,10.8108
2005-02-10,-3.6585
2005-02-11,1.2658
2005-02-14,0.0
2005-02-15,5.0
2005-02-16,7.1429
2005-02-17,7.7778
2005-02-18,-3.0928
2005-02-22,-29.7872
2005-02-23,34.8485
2005-02-24,6.7416
2005-03-01,-1.0526
2005-03-02,-1.0638
2005-03-03,-9.6774
2005-03-04,8.3333
2005-03-07,-5.4945
2005-03-08,-4.6512
2005-03-09,-2.439
2005-03-10,3.75
2005-03-11,-1.2048
2005-03-14,-6.0976
2005-03-15,-0.2597
2005-03-16,-3.6458
2005-03-17,-18.9189
2005-03-18,5.0
2005-03-21,-3.1746
2005-03-22,11.1475
2005-03-23,-17.4041
2005-03-24,25.0
2005-03-28,1.4285999999999999
2005-03-31,-15.493
2005-04-04,8.0
2005-04-07,-0.3086
2005-04-14,0.0
2005-04-15,8.3591
2005-04-18,0.0
2005-04-19,10.0
2005-04-27,-22.0779
2005-04-28,-1.6667
2005-04-29,1.6949
2005-05-02,40.0
2005-05-03,-16.6667
2005-05-04,-7.1429
2005-05-05,-16.6154
2005-05-06,14.3911
2005-05-09,-10.9677
2005-05-10,1.4493
2005-05-12,16.0714
2005-05-27,-36.9231
2005-05-31,-9.7561
2005-06-02,0.5405
2005-06-06,7.5269
2005-06-07,-15.0
2005-06-08,17.647100000000002
2005-06-09,-5.0
2005-06-14,5.2632
2005-06-15,0.0
2005-06-17,10.0
2005-06-21,-5.0
2005-06-22,-13.8756
2005-06-23,0.0
2005-06-29,-11.1111
2005-07-01,6.875
2005-07-05,1.1696
2005-07-06,0.0
2005-07-07,1.1561
2005-07-13,-17.1429
2005-07-14,0.0
2005-07-15,10.3448
2005-07-20,3.125
2005-07-21,0.0
2005-07-22,-3.0303
2005-07-27,0.0
2005-08-04,0.0
2005-08-09,-12.5
2005-08-12,-7.1429
2005-08-15,0.0
2005-08-17,-7.6923
2005-08-18,-15.0
2005-08-19,-13.7255
2005-08-22,13.6364
2005-08-25,13.3
2005-08-29,35.9223
2005-08-30,16.8831
2005-08-31,19.4444
2005-09-01,6.9767
2005-09-02,2.1739
2005-09-06,-4.2553
2005-09-08,-6.6667
2005-09-09,0.0
2005-09-12,-4.7619
2005-09-15,0.0
2005-09-16,0.0
2005-09-19,7.5
2005-09-20,2.3256
2005-09-21,0.4545
2005-09-23,-6.7873
2005-09-28,16.5049
2005-09-29,4.1667
2005-09-30,0.0
2005-10-03,2.0
2005-10-04,-5.8824
2005-10-05,4.1667
2005-10-06,0.0
2005-10-10,0.0
2005-10-11,-4.0
2005-10-12,6.25
2005-10-13,0.0
2005-10-14,-1.9607999999999999
2005-10-19,-8.0
2005-10-21,6.5217
2005-10-25,-8.1633
2005-10-28,-4.4444
2005-11-07,0.0
2005-11-08,-2.3256
2005-11-09,-4.7619
2005-11-11,-5.0
2005-11-14,5.2632
2005-11-15,5.0
2005-11-16,21.4286
2005-11-17,0.0
2005-11-18,1.9607999999999999
2005-11-21,7.6923
2005-11-22,-8.9286
2005-11-23,1.9607999999999999
2005-11-28,-7.6923
2005-11-29,0.0
2005-11-30,-16.6667
2005-12-01,16.0
2005-12-05,-13.7931
2005-12-13,12.0
2005-12-16,-17.4107
2005-12-20,-18.9189
2005-12-21,23.3333
2006-01-03,-10.8108
2006-01-04,21.2121
2006-01-06,-12.5
2006-01-09,28.5714
2006-01-10,-15.5556
2006-01-11,5.2632
2006-01-12,-2.5
2006-01-13,-7.1795
2006-01-17,-11.6022
2006-01-18,-6.25
2006-01-19,-4.0
2006-01-20,4.1667
2006-01-23,30.0
2006-01-24,6.1538
2006-01-25,-3.3816
2006-01-26,0.5
2006-01-27,0.4975
2006-01-30,-15.8416
2006-01-31,5.8824
2006-02-01,2.7778
2006-02-02,-2.1622
2006-02-03,-6.0773
2006-02-06,-1.1764999999999999
2006-02-07,4.1667
2006-02-08,-11.4286
2006-02-09,6.4516
2006-02-10,-3.0303
2006-02-13,0.0
2006-02-14,0.0
2006-02-15,12.5
2006-02-16,-5.5556
2006-02-17,0.0
2006-02-21,41.1765
2006-02-22,20.0
2006-02-23,-13.1944
2006-02-24,-20.0
2006-02-27,-2.5
2006-02-28,-5.1282
2006-03-01,5.4054
2006-03-02,-15.3846
2006-03-03,3.0303
2006-03-06,11.7647
2006-03-07,-10.526299999999999
2006-03-08,5.8824
2006-03-09,0.0
2006-03-10,0.0
2006-03-13,0.0
2006-03-14,-2.7778
2006-03-15,-1.7143000000000002
2006-03-16,-1.1628
2006-03-17,0.0
2006-03-20,-11.1765
2006-03-21,5.9603
2006-03-22,0.0
2006-03-23,0.0
2006-03-24,-6.25
2006-03-27,0.0
2006-03-28,0.0
2006-03-29,-16.6667
2006-03-30,-3.2
2006-03-31,-0.8264
2006-04-03,-8.3333
2006-04-04,-0.9091
2006-04-05,10.0917
2006-04-06,-10.8333
2006-04-07,-1.8692
2006-04-10,-14.2857
2006-04-11,0.0
2006-04-12,0.0
2006-04-13,12.2222
2006-04-17,8.9109
2006-04-18,10.9091
2006-04-19,18.8525
2006-04-20,108.9655
2006-04-21,-30.6931
2006-04-24,7.1429
2006-04-25,-28.0
2006-04-26,0.0
2006-04-27,11.1111
2006-04-28,-6.6667
2006-05-01,-3.5714
2006-05-02,0.0
2006-05-03,20.3704
2006-05-04,0.0
2006-05-05,14.6154
2006-05-08,7.3826
2006-05-09,-6.25
2006-05-10,-2.6667
2006-05-11,8.2192
2006-05-12,1.2658
2006-05-15,0.0
2006-05-16,5.0
2006-05-17,0.0
2006-05-18,-2.3810000000000002
2006-05-19,0.0
2006-05-22,2.439
2006-05-23,-2.3810000000000002
2006-05-24,-2.439
2006-05-25,0.0
2006-05-26,-6.25
2006-05-30,-32.0
2006-05-31,1.9607999999999999
2006-06-01,5.7692
2006-06-02,0.0
2006-06-05,-1.8182
2006-06-06,-5.5556
2006-06-07,0.0
2006-06-08,7.8431
2006-06-09,18.1818
2006-06-12,38.4615
2006-06-13,-11.1111
2006-06-14,0.0
2006-06-15,10.0
2006-06-16,4.5455
2006-06-19,-5.4348
2006-06-20,-4.5977
2006-06-21,1.2048
2006-06-22,-5.9524
2006-06-23,3.7975
2006-06-26,-7.3171
2006-06-27,0.0
2006-06-28,-13.1579
2006-06-29,0.0
2006-06-30,0.0
2006-07-03,-9.0909
2006-07-05,13.3333
2006-07-06,-1.4706000000000001
2006-07-07,-7.4627
2006-07-10,1.6129
2006-07-11,11.1111
2006-07-12,1.4285999999999999
2006-07-13,-1.4085
2006-07-14,2.8571
2006-07-17,2.7778
2006-07-18,0.0
2006-07-19,9.4595
2006-07-20,3.7037
2006-07-21,5.9524
2006-07-24,-4.4944
2006-07-25,0.0
2006-07-26,-1.1764999999999999
2006-07-27,-10.7143
2006-07-28,13.3333
2006-07-31,-5.8824
2006-08-01,-2.5
2006-08-03,1.2821
2006-08-07,0.0
2006-08-08,0.0
2006-08-10,-17.7215
2006-08-11,1.5385
2006-08-14,0.0
2006-08-16,-9.0909
2006-08-17,5.0
2006-08-18,-4.6032
2006-08-22,-3.4942
2006-08-23,20.6897
2006-08-24,2.8571
2006-08-25,-16.6667
2006-08-28,-8.3333
2006-08-29,20.0
2006-08-31,-1.5152
2006-09-01,-3.0769
2006-09-05,-4.7619
2006-09-06,6.6667
2006-09-07,-18.75
2006-09-08,19.2308
2006-09-11,0.0
2006-09-12,0.0
2006-09-13,-1.6129
2006-09-14,-6.5574
2006-09-18,0.0
2006-09-19,-1.7544
2006-09-20,-1.7856999999999998
2006-09-21,1.8182
2006-09-22,-10.7143
2006-09-25,-8.0
2006-09-26,2.1739
2006-09-27,38.2979
2006-09-28,-15.3846
2006-09-29,9.0909
2006-10-02,1.6667
2006-10-03,0.0
2006-10-04,0.0
2006-10-05,-6.5574
2006-10-06,0.0
2006-10-09,0.0
2006-10-10,-7.0175
2006-10-11,0.0
2006-10-12,3.7736
2006-10-13,5.4545
2006-10-16,1.7241
2006-10-17,0.0
2006-10-18,-1.6949
2006-10-19,-3.4483
2006-10-20,-5.3571
2006-10-23,-2.8302
2006-10-24,-6.7961
2006-10-25,-6.25
2006-10-26,-2.2222
2006-10-27,0.0
2006-10-31,-2.2727
2006-11-01,4.6512
2006-11-02,0.0
2006-11-03,22.2222
2006-11-06,0.0
2006-11-07,5.4545
2006-11-08,-5.1724
2006-11-09,5.4545
2006-11-10,3.4483
2006-11-13,8.3333
2006-11-15,-6.1538
2006-11-16,-9.8361
2006-11-17,0.0
2006-11-20,-1.8182
2006-11-21,1.8519
2006-11-22,-1.8182
2006-11-24,-3.7037
2006-11-27,1.9231
2006-11-28,0.0
2006-11-29,-20.7547
2006-11-30,26.1905
2006-12-01,0.0
2006-12-05,-13.2075
2006-12-06,2.1739
2006-12-07,12.766
2006-12-08,-13.2075
2006-12-11,2.1739
2006-12-12,6.383
2006-12-13,-8.0
2006-12-14,4.3478
2006-12-15,-4.1667
2006-12-18,-8.6957
2006-12-19,2.3810000000000002
2006-12-20,1.1628
2006-12-21,3.4483
2006-12-22,-6.6667
2006-12-26,0.0
2006-12-27,0.0
2006-12-28,2.3810000000000002
2007-01-03,-2.3256
2007-01-05,0.0
2007-01-08,0.0
2007-01-09,19.0476
2007-01-10,-2.0
2007-01-11,-6.1224
2007-01-12,-13.0435
2007-01-16,10.0
2007-01-17,-20.4545
2007-01-18,0.0
2007-01-22,0.0
2007-01-23,20.0
2007-01-24,11.9048
2007-01-25,4.2553
2007-01-26,-1.0204
2007-01-29,-9.2784
2007-01-30,-4.5455
2007-01-31,9.5238
2007-02-01,-8.6957
2007-02-05,9.5238
2007-02-06,8.6957
2007-02-07,0.0
2007-02-08,-14.0
2007-02-12,0.0
2007-02-13,-2.3256
2007-02-14,0.0
2007-02-15,2.3810000000000002
2007-02-20,-6.9767
2007-02-22,0.0
2007-02-23,0.0
2007-02-26,-15.0
2007-02-27,5.8824
2007-02-28,-2.7778
2007-03-02,14.2857
2007-03-05,5.0
2007-03-06,4.7619
2007-03-07,4.5455
2007-03-08,8.6957
2007-03-09,0.0
2007-03-12,26.0
2007-03-13,4.7619
2007-03-14,15.1515
2007-03-15,18.4211
2007-03-16,20.0
2007-03-19,1.8519
2007-03-20,-3.6364
2007-03-21,-15.0943
2007-03-22,0.0
2007-03-23,1.1111
2007-03-26,7.6923
2007-03-27,12.2449
2007-03-28,3.6364
2007-03-29,1.7544
2007-03-30,-0.8621
2007-04-02,-6.9565
2007-04-03,-1.8692
2007-04-04,-2.8571
2007-04-05,-6.8627
2007-04-09,6.3158
2007-04-10,7.4257
2007-04-11,0.4608
2007-04-12,1.8349
2007-04-13,-0.9009
2007-04-16,-6.3636
2007-04-17,-7.767
2007-04-18,10.526299999999999
2007-04-19,0.9524
2007-04-20,0.9434
2007-04-23,0.0
2007-04-24,-5.6075
2007-04-25,0.0
2007-04-30,0.0
2007-05-01,7.9208
2007-05-02,-8.2569
2007-05-03,-4.0
2007-05-04,-3.125
2007-05-07,2.1505
2007-05-08,5.2632
2007-05-09,-5.0
2007-05-11,0.0
2007-05-14,-22.1053
2007-05-15,-28.3784
2007-05-16,-15.0943
2007-05-18,31.1111
2007-05-21,1.6949
2007-05-22,3.3333
2007-05-23,4.8387
2007-05-24,-10.7692
2007-05-25,0.0
2007-05-29,0.0
2007-05-30,20.6897
2007-05-31,-7.1429
2007-06-01,0.0
2007-06-04,3.0769
2007-06-05,-2.9851
2007-06-06,3.0769
2007-06-07,0.0
2007-06-08,-2.9851
2007-06-11,-15.3846
2007-06-12,-7.2727
2007-06-13,-1.9607999999999999
2007-06-14,-10.0
2007-06-15,-8.8889
2007-06-18,9.7561
2007-06-19,-8.8889
2007-06-20,2.439
2007-06-21,-14.2857
2007-06-22,13.8889
2007-06-25,-9.7561
2007-06-27,0.0
2007-06-28,0.0
2007-06-29,35.1351
2007-07-02,10.0
2007-07-03,-7.2727
2007-07-05,3.9215999999999998
2007-07-06,-1.8868
2007-07-10,-5.7692
2007-07-11,-16.3265
2007-07-12,24.3902
2007-07-19,-17.647100000000002
2007-07-20,7.1429
2007-07-23,2.2222
2007-07-24,-13.0435
2007-07-25,12.5
2007-07-26,-15.5556
2007-07-27,0.0
2007-07-30,21.0526
2007-07-31,-19.5652
2007-08-01,8.1081
2007-08-02,5.0
2007-08-03,0.0
2007-08-06,-2.3810000000000002
2007-08-07,-9.7561
2007-08-08,8.1081
2007-08-10,-10.0
2007-08-13,5.5556
2007-08-16,-7.8947
2007-08-17,0.0
2007-08-20,14.2857
2007-08-22,-25.0
2007-08-24,3.3333
2007-08-27,0.0
2007-08-28,12.9032
2007-08-29,-2.8571
2007-08-30,8.8235
2007-09-05,-5.4054
2007-09-07,-14.2857
2007-09-10,0.0
2007-09-11,16.6667
2007-09-12,0.0
2007-09-17,-28.5714
2007-09-18,12.0
2007-09-19,0.0
2007-09-20,-10.7143
2007-09-21,12.0
2007-09-24,7.1429
2007-09-25,23.3333
2007-09-26,5.4054
2007-09-27,2.5641
2007-09-28,0.0
2007-10-01,7.5
2007-10-02,0.0
2007-10-03,0.0
2007-10-04,4.6512
2007-10-05,4.4444
2007-10-08,-2.1277
2007-10-09,2.1739
2007-10-10,2.1277
2007-10-11,2.0833
2007-10-12,2.0408
2007-10-15,-10.0
2007-10-16,-11.1111
2007-10-17,15.0
2007-10-18,-34.7826
2007-10-19,50.0
2007-10-22,2.2222
2007-10-26,-6.5217
2007-10-29,-27.907
2007-10-31,29.0323
2007-11-02,-12.5
2007-11-05,0.0
2007-11-06,-2.8571
2007-11-07,-5.8824
2007-11-08,0.0
2007-11-09,0.0
2007-11-13,0.0
2007-11-14,18.75
2007-11-15,-21.0526
2007-11-16,3.3333
2007-11-19,0.0
2007-11-20,12.9032
2007-11-21,0.0
2007-11-23,-8.5714
2007-11-26,-9.375
2007-11-28,-13.7931
2007-11-29,0.0
2007-11-30,-8.0
2007-12-03,-4.3478
2007-12-04,-22.7273
2007-12-05,11.7647
2007-12-06,-10.526299999999999
2007-12-07,0.0
2007-12-10,29.4118
2007-12-11,-18.1818
2007-12-12,5.5556
2007-12-13,10.526299999999999
2007-12-18,23.8095
2007-12-28,15.3846
2007-12-31,-23.3333
2008-01-08,-8.6957
2008-01-09,-19.0476
2008-01-10,-23.5294
2008-01-11,0.0
2008-01-14,-7.6923
2008-01-15,0.0
2008-01-17,-8.3333
2008-01-22,-4.5455
2008-01-25,-4.7619
2008-01-29,0.0
2008-02-04,-10.0
2008-02-05,0.0
2008-02-11,-11.1111
2008-02-12,0.0
2008-02-14,0.0
2008-02-15,-12.5
2008-02-19,0.0
2008-02-22,-14.2857
2008-02-26,0.0
2008-03-04,-16.6667
2008-03-05,0.0
2008-03-06,0.0
2008-03-07,20.0
2008-03-10,-41.6667
2008-03-12,42.8571
2008-03-17,0.0
2008-03-19,-10.0
2008-03-20,0.0
2008-03-26,11.1111
2008-03-31,-20.0
2008-04-01,0.0
2008-04-02,25.0
2008-04-03,0.0
2008-04-04,-10.0
2008-04-07,0.0
2008-04-09,0.0
2008-04-10,0.0
2008-04-18,0.0
2008-04-22,-24.4444
2008-04-24,-11.7647
2008-04-28,0.0
2008-04-29,0.0
2008-05-01,-16.6667
2008-05-02,0.0
2008-05-07,-20.0
2008-05-20,-85.0
2008-05-27,0.0
2008-05-28,133.3333
2008-05-29,0.0
2008-06-02,0.0
2008-06-09,14.2857
2008-06-11,25.0
2008-06-13,40.0
2008-06-19,0.0
2008-06-20,7.1429
2008-06-23,0.0
2008-06-24,-20.0
2008-06-26,0.0
2008-06-30,0.0
2008-07-02,0.0
2008-07-03,-16.6667
2008-07-07,0.0
2008-07-08,30.0
2008-07-10,-23.0769
2008-07-11,0.0
2008-07-15,0.0
2008-07-16,0.0
2008-07-18,-20.0
2008-07-22,12.5
2008-07-25,-33.3333
2008-08-06,0.0
2008-08-07,-50.0
2008-08-20,166.6667
2008-08-21,12.5
2008-08-27,-33.3333
2008-09-02,0.0
2008-09-08,66.6667
2008-09-11,-50.0
2008-09-15,-40.0
2008-09-17,-50.0
2008-09-24,1233.3333
2008-09-30,-95.0
2008-10-23,0.0
2008-11-20,400.0
2008-11-21,0.0
2008-12-01,-80.0
2008-12-04,1400.0
2008-12-05,0.0
2008-12-16,0.0
2008-12-18,0.0
2008-12-29,0.0
2008-12-31,0.0
2009-01-08,-40.0
2009-01-20,-11.1111
2009-02-03,0.0
2009-02-04,-75.0
2009-02-19,150.0
2009-03-09,-40.0
2009-04-08,33.3333
2009-04-14,-25.0
2009-04-16,233.3333
2009-04-20,-60.0
2009-05-05,0.0
2009-06-25,0.0
2009-07-13,0.0
2009-08-03,0.0
2009-08-28,400.0
2009-09-01,-75.0
2009-09-16,0.0
2009-09-17,0.0
2009-09-18,0.0
2009-11-04,-60.0
2009-11-12,0.0
2009-11-16,0.0
2009-11-24,350.0
2009-11-25,-77.7778
2009-11-27,50.0
2009-12-02,-33.3333
2009-12-04,0.0
2009-12-21,0.0
2009-12-24,350.0
2009-12-28,-77.7778
2009-12-29,0.0
2009-12-30,0.0
2010-01-29,0.0
2010-02-01,0.0
2010-02-04,0.0
2010-02-23,1400.0
2010-02-25,-92.9167
2010-03-11,35.2941
2010-03-18,-58.6957
2010-03-23,10.526299999999999
2010-03-25,0.0
2010-04-13,0.0
2010-04-15,0.0
2010-04-20,14.2857
2010-04-29,-12.5
2010-05-03,-9.5238
2010-05-11,-47.3684
2010-05-13,60.0
2010-06-03,0.0
2010-06-15,0.0
2010-06-29,0.0
2010-07-30,0.0
2010-08-06,0.0
2010-08-13,12.5
2010-08-18,-11.1111
2010-08-31,400.0
2010-09-17,-87.5
2010-09-30,1020.0
2010-10-01,0.0
2010-10-05,0.0
2010-10-06,0.0
2010-10-07,0.0
2010-10-12,-14.2857
2010-10-14,-16.6667
2010-10-22,0.0
2010-10-25,-20.0
2010-10-26,0.0
2010-10-27,-25.0
2010-11-02,0.0
2010-11-09,0.0
2010-11-11,0.0
2010-11-16,0.0
2010-11-19,0.0
2010-11-23,0.0
2010-12-01,0.0
2010-12-06,6.25
2010-12-07,56.8627
2010-12-09,0.0
2010-12-15,0.0
2010-12-16,200.0
2010-12-17,-40.0
2010-12-22,11.1111
2010-12-31,0.0
2011-01-04,50.0
2011-01-05,-33.3333
2011-01-06,0.0
2011-01-13,-40.0
2011-01-21,83.3333
2011-01-24,-18.1818
2011-02-28,-11.1111
2011-03-01,-12.5
2011-03-14,28.5714
2011-03-23,-11.1111
2011-03-25,81.25
2011-03-28,0.0
2011-03-31,3.4483
