ticker,KMGH US Equity
2010-11-01,0.0
2010-11-02,-0.2
2010-11-04,0.2004
2010-11-08,0.0
2010-11-09,0.0
2010-11-10,0.4
2010-11-11,-0.3984
2010-11-12,5.0
2010-11-15,0.0
2010-11-16,-4.7619
2010-11-17,0.0
2010-11-18,2.0
2010-11-19,-1.9607999999999999
2010-11-22,0.0
2010-11-23,1.0
2010-11-24,0.9901
2010-11-26,0.0
2010-11-29,-2.9412000000000003
2010-11-30,-1.0101
2010-12-01,2.0408
2010-12-02,0.0
2010-12-03,0.0
2010-12-06,0.0
2010-12-07,0.0
2010-12-08,0.0
2010-12-09,0.0
2010-12-10,0.0
2010-12-13,0.0
2010-12-14,0.0
2010-12-15,0.0
2010-12-16,0.0
2010-12-17,0.0
2010-12-20,0.0
2010-12-22,0.0
2010-12-23,0.0
2010-12-28,-0.4
2010-12-29,0.4016
2010-12-30,-0.4
2010-12-31,-19.2771
2011-01-03,0.7463
2011-01-04,0.0
2011-01-05,0.4938
2011-01-06,-0.4914
2011-01-07,0.4938
2011-01-10,0.0
2011-01-11,-1.7199
2011-01-12,-25.0
2011-01-18,-33.3333
2011-01-19,1.5
2011-01-25,0.0
2011-01-27,0.0
2011-02-01,0.0
2011-02-02,0.0
2011-02-14,0.0
2011-02-15,0.9852
2011-02-16,0.9756
2011-02-17,1.9324
2011-02-18,0.0
2011-02-22,0.4739
2011-02-23,-0.9434
2011-02-24,-0.9524
2011-02-28,0.0
2011-03-02,-0.4808
2011-03-03,-2.8986
2011-03-04,0.995
2011-03-09,-0.9852
2011-03-10,0.0
2011-03-11,0.4975
2011-03-14,0.0
2011-03-15,-0.9901
2011-03-16,1.0
2011-03-17,0.0
2011-03-18,0.495
2011-03-22,0.0
2011-03-23,-1.4778
2011-03-28,0.0
2011-03-29,1.5
2011-03-30,-1.4778
2011-04-01,1.5
2011-04-04,0.4926
2011-04-05,-0.4902
2011-04-06,0.9852
2011-04-07,4.3902
2011-04-08,0.4673
2011-04-12,0.0
2011-04-13,0.0
2011-04-14,-0.9302
2011-04-19,0.939
2011-04-25,14.4186
2011-04-27,19.5122
2011-05-02,-1.3605
2011-05-03,3.4483
2011-05-11,-13.3333
2011-05-12,0.0
2011-05-13,3.8462
2011-05-17,-62.5926
2011-05-18,23.7624
2011-05-19,-24.0
2011-05-20,0.0
2011-05-23,15.7895
2011-05-24,0.0
2011-05-31,-18.1818
2011-06-01,-22.2222
2011-06-03,-21.4286
2011-06-06,118.1818
2011-06-13,4.1667
2011-07-05,-58.4
2011-07-06,111.5385
2011-07-22,-18.1818
2011-07-28,0.0
2011-08-01,12.2222
2011-08-04,-10.8911
2011-08-17,-50.0
2011-08-23,4.4444
2011-08-24,0.0
2011-08-25,0.0
2011-08-26,0.0
2011-08-29,-23.4043
2011-08-30,11.1111
2011-09-15,0.0
2011-09-20,17.5
2011-09-21,0.0
2011-10-11,91.4894
2011-10-12,-47.7778
2011-10-13,0.0
2011-10-14,8.5106
2011-10-18,76.4706
2011-10-28,-75.5556
2011-10-31,118.1818
2011-11-07,14.5833
2011-11-15,-21.8182
2011-11-22,-6.9767
2011-11-30,-5.0
2011-12-02,0.0
2011-12-16,18.4211
2011-12-30,-33.3333
2012-02-08,-50.0
2012-02-09,166.6667
2012-02-10,-55.0
2012-02-13,-27.7778
2012-02-14,30.7692
2012-02-15,-23.5294
2012-02-16,30.7692
2012-02-17,-17.647100000000002
2012-02-21,28.5714
2012-02-22,11.1111
2012-02-23,0.0
2012-02-24,-0.0625
2012-02-27,-0.0938
2012-02-28,0.0
2012-02-29,0.0
2012-03-01,-27.3865
2012-03-02,44.8276
2012-03-05,33.3333
2012-03-06,-24.6429
2012-03-07,9.0047
2012-03-08,-23.913
2012-03-09,-5.7143
2012-03-12,-7.2727
2012-03-13,4.5752
2012-03-14,6.25
2012-03-15,-21.6912
2012-03-16,8.9202
2012-03-19,-10.3448
2012-03-20,-3.8462
2012-03-21,27.9
2012-03-22,-34.3237
2012-03-23,28.0952
2012-03-26,71.0037
2012-03-27,-17.3913
2012-03-28,26.3158
2012-03-29,-12.5
2012-03-30,38.0952
2012-04-02,-13.7931
2012-04-03,-28.0
2012-04-04,0.0
2012-04-05,-49.4444
2012-04-09,31.8681
2012-04-10,8.3333
2012-04-11,0.0
2012-04-12,-15.288499999999999
2012-04-13,0.0
2012-04-16,0.0
2012-04-19,0.0
2012-04-20,1.7026
2012-04-23,-24.1071
2012-04-25,-3.5294
2012-04-26,-8.5366
2012-04-27,46.6667
2012-04-30,0.0
2012-05-01,0.0
2012-05-02,-17.2727
2012-05-03,15.3846
2012-05-04,-19.0476
2012-05-07,21.6176
2012-05-08,-20.6771
2012-05-09,25.9909
2012-05-10,-0.7864
2012-05-14,-12.1951
2012-05-15,22.2222
2012-05-16,13.6364
2012-05-17,-12.0
2012-05-18,-22.1591
2012-05-21,10.9489
2012-05-22,8.4211
2012-05-23,-17.3544
2012-05-24,-6.0206
2012-05-29,18.125
2012-05-31,0.5291
2012-06-01,-0.5263
2012-06-04,-25.9259
2012-06-11,85.7143
2012-06-19,-26.9231
2012-07-02,-5.2632
2012-07-05,38.8889
2012-07-12,-0.8
2012-07-25,-4.4355
2012-07-27,0.0
2012-08-14,-18.9873
2012-08-15,20.8333
2012-08-20,-17.2414
2012-08-21,19.7917
2012-08-27,-30.4348
2012-08-28,31.25
2012-09-04,4.7619
2012-09-06,0.0
2012-09-10,-0.4545
2012-09-11,-33.3333
2012-09-12,0.0
2012-09-13,50.0
2012-09-14,-36.0731
2012-09-17,42.8571
2012-09-19,-30.0
2012-09-20,0.0
2012-09-24,-7.1429
2012-09-25,0.0
2012-09-26,-7.6923
2012-09-27,0.0
2012-09-28,0.0
2012-10-01,16.6667
2012-10-02,-14.2857
2012-10-03,0.0
2012-10-05,16.6667
2012-10-08,-0.2679
2012-10-09,-14.0555
2012-10-10,0.0
2012-10-11,0.0
2012-10-15,-1.6667
2012-10-17,-4.4492
2012-10-23,1.9956
2012-10-24,-13.0435
2012-10-25,19.75
2012-10-31,-24.5303
2012-11-01,0.0
2012-11-07,10.6501
2012-11-09,-20.0
2012-11-14,0.0
2012-11-15,0.0
2012-11-26,0.0
2012-11-30,50.0
2012-12-14,0.0
2012-12-20,-33.3333
2012-12-21,49.5312
2012-12-31,0.3135
2013-01-02,0.0
2013-01-08,0.0
2013-01-09,0.0
2013-01-11,0.0
2013-01-14,96.6667
2013-01-17,-36.4407
2013-01-18,33.3333
2013-01-22,9.875
2013-01-24,0.1138
2013-01-25,10.9091
2013-01-28,61.5779
2013-01-29,-8.6874
2013-01-30,-33.3333
2013-01-31,-33.3333
2013-02-01,81.25
2013-02-04,-6.8966
2013-02-05,-18.5185
2013-02-07,1.8182
2013-02-11,-0.1674
2013-02-15,-2.5154
2013-02-26,0.9174
2013-03-06,-54.5455
2013-03-07,78.0
2013-03-14,0.0
2013-03-21,-32.5843
2013-03-22,30.0
2013-03-27,-10.2564
2013-04-11,42.8571
2013-04-30,-10.5
2013-05-21,-32.9609
2013-05-22,32.5
2013-05-31,0.0
2013-06-14,0.0
2013-06-18,0.0
2013-07-03,-37.1069
2013-07-05,50.0
2013-07-08,-0.6667
2013-07-12,-6.0403
2013-07-15,0.0
2013-07-16,0.0
2013-07-18,-1.4285999999999999
2013-07-22,-14.4928
2013-07-25,16.1017
2013-08-09,-6.5693
2013-08-16,-4.1992
2013-08-20,-2.1407
2013-08-22,16.6667
2013-08-27,0.0
2013-08-29,0.0
2013-09-09,0.0
2013-09-10,35.7143
2013-09-16,-42.1053
2013-09-18,54.5455
2013-10-04,0.0
2013-10-08,1.1764999999999999
2013-10-17,4.6512
2013-10-29,0.0
2013-10-31,0.0
2013-11-11,0.0
2013-11-12,33.3333
2013-11-15,16.6667
2013-11-25,-21.4286
2013-11-27,0.0
2013-12-02,0.0
2013-12-03,-2.2727
2013-12-13,0.0
2014-01-17,0.0
2014-01-22,0.0
2014-01-23,-20.9302
2014-01-24,28.2353
2014-02-04,-26.6055
2014-02-10,0.0
2014-02-12,0.0
2014-02-14,50.0
2014-02-18,0.0
2014-02-19,0.0
2014-02-20,25.0
2014-02-24,-32.6667
2014-02-26,-10.8911
2014-02-27,11.1111
2014-02-28,-10.0
2014-03-03,0.0
2014-03-04,0.0
2014-03-05,0.0
2014-03-10,-0.1389
2014-03-11,11.1266
2014-03-12,-12.015
2014-03-13,8.1081
2014-03-14,-5.2632
2014-03-19,-20.4167
2014-03-20,24.2583
2014-03-21,0.0
2014-03-24,-10.1124
2014-03-26,0.0
2014-03-27,0.0
2014-03-28,0.0
2014-03-31,0.0
2014-04-02,0.0
2014-04-03,0.0
2014-04-09,-16.25
2014-04-10,0.0
2014-04-11,0.0
2014-04-15,19.403
2014-04-23,-16.25
2014-04-24,32.8358
2014-04-25,-9.5506
2014-04-29,-37.8882
2014-04-30,80.0
2014-05-01,-38.8889
2014-05-02,54.5455
2014-05-05,0.0
2014-05-12,-23.5294
2014-05-16,22.3077
2014-05-20,-56.4465
2014-05-21,70.3971
2014-05-23,18.6441
2014-06-05,-35.7143
2014-06-06,19.1667
2014-06-09,2.5641
2014-06-11,4.5455
2014-06-12,4.3478
2014-06-16,0.0
2014-06-24,0.0
2014-06-25,16.6667
2014-06-26,242.8571
2014-07-01,-58.3333
2014-07-07,-20.0
2014-07-09,12.5
2014-07-14,0.0
2014-07-21,-5.5556
2014-07-25,17.647100000000002
2014-08-06,-10.0
2014-08-07,-11.1111
2014-08-14,-12.3438
2014-08-15,0.0
2014-09-22,-14.2602
2014-09-25,49.6881
2014-09-30,-44.4444
2014-10-02,80.0
2014-10-20,-33.3333
2014-10-27,66.6667
2014-11-07,0.0
2014-11-13,0.0
2014-12-24,230.0
2015-01-02,-60.6061
2015-01-12,-61.4423
2015-01-16,29.6758
2015-01-21,0.0
2015-01-29,0.0962
2015-02-02,53.6984
2015-02-23,-50.0
2015-02-24,100.0
2015-03-02,-55.0
2015-03-10,-11.1111
2015-03-16,12.5
2015-03-17,-11.1111
2015-03-18,0.0
2015-03-23,25.0
2015-03-27,13.0
2015-03-31,15.0442
2015-04-02,-18.4615
2015-04-06,22.6415
2015-04-17,-7.6923
2015-04-27,-33.3333
2015-04-30,25.0
2015-05-08,0.0
2015-05-12,10.0
2015-05-13,9.0909
2015-05-14,34.1667
2015-05-15,24.2236
2015-05-18,-20.0
2015-05-20,31.25
2015-05-26,0.0
2015-05-27,-33.3333
2015-05-28,21.4286
2015-06-01,17.647100000000002
2015-06-02,-10.0
2015-06-03,8.8889
2015-06-04,-2.551
2015-06-05,57.0681
2015-06-08,0.0
2015-06-09,33.3333
2015-06-10,-22.5
2015-06-11,3.2258
2015-06-12,25.0
2015-06-15,-25.0
2015-06-16,-20.0
2015-06-17,-16.6667
2015-06-18,49.5
2015-06-19,9.699
2015-06-22,-26.8293
2015-06-23,24.8958
2015-06-24,-18.5154
2015-06-25,0.0
2015-06-26,1.433
2015-06-29,-3.0272
2015-07-06,-16.7534
2015-07-08,5.0
2015-07-10,71.4286
2015-07-13,-33.3333
2015-07-14,-0.4167
2015-07-16,-10.7741
2015-07-17,50.0586
2015-07-20,-37.5
2015-07-24,50.0
2015-07-27,-13.3333
2015-07-28,0.0
2015-08-18,-38.4615
2015-08-20,50.0
2015-08-26,-0.8333
2015-08-27,17.647100000000002
2015-08-28,0.0
2015-09-02,-7.1429
2015-09-03,0.0
2015-09-10,-34.6154
2015-09-11,52.9412
2015-09-15,-53.8462
2015-09-18,116.6667
2015-09-21,0.0
2015-10-14,22.9327
2015-10-15,0.1173
2015-10-21,-74.375
2015-10-23,11.7378
2015-10-30,-12.6876
2015-11-06,112.8125
2015-11-11,17.4743
2015-11-20,-16.0
2015-12-10,-54.7619
2015-12-11,0.0
2015-12-16,102.6316
2015-12-17,-76.6234
2015-12-21,66.6667
2015-12-31,-46.6667
2016-01-05,87.5
2016-01-15,-30.0
2016-02-01,42.8571
2016-02-26,66.6667
2016-03-02,0.0
2016-03-04,0.0
2016-03-08,-60.0
2016-03-17,-42.5
2016-03-21,108.6957
2016-04-07,-33.3333
2016-04-14,0.0
2016-04-19,0.0
2016-04-20,0.0
2016-05-11,48.8281
2016-05-12,15.4856
2016-05-31,5.0
2016-06-02,0.0
2016-06-03,-25.974
2016-06-07,-25.1462
2016-06-10,71.875
2016-07-11,-25.0
2016-10-25,-11.818200000000001
2016-11-14,-5.4983
2016-11-16,0.0
2016-12-22,-0.3636
2016-12-27,0.0
2016-12-28,-24.0876
2016-12-29,-23.0769
2016-12-30,0.0
2017-01-09,33.75
2017-02-02,-40.1869
2017-02-08,-22.6563
2017-03-09,0.0
2017-04-05,0.0
2017-04-10,0.0
2017-04-11,33.3333
2017-04-19,-27.2727
2017-04-20,-8.3333
2017-04-21,-5.6818
2017-05-02,130.1205
2017-05-11,-41.3613
2017-07-10,0.0
2017-07-18,0.0
2017-07-26,-14.2857
2017-08-18,0.0
2017-08-30,0.0
2017-09-07,0.0
2017-09-18,0.0
2017-10-09,0.0
2017-11-16,1.8667
2018-01-18,-15.9031
2018-01-30,84.8249
2018-02-02,-5.2632
2018-02-09,0.0
2018-02-13,5.5556
2018-02-14,0.0
2018-03-16,17.8947
2018-04-26,9.1071
2018-04-27,-42.3077
2018-05-02,41.844
2018-08-27,-25.0
2018-10-01,6.6667
2018-10-03,-22.375
2018-10-15,-0.161
2018-11-07,0.0
2018-11-09,-3.2258
2018-11-12,-16.6667
2018-11-19,60.0
2018-11-23,-5.0
2018-11-28,5.2632
2018-11-30,25.0
2018-12-03,0.0
2018-12-06,0.0
2018-12-07,-49.0
2018-12-27,0.0
2018-12-31,-7.8431
2019-01-03,27.6596
2019-01-07,31.6667
2019-01-17,32.9114
2019-01-24,0.0
2019-01-29,78.0952
2019-01-30,-4.2781
2019-02-04,2.2346
2019-02-05,9.2896
2019-02-06,50.0
2019-02-07,-8.6667
2019-02-08,78.4672
2019-02-11,-50.9202
2019-02-12,25.0
2019-02-13,-48.3333
2019-02-14,28.3871
2019-02-19,-19.598
2019-02-20,143.75
2019-02-21,-58.9744
2019-02-22,56.25
2019-03-05,48.0
2019-03-14,-51.3514
2019-03-15,88.8889
2019-03-20,-5.8824
2019-03-29,-48.125
2019-04-01,92.7711
2019-04-08,-45.0
2019-04-09,59.0909
2019-04-10,0.0
2019-04-26,-56.7857
2019-05-15,90.0826
2019-05-16,47.8261
2019-05-17,-29.4118
2019-05-20,-13.0
2019-05-21,34.0996
2019-05-22,75.0
2019-05-23,-4.0816
2019-05-24,0.0
2019-05-28,0.0
2019-05-29,-12.766
2019-05-30,-22.8049
2019-05-31,19.684
2019-06-05,-16.7107
2019-06-06,-9.6672
2019-06-13,-36.4772
2019-06-17,57.4238
2019-06-20,-39.6491
2019-06-21,103.4884
2019-06-24,-8.5714
2019-06-26,21.5625
2019-06-27,0.2571
2019-06-28,104.359
2019-07-01,0.3764
2019-07-02,-37.0625
2019-07-03,17.1797
2019-07-05,16.5254
2019-07-09,0.0727
2019-07-10,-14.2442
2019-07-11,-22.8814
2019-07-12,7.4637
2019-07-15,2.2579000000000002
2019-07-16,-25.4
2019-07-17,-2.681
2019-07-18,10.0275
2019-07-19,20.1302
2019-07-24,2.3343
2019-07-25,-2.9491
2019-07-29,-1.3683
2019-07-30,4.2553
2019-07-31,8.1633
2019-08-02,0.0
2019-08-05,12.2642
2019-08-06,7.479
2019-08-07,-3.0493
2019-08-08,-1.6129
2019-08-09,1.2295
2019-08-12,5.2632
2019-08-15,-6.1538
2019-08-21,-31.1475
2019-08-22,7.1429
2019-08-23,13.2222
2019-08-26,15.7998
2019-08-28,33.0424
2019-08-29,-29.2949
2019-08-30,18.9189
2019-09-03,-16.6667
2019-09-04,-1.8182
2019-09-05,9.2593
2019-09-06,-8.4746
2019-09-09,-7.4074
2019-09-10,10.0
2019-09-11,-9.0909
2019-09-12,0.0
2019-09-13,24.0
2019-09-16,-20.9677
2019-09-18,-55.102
2019-09-19,-40.0
2019-09-20,36.3636
2019-09-24,-25.0
2019-09-30,-2.2222
2019-10-18,43.9394
2019-10-21,-21.1053
2019-10-28,-5.2702
2019-11-01,0.0
2019-11-06,-8.4507
2020-02-06,-93.6923
2020-04-29,28.0488
