ticker,QEGY US Equity
2006-10-30,3.5088
2006-10-31,4.7458
2006-11-01,-0.3236
2006-11-02,-2.5974
2006-11-03,-1.6667
2006-11-06,-1.6949
2006-11-07,5.1724
2006-11-08,4.918
2006-11-09,0.625
2006-11-10,-1.5528
2006-11-13,-5.6782
2006-11-14,0.3344
2006-11-15,3.0
2006-11-16,-1.2945
2006-11-17,-1.9672
2006-11-20,-2.0067
2006-11-21,0.3413
2006-11-22,-0.6803
2006-11-24,0.3425
2006-11-27,-5.802
2006-11-28,-0.3623
2006-11-29,-27.2727
2006-11-30,-10.0
2006-12-01,-16.6667
2006-12-04,8.6667
2006-12-05,-6.7485
2006-12-06,0.0
2006-12-07,-21.0526
2006-12-08,2.5
2006-12-11,-17.8862
2006-12-12,-15.8416
2006-12-13,-17.647100000000002
2006-12-14,17.1429
2006-12-15,-9.7561
2006-12-18,-2.7027
2006-12-19,4.1667
2006-12-20,-1.3333
2006-12-21,-17.5676
2006-12-22,3.2787
2006-12-26,6.3492
2006-12-27,-2.9851
2006-12-28,-7.6923
2006-12-29,-13.3333
2007-01-03,13.461500000000001
2007-01-04,-10.1695
2007-01-05,-11.3208
2007-01-08,-2.1277
2007-01-09,2.1739
2007-01-10,-4.2553
2007-01-11,4.4444
2007-01-12,-6.383
2007-01-16,13.6364
2007-01-17,24.0
2007-01-18,20.9677
2007-01-19,-18.6667
2007-01-22,1.6393
2007-01-23,-1.6129
2007-01-24,6.5574
2007-01-25,-7.6923
2007-01-26,4.1667
2007-01-29,-8.8
2007-01-30,0.0
2007-01-31,-3.5088
2007-02-01,1.8182
2007-02-02,-1.7856999999999998
2007-02-05,-7.2727
2007-02-06,0.0
2007-02-07,0.0
2007-02-08,0.0
2007-02-09,0.0
2007-02-12,0.0
2007-02-13,0.0
2007-02-14,0.0
2007-02-15,-9.8039
2007-02-16,0.0
2007-02-20,-2.1739
2007-02-21,-2.2222
2007-02-22,0.0
2007-02-23,2.2727
2007-02-26,-8.8889
2007-02-27,0.0
2007-02-28,0.0
2007-03-01,0.0
2007-03-02,0.0
2007-03-05,0.0
2007-03-06,0.0
2007-03-07,0.0
2007-03-08,0.0
2007-03-09,0.0
2007-03-12,1.2195
2007-03-13,1.2048
2007-03-14,0.0
2007-03-15,0.0
2007-03-16,0.0
2007-03-19,-2.3810000000000002
2007-03-20,0.0
2007-03-21,4.878
2007-03-22,0.0
2007-03-23,0.0
2007-03-26,-0.2326
2007-03-27,-0.9324
2007-03-28,-1.4118
2007-03-29,0.0
2007-03-30,0.0
2007-04-02,5.0119
2007-04-03,-4.5455
2007-04-04,-4.7619
2007-04-05,-2.5
2007-04-09,0.0
2007-04-10,2.5641
2007-04-11,0.0
2007-04-12,0.0
2007-04-13,0.0
2007-04-16,0.0
2007-04-17,-2.5
2007-04-18,0.0
2007-04-19,-2.5641
2007-04-20,-0.5263
2007-04-23,-2.1164
2007-04-24,0.0
2007-04-25,0.0
2007-04-26,0.0
2007-04-30,0.0
2007-05-01,0.0
2007-05-02,0.0
2007-05-03,0.0
2007-05-04,0.0
2007-05-07,0.0
2007-05-08,0.0
2007-05-09,0.0
2007-05-10,-2.7027
2007-05-11,0.0
2007-05-14,0.0
2007-05-15,0.0
2007-05-16,0.0
2007-05-17,-2.7778
2007-05-18,2.8571
2007-05-21,0.0
2007-05-22,-2.7778
2007-05-23,0.0
2007-05-24,0.0
2007-05-25,0.0
2007-05-29,-5.7143
2007-05-30,6.0606
2007-05-31,0.0
2007-06-01,0.0
2007-06-04,0.0
2007-06-05,0.0
2007-06-06,-5.7143
2007-06-07,0.0
2007-06-08,3.0303
2007-06-11,0.0
2007-06-12,0.0
2007-06-13,-5.8824
2007-06-14,3.125
2007-06-15,0.0
2007-06-18,-27.2727
2007-06-19,-8.3333
2007-06-20,0.0
2007-06-21,9.0909
2007-06-22,0.0
2007-06-25,0.0
2007-06-26,-8.3333
2007-06-27,4.5455
2007-06-28,0.0
2007-06-29,-4.3478
2007-07-02,0.0
2007-07-03,4.5455
2007-07-05,0.0
2007-07-06,-4.3478
2007-07-09,-4.5455
2007-07-10,9.5238
2007-07-11,0.0
2007-07-12,-8.6957
2007-07-13,0.0
2007-07-16,-4.7619
2007-07-17,5.0
2007-07-18,-10.0
2007-07-19,0.0
2007-07-20,0.0
2007-07-23,0.0
2007-07-24,0.0
2007-07-25,-4.7619
2007-07-26,-5.5556
2007-07-27,0.0
2007-07-30,-5.8824
2007-07-31,0.0
2007-08-01,6.25
2007-08-02,0.0
2007-08-03,0.0
2007-08-07,-11.1765
2007-08-08,0.0
2007-08-09,12.5828
2007-08-10,0.0
2007-08-13,0.0
2007-08-14,-1.7647
2007-08-15,1.7964
2007-08-16,0.0
2007-08-17,4.1176
2007-08-20,-9.6045
2007-08-21,0.0
2007-08-22,0.0
2007-08-23,0.625
2007-08-24,5.5901
2007-08-27,-5.8824
2007-08-28,0.0
2007-08-30,12.5
2007-08-31,0.0
2007-09-04,0.0
2007-09-05,0.0
2007-09-07,-5.5556
2007-09-10,-11.1765
2007-09-11,0.0
2007-09-12,0.0
2007-09-13,0.0
2007-09-14,19.2053
2007-09-18,-16.1111
2007-09-19,19.2053
2007-09-20,0.0
2007-09-25,0.0
2007-09-26,0.0
2007-09-27,0.0
2007-09-28,0.0
2007-10-01,-5.5556
2007-10-02,0.0
2007-10-04,0.0
2007-10-05,0.0
2007-10-08,-5.8824
2007-10-09,0.0
2007-10-10,0.0
2007-10-11,0.0
2007-10-12,0.0
2007-10-15,0.0
2007-10-16,0.0
2007-10-17,18.125
2007-10-18,-4.7619
2007-10-19,0.0
2007-10-22,0.0
2007-10-23,0.0
2007-10-24,0.0
2007-10-25,0.0
2007-10-26,-2.7778
2007-10-29,2.8571
2007-10-30,0.0
2007-10-31,0.0
2007-11-01,5.5556
2007-11-02,0.0
2007-11-05,5.2632
2007-11-06,15.0
2007-11-07,0.0
2007-11-08,-4.3478
2007-11-09,0.0
2007-11-12,0.0
2007-11-13,0.0
2007-11-14,0.0
2007-11-15,-9.0909
2007-11-16,0.0
2007-11-19,0.0
2007-11-20,-20.0
2007-11-21,3.125
2007-11-23,33.3333
2007-11-26,-9.0909
2007-11-27,0.0
2007-11-28,0.0
2007-11-29,-20.0
2007-11-30,6.25
2007-12-03,-14.7059
2007-12-04,0.0
2007-12-05,0.0
2007-12-06,0.0
2007-12-07,0.0
2007-12-10,17.2414
2007-12-11,-14.7059
2007-12-12,0.0
2007-12-13,0.0
2007-12-17,0.0
2007-12-18,0.0
2007-12-19,0.0
2007-12-20,-3.4483
2007-12-21,3.5714
2007-12-24,0.0
2007-12-26,0.0
2007-12-27,10.3448
2007-12-28,-12.5
2007-12-31,-14.2857
2008-01-02,0.0
2008-01-03,4.1667
2008-01-04,0.0
2008-01-07,0.0
2008-01-08,0.0
2008-01-09,0.0
2008-01-10,-4.0
2008-01-11,0.8333
2008-01-14,7.438
2008-01-15,0.0
2008-01-16,-6.1538
2008-01-17,0.0
2008-01-22,6.5574
2008-01-23,-6.1538
2008-01-24,6.5574
2008-01-25,0.0
2008-01-28,0.0
2008-01-29,-6.1538
2008-01-30,6.5574
2008-01-31,0.0
2008-02-04,-6.1538
2008-02-05,6.5574
2008-02-07,-3.8462
2008-02-12,4.0
2008-02-13,15.3846
2008-02-14,33.3333
2008-02-15,10.0
2008-02-19,-4.5455
2008-02-20,-16.6667
2008-02-21,-2.8571
2008-02-25,0.0
2008-02-26,-2.9412000000000003
2008-02-27,-8.4848
2008-02-28,0.0
2008-02-29,9.2715
2008-03-03,-8.4848
2008-03-04,9.2715
2008-03-05,-9.0909
2008-03-06,0.0
2008-03-10,-6.6667
2008-03-11,7.1429
2008-03-12,-6.6667
2008-03-14,0.0
2008-03-17,7.1429
2008-03-18,-10.0
2008-03-19,0.0
2008-03-20,0.0
2008-03-24,0.0
2008-03-25,3.7037
2008-03-26,-3.5714
2008-03-27,0.0
2008-03-28,3.7037
2008-04-01,0.0
2008-04-07,-3.5714
2008-04-08,3.7037
2008-04-09,0.0
2008-04-14,0.0
2008-04-15,0.0
2008-04-16,0.0
2008-04-17,0.0
2008-04-21,0.0
2008-04-22,0.0
2008-04-23,0.0
2008-04-24,-6.4286
2008-04-25,6.8702
2008-04-28,0.0
2008-04-30,0.0
2008-05-01,0.0
2008-05-05,0.0
2008-05-06,0.0
2008-05-07,7.1429
2008-05-08,0.0
2008-05-09,6.6667
2008-05-12,-6.25
2008-05-13,0.0
2008-05-15,0.0
2008-05-16,-16.6667
2008-05-19,12.0
2008-05-20,0.0
2008-05-21,0.0
2008-05-23,7.1429
2008-05-29,-6.6667
2008-05-30,21.4286
2008-06-02,0.0
2008-06-05,-11.7647
2008-06-09,-16.6667
2008-06-13,0.0
2008-06-16,-4.0
2008-06-17,8.3333
2008-06-20,-15.3846
2008-06-24,18.1818
2008-06-25,-15.3846
2008-06-26,0.0
2008-07-01,9.0909
2008-07-02,0.0
2008-07-07,-8.3333
2008-07-08,9.0909
2008-07-10,-8.3333
2008-07-11,0.0
2008-07-14,-9.0909
2008-07-15,0.0
2008-07-16,0.0
2008-07-18,20.0
2008-07-21,-8.3333
2008-07-22,0.0
2008-07-23,-13.6364
2008-07-24,15.7895
2008-07-30,-13.6364
2008-07-31,15.7895
2008-08-05,9.0909
2008-08-06,-20.8333
2008-08-08,5.2632
2008-08-11,-5.0
2008-08-12,26.3158
2008-08-13,0.0
2008-08-15,0.0
2008-08-19,0.0
2008-08-20,0.0
2008-08-22,0.0
2008-08-26,-8.3333
2008-09-03,0.0
2008-09-05,-13.6364
2008-09-08,15.7895
2008-09-09,-13.6364
2008-09-10,0.0
2008-09-11,0.0
2008-09-12,5.2632
2008-09-15,-10.0
2008-09-16,-52.2222
2008-09-17,13.9535
2008-09-18,-18.3673
2008-09-19,-17.5
2008-09-22,-9.0909
2008-09-23,0.0
2008-09-24,-16.6667
2008-09-25,-20.0
2008-09-26,-40.0
2008-09-29,8.3333
2008-09-30,53.8462
2008-10-01,-25.0
2008-10-02,0.0
2008-10-03,0.0
2008-10-06,0.0
2008-10-07,0.0
2008-10-08,0.0
2008-10-09,-33.3333
2008-10-10,35.0
2008-10-14,25.9259
2008-10-15,-29.4118
2008-10-17,41.6667
2008-10-20,-5.8824
2008-10-21,6.25
2008-10-22,-17.647100000000002
2008-10-23,-14.2857
2008-10-24,25.0
2008-10-27,0.0
2008-10-28,0.0
2008-10-29,0.0
2008-10-30,-6.6667
2008-10-31,-21.4286
2008-11-03,9.0909
2008-11-06,0.0
2008-11-10,25.0
2008-11-11,0.0
2008-11-12,-20.0
2008-11-14,25.0
2008-11-18,-20.0
2008-11-20,0.0
2008-11-24,0.0
2008-11-25,25.0
2008-11-26,-20.0
2008-11-28,0.0
2008-12-01,0.0
2008-12-02,-1.0417
2008-12-03,-14.7368
2008-12-08,8.642
2008-12-09,9.0909
2008-12-10,-8.3333
2008-12-11,-9.0909
2008-12-12,-10.0
2008-12-15,-22.2222
2008-12-16,0.0
2008-12-17,14.2857
2008-12-18,12.5
2008-12-19,-11.1111
2008-12-22,0.0
2008-12-23,0.0
2008-12-26,0.0
2008-12-29,0.0
2008-12-30,6.25
2008-12-31,0.0
2009-01-02,0.0
2009-01-05,-5.8824
2009-01-06,0.0
2009-01-07,0.0
2009-01-09,0.0
2009-01-22,0.0
2009-01-28,0.0
2009-01-29,25.0
2009-02-02,0.0
2009-02-03,40.0
2009-02-04,-21.4286
2009-02-09,0.0
2009-02-12,0.0
2009-02-17,0.0
2009-02-18,0.0
2009-02-25,0.0
2009-03-03,0.0
2009-03-04,-18.1818
2009-03-05,0.0
2009-03-06,11.1111
2009-03-09,-10.0
2009-03-12,0.0
2009-03-13,33.3333
2009-03-16,-25.0
2009-03-17,33.3333
2009-03-18,-25.0
2009-03-19,0.0
2009-03-20,0.0
2009-03-27,0.0
2009-04-01,-5.5556
2009-04-02,0.0
2009-04-06,0.0
2009-04-09,0.0
2009-04-13,0.0
2009-04-15,0.0
2009-04-16,0.0
2009-04-17,0.0
2009-04-20,0.0
2009-04-29,0.0
2009-04-30,0.0
2009-05-04,0.0
2009-05-05,0.0
2009-05-06,-11.7647
2009-05-07,-13.3333
2009-05-08,23.0769
2009-05-11,-6.25
2009-05-12,6.6667
2009-05-13,25.0
2009-05-14,0.0
2009-05-15,100.0
2009-05-18,-60.0
2009-05-19,125.0
2009-05-22,-11.1111
2009-05-27,6.25
2009-06-01,-29.4118
2009-06-03,50.0
2009-06-04,-33.3333
2009-06-05,33.3333
2009-06-08,-6.25
2009-06-09,-13.3333
2009-06-11,7.6923
2009-06-12,28.5714
2009-06-15,-22.2222
2009-06-16,28.5714
2009-06-29,-22.2222
2009-07-01,21.4286
2009-07-06,-17.647100000000002
2009-07-09,-28.5714
2009-07-10,0.0
2009-07-13,-20.0
2009-07-16,-25.0
2009-07-17,-50.0
2009-07-20,0.0
2009-07-23,0.0
2009-07-24,0.0
2009-07-27,100.0
2009-07-28,16.6667
2009-07-29,0.0
2009-07-30,-14.2857
2009-07-31,0.0
2009-08-03,25.0
2009-08-10,-60.0
2009-08-11,200.0
2009-08-12,11.1111
2009-08-13,-30.0
2009-08-18,-71.4286
2009-08-20,300.0
2009-08-21,0.0
2009-08-24,-25.0
2009-08-25,0.0
2009-08-26,-30.2083
2009-09-02,0.0
2009-09-04,91.0448
2009-09-08,-47.6563
2009-09-09,0.0
2009-09-10,2.9851
2009-09-15,7.2464
2009-09-17,72.973
2009-09-18,25.0
2009-09-21,0.0
2009-09-23,0.0
2009-09-24,-50.0
2009-09-28,100.0
2009-09-29,48.75
2009-10-02,-58.8235
2009-10-06,0.0
2009-10-09,144.898
2009-10-12,0.0
2009-10-14,13.3333
2009-10-15,-41.1765
2009-10-19,-20.0
2009-10-20,0.0
2009-10-26,150.0
2009-10-28,-10.0
2009-11-04,-38.8889
2009-11-06,36.3636
2009-11-09,-26.6667
2009-11-11,0.0
2009-11-13,81.8182
2009-11-16,-45.0
2009-11-17,0.0
2009-11-18,0.0
2009-11-20,0.0
2009-11-30,0.0
2009-12-01,0.0
2009-12-02,0.0
2009-12-03,0.0
2009-12-07,109.0909
2009-12-08,0.0
2009-12-09,-13.0435
2009-12-10,-35.0
2009-12-11,-15.3846
2009-12-14,0.0
2009-12-16,0.0
2009-12-17,-54.5455
2009-12-18,0.0
2009-12-23,200.0
2009-12-28,-60.0
2009-12-30,0.0
2009-12-31,0.0
2010-01-04,0.0
2010-01-06,66.6667
2010-01-07,50.0
2010-01-15,-53.3333
2010-01-19,0.0
2010-02-01,42.8571
2010-02-02,0.0
2010-02-03,-40.0
2010-02-04,0.0
2010-02-05,0.0
2010-02-09,2.0833
2010-02-11,63.2653
2010-02-12,0.0
2010-02-16,-30.0
2010-02-17,171.4286
2010-02-25,-73.6842
2010-02-26,0.0
2010-03-01,20.0
2010-03-02,150.0
2010-03-08,0.0
2010-03-09,-34.1667
2010-03-11,1.2658
2010-03-12,20.0
2010-03-15,0.0
2010-03-17,0.0
2010-03-19,0.0
2010-03-22,0.0
2010-03-24,-41.6667
2010-03-30,42.8571
2010-04-05,-50.0
2010-04-08,40.0
2010-04-16,42.8571
2010-04-19,-10.0
2010-04-26,0.0
2010-04-27,0.0
2010-04-28,-11.1111
2010-04-29,-37.5
2010-05-03,2.5
2010-05-10,95.122
2010-05-24,-48.125
2010-05-25,-1.2048
2010-05-26,1.2195
2010-05-28,0.0
2010-06-01,-3.6145
2010-06-14,0.0
2010-06-23,0.0
2010-06-24,0.0
2010-06-25,0.0
2010-07-08,0.0
2010-07-20,0.0
2010-07-22,0.0
2010-07-27,0.0
2010-07-30,0.0
2010-08-02,0.0
2010-08-03,0.0
2010-08-06,0.0
2010-08-11,0.0
2010-08-23,-40.0
2010-08-27,-27.0833
2010-09-02,0.0
2010-09-14,265.7143
2010-09-20,-67.1875
2010-12-20,14.2857
2010-12-21,-16.6667
2011-01-28,-94.0
2011-02-25,1233.3333
2011-03-02,50.0
2011-08-04,-50.0
2012-01-31,-66.0
2012-06-26,0.0
2012-08-29,-41.1765
2012-08-30,10.0
2012-08-31,-3.0303
2013-07-25,-68.75
2013-10-07,440.0
2013-10-21,43.5185
2013-11-12,416.129
2013-11-13,51.25
2013-11-14,23.9669
2013-11-15,-6.6667
2013-11-18,28.5714
2013-11-19,33.3333
2013-11-20,18.75
2013-11-21,5.2632
2013-11-22,10.0
2013-11-25,-10.1705
2013-11-26,1.2018
2013-11-27,0.0
2013-11-29,4.0
2013-12-02,-3.8462
2013-12-03,-15.0
2013-12-04,-5.8824
2013-12-05,-6.25
2013-12-09,0.0
2013-12-10,-18.6667
2013-12-11,-2.6639
2013-12-12,-30.7368
2013-12-13,3.3435
2013-12-16,5.8824
2013-12-17,8.8889
2013-12-18,-16.3265
2013-12-19,3.6585
2013-12-20,41.1765
2013-12-23,0.0
2013-12-24,32.7083
2013-12-26,-24.6468
2013-12-27,-0.2083
2013-12-31,-9.812100000000001
2014-01-02,0.0
2014-01-03,-1.8519
2014-01-06,-3.5377
2014-01-07,1.956
2014-01-08,14.8681
2014-01-09,8.5595
2014-01-10,-27.8846
2014-01-13,-30.0
2014-01-14,47.2381
2014-01-15,-29.6248
2014-01-16,-8.8235
2014-01-17,-3.2258
2014-01-21,16.6667
2014-01-22,-11.4286
2014-01-23,29.0323
2014-01-24,0.0
2014-01-27,-9.6875
2014-01-28,2.7682
2014-01-29,34.6801
2014-01-30,-12.0
2014-02-03,-29.1193
2014-02-04,28.2565
2014-02-05,-12.5
2014-02-06,0.3571
2014-02-07,19.573
2014-02-10,-4.7619
2014-02-11,0.0
2014-02-13,0.0
2014-02-14,-12.8125
2014-02-18,-8.2437
2014-02-19,29.6875
2014-02-20,-4.0663
2014-02-21,-2.0408
2014-02-26,-10.2564
2014-02-27,0.0
2014-02-28,0.0
2014-03-03,0.0
2014-03-04,0.0
2014-03-05,-0.3571
2014-03-06,17.5627
2014-03-07,4.878
2014-03-10,37.2093
2014-03-11,-6.7797
2014-03-12,69.0909
2014-03-13,29.0323
2014-03-14,25.0
2014-03-17,6.0
2014-03-18,25.7862
2014-03-19,10.0
2014-03-20,90.9091
2014-03-21,11.9048
2014-03-24,14.8936
2014-03-25,29.6296
2014-03-26,28.5714
2014-03-27,27.7778
2014-03-28,8.6957
2014-03-31,3.2
2014-04-01,-10.8527
2014-04-02,-46.087
2014-04-03,-17.7419
2014-04-04,-5.8824
2014-04-07,25.0
2014-04-08,-13.3333
2014-04-09,6.1538
2014-04-10,0.0
2014-04-11,-7.5861
2014-04-14,-1.9848
2014-04-15,-6.0
2014-04-16,6.383
2014-04-17,-2.0
2014-04-21,22.449
2014-04-22,-0.8333
2014-04-23,-4.2017
2014-04-24,-3.5088
2014-04-25,18.1818
2014-04-28,10.7692
2014-04-29,-11.1111
2014-04-30,6.25
2014-05-01,17.647100000000002
2014-05-02,15.0
2014-05-05,-4.3478
2014-05-06,-2.2727
2014-05-07,2.3256
2014-05-08,2.2727
2014-05-09,0.0
2014-05-12,-1.1111
2014-05-13,0.0
2014-05-14,-7.8652
2014-05-15,-12.1951
2014-05-16,10.9722
2014-05-19,2.6283
2014-05-20,-2.439
2014-05-21,-6.25
2014-05-22,-0.0167
2014-05-23,0.0167
2014-05-27,-6.6667
2014-05-28,0.0
2014-05-29,-21.4286
2014-05-30,23.6364
2014-06-02,0.0
2014-06-03,-11.7647
2014-06-04,6.6667
2014-06-05,-6.25
2014-06-06,-8.1875
2014-06-09,-7.42
2014-06-10,5.8824
2014-06-11,5.3704
2014-06-12,0.1757
2014-06-13,-8.7939
2014-06-16,-1.8995
2014-06-17,-3.9215999999999998
2014-06-18,5.102
2014-06-19,-15.534
2014-06-20,3.4483
2014-06-23,0.0
2014-06-24,-4.4444
2014-06-25,-4.6512
2014-06-26,2.439
2014-06-27,9.5238
2014-06-30,-10.8696
2014-07-01,2.439
2014-07-02,6.9048
2014-07-03,5.7905999999999995
2014-07-07,-10.4868
2014-07-08,-0.9849
2014-07-09,-4.9881
2014-07-10,-5.0
2014-07-11,0.0
2014-07-14,5.2632
2014-07-15,0.0
2014-07-16,0.0
2014-07-17,0.0
2014-07-18,-1.25
2014-07-21,1.2658
2014-07-22,37.5
2014-07-23,-5.4545
2014-07-24,-0.9615
2014-07-25,4.8301
2014-07-28,-7.386
2014-07-29,0.0
2014-07-30,6.0
2014-07-31,-7.5472
2014-08-01,2.0408
2014-08-04,-10.0
2014-08-05,-4.4444
2014-08-06,25.5523
2014-08-07,-5.5337
2014-08-08,3.9215999999999998
2014-08-11,-0.0236
2014-08-12,-5.6381
2014-08-13,-6.0
2014-08-14,13.8298
2014-08-15,-1.8692
2014-08-18,-4.7381
2014-08-19,1.9745
2014-08-20,3.9215999999999998
2014-08-21,-5.6604
2014-08-22,6.0
2014-08-25,-8.1132
2014-08-26,0.0
2014-08-27,0.616
2014-08-28,2.0408
2014-08-29,0.0
2014-09-02,0.0
2014-09-03,0.0
2014-09-04,0.0
2014-09-05,-8.0
2014-09-08,2.1739
2014-09-09,-0.8245
2014-09-10,13.7034
2014-09-11,-5.6604
2014-09-12,0.0
2014-09-15,-3.975
2014-09-16,-12.5228
2014-09-17,16.6667
2014-09-18,-6.1224
2014-09-19,8.6957
2014-09-22,-9.975
2014-09-23,6.6370000000000005
2014-09-24,-6.224
2014-09-25,8.8309
2014-09-26,-4.0572
2014-09-29,-4.2553
2014-10-01,2.25
2014-10-02,-1.1138
2014-10-03,9.6703
2014-10-06,-2.004
2014-10-07,2.045
2014-10-08,-9.4188
2014-10-09,-0.4425
2014-10-10,4.4444
2014-10-14,-4.2553
2014-10-15,-4.4722
2014-10-16,-4.6234
2014-10-17,-2.4695
2014-10-20,10.0031
2014-10-21,-9.0651
2014-10-22,0.0
2014-10-23,2.5
2014-10-24,0.0
2014-10-27,3.6585
2014-10-28,-2.3529
2014-10-29,-1.2048
2014-10-30,29.2683
2014-10-31,-2.8302
2014-11-03,-8.7136
2014-11-04,-1.5156
2014-11-05,3.9957000000000003
2014-11-06,-2.3884
2014-11-07,-6.383
2014-11-10,-2.2727
2014-11-11,-6.9767
2014-11-12,1.6719
2014-11-13,-6.5622
2014-11-14,18.4211
2014-11-17,0.0
2014-11-18,-13.3333
2014-11-19,15.3846
2014-11-20,-11.2222
2014-11-21,5.1314
2014-11-24,-9.5238
2014-11-25,-0.0329
2014-11-26,-2.6324
2014-11-28,-8.0771
2014-12-01,-5.8824
2014-12-02,-1.5625
2014-12-03,-17.4603
2014-12-04,9.6154
2014-12-05,-8.7719
2014-12-08,0.0
2014-12-10,-15.2644
2014-12-11,22.5532
2014-12-12,14.8148
2014-12-15,-3.2258
2014-12-16,10.0
2014-12-17,9.053
2014-12-18,9.7603
2014-12-19,5.0316
2014-12-22,-2.4104
2014-12-23,-12.3186
2014-12-24,-15.4401
2014-12-26,16.5938
2014-12-29,14.2857
2014-12-30,-12.4688
2014-12-31,2.8204000000000002
2015-01-02,11.1111
2015-01-05,15.0
2015-01-06,-4.3478
2015-01-07,0.0
2015-01-08,-0.0284
2015-01-09,-10.2018
2015-01-12,1.2342
2015-01-13,5.0328
2015-01-14,4.7619
2015-01-15,0.0
2015-01-16,0.0
2015-01-20,4.5455
2015-01-21,-8.6957
2015-01-22,2.3512
2015-01-23,-4.5944
2015-01-26,-0.0305
2015-01-27,-9.7561
2015-01-28,8.1081
2015-01-29,0.0
2015-01-30,0.0
2015-02-02,-17.4531
2015-02-03,4.4861
2015-02-04,-1.4493
2015-02-05,-8.8235
2015-02-06,9.6371
2015-02-09,-11.7323
2015-02-10,8.3333
2015-02-12,0.0
2015-02-13,0.0
2015-02-17,-6.9038
2015-02-18,5.7633
2015-02-19,-12.5
2015-02-20,7.1875
2015-02-24,23.2403
2015-02-25,-2.7036
2015-02-26,-11.6186
2015-02-27,-5.6789
2015-03-02,-10.4583
2015-03-03,15.356
2015-03-05,6.4542
2015-03-06,-2.9936
2015-03-09,6.2109
2015-03-10,-26.4435
2015-03-11,4.0
2015-03-12,-3.8462
2015-03-13,0.05
2015-03-16,3.948
2015-03-17,0.0
2015-03-18,11.538499999999999
2015-03-19,3.4483
2015-03-20,-3.375
2015-03-23,-0.3019
2015-03-24,-13.4948
2015-03-25,8.0
2015-03-26,-14.8148
2015-03-27,-8.6957
2015-03-30,0.0
2015-03-31,19.0476
2015-04-01,8.0
2015-04-02,3.3333
2015-04-06,-3.5842
2015-04-07,-10.7807
2015-04-08,14.5573
2015-04-09,-12.6392
2015-04-10,4.0853
2015-04-13,-4.0
2015-04-14,-12.4479
2015-04-15,9.4587
2015-04-16,0.0543
2015-04-17,-0.0543
2015-04-20,12.962
2015-04-21,-14.5538
2015-04-23,12.5282
2015-04-24,-0.05
2015-04-27,-17.8974
2015-04-28,0.061
2015-04-29,-2.5594
2015-04-30,9.8186
2015-05-01,13.895199999999999
2015-05-05,-10.025
2015-05-06,11.0864
2015-05-07,-19.91
2015-05-08,2.436
2015-05-11,21.8598
2015-05-12,-17.8884
2015-05-13,2.3766
2015-05-14,0.0
2015-05-15,4.7619
2015-05-18,0.0
2015-05-19,9.0909
2015-05-20,0.2083
2015-05-22,-0.2079
2015-05-26,0.0
2015-05-27,-16.6146
2015-05-29,14.8657
