ticker,VMTF US Equity
2000-08-31,2.6316
2000-09-01,28.2051
2000-09-05,20.0
2000-09-06,66.6667
2000-09-07,20.0
2000-09-08,10.8333
2000-09-11,-0.7519
2000-09-12,-6.0606
2000-09-13,-11.2903
2000-09-14,-3.6364
2000-09-15,-3.7736
2000-09-21,-11.7647
2000-09-22,-20.0
2000-09-25,-2.7778
2000-09-26,-14.2857
2000-09-27,-13.3333
2000-09-29,-3.8462
2000-10-03,0.0
2000-10-04,0.0
2000-10-05,0.0
2000-10-06,-12.0
2000-10-10,13.6364
2000-10-11,0.0
2000-10-12,-20.0
2000-10-13,0.0
2000-10-18,0.0
2000-10-19,25.0
2000-10-20,-12.0
2000-10-23,-4.5455
2000-10-24,-16.6667
2000-10-25,14.2857
2000-10-26,-22.5
2000-11-02,35.4839
2000-11-03,-9.5238
2000-11-07,0.0
2000-11-09,-7.8947
2000-11-17,0.0
2000-11-20,-8.5714
2000-11-21,-15.625
2000-11-22,-11.1111
2000-11-28,-16.6667
2000-12-05,-20.0
2000-12-06,0.0
2000-12-07,0.0
2000-12-08,-25.0
2000-12-12,66.6667
2000-12-13,0.0
2000-12-19,-10.0
2000-12-20,-33.3333
2000-12-21,0.0
2000-12-22,0.0
2000-12-29,8.3333
2001-01-02,0.0
2001-01-08,53.8462
2001-01-09,10.0
2001-01-10,27.2727
2001-01-11,-28.5714
2001-01-12,50.0
2001-01-16,-13.3333
2001-01-17,38.4615
2001-01-18,-2.7778
2001-01-22,-14.2857
2001-01-23,0.0
2001-01-24,-13.3333
2001-01-25,0.0
2001-01-26,7.6923
2001-01-30,-17.8571
2001-01-31,21.7391
2001-02-01,-7.1429
2001-02-02,-7.6923
2001-02-05,-16.6667
2001-02-06,10.0
2001-02-13,-9.0909
2001-02-23,0.0
2001-02-26,140.0
2001-02-27,25.0
2001-02-28,3.3333
2001-03-01,-9.6774
2001-03-02,-10.7143
2001-03-05,-2.0
2001-03-06,-14.2857
2001-03-07,-4.7619
2001-03-08,-15.0
2001-03-09,0.0
2001-03-12,0.0
2001-03-13,-17.647100000000002
2001-03-14,-12.857099999999999
2001-03-15,-1.6393
2001-03-16,0.4167
2001-03-19,-4.5643
2001-03-20,4.3478
2001-03-21,-15.2604
2001-03-22,-1.6595
2001-03-26,-25.0
2001-03-27,20.0
2001-03-28,11.1111
2001-03-29,-18.0
2001-03-30,-17.6829
2001-04-02,48.1481
2001-04-05,0.0
2001-04-06,-35.0
2001-04-09,-7.6923
2001-04-10,0.0
2001-04-17,-16.6667
2001-04-18,0.0
2001-04-20,30.0
2001-04-24,-23.0769
2001-04-27,20.0
2001-05-03,-33.3333
2001-05-10,35.0
2001-05-11,0.0
2001-05-16,48.1481
2001-05-17,0.0
2001-05-23,-25.0
2001-05-25,0.0
2001-05-29,0.0
2001-05-30,0.0
2001-05-31,-50.0
2001-06-01,33.3333
2001-06-19,-50.0
2001-07-12,25.0
2001-07-13,40.0
2001-08-01,-42.8571
2001-08-07,25.0
2001-08-08,0.0
2001-08-14,-20.0
2001-08-17,0.0
2001-08-21,0.0
2001-08-29,-10.0
2001-08-31,0.0
2001-09-04,11.1111
2001-09-05,0.0
2001-09-07,0.0
2001-09-17,-50.0
2001-09-20,50.0
2001-09-25,-33.3333
2001-10-05,0.0
2001-10-16,-20.0
2001-10-18,6.25
2001-10-23,0.0
2001-10-24,-5.8824
2001-10-26,150.0
2001-10-29,-50.0
2001-11-08,-50.0
2001-11-09,20.0
2001-11-12,0.0
2001-11-13,-16.6667
2001-11-19,-40.0
2001-11-23,100.0
2001-12-04,0.0
2001-12-12,16.6667
2001-12-19,0.0
2001-12-20,0.0
2001-12-21,0.0
2002-01-07,42.8571
2002-01-08,-20.0
2002-01-11,-25.0
2002-01-15,83.3333
2002-01-16,-9.0909
2002-01-25,0.0
2002-01-31,0.0
2002-02-04,20.0
2002-02-05,-1.5625
2002-02-06,-15.3439
2002-02-15,0.0
2002-02-21,0.0
2002-02-22,10.0
2002-02-25,0.0
2002-02-28,0.0
2002-03-04,36.3636
2002-03-08,-26.6667
2002-03-12,4.5455
2002-03-13,30.4348
2002-03-15,13.3333
2002-03-19,-17.647100000000002
2002-03-26,7.1429
2002-03-28,6.6667
2002-04-01,0.0
2002-04-03,25.0
2002-04-16,0.0
2002-04-25,-15.0
2002-04-29,0.0
2002-04-30,11.7647
2002-05-06,-21.0526
2002-07-09,0.0
2002-07-16,-5.8333
2002-07-17,-0.885
2002-07-18,-50.0
2002-07-19,0.0
2002-08-15,0.0
2002-08-20,-28.5714
2002-08-27,0.0
2002-09-25,0.0
2002-10-14,-80.0
2002-10-16,12.5
2002-11-01,-11.1111
2002-11-06,12.5
2002-11-14,0.0
2002-11-26,0.0
2002-12-10,788.8889
2002-12-23,-88.75
2003-01-16,0.0
2003-02-25,1233.3333
2003-03-04,-93.3333
2003-04-04,0.0
2003-04-21,0.0
2003-04-22,0.0
2003-04-24,0.0
2003-05-05,-87.5
2003-05-14,3900.0
2003-06-20,-80.0
2003-06-27,0.0
2003-08-04,0.0
2003-08-21,0.0
2003-09-02,0.0
2003-09-23,0.0
2003-10-01,0.0
2003-10-23,0.0
2003-11-11,0.0
2003-11-28,0.0
2003-12-17,0.0
2003-12-23,-87.5
2003-12-29,0.0
2004-01-21,0.0
2004-02-12,0.0
2004-03-31,300.0
2004-04-15,0.0
2004-04-29,0.0
2004-10-06,0.0
2004-12-28,0.0
2004-12-30,0.0
2005-01-10,900.0
2005-01-11,-80.0
2005-01-12,0.0
2005-01-13,150.0
2005-01-24,180.0
2005-02-02,-14.2857
2005-02-03,100.0
2005-02-04,-41.6667
2005-02-07,71.4286
2005-02-10,-16.6667
2005-02-15,0.0
2005-02-16,30.0
2005-02-22,-7.6923
2005-02-23,0.0
2005-02-25,-37.5
2005-03-18,-26.6667
2005-03-24,-27.2727
2005-03-30,0.0
2005-04-06,0.0
2005-04-13,0.0
2005-04-21,-12.5
2005-05-03,-14.2857
2005-05-09,33.3333
2005-05-16,-12.5
2005-06-10,0.0
2005-08-16,-57.1429
2005-10-19,166.6666
2005-10-21,0.0
2005-10-25,-16.6667
2005-10-26,0.0
2005-10-31,-12.0
2005-11-01,0.0
2005-11-02,13.6364
2005-11-03,0.0
2005-11-04,0.0
2005-11-07,0.0
2005-11-08,8.0
2005-11-09,-15.8565
2005-11-10,-64.7868
2005-11-11,37.5
2005-11-14,-13.6364
2005-11-15,-5.2632
2005-11-16,-27.7778
2005-11-17,53.8462
2005-11-18,-4.0
2005-11-21,-32.2917
2005-11-22,53.8462
2005-11-23,-40.0
2005-11-25,16.6667
2005-11-28,185.7143
2005-11-29,55.0
2005-11-30,38.7097
2005-12-01,-6.9767
2005-12-02,12.5
2005-12-05,-11.1111
2005-12-06,-10.0
2005-12-07,-41.6667
2005-12-08,-4.7619
2005-12-09,25.0
2005-12-12,0.0
2005-12-13,-8.0
2005-12-14,-4.3478
2005-12-15,-2.2727
2005-12-16,-11.6279
2005-12-19,-15.7895
2005-12-20,-3.125
2005-12-21,-3.2258
2005-12-22,0.0
2005-12-23,-20.0
2005-12-27,33.3333
2005-12-28,50.0
2005-12-29,-12.5
2005-12-30,4.7619
2006-01-03,-13.6364
2006-01-04,5.2632
2006-01-05,-15.0
2006-01-06,-5.8824
2006-01-09,6.25
2006-01-10,0.0
2006-01-11,-5.8824
2006-01-12,6.25
2006-01-13,0.0
2006-01-17,-11.4706
2006-01-18,-0.3322
2006-01-19,-6.6667
2006-01-20,-10.7143
2006-01-23,8.0
2006-01-24,3.7037
2006-01-25,-3.5714
2006-01-26,-9.6296
2006-01-27,-1.6393
2006-01-30,4.1667
2006-01-31,0.0
2006-02-01,-28.0
2006-02-02,11.1111
2006-02-03,10.0
2006-02-06,-13.6364
2006-02-07,-5.2632
2006-02-08,-5.5556
2006-02-09,-5.8824
2006-02-10,0.0
2006-02-13,12.5
2006-02-14,10.0
2006-02-15,-14.1414
2006-02-16,0.0
2006-02-17,0.0
2006-02-21,16.4706
2006-02-22,-19.1919
2006-02-23,11.25
2006-02-24,-1.1236
2006-02-27,-20.4545
2006-02-28,14.2857
2006-03-01,-6.25
2006-03-02,6.6667
2006-03-03,-6.25
2006-03-06,0.0
2006-03-07,6.6667
2006-03-08,0.0
2006-03-09,-18.75
2006-03-10,7.6923
2006-03-13,-21.4286
2006-03-14,9.0909
2006-03-15,0.0
2006-03-16,8.3333
2006-03-17,-23.0769
2006-03-20,-20.0
2006-03-21,25.0
2006-03-22,0.0
2006-03-23,0.0
2006-03-24,-18.0
2006-03-27,9.7561
2006-03-28,0.0
2006-03-29,0.0
2006-03-30,0.0
2006-03-31,0.0
2006-04-03,6.6667
2006-04-04,4.1667
2006-04-05,-18.0
2006-04-06,-2.439
2006-04-07,20.0
2006-04-10,-16.6667
2006-04-11,0.0
2006-04-12,-6.25
2006-04-13,-12.0
2006-04-17,0.0
2006-04-18,-9.0909
2006-04-19,-3.3333
2006-04-20,-27.5862
2006-04-21,19.0476
2006-04-24,20.0
2006-04-25,-3.3333
2006-04-26,-17.2414
2006-04-27,-12.5
2006-04-28,9.5238
2006-05-01,4.3478
2006-05-02,-16.6667
2006-05-03,0.0
2006-05-04,0.0
2006-05-05,5.0
2006-05-08,9.5238
2006-05-09,0.0
2006-05-10,30.4348
2006-05-11,0.0
2006-05-12,0.0
2006-05-15,-16.6667
2006-05-16,20.0
2006-05-17,-6.6667
2006-05-18,-28.5714
2006-05-19,-5.0
2006-05-22,-5.2632
2006-05-23,0.0
2006-05-24,-22.2222
2006-05-25,14.2857
2006-05-26,-17.9688
2006-05-30,-23.8095
2006-05-31,0.0
2006-06-01,10.0
2006-06-02,9.0909
2006-06-05,-8.3333
2006-06-06,0.0
2006-06-08,9.0909
2006-06-12,-16.6667
2006-06-13,0.0
2006-06-14,0.0
2006-06-15,-23.75
2006-06-16,31.1475
2006-06-19,-30.0
2006-06-20,0.0
2006-06-21,-14.2857
2006-06-22,8.3333
2006-06-23,53.8462
2006-06-26,-10.0
2006-06-27,0.0
2006-06-28,0.0
2006-06-29,11.1111
2006-06-30,-10.0
2006-07-03,-11.1111
2006-07-05,12.5
2006-07-07,16.6667
2006-07-10,-52.381
2006-07-11,0.0
2006-07-12,40.0
2006-07-13,-28.5714
2006-07-14,80.0
2006-07-17,-33.3333
2006-07-18,-16.6667
2006-07-19,0.0
2006-07-20,-10.0
2006-07-21,77.7778
2006-07-24,-25.0
2006-07-25,-16.6667
2006-07-27,0.0
2006-07-28,20.0
2006-07-31,50.0
2006-08-01,-33.3333
2006-08-02,0.0
2006-08-03,66.6667
2006-08-07,-40.0
2006-08-09,66.6667
2006-08-10,-30.0
2006-08-11,14.2857
2006-08-14,0.0
2006-08-15,-12.5
2006-08-16,7.1429
2006-08-17,0.0
2006-08-18,0.0
2006-08-21,20.0
2006-08-22,0.0
2006-08-23,11.1111
2006-08-24,-10.0
2006-08-25,0.0
2006-08-28,0.0
2006-08-29,0.0
2006-08-30,0.0
2006-08-31,-5.5556
2006-09-05,-11.7647
2006-09-08,0.0
2006-09-11,0.0
2006-09-12,6.6667
2006-09-13,0.0
2006-09-14,0.0
2006-09-15,0.0
2006-09-18,0.0
2006-09-21,-6.25
2006-09-25,6.6667
2006-09-26,-12.5
2006-09-28,7.1429
2006-09-29,0.0
2006-10-03,0.0
2006-10-04,0.0
2006-10-05,0.0
2006-10-09,20.0
2006-10-10,-16.6667
2006-10-12,0.0
2006-10-13,6.6667
2006-10-16,-12.5
2006-10-17,0.0
2006-10-18,0.0
2006-10-19,0.0
2006-10-20,0.0
2006-10-23,0.0
2006-10-24,0.0
2006-10-25,0.0
2006-10-26,0.0
2006-10-27,0.0
2006-10-30,-14.2857
2006-10-31,-16.6667
2006-11-02,0.0
2006-11-08,-7.5
2006-11-09,-2.7027
2006-11-10,22.2222
2006-11-13,-27.2727
2006-11-14,-25.0
2006-11-15,33.3333
2006-11-16,-25.0
2006-11-17,0.0
2006-11-20,6.25
2006-11-21,25.4902
2006-11-22,0.0
2006-11-27,0.0
2006-11-28,25.0
2006-11-29,-20.0
2006-11-30,0.0
2006-12-01,0.0
2006-12-04,0.0
2006-12-05,-9.375
2006-12-06,-17.2414
2006-12-07,66.6667
2006-12-08,-20.0
2006-12-11,-12.5
2006-12-12,0.0
2006-12-13,-14.2857
2006-12-14,0.0
2006-12-18,0.0
2006-12-19,0.0
2006-12-20,16.6667
2006-12-21,5.3571
2006-12-22,-18.6441
2006-12-26,0.0
2006-12-27,-16.6667
2006-12-28,20.0
2006-12-29,-33.3333
2007-01-03,0.0
2007-01-04,50.0
2007-01-05,-33.3333
2007-01-09,50.0
2007-01-10,0.0
2007-01-12,0.0
2007-01-17,0.0
2007-01-18,0.0
2007-01-22,0.0
2007-01-26,-16.6667
2007-01-29,0.0
2007-01-30,0.0
2007-02-06,0.0
2007-02-09,0.0
2007-02-12,0.0
2007-02-16,40.0
2007-02-20,5.3571
2007-02-21,0.0
2007-02-22,8.4746
2007-02-23,-7.8125
2007-02-26,0.0
2007-02-28,0.0
2007-03-01,0.0
2007-03-06,-45.7627
2007-03-14,0.0
2007-03-20,6.25
2007-03-26,0.0
2007-03-29,-5.8824
2007-03-30,34.375
2007-04-03,-25.5814
2007-04-05,0.0
2007-04-09,6.25
2007-04-10,26.4706
2007-04-13,0.0
2007-04-16,-25.5814
2007-04-20,0.0
2007-04-26,34.375
2007-04-30,0.0
2007-05-01,0.0
2007-05-02,0.0
2007-05-03,0.0
2007-05-04,-25.5814
2007-05-08,0.0
2007-05-10,100.0
2007-05-15,0.0
2007-05-17,-25.0
2007-05-21,0.0
2007-05-22,0.0
2007-05-24,0.0
2007-05-25,0.0
2007-05-31,0.0
2007-06-01,45.8333
2007-06-04,14.2857
2007-06-05,-13.75
2007-06-06,27.5362
2007-06-07,-21.5909
2007-06-11,27.5362
2007-06-14,0.0
2007-06-15,-9.0909
2007-06-18,-13.75
2007-06-19,50.7246
2007-06-26,0.0
2007-06-27,-33.6538
2007-06-28,0.0
2007-07-05,0.0
2007-07-06,-18.8406
2007-07-09,3.5714
2007-07-13,-3.4483
2007-07-16,0.0
2007-07-17,0.0
2007-07-24,0.0
2007-07-25,0.0
2007-08-07,0.0
2007-08-09,0.0
2007-08-16,0.0
2007-08-17,0.0
2007-08-20,0.0
2007-08-22,0.0
2007-08-28,23.2143
2007-08-29,166.6667
2007-08-30,0.0
2007-08-31,-4.3478
2007-09-04,-18.1818
2007-09-05,-22.2222
2007-09-06,42.8571
2007-09-07,0.0
2007-09-10,0.0
2007-09-11,-40.0
2007-09-12,0.0
2007-09-13,66.6667
2007-09-14,-20.0
2007-09-17,0.0
2007-09-18,-56.25
2007-09-19,85.7143
2007-09-20,-7.6923
2007-09-21,-25.0
2007-09-24,55.5556
2007-09-25,-14.2857
2007-09-26,-33.3333
2007-09-27,0.0
2007-10-02,0.0
2007-10-03,0.0
2007-10-04,0.0
2007-10-08,0.0
2007-10-09,0.0
2007-10-11,0.0
2007-10-12,-37.5
2007-10-15,180.0
2007-10-17,-64.2857
2007-10-19,0.0
2007-10-23,0.0
2007-10-26,0.0
2007-10-29,20.0
2007-10-30,0.0
2007-10-31,0.0
2007-11-05,0.0
2007-11-09,-33.3333
2007-11-12,0.0
2007-11-14,25.0
2007-11-16,60.0
2007-11-19,0.0
2007-11-20,-12.5
2007-11-21,0.0
2007-11-26,37.5
2007-11-27,-27.2727
2007-11-30,0.0
2007-12-03,-42.8571
2007-12-06,25.0
2007-12-07,20.0
2007-12-11,0.0
2007-12-12,0.0
2007-12-17,0.0
2007-12-18,0.0
2007-12-19,0.0
2007-12-21,0.0
2007-12-24,0.0
2007-12-26,-16.6667
2007-12-27,0.0
2007-12-28,-20.0
2007-12-31,0.0
2008-01-02,0.0
2008-01-03,0.0
2008-01-04,0.0
2008-01-07,50.0
2008-01-11,0.0
2008-01-14,-33.3333
2008-01-15,143.75
2008-01-17,-65.3846
2008-01-22,0.0
2008-01-25,0.0
2008-01-29,25.9259
2008-01-30,-20.5882
2008-01-31,18.5185
2008-02-01,100.0
2008-02-04,-62.5
2008-02-20,12.5
2008-02-26,0.0
2008-02-29,196.2963
2008-03-03,0.0
2008-03-04,0.0
2008-03-06,0.0
2008-03-10,-60.0
2008-03-17,0.0
2008-03-18,0.0
2008-03-19,0.0
2008-03-28,0.0
2008-03-31,0.0
2008-04-01,25.0
2008-04-07,40.0
2008-04-08,-42.8571
2008-04-10,25.0
2008-04-11,40.0
2008-04-14,-14.2857
2008-04-21,33.3333
2008-04-23,-25.0
2008-05-09,4.1667
2008-05-14,-68.0
2008-05-22,0.0
2008-05-27,0.0
2008-05-30,0.0
2008-06-03,200.0
2008-06-04,-66.6667
2008-06-10,100.0
2008-06-13,-50.0
2008-06-17,0.0
2008-06-24,18.75
2008-06-25,0.0
2008-06-26,0.0
2008-07-02,0.0
2008-07-22,-15.7895
2008-08-20,-87.5
2008-09-18,0.0
2008-09-19,0.0
2008-11-24,0.0
2008-12-01,700.0
2008-12-02,0.0
2008-12-31,0.0
2009-01-13,0.0
2009-02-17,900.0
2009-03-03,-98.75
2009-03-19,0.0
2009-03-31,0.0
2009-04-16,0.0
2009-05-06,0.0
2009-05-11,0.0
2009-05-13,0.0
2009-05-27,0.0
2009-06-19,0.0
2009-07-09,0.0
2009-08-12,0.0
2009-08-25,0.0
2009-09-02,0.0
2009-09-21,0.0
2009-09-24,0.0
2009-10-20,0.0
2009-10-26,0.0
2009-10-28,50.0
2009-11-30,-33.3333
2009-12-03,0.0
2009-12-09,0.0
2009-12-11,0.0
2009-12-30,0.0
2010-01-06,0.0
2010-01-26,0.0
2010-02-04,0.0
2010-02-10,0.0
2010-02-16,0.0
2010-02-18,0.0
2010-03-31,0.0
2010-04-05,0.0
2010-06-25,0.0
2010-07-06,0.0
2010-07-12,0.0
2010-11-05,0.0
2010-12-08,0.0
2010-12-13,0.0
2010-12-22,0.0
2010-12-28,0.0
2010-12-29,0.0
2011-02-08,0.0
2011-03-01,0.0
2011-03-31,0.0
2011-04-19,0.0
2011-04-26,0.0
2011-04-28,0.0
2011-05-16,0.0
2011-12-21,7900.0
2011-12-27,-98.75
2011-12-29,-20.0
2012-01-17,25.0
2012-01-20,0.0
2012-02-06,0.0
2012-02-10,0.0
2012-02-24,0.0
2012-07-13,3100.0
2012-07-23,0.0
2012-08-09,-50.0
2012-09-20,-93.75
2012-10-23,0.0
2012-10-24,0.0
2012-11-07,0.0
2012-12-06,0.0
2012-12-28,0.0
2013-03-26,0.0
2013-05-10,0.0
2013-07-15,0.0
2013-09-16,0.0
2014-02-28,0.0
2015-11-23,700.0
2015-12-17,-87.5
2015-12-30,0.0
2016-02-08,0.0
2016-08-31,0.0
2016-10-06,-20.0
2016-11-16,900.0
2016-12-15,-87.5
2017-02-21,0.0
2017-03-13,0.0
2017-03-14,0.0
2017-07-14,700.0
2017-08-17,-99.0
2017-09-07,-90.0
2017-09-26,99900.0
2017-10-26,-99.0
2017-11-21,0.0
2017-12-14,900.0
2017-12-26,-99.0
2017-12-28,9900.0
2018-01-02,0.0
2018-01-03,-99.0
2018-01-23,0.0
2018-02-12,9900.0
2018-03-09,-99.0
2018-03-29,0.0
2018-05-02,9900.0
2018-05-29,-80.0
2018-07-12,-95.0
2018-07-19,9900.0
2018-10-02,0.0
2018-11-19,0.0
2018-12-07,-90.0
2018-12-17,-90.0
2018-12-28,9900.0
2018-12-31,0.0
2019-02-11,0.0
2019-03-01,0.0
2019-03-05,-99.0
2019-03-11,9900.0
2019-03-12,-90.0
2019-03-27,0.0
2019-05-07,900.0
2019-05-14,-99.0
2019-05-15,900.0
2019-05-16,0.0
2019-05-17,900.0
2019-05-22,0.0
2019-05-28,0.0
2019-05-29,0.0
2019-06-04,-99.0
2019-08-20,600.0
2019-09-17,-85.7143
2019-09-23,0.0
2019-11-15,0.0
2020-01-07,9900.0
2020-01-10,-99.0
2020-01-30,9900.0
2020-03-02,0.0
2020-03-06,0.0
2020-03-13,0.0
2020-05-05,0.0
2020-05-11,100.0
2020-05-12,-50.0
2020-05-13,0.0
2020-06-10,0.0
2020-06-11,0.0
2020-06-18,0.0
2020-07-06,0.0
2020-07-07,0.0
2020-07-08,0.0
