ticker,VCLD US Equity
2011-08-09,-25.0
2011-08-12,-20.0
2011-08-15,16.6667
2011-08-16,0.0
2011-08-18,-28.5714
2011-08-22,0.0
2011-08-23,40.0
2011-08-26,-9.2857
2011-08-29,-21.2598
2011-08-30,-20.0
2011-09-02,12.5
2011-09-06,-11.1111
2011-09-07,-6.25
2011-09-12,-70.4167
2011-09-13,-9.8592
2011-09-14,80.0
2011-09-15,-2.7778
2011-09-16,0.0
2011-09-19,42.8571
2011-09-20,0.0
2011-09-21,20.0
2011-09-22,-32.5
2011-09-26,6.1728
2011-09-27,0.0
2011-09-28,39.5349
2011-09-29,50.0
2011-09-30,-16.6667
2011-10-03,-31.8333
2011-10-04,95.599
2011-10-05,10.0
2011-10-06,-18.0682
2011-10-07,-1.2483
2011-10-10,0.0
2011-10-11,1.1236
2011-10-12,-11.1111
2011-10-13,-18.75
2011-10-17,38.4615
2011-10-19,-22.2222
2011-10-20,28.5714
2011-10-24,-22.2222
2011-10-25,14.2857
2011-10-26,-37.5
2011-10-27,20.0
2011-10-28,33.3333
2011-11-01,-12.5
2011-11-02,0.0
2011-11-03,0.0
2011-11-04,0.0
2011-11-07,11.4286
2011-11-08,2.5641
2011-11-09,0.0
2011-11-10,25.0
2011-11-11,-5.0
2011-11-14,-10.526299999999999
2011-11-15,11.7647
2011-11-16,4.2105
2011-11-17,-9.0909
2011-11-22,-44.4444
2011-11-23,0.0
2011-11-25,-20.0
2011-11-28,18.75
2011-11-29,2.1053
2011-11-30,-17.5258
2011-12-02,12.5
2011-12-05,11.1111
2011-12-06,0.0
2011-12-07,20.0
2011-12-08,8.3333
2011-12-09,-15.3846
2011-12-13,0.0
2011-12-14,0.0
2011-12-15,-9.0909
2011-12-16,0.0
2011-12-19,-10.0
2011-12-20,22.2222
2011-12-21,-9.0909
2011-12-22,10.0
2011-12-29,-18.1818
2011-12-30,11.1111
2012-01-05,-10.0
2012-01-09,0.0
2012-01-10,-11.1111
2012-01-11,0.0
2012-01-12,0.0
2012-01-23,-7.5
2012-01-24,8.1081
2012-01-25,-12.5
2012-01-26,0.0
2012-01-27,0.0
2012-01-30,-28.5714
2012-02-02,40.0
2012-02-07,-14.2857
2012-02-08,0.0
2012-02-09,0.0
2012-02-10,0.0
2012-02-13,0.0
2012-02-14,-40.0
2012-02-15,22.2222
2012-02-16,13.6364
2012-02-17,0.0
2012-02-23,0.0
2012-02-24,48.0
2012-02-27,-12.1622
2012-02-28,23.6538
2012-02-29,49.3002
2012-03-01,-41.6667
2012-03-02,14.2857
2012-03-05,25.0
2012-03-06,0.0
2012-03-07,-32.0
2012-03-12,-5.5147
2012-03-13,2.7237
2012-03-14,0.0
2012-03-15,-9.0909
2012-03-16,-33.3333
2012-03-19,25.0
2012-03-20,20.0
2012-03-21,11.6667
2012-03-22,-25.3731
2012-03-26,0.0
2012-03-27,0.0
2012-03-28,-20.0
2012-03-29,0.0
2012-03-30,0.0
2012-04-02,-10.0
2012-04-05,-16.6667
2012-04-09,0.0
2012-04-10,-20.0
2012-04-12,-16.6667
2012-04-13,100.0
2012-04-16,5.0
2012-04-17,-4.7619
2012-04-26,-10.0
2012-04-30,-11.1111
2012-05-02,6.25
2012-05-07,0.0
2012-05-24,-88.2353
2012-05-30,600.0
2012-05-31,37.0536
2012-06-01,-11.4007
2012-06-05,-26.4706
2012-06-07,12.0
2012-06-12,0.0
2012-06-13,0.0
2012-06-14,-7.1429
2012-06-15,7.6923
2012-06-20,-7.1429
2012-06-21,7.6923
2012-07-03,28.5714
2012-07-06,-22.2222
2012-07-19,28.5714
2012-08-13,9.0278
2012-08-14,0.0
2012-08-16,1.9108
2012-08-24,-1.875
2012-09-26,-74.5223
2012-10-02,20.0
2012-10-16,66.6667
2012-10-23,10.0
2012-10-31,-89.2045
2012-11-01,321.0526
2012-11-30,0.0
2012-12-04,-40.0
2012-12-07,0.0
2012-12-12,33.3333
2012-12-17,75.0
2012-12-18,-14.2857
2012-12-27,0.0
2012-12-28,-16.6667
2013-01-25,100.0
2013-01-28,-58.75
2013-02-27,21.2121
2013-03-01,0.0
2013-03-04,0.0
2013-03-07,100.0
2013-03-08,-78.125
2013-03-12,60.0
2013-03-19,28.5714
2013-04-02,22.2222
2013-04-03,0.0
2013-04-10,-30.6818
2013-05-02,31.1475
2013-05-07,0.0
2013-05-08,0.0
2013-05-10,0.0
2013-05-24,-20.0
2013-05-28,12.5
2013-06-04,11.1111
2013-06-05,0.0
2013-06-10,20.0
2013-06-25,-50.0
2013-07-01,66.6667
2013-07-02,0.0
2013-08-12,0.0
2013-08-28,20.0
2013-09-20,0.0
2013-10-28,-33.3333
2013-10-29,-20.3125
2013-11-22,0.0
2013-12-03,0.0
2013-12-17,9.8039
2014-01-10,0.0
2014-01-16,0.0
2014-02-04,-14.2857
2014-02-11,0.0
2014-04-04,16.6667
2014-05-23,-66.0714
2014-06-02,57.8947
2014-06-17,326.6667
2014-06-18,-22.6563
2014-06-20,0.0
2014-06-26,-19.1919
2014-08-06,-20.0
2014-09-04,0.0
2014-09-05,150.0
2014-09-08,-10.0
2014-09-09,-11.1111
2014-09-11,-37.5
2014-09-19,-16.25
2014-09-24,-1.4925
2014-09-29,0.0
2014-09-30,-19.697
2014-10-02,-3.7736
2014-10-15,0.0
2014-10-16,0.0
2014-10-20,0.0
2014-11-12,-1.9607999999999999
2014-11-14,-4.0
2014-11-24,-22.9167
2014-11-26,72.973
2014-11-28,0.0
2014-12-04,21.875
2014-12-23,-35.8974
2015-01-13,-16.0
2015-03-03,0.0
2015-03-09,0.0
2015-03-13,0.0
2015-03-18,0.0
2015-03-26,-11.9048
2015-05-14,0.0
2015-05-20,5.4054
2015-06-15,23.0769
2015-06-16,-33.3333
2015-07-15,46.875
2015-08-10,-59.5745
2015-08-12,10.526299999999999
2015-08-14,0.0
2015-10-16,-9.5238
2015-12-24,10.526299999999999
2015-12-31,-9.5238
2016-01-08,0.0
2016-02-08,5.2632
2016-02-24,0.0
2016-03-14,-5.0
2016-05-12,0.0
2016-06-14,0.0
2016-07-08,0.0
2016-07-20,0.0
2016-07-26,0.0
2016-08-09,0.0
2016-08-11,5.2632
2016-08-30,-5.0
2016-09-30,0.0
2016-10-28,0.0
2016-12-09,-31.5789
2016-12-12,38.4615
2016-12-22,-22.2222
2017-02-17,50.0
2017-03-08,119.0476
2017-03-09,-13.0435
2017-03-13,-55.0
2017-05-12,-11.1111
2017-06-22,0.0
2017-06-26,0.0
2017-07-05,0.0
2017-09-05,0.0
2017-09-07,0.0
2017-11-13,0.0
2017-12-15,0.0
2017-12-18,0.0
2018-03-13,0.0
2018-03-28,-10.0
2018-04-02,277.7778
2018-04-12,-52.9412
2018-05-29,0.0
2018-09-05,0.0
2018-10-03,0.0
2018-11-16,6.25
2019-01-16,-5.8824
2019-05-24,-6.25
2019-06-17,0.0
2019-07-02,0.0
2019-07-19,33.3333
2019-09-05,0.0
2019-10-08,-50.0
2019-10-09,-30.0
2019-10-10,185.7143
2019-11-01,0.0
2019-11-12,0.0
2019-11-14,-30.0
2019-12-02,7.1429
2019-12-06,-26.6667
2019-12-17,36.3636
2019-12-18,-26.6667
2019-12-19,-54.5455
2019-12-26,0.0
2019-12-27,158.0
2020-01-02,0.7752
2020-01-03,0.0
2020-01-31,-61.5385
2020-02-12,20.0
2020-02-13,66.6667
2020-02-25,20.0
2020-03-30,41.6667
2020-03-31,11.7647
2020-04-06,-47.3684
2020-04-08,100.0
2020-04-09,50.0
2020-04-14,-30.0
2020-04-28,0.0
2020-05-08,-4.7619
2020-05-19,-50.0
2020-05-20,0.0
2020-06-29,400.0
2020-07-01,-60.0
2020-07-07,0.0
2020-07-15,0.0
2020-07-24,25.0
