ticker,RWY US Equity
2000-05-24,-1.2136
2000-05-25,0.7371
2000-05-26,3.9024
2000-05-30,0.4695
2000-05-31,-0.2336
2000-06-01,0.7026
2000-06-02,0.4651
2000-06-05,-1.3889
2000-06-06,0.7042
2000-06-07,2.0979
2000-06-08,-0.2283
2000-06-09,0.4577
2000-06-12,0.2278
2000-06-13,-0.6818
2000-06-14,1.1442
2000-06-15,0.4525
2000-06-16,0.0
2000-06-19,1.5766
2000-06-20,3.1042
2000-06-21,1.7204000000000002
2000-06-22,0.0
2000-06-23,0.4228
2000-06-26,0.6316
2000-06-27,1.046
2000-06-28,0.0
2000-06-29,-0.8282
2000-06-30,-2.5052
2000-07-03,-0.8565
2000-07-05,4.3197
2000-07-06,-0.6211
2000-07-07,-0.2083
2000-07-10,0.2088
2000-07-11,0.625
2000-07-12,-0.8282
2000-07-13,-0.2088
2000-07-14,3.7657
2000-07-17,3.2258
2000-07-18,-0.9766
2000-07-19,0.3945
2000-07-20,0.0
2000-07-21,-0.5894
2000-07-24,0.7905
2000-07-25,0.5882
2000-07-26,-0.1949
2000-07-27,-0.9766
2000-07-28,-0.1972
2000-07-31,-1.9763
2000-08-01,-3.2258
2000-08-02,-1.25
2000-08-03,0.0
2000-08-04,0.8439
2000-08-07,-2.0921
2000-08-08,-1.9231
2000-08-09,-3.7037
2000-08-10,7.0136
2000-08-11,0.0
2000-08-14,1.2685
2000-08-15,0.6263
2000-08-16,-2.0747
2000-08-17,0.4237
2000-08-18,-1.8987
2000-08-21,0.4301
2000-08-22,1.0707
2000-08-23,-3.3898
2000-08-24,-15.7895
2000-08-25,2.3438
2000-08-28,-3.5623
2000-08-29,-6.3325
2000-08-30,9.0141
2000-08-31,1.292
2000-09-01,5.8673
2000-09-05,0.0
2000-09-06,6.506
2000-09-07,-1.1312
2000-09-08,-4.5767
2000-09-11,0.2398
2000-09-12,5.2632
2000-09-13,2.9545
2000-09-14,2.8698
2000-09-15,-2.1459
2000-09-18,-0.4386
2000-09-19,0.8811
2000-09-20,1.31
2000-09-21,0.6466
2000-09-22,2.3555
2000-09-25,0.0
2000-09-26,-1.2551999999999999
2000-09-27,-1.2711999999999999
2000-09-28,3.8627000000000002
2000-09-29,0.4132
2000-10-02,-2.0576
2000-10-03,1.6806999999999999
2000-10-04,-3.0992
2000-10-05,2.5586
2000-10-06,-2.4948
2000-10-09,-2.7719
2000-10-10,-1.7544
2000-10-11,-2.9018
2000-10-12,-8.046
2000-10-13,4.0
2000-10-16,-0.9615
2000-10-17,-3.3981
2000-10-18,-2.0101
2000-10-19,3.0769
2000-10-20,-4.4776
2000-10-23,-4.1667
2000-10-24,2.1739
2000-10-25,1.0638
2000-10-26,-0.7895
2000-10-27,-0.5305
2000-10-31,-78.6667
2000-11-01,35.0
2000-11-02,-11.1111
2000-11-03,-6.25
2000-11-06,1.1111
2000-11-07,-3.2967
2000-11-08,-6.8182
2000-11-09,-7.3171
2000-11-10,-1.3158
2000-11-13,0.0
2000-11-14,-18.6667
2000-11-15,-9.8361
2000-11-16,9.0909
2000-11-17,10.0
2000-11-20,10.6061
2000-11-21,-12.3288
2000-11-22,0.0
2000-11-24,6.25
2000-11-27,-1.4706000000000001
2000-11-28,-8.9552
2000-11-29,3.2787
2000-11-30,-3.1746
2000-12-01,6.5574
2000-12-04,-1.5385
2000-12-05,3.125
2000-12-06,1.5152
2000-12-07,-2.9851
2000-12-08,16.9231
2000-12-11,-2.6316
2000-12-12,0.0
2000-12-13,-21.6216
2000-12-14,-3.4483
2000-12-15,-7.1429
2000-12-18,-15.3846
2000-12-19,-2.2727
2000-12-20,23.2558
2000-12-21,5.6604
2000-12-22,3.5714
2000-12-26,0.0
2000-12-27,8.6207
2000-12-28,4.7619
2000-12-29,7.5758
2001-01-02,-2.8169
2001-01-03,2.8986
2001-01-04,-4.2254
2001-01-05,-4.4118
2001-01-08,1.5385
2001-01-09,3.0303
2001-01-10,0.0
2001-01-11,-4.4118
2001-01-12,0.0
2001-01-16,-1.5385
2001-01-17,12.5
2001-01-18,4.1667
2001-01-19,-5.3333
2001-01-22,4.2254
2001-01-23,2.7027
2001-01-24,2.6316
2001-01-25,6.4103
2001-01-26,13.253
2001-01-29,17.2766
2001-01-30,2.7576
2001-01-31,0.2825
2001-02-01,-10.4225
2001-02-02,-0.9434
2001-02-05,9.0476
2001-02-06,9.4614
2001-02-07,9.4415
2001-02-08,0.486
2001-02-09,-2.0556
2001-02-12,-2.5926
2001-02-13,-11.280100000000001
2001-02-14,-2.8571
2001-02-15,8.0882
2001-02-16,-1.4966
2001-02-20,4.4199
2001-02-21,-14.0212
2001-02-22,-6.1538
2001-02-23,-3.2787
2001-02-26,5.2542
2001-02-27,-7.4074
2001-02-28,-0.8696
2001-03-01,-2.9825
2001-03-02,6.6908
2001-03-05,1.6949
2001-03-06,-5.0
2001-03-07,4.2105
2001-03-08,1.0101
2001-03-09,0.0
2001-03-12,-1.8333
2001-03-13,-0.3396
2001-03-14,0.5111
2001-03-15,2.5423999999999998
2001-03-16,-2.4793
2001-03-19,-0.678
2001-03-20,1.5358
2001-03-21,-2.521
2001-03-22,-9.4828
2001-03-23,1.9048
2001-03-26,7.4766
2001-03-27,-2.6087
2001-03-28,-5.3571
2001-03-29,-3.7736
2001-03-30,1.3725
2001-04-02,-2.3211
2001-04-03,-0.7921
2001-04-04,5.7884
2001-04-05,5.6604
2001-04-06,-0.8929
2001-04-09,3.2432
2001-04-10,-0.5236
2001-04-11,5.7895
2001-04-12,1.3267
2001-04-16,19.4763
2001-04-17,-6.1644
2001-04-18,5.5474
2001-04-19,8.5754
2001-04-20,-4.4586
2001-04-23,-1.3333
2001-04-24,0.0
2001-04-25,0.5405
2001-04-26,-0.672
2001-04-27,4.0595
2001-04-30,-0.5202
2001-05-01,1.3072
2001-05-02,-2.5806
2001-05-03,-6.6225000000000005
2001-05-04,-7.6596
2001-05-07,2.9186
2001-05-08,-5.3731
2001-05-09,2.3659
2001-05-10,-2.9276
2001-05-11,-2.6984
2001-05-14,-4.5677
2001-05-15,0.5128
2001-05-16,4.5918
2001-05-17,0.813
2001-05-18,4.0323
2001-05-21,6.2016
2001-05-22,15.9124
2001-05-23,-3.0227
2001-05-24,-11.039
2001-05-25,4.3796
2001-05-29,-1.3986
2001-05-30,0.5674
2001-05-31,0.141
2001-06-01,6.338
2001-06-04,1.3245
2001-06-05,7.8431
2001-06-06,4.8485
2001-06-07,7.2832
2001-06-08,-8.4052
2001-06-11,-8.2353
2001-06-12,3.7179
2001-06-13,8.776299999999999
2001-06-14,0.5682
2001-06-15,-1.6949
2001-06-18,-4.023
2001-06-19,-4.1916
2001-06-20,-6.0
2001-06-21,8.1117
2001-06-22,-1.599
2001-06-25,3.125
2001-06-26,12.6061
2001-06-27,-1.5070000000000001
2001-06-28,9.071
2001-06-29,9.2184
2001-07-02,-16.6055
2001-07-03,-2.0902
2001-07-05,-3.3708
2001-07-06,4.6512
2001-07-09,0.4444
2001-07-10,-1.4381
2001-07-11,-4.3771
2001-07-12,6.2207
2001-07-13,0.1105
2001-07-16,3.9735
2001-07-17,0.8493
2001-07-18,-2.5263
2001-07-19,2.0518
2001-07-20,1.0582
2001-07-23,-2.5131
2001-07-24,-0.2148
2001-07-25,3.3369
2001-07-26,-2.6042
2001-07-27,-0.2139
2001-07-30,0.4287
2001-07-31,-5.5496
2001-08-01,2.9379
2001-08-02,1.6465
2001-08-03,0.7559
2001-08-06,-1.179
2001-08-07,-1.8437999999999999
2001-08-08,-7.6243
2001-08-09,-0.7177
2001-08-10,-12.6506
2001-08-13,-0.6897
2001-08-14,0.0
2001-08-15,-2.7778
2001-08-16,-5.2857
2001-08-17,4.0724
2001-08-20,1.4493
2001-08-21,-0.4286
2001-08-22,-6.7432
2001-08-23,6.9231
2001-08-24,7.6259
2001-08-27,7.3529
2001-08-28,1.9925000000000002
2001-08-29,-6.5934
2001-08-30,1.3072
2001-08-31,-3.2258
2001-09-04,5.3333
2001-09-05,1.1392
2001-09-06,4.5056
2001-09-07,-4.7904
2001-09-10,-0.8805
2001-09-17,-11.802
2001-09-18,2.8777
2001-09-19,-10.4895
2001-09-20,0.0
2001-09-21,-8.125
2001-09-24,5.4422
2001-09-25,-3.2258
2001-09-26,-10.6667
2001-09-27,-1.1194
2001-09-28,-0.9434
2001-10-01,6.4762
2001-10-02,-3.3989
2001-10-03,11.1111
2001-10-04,-5.8333
2001-10-05,5.3097
2001-10-08,3.3613
2001-10-09,-3.252
2001-10-10,0.8403
2001-10-11,3.8333
2001-10-12,-0.4815
2001-10-15,-2.7419000000000002
2001-10-16,4.4776
2001-10-17,0.0
2001-10-18,1.5873
2001-10-19,2.6563
2001-10-22,-4.8706
2001-10-23,-0.8
2001-10-24,0.1613
2001-10-25,3.0596
2001-10-26,5.4688
2001-10-29,3.2593
2001-10-30,-2.439
2001-10-31,2.0588
2001-11-01,-4.1787
2001-11-02,-2.2556
2001-11-05,-2.9231
2001-11-06,-0.9509
2001-11-07,-3.84
2001-11-08,0.0
2001-11-09,3.827
2001-11-12,-1.2821
2001-11-13,6.4935
2001-11-14,-3.5061
2001-11-15,1.1058
2001-11-16,-2.3438
2001-11-19,3.2
2001-11-20,0.0
2001-11-21,-0.7752
2001-11-23,1.0937000000000001
2001-11-26,0.4637
2001-11-27,0.0
2001-11-28,0.7692
2001-11-29,1.9847000000000001
2001-11-30,-6.4371
2001-12-03,0.64
2001-12-04,0.318
2001-12-05,-0.1585
2001-12-06,-0.9524
2001-12-07,-1.9231
2001-12-10,0.4902
2001-12-11,-0.813
2001-12-12,-1.6393
2001-12-13,-5.0
2001-12-14,6.1404
2001-12-17,2.4793
2001-12-18,1.6129
2001-12-19,-6.3492
2001-12-20,-5.0847
2001-12-21,12.6786
2001-12-24,-1.7433
2001-12-26,-0.8065
2001-12-27,1.626
2001-12-28,-1.6
2001-12-31,-2.6016
2002-01-02,3.172
2002-01-03,-0.4854
2002-01-04,0.813
2002-01-07,0.0
2002-01-08,6.129
2002-01-09,-7.2948
2002-01-10,2.2951
2002-01-11,-3.8462
2002-01-14,1.1667
2002-01-15,6.2603
2002-01-16,-6.2016
2002-01-17,2.4793
2002-01-18,-3.3871
2002-01-22,-2.3372
2002-01-23,-3.4188
2002-01-24,-4.4248
2002-01-25,3.7037
2002-01-28,1.7856999999999998
2002-01-29,-4.386
2002-01-30,8.8073
2002-01-31,0.8432
2002-02-01,-1.3378
2002-02-04,-0.8475
2002-02-05,-2.5641
2002-02-06,-2.6316
2002-02-07,-0.7207
2002-02-08,3.4483
2002-02-11,0.0
2002-02-12,-3.5088
2002-02-13,3.2727
2002-02-14,-0.5282
2002-02-15,-2.4779
2002-02-19,2.5408
2002-02-20,-1.7699
2002-02-21,-3.6036
2002-02-22,2.8037
2002-02-25,-1.4545
2002-02-26,-1.476
2002-02-27,-1.3109
2002-02-28,4.3643
2002-03-01,-2.7273
2002-03-04,9.1589
2002-03-05,11.1301
2002-03-06,-0.4622
2002-03-07,-2.9412000000000003
2002-03-08,2.8708
2002-03-11,0.4651
2002-03-12,4.6296
2002-03-13,-1.1799
2002-03-14,5.2239
2002-03-15,-0.5674
2002-03-18,1.4264999999999999
2002-03-19,0.5626
2002-03-20,-1.1189
2002-03-21,0.9901
2002-03-22,2.2409
2002-03-25,0.411
2002-03-26,3.2742
2002-03-27,8.0581
2002-03-28,3.3007
2002-04-01,0.5917
2002-04-02,0.5882
2002-04-03,-0.3509
2002-04-04,-1.4085
2002-04-05,0.0
2002-04-08,2.3810000000000002
2002-04-09,0.0
2002-04-10,-1.7442
2002-04-11,2.9586
2002-04-12,2.8736
2002-04-15,-1.6760000000000002
2002-04-16,2.8409
2002-04-17,-1.6575
2002-04-18,-0.5618
2002-04-19,-1.6949
2002-04-22,-1.1494
2002-04-23,1.5116
2002-04-24,1.9473
2002-04-25,2.0225
2002-04-26,1.3216
2002-04-29,-1.9565000000000001
2002-04-30,5.8758
2002-05-01,0.2094
2002-05-02,-0.7315
2002-05-03,-1.4737
2002-05-06,0.2137
2002-05-07,4.0512
2002-05-08,15.2664
2002-05-09,-2.2222
2002-05-10,8.1818
2002-05-13,4.6218
2002-05-14,6.6667
2002-05-15,-7.1536
2002-05-16,-4.2985
2002-05-17,5.0847
2002-05-20,6.6129
2002-05-21,-1.2103
2002-05-22,-5.2067
2002-05-23,5.412
2002-05-24,-0.3831
2002-05-28,0.6923
2002-05-29,-3.6669
2002-05-30,-5.6305
2002-05-31,-0.8403
2002-06-03,2.3729
2002-06-04,-0.745
2002-06-05,-0.0834
2002-06-06,1.0017
2002-06-07,0.8264
2002-06-10,-1.2295
2002-06-11,-0.5809
2002-06-12,1.0017
2002-06-13,-3.5537
2002-06-14,-4.8843
2002-06-17,0.7207
2002-06-18,-1.9678
2002-06-19,1.7336
2002-06-20,0.8072
2002-06-21,6.4947
2002-06-24,5.4302
2002-06-25,-4.5166
2002-06-26,0.4149
2002-06-27,4.7934
2002-06-28,2.1293
2002-07-01,-8.1081
2002-07-02,0.4202
2002-07-03,1.4226
2002-07-05,1.4851
2002-07-08,-0.8943
2002-07-09,-0.9844
2002-07-10,-8.865
2002-07-11,-4.2727
2002-07-12,-2.6591
2002-07-15,-4.878
2002-07-16,-25.641
2002-07-17,-4.5517
2002-07-18,-2.4566
2002-07-19,-6.963
2002-07-22,2.0701
2002-07-23,-6.3963
2002-07-24,-5.0
2002-07-25,9.473700000000001
2002-07-26,0.1603
2002-07-29,5.6
2002-07-30,6.8182
2002-07-31,-3.5461
2002-08-01,-2.9412000000000003
2002-08-02,-6.2121
2002-08-05,-4.6850000000000005
2002-08-06,5.9322
2002-08-07,2.4
2002-08-08,-27.3438
2002-08-09,2.3656
2002-08-12,-3.3613
2002-08-13,-6.5217
2002-08-14,-1.8605
2002-08-15,0.9479
2002-08-16,11.5023
2002-08-19,8.6316
2002-08-20,-5.0388
2002-08-21,3.0612
2002-08-22,-7.5248
2002-08-23,-4.7109
2002-08-26,-7.191
2002-08-27,-2.4213
2002-08-28,-8.1886
2002-08-29,1.3514
2002-08-30,6.6667
2002-09-03,-0.25
2002-09-04,-7.5188
2002-09-05,-9.2141
2002-09-06,0.8955
2002-09-09,-2.3669000000000002
2002-09-10,-6.0606
2002-09-11,9.354800000000001
2002-09-12,-7.0796
2002-09-13,-2.8571
2002-09-16,4.2484
2002-09-17,0.0
2002-09-18,-1.8809
2002-09-19,3.8339
2002-09-20,5.5385
2002-09-23,-5.8309
2002-09-24,-0.9288
2002-09-25,0.625
2002-09-26,4.0373
2002-09-27,-5.0746
2002-09-30,-5.6604
2002-10-01,4.0
2002-10-02,-1.2821
2002-10-03,1.2987
2002-10-04,-5.7692
2002-10-07,-6.1224
2002-10-08,-5.4348
2002-10-09,-0.3831
2002-10-10,1.1538
2002-10-11,0.7605
2002-10-14,-3.0189
2002-10-15,-0.7782
2002-10-16,-3.1373
2002-10-17,3.2389
2002-10-18,1.9607999999999999
2002-10-21,-1.1538
2002-10-22,-1.1673
2002-10-23,23.2283
2002-10-24,11.5016
2002-10-25,14.613199999999999
2002-10-28,-12.0
2002-10-29,2.2727
2002-10-30,0.2778
2002-10-31,-4.1551
2002-11-01,2.0231
2002-11-04,0.8499
2002-11-05,-5.3371
2002-11-06,-0.2967
2002-11-07,-7.7381
2002-11-08,-6.4516
2002-11-11,-3.7931
2002-11-12,-1.0753
2002-11-13,13.0435
2002-11-14,7.3718
2002-11-15,-1.4925
2002-11-18,-3.0303
2002-11-19,-2.1875
2002-11-20,3.8339
2002-11-21,0.0
2002-11-22,-0.6154
2002-11-25,17.647100000000002
2002-11-26,-2.8947000000000003
2002-11-27,9.4851
2002-11-29,-1.7327
2002-12-02,-3.2746
2002-12-03,-3.6458
2002-12-04,6.7568
2002-12-05,1.2658
2002-12-06,-0.5
2002-12-09,-3.0151
2002-12-10,2.3316
2002-12-11,-2.5316
2002-12-12,2.3377
2002-12-13,-5.5838
2002-12-16,0.8065
2002-12-17,11.4667
2002-12-18,-3.3493
2002-12-19,-4.703
2002-12-20,-4.1558
2002-12-23,0.0
2002-12-24,-4.607
2002-12-26,0.8523
2002-12-27,-1.4085
2002-12-30,-2.5714
2002-12-31,2.6393
2003-01-02,-1.4285999999999999
2003-01-03,-5.2174
2003-01-06,2.4465
2003-01-07,5.9701
2003-01-08,-0.8451
2003-01-09,0.8523
2003-01-10,1.9718
2003-01-13,1.9337
2003-01-14,0.813
2003-01-15,-0.2688
2003-01-16,1.0782
2003-01-17,-1.3333
2003-01-21,-0.5405
2003-01-22,-4.8913
2003-01-23,2.8571
2003-01-24,-1.6667
2003-01-27,1.6949
2003-01-28,-0.2778
2003-01-29,0.8357
2003-01-30,-3.3149
2003-01-31,3.7143
2003-02-03,-2.2039
2003-02-04,-2.5352
2003-02-05,3.4682
2003-02-06,-5.0279
2003-02-07,1.1764999999999999
2003-02-10,4.6512
2003-02-11,-4.1667
2003-02-12,-4.058
2003-02-13,-1.5106000000000002
2003-02-14,2.7607
2003-02-18,7.4627
2003-02-19,-1.3889
2003-02-20,1.4085
2003-02-21,0.5556
2003-02-24,-3.0387
2003-02-25,2.849
2003-02-26,-0.277
2003-02-27,1.1111
2003-02-28,0.5495
2003-03-03,-4.0984
2003-03-04,1.1396
2003-03-05,1.1268
2003-03-06,-1.6713
2003-03-07,-0.8499
2003-03-10,-4.2857
2003-03-11,-0.8955
2003-03-12,-0.9036
2003-03-13,6.383
2003-03-14,-3.1429
2003-03-17,7.3746
2003-03-18,-1.0989
2003-03-19,0.0
2003-03-20,8.3333
2003-03-21,-2.0513
2003-03-24,-3.6649000000000003
2003-03-25,1.087
2003-03-26,-1.8817
2003-03-27,1.3699
2003-03-28,0.0
2003-03-31,-2.7027
2003-04-01,5.5556
2003-04-02,0.5263
2003-04-03,0.2618
2003-04-04,-2.3499
2003-04-07,1.0695000000000001
2003-04-08,-1.3228
2003-04-09,2.1448
2003-04-10,2.8871
2003-04-11,-1.7856999999999998
2003-04-14,2.5974
2003-04-15,0.0
2003-04-16,-1.2658
2003-04-17,4.1026
2003-04-21,1.7241
2003-04-22,1.6949
2003-04-23,3.5714
2003-04-24,0.4598
2003-04-25,1.8307
2003-04-28,0.0
2003-04-29,-1.573
2003-04-30,0.9132
2003-05-01,2.9412000000000003
2003-05-02,3.7363
2003-05-05,1.6949
2003-05-06,0.2083
2003-05-07,-3.1185
2003-05-08,3.8627000000000002
2003-05-09,3.5124
2003-05-12,2.7944
2003-05-13,-1.5534
2003-05-14,-0.3945
2003-05-15,0.0
2003-05-16,-3.9604
2003-05-19,1.6495
2003-05-20,-0.2028
2003-05-21,-0.4065
2003-05-22,0.0
2003-05-23,-5.102
2003-05-27,-3.871
2003-05-28,-1.3423
2003-05-29,5.6689
2003-05-30,1.073
2003-06-02,-2.9724
2003-06-03,-1.5316999999999998
2003-06-04,1.1111
2003-06-05,2.1978
2003-06-06,-3.2258
2003-06-09,-2.0
2003-06-10,0.0
2003-06-11,-0.4535
2003-06-12,-0.4556
2003-06-13,0.4577
2003-06-16,8.8838
2003-06-17,0.0
2003-06-18,-4.1841
2003-06-19,-0.2183
2003-06-20,3.9387
2003-06-23,0.0
2003-06-24,-1.0526
2003-06-25,-2.3404
2003-06-26,2.3965
2003-06-27,-1.9149
2003-06-30,0.8677
2003-07-01,-2.1505
2003-07-02,2.1978
2003-07-03,-1.2903
2003-07-07,2.8322000000000003
2003-07-08,-1.0593
2003-07-09,0.6424
2003-07-10,-0.8511
2003-07-11,4.0773
2003-07-14,1.4433
2003-07-15,0.2033
2003-07-16,-3.4483
2003-07-17,-0.8403
2003-07-18,1.2711999999999999
2003-07-21,-3.3473
2003-07-22,0.6494
2003-07-23,-1.5053999999999998
2003-07-24,-0.2183
2003-07-25,4.5952
2003-07-28,5.8577
2003-07-29,5.5336
2003-07-30,-0.5618
2003-07-31,0.565
2003-08-01,-8.2397
2003-08-04,-2.0408
2003-08-05,-1.875
2003-08-06,-1.2739
2003-08-07,0.4301
2003-08-08,3.8544
2003-08-11,4.5361
2003-08-12,-0.3945
2003-08-13,-2.3762
2003-08-14,4.6653
2003-08-15,1.7442
2003-08-18,1.1429
2003-08-19,-1.1299
2003-08-20,-1.7143000000000002
2003-08-21,1.3566
2003-08-22,0.1912
2003-08-25,-0.7634
2003-08-26,-0.9615
2003-08-27,2.5243
2003-08-28,0.0
2003-08-29,-0.1894
2003-09-02,0.1898
2003-09-03,1.8939
2003-09-04,-2.4164
2003-09-05,0.5714
2003-09-08,3.4091
2003-09-09,-0.5495
2003-09-10,-2.7624
2003-09-11,13.0682
2003-09-12,1.34
2003-09-15,-0.8264
2003-09-16,0.0
2003-09-17,0.0
2003-09-18,-1.0
2003-09-19,-1.8519
2003-09-22,1.2006999999999999
2003-09-23,-2.0339
2003-09-24,-3.2872
2003-09-25,-1.4311
2003-09-26,-0.1815
2003-09-29,-2.0
2003-09-30,-0.3711
2003-10-01,-0.5587
2003-10-02,3.7453
2003-10-03,-0.1805
2003-10-06,-0.5425
2003-10-07,0.9091
2003-10-08,0.5405
2003-10-09,0.1792
2003-10-10,0.0
2003-10-13,0.3578
2003-10-14,-0.8913
2003-10-15,-0.7194
2003-10-16,-0.5435
2003-10-17,-3.4608
2003-10-20,6.6038
2003-10-21,3.3628
2003-10-22,-0.6849
2003-10-23,-0.8621
2003-10-24,-2.2609
2003-10-27,-0.7117
2003-10-28,1.2545
2003-10-29,2.6549
2003-10-30,0.1724
2003-10-31,3.2702
2003-11-03,-2.6667
2003-11-04,3.4247
2003-11-05,5.1325
2003-11-06,0.315
2003-11-07,1.4129
2003-11-10,0.6192
2003-11-11,-1.5385
2003-11-12,1.25
2003-11-13,0.7716
2003-11-14,3.3691
2003-11-17,0.0
2003-11-18,-1.1852
2003-11-19,1.4993
2003-11-20,-0.5908
2003-11-21,1.3373
2003-11-24,4.9853
2003-11-25,1.2570000000000001
2003-11-26,0.5517
2003-11-28,1.6461000000000001
2003-12-01,7.2874
2003-12-02,-0.6289
2003-12-03,-4.9367
2003-12-04,-0.1332
2003-12-05,3.8667
2003-12-08,0.6418
2003-12-09,0.0
2003-12-10,-3.9541
2003-12-11,2.1248
2003-12-12,2.0806
2003-12-15,-1.1465
2003-12-16,1.933
2003-12-17,-0.2528
2003-12-18,1.0139
2003-12-19,0.1255
2003-12-22,0.0
2003-12-23,0.1253
2003-12-24,0.0
2003-12-26,-0.3755
2003-12-29,2.1357
2003-12-30,0.246
2003-12-31,0.4908
2004-01-02,-0.3663
2004-01-05,-0.9804
2004-01-06,0.0
2004-01-07,3.3416
2004-01-08,0.9581
2004-01-09,0.5931
2004-01-12,2.3585
2004-01-13,0.6912
2004-01-14,-0.4577
2004-01-15,-2.2989
2004-01-16,-0.5882
2004-01-20,-0.5917
2004-01-21,0.4762
2004-01-22,3.5545
2004-01-23,0.9153
2004-01-26,2.1542
2004-01-27,-1.1099
2004-01-28,-1.6835
2004-01-29,-0.5708
2004-01-30,2.1814
2004-02-02,-0.4494
2004-02-03,-0.3386
2004-02-04,-0.3398
2004-02-05,-1.7045
2004-02-06,2.3121
2004-02-09,0.113
2004-02-10,-4.0632
2004-02-11,2.9412000000000003
2004-02-12,-0.3429
2004-02-13,-1.8349
2004-02-17,2.2196
2004-02-18,-1.7143000000000002
2004-02-19,0.4651
2004-02-20,-0.6944
2004-02-23,0.8159
2004-02-24,-0.3468
2004-02-25,-1.6240999999999999
2004-02-26,-1.8868
2004-02-27,-1.6827
2004-03-01,0.489
2004-03-02,-1.3382
2004-03-03,1.9729
2004-03-04,1.5718999999999999
2004-03-05,0.3571
2004-03-08,-1.4235
2004-03-09,-3.0084
2004-03-10,-2.6055
2004-03-11,-1.9108
2004-03-12,9.0909
2004-03-15,-2.9762
2004-03-16,-1.5951
2004-03-17,3.2419000000000002
2004-03-18,1.6907999999999999
2004-03-19,-3.3254
2004-03-22,-1.8428
2004-03-23,1.7522
2004-03-24,0.738
2004-03-25,3.1746
2004-03-26,-1.3018
2004-03-29,1.9184999999999999
2004-03-30,0.0
2004-03-31,3.5294
2004-04-01,-2.2727
2004-04-02,1.7442
2004-04-05,-0.3429
2004-04-06,-1.2615
2004-04-07,1.626
2004-04-08,2.2857
2004-04-12,0.8939
2004-04-13,-0.6645
2004-04-14,0.223
2004-04-15,0.0
2004-04-16,1.2236
2004-04-19,-0.989
2004-04-20,-3.1077
2004-04-21,0.0
2004-04-22,3.8946
2004-04-23,-0.7718
2004-04-26,-0.4444
2004-04-27,2.3437
2004-04-28,-1.7448000000000001
2004-04-29,3.3296
2004-04-30,0.3222
2004-05-03,5.4604
2004-05-04,0.6091
2004-05-05,-1.6145
2004-05-06,0.3077
2004-05-07,-1.8405
2004-05-10,-0.1042
2004-05-11,0.4171
2004-05-12,0.1038
2004-05-13,-1.1411
2004-05-14,1.2591999999999999
2004-05-17,-7.8756
2004-05-18,0.6749
2004-05-19,-1.1173
2004-05-20,-2.8249
2004-05-21,2.4419
2004-05-24,-1.2486
2004-05-25,3.5632
2004-05-26,1.5537999999999998
2004-05-27,1.5301
2004-05-28,0.1076
2004-06-01,0.2151
2004-06-02,-1.2876
2004-06-03,-2.1739
2004-06-04,1.2222
