ticker,JRCOQ US Equity
2000-05-23,-3.0702
2000-05-24,1.81
2000-05-25,0.0
2000-05-26,-2.2222
2000-05-30,-3.6364
2000-05-31,-1.8868
2000-06-01,1.4423
2000-06-02,4.2654
2000-06-05,-0.9091
2000-06-06,1.8349
2000-06-07,1.8018
2000-06-08,7.0796
2000-06-09,-1.6529
2000-06-12,-3.3613
2000-06-13,3.9130000000000003
2000-06-14,5.4393
2000-06-15,1.9841
2000-06-16,0.0
2000-06-19,1.5564
2000-06-20,0.0
2000-06-21,1.9157
2000-06-22,-3.0075
2000-06-23,0.7752
2000-06-26,1.5385
2000-06-27,4.1667
2000-06-28,4.7273
2000-06-29,-0.6944
2000-06-30,2.0979
2000-07-03,-0.3425
2000-07-05,0.3436
2000-07-06,0.6849
2000-07-07,0.0
2000-07-10,-1.7006999999999999
2000-07-11,-3.8062
2000-07-12,9.3525
2000-07-13,-4.2763
2000-07-14,4.4674
2000-07-17,-2.3026
2000-07-18,-2.3569
2000-07-19,-1.3793
2000-07-20,-1.3986
2000-07-21,-1.7730000000000001
2000-07-24,-1.083
2000-07-25,-1.4599
2000-07-26,1.4815
2000-07-27,-1.0949
2000-07-28,5.1661
2000-07-31,-1.7544
2000-08-01,-1.4285999999999999
2000-08-02,-0.3623
2000-08-03,0.0
2000-08-04,1.8182
2000-08-07,-0.3571
2000-08-08,-1.7921
2000-08-09,-1.4599
2000-08-10,-1.1111
2000-08-11,-0.3745
2000-08-14,1.5038
2000-08-15,0.0
2000-08-16,0.7407
2000-08-17,-1.1029
2000-08-18,-0.3717
2000-08-21,0.7463
2000-08-22,-0.3704
2000-08-23,0.0
2000-08-24,0.3717
2000-08-25,0.3704
2000-08-28,-0.369
2000-08-29,0.3704
2000-08-30,0.0
2000-08-31,-2.583
2000-09-01,0.0
2000-09-05,-2.2727
2000-09-06,0.3876
2000-09-07,-0.7722
2000-09-08,-0.3891
2000-09-11,2.7344
2000-09-12,0.0
2000-09-13,-0.7605
2000-09-14,2.682
2000-09-15,-0.3731
2000-09-18,-4.4944
2000-09-19,2.7451
2000-09-20,4.5802
2000-09-21,-0.7299
2000-09-22,0.0
2000-09-25,-0.7353
2000-09-26,-3.3333
2000-09-27,-0.7663
2000-09-28,6.5637
2000-09-29,-3.6231999999999998
2000-10-02,-9.0226
2000-10-03,2.4793
2000-10-04,0.0
2000-10-05,3.629
2000-10-06,-2.3346
2000-10-09,2.7888
2000-10-10,-0.3876
2000-10-11,0.3891
2000-10-12,-1.1628
2000-10-13,0.0
2000-10-16,-0.3922
2000-10-17,-1.1811
2000-10-18,1.1952
2000-10-19,6.6929
2000-10-20,-2.952
2000-10-23,1.9011
2000-10-24,2.2388
2000-10-25,0.365
2000-10-26,-1.8182
2000-10-27,0.0
2000-10-30,4.0741
2000-10-31,1.4235
2000-11-01,-1.0526
2000-11-02,1.4184
2000-11-03,-2.0979
2000-11-06,2.8571
2000-11-07,1.3889
2000-11-08,0.0
2000-11-09,-1.0274
2000-11-10,-3.4602
2000-11-13,0.0
2000-11-14,3.2258
2000-11-15,2.0833
2000-11-16,-2.0408
2000-11-17,0.6944
2000-11-20,0.0
2000-11-21,-0.6897
2000-11-22,0.3472
2000-11-24,1.0381
2000-11-27,-5.4795
2000-11-28,-2.1739
2000-11-29,-0.3704
2000-11-30,0.0
2000-12-01,-0.3717
2000-12-04,-2.9851
2000-12-05,1.5385
2000-12-06,0.0
2000-12-07,-1.1364
2000-12-08,1.1494
2000-12-11,0.0
2000-12-12,0.0
2000-12-13,0.7576
2000-12-14,-0.3759
2000-12-15,0.7547
2000-12-18,0.3745
2000-12-19,0.0
2000-12-20,-0.3731
2000-12-21,-4.8689
2000-12-22,0.7874
2000-12-26,0.3906
2000-12-27,1.1673
2000-12-28,0.7692
2000-12-29,-1.9083999999999999
2001-01-02,-0.7782
2001-01-03,0.3922
2001-01-04,2.3438
2001-01-05,-0.3817
2001-01-08,-1.1494
2001-01-09,2.7132
2001-01-10,1.1320999999999999
2001-01-11,0.7463
2001-01-12,0.7407
2001-01-16,-0.7353
2001-01-17,0.7407
2001-01-18,-1.1029
2001-01-19,-0.3717
2001-01-22,-1.1194
2001-01-23,0.3774
2001-01-24,-0.3759
2001-01-25,-0.3774
2001-01-26,0.0
2001-01-29,2.9091
2001-01-30,-1.649
2001-01-31,-0.5988
2001-02-01,0.6024
2001-02-02,-0.2994
2001-02-05,0.0
2001-02-06,0.6006
2001-02-07,0.597
2001-02-08,-3.8576
2001-02-09,-0.1235
2001-02-12,1.6069
2001-02-13,-0.5474
2001-02-14,0.9174
2001-02-15,0.303
2001-02-16,-0.8459
2001-02-20,0.975
2001-02-21,-1.0863
2001-02-22,-0.7932
2001-02-23,-1.476
2001-02-26,2.8714
2001-02-27,-0.7888
2001-02-28,-0.6116
2001-03-01,0.0
2001-03-02,0.0
2001-03-05,0.0
2001-03-06,0.0
2001-03-07,1.5385
2001-03-08,0.6061
2001-03-09,-2.4096
2001-03-12,-0.6173
2001-03-13,0.3106
2001-03-14,-0.6192
2001-03-15,0.6854
2001-03-16,-0.0619
2001-03-19,0.0
2001-03-20,-0.9288
2001-03-21,-0.1875
2001-03-22,0.3757
2001-03-23,1.1853
2001-03-26,-0.7398
2001-03-27,1.1801
2001-03-28,-1.1663999999999999
2001-03-29,0.0
2001-03-30,1.9255
2001-04-02,-3.7172
2001-04-03,-3.1646
2001-04-04,3.268
2001-04-05,1.2658
2001-04-06,-0.9375
2001-04-09,-0.8833
2001-04-10,2.0369
2001-04-11,-0.7486
2001-04-12,0.8799
2001-04-16,-0.3738
2001-04-17,0.0625
2001-04-18,1.875
2001-04-19,0.9202
2001-04-20,-2.8571
2001-04-23,0.6258
2001-04-24,0.4353
2001-04-25,2.1672
2001-04-26,-5.7576
2001-04-27,1.1576
2001-04-30,0.445
2001-05-01,0.3165
2001-05-02,-0.9464
2001-05-03,0.1274
2001-05-04,0.5089
2001-05-07,1.2658
2001-05-08,2.25
2001-05-09,1.4059
2001-05-10,0.7233
2001-05-11,0.4189
2001-05-14,-0.4768
2001-05-15,1.4371
2001-05-16,0.059
2001-05-17,0.0
2001-05-18,0.236
2001-05-21,0.0589
2001-05-22,-0.1765
2001-05-23,-0.4125
2001-05-24,1.0651
2001-05-25,-0.0585
2001-05-29,1.0545
2001-05-30,-2.029
2001-05-31,0.5917
2001-06-01,0.1176
2001-06-04,1.6451
2001-06-05,3.526
2001-06-06,0.3908
2001-06-07,-1.2792
2001-06-08,-1.6901000000000002
2001-06-11,-1.4327
2001-06-12,1.6279
2001-06-13,-0.286
2001-06-14,-3.0981
2001-06-15,-0.8289
2001-06-18,-1.4925
2001-06-19,0.8485
2001-06-20,-1.262
2001-06-21,-2.3128
2001-06-22,2.0561
2001-06-25,-1.7094
2001-06-26,0.559
2001-06-27,3.2736
2001-06-28,1.9737
2001-06-29,-5.5718
2001-07-02,5.5901
2001-07-03,1.6471
2001-07-05,-0.6366
2001-07-06,-1.5725
2001-07-09,-0.5917
2001-07-10,-0.5952
2001-07-11,1.1976
2001-07-12,0.8876
2001-07-13,1.7595
2001-07-16,-2.0749
2001-07-17,1.236
2001-07-18,-0.9884
2001-07-19,3.0534
2001-07-20,0.0
2001-07-23,0.0
2001-07-24,-3.3048
2001-07-25,0.7661
2001-07-26,-0.5263
2001-07-27,-0.5291
2001-07-30,3.4279
2001-07-31,0.0
2001-08-01,2.8571
2001-08-02,-2.2222
2001-08-03,-2.3295
2001-08-06,-0.4072
2001-08-07,-0.4673
2001-08-08,0.1761
2001-08-09,-0.1172
2001-08-10,-0.7038
2001-08-13,0.3544
2001-08-14,0.1177
2001-08-15,0.2939
2001-08-16,1.4068
2001-08-17,0.8092
2001-08-20,1.9495
2001-08-21,0.225
2001-08-22,-0.3367
2001-08-23,0.3378
2001-08-24,0.5612
2001-08-27,-0.1116
2001-08-28,-0.4469
2001-08-29,-1.1223
2001-08-30,0.681
2001-08-31,-0.3382
2001-09-04,-0.1131
2001-09-05,0.0
2001-09-06,-2.1518
2001-09-07,1.0995
2001-09-10,0.2862
2001-09-17,-3.2534
2001-09-18,0.0
2001-09-19,0.295
2001-09-20,-2.4706
2001-09-21,-1.0856
2001-09-24,0.0
2001-09-25,-0.6098
2001-09-26,-2.454
2001-09-27,-0.2516
2001-09-28,4.0353
2001-10-01,-6.6061
2001-10-02,-1.6872
2001-10-03,1.6502
2001-10-04,3.8961
2001-10-05,-1.25
2001-10-08,-0.0633
2001-10-09,-0.8866
2001-10-10,-0.3834
2001-10-11,0.7056
2001-10-12,0.5732
2001-10-15,1.8999000000000001
2001-10-16,1.1809
2001-10-17,-1.5971
2001-10-18,-0.0624
2001-10-19,-0.7495
2001-10-22,5.0975
2001-10-23,-0.7186
2001-10-24,-2.2919
2001-10-25,0.9259
2001-10-26,1.5291000000000001
2001-10-29,-1.9277
2001-10-30,1.4742
2001-10-31,4.1162
2001-11-01,0.8721
2001-11-02,0.2882
2001-11-05,2.2989
2001-11-06,0.5618
2001-11-07,0.5587
2001-11-08,0.4444
2001-11-09,-0.9956
2001-11-12,-0.838
2001-11-13,1.9718
2001-11-14,-0.1105
2001-11-15,0.6637
2001-11-16,1.0989
2001-11-19,3.5326
2001-11-20,-3.5171
2001-11-21,-1.9586999999999999
2001-11-23,3.4961
2001-11-26,0.2681
2001-11-27,-0.8021
2001-11-28,-0.3774
2001-11-29,2.0022
2001-11-30,0.7958
2001-12-03,-0.2105
2001-12-04,0.211
2001-12-05,0.1053
2001-12-06,0.4206
2001-12-07,-1.3613
2001-12-10,-1.5393
2001-12-11,1.1320999999999999
2001-12-12,2.0789
2001-12-13,-0.6789
2001-12-14,1.2093
2001-12-17,-1.039
2001-12-18,0.0
2001-12-19,0.0525
2001-12-20,-1.3641
2001-12-21,3.2979
2001-12-24,0.4119
2001-12-26,4.8718
2001-12-27,2.1027
2001-12-28,-1.4368
2001-12-31,2.2352
2002-01-02,-3.8973
2002-01-03,-0.8408
2002-01-04,-0.2494
2002-01-07,-0.75
2002-01-08,0.7053
2002-01-09,-0.4502
2002-01-10,0.3015
2002-01-11,-0.7014
2002-01-14,-1.11
2002-01-15,-0.5102
2002-01-16,-0.4103
2002-01-17,-0.103
2002-01-18,-0.5155
2002-01-22,0.7772
2002-01-23,0.0
2002-01-24,0.7712
2002-01-25,-0.7653
2002-01-28,0.1542
2002-01-29,-0.1027
2002-01-30,2.0041
2002-01-31,0.5542
2002-02-01,0.3006
2002-02-04,0.7493
2002-02-05,-0.6941
2002-02-06,1.0484
2002-02-07,3.2609
2002-02-08,0.3349
2002-02-11,-5.1979
2002-02-12,0.3018
2002-02-13,0.2508
2002-02-14,-0.4002
2002-02-15,0.452
2002-02-19,-0.65
2002-02-20,0.6543
2002-02-21,-1.0
2002-02-22,1.0101
2002-02-25,-0.1
2002-02-26,-0.7508
2002-02-27,-1.412
2002-02-28,-0.7673
2002-03-01,-0.0515
2002-03-04,1.3925
2002-03-05,0.3052
2002-03-06,1.5213
2002-03-07,-0.1998
2002-03-08,1.5516
2002-03-11,0.6407
2002-03-12,0.6366
2002-03-13,-0.9246
2002-03-14,1.8173
2002-03-15,-0.6753
2002-03-18,1.5542
2002-03-19,2.3434
2002-03-20,-0.8879
2002-03-21,1.3673
2002-03-22,-2.3256
2002-03-25,2.6189999999999998
2002-03-26,-1.1601
2002-03-27,0.7042
2002-03-28,-1.1655
2002-04-01,0.0
2002-04-02,-0.9434
2002-04-03,0.0952
2002-04-04,0.333
2002-04-05,2.4182
2002-04-08,-0.5093
2002-04-09,0.0465
2002-04-10,-1.1628
2002-04-11,-1.6941000000000002
2002-04-12,2.4414
2002-04-15,-0.4673
2002-04-16,1.9718
2002-04-17,-2.0258
2002-04-18,4.1353
2002-04-19,-1.9856
2002-04-22,0.5985
2002-04-23,-3.2037
2002-04-24,1.4657
2002-04-25,0.0466
2002-04-26,-1.8631
2002-04-29,0.617
2002-04-30,2.1226
2002-05-01,0.2309
2002-05-02,-0.2304
2002-05-03,0.2309
2002-05-06,-0.7834
2002-05-07,-0.1393
2002-05-08,0.6512
2002-05-09,-0.1848
2002-05-10,-0.463
2002-05-13,1.3488
2002-05-14,-0.1836
2002-05-15,0.0
2002-05-16,0.5057
2002-05-17,-1.0522
2002-05-20,-0.5548
2002-05-21,0.7438
2002-05-22,-0.1846
2002-05-23,-0.601
2002-05-24,0.2326
2002-05-28,-0.464
2002-05-29,-2.0979
2002-05-30,2.1429
2002-05-31,-0.9324
2002-06-03,-0.1882
2002-06-04,-1.4144
2002-06-05,-0.0478
2002-06-06,-0.8134
2002-06-07,-0.193
2002-06-10,0.29
2002-06-11,1.012
2002-06-12,-4.9141
2002-06-13,1.1039
2002-06-14,2.9777
2002-06-17,2.0241
2002-06-18,-0.0472
2002-06-19,-3.0246
2002-06-20,1.1209
2002-06-21,-1.9759
2002-06-24,1.5241
2002-06-25,-0.2421
2002-06-26,-1.4563
2002-06-27,-2.2167
2002-06-28,1.2594
2002-07-01,-4.2289
2002-07-02,-2.8571
2002-07-03,-0.2674
2002-07-05,3.7534
2002-07-08,-1.5504
2002-07-09,-0.105
2002-07-10,-1.4188
2002-07-11,-1.3326
2002-07-12,0.7023
2002-07-15,-1.9849999999999999
2002-07-16,-3.6672000000000002
2002-07-17,-0.5682
2002-07-18,-0.6857
2002-07-19,-2.4741
2002-07-22,-0.295
2002-07-23,-3.1953
2002-07-24,-1.3447
2002-07-25,3.1599
2002-07-26,0.8408
2002-07-29,5.1221
2002-07-30,1.813
2002-07-31,1.3912
2002-08-01,-0.1098
2002-08-02,-2.1978
2002-08-05,-4.0449
2002-08-06,2.3419
2002-08-07,2.8604000000000003
2002-08-08,0.0
2002-08-09,-1.6684999999999999
2002-08-12,0.0566
2002-08-13,-2.883
2002-08-14,0.5239
2002-08-15,3.0689
2002-08-16,1.1236
2002-08-19,2.5
2002-08-20,-1.4634
2002-08-21,1.3751
2002-08-22,-1.248
2002-08-23,-1.3736
2002-08-26,1.3928
2002-08-27,-1.0989
2002-08-28,0.4444
2002-08-29,1.2168
2002-08-30,-0.3825
2002-09-03,-1.2617
2002-09-04,2.9444
2002-09-05,-0.7016
2002-09-06,3.8587
2002-09-09,2.8257
2002-09-10,1.7303
2002-09-11,-1.8509
2002-09-12,-0.4587
2002-09-13,0.0512
2002-09-16,-0.3071
2002-09-17,-1.8479999999999999
2002-09-18,-0.6276
2002-09-19,-1.5789
2002-09-20,1.123
2002-09-23,-2.6441
2002-09-24,0.2173
2002-09-25,0.2168
2002-09-26,2.5419
2002-09-27,-0.1582
2002-09-30,-0.4226
2002-10-01,1.8568
2002-10-02,-2.4479
2002-10-03,0.7475
2002-10-04,-2.1198
2002-10-07,-2.4905
2002-10-08,-2.1655
2002-10-09,-1.5891
2002-10-10,3.8062
2002-10-11,2.7222
2002-10-14,0.1082
2002-10-15,5.0243
2002-10-16,-4.4239
2002-10-17,3.7675
2002-10-18,-0.4668
2002-10-21,1.4591
2002-10-22,-0.565
2002-10-23,-0.2066
2002-10-24,-0.5694
2002-10-25,1.2493
2002-10-28,-1.5424
2002-10-29,-0.7833
2002-10-30,-1.5789
2002-10-31,-1.2299
2002-11-01,2.4364
2002-11-04,0.74
2002-11-05,-0.1049
2002-11-06,2.0483
2002-11-07,-2.2131
2002-11-08,-1.1579
2002-11-11,-1.3845
2002-11-12,-0.6479
2002-11-13,0.2717
2002-11-14,0.7588
2002-11-15,0.0538
2002-11-18,-0.8065
2002-11-19,-0.542
2002-11-20,0.545
2002-11-21,2.0596
2002-11-22,-0.1593
2002-11-25,0.0532
2002-11-26,-1.6481
2002-11-27,2.7027
2002-11-29,-0.2632
2002-12-02,0.3166
2002-12-03,1.3151
2002-12-04,-0.3115
2002-12-05,-2.5
2002-12-06,0.6944
2002-12-09,-2.122
2002-12-10,-1.084
2002-12-11,-0.274
2002-12-12,-1.1538
2002-12-13,-1.0561
2002-12-16,1.9663
2002-12-17,-5.3444
2002-12-18,-1.0477
2002-12-19,0.5882
2002-12-20,0.7602
2002-12-23,1.567
2002-12-24,-0.2857
2002-12-26,1.4327
2002-12-27,-1.2429000000000001
2002-12-30,0.5149
2002-12-31,1.1952
2003-01-02,2.6997
2003-01-03,-1.8072
2003-01-06,0.3904
2003-01-07,-0.6667
2003-01-08,-0.7271
2003-01-09,1.0704
2003-01-10,-0.5017
2003-01-13,-0.8403
2003-01-14,0.339
2003-01-15,0.1126
2003-01-16,-0.3937
2003-01-17,-2.2586
2003-01-21,-1.3287
2003-01-22,-0.7026
2003-01-23,0.1769
2003-01-24,-1.4126
2003-01-27,-2.3881
2003-01-28,-1.7737
2003-01-29,1.6189
2003-01-30,-2.5735
2003-01-31,7.1068999999999996
2003-02-03,-3.4058
2003-02-04,-2.0061
2003-02-05,-0.7444
2003-02-06,-0.4375
2003-02-07,-2.3854
2003-02-10,-0.9646
2003-02-11,-1.8182
2003-02-12,-1.1243
2003-02-13,-0.5351
2003-02-14,1.8157
2003-02-18,0.8587
2003-02-19,-0.4584
2003-02-20,-0.9868
2003-02-21,1.794
2003-02-24,-1.3054999999999999
2003-02-25,1.1905000000000001
2003-02-26,-0.915
2003-02-27,0.6596
2003-02-28,-0.5898
2003-03-03,0.0
2003-03-04,-0.4614
2003-03-05,-0.7285
2003-03-06,0.0667
2003-03-07,1.1333
2003-03-10,-2.1094
2003-03-11,0.3367
2003-03-12,0.0671
2003-03-13,3.4205
2003-03-14,0.5837
2003-03-17,0.5158
2003-03-18,-0.5773
2003-03-19,1.3548
2003-03-20,-1.5276999999999998
2003-03-21,1.5514000000000001
2003-03-24,-2.9917
2003-03-25,2.231
2003-03-26,-3.3376
2003-03-27,1.1952
2003-03-28,0.0656
2003-03-31,0.0656
2003-04-01,-0.5242
2003-04-02,1.2516
2003-04-03,0.3904
2003-04-04,-2.1387
2003-04-07,2.7815
2003-04-08,-1.9973999999999998
2003-04-09,-0.5917
2003-04-10,1.7856999999999998
2003-04-11,0.3249
2003-04-14,4.2746
2003-04-15,-0.8696
2003-04-16,5.1378
2003-04-17,0.4768
2003-04-21,1.4828000000000001
2003-04-22,1.9870999999999999
2003-04-23,0.8023
2003-04-24,-1.7624
2003-04-25,-0.6944
2003-04-28,3.6131
2003-04-29,0.0
2003-04-30,-0.3937
2003-05-01,-0.2823
2003-05-02,2.4349
2003-05-05,-0.6633
2003-05-06,1.8364
2003-05-07,-1.6393
2003-05-08,0.1667
2003-05-09,1.7748
2003-05-12,-1.8529
2003-05-13,0.4442
2003-05-14,1.1609
2003-05-15,-0.5464
2003-05-16,-0.1099
2003-05-19,-0.165
2003-05-20,0.0
2003-05-21,0.3857
2003-05-22,0.1098
2003-05-23,0.0548
2003-05-27,-0.6575
2003-05-28,0.6619
2003-05-29,-0.274
2003-05-30,0.0
2003-06-02,0.0
2003-06-03,0.0
2003-06-04,1.0989
2003-06-05,0.4891
2003-06-06,2.2174
2003-06-09,-4.1799
2003-06-10,-0.3313
2003-06-11,0.554
2003-06-12,-0.8264
2003-06-13,-1.0
2003-06-16,3.1425
2003-06-17,0.0
2003-06-18,-0.4897
2003-06-19,-4.4286
2003-06-20,0.6865
2003-06-23,-1.7614
2003-06-24,1.4459
2003-06-25,1.0832
2003-06-26,1.692
2003-06-27,0.5546
2003-06-30,-0.2206
2003-07-01,-0.2211
2003-07-02,0.831
2003-07-03,-0.2747
2003-07-07,1.0468
2003-07-08,0.0545
2003-07-09,-0.8174
2003-07-10,0.2198
2003-07-11,0.2193
2003-07-14,0.6565
2003-07-15,0.4348
2003-07-16,-0.5952
2003-07-17,0.2722
2003-07-18,1.1944
2003-07-21,0.1609
2003-07-22,-0.8034
2003-07-23,-0.378
2003-07-24,-0.271
2003-07-25,1.1413
2003-07-28,-0.1612
2003-07-29,-0.4306
2003-07-30,-0.5405
2003-07-31,-0.1087
2003-08-01,-1.4689999999999999
2003-08-04,-0.3313
2003-08-05,-0.277
2003-08-06,0.2222
2003-08-07,-0.7761
2003-08-08,0.0
2003-08-11,1.1173
2003-08-12,1.3812
2003-08-13,1.0899
2003-08-14,-0.2156
2003-08-15,-0.5943
2003-08-18,-0.8696
2003-08-19,0.8772
2003-08-20,-1.3587
2003-08-21,0.1102
2003-08-22,-1.0457
2003-08-25,0.1112
2003-08-26,-0.2778
2003-08-27,0.0
2003-08-28,-0.1114
2003-08-29,0.0
2003-09-02,1.7847
2003-09-03,1.2603
2003-09-04,0.0
2003-09-05,-0.8658
2003-09-08,1.31
2003-09-09,0.2155
2003-09-10,-1.2366
2003-09-11,0.4355
2003-09-12,0.6504
2003-09-15,-0.4308
2003-09-16,2.3797
2003-09-17,0.4226
2003-09-18,2.525
2003-09-19,-2.155
2003-09-22,-0.1049
2003-09-23,1.3123
2003-09-24,-1.8135
2003-09-25,-2.058
2003-09-26,-0.8082
2003-09-29,1.5209000000000001
2003-09-30,0.321
2003-10-01,1.2267000000000001
2003-10-02,0.3688
2003-10-03,1.8898000000000001
2003-10-06,-0.1546
2003-10-07,0.6192
2003-10-08,-1.1795
2003-10-09,0.7784
2003-10-10,-0.5149
2003-10-13,1.3975
2003-10-14,1.7356
2003-10-15,0.4516
2003-10-16,-2.5475
2003-10-17,3.1266
2003-10-20,-1.4414
2003-10-21,1.6641
2003-10-22,-1.8849
2003-10-23,0.8595
2003-10-24,-1.2530999999999999
2003-10-27,2.0305
2003-10-28,-0.4975
2003-10-29,0.3
2003-10-30,-0.9472
2003-10-31,0.8052
2003-11-03,0.4993
2003-11-04,0.0497
2003-11-05,-0.4469
2003-11-06,1.0474
2003-11-07,-0.8391
2003-11-10,-0.7466
2003-11-11,-0.5517
2003-11-12,0.8573
2003-11-13,0.0
2003-11-14,-1.15
2003-11-17,-0.8599
2003-11-18,-1.3265
2003-11-19,0.4654
2003-11-20,0.4117
2003-11-21,0.6151
2003-11-24,1.8849
2003-11-25,0.5
2003-11-26,-0.5473
2003-11-28,-0.2001
2003-12-01,0.802
2003-12-02,-0.547
2003-12-03,-0.45
2003-12-04,-0.1005
2003-12-05,-0.2514
2003-12-08,-1.1593
2003-12-09,2.9067
2003-12-10,-1.1397
2003-12-11,1.1028
2003-12-12,0.2479
2003-12-15,-0.0989
2003-12-16,-0.396
2003-12-17,-0.1491
2003-12-18,-0.4978
2003-12-19,0.2001
2003-12-22,0.5991
2003-12-23,1.2407
2003-12-24,-0.4902
2003-12-26,0.3448
2003-12-29,2.5037000000000003
2003-12-30,0.3352
2003-12-31,-1.1933
2004-01-02,1.1594
2004-01-05,0.382
2004-01-06,0.1427
2004-01-07,-0.3325
2004-01-08,-0.0477
2004-01-09,-0.0477
2004-01-12,0.1908
2004-01-13,-0.2857
2004-01-14,0.0478
2004-01-15,0.0955
2004-01-16,-0.3815
2004-01-20,0.7659
2004-01-21,0.0
2004-01-22,-1.2352
2004-01-23,0.2886
2004-01-26,0.8633
2004-01-27,0.3329
2004-01-28,0.0
2004-01-29,0.237
2004-01-30,-0.1891
2004-02-02,-0.1421
2004-02-03,-0.0949
2004-02-04,-0.7597
2004-02-05,-1.2919
2004-02-06,0.2424
2004-02-09,0.1451
2004-02-10,1.4003
2004-02-11,0.2381
2004-02-12,-0.38
2004-02-13,-0.8107
2004-02-17,1.2019
2004-02-18,-0.4751
2004-02-19,-1.4797
2004-02-20,1.3566
2004-02-23,-1.0038
2004-02-24,-1.2071
2004-02-25,0.5376
2004-02-26,-0.8264
2004-02-27,-1.3725
2004-03-01,1.5905
2004-03-02,-0.4403
2004-03-03,-0.688
2004-03-04,0.6927
2004-03-05,-0.344
2004-03-08,-0.0986
2004-03-09,-0.0987
2004-03-10,-1.3834
2004-03-11,-0.2505
2004-03-12,2.4611
2004-03-15,-3.5294
2004-03-16,1.8293
2004-03-17,1.7964
2004-03-18,0.5392
2004-03-19,-0.0488
2004-03-22,-2.1951
2004-03-23,0.7481
2004-03-24,-0.8911
2004-03-25,1.0989
2004-03-26,0.6423
2004-03-29,1.62
2004-03-30,1.0628
2004-03-31,-0.0956
2004-04-01,2.6316
2004-04-02,1.8182
2004-04-05,-2.0604
2004-04-06,-0.6545
2004-04-07,0.0
2004-04-08,0.0
2004-04-12,-0.9412
2004-04-13,-1.6627
2004-04-14,0.7246
2004-04-15,-0.7674
2004-04-16,0.9667
2004-04-19,0.0957
2004-04-20,1.8173
2004-04-21,0.5167
2004-04-22,-0.2804
2004-04-23,-0.7498
2004-04-26,0.0944
2004-04-27,0.0
2004-04-28,-2.9717000000000002
2004-04-29,0.0
2004-04-30,-3.5975
2004-05-03,3.3787
2004-05-04,-0.3415
2004-05-05,0.4895
2004-05-06,-1.5587
2004-05-07,-2.2761
2004-05-10,0.557
2004-05-11,0.5035
2004-05-12,0.5511
2004-05-13,-0.6976
2004-05-14,-0.9533
2004-05-17,-1.9757
2004-05-18,0.7752
2004-05-19,-0.7179
2004-05-20,0.2583
2004-05-21,0.9789
2004-05-24,0.1531
2004-05-25,1.4773
2004-05-26,-1.4558
2004-05-27,-0.8151
2004-05-28,-0.3595
2004-06-01,2.4227
2004-06-02,-0.7549
2004-06-03,-1.5213
2004-06-04,1.2358
2004-06-07,2.238
2004-06-08,-0.3483
2004-06-09,-0.8987
2004-06-10,0.7557
2004-06-14,-0.15
2004-06-15,0.8513
