ticker,MZIAQ US Equity
2000-05-25,-0.7782
2000-05-26,0.3922
2000-05-30,1.5625
2000-05-31,-2.6923
2000-06-01,2.7668
2000-06-02,1.9231
2000-06-05,-1.1320999999999999
2000-06-06,-2.2901
2000-06-07,0.0
2000-06-08,-2.3438
2000-06-09,0.8
2000-06-12,1.1905000000000001
2000-06-13,0.0
2000-06-14,-0.3922
2000-06-15,0.0
2000-06-16,-1.9685000000000001
2000-06-19,-2.008
2000-06-20,-1.6393
2000-06-21,-1.6667
2000-06-22,-2.9661
2000-06-23,2.6201
2000-06-26,1.7021
2000-06-27,-2.5105
2000-06-28,-3.5137
2000-06-29,0.0832
2000-06-30,3.1111
2000-07-03,-0.8621
2000-07-05,-0.8696
2000-07-06,1.7544
2000-07-07,-0.431
2000-07-10,0.8658
2000-07-11,1.2876
2000-07-12,0.0
2000-07-13,6.3559
2000-07-14,-0.7968
2000-07-17,-2.4096
2000-07-18,0.823
2000-07-19,-4.898
2000-07-20,1.2876
2000-07-21,3.3898
2000-07-24,-6.1475
2000-07-25,2.1834
2000-07-26,-3.4188
2000-07-27,0.4425
2000-07-28,-1.7621
2000-07-31,3.1390000000000002
2000-08-01,-0.8696
2000-08-02,-0.8772
2000-08-03,-1.3274
2000-08-04,2.6906
2000-08-07,2.1834
2000-08-08,0.4274
2000-08-09,1.2766
2000-08-10,0.4202
2000-08-11,1.6736
2000-08-14,0.823
2000-08-15,-1.6327
2000-08-16,1.2116
2000-08-17,0.8264
2000-08-18,-1.2295
2000-08-21,0.0
2000-08-22,2.9046
2000-08-23,2.4194
2000-08-24,0.3937
2000-08-25,-0.7843
2000-08-28,0.0
2000-08-29,0.7905
2000-08-30,-1.5686
2000-08-31,-1.5936
2000-09-01,1.2146
2000-09-05,3.6
2000-09-06,0.0
2000-09-07,1.9304999999999999
2000-09-08,-1.1364
2000-09-11,0.7663
2000-09-12,3.0418
2000-09-13,0.738
2000-09-14,0.3663
2000-09-15,-1.0949
2000-09-18,-3.69
2000-09-19,-2.2989
2000-09-20,-1.5686
2000-09-21,-5.5777
2000-09-22,-0.4219
2000-09-25,-1.2711999999999999
2000-09-26,-3.8627000000000002
2000-09-27,1.3393
2000-09-28,0.4405
2000-09-29,-6.5789
2000-10-02,2.3474
2000-10-03,3.211
2000-10-04,4.8889
2000-10-05,-2.9661
2000-10-06,0.8734
2000-10-09,-0.4329
2000-10-10,0.8696
2000-10-11,-2.5862
2000-10-12,-1.7699
2000-10-13,2.7027
2000-10-16,-1.7544
2000-10-17,0.4464
2000-10-18,-0.4444
2000-10-19,2.6786
2000-10-20,0.8696
2000-10-23,3.0172
2000-10-24,-1.6736
2000-10-25,1.2766
2000-10-26,-0.8403
2000-10-27,-0.8475
2000-10-30,4.2735
2000-10-31,4.5082
2000-11-01,0.0
2000-11-02,0.0
2000-11-03,-3.1373
2000-11-06,1.2146
2000-11-07,1.2
2000-11-08,0.7905
2000-11-09,0.7843
2000-11-10,-0.3891
2000-11-13,0.0
2000-11-14,-3.9063
2000-11-15,3.252
2000-11-16,-3.5433
2000-11-17,4.4571
2000-11-20,-3.5433
2000-11-21,0.4082
2000-11-22,1.2195
2000-11-24,2.4096
2000-11-27,-0.3922
2000-11-28,-1.1811
2000-11-29,-1.1952
2000-11-30,-1.6129
2000-12-01,1.6393
2000-12-04,0.4032
2000-12-05,4.0161
2000-12-06,-1.5444
2000-12-07,-2.7451
2000-12-08,4.4355
2000-12-11,1.9304999999999999
2000-12-12,-3.0303
2000-12-13,-2.7344
2000-12-14,-2.8112
2000-12-15,-9.0909
2000-12-18,9.0909
2000-12-19,1.6667
2000-12-20,-2.459
2000-12-21,0.8403
2000-12-22,0.4167
2000-12-26,0.4149
2000-12-27,6.6116
2000-12-28,0.0
2000-12-29,-0.3876
2001-01-02,-3.8911
2001-01-03,3.6437
2001-01-04,0.3906
2001-01-05,-2.3346
2001-01-08,2.3904
2001-01-09,2.3346
2001-01-10,3.0418
2001-01-11,-0.738
2001-01-12,-1.8587
2001-01-16,-1.1364
2001-01-17,1.5326
2001-01-18,-3.7736
2001-01-19,0.0
2001-01-22,5.8824
2001-01-23,3.3333
2001-01-24,-3.9427
2001-01-25,0.0
2001-01-26,-1.8657
2001-01-29,1.597
2001-01-30,3.6527
2001-01-31,6.2392
2001-02-01,0.6525
2001-02-02,0.6483
2001-02-05,0.3221
2001-02-06,-1.0166
2001-02-07,6.2162
2001-02-08,0.1018
2001-02-09,3.4062
2001-02-12,6.293
2001-02-13,1.2488
2001-02-14,-4.2942
2001-02-15,-2.148
2001-02-16,-0.3902
2001-02-20,1.714
2001-02-21,-3.3702
2001-02-22,-1.6941000000000002
2001-02-23,-1.1657
2001-02-26,6.0513
2001-02-27,-0.8268
2001-02-28,-2.5993
2001-03-01,-2.3666
2001-03-02,3.3522
2001-03-05,3.3433
2001-03-06,4.1526
2001-03-07,2.828
2001-03-08,1.2173
2001-03-09,-3.2962
2001-03-12,0.9673
2001-03-13,-1.1405
2001-03-14,-3.3226
2001-03-15,-0.9547
2001-03-16,-4.5301
2001-03-19,5.4518
2001-03-20,-5.3614
2001-03-21,-4.0465
2001-03-22,-1.9504000000000001
2001-03-23,0.5376
2001-03-26,1.3369
2001-03-27,-0.9499
2001-03-28,-3.9957000000000003
2001-03-29,-1.1099
2001-03-30,1.6274
2001-04-02,-4.307
2001-04-03,-1.6157
2001-04-04,-0.2933
2001-04-05,3.6471
2001-04-06,-3.235
2001-04-09,3.5777
2001-04-10,-1.9819
2001-04-11,-1.7909000000000002
2001-04-12,1.3529
2001-04-16,1.567
2001-04-17,3.5429
2001-04-18,0.4415
2001-04-19,0.7143
2001-04-20,-3.3279
2001-04-23,-3.2167
2001-04-24,0.0
2001-04-25,2.2157
2001-04-26,3.0234
2001-04-27,0.4983
2001-04-30,0.551
2001-05-01,3.3973
2001-05-02,-1.2189
2001-05-03,2.0386
2001-05-04,-0.1052
2001-05-07,-2.6316
2001-05-08,0.0
2001-05-09,-0.1622
2001-05-10,-1.4714
2001-05-11,-1.0509
2001-05-14,-1.5091999999999999
2001-05-15,1.3053
2001-05-16,1.4006
2001-05-17,2.2099
2001-05-18,2.8108
2001-05-21,0.4206
2001-05-22,0.3665
2001-05-23,-2.3474
2001-05-24,-2.4573
2001-05-25,0.0
2001-05-29,-1.4239
2001-05-30,-3.6667
2001-05-31,-3.6909
2001-06-01,2.0958
2001-06-04,0.2346
2001-06-05,0.6437
2001-06-06,4.0116
2001-06-07,0.559
2001-06-08,-1.0561
2001-06-11,-2.1348
2001-06-12,2.7555
2001-06-13,0.9497
2001-06-14,-4.1505
2001-06-15,-1.7321
2001-06-18,-0.5288
2001-06-19,-1.1813
2001-06-20,2.0921
2001-06-21,-0.1756
2001-06-22,-4.1056
2001-06-25,-1.3456000000000001
2001-06-26,0.9299
2001-06-27,-0.7371
2001-06-28,5.3837
2001-06-29,-7.9859
2001-07-02,3.4461
2001-07-03,1.9741
2001-07-05,2.9643
2001-07-06,-0.1175
2001-07-09,-0.7059
2001-07-10,-1.955
2001-07-11,-0.1813
2001-07-12,2.6029
2001-07-13,2.0649
2001-07-16,-1.4451
2001-07-17,3.8123
2001-07-18,-1.1299
2001-07-19,-1.0286
2001-07-20,0.4619
2001-07-23,0.2874
2001-07-24,-2.5788
2001-07-25,1.5882
2001-07-26,1.1581
2001-07-27,3.0338
2001-07-30,0.5556
2001-07-31,1.105
2001-08-01,-1.694
2001-08-02,1.1673
2001-08-03,2.6923
2001-08-06,-2.7287
2001-08-07,-1.8152
2001-08-08,-1.7927
2001-08-09,0.6845
2001-08-10,3.0028
2001-08-13,-1.5402
2001-08-14,-1.1732
2001-08-15,1.7524
2001-08-16,0.1119
2001-08-17,-2.8491999999999997
2001-08-20,2.0702
2001-08-21,-0.2817
2001-08-22,1.5819
2001-08-23,-0.723
2001-08-24,3.6414999999999997
2001-08-27,-0.4324
2001-08-28,-2.7687
2001-08-29,-0.0558
2001-08-30,-0.2793
2001-08-31,0.8403
2001-09-04,0.2778
2001-09-05,0.3324
2001-09-06,0.6074
2001-09-07,-2.0307
2001-09-10,-1.4006
2001-09-17,-6.1364
2001-09-18,-1.3317
2001-09-19,-4.6012
2001-09-20,-6.2379
2001-09-21,-6.3786
2001-09-24,3.0769
2001-09-25,2.3454
2001-09-26,-3.5417
2001-09-27,-12.383
2001-09-28,-1.7256
2001-10-01,-6.0201
2001-10-02,6.5836
2001-10-03,-0.1669
2001-10-04,-2.1739
2001-10-05,-2.5641
2001-10-08,-3.5088
2001-10-09,-0.0909
2001-10-10,11.9199
2001-10-11,0.3252
2001-10-12,-1.8639000000000001
2001-10-15,1.569
2001-10-16,0.5691
2001-10-17,-0.5659
2001-10-18,-2.0325
2001-10-19,1.7427000000000001
2001-10-22,-2.0392
2001-10-23,2.0816
2001-10-24,-2.0392
2001-10-25,1.9151
2001-10-26,0.0817
2001-10-29,-1.7143000000000002
2001-10-30,-0.7475
2001-10-31,-0.7531
2001-11-01,1.0118
2001-11-02,0.0
2001-11-05,-4.424
2001-11-06,4.9782
2001-11-07,-1.3311
2001-11-08,0.7589
2001-11-09,2.7615
2001-11-12,5.5375
2001-11-13,0.1543
2001-11-14,2.4653
2001-11-15,-1.5038
2001-11-16,-2.7481
2001-11-19,3.2182
2001-11-20,-0.1521
2001-11-21,-1.6768
2001-11-23,3.4109
2001-11-26,-0.7496
2001-11-27,3.0967
2001-11-28,-1.978
2001-11-29,2.3916
2001-11-30,1.9708
2001-12-03,-0.859
2001-12-04,1.7328999999999999
2001-12-05,1.7033
2001-12-06,3.0007
2001-12-07,2.981
2001-12-10,-1.3158
2001-12-11,0.1333
2001-12-12,0.0666
2001-12-13,-0.1996
2001-12-14,1.6667
2001-12-17,3.2787
2001-12-18,1.4603
2001-12-19,3.1915
2001-12-20,-3.0928
2001-12-21,0.9387
2001-12-24,1.9219
2001-12-26,-1.5207000000000002
2001-12-27,0.8647
2001-12-28,-2.7557
2001-12-31,-0.4408
2002-01-02,-0.6958
2002-01-03,0.0
2002-01-04,0.8917
2002-01-07,3.9773
2002-01-08,0.0
2002-01-09,-3.7037
2002-01-10,-4.7919
2002-01-11,-2.2517
2002-01-14,-1.084
2002-01-15,-0.137
2002-01-16,-2.6063
2002-01-17,2.4648
2002-01-18,-0.8935
2002-01-22,-2.7739000000000003
2002-01-23,3.3524
2002-01-24,2.8295
2002-01-25,1.1409
2002-01-28,0.5309
2002-01-29,-3.9604
2002-01-30,1.0309
2002-01-31,-1.0204
2002-02-01,-0.2749
2002-02-04,-1.9297
2002-02-05,-2.0379
2002-02-06,0.3587
2002-02-07,-4.7891
2002-02-08,2.027
2002-02-11,2.4283
2002-02-12,-0.7902
2002-02-13,1.3758
2002-02-14,-3.1429
2002-02-15,-1.1062
2002-02-19,-2.1626
2002-02-20,-6.0213
2002-02-21,-6.8938
2002-02-22,-4.2683
2002-02-25,2.4568
2002-02-26,8.7034
2002-02-27,3.6795
2002-02-28,0.2366
2002-03-01,1.1015
2002-03-04,2.3346
2002-03-05,0.7605
2002-03-06,4.5283
2002-03-07,1.5162
2002-03-08,-0.2845
2002-03-11,2.1398
2002-03-12,0.1397
2002-03-13,-0.6276
2002-03-14,1.0526
2002-03-15,-0.0694
2002-03-18,3.5441000000000003
2002-03-19,2.349
2002-03-20,-1.5082
2002-03-21,-1.3981
2002-03-22,-1.0804
2002-03-25,-2.0478
2002-03-26,1.0453
2002-03-27,1.5171999999999999
2002-03-28,-0.8832
2002-04-01,-3.3585
2002-04-02,1.1348
2002-04-03,-0.561
2002-04-04,-0.2116
2002-04-05,0.7067
2002-04-08,0.1404
2002-04-09,-0.4905
2002-04-10,1.338
2002-04-11,-1.4593
2002-04-12,-0.5642
2002-04-15,-0.922
2002-04-16,1.6463999999999999
2002-04-17,0.493
2002-04-18,-0.9811
2002-04-19,-2.4062
2002-04-22,1.1602999999999999
2002-04-23,-5.9498
2002-04-24,2.0579
2002-04-25,-1.1202
2002-04-26,-1.2085
2002-04-29,-0.6116
2002-04-30,1.9231
2002-05-01,-2.6414999999999997
2002-05-02,2.6357
2002-05-03,0.8308
2002-05-06,-2.6966
2002-05-07,-0.3079
2002-05-08,1.2355
2002-05-09,-1.2977
2002-05-10,-1.3148
2002-05-13,-2.6646
2002-05-14,2.3349
2002-05-15,2.5964
2002-05-16,-1.6104
2002-05-17,-0.5456
2002-05-20,1.4889999999999999
2002-05-21,-3.7838000000000003
2002-05-22,-0.4013
2002-05-23,-0.3223
2002-05-24,-2.1827
2002-05-28,0.4959
2002-05-29,0.4934
2002-05-30,0.6547
2002-05-31,1.626
2002-06-03,-4.72
2002-06-04,2.4349
2002-06-05,-0.1639
2002-06-06,-1.3957
2002-06-07,0.6661
2002-06-10,-1.5715
2002-06-11,-0.084
2002-06-12,-1.2616
2002-06-13,-2.2147
2002-06-14,1.4808
2002-06-17,0.8584
2002-06-18,-3.9149000000000003
2002-06-19,-3.8087
2002-06-20,0.3683
2002-06-21,-2.7523
2002-06-24,1.4151
2002-06-25,0.0
2002-06-26,-1.3953
2002-06-27,-1.2264
2002-06-28,-3.0564
2002-07-01,-1.5764
2002-07-02,-4.7047
2002-07-03,-0.3151
2002-07-05,4.3203
2002-07-08,-1.5152
2002-07-09,2.5641
2002-07-10,-5.4
2002-07-11,-1.4799
2002-07-12,-2.3605
2002-07-15,-10.989
2002-07-16,-3.7037
2002-07-17,1.7949000000000002
2002-07-18,-5.9193999999999996
2002-07-19,1.7403
2002-07-22,-5.9211
2002-07-23,-5.5944
2002-07-24,3.7037
2002-07-25,-2.8571
2002-07-26,4.4118
2002-07-29,4.2254
2002-07-30,-2.8378
2002-07-31,5.5633
2002-08-01,1.9763
2002-08-02,-5.6848
2002-08-05,0.411
2002-08-06,-2.3192
2002-08-07,-1.5363
2002-08-08,2.8369
2002-08-09,-1.3793
2002-08-12,-1.1189
2002-08-13,0.2829
2002-08-14,-1.2694
2002-08-15,1.8598
2002-08-16,0.4213
2002-08-19,-1.3986
2002-08-20,0.4255
2002-08-21,2.8249
2002-08-22,1.3736
2002-08-23,-2.3035
2002-08-26,1.6644
2002-08-27,0.2729
2002-08-28,-1.9048
2002-08-29,0.5548
2002-08-30,-5.5172
2002-09-03,-1.1679
2002-09-04,3.3973
2002-09-05,-3.5714
2002-09-06,-1.1852
2002-09-09,-3.7481
2002-09-10,0.9346
2002-09-11,-1.3889
2002-09-12,0.1565
2002-09-13,-2.3438
2002-09-16,-2.7199999999999998
2002-09-17,-1.8092000000000001
2002-09-18,-3.6851000000000003
2002-09-19,-2.6087
2002-09-20,-3.9286
2002-09-23,-2.0446
2002-09-24,-0.9488
2002-09-25,1.9157
2002-09-26,2.4436
2002-09-27,-13.3945
2002-09-30,-4.4492
2002-10-01,2.439
2002-10-02,0.8658
2002-10-03,-9.8712
2002-10-04,-10.2381
2002-10-07,-3.9788
2002-10-08,1.6575
2002-10-09,-2.4457
2002-10-10,-5.571
2002-10-11,4.7198
2002-10-14,8.7324
2002-10-15,9.8446
2002-10-16,-2.1226
2002-10-17,8.4337
2002-10-18,-3.3333
2002-10-21,8.046
2002-10-22,-3.1915
2002-10-23,-0.8791
2002-10-24,2.6608
2002-10-25,0.432
2002-10-28,2.1505
2002-10-29,-1.2631999999999999
2002-10-30,6.6098
2002-10-31,14.0
2002-11-01,15.7895
2002-11-04,15.1515
2002-11-05,-2.1053
2002-11-06,6.1828
2002-11-07,-6.3291
2002-11-08,-16.3514
2002-11-11,-11.7932
2002-11-12,0.3663
2002-11-13,-9.1241
2002-11-14,5.4217
2002-11-15,-3.6189999999999998
2002-11-18,2.1739
2002-11-19,-3.8685
2002-11-20,4.829
2002-11-21,2.6923
2002-11-22,5.9925
2002-11-25,8.6572
2002-11-26,2.2763999999999998
2002-11-27,11.1288
2002-11-29,-4.4349
2002-12-02,4.3413
2002-12-03,-2.2956
2002-12-04,-7.3421
2002-12-05,-1.7433
2002-12-06,0.6452
2002-12-09,-1.1218
2002-12-10,-1.2966
2002-12-11,1.4778
2002-12-12,0.8091
2002-12-13,-3.2103
2002-12-16,1.99
2002-12-17,0.813
2002-12-18,0.4839
2002-12-19,-2.4077
2002-12-20,-2.9605
2002-12-23,1.0169
2002-12-24,-2.8523
2002-12-26,-1.5544
2002-12-27,-1.5789
2002-12-30,6.2389
2002-12-31,-0.1678
2003-01-02,6.3866
2003-01-03,-2.3697
2003-01-06,-1.7799
2003-01-07,0.4942
2003-01-08,-0.6557
2003-01-09,3.3003
2003-01-10,-1.1182
2003-01-13,2.7464
2003-01-14,-1.1006
2003-01-15,-3.0207
2003-01-16,6.8852
2003-01-17,-7.8221
2003-01-21,-1.4975
2003-01-22,-4.5608
2003-01-23,-1.7699
2003-01-24,-7.2072
2003-01-27,-0.7767
2003-01-28,2.9354
2003-01-29,-0.3802
2003-01-30,-4.5802
2003-01-31,-0.2
2003-02-03,0.4008
2003-02-04,0.998
2003-02-05,-8.6957
2003-02-06,7.1429
2003-02-07,-8.0808
2003-02-10,1.5385
2003-02-11,0.0
2003-02-12,-0.4329
2003-02-13,2.1739
2003-02-14,10.6383
2003-02-18,-5.7692
2003-02-19,2.0408
2003-02-20,-5.8
2003-02-21,4.034
2003-02-24,-6.1224
2003-02-25,5.4348
2003-02-26,-2.8866
2003-02-27,4.6809
2003-02-28,-4.4715
2003-03-03,-2.1277
2003-03-04,-0.8696
2003-03-05,-3.5088
2003-03-06,-6.3636
2003-03-07,1.9417
2003-03-10,-2.8571
2003-03-11,-1.2255
2003-03-12,-5.7072
2003-03-13,5.2632
2003-03-14,1.0
2003-03-17,1.4851
2003-03-18,0.0
2003-03-19,-2.439
2003-03-20,3.75
2003-03-21,6.0241
2003-03-24,-3.4091
2003-03-25,-5.8824
2003-03-26,0.0
2003-03-27,5.25
2003-03-28,-2.3753
2003-03-31,0.9732
2003-04-01,0.9639
2003-04-02,4.2959
2003-04-03,0.6865
2003-04-04,-7.2727
2003-04-07,1.7157
2003-04-08,3.1325
2003-04-09,2.1028000000000002
2003-04-10,-2.746
2003-04-11,1.1764999999999999
2003-04-14,4.8837
2003-04-15,-1.1086
2003-04-16,-0.4484
2003-04-17,6.0811
2003-04-21,-2.3355
2003-04-22,7.1739
2003-04-23,1.8256000000000001
2003-04-24,-1.992
2003-04-25,-3.0488
2003-04-28,5.87
2003-04-29,-1.3860999999999999
2003-04-30,4.8193
2003-05-01,0.9579
2003-05-02,0.5693
2003-05-05,-4.717
2003-05-06,6.7327
2003-05-07,-0.3711
2003-05-08,-0.7463
2003-05-09,-1.3158
2003-05-12,-0.1905
2003-05-13,-3.626
2003-05-14,-2.3762
2003-05-15,-3.2454
2003-05-16,-1.4675
2003-05-19,-5.5319
2003-05-20,-5.4054
2003-05-21,0.4762
2003-05-22,1.6588
2003-05-23,8.3916
2003-05-27,3.2258
2003-05-28,-3.5417
2003-05-29,3.6717
2003-05-30,-3.3333
2003-06-02,3.2328
2003-06-03,-6.0543
2003-06-04,8.8889
2003-06-05,1.8367
2003-06-06,1.2024
2003-06-09,-1.1881
2003-06-10,5.01
2003-06-11,3.0534
2003-06-12,-4.4444
2003-06-13,-3.4884
2003-06-16,7.4297
2003-06-17,-2.8037
2003-06-18,0.9615
2003-06-19,-0.381
2003-06-20,-0.1912
2003-06-23,-1.9157
2003-06-24,1.5625
2003-06-25,-6.5385
2003-06-26,1.8519
2003-06-27,-0.202
2003-06-30,-1.0121
2003-07-01,-0.409
2003-07-02,-0.616
2003-07-03,-3.5124
2003-07-07,2.7837
2003-07-08,-0.4167
2003-07-09,-1.6736
2003-07-10,-4.2553
2003-07-11,2.4444
2003-07-14,-0.6508
2003-07-15,2.6201
2003-07-16,1.2766
2003-07-17,-6.0924
2003-07-18,-7.1588
2003-07-21,-4.8193
2003-07-22,1.2658
2003-07-23,0.0
2003-07-24,0.25
2003-07-25,1.995
2003-07-28,3.912
2003-07-29,-0.2353
2003-07-30,-4.717
2003-07-31,-0.9901
2003-08-01,-8.25
2003-08-04,-17.9837
2003-08-05,-20.2658
2003-08-06,2.0833
2003-08-07,0.0
2003-08-08,6.1224
2003-08-11,5.0
2003-08-12,-6.2271
2003-08-13,-3.125
2003-08-14,-1.6129
2003-08-15,0.4098
2003-08-18,0.4082
2003-08-19,-8.9431
2003-08-20,0.4464
2003-08-21,0.0
2003-08-22,-4.8889
2003-08-25,-3.271
2003-08-26,-0.9662
2003-08-27,0.4878
2003-08-28,1.4563
2003-08-29,7.177
2003-09-02,8.0357
2003-09-03,1.2397
2003-09-04,20.0
2003-09-05,2.0408
2003-09-08,-2.0
2003-09-09,-6.8027
2003-09-10,-1.4599
2003-09-11,3.3333
2003-09-12,1.4337
2003-09-15,0.7067
2003-09-16,1.4035
2003-09-17,1.3841
2003-09-18,-2.0478
2003-09-19,-8.3624
2003-09-22,-4.5626999999999995
2003-09-23,-5.9761
2003-09-24,3.8136
2003-09-25,-2.8571
2003-09-26,-1.2605
2003-09-29,2.9787
2003-09-30,-4.9587
2003-10-01,6.087
2003-10-02,-2.459
2003-10-03,5.042
2003-10-06,3.2
2003-10-07,2.7132
2003-10-08,7.9245
2003-10-09,-4.8951
2003-10-10,-3.6765
2003-10-13,6.1068999999999996
2003-10-14,3.5971
2003-10-15,-2.0833
2003-10-16,-1.4184
2003-10-17,-2.8777
2003-10-20,2.5926
2003-10-21,2.1661
2003-10-22,-4.2403
2003-10-23,-1.845
2003-10-24,-7.1429
2003-10-27,4.0486
2003-10-28,4.2802
2003-10-29,-0.3731
2003-10-30,0.7491
2003-10-31,-11.1524
2003-11-03,8.7866
2003-11-04,0.3846
2003-11-05,-0.3831
2003-11-06,-1.5385
2003-11-07,3.5156
2003-11-10,-3.7736
2003-11-11,-1.9607999999999999
2003-11-12,-0.8
2003-11-13,-1.2097
2003-11-14,-2.8571
2003-11-17,-0.4202
2003-11-18,-0.4219
2003-11-19,0.0
2003-11-20,0.0
2003-11-21,-1.2711999999999999
2003-11-24,0.0
2003-11-25,-3.8627000000000002
2003-11-26,3.125
2003-11-28,0.4329
2003-12-01,3.0172
2003-12-02,2.9289
2003-12-03,-4.065
2003-12-04,0.8475
2003-12-05,7.1429
2003-12-08,2.7451
2003-12-09,17.5573
2003-12-10,-0.974
2003-12-11,0.9836
2003-12-12,2.2727
2003-12-15,-1.5873
2003-12-16,0.0
2003-12-17,-0.6452
2003-12-18,2.2727
2003-12-19,-1.5873
2003-12-22,1.6129
2003-12-23,12.6984
2003-12-24,-0.2817
2003-12-26,17.2316
2003-12-29,1.6867
2003-12-30,-0.237
2003-12-31,-0.9501
2004-01-02,0.0
2004-01-05,-0.7194
2004-01-06,-15.4589
2004-01-07,0.2857
2004-01-08,-5.9829
2004-01-09,0.6061
2004-01-12,1.2048
2004-01-13,-2.0833
2004-01-14,-1.5198
2004-01-15,-2.4691
2004-01-16,-7.9114
2004-01-20,-5.4983
2004-01-21,1.8182
2004-01-22,2.8571
2004-01-23,7.2917
2004-01-26,4.5306999999999995
2004-01-27,26.6254
2004-01-28,3.912
2004-01-29,-6.1176
2004-01-30,-4.01
2004-02-02,3.1332
2004-02-03,-3.7975
2004-02-04,-3.9474
2004-02-05,0.8219
2004-02-06,4.6196
2004-02-09,-5.1948
2004-02-10,0.274
2004-02-11,-13.661200000000001
2004-02-12,-2.5316
2004-02-13,1.9481000000000002
2004-02-17,8.2803
2004-02-18,-7.6471
2004-02-19,-10.828
2004-02-20,3.9286
2004-02-23,-5.4983
2004-02-24,-1.4545
2004-02-25,2.214
2004-02-26,3.9711
2004-02-27,-1.7361
2004-03-01,-2.4735
2004-03-02,-5.4348
2004-03-03,-8.4291
2004-03-04,-2.5105
2004-03-05,5.1502
2004-03-08,6.5306
2004-03-09,-2.2989
2004-03-10,-5.4902
2004-03-11,-4.5643
2004-03-12,4.3478
2004-03-15,45.0
2004-03-16,-8.908
2004-03-17,-0.3155
2004-03-18,-1.8987
2004-03-19,0.6452
2004-03-22,-3.8462
2004-03-23,2.0
2004-03-24,4.902
2004-03-25,4.3614
2004-03-26,0.8955
2004-03-29,3.5503
2004-03-30,0.0
2004-03-31,-0.8571
2004-04-01,0.8646
2004-04-02,4.5714
2004-04-05,-0.5464
2004-04-06,1.6484
2004-04-07,0.0
2004-04-08,-4.0541
2004-04-12,4.2254
2004-04-13,-1.3514
2004-04-14,0.5479
2004-04-15,-0.545
2004-04-16,12.3288
2004-04-19,0.0
2004-04-20,-4.878
2004-04-21,2.0513
2004-04-22,3.7688
2004-04-23,4.1162
2004-04-26,-1.8605
2004-04-27,0.0
2004-04-28,-8.2938
2004-04-29,-2.0672
2004-04-30,3.6939
2004-05-03,1.2723
2004-05-04,0.0
2004-05-05,-2.0101
2004-05-06,-1.2821
2004-05-07,-8.0519
2004-05-10,-1.1299
2004-05-11,7.1429
2004-05-12,-5.0667
2004-05-13,1.1236
2004-05-14,1.1111
2004-05-17,-3.2967
2004-05-18,2.5568
2004-05-19,-0.831
2004-05-20,0.838
2004-05-21,1.108
2004-05-24,3.0137
2004-05-25,7.9787
2004-05-26,-0.4926
2004-05-27,7.1782
2004-05-28,3.4642
2004-06-01,-3.125
2004-06-02,-4.1475
2004-06-03,-3.125
2004-06-04,4.9628
2004-06-07,3.3097
