ticker,NTHWQ US Equity
2000-05-24,0.8264
2000-05-25,-0.5464
2000-05-26,1.0989
2000-05-30,-0.2717
2000-05-31,1.3624
2000-06-01,-0.2688
2000-06-02,1.0782
2000-06-05,-0.2667
2000-06-06,0.2674
2000-06-07,-0.5333
2000-06-08,0.8043
2000-06-09,1.8617
2000-06-12,-0.7833
2000-06-13,-0.5263
2000-06-14,0.2646
2000-06-15,-0.7916
2000-06-16,-1.0638
2000-06-19,0.2688
2000-06-20,-0.2681
2000-06-21,-0.5376
2000-06-22,0.2703
2000-06-23,0.0
2000-06-26,1.6173
2000-06-27,0.5305
2000-06-28,0.5277
2000-06-29,0.0
2000-06-30,-2.8871
2000-07-03,2.973
2000-07-05,-1.3123
2000-07-06,1.0638
2000-07-07,0.2632
2000-07-10,-0.5249
2000-07-11,0.0
2000-07-12,0.2639
2000-07-13,0.0
2000-07-14,0.7895
2000-07-17,-1.8277
2000-07-18,-1.8617
2000-07-19,0.542
2000-07-20,0.8086
2000-07-21,-0.5348
2000-07-24,-0.8065
2000-07-25,-0.271
2000-07-26,0.0
2000-07-27,-0.5435
2000-07-28,-2.1858
2000-07-31,2.7933
2000-08-01,-1.087
2000-08-02,1.0989
2000-08-03,0.8152
2000-08-04,0.8086
2000-08-07,1.6042999999999998
2000-08-08,-0.5263
2000-08-09,0.5291
2000-08-10,-2.1053
2000-08-11,2.0
2000-08-14,0.2667
2000-08-15,-1.8617
2000-08-16,-0.271
2000-08-17,-0.2717
2000-08-18,-1.0899
2000-08-21,-2.4793
2000-08-22,-1.6949
2000-08-23,0.8621
2000-08-24,-0.8547
2000-08-25,0.8621
2000-08-28,-0.2849
2000-08-29,-2.0
2000-08-30,0.0
2000-08-31,1.4577
2000-09-01,-1.1494
2000-09-05,0.8721
2000-09-06,1.1527
2000-09-07,-0.2849
2000-09-08,-1.7143000000000002
2000-09-11,1.4535
2000-09-12,-2.2923
2000-09-13,2.6393
2000-09-14,0.5714
2000-09-15,0.0
2000-09-18,-2.8409
2000-09-19,-4.6784
2000-09-20,0.9202
2000-09-21,0.304
2000-09-22,1.5152
2000-09-25,-4.1791
2000-09-26,1.2461
2000-09-27,-0.6154
2000-09-28,-3.4056
2000-09-29,0.0
2000-10-02,1.6026
2000-10-03,0.9464
2000-10-04,0.0
2000-10-05,-0.625
2000-10-06,0.3145
2000-10-09,0.0
2000-10-10,0.9404
2000-10-11,1.8634
2000-10-12,-0.3049
2000-10-13,0.3058
2000-10-16,1.5244
2000-10-17,-2.1021
2000-10-18,-0.3067
2000-10-19,1.2308
2000-10-20,1.5198
2000-10-23,0.2994
2000-10-24,-3.5821
2000-10-25,-0.9288
2000-10-26,2.5
2000-10-27,-1.5244
2000-10-30,2.7864
2000-10-31,6.6265
2000-11-01,-2.2599
2000-11-02,0.8671
2000-11-03,0.5731
2000-11-06,-1.7094
2000-11-07,1.4493
2000-11-08,-0.2857
2000-11-09,0.5731
2000-11-10,-0.2849
2000-11-13,0.7886
2000-11-14,0.0
2000-11-15,-0.5747
2000-11-16,0.8671
2000-11-17,0.0
2000-11-20,3.1519
2000-11-21,0.2778
2000-11-22,-0.277
2000-11-24,1.3889
2000-11-27,-4.1096
2000-11-28,1.7143000000000002
2000-11-29,0.8427
2000-11-30,-1.9499
2000-12-01,2.2727
2000-12-04,4.1667
2000-12-05,-1.3333
2000-12-06,-3.7838000000000003
2000-12-07,0.8427
2000-12-08,3.3426
2000-12-11,0.2695
2000-12-12,-1.3441
2000-12-13,-1.9074
2000-12-14,0.5556
2000-12-15,-1.6575
2000-12-18,3.3708
2000-12-19,-1.087
2000-12-20,-0.2747
2000-12-21,-0.8264
2000-12-22,0.8333
2000-12-26,0.2755
2000-12-27,2.7473
2000-12-28,-1.6042999999999998
2000-12-29,0.5435
2001-01-02,-3.5135
2001-01-03,3.0812
2001-01-04,-1.6303999999999998
2001-01-05,0.5525
2001-01-08,-1.6484
2001-01-09,0.2793
2001-01-10,0.2786
2001-01-11,-1.9444
2001-01-12,-0.2833
2001-01-16,4.2614
2001-01-17,-1.3624
2001-01-18,0.5525
2001-01-19,-3.5714
2001-01-22,1.4245
2001-01-23,3.0899
2001-01-24,-0.8174
2001-01-25,0.5495
2001-01-26,-1.0929
2001-01-29,2.895
2001-01-30,-2.0619
2001-01-31,-1.9737
2001-02-01,0.4474
2001-02-02,1.1136
2001-02-05,1.5859
2001-02-06,0.3903
2001-02-07,-0.6048
2001-02-08,1.4776
2001-02-09,0.7709
2001-02-12,3.0599
2001-02-13,2.8763
2001-02-14,-0.0406
2001-02-15,0.2435
2001-02-16,0.2024
2001-02-20,1.0101
2001-02-21,0.0
2001-02-22,0.0
2001-02-23,-1.0
2001-02-26,0.6061
2001-02-27,-2.6104000000000003
2001-02-28,-0.2062
2001-03-01,3.3058
2001-03-02,-0.88
2001-03-05,-0.4843
2001-03-06,-1.6625999999999999
2001-03-07,0.8247
2001-03-08,-0.818
2001-03-09,0.5773
2001-03-12,-1.558
2001-03-13,2.0408
2001-03-14,-1.0204
2001-03-15,1.0309
2001-03-16,-1.0204
2001-03-19,0.8247
2001-03-20,-1.8405
2001-03-21,-1.25
2001-03-22,-1.2658
2001-03-23,-1.4102999999999999
2001-03-26,4.4647
2001-03-27,1.6598000000000002
2001-03-28,-2.6531000000000002
2001-03-29,1.6771
2001-03-30,1.0309
2001-04-02,-0.6122
2001-04-03,2.6694
2001-04-04,0.0
2001-04-05,0.08
2001-04-06,-1.6787
2001-04-09,0.0
2001-04-10,1.0163
2001-04-11,0.6036
2001-04-12,3.0
2001-04-16,-0.5825
2001-04-17,3.5156
2001-04-18,-7.1698
2001-04-19,-0.4065
2001-04-20,-0.6122
2001-04-23,1.6427
2001-04-24,1.4141
2001-04-25,-0.3984
2001-04-26,0.0
2001-04-27,0.0
2001-04-30,0.0
2001-05-01,0.0
2001-05-02,-0.04
2001-05-03,-2.1609
2001-05-04,0.8589
2001-05-07,-1.0543
2001-05-08,0.8197
2001-05-09,-1.4228
2001-05-10,0.2062
2001-05-11,-0.216
2001-05-14,1.0438
2001-05-15,-1.2397
2001-05-16,-0.251
2001-05-17,0.6711
2001-05-18,-0.375
2001-05-21,1.2129
2001-05-22,-2.8926
2001-05-23,-6.383
2001-05-24,2.2727
2001-05-25,-1.3333
2001-05-29,0.6757
2001-05-30,0.8949
2001-05-31,-1.3304
2001-06-01,-0.8989
2001-06-04,1.2698
2001-06-05,0.7613
2001-06-06,-1.5556
2001-06-07,-0.6772
2001-06-08,-0.5455
2001-06-11,2.8336
2001-06-12,1.6888999999999998
2001-06-13,-0.3497
2001-06-14,-0.614
2001-06-15,1.2798
2001-06-18,-1.0458
2001-06-19,-0.044
2001-06-20,0.0
2001-06-21,0.8811
2001-06-22,-3.4934
2001-06-25,0.4072
2001-06-26,2.8842
2001-06-27,0.7446
2001-06-28,0.0
2001-06-29,-2.6087
2001-07-02,0.4464
2001-07-03,-0.8444
2001-07-05,2.286
2001-07-06,-0.3067
2001-07-09,-0.6154
2001-07-10,0.1769
2001-07-11,-0.9713
2001-07-12,0.7579
2001-07-13,0.4425
2001-07-16,-0.7489
2001-07-17,1.6423
2001-07-18,-2.6201
2001-07-19,0.7623
2001-07-20,0.0445
2001-07-23,-1.5569
2001-07-24,-1.6719
2001-07-25,2.0221
2001-07-26,2.2523
2001-07-27,-0.4405
2001-07-30,-2.8761
2001-07-31,-2.5968
2001-08-01,-0.3742
2001-08-02,0.0
2001-08-03,-0.5634
2001-08-06,1.2276
2001-08-07,0.5131
2001-08-08,0.464
2001-08-09,1.1547
2001-08-10,-0.0457
2001-08-13,1.6332
2001-08-14,-0.0911
2001-08-15,0.3192
2001-08-16,0.9091
2001-08-17,-0.1351
2001-08-20,2.6161
2001-08-21,-1.0989
2001-08-22,2.6667
2001-08-23,-0.8658
2001-08-24,-0.8734
2001-08-27,0.4405
2001-08-28,-1.7544
2001-08-29,-1.0268
2001-08-30,-0.5413
2001-08-31,0.4535
2001-09-04,0.2257
2001-09-05,0.2252
2001-09-06,-1.1685
2001-09-07,0.6821
2001-09-10,-0.0452
2001-09-17,-0.1356
2001-09-18,0.543
2001-09-19,-1.2151
2001-09-20,-0.1367
2001-09-21,-2.1442
2001-09-24,1.1655
2001-09-25,-0.0922
2001-09-26,-1.7528000000000001
2001-09-27,-0.4695
2001-09-28,3.7736
2001-10-01,-1.5455
2001-10-02,-0.7387
2001-10-03,2.7907
2001-10-04,0.0
2001-10-05,0.0
2001-10-08,0.0
2001-10-09,0.2262
2001-10-10,-4.0632
2001-10-11,-3.5294
2001-10-12,0.2439
2001-10-15,0.7299
2001-10-16,0.3865
2001-10-17,-1.5880999999999998
2001-10-18,-0.489
2001-10-19,1.5232999999999999
2001-10-22,-0.6776
2001-10-23,-1.0721
2001-10-24,0.0
2001-10-25,1.2315
2001-10-26,0.3893
2001-10-29,-1.5027
2001-10-30,-5.0197
2001-10-31,-0.2591
2001-11-01,1.8182
2001-11-02,-4.3367
2001-11-05,4.8
2001-11-06,-0.2545
2001-11-07,1.2755
2001-11-08,0.2519
2001-11-09,-0.2513
2001-11-12,-0.0504
2001-11-13,1.9026999999999998
2001-11-14,0.5528
2001-11-15,-1.2494
2001-11-16,1.67
2001-11-19,-0.448
2001-11-20,1.0
2001-11-21,-0.7426
2001-11-23,0.6484
2001-11-26,0.2973
2001-11-27,-1.1858
2001-11-28,0.8
2001-11-29,0.8929
2001-11-30,0.295
2001-12-03,0.9804
2001-12-04,0.7282
2001-12-05,-0.241
2001-12-06,0.7246
2001-12-07,0.0
2001-12-10,0.4796
2001-12-11,-1.432
2001-12-12,-1.3559
2001-12-13,-1.08
2001-12-14,0.7444
2001-12-17,0.9852
2001-12-18,0.2927
2001-12-19,0.4377
2001-12-20,-0.4843
2001-12-21,3.4063
2001-12-24,-0.7059
2001-12-26,0.6635
2001-12-27,0.0942
2001-12-28,-1.223
2001-12-31,0.2381
2002-01-02,1.6627
2002-01-03,0.2336
2002-01-04,1.3519999999999999
2002-01-07,-1.5638999999999998
2002-01-08,0.2336
2002-01-09,0.6993
2002-01-10,0.463
2002-01-11,-0.4608
2002-01-14,-0.9259
2002-01-15,-0.1402
2002-01-16,-1.1231
2002-01-17,1.7984
2002-01-18,-0.5114
2002-01-22,-1.4019
2002-01-23,-2.654
2002-01-24,0.2921
2002-01-25,1.9417
2002-01-28,1.6667
2002-01-29,-3.9813
2002-01-30,0.9268
2002-01-31,0.0483
2002-02-01,-1.6425
2002-02-04,1.9155
2002-02-05,0.9157
2002-02-06,-1.1461000000000001
2002-02-07,0.0966
2002-02-08,-0.0965
2002-02-11,0.9662
2002-02-12,2.8708
2002-02-13,1.3372
2002-02-14,-0.0932
2002-02-15,0.6993
2002-02-19,-3.3333
2002-02-20,0.5747
2002-02-21,-1.9048
2002-02-22,2.233
2002-02-25,0.9022
2002-02-26,1.6471
2002-02-27,0.5093
2002-02-28,1.5661
2002-03-01,0.907
2002-03-04,-1.2584
2002-03-05,-0.7738
2002-03-06,2.7523
2002-03-07,1.3393
2002-03-08,-0.8811
2002-03-11,1.3778000000000001
2002-03-12,1.2275
2002-03-13,1.3426
2002-03-14,-0.641
2002-03-15,-0.2151
2002-03-18,1.0776
2002-03-19,0.3412
2002-03-20,-3.9524
2002-03-21,-2.7434
2002-03-22,-0.2275
2002-03-25,0.0912
2002-03-26,-0.0456
2002-03-27,-0.5014
2002-03-28,0.7787
2002-04-01,-2.2273
2002-04-02,-1.2086999999999999
2002-04-03,-5.9765
2002-04-04,-5.8559
2002-04-05,0.7443
2002-04-08,0.2111
2002-04-09,-0.2106
2002-04-10,0.7388
2002-04-11,3.6668
2002-04-12,-3.4866
2002-04-15,-0.0524
2002-04-16,1.9906000000000001
2002-04-17,0.7704
2002-04-18,1.682
2002-04-19,0.7519
2002-04-22,0.9453
2002-04-23,-0.69
2002-04-24,0.0
2002-04-25,-2.2333
2002-04-26,0.3046
2002-04-29,0.1518
2002-04-30,3.9414
2002-05-01,-1.3126
2002-05-02,-0.1478
2002-05-03,2.1214
2002-05-06,0.628
2002-05-07,0.144
2002-05-08,1.1026
2002-05-09,-0.4267
2002-05-10,-5.4286
2002-05-13,2.354
2002-05-14,0.8996
2002-05-15,-1.4364
2002-05-16,-17.0854
2002-05-17,3.6364
2002-05-20,5.3801
2002-05-21,0.9434
2002-05-22,-1.3194
2002-05-23,-1.2256
2002-05-24,1.0716
2002-05-28,3.2923999999999998
2002-05-29,-3.2415
2002-05-30,-2.2892
2002-05-31,0.7429
2002-06-03,-3.1197
2002-06-04,3.2787
2002-06-05,-6.1791
2002-06-06,2.1148
2002-06-07,-2.2485
2002-06-10,-1.6949
2002-06-11,-1.7241
2002-06-12,2.1303
2002-06-13,0.0
2002-06-14,4.2945
2002-06-17,-2.4706
2002-06-18,-1.6888
2002-06-19,-3.0675
2002-06-20,-3.4177
2002-06-21,0.5898
2002-06-24,-0.5863
2002-06-25,3.2765
2002-06-26,0.0635
2002-06-27,6.8484
2002-06-28,0.5935
2002-07-01,-4.4248
2002-07-02,-4.1975
2002-07-03,-2.5773
2002-07-05,0.463
2002-07-08,0.395
2002-07-09,-1.9672
2002-07-10,-10.3679
2002-07-11,-1.194
2002-07-12,0.9063
2002-07-15,1.7964
2002-07-16,-1.1029
2002-07-17,-2.974
2002-07-18,-12.2605
2002-07-19,-8.2096
2002-07-22,0.7612
2002-07-23,-10.2927
2002-07-24,-1.0526
2002-07-25,4.7872
2002-07-26,4.0609
2002-07-29,7.2195
2002-07-30,7.8253
2002-07-31,-2.4473
2002-08-01,-6.1419
2002-08-02,-6.7280999999999995
2002-08-05,1.087
2002-08-06,1.6618
2002-08-07,5.7692
2002-08-08,11.818200000000001
2002-08-09,15.6098
2002-08-12,11.0408
2002-08-13,-7.1089
2002-08-14,-1.0453
2002-08-15,-7.7465
2002-08-16,-3.1298
2002-08-19,-4.1765
2002-08-20,1.4803
2002-08-21,3.3225
2002-08-22,3.5294
2002-08-23,-2.6515
2002-08-26,9.7276
2002-08-27,14.8936
2002-08-28,-7.963
2002-08-29,1.6097000000000001
2002-08-30,-15.8416
2002-09-03,3.6078
2002-09-04,3.6336
2002-09-05,-3.8714
2002-09-06,1.5957
2002-09-09,-2.0194
2002-09-10,-3.4351
2002-09-11,1.0277
2002-09-12,-7.277
2002-09-13,1.097
2002-09-16,-0.6678
2002-09-17,-6.8908000000000005
2002-09-18,-1.9856
2002-09-19,-6.5378
2002-09-20,-1.4778
2002-09-23,7.1
2002-09-24,0.1867
2002-09-25,-2.0503
2002-09-26,1.5224
2002-09-27,-2.9991
2002-09-30,-5.7005
2002-10-01,-3.1762
2002-10-02,-6.2434
2002-10-03,1.5800999999999998
2002-10-04,-2.2222
2002-10-07,-7.9545
2002-10-08,-7.6543
2002-10-09,-11.631
2002-10-10,3.6309
2002-10-11,3.0657
2002-10-14,0.9915
2002-10-15,8.6957
2002-10-16,-5.1613
2002-10-17,-4.7619
2002-10-18,-0.7143
2002-10-21,9.2086
2002-10-22,1.1858
2002-10-23,-0.3906
2002-10-24,-1.3072
2002-10-25,2.1192
2002-10-28,2.4643
2002-10-29,-1.8987
2002-10-30,6.8387
2002-10-31,2.657
2002-11-01,2.7058999999999997
2002-11-04,0.2291
2002-11-05,0.5714
2002-11-06,-0.2273
2002-11-07,-10.2506
2002-11-08,-2.9188
2002-11-11,-0.6536
2002-11-12,0.6579
2002-11-13,-1.2092
2002-11-14,0.2762
2002-11-15,2.3416
2002-11-18,-1.7497
2002-11-19,1.3699
2002-11-20,1.3514
2002-11-21,3.3333
2002-11-22,10.3226
2002-11-25,3.3918
2002-11-26,-6.448
2002-11-27,-0.4837
2002-11-29,-2.3086
2002-12-02,-1.6169
2002-12-03,0.5057
2002-12-04,-1.2579
2002-12-05,-2.9299
2002-12-06,-0.5249
2002-12-09,0.0
2002-12-10,1.5831
2002-12-11,-1.039
2002-12-12,-0.1312
2002-12-13,-34.297
2002-12-16,-11.0
2002-12-17,10.3371
2002-12-18,-0.2037
2002-12-19,6.9388
2002-12-20,-0.7634
2002-12-23,-4.0385
2002-12-24,0.2004
2002-12-26,-0.6
2002-12-27,1.4085
2002-12-30,1.1905000000000001
2002-12-31,-0.3922
2003-01-02,4.1339
2003-01-03,0.0
2003-01-06,5.482
2003-01-07,0.3584
2003-01-08,-1.4285999999999999
2003-01-09,0.7246
2003-01-10,5.036
2003-01-13,3.7671
2003-01-14,-0.6601
2003-01-15,0.8306
2003-01-16,-0.659
2003-01-17,-1.3267
2003-01-21,-4.3697
2003-01-22,-3.1634
2003-01-23,4.3557
2003-01-24,-1.2174
2003-01-27,2.993
2003-01-28,0.3419
2003-01-29,-4.2589
2003-01-30,-6.5836
2003-01-31,0.0
2003-02-03,-1.1429
2003-02-04,1.1561
2003-02-05,-6.6667
2003-02-06,-19.3878
2003-02-07,-5.3165
2003-02-10,4.2781
2003-02-11,-0.5128
2003-02-12,-5.9277999999999995
2003-02-13,1.0959
2003-02-14,-9.2141
2003-02-18,-17.3134
2003-02-19,-6.1372
2003-02-20,7.3077
2003-02-21,-2.509
2003-02-24,-2.5735
2003-02-25,7.9245
2003-02-26,3.8462
2003-02-27,-4.0404
2003-02-28,-7.3684
2003-03-03,2.2727
2003-03-04,-12.2222
2003-03-05,-2.9536
2003-03-06,-4.3478
2003-03-07,-4.5455
2003-03-10,-4.2857
2003-03-11,-10.4478
2003-03-12,-13.8889
2003-03-13,16.129
2003-03-14,0.0
2003-03-17,23.3333
2003-03-18,-0.9009
2003-03-19,2.7273
2003-03-20,-3.5398
2003-03-21,7.7982
2003-03-24,-3.8298
2003-03-25,-2.6549
2003-03-26,12.7273
2003-03-27,-8.4677
2003-03-28,3.5242
2003-03-31,-10.6383
2003-04-01,1.9048
2003-04-02,6.5421
2003-04-03,2.6316
2003-04-04,-4.7009
2003-04-07,2.6906
2003-04-08,5.2402
2003-04-09,-0.4149
2003-04-10,0.4167
2003-04-11,-4.5643
2003-04-14,1.3043
2003-04-15,-2.5751
2003-04-16,-9.6916
2003-04-17,-4.878
2003-04-21,-10.2564
2003-04-22,2.2857
2003-04-23,-0.5587
2003-04-24,0.0
2003-04-25,0.5618
2003-04-28,-1.6760000000000002
2003-04-29,7.9545
2003-04-30,27.3684
2003-05-01,-7.438
2003-05-02,8.9286
2003-05-05,2.8689
2003-05-06,-6.7729
2003-05-07,-1.2821
2003-05-08,-2.1645
2003-05-09,-2.6549
2003-05-12,-0.9091
2003-05-13,5.5046
2003-05-14,-3.9130000000000003
2003-05-15,9.5023
2003-05-16,10.3306
2003-05-19,7.1161
2003-05-20,-5.5944
2003-05-21,0.7407
2003-05-22,-2.5735
2003-05-23,-3.3962
2003-05-27,-2.3438
2003-05-28,8.8
2003-05-29,-2.5735
2003-05-30,1.1320999999999999
2003-06-02,-0.7463
2003-06-03,-4.1353
2003-06-04,3.9215999999999998
2003-06-05,3.0189
2003-06-06,-4.3956
2003-06-09,-3.8314
2003-06-10,-4.7809
2003-06-11,0.4184
2003-06-12,-1.25
2003-06-13,-5.0633
2003-06-16,2.2222
2003-06-17,-5.6522
2003-06-18,12.4424
2003-06-19,1.6393
2003-06-20,-5.6452
2003-06-23,-5.1282
2003-06-24,0.9009
2003-06-25,-4.0179
2003-06-26,-0.4651
2003-06-27,-2.8037
2003-06-30,-3.8462
2003-07-01,0.5
2003-07-02,1.4925
2003-07-03,-0.4902
2003-07-07,0.9852
2003-07-08,0.4878
2003-07-09,0.4854
2003-07-10,0.4831
2003-07-11,0.9615
2003-07-14,-2.3810000000000002
2003-07-15,-8.2927
2003-07-16,-5.8511
2003-07-17,-11.8644
2003-07-18,9.6154
2003-07-21,-0.5848
2003-07-22,1.1764999999999999
2003-07-23,-4.6512
2003-07-24,-1.2195
2003-07-25,-2.4691
2003-07-28,-11.3924
2003-07-29,-12.857099999999999
2003-07-30,-6.5574
2003-07-31,-5.2632
2003-08-01,-13.8889
2003-08-04,-6.4516
2003-08-05,-14.9425
2003-08-06,14.8649
2003-08-07,-10.5882
2003-08-08,7.8947
2003-08-11,12.1951
2003-08-12,16.3043
2003-08-13,2.8037
2003-08-14,-10.0
2003-08-15,-41.4141
2003-08-18,6.8966
2003-08-19,-1.6129
2003-08-20,1.6393
2003-08-21,45.1613
2003-08-22,-5.5556
2003-08-25,-4.7059
2003-08-26,-8.642
2003-08-27,-5.4054
2003-08-28,18.5714
2003-08-29,3.6145
2003-09-02,-8.1395
2003-09-03,8.8608
2003-09-04,-1.1628
2003-09-05,-7.0588
2003-09-08,0.0
2003-09-09,1.2658
2003-09-10,-3.75
2003-09-11,0.0
2003-09-12,0.0
2003-09-15,-74.026
2003-09-16,40.0
2003-09-17,-10.7143
2003-09-18,16.0
2003-09-19,13.7931
2003-09-22,6.0606
2003-09-23,-11.4286
2003-09-24,6.4516
2003-09-25,-6.0606
2003-09-26,0.0
2003-09-29,-6.4516
2003-09-30,3.4483
2003-10-01,1.6667
2003-10-02,-1.6393
2003-10-03,-3.3333
2003-10-06,-6.8966
2003-10-07,-14.8148
2003-10-08,-8.6957
2003-10-09,-4.7619
2003-10-10,10.0
2003-10-13,-9.0909
2003-10-14,0.0
2003-10-15,0.0
2003-10-16,-5.0
2003-10-17,0.0
2003-10-20,0.0
2003-10-21,0.0
2003-10-22,-5.2632
2003-10-23,-2.7778
2003-10-24,-14.2857
2003-10-27,26.6667
2003-10-28,-10.526299999999999
2003-10-29,0.0
2003-10-30,47.0588
2003-10-31,-28.0
2003-11-03,2.7778
2003-11-04,-2.7027
2003-11-05,-8.3333
2003-11-06,3.0303
2003-11-07,0.0
2003-11-10,-2.9412000000000003
2003-11-11,-3.0303
2003-11-12,0.0
2003-11-13,6.25
2003-11-14,0.0
2003-11-17,11.7647
2003-11-18,-10.526299999999999
2003-11-19,-5.8824
2003-11-20,0.0
2003-11-21,-6.25
2003-11-24,0.0
2003-11-25,0.0
2003-11-26,-6.6667
2003-11-28,-17.8571
2003-12-01,-4.3478
2003-12-02,-18.1818
2003-12-03,11.1111
2003-12-04,10.0
2003-12-05,-4.5455
2003-12-08,33.3333
2003-12-09,-7.1429
2003-12-10,-3.8462
2003-12-11,4.0
2003-12-12,-3.8462
2003-12-15,-16.0
2003-12-16,4.7619
2003-12-17,0.0
2003-12-18,8.1818
2003-12-19,-3.3613
2003-12-22,-4.3478
2003-12-23,-4.5455
2003-12-24,0.0
2003-12-26,-4.7619
2003-12-29,0.0
2003-12-30,-10.0
2003-12-31,-11.1111
2004-01-02,12.5
2004-01-05,11.1111
2004-01-06,-10.0
2004-01-07,0.0
2004-01-08,11.1111
2004-01-09,0.0
2004-01-12,10.0
2004-01-13,18.1818
2004-01-14,11.538499999999999
2004-01-15,-24.1379
2004-01-16,36.3636
2004-01-20,0.0
2004-01-21,6.6667
2004-01-22,-6.25
2004-01-23,20.0
2004-01-26,16.6667
2004-01-27,-9.5238
2004-01-28,-5.2632
2004-01-29,11.1111
2004-01-30,5.0
2004-02-02,-9.5238
2004-02-03,5.2632
2004-02-04,0.0
2004-02-05,0.0
2004-02-06,0.0
2004-02-09,0.0
2004-02-10,0.0
2004-02-11,0.0
2004-02-12,0.0
2004-02-13,-5.0
2004-02-17,-21.0526
2004-02-18,-6.6667
2004-02-19,0.0
2004-02-20,-7.1429
2004-02-23,-23.0769
2004-02-24,10.0
2004-02-25,27.2727
2004-02-26,7.1429
2004-02-27,-26.6667
2004-03-01,-9.0909
2004-03-02,10.0
2004-03-03,9.0909
2004-03-04,4.1667
2004-03-05,-12.0
2004-03-08,9.0909
2004-03-09,-8.3333
2004-03-10,0.0
2004-03-11,40.9091
2004-03-12,-46.7742
2004-03-15,-39.3939
2004-03-16,0.0
2004-03-17,40.0
2004-03-18,-28.5714
2004-03-19,0.0
2004-03-22,0.0
2004-03-23,0.0
2004-03-24,0.0
2004-03-25,0.0
2004-03-26,0.0
2004-03-29,0.0
2004-03-30,20.0
2004-03-31,33.3333
2004-04-01,0.0
2004-04-02,0.0
2004-04-05,-12.5
2004-04-06,-14.2857
2004-04-07,16.6667
2004-04-08,0.0
2004-04-12,3.5714
2004-04-13,-3.4483
2004-04-14,14.2857
2004-04-15,-12.5
2004-04-16,3.5714
2004-04-19,-3.4483
2004-04-20,7.1429
2004-04-21,0.0
2004-04-22,2.6667
2004-04-23,-9.0909
2004-04-26,7.1429
2004-04-27,-13.3333
2004-04-28,0.0
2004-04-29,0.0
2004-04-30,7.6923
2004-05-03,0.0
2004-05-04,0.0
2004-05-05,0.0
2004-05-06,0.0
2004-05-07,3.5714
2004-05-10,0.0
2004-05-11,0.0
2004-05-12,-3.4483
2004-05-13,-28.5714
2004-05-14,0.0
2004-05-17,-40.0
2004-05-18,33.3333
2004-05-19,-25.0
2004-05-20,0.0
2004-05-21,0.0
2004-05-24,0.0
2004-05-25,0.0
2004-05-26,0.0
2004-05-27,0.0
2004-05-28,-16.6667
2004-06-01,0.0
2004-06-02,0.0
2004-06-03,0.0
2004-06-04,20.0
2004-06-07,16.6667
2004-06-08,-14.2857
2004-06-09,-16.6667
2004-06-10,0.0
2004-06-14,20.0
2004-06-15,33.3333
2004-06-16,0.0
2004-06-17,-12.5
2004-06-18,-28.5714
2004-06-21,40.0
