date,VIAB UN Equity
2006-11-03,1.3034
2006-11-04,
2006-11-05,
2006-11-06,1.5697
2006-11-07,1.0894
2006-11-08,-0.5764
2006-11-09,-3.277
2006-11-10,-0.5473
2006-11-11,
2006-11-12,
2006-11-13,1.0482
2006-11-14,0.389
2006-11-15,-0.62
2006-11-16,1.9236
2006-11-17,0.255
2006-11-18,
2006-11-19,
2006-11-20,-0.6614
2006-11-21,-0.3585
2006-11-22,-0.257
2006-11-23,
2006-11-24,0.5669
2006-11-25,
2006-11-26,
2006-11-27,-3.4076
2006-11-28,0.0796
2006-11-29,0.0265
2006-11-30,-0.6094
2006-12-01,1.5996000000000001
2006-12-02,
2006-12-03,
2006-12-04,1.2333
2006-12-05,-0.648
2006-12-06,-0.2087
2006-12-07,-0.915
2006-12-08,-0.5541
2006-12-09,
2006-12-10,
2006-12-11,1.3531
2006-12-12,-0.9424
2006-12-13,-0.555
2006-12-14,0.4252
2006-12-15,0.4763
2006-12-16,
2006-12-17,
2006-12-18,1.0798
2006-12-19,2.5013
2006-12-20,-0.2542
2006-12-21,0.5097
2006-12-22,0.5578
2006-12-23,
2006-12-24,
2006-12-25,
2006-12-26,1.7398
2006-12-27,0.2726
2006-12-28,0.4449
2006-12-29,0.9596
2006-12-30,
2006-12-31,
2007-01-01,
2007-01-02,
2007-01-03,1.3405
2007-01-04,-0.8177
2007-01-05,0.5577
2007-01-06,
2007-01-07,
2007-01-08,1.7844
2007-01-09,-0.2606
2007-01-10,0.9739
2007-01-11,-0.2823
2007-01-12,-1.3918
2007-01-13,
2007-01-14,
2007-01-15,
2007-01-16,0.1914
2007-01-17,-0.4298
2007-01-18,0.5276
2007-01-19,-0.4055
2007-01-20,
2007-01-21,
2007-01-22,-0.8383
2007-01-23,-1.7391
2007-01-24,-0.9587
2007-01-25,-0.8439
2007-01-26,-0.7009
2007-01-27,
2007-01-28,
2007-01-29,1.815
2007-01-30,0.0495
2007-01-31,0.6434
2007-02-01,-0.7868
2007-02-02,1.8587
2007-02-03,
2007-02-04,
2007-02-05,-0.2433
2007-02-06,0.2439
2007-02-07,-0.4866
2007-02-08,-0.4645
2007-02-09,-0.958
2007-02-10,
2007-02-11,
2007-02-12,-1.8353000000000002
2007-02-13,0.9601
2007-02-14,0.3754
2007-02-15,0.1496
2007-02-16,0.7468
2007-02-17,
2007-02-18,
2007-02-19,
2007-02-20,-0.1977
2007-02-21,0.5942
2007-02-22,-0.2707
2007-02-23,-0.4936
2007-02-24,
2007-02-25,
2007-02-26,0.1488
2007-02-27,-2.8232
2007-02-28,-0.5097
2007-03-01,-1.2039
2007-03-02,1.3740999999999999
2007-03-03,
2007-03-04,
2007-03-05,-0.2302
2007-03-06,0.6152
2007-03-07,-1.8599
2007-03-08,0.6231
2007-03-09,0.8772
2007-03-10,
2007-03-11,
2007-03-12,1.202
2007-03-13,-0.2274
2007-03-14,0.9878
2007-03-15,0.9782
2007-03-16,-0.3974
2007-03-17,
2007-03-18,
2007-03-19,2.2444
2007-03-20,-0.0244
2007-03-21,2.464
2007-03-22,-0.4524
2007-03-23,-1.0045
2007-03-24,
2007-03-25,
2007-03-26,-0.459
2007-03-27,-0.7282
2007-03-28,-0.2445
2007-03-29,-0.3431
2007-03-30,1.1067
2007-03-31,
2007-04-01,
2007-04-02,-0.2676
2007-04-03,1.1707
2007-04-04,-0.7956
2007-04-05,-1.1179000000000001
2007-04-06,
2007-04-07,
2007-04-08,
2007-04-09,0.7619
2007-04-10,-0.9756
2007-04-11,-1.3793
2007-04-12,0.1499
2007-04-13,0.0748
2007-04-14,
2007-04-15,
2007-04-16,2.3424
2007-04-17,1.1444
2007-04-18,0.0481
2007-04-19,0.0962
2007-04-20,0.601
2007-04-21,
2007-04-22,
2007-04-23,1.0275
2007-04-24,1.0643
2007-04-25,0.0468
2007-04-26,-0.5848
2007-04-27,-1.5765
2007-04-28,
2007-04-29,
2007-04-30,-1.3866
2007-05-01,-0.2424
2007-05-02,1.3609
2007-05-03,-0.5035
2007-05-04,-0.4337
2007-05-05,
2007-05-06,
2007-05-07,1.5973000000000002
2007-05-08,-0.8576
2007-05-09,0.9611
2007-05-10,-1.2137
2007-05-11,1.325
2007-05-12,
2007-05-13,
2007-05-14,1.0937000000000001
2007-05-15,0.4233
2007-05-16,0.7026
2007-05-17,-0.1395
2007-05-18,-0.0466
2007-05-19,
2007-05-20,
2007-05-21,-0.3961
2007-05-22,2.8538
2007-05-23,-0.4549
2007-05-24,-1.5535999999999999
2007-05-25,0.8819
2007-05-26,
2007-05-27,
2007-05-28,
2007-05-29,0.8972
2007-05-30,1.5276
2007-05-31,0.8758
2007-06-01,-2.1817
2007-06-02,
2007-06-03,
2007-06-04,0.1821
2007-06-05,-1.1131
2007-06-06,-0.5513
2007-06-07,-0.8778
2007-06-08,0.7691
2007-06-09,
2007-06-10,
2007-06-11,0.37
2007-06-12,-3.0184
2007-06-13,1.1879
2007-06-14,0.9627
2007-06-15,1.2558
2007-06-16,
2007-06-17,
2007-06-18,-1.4469
2007-06-19,0.0466
2007-06-20,-1.0016
2007-06-21,-1.8353000000000002
2007-06-22,-1.7498
2007-06-23,
2007-06-24,
2007-06-25,0.0
2007-06-26,1.3418
2007-06-27,-0.5778
2007-06-28,-0.0484
2007-06-29,0.8479
2007-06-30,
2007-07-01,
2007-07-02,1.3212
2007-07-03,0.3082
2007-07-04,
2007-07-05,0.3782
2007-07-06,1.295
2007-07-07,
2007-07-08,
2007-07-09,-1.5342
2007-07-10,-1.8414000000000001
2007-07-11,1.1304
2007-07-12,-0.1427
2007-07-13,-0.262
2007-07-14,
2007-07-15,
2007-07-16,0.4298
2007-07-17,-1.1175
2007-07-18,-0.8656
2007-07-19,2.862
2007-07-20,-2.8059
2007-07-21,
2007-07-22,
2007-07-23,1.213
2007-07-24,-0.767
2007-07-25,-1.1353
2007-07-26,-5.4483
2007-07-27,-2.6873
2007-07-28,
2007-07-29,
2007-07-30,2.8678
2007-07-31,-1.1358
2007-08-01,-1.3577
2007-08-02,1.6675
2007-08-03,0.729
2007-08-04,
2007-08-05,
2007-08-06,0.3877
2007-08-07,-0.2832
2007-08-08,0.4906
2007-08-09,-4.8047
2007-08-10,5.0472
2007-08-11,
2007-08-12,
2007-08-13,-2.184
2007-08-14,-0.5253
2007-08-15,-0.7394
2007-08-16,1.4898
2007-08-17,-1.9659
2007-08-18,
2007-08-19,
2007-08-20,0.4278
2007-08-21,0.3727
2007-08-22,0.9019
2007-08-23,-1.4458
2007-08-24,2.4807
2007-08-25,
2007-08-26,
2007-08-27,-2.3686
2007-08-28,0.1866
2007-08-29,3.273
2007-08-30,0.2319
2007-08-31,1.4396
2007-09-01,
2007-09-02,
2007-09-03,
2007-09-04,1.3685
2007-09-05,-4.75
2007-09-06,2.8346
2007-09-07,-1.123
2007-09-08,
2007-09-09,
2007-09-10,-0.3872
2007-09-11,0.7774
2007-09-12,-2.4685
2007-09-13,-1.1864
2007-09-14,0.5603
2007-09-15,
2007-09-16,
2007-09-17,-1.3001
2007-09-18,3.7366
2007-09-19,1.2698
2007-09-20,-0.8956
2007-09-21,1.1877
2007-09-22,
2007-09-23,
2007-09-24,-3.6999
2007-09-25,0.3445
2007-09-26,1.0562
2007-09-27,-0.1045
2007-09-28,1.9357
2007-09-29,
2007-09-30,
2007-10-01,0.7698
2007-10-02,-1.5788
2007-10-03,-1.0867
2007-10-04,2.0664
2007-10-05,2.7934
2007-10-06,
2007-10-07,
2007-10-08,0.1995
2007-10-09,2.0901
2007-10-10,0.6337
2007-10-11,-1.1867
2007-10-12,-0.2451
2007-10-13,
2007-10-14,
2007-10-15,-0.7617
2007-10-16,0.6685
2007-10-17,-1.2543
2007-10-18,0.1743
2007-10-19,-2.2874
2007-10-20,
2007-10-21,
2007-10-22,0.2799
2007-10-23,0.2537
2007-10-24,-1.6958
2007-10-25,-0.9011
2007-10-26,2.3123
2007-10-27,
2007-10-28,
2007-10-29,2.7679
2007-10-30,-0.0741
2007-10-31,2.1019
2007-11-01,-2.3008
2007-11-02,3.0739
2007-11-03,
2007-11-04,
2007-11-05,1.2025000000000001
2007-11-06,0.9268
2007-11-07,-2.9433
2007-11-08,0.7035
2007-11-09,-3.9268
2007-11-10,
2007-11-11,
2007-11-12,-0.8275
2007-11-13,3.1353
2007-11-14,-2.0838
2007-11-15,1.7776999999999998
2007-11-16,1.9926
2007-11-17,
2007-11-18,
2007-11-19,0.0965
2007-11-20,-1.8313000000000001
2007-11-21,-1.3255
2007-11-22,
2007-11-23,1.2438
2007-11-24,
2007-11-25,
2007-11-26,-2.0393
2007-11-27,0.4013
2007-11-28,1.349
2007-11-29,1.7254
2007-11-30,1.8173
2007-12-01,
2007-12-02,
2007-12-03,1.4993
2007-12-04,1.5944
2007-12-05,-2.7233
2007-12-06,1.3286
2007-12-07,1.077
2007-12-08,
2007-12-09,
2007-12-10,1.0656
2007-12-11,-1.0085
2007-12-12,0.3241
2007-12-13,0.6231
2007-12-14,-1.9037
2007-12-15,
2007-12-16,
2007-12-17,-1.0989
2007-12-18,1.8203
2007-12-19,0.5805
2007-12-20,0.5309
2007-12-21,1.1711
2007-12-22,
2007-12-23,
2007-12-24,1.498
2007-12-25,
2007-12-26,0.1565
2007-12-27,-2.6568
2007-12-28,0.5963
2007-12-29,
2007-12-30,
2007-12-31,0.1368
2008-01-01,
2008-01-02,-3.1193
2008-01-03,0.047
2008-01-04,-1.7618
2008-01-05,
2008-01-06,
2008-01-07,0.263
2008-01-08,-1.7648000000000001
2008-01-09,-2.2093
2008-01-10,0.0745
2008-01-11,-0.3721
2008-01-12,
2008-01-13,
2008-01-14,0.1743
2008-01-15,-0.3231
2008-01-16,-1.4464000000000001
2008-01-17,-2.5051
2008-01-18,-0.9084
2008-01-19,
2008-01-20,
2008-01-21,
2008-01-22,-1.2048
2008-01-23,-0.5037
2008-01-24,-1.0658
2008-01-25,-1.9661
2008-01-26,
2008-01-27,
2008-01-28,3.2967
2008-01-29,0.133
2008-01-30,0.5843
2008-01-31,2.3501
2008-02-01,2.322
2008-02-02,
2008-02-03,
2008-02-04,-0.1261
2008-02-05,-3.08
2008-02-06,1.7713
2008-02-07,0.128
2008-02-08,0.8436
2008-02-09,
2008-02-10,
2008-02-11,-0.1521
2008-02-12,1.904
2008-02-13,1.4699
2008-02-14,-0.7611
2008-02-15,0.5195
2008-02-16,
2008-02-17,
2008-02-18,
2008-02-19,0.0738
2008-02-20,0.8116
2008-02-21,-1.3418
2008-02-22,1.9041000000000001
2008-02-23,
2008-02-24,
2008-02-25,2.7178
2008-02-26,0.2126
2008-02-27,-1.2258
2008-02-28,-1.432
2008-02-29,-3.753
2008-03-01,
2008-03-02,
2008-03-03,0.7799
2008-03-04,-0.3245
2008-03-05,0.8014
2008-03-06,-1.8881999999999999
2008-03-07,-0.4811
2008-03-08,
2008-03-09,
2008-03-10,-2.341
2008-03-11,-0.0782
2008-03-12,-0.2086
2008-03-13,0.9146
2008-03-14,-1.217
2008-03-15,
2008-03-16,
2008-03-17,-0.4194
2008-03-18,3.7378
2008-03-19,-0.2791
2008-03-20,-1.1959
2008-03-21,
2008-03-22,
2008-03-23,
2008-03-24,2.1375
2008-03-25,0.7564
2008-03-26,-0.951
2008-03-27,-0.0253
2008-03-28,-1.4658
2008-03-29,
2008-03-30,
2008-03-31,1.6158000000000001
2008-04-01,3.2559
2008-04-02,-0.44
2008-04-03,-0.5892
2008-04-04,-0.3705
2008-04-05,
2008-04-06,
2008-04-07,1.0907
2008-04-08,0.7847
2008-04-09,-0.7543
2008-04-10,-0.2942
2008-04-11,-2.8522
2008-04-12,
2008-04-13,
2008-04-14,-0.5821
2008-04-15,-0.5855
2008-04-16,0.5122
2008-04-17,1.9618
2008-04-18,0.6247
2008-04-19,
2008-04-20,
2008-04-21,-1.2665
2008-04-22,-1.5091
2008-04-23,0.2554
2008-04-24,1.1971
2008-04-25,-2.5925000000000002
2008-04-26,
2008-04-27,
2008-04-28,-0.3359
2008-04-29,0.7
2008-04-30,-1.0299
2008-05-01,3.3819
2008-05-02,-1.233
2008-05-03,
2008-05-04,
2008-05-05,-2.5987
2008-05-06,0.837
2008-05-07,-0.9598
2008-05-08,0.8905
2008-05-09,-0.5711
2008-05-10,
2008-05-11,
2008-05-12,1.5666
2008-05-13,1.5424
2008-05-14,1.1392
2008-05-15,0.0751
2008-05-16,-0.7504
2008-05-17,
2008-05-18,
2008-05-19,-1.3105
2008-05-20,-0.1021
2008-05-21,0.2556
2008-05-22,-0.4589
2008-05-23,-1.8443
2008-05-24,
2008-05-25,
2008-05-26,
2008-05-27,-0.0522
2008-05-28,-4.7258
2008-05-29,-2.3568
2008-05-30,0.5333
2008-05-31,
2008-06-01,
2008-06-02,-0.4746
2008-06-03,-0.4488
2008-06-04,-0.6481
2008-06-05,1.5314999999999999
2008-06-06,-4.1061
2008-06-07,
2008-06-08,
2008-06-09,-1.1943
2008-06-10,-0.4422
2008-06-11,-1.5991
2008-06-12,-1.0834
2008-06-13,2.951
2008-06-14,
2008-06-15,
2008-06-16,-1.5070999999999999
2008-06-17,-1.4401
2008-06-18,-1.035
2008-06-19,-1.3534
2008-06-20,-1.7774
2008-06-21,
2008-06-22,
2008-06-23,-4.6984
2008-06-24,3.7641999999999998
2008-06-25,1.2199
2008-06-26,-2.0298
2008-06-27,-1.0683
2008-06-28,
2008-06-29,
2008-06-30,-0.0654
2008-07-01,-0.5566
2008-07-02,-1.1525
2008-07-03,-1.1659
2008-07-04,
2008-07-05,
2008-07-06,
2008-07-07,-3.0334
2008-07-08,0.3823
2008-07-09,-3.3934
2008-07-10,0.7885
2008-07-11,-0.1422
2008-07-12,
2008-07-13,
2008-07-14,0.2849
2008-07-15,-0.4261
2008-07-16,3.5663
2008-07-17,2.376
2008-07-18,-0.3364
2008-07-19,
2008-07-20,
2008-07-21,0.3712
2008-07-22,0.3699
2008-07-23,4.2211
2008-07-24,-3.8894
2008-07-25,1.6388
2008-07-26,
2008-07-27,
2008-07-28,-1.744
2008-07-29,-0.6698
2008-07-30,-3.911
2008-07-31,-2.0
2008-08-01,-0.8593
2008-08-02,
2008-08-03,
2008-08-04,3.0336
2008-08-05,1.8927
2008-08-06,-0.5848
2008-08-07,-1.4187
2008-08-08,3.7557
2008-08-09,
2008-08-10,
2008-08-11,0.7104
2008-08-12,-2.6201
2008-08-13,0.6209
2008-08-14,-0.1371
2008-08-15,0.6866
2008-08-16,
2008-08-17,
2008-08-18,-0.3069
2008-08-19,-0.7182
2008-08-20,-0.5856
2008-08-21,-0.8316
2008-08-22,3.1447
2008-08-23,
2008-08-24,
2008-08-25,-1.626
2008-08-26,-0.6887
2008-08-27,-0.2427
2008-08-28,3.6149
2008-08-29,-1.107
2008-08-30,
2008-08-31,
2008-09-01,
2008-09-02,2.4423
2008-09-03,-3.5762
2008-09-04,-3.8118
2008-09-05,0.2499
2008-09-06,
2008-09-07,
2008-09-08,3.7749
2008-09-09,-5.8682
2008-09-10,-1.4218
2008-09-11,0.1109
2008-09-12,-0.1108
2008-09-13,
2008-09-14,
2008-09-15,-1.8121
2008-09-16,-3.2015000000000002
2008-09-17,-4.9027
2008-09-18,5.8101
2008-09-19,3.5963000000000003
2008-09-20,
2008-09-21,
2008-09-22,-4.442
2008-09-23,-0.1172
2008-09-24,-3.1287
2008-09-25,3.2297
2008-09-26,-0.5475
2008-09-27,
2008-09-28,
2008-09-29,-7.8254
2008-09-30,5.9727
2008-10-01,0.6844
2008-10-02,-3.5986000000000002
2008-10-03,-3.1522
2008-10-04,
2008-10-05,
2008-10-06,0.1713
2008-10-07,-5.3014
2008-10-08,-3.8375
2008-10-09,-5.7277000000000005
2008-10-10,-17.8287
2008-10-11,
2008-10-12,
2008-10-13,26.0606
2008-10-14,-1.7788
2008-10-15,-8.8595
2008-10-16,-0.6445
2008-10-17,-1.5676
2008-10-18,
2008-10-19,
2008-10-20,3.6793
2008-10-21,1.2711999999999999
2008-10-22,-5.3870000000000005
2008-10-23,2.377
2008-10-24,3.7257
2008-10-25,
2008-10-26,
2008-10-27,-8.1208
2008-10-28,1.813
2008-10-29,-1.6694
2008-10-30,17.0345
2008-10-31,-2.2244
2008-11-01,
2008-11-02,
2008-11-03,-1.1375
2008-11-04,9.3547
2008-11-05,-9.1949
2008-11-06,-6.4987
2008-11-07,-0.6466
2008-11-08,
2008-11-09,
2008-11-10,2.3319
2008-11-11,-8.4791
2008-11-12,-12.3335
2008-11-13,7.3976
2008-11-14,3.198
2008-11-15,
2008-11-16,
2008-11-17,-6.3766
2008-11-18,-3.8192
2008-11-19,-10.589
2008-11-20,-11.473
2008-11-21,10.9532
2008-11-22,
2008-11-23,
2008-11-24,7.5358
2008-11-25,-2.1023
2008-11-26,7.5161
2008-11-27,
2008-11-28,5.992
2008-11-29,
2008-11-30,
2008-12-01,-10.1759
2008-12-02,3.1469
2008-12-03,-1.6949
2008-12-04,0.8966
2008-12-05,1.6404999999999998
2008-12-06,
2008-12-07,
2008-12-08,5.38
2008-12-09,2.4888
2008-12-10,0.0623
2008-12-11,0.1245
2008-12-12,2.2996
2008-12-13,
2008-12-14,
2008-12-15,-0.4253
2008-12-16,5.3081
2008-12-17,0.8111
2008-12-18,-1.4368
2008-12-19,5.4227
2008-12-20,
2008-12-21,
2008-12-22,-5.4757
2008-12-23,1.1118
2008-12-24,0.3472
2008-12-25,
2008-12-26,1.6148
2008-12-27,
2008-12-28,
2008-12-29,-0.3973
2008-12-30,3.7607
2008-12-31,4.6678
2009-01-01,
2009-01-02,3.5152
2009-01-03,
2009-01-04,
2009-01-05,1.9767000000000001
2009-01-06,2.5845000000000002
2009-01-07,-5.281
2009-01-08,-1.7391
2009-01-09,-3.8001
2009-01-10,
2009-01-11,
2009-01-12,-4.5996
2009-01-13,-0.6239
2009-01-14,-4.395
2009-01-15,-1.0746
2009-01-16,-1.8709
2009-01-17,
2009-01-18,
2009-01-19,
2009-01-20,-6.7036
2009-01-21,2.2413
2009-01-22,-0.5158
2009-01-23,-2.6572
2009-01-24,
2009-01-25,
2009-01-26,0.5326
2009-01-27,-0.4636
2009-01-28,6.3872
2009-01-29,-4.065
2009-01-30,-3.8462
2009-01-31,
2009-02-01,
2009-02-02,-0.9492
2009-02-03,9.8563
2009-02-04,-3.3645
2009-02-05,1.8053
2009-02-06,4.8765
2009-02-07,
2009-02-08,
2009-02-09,-0.0604
2009-02-10,-7.4924
2009-02-11,2.0901
2009-02-12,4.2226
2009-02-13,3.2535
2009-02-14,
2009-02-15,
2009-02-16,
2009-02-17,-6.2426
2009-02-18,-2.7901
2009-02-19,-1.4351
2009-02-20,1.1913
2009-02-21,
2009-02-22,
2009-02-23,-2.6814999999999998
2009-02-24,5.7796
2009-02-25,-1.6518000000000002
2009-02-26,-0.5814
2009-02-27,0.0
2009-02-28,
2009-03-01,
2009-03-02,-7.4074
2009-03-03,-2.6667
2009-03-04,2.0908
2009-03-05,-4.661
2009-03-06,3.1111
2009-03-07,
2009-03-08,
2009-03-09,-3.4483
2009-03-10,8.1101
2009-03-11,0.4818
2009-03-12,4.5205
2009-03-13,-0.7208
2009-03-14,
2009-03-15,
2009-03-16,0.066
2009-03-17,3.6939
2009-03-18,5.1527
2009-03-19,-1.5124
2009-03-20,1.1671
2009-03-21,
2009-03-22,
2009-03-23,9.5932
2009-03-24,0.0554
2009-03-25,0.7198
2009-03-26,0.6047
2009-03-27,-4.153
2009-03-28,
2009-03-29,
2009-03-30,-1.5964
2009-03-31,0.6952
2009-04-01,4.7756
2009-04-02,5.9857
2009-04-03,2.2798
2009-04-04,
2009-04-05,
2009-04-06,-5.6231
2009-04-07,-3.1133
2009-04-08,2.0499
2009-04-09,2.823
2009-04-10,
2009-04-11,
2009-04-12,
2009-04-13,1.1088
2009-04-14,-0.5222
2009-04-15,-1.0499
2009-04-16,3.3422
2009-04-17,-0.2053
2009-04-18,
2009-04-19,
2009-04-20,-5.144
2009-04-21,-0.1627
2009-04-22,1.032
2009-04-23,-0.0538
2009-04-24,4.6261
2009-04-25,
2009-04-26,
2009-04-27,-2.4165
2009-04-28,0.0
2009-04-29,7.6923
2009-04-30,-5.8708
2009-05-01,0.0
2009-05-02,
2009-05-03,
2009-05-04,4.106
2009-05-05,1.4478
2009-05-06,6.8406
2009-05-07,-2.7637
2009-05-08,2.7475
2009-05-09,
2009-05-10,
